,atletas.atleta_id,atletas.pontos_num,atletas.media_num,atletas.nome,atletas.jogos_num,atletas.status_id,atletas.rodada_id,atletas.apelido,atletas.entrou_em_campo,atletas.clube.id.full.name,atletas.preco_num,atletas.posicao_id,atletas.foto,atletas.apelido_abreviado,atletas.clube_id,atletas.variacao_num,atletas.slug,CA,DS,FC,FD,FF,FS,G,I,SG,DE,GS,PC,DP,FT,A,CV,PS,V,PP,GC
314,100969,4.0,1.94,Ronald dos Santos Lopes,11,7,13,Ronald Lopes,True,VIT,3.67,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,R. Lopes,287,-0.37,ronald-lopes,2.0,12.0,16.0,3.0,2.0,10.0,,1.0,,,,,,,,,,,,
315,100987,0.0,2.49,Gustavo Nonato Santana,7,2,13,Nonato,False,FLU,5.33,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Nonato,266,0.0,nonato,3.0,11.0,7.0,1.0,1.0,8.0,,,,,,,,,,,,,,
316,101002,2.5,3.36,José Antonio dos Santos Júnior,8,6,13,Júnior Santos,True,CAM,7.51,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,J. Santos,282,-0.76,junior-santos,1.0,3.0,2.0,2.0,4.0,5.0,2.0,1.0,,,,,,,,,,,,
317,101027,11.0,7.48,Jackson Diego Ibraim Fagundes - Ibrahim,10,7,13,Diego,True,CEA,11.33,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Diego,354,1.51,diego,1.0,17.0,4.0,1.0,1.0,29.0,,,5.0,,,,,,2.0,,,,,
318,101290,0.0,7.31,Aldemir dos Santos Ferreira,8,6,13,Ferreira,True,SAO,9.64,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Ferreira,276,-0.89,ferreira,2.0,9.0,5.0,1.0,6.0,17.0,3.0,1.0,,,,,,,2.0,,,,,
319,101314,4.8,2.46,Ademir da Silva Santos Júnior,10,6,13,Ademir,True,BAH,5.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Ademir,265,0.25,ademir,2.0,9.0,10.0,3.0,4.0,19.0,,2.0,,,,,,,,,,,,
320,101319,0.0,5.5,Cláudio Rodrigues Gomes,5,6,13,Guga,False,FLU,8.31,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Guga,266,0.0,guga,1.0,8.0,2.0,,2.0,5.0,1.0,,1.0,,,,,,,,,,,
321,101478,0.0,0.0,Marcelo de Araújo Pitaluga Filho,0,6,13,Marcelo Pitaluga,False,FLU,3.0,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,M. Pitaluga,266,0.0,marcelo-pitaluga,,,,,,,,,,,,,,,,,,,,
322,101573,0.0,1.15,João Pedro Vilardi Pinto,6,6,13,Pepê,True,VIT,4.36,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Pepê,287,0.02,pepe,1.0,6.0,7.0,,,8.0,,,,,,,,,,1.0,,,,
323,101574,1.9,3.79,Hugo de Souza Nogueira,8,7,13,Hugo Souza,True,COR,8.3,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,H. Souza,264,-0.62,hugo-souza,1.0,,,,,,,,3.0,21.0,11.0,,,,,,,,,
324,101594,0.9,2.65,Hugo Moura Arruda da Silva,11,6,13,Hugo Moura,True,VAS,5.22,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,H. Moura,267,-0.09,hugo-moura,3.0,18.0,21.0,3.0,3.0,7.0,,,,,,,,,1.0,,,,,1.0
325,101597,0.0,3.52,Ramon Ramos Lima,5,6,13,Ramon,False,INT,5.92,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Ramon,285,0.0,ramon,1.0,7.0,4.0,1.0,2.0,3.0,,,1.0,,,,,,,,,,,
326,101651,0.0,2.0,Daniel Nascimento Peixoto dos Santos,2,6,13,Peixoto,False,JUV,3.54,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Peixoto,286,0.0,peixoto,,2.0,,,,2.0,,,,,,,,,,,,,,
327,101708,0.0,0.0,Felipe Jonatan Rocha Andrade,0,6,13,Felipe Jonatan,False,MIR,6.0,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,F. Jonatan,2305,0.0,felipe-jonatan,,,,,,,,,,,,,,,,,,,,
328,101727,-1.3,5.27,Matheus França Silva,10,7,13,Matheuzinho,True,COR,9.29,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Matheuzinho,264,-1.0,matheuzinho,5.0,26.0,8.0,1.0,3.0,5.0,,,3.0,,,,,,,,,,,
329,101752,0.0,2.35,Claudio Coelho Salvático,10,6,13,Claudinho,False,VIT,5.34,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Claudinho,287,0.0,claudinho,4.0,10.0,10.0,1.0,1.0,7.0,,,2.0,,,,,,,,,,,
330,101768,0.0,0.0,Jean David Meneses Villarroel,0,6,13,Jean David,False,VAS,3.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,J. David,267,0.0,jean-david,,,,,,,,,,,,,,,,,,,,
331,101908,6.5,4.3,Willian Estefani Machado,10,7,13,Willian Machado,True,CEA,5.57,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,W. Machado,354,0.51,willian-machado,1.0,8.0,3.0,,3.0,5.0,,,5.0,,,,,1.0,,,,,,
332,101960,0.0,2.27,Vitor Hugo Naum dos Santos,8,5,13,Vitinho,False,INT,5.23,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Vitinho,285,0.0,vitinho,2.0,11.0,13.0,1.0,3.0,8.0,,1.0,,,,,,,,,,,,
333,101995,-0.6,-0.25,Emanuel Fermín Brítez,2,6,13,Brítez,True,FOR,5.45,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Brítez,356,-0.9,britez,2.0,1.0,5.0,,,3.0,,,,,,,,,,,,,,
334,102130,0.0,5.74,Joaquín Piquerez Moreira,11,7,13,Piquerez,False,PAL,11.19,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Piquerez,275,0.0,piquerez,2.0,11.0,6.0,3.0,9.0,5.0,2.0,,5.0,,,,,,,,,,1.0,
335,102137,0.0,0.0,Vitor Eudes de Souza Costa,0,6,13,Vitor Eudes,False,FLU,2.0,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,V. Eudes,266,0.0,vitor-eudes,,,,,,,,,,,,,,,,,,,,
336,102253,1.2,2.39,Lucas Halter,12,6,13,Lucas Halter,True,VIT,3.6,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,L. Halter,287,-0.5,lucas-halter,3.0,9.0,6.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,
337,102256,0.0,1.94,Benjamín Rollheiser,12,3,13,Rollheiser,False,SAN,6.95,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Rollheiser,277,0.0,rollheiser,3.0,6.0,13.0,,6.0,11.0,,1.0,,,,,,2.0,1.0,,,,,
338,102318,0.0,4.5,Caio Fernando de Oliveira,5,6,13,Caio Paulista,False,CAM,7.42,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,C. Paulista,282,0.0,caio-paulista,1.0,4.0,4.0,1.0,2.0,2.0,,1.0,3.0,,,,,,,,,,,
339,102340,9.4,4.38,Carlos de Menezes Júnior,9,7,13,Cacá,True,COR,7.3,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Cacá,264,1.74,caca,2.0,5.0,8.0,1.0,2.0,7.0,2.0,,3.0,,,1.0,,,,,,,,
340,102561,0.0,0.98,Gonzalo Mathías Mastriani Borges,6,6,13,Mastriani,False,BOT,4.29,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Mastriani,263,0.0,mastriani,1.0,2.0,4.0,1.0,4.0,2.0,,3.0,,,,,,,,,,,,
341,102909,0.0,0.0,Luan Vinícius da Silva Santos,0,6,13,Luan Vinícius,False,SAO,5.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,L. Vinícius,276,0.0,luan-vinicius,,,,,,,,,,,,,,,,,,,,
342,102928,0.0,3.76,Agustín Canobbio Graviz,8,7,13,Canobbio,False,FLU,7.81,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Canobbio,266,0.0,canobbio,1.0,11.0,10.0,2.0,3.0,10.0,1.0,2.0,,,,,,,,,,,,
343,102950,0.0,4.53,Facundo Daniel Torres Pérez,9,7,13,Facundo Torres,False,PAL,10.06,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,F. Torres,275,0.0,facundo-torres,1.0,8.0,5.0,3.0,1.0,6.0,2.0,1.0,,,,,,1.0,1.0,,,,,
344,102975,0.0,6.34,Gonzalo Daniel Escobar,11,7,13,Escobar,False,SAN,9.04,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Escobar,277,0.0,escobar,1.0,41.0,19.0,1.0,4.0,9.0,,,2.0,,,1.0,,,,1.0,,,,
345,103014,0.0,3.69,Ignacio Jesús Laquintana Marsico - Nacho,7,6,13,Laquintana,False,RBB,5.69,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Laquintana,280,0.0,laquintana,,5.0,1.0,,3.0,1.0,2.0,3.0,,,,,,,,,,,,
346,103056,0.0,5.06,Gabriel Nascimento Rezende Brazão - Resende,12,7,13,Gabriel Brazão,False,SAN,7.16,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,G. Brazão,277,0.0,gabriel-brazao,,1.0,,,,2.0,,,3.0,44.0,14.0,,,,,,,,,
347,103295,3.7,3.32,Eric dos Santos Rodrigues,13,7,13,Eric Ramires,True,RBB,6.32,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,E. Ramires,280,0.3,eric-ramires,1.0,17.0,11.0,2.0,2.0,10.0,1.0,,,,,,,,1.0,,,,,
348,103347,2.7,2.04,Matheus Alexandre Anastácio de Souza,5,6,13,Matheus Alexandre,True,SPT,4.66,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,M. Alexandre,292,0.07,matheus-alexandre,4.0,7.0,7.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,
349,103388,2.9,2.48,Leandro Emmanuel Martínez,10,6,13,Emmanuel Martínez,True,FOR,5.57,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,E. Martínez,356,0.46,emmanuel-martinez,5.0,8.0,15.0,3.0,1.0,10.0,1.0,1.0,,,,,,,1.0,,,,,
350,103445,26.2,12.29,Kaio Jorge Pinto Ramos,12,7,13,Kaio Jorge,True,CRU,18.49,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,K. Jorge,283,3.79,kaio-jorge,2.0,14.0,8.0,7.0,13.0,17.0,11.0,5.0,,,,,,3.0,2.0,,1.0,,1.0,
351,103523,0.0,3.16,Ignácio da Silva Oliveira,7,2,13,Ignácio,False,FLU,6.68,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Ignácio,266,0.0,ignacio,,6.0,7.0,2.0,1.0,4.0,,,2.0,,,,,,,,,,,
352,103576,0.0,0.0,Rafael Bilu Mudesto,0,6,13,Rafael Bilu,False,JUV,3.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,R. Bilu,286,0.0,rafael-bilu,,,,,,,,,,,,,,,,,,,,
353,103662,0.0,0.0,Dênis de Oliveira Aguiar Júnior,0,6,13,Dênis Júnior,False,BAH,3.0,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,D. Júnior,265,0.0,denis-junior,,,,,,,,,,,,,,,,,,,,
354,103672,0.0,4.87,Gabriel Rafael Fuentes Gómez,3,6,13,Gabriel Fuentes,False,FLU,8.0,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,G. Fuentes,266,0.0,gabriel-fuentes,1.0,11.0,3.0,,,,,,,,,,,,,,,,,
355,103684,0.0,0.0,Kaíque Rocha Lima,0,6,13,Kaíque Rocha,False,INT,5.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,K. Rocha,285,0.0,kaique-rocha,,,,,,,,,,,,,,,,,,,,
356,103764,0.0,1.25,Gabriel Veron Fonseca de Souza,6,6,13,Gabriel Veron,False,JUV,3.88,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,G. Veron,286,0.0,gabriel-veron,,3.0,1.0,1.0,1.0,3.0,,2.0,,,,,,,,,,,,
357,103767,3.2,2.38,Gabriel Vinícius Menino,9,6,13,Gabriel Menino,True,CAM,5.67,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,G. Menino,282,-0.37,gabriel-menino,,7.0,4.0,2.0,1.0,8.0,,,,,,,,,1.0,,,,,
358,103912,2.37,2.37,Hernán Jorge Crespo,1,7,13,Hernán Crespo,True,SAO,8.12,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,H. Crespo,276,0.16,hernan-crespo,,,,,,,,,,,,,,,,,,,,
359,104027,0.0,5.25,Rafael Silva Guanaes,11,7,13,Rafael Guanaes,False,MIR,6.98,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,R. Guanaes,2305,0.0,rafael-guanaes,,,,,,,,,,,,,,,,,,4.0,,
360,104075,1.7,1.7,José Sabino Chagas Monteiro,7,6,13,Sabino,True,SAO,4.55,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Sabino,276,0.14,sabino,2.0,3.0,7.0,2.0,2.0,5.0,,,1.0,,,,,,,,,,,
361,104085,0.0,4.82,Bruno de Lara Fuchs,8,7,13,Bruno Fuchs,False,PAL,7.64,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,B. Fuchs,275,0.0,bruno-fuchs,2.0,9.0,4.0,,1.0,5.0,,,5.0,,,,,,,,,,,
362,104118,2.1,4.62,Lucas Willians Assis Arcanjo,12,7,13,Lucas Arcanjo,True,VIT,7.64,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,L. Arcanjo,287,-0.76,lucas-arcanjo,1.0,,,,,2.0,,,2.0,45.0,13.0,,,,,,,,,
363,104134,0.0,2.71,Fabrício do Rosário dos Santos,8,6,13,Fabri,False,VIT,4.34,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Fabri,287,0.0,fabri,,7.0,11.0,1.0,6.0,7.0,,,,,,,,,1.0,,,,,
364,104191,0.0,0.0,Raul Jonas Steffens,0,6,13,Raul,False,BOT,2.0,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Raul,263,0.0,raul,,,,,,,,,,,,,,,,,,,,
365,104204,0.0,5.46,Edson Guilherme Mendes dos Santos,10,7,13,Edson Carioca,False,MIR,7.05,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,E. Carioca,2305,0.0,edson-carioca,1.0,10.0,10.0,4.0,10.0,10.0,2.0,2.0,,,,,,,2.0,,,,,
366,104250,3.2,3.86,João Victor da Silva Marcelino,12,6,13,João Victor,True,VAS,6.48,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,J. Victor,267,0.15,joao-victor,2.0,16.0,8.0,2.0,3.0,8.0,1.0,,2.0,,,,,1.0,,,,,,1.0
367,104253,0.0,2.22,Adriano Martins da Fonseca,5,6,13,Adriano Martins,False,JUV,5.51,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,A. Martins,286,0.0,adriano-martins,1.0,4.0,3.0,,2.0,1.0,,1.0,1.0,,,,,,,,,,,
368,104257,0.0,3.0,João Lucas de Almeida Carvalho,1,6,13,João Lucas,False,GRE,5.14,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,J. Lucas,284,0.0,joao-lucas,,2.0,,,,,,,,,,,,,,,,,,
369,104271,0.0,4.79,Diogo Hereda da Silva,11,6,13,Hereda,False,SPT,5.91,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Hereda,292,0.0,hereda,1.0,17.0,12.0,2.0,7.0,18.0,,2.0,2.0,,,,,,1.0,,,,,
370,104502,5.0,3.97,Christian Roberto Alves Cardoso,10,7,13,Christian,True,CRU,7.01,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Christian,283,-0.22,christian,4.0,12.0,17.0,2.0,6.0,12.0,1.0,3.0,,,,,,,2.0,,,,,
371,104519,0.0,1.45,Camilo Reijers de Oliveira,8,6,13,Camilo,False,GRE,3.15,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Camilo,284,0.0,camilo,,9.0,10.0,,2.0,1.0,,,,,,1.0,,,,,,,,
372,104528,0.0,7.19,Igor Jesus Maciel da Cruz,9,6,13,Igor Jesus,False,BOT,12.62,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,I. Jesus,263,0.0,igor-jesus,,1.0,9.0,10.0,10.0,22.0,3.0,1.0,,,,,,2.0,1.0,,,,,
373,104588,0.0,0.0,Fabrício Oliveira de Souza,0,5,13,Fabrício,False,RBB,2.0,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Fabrício,280,0.0,fabricio,,,,,,,,,,,,,,,,,,,,
374,104640,0.0,0.28,Matheus Henrique Bianqui,4,6,13,Matheus Bianqui,False,MIR,3.15,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,M. Bianqui,2305,0.0,matheus-bianqui,1.0,2.0,3.0,,,,,,,,,,,,,,,,,
375,104666,0.0,3.53,Moisés Vieira da Veiga,3,5,13,Moisés,False,FOR,11.49,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Moisés,356,0.0,moises,1.0,2.0,1.0,1.0,3.0,1.0,,2.0,,,,,,,1.0,,,,,
376,104693,0.0,0.07,Newton Araújo da Costa Júnior,3,6,13,Newton,False,BOT,2.56,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Newton,263,0.0,newton,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
377,104758,-0.4,4.47,Enzo Hernán Díaz,12,7,13,Enzo Díaz,True,SAO,7.6,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,E. Díaz,276,-0.63,enzo-diaz,3.0,29.0,25.0,1.0,3.0,10.0,,1.0,2.0,,,3.0,,,1.0,,,,,
378,104783,0.0,2.16,Nicolás Brian Acevedo Tabárez,8,6,13,Acevedo,True,BAH,4.13,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Acevedo,265,-0.54,acevedo,1.0,11.0,3.0,1.0,,3.0,,,,,,,,,,,,,,
379,104933,0.0,0.0,Jorge Meurer Bartholdy,0,6,13,Jorge Meurer,False,GRE,2.0,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,J. Meurer,284,0.0,jorge-meurer,,,,,,,,,,,,,,,,,,,,
380,104994,0.0,3.05,Wagner Leonardo Calvelo de Souza,13,6,13,Wagner Leonardo,True,GRE,6.13,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,W. Leonardo,284,-0.44,wagner-leonardo,2.0,13.0,12.0,4.0,,2.0,,1.0,3.0,,,,,,1.0,,,,,
381,105047,0.0,0.0,João Marcelo Messias Ferreira,0,5,13,João Marcelo,False,CRU,7.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,J. Marcelo,283,0.0,joao-marcelo,,,,,,,,,,,,,,,,,,,,
382,105171,0.0,1.03,Fabrício Daniel de Souza,8,6,13,Fabrício Daniel,False,MIR,2.93,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,F. Daniel,2305,0.0,fabricio-daniel,,,5.0,2.0,6.0,5.0,,,,,,,,,,,,,,
383,105213,-0.2,3.86,Ariel Agustín Sant'Anna Quintero,5,2,13,Sant'Anna,True,RBB,6.05,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Sant'Anna,280,-0.73,sant-anna,2.0,7.0,3.0,,4.0,1.0,,,1.0,,,,,1.0,,,,,,
384,105214,0.5,1.68,Santiago Mariano Rodríguez Molina,6,6,13,Santiago Rodríguez,True,BOT,4.77,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,S. Rodríguez,263,-0.43,santiago-rodriguez,,3.0,2.0,3.0,2.0,2.0,,,,,,,,,,,,,,
385,105258,6.0,5.42,Gastón Luciano Ávila,4,6,13,Gastón Ávila,True,FOR,9.96,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,G. Ávila,356,0.62,gaston-avila,,9.0,1.0,1.0,1.0,3.0,,,1.0,,,,,,,,,,,
386,105300,0.0,2.39,Nahuel Adolfo Ferraresi Hernández,8,7,13,Ferraresi,False,SAO,5.74,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Ferraresi,276,0.0,ferraresi,2.0,13.0,10.0,,1.0,4.0,,1.0,1.0,,,,,,,,,,,1.0
387,105337,0.0,0.17,Lucas Eduardo Lima da Silva,3,6,13,Lucas Lima,False,CEA,2.8,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,L. Lima,354,0.0,lucas-lima,,,,,,1.0,,,,,,,,,,,,,,
388,105373,0.0,1.53,Gabriel Lheman Xavier - Lhman,3,6,13,Gabriel Xavier,False,BAH,5.47,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,G. Xavier,265,0.0,gabriel-xavier,1.0,1.0,3.0,,,,,,1.0,,,,,,,,,,,
389,105531,4.6,7.18,Matheus Lima Beltrão Oliveira Valin,6,7,13,Matheus Bidu,True,COR,10.13,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,M. Bidu,264,-0.94,matheus-bidu,1.0,9.0,5.0,1.0,3.0,15.0,,,3.0,,,,,,1.0,,1.0,,,
390,105568,-0.7,3.41,Juan Martín Lucero,12,6,13,Lucero,True,FOR,7.87,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Lucero,356,-0.58,lucero,2.0,6.0,13.0,4.0,3.0,6.0,3.0,4.0,,,,,,1.0,1.0,,,,1.0,
