,atletas.jogos_num,atletas.slug,atletas.clube.id.full.name,atletas.variacao_num,atletas.pontos_num,atletas.atleta_id,atletas.clube_id,atletas.apelido,atletas.preco_num,atletas.posicao_id,atletas.media_num,atletas.rodada_id,atletas.apelido_abreviado,atletas.nome,atletas.foto,atletas.entrou_em_campo,atletas.status_id,DS,FD,FS,SG,CA,FC,FF,FT,G,A,I,CV,DE,GS,PS,V,PC,GC,DP,PP
570,5,herrera,FOR,0.0,0.0,123738,356,Herrera,5.52,5,2.84,21,Herrera,José María Herrera Ares,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,False,6,6.0,1.0,3.0,,1.0,7.0,7.0,,,,,,,,,,,,,
571,4,alan-rodriguez,INT,-1.19,-0.1,123744,285,Alan Rodríguez,5.73,4,3.22,21,A. Rodríguez,Alan Jesús Rodríguez Guaglianoni,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,True,7,5.0,,5.0,,,3.0,1.0,1.0,,,,,,,,,,,,
572,3,lezcano,FLU,0.0,0.0,123788,266,Lezcano,4.63,4,0.83,21,Lezcano,Rubén Darío Lezcano Portillo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,False,6,1.0,,2.0,,,,,,,,,,,,,,,,,
573,17,lucho-rodriguez,BAH,1.4,10.5,123795,265,Lucho Rodríguez,6.76,5,2.21,21,L. Rodríguez,Luciano Rodríguez Rosales,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,True,6,4.0,6.0,10.0,,1.0,13.0,11.0,,2.0,,3.0,,,,,,,,,
574,11,henry-mosquera,RBB,-0.24,0.9,124239,280,Henry Mosquera,3.42,5,1.8,21,H. Mosquera,Henry David Mosquera Sánchez,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,True,6,7.0,6.0,6.0,,,8.0,2.0,,,,1.0,,,,,,,,,
575,1,isaac,CAM,0.0,0.0,124247,282,Isaac,1.1,5,0.5,21,Isaac,Isaac Aguiar Tomich,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,False,6,,,1.0,,,,,,,,,,,,,,,,,
576,0,pedro-ataide,CAM,0.0,0.0,124250,282,Pedro Ataíde,1.0,5,0.0,21,P. Ataíde,Pedro Ataide de Souza Oliveira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
577,16,deivid-washington,SAN,0.06,1.8,124251,277,Deivid Washington,3.87,5,1.81,21,D. Washington,Deivid Washington de Souza Eugênio,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,True,6,2.0,2.0,15.0,,,6.0,5.0,2.0,1.0,,2.0,,,,,,,,,
578,0,kauan,INT,0.0,0.0,124264,285,Kauan,1.0,1,0.0,21,Kauan,Kauan Jesus Santos Oliveira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
579,0,allex,INT,0.0,0.0,124270,285,Allex,1.0,4,0.0,21,Allex,Allex Rodrigues Pereira da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
580,12,gustavo-prado,INT,-0.69,-1.3,124271,285,Gustavo Prado,4.12,4,2.79,21,G. Prado,Gustavo Prado Alves,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,True,6,7.0,6.0,11.0,,2.0,4.0,7.0,,1.0,,1.0,,,,,,,,,
581,9,ricardo-mathias,INT,-0.06,1.5,124280,285,Ricardo Mathias,5.63,5,4.02,21,R. Mathias,Ricardo Mathias da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,True,7,1.0,2.0,8.0,,,3.0,3.0,1.0,3.0,,2.0,,,,,,,,,
582,1,leo-aragao,CRU,0.0,0.0,124369,283,Léo Aragão,4.28,1,6.3,21,L. Aragão,Leonardo de Aragão Carvalho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,False,6,,,,1.0,,,,,,,,,1.0,,,,,,,
583,11,mateo-ponte,BOT,0.0,0.0,124481,263,Mateo Ponte,6.84,2,3.74,21,M. Ponte,Mateo Ponte Costa,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,False,6,6.0,,2.0,5.0,2.0,7.0,3.0,,1.0,,2.0,,,,,,,,,
584,17,giay,PAL,-0.21,5.0,124526,275,Giay,9.18,2,5.96,21,Giay,Agustín Giay,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,True,6,35.0,,23.0,8.0,,17.0,3.0,,,,,,,,,,,,,
585,4,ivan-roman,CAM,0.27,4.7,124661,282,Iván Román,3.68,3,2.95,21,I. Román,Ivan Ramiro Román Hurtado,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,True,7,6.0,1.0,6.0,,1.0,4.0,1.0,,,,,,,,,,,,,
586,0,felipe-negrucci,SAO,0.0,0.0,124674,276,Felipe Negrucci,2.0,4,0.0,21,F. Negrucci,Felipe Negrucci Berdague,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
587,0,leandro,SAO,0.0,0.0,124701,276,Leandro,2.0,1,0.0,21,Leandro,Leandro Mathias Silva Bueno,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
588,9,nathan-fernandes,BOT,0.0,0.0,124757,263,Nathan Fernandes,5.19,5,3.14,21,N. Fernandes,Nathan Ribeiro Fernandes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,False,6,3.0,3.0,5.0,,,3.0,1.0,,1.0,2.0,2.0,,,,,,,,,
589,7,jonathan-jesus,CRU,0.0,0.0,124912,283,Jonathan Jesus,4.59,3,2.94,21,J. Jesus,Jonathan de Jesus Alves,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,False,6,7.0,,1.0,3.0,,8.0,,,,,,1.0,,,,,,,,
590,2,viery,GRE,0.0,0.0,125467,284,Viery,2.86,3,2.35,21,Viery,Viery Fernandes Santos Lopes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,False,6,,,,1.0,,1.0,,,,,,,,,,,,,,
591,0,alisson,CAM,0.0,0.0,125469,282,Alisson,4.0,4,0.0,21,Alisson,Alisson Santana Lopes da Fonseca,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
592,4,joao-pedro,COR,0.0,0.0,125488,264,João Pedro,5.29,3,3.5,21,J. Pedro,João Pedro de Sousa Rodrigues,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,False,6,2.0,,,2.0,3.0,6.0,1.0,,,1.0,,,,,,,,,,
593,0,marcelinho,RBB,0.0,0.0,126120,280,Marcelinho,2.0,4,0.0,21,Marcelinho,Marcelo Braz da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
594,7,paulinho,VAS,0.0,0.0,126182,267,Paulinho,4.3,4,0.69,21,Paulinho,Paulo Lucas Santos de Paula,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,False,6,4.0,,5.0,,1.0,9.0,,,,,,,,,,,,,,
595,6,derik-lacerda,SPT,0.0,0.0,126216,292,Derik Lacerda,8.5,5,6.25,21,D. Lacerda,Derik Gean Severino Lacerda,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,False,3,7.0,5.0,9.0,,3.0,14.0,6.0,1.0,2.0,,1.0,,,,,,,,,
596,17,barreal,SAN,-0.62,2.9,126471,277,Barreal,10.07,4,6.66,21,Barreal,Álvaro Martín Barreal,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,True,7,34.0,6.0,14.0,,1.0,15.0,10.0,2.0,5.0,,4.0,,,,,,,,,
597,21,fernando-seabra,RBB,0.6,8.22,126977,280,Fernando Seabra,9.27,6,5.52,21,F. Seabra,Fernando Seabra,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,True,7,,,,,,,,,,,,,,,,9.0,,,,
598,2,bahia,COR,0.0,0.0,127242,264,Bahia,2.65,4,2.9,21,Bahia,Luiz Gustavo Lemos Carvalho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,False,6,3.0,,1.0,,,,1.0,,,,,,,,,,,,,
599,1,julio-fidelis,FLU,0.0,0.0,127932,266,Julio Fidélis,5.88,2,12.8,21,J. Fidélis,Julio Cesar Lima Fidelis,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,False,6,3.0,,4.0,,,1.0,2.0,,,1.0,,,,,,,,,,
600,0,thiago-henrique,FLU,0.0,0.0,128583,266,Thiago Henrique,1.0,4,0.0,21,T. Henrique,Thiago Henrique Gonçalves Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
601,0,rayan-lucas,FLA,0.0,0.0,128590,262,Rayan Lucas,2.0,4,0.0,21,R. Lucas,Rayan Lucas Marques de Souza,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
602,3,felipe-cardoso,VIT,0.0,0.0,129317,287,Felipe Cardoso,2.21,4,0.97,21,F. Cardoso,Felipe Cardoso,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,False,6,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,
603,1,ruan-pablo,BAH,0.0,0.0,129663,265,Ruan Pablo,1.35,5,1.2,21,R. Pablo,Ruan Pablo Barbosa Sousa,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,False,6,,1.0,,,,,,,,,,,,,,,,,,
604,0,pablo,VAS,0.0,0.0,129665,267,Pablo,1.0,1,0.0,21,Pablo,Pablo de Paula Cardoso,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
605,0,jp,VAS,0.0,0.0,129666,267,JP,2.0,4,0.0,21,JP,João Pedro Murilo de Paula Morais,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
606,0,cristhian-loor,BOT,0.0,0.0,129930,263,Cristhian Loor,2.0,1,0.0,21,C. Loor,Cristhian Joel Loor Santamaría - Christian,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
607,0,noriega,GRE,0.0,0.0,130048,284,Noriega,5.0,4,0.0,21,Noriega,Erick Carlos Noriega Loret de Mola,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
608,0,leo-nannetti,FLA,0.0,0.0,130189,262,Léo Nannetti,1.0,1,0.0,21,L. Nannetti,Leonardo Nannetti Lopes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
609,0,carbone,FLA,0.0,0.0,130190,262,Carbone,2.0,2,0.0,21,Carbone,João Victor Schlickmann Carbone,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
610,0,leandrinho,VAS,0.0,0.0,130254,267,Leandrinho,2.0,2,0.0,21,Leandrinho,Leandro Viana da Silva Gama,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
611,0,guilherme-estrella,VAS,0.0,0.0,130255,267,Guilherme Estrella,3.0,4,0.0,21,G. Estrella,Guilherme Estrella de Paiva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
612,1,kauan-lindes,BOT,0.0,0.0,130265,263,Kauan Lindes,1.16,4,0.7,21,K. Lindes,Kauan Gabriel Cordeiro Lindes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,False,6,,,2.0,,,1.0,,,,,,,,,,,,,,
613,2,lukas-zuccarello,VAS,0.0,0.0,130279,267,Lukas Zuccarello,1.9,4,0.6,21,L. Zuccarello,Lukas Rocha Zuccarello,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,False,6,1.0,,,,,1.0,,,,,,,,,,,,,,
614,0,phillipe-gabriel,VAS,0.0,0.0,130280,267,Phillipe Gabriel,1.0,1,0.0,21,P. Gabriel,Phillipe Gabriel Pires de Oliveira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
615,0,rafael-pinna,JUV,0.0,0.0,130316,286,Rafael Pinna,1.0,5,0.0,21,R. Pinna,Rafael Oliveira Pinna,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
616,7,maykon,VIT,0.0,0.0,130319,287,Maykon,4.06,2,3.35,21,Maykon,Maykon Kesley de Jesus Ramalho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,False,6,5.0,1.0,5.0,3.0,1.0,11.0,2.0,,,,,,,,,,,,,
617,0,guilherme-gomes,FLA,0.0,0.0,130382,262,Guilherme Gomes,2.0,4,0.0,21,G. Gomes,Guilherme Henrique Bernardineli Gomes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
618,5,maceio,MIR,0.0,0.0,130386,2305,Maceió,2.65,5,0.84,21,Maceió,Everton Leandro de Oliveira Santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,False,6,1.0,1.0,2.0,,1.0,2.0,4.0,,,,1.0,,,,,,1.0,,,
619,5,luiz-gustavo,VAS,0.0,0.0,130393,267,Luiz Gustavo,1.8,3,1.56,21,L. Gustavo,Luiz Gustavo Marinho Ribeiro dos Santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,False,6,4.0,,2.0,1.0,3.0,4.0,,,,,,,,,,,,,,
620,1,marlon,JUV,0.0,0.0,130507,286,Marlon,1.11,5,0.5,21,Marlon,Marlon Santos Teodoro,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,False,6,,,,,,1.0,1.0,,,,,,,,,,,,,
621,1,riquelme-fillipi,PAL,0.0,0.0,130608,275,Riquelme Fillipi,0.92,5,0.0,21,R. Fillipi,Riquelme Fillipi Marinho de Souza,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
622,6,luighi,PAL,0.0,0.0,130612,275,Luighi,2.95,5,1.05,21,Luighi,Luighi Hanri Sousa Santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,False,6,4.0,,4.0,,,5.0,,,,,2.0,,,,,,,,,
623,0,edenilson,VIT,0.0,0.0,130620,287,Edenílson,1.0,4,0.0,21,Edenílson,Edenílson Santos Nascimento Filho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
624,11,bernal,FLU,1.51,11.3,130650,266,Bernal,5.0,4,2.27,21,Bernal,Facundo Bernal Cruz,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,True,7,15.0,4.0,9.0,,5.0,9.0,5.0,,,,,,,,,,,1.0,,
625,0,boateng,RBB,0.0,0.0,130711,280,Boateng,1.0,3,0.0,21,Boateng,Stanley Boateng Osei,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
626,11,souza,SAN,-0.68,1.7,130811,277,Souza,7.37,2,4.86,21,Souza,João Victor de Souza Menezes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,True,6,24.0,,9.0,2.0,1.0,13.0,5.0,,,1.0,1.0,,,,,,1.0,,,
627,0,andrei,VIT,0.0,0.0,130869,287,Andrei,1.0,3,0.0,21,Andrei,Andrei Gabriel dos Santos Ferreira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
628,8,riquelme,GRE,-0.28,1.5,130889,284,Riquelme,2.84,4,2.09,21,Riquelme,Riquelme Freitas dos Santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,True,6,6.0,1.0,11.0,,,2.0,2.0,,,,,,,,,,,,,
629,3,jardiel,GRE,-0.13,0.0,131455,284,Jardiel,0.84,5,0.17,21,Jardiel,Jardiel Maciel Libertino da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,True,6,,,1.0,,,,,,,,,,,,,,,,,
630,2,hyan,SAN,0.1,0.9,131515,277,Hyan,1.19,4,0.7,21,Hyan,Hyan Carvalho Machado Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,True,6,1.0,,1.0,,,2.0,,,,,,,,,,,,,,
631,5,jp-chermont,SAN,0.0,0.0,131516,277,JP Chermont,6.05,2,4.28,21,J. Chermont,João Pedro Chermont Crema,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,False,6,14.0,,1.0,1.0,3.0,9.0,1.0,,,,2.0,,,,,,,,,
632,2,henrique,SAO,0.0,0.0,131518,276,Henrique,2.82,5,3.45,21,Henrique,Henrique Fabiano do Carmo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,False,6,,1.0,2.0,,,1.0,,,,1.0,,,,,,,,,,
633,19,andre-silva,SAO,0.09,2.9,131617,276,André Silva,6.73,5,4.32,21,A. Silva,André Oliveira e Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,True,7,11.0,5.0,20.0,,5.0,20.0,10.0,1.0,5.0,2.0,5.0,,,,,,,,,
634,0,felipe-longo,COR,0.0,0.0,131753,264,Felipe Longo,1.0,1,0.0,21,F. Longo,Felipe Longo Fernandes da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
635,16,serna,FLU,-1.54,3.4,132071,266,Serna,6.33,5,4.05,21,Serna,Kevin Steven Serna Jaramillo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,True,7,11.0,4.0,14.0,,,6.0,4.0,,3.0,2.0,1.0,,,,1.0,,,,,
636,19,jemmes,MIR,0.78,9.5,132553,2305,Jemmes,5.78,3,4.19,21,Jemmes,Jemmes Bruno Ribeiro da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,True,7,32.0,1.0,6.0,5.0,2.0,20.0,3.0,,1.0,,,,,,,,,,,
637,0,davi-barbosa,VIT,0.0,0.0,132560,287,Davi Barbosa,1.0,1,0.0,21,D. Barbosa,Davi Barbosa da Silva Novaes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
638,18,vinicinho,RBB,0.0,0.0,132580,280,Vinicinho,5.65,5,3.23,21,Vinicinho,Vinicius Mendonça Pereira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,False,5,18.0,5.0,32.0,,2.0,14.0,6.0,,,2.0,4.0,,,,1.0,,,,,
639,7,gui-negao,COR,0.97,11.5,133543,264,Gui Negão,4.48,5,3.53,21,G. Negão,Guilherme William Silva Inácio,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,True,7,5.0,,13.0,,2.0,13.0,1.0,,2.0,,2.0,,,,,,,,,
640,0,igao,SAO,0.0,0.0,133623,276,Igão,2.0,3,0.0,21,Igão,Igor Odoni Gomes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
641,15,alysson,GRE,0.43,5.6,133669,284,Alysson,5.78,5,4.51,21,Alysson,Alysson Edward Franco da Rocha dos Santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,True,7,24.0,5.0,32.0,,1.0,10.0,7.0,1.0,,1.0,,,,,,,,,,
642,0,gustavo-reis,RBB,0.0,0.0,133671,280,Gustavo Reis,1.0,1,0.0,21,G. Reis,Gustavo Reis de Alcântara,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
643,3,mateus-xavier,SAN,0.0,0.0,133673,277,Mateus Xavier,1.0,4,0.5,21,M. Xavier,Mateus Xavier de Sousa,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,False,6,1.0,,,,,,,,,,,,,,,,,,,
644,2,benedetti,PAL,0.0,0.0,133679,275,Benedetti,2.61,3,1.6,21,Benedetti,Luiz Gustavo Roncholeta Benedetti,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,False,6,2.0,,,,,2.0,1.0,,,,,,,,,,,,,
645,0,wallace-davi,FLU,0.0,0.0,133696,266,Wallace Davi,2.0,4,0.0,21,W. Davi,Wallace Davi Nunes da Silva Dias,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
646,2,yago-noal,INT,0.0,0.0,134246,285,Yago Noal,1.14,4,0.6,21,Y. Noal,Yago Eduardo Noal Lopes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,False,6,1.0,,,,,1.0,,,,,,,,,,,,,,
647,10,luis-otavio,INT,-0.53,0.7,136306,285,Luis Otávio,2.49,4,1.87,21,L. Otávio,Luis Otávio Costa de Aquino,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,True,6,10.0,1.0,8.0,,,5.0,,,,,,,,,,,,,,
648,0,shola,FLA,0.0,0.0,137089,262,Shola,1.0,5,0.0,21,Shola,Ogundana Shola Elijah,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
649,0,micael,SPT,0.0,0.0,137375,292,Micael,1.0,5,0.0,21,Micael,Micael de Barros Viturino,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
650,2,kaique-kenji,CRU,-0.02,0.5,137542,283,Kaique Kenji,1.09,5,0.5,21,K. Kenji,Kaique Kenji Takamura Correa,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,True,6,,,2.0,,,,,,,,,,,,,,,,,
