,atletas.atleta_id,atletas.jogos_num,atletas.preco_num,atletas.status_id,atletas.clube.id.full.name,atletas.rodada_id,atletas.slug,atletas.entrou_em_campo,atletas.nome,atletas.apelido,atletas.media_num,atletas.foto,atletas.apelido_abreviado,atletas.variacao_num,atletas.posicao_id,atletas.clube_id,atletas.pontos_num,A,CA,DS,FC,FD,FF,FS,G,I,SG,FT,PS,DE,GS,PC,V,DP,CV,PP,GC
258,96340,12,4.82,6,FLU,18,lima,True,Vinícius Moreira de Lima,Lima,2.1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Lima,-0.41,4,266,-0.3,,2.0,3.0,10.0,2.0,6.0,15.0,1.0,,,1.0,,,,,,,,,
259,96342,8,3.49,6,COR,18,charles,True,Charles Rigon Mattos,Charles,1.06,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Charles,0.57,4,264,4.9,,2.0,9.0,11.0,,,1.0,,2.0,,,,,,,,,,,
260,96353,5,8.5,6,BOT,18,joaquin-correa,True,Carlos Joaquín Correa,Joaquín Correa,1.24,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,J. Correa,-1.64,5,263,-0.6,,1.0,2.0,3.0,2.0,1.0,4.0,,1.0,,,,,,,,,,,
261,96610,16,15.69,7,CRU,18,matheus-pereira,True,Matheus Fellipe Costa Pereira,Matheus Pereira,7.98,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,M. Pereira,0.59,4,283,9.7,5.0,4.0,25.0,18.0,12.0,13.0,52.0,3.0,4.0,,,,,,,,,,,
262,96652,10,1.77,7,FLA,18,allan,True,Allan Rodrigues de Souza,Allan,0.32,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Allan,-0.11,4,262,-0.3,,2.0,2.0,15.0,2.0,1.0,7.0,,,,,,,,,,,,,
263,96725,8,6.02,2,CAM,18,saravia,False,Renzo Saravia,Saravia,3.48,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Saravia,0.0,2,282,0.0,,1.0,6.0,11.0,,2.0,3.0,,,4.0,,,,,,,,,,
264,96831,3,4.57,6,VIT,18,carlinhos,False,Carlos Moisés de Lima,Carlinhos,1.93,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Carlinhos,0.0,5,287,0.0,,2.0,,8.0,,3.0,,1.0,2.0,,,,,,,,,,,
265,96870,1,10.05,6,FLA,18,emerson-royal,True,Emerson Aparecido Leite de Souza Júnior,Emerson Royal,2.4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,E. Royal,0.05,2,262,2.4,,,2.0,2.0,,,,,,,,,,,,,,,,
266,96874,0,4.0,6,JUV,18,guruceaga,False,Gastón Guruceaga Fagúndez,Guruceaga,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Guruceaga,0.0,1,286,0.0,,,,,,,,,,,,,,,,,,,,
267,97145,13,9.73,2,GRE,18,villasanti,True,Mathías Adalberto Villasanti Rolón,Villasanti,4.32,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Villasanti,-0.06,4,284,1.2,,5.0,41.0,24.0,,3.0,9.0,,,,,,,,,,,,,
268,97321,5,6.87,6,MIR,18,alesson,True,Alesson dos Santos Batista,Alesson,4.2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,Alesson,1.53,5,2305,9.5,2.0,,3.0,7.0,,,2.0,1.0,4.0,,,,,,,,,,,
269,97341,16,9.41,7,BAH,18,rogerio-ceni,True,Rogério Mücke Ceni,Rogério Ceni,5.67,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,R. Ceni,-0.37,6,265,6.35,,,,,,,,,,,,,,,,8.0,,,,
270,97460,14,2.61,7,MIR,18,joao-victor,True,João Victor Carroll Santana,João Victor,2.27,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,J. Victor,-0.32,3,2305,-0.3,1.0,2.0,9.0,11.0,1.0,3.0,6.0,,1.0,3.0,,,,,,,,1.0,,
271,97468,2,6.8,6,BOT,18,marcal,False,Fernando Marçal de Oliveira,Marçal,4.6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Marçal,0.0,2,263,0.0,,2.0,,1.0,,,1.0,,,2.0,,,,,,,,,,
272,97642,8,6.3,6,COR,18,felix-torres,True,Félix Eduardo Torres Caicedo,Félix Torres,3.62,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,F. Torres,-0.52,3,264,-0.3,,1.0,11.0,12.0,,2.0,1.0,,,3.0,,,,,,,,,,
273,97645,0,3.0,6,VIT,18,thiago-couto,False,Thiago Couto Wenceslau,Thiago Couto,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,T. Couto,0.0,1,287,0.0,,,,,,,,,,,,,,,,,,,,
274,97653,4,7.72,5,PAL,18,murilo,False,Murilo Cerqueira Paim,Murilo,2.82,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Murilo,0.0,3,275,0.0,,3.0,2.0,8.0,1.0,,1.0,1.0,,1.0,,,,,1.0,,,,,
275,97810,13,7.47,6,VIT,18,erick,True,Erick de Arruda Serafim,Erick,4.75,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Erick,-0.86,5,287,9.0,2.0,4.0,8.0,10.0,5.0,8.0,31.0,2.0,,,1.0,,,,,,,,,
276,97867,16,7.63,7,FLA,18,leo-ortiz,True,Leonardo Rech Ortiz,Léo Ortiz,6.23,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,L. Ortiz,-2.1,3,262,1.4,2.0,1.0,14.0,12.0,3.0,6.0,2.0,1.0,1.0,10.0,2.0,,,,,,,,,
277,97868,6,5.4,6,BAH,18,iago,True,Iago Amaral Borduchi,Iago,3.18,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Iago,1.01,2,265,5.8,,,4.0,2.0,1.0,2.0,2.0,,1.0,2.0,,,,,,,,,,
278,97899,11,8.37,7,CEA,18,matheus-bahia,True,Matheus Bahia Santos,Matheus Bahia,5.74,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,M. Bahia,-0.39,2,354,0.7,1.0,2.0,18.0,8.0,2.0,2.0,13.0,,,5.0,,,,,,,,,,
279,97900,13,7.26,3,INT,18,vitao,False,Vitor Eduardo da Silva Matos,Vitão,3.38,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Vitão,0.0,3,285,0.0,1.0,3.0,16.0,8.0,1.0,2.0,1.0,,,4.0,,,,,,,,,,1.0
280,98022,8,8.32,5,BAH,18,erick,False,Erick Luis Conrado de Carvalho,Erick,3.53,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Erick,0.0,4,265,0.0,,3.0,14.0,12.0,,2.0,3.0,1.0,2.0,,1.0,,,,,,,,,
281,98225,14,8.94,7,CEA,18,pedro-raul,True,Pedro Raul Garay da Silva,Pedro Raul,3.94,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,P. Raul,1.43,5,354,9.6,,3.0,3.0,23.0,9.0,16.0,18.0,3.0,22.0,,2.0,,,,,,,,,
282,98280,0,11.0,5,BOT,18,bastos,False,Bartolomeu Jacinto Quissanga,Bastos,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Bastos,0.0,3,263,0.0,,,,,,,,,,,,,,,,,,,,
283,98306,0,3.0,5,VIT,18,val-soares,False,Valdemir de Oliveira Soares,Val Soares,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,V. Soares,0.0,4,287,0.0,,,,,,,,,,,,,,,,,,,,
284,98384,12,5.47,7,MIR,18,negueba,True,Luiz Henrique Soares Firmino,Negueba,3.4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,Negueba,1.56,5,2305,11.5,,2.0,9.0,7.0,2.0,4.0,20.0,2.0,2.0,,,,,,,,,,,
285,98484,2,4.58,5,BAH,18,kanu,False,Victor Hugo Soares dos Santos,Kanu,2.85,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Kanu,0.0,3,265,0.0,,,4.0,1.0,,,,,,,,,,,,,,,,
286,98517,14,6.48,7,BAH,18,jean-lucas,True,Jean Lucas de Souza Oliveira,Jean Lucas,4.26,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,J. Lucas,-1.81,4,265,3.5,,1.0,24.0,16.0,2.0,7.0,13.0,2.0,1.0,,1.0,,,,1.0,,,1.0,,
287,98619,14,7.24,7,FOR,18,kuscevic,True,Benjamín Kuščević Jaramillo,Kuscevic,4.16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Kuscevic,-0.63,3,356,6.0,,,20.0,12.0,,3.0,3.0,1.0,,4.0,,,,,,,,,,
288,98672,11,10.25,7,BOT,18,savarino,True,Jefferson David Savarino Quintero,Savarino,4.5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Savarino,0.6,4,263,5.2,1.0,1.0,5.0,5.0,7.0,11.0,7.0,2.0,2.0,,1.0,,,,,,,,,
289,98720,12,5.15,6,COR,18,angileri,True,Fabrizio Germán Angileri - Fabricio,Angileri,2.63,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Angileri,1.02,2,264,5.7,,2.0,12.0,8.0,1.0,3.0,3.0,,1.0,2.0,1.0,,,,,,,,,
290,98873,1,15.59,2,FLA,18,samuel-lino,True,Samuel Dias Lino,Samuel Lino,4.9,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,S. Lino,0.59,5,262,4.9,,,1.0,,1.0,1.0,3.0,,1.0,,,,,,,,,,,
291,98909,11,8.06,7,CAM,18,cuello,True,Tomás Esteban Cuello,Cuello,3.85,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Cuello,-0.03,5,282,4.8,,3.0,8.0,14.0,9.0,9.0,17.0,1.0,,,1.0,,,,,,,,,
292,98974,4,8.79,6,FLA,18,vina,False,Matías Nicolás Viña Susperreguy,Viña,4.02,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Viña,0.0,2,262,0.0,,1.0,2.0,3.0,,,,,,3.0,,,,,,,,,,
293,99032,13,3.86,7,CEA,18,lourenco,True,João Paulo Ferreira Lourenço,Lourenço,2.23,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Lourenço,-1.14,4,354,-0.6,1.0,,13.0,14.0,3.0,2.0,7.0,,,,,,,,,,,,,
294,99119,11,5.29,2,VIT,18,lucas-braga,False,Lucas Braga Ribeiro,Lucas Braga,1.89,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,L. Braga,0.0,5,287,0.0,,1.0,4.0,9.0,2.0,3.0,12.0,1.0,2.0,,,,,,,,,,,
295,99198,14,16.37,7,VAS,18,vegetti,True,Pablo Vegetti,Vegetti,7.5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Vegetti,0.83,5,267,12.8,1.0,1.0,6.0,17.0,5.0,20.0,17.0,8.0,4.0,,2.0,,,,,,,,,1.0
296,99213,6,6.52,6,VAS,18,puma-rodriguez,True,José Luis Rodríguez Bebanz,Puma Rodríguez,3.32,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,P. Rodríguez,2.98,2,267,14.5,1.0,,4.0,4.0,,2.0,1.0,1.0,,,,,,,,,,,,
297,99221,4,2.89,6,SPT,18,ignacio-ramirez,True,Juan Ignacio Ramírez Polero,Ignacio Ramírez,1.3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,I. Ramírez,-0.54,5,292,0.0,,,,2.0,2.0,3.0,2.0,,,,,,,,,,,,,
298,99228,9,8.21,6,FLA,18,de-la-cruz,False,Diego Nicolás de la Cruz Arcosa,De la Cruz,2.25,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,D. Cruz,0.0,4,262,0.0,,3.0,9.0,11.0,3.0,,19.0,,,,,,,,,,,,,
299,99248,2,6.13,6,FOR,18,bareiro,False,Adam Fernando Bareiro Gamarra,Bareiro,0.7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Bareiro,0.0,5,356,0.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,
300,99253,13,5.55,6,SPT,18,chico,False,Francisco Alves da Silva Neto - Melo,Chico,3.05,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Chico,0.0,3,292,0.0,,1.0,17.0,7.0,1.0,5.0,6.0,,,2.0,,,,,1.0,,,,,
301,99267,9,12.16,5,FOR,18,pochettino,False,Tomás Pochettino,Pochettino,6.14,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Pochettino,0.0,4,356,0.0,2.0,,15.0,4.0,6.0,8.0,5.0,1.0,1.0,,,,,,,,,,,
302,99274,10,10.08,3,BOT,18,alexander-barboza,True,Alexander Nahuel Barboza Ullúa,Alexander Barboza,6.07,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,A. Barboza,-0.78,3,263,-0.2,,6.0,24.0,19.0,2.0,5.0,,,,6.0,,,,,,,,,,
303,99316,3,5.24,6,SAO,18,dinenno,False,Juan Ignacio Dinenno de Cara,Dinenno,0.3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Dinenno,0.0,5,276,0.0,,1.0,1.0,3.0,,1.0,1.0,,,,,,,,,,,,,
304,99392,10,8.08,5,FLA,18,michael,False,Michael Richard Delgado de Oliveira,Michael,3.89,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Michael,0.0,5,262,0.0,3.0,,7.0,1.0,2.0,3.0,2.0,1.0,1.0,,,,,,,,,,,
305,99440,15,7.24,7,VIT,18,baralhas,True,Gabriel Baralhas dos Santos,Baralhas,3.72,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Baralhas,0.7,4,287,11.7,1.0,4.0,25.0,23.0,2.0,9.0,9.0,1.0,,,1.0,,,,1.0,,,,,
306,99552,17,9.7,7,FLA,18,rossi,True,Agustín Daniel Rossi,Rossi,6.45,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Rossi,-0.97,1,262,2.9,,1.0,,,,,4.0,,,11.0,,,36.0,7.0,,,2.0,,,
307,99818,7,5.0,5,PAL,18,paulinho,False,Paulo Henrique Sampaio Filho,Paulinho,1.03,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Paulinho,0.0,5,275,0.0,,,2.0,1.0,1.0,3.0,2.0,,1.0,,,,,,,,,,,
308,99889,12,5.53,2,SAO,18,alan-franco,False,Alan Javier Franco,Alan Franco,2.03,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,A. Franco,0.0,3,276,0.0,,3.0,10.0,14.0,,,3.0,,1.0,3.0,,,,,,,,,,
309,100084,14,6.8,7,CAM,18,igor-gomes,True,Igor Silveira Gomes,Igor Gomes,3.42,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,I. Gomes,1.35,4,282,10.2,1.0,,9.0,9.0,2.0,4.0,5.0,3.0,1.0,,,,,,,,,,,
310,100085,4,1.99,6,SPT,18,pedro-augusto,True,Pedro Augusto Borges da Costa,Pedro Augusto,0.58,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,P. Augusto,-0.16,4,292,2.0,,1.0,4.0,5.0,,1.0,2.0,,,,,,,,,,,1.0,,
311,100652,12,12.07,7,COR,18,yuri-alberto,True,Yuri Alberto Monteiro da Silva,Yuri Alberto,5.58,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Y. Alberto,-0.05,5,264,3.7,1.0,2.0,1.0,12.0,7.0,15.0,12.0,5.0,2.0,,,,,,,,,,,
312,100695,0,5.0,6,RBB,18,fernando,False,Fernando dos Santos Pedro,Fernando,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Fernando,0.0,5,280,0.0,,,,,,,,,,,,,,,,,,,,
313,100742,4,6.73,6,CRU,18,matheus-henrique,True,Matheus Henrique de Souza,Matheus Henrique,0.77,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,M. Henrique,-0.99,4,283,0.0,,1.0,2.0,3.0,,,4.0,,,,,,,,,,,,,
314,100830,1,4.83,5,FOR,18,brenno,False,Brenno Oliveira Fraga Costa,Brenno,0.8,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Brenno,0.0,1,356,0.0,,,,,,,1.0,,,,,,1.0,1.0,,,,1.0,,
315,100846,6,4.65,6,GRE,18,lucas-esteves,True,Lucas Esteves de Souza,Lucas Esteves,1.83,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,L. Esteves,-1.22,2,284,-1.9,,1.0,7.0,7.0,1.0,3.0,2.0,,,,,,,,1.0,,,,,
316,100848,0,7.0,6,GRE,18,luan-candido,False,Luan Cândido de Almeida,Luan Cândido,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,L. Cândido,0.0,2,284,0.0,,,,,,,,,,,,,,,,,,,,
317,100898,15,9.83,7,BOT,18,vitinho,True,Victor Alexander da Silva,Vitinho,6.53,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Vitinho,-0.05,2,263,1.5,,1.0,29.0,12.0,,4.0,6.0,1.0,2.0,9.0,,,,,,,,,,
318,100969,16,4.2,7,VIT,18,ronald-lopes,True,Ronald dos Santos Lopes,Ronald Lopes,2.53,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,R. Lopes,-0.14,4,287,4.9,2.0,2.0,18.0,19.0,3.0,2.0,12.0,,2.0,,,,,,,,,,,
319,100987,10,4.79,6,FLU,18,nonato,False,Gustavo Nonato Santana,Nonato,2.06,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Nonato,0.0,4,266,0.0,,3.0,12.0,9.0,1.0,2.0,11.0,,,,,,,,,,,,,
320,101002,11,6.59,6,CAM,18,junior-santos,True,José Antonio dos Santos Júnior,Júnior Santos,2.54,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,J. Santos,-0.26,5,282,0.0,,1.0,3.0,2.0,2.0,4.0,7.0,2.0,1.0,,,,,,,,,,,
321,101027,15,9.26,7,CEA,18,diego,True,Jackson Diego Ibraim Fagundes - Ibrahim,Diego,5.65,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Diego,-0.53,2,354,0.2,2.0,2.0,21.0,11.0,1.0,3.0,40.0,,,5.0,,,,,,,,,,
322,101290,12,10.05,7,SAO,18,ferreira,False,Aldemir dos Santos Ferreira,Ferreira,5.73,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Ferreira,0.0,5,276,0.0,2.0,3.0,9.0,6.0,2.0,7.0,20.0,4.0,1.0,,,,,,,,,,,
323,101314,13,6.16,7,BAH,18,ademir,True,Ademir da Silva Santos Júnior,Ademir,3.5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Ademir,0.41,5,265,8.6,1.0,2.0,15.0,12.0,5.0,7.0,25.0,,4.0,,,,,,,,,,,
324,101319,8,10.25,7,FLU,18,guga,True,Cláudio Rodrigues Gomes,Guga,6.15,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Guga,2.66,2,266,16.5,1.0,1.0,15.0,3.0,,2.0,8.0,1.0,,2.0,,,,,,,,,,
325,101478,0,3.0,6,FLU,18,marcelo-pitaluga,False,Marcelo de Araújo Pitaluga Filho,Marcelo Pitaluga,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,M. Pitaluga,0.0,1,266,0.0,,,,,,,,,,,,,,,,,,,,
326,101573,9,4.95,6,VIT,18,pepe,True,João Pedro Vilardi Pinto,Pepê,1.39,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Pepê,1.01,4,287,6.1,,2.0,9.0,14.0,1.0,,14.0,,,,,,,,,,,1.0,,
327,101574,13,8.19,7,COR,18,hugo-souza,True,Hugo de Souza Nogueira,Hugo Souza,3.89,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,H. Souza,-0.2,1,264,1.6,,1.0,,,,,,,,5.0,,,32.0,15.0,,,,,,
328,101594,14,5.1,7,VAS,18,hugo-moura,True,Hugo Moura Arruda da Silva,Hugo Moura,2.37,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,H. Moura,0.11,4,267,1.4,1.0,3.0,19.0,25.0,5.0,4.0,8.0,,,,,,,,,,,,,1.0
329,101597,5,5.92,6,INT,18,ramon,False,Ramon Ramos Lima,Ramon,3.52,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Ramon,0.0,2,285,0.0,,1.0,7.0,4.0,1.0,2.0,3.0,,,1.0,,,,,,,,,,
330,101651,2,3.54,6,JUV,18,peixoto,False,Daniel Nascimento Peixoto dos Santos,Peixoto,2.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Peixoto,0.0,4,286,0.0,,,2.0,,,,2.0,,,,,,,,,,,,,
331,101708,1,5.24,6,MIR,18,felipe-jonatan,True,Felipe Jonatan Rocha Andrade,Felipe Jonatan,-0.6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,F. Jonatan,-0.76,2,2305,-0.6,,,,2.0,,,,,,,,,,,,,,,,
332,101727,14,9.6,7,COR,18,matheuzinho,True,Matheus França Silva,Matheuzinho,5.04,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Matheuzinho,-0.15,2,264,2.0,,6.0,31.0,9.0,1.0,3.0,8.0,,,5.0,,,,,,,,,,
333,101752,12,4.89,7,VIT,18,claudinho,True,Claudio Coelho Salvático,Claudinho,2.14,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Claudinho,0.5,2,287,3.1,,5.0,11.0,10.0,1.0,3.0,7.0,,,2.0,,,,,,,,,,
334,101768,0,3.0,6,VAS,18,jean-david,False,Jean David Meneses Villarroel,Jean David,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,J. David,0.0,4,267,0.0,,,,,,,,,,,,,,,,,,,,
335,101908,15,4.98,7,CEA,18,willian-machado,True,Willian Estefani Machado,Willian Machado,3.79,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,W. Machado,-0.09,3,354,1.2,,1.0,14.0,6.0,4.0,3.0,7.0,,,5.0,1.0,,,,,,,,,
