,atletas.entrou_em_campo,atletas.nome,atletas.slug,atletas.preco_num,atletas.minimo_para_valorizar,atletas.atleta_id,atletas.variacao_num,atletas.pontos_num,atletas.rodada_id,atletas.apelido,atletas.posicao_id,atletas.clube_id,atletas.media_num,atletas.status_id,atletas.jogos_num,atletas.foto,atletas.clube.id.full.name,atletas.apelido_abreviado,DS,FC,FD,FF,FS,I,A,CA,SG,DE,GS,CV,PP,V,FT,G,PC,DP,PS,GC
160,True,Yeferson Julio Soteldo Martínez,soteldo,11.43,,87258,-1.51,0.0,3,Soteldo,5,277,0.6,6,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,Soteldo,,,1.0,,2.0,,,1.0,,,,,,,,,,,,
161,False,Dionísio Pereira de Souza Neto,dionisio,2.0,,87274,0.0,0.0,3,Dionísio,4,287,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,Dionísio,,,,,,,,,,,,,,,,,,,,
162,False,Walter Kannemann,kannemann,5.0,,87342,0.0,0.0,3,Kannemann,3,284,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,Kannemann,,,,,,,,,,,,,,,,,,,,
163,True,Thaciano Mickael da Silva,thaciano,6.42,,87470,-1.4,0.0,3,Thaciano,4,277,3.6,6,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,Thaciano,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,
164,True,Antônio Francisco Moura Neto,neto-moura,3.7,,87742,-0.12,1.4,3,Neto Moura,4,2305,0.83,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,N. Moura,2.0,5.0,,,2.0,,,,,,,,,,,,,,,
165,False,Yago Felipe da Costa Rocha,yago-felipe,5.0,,87747,0.0,0.0,3,Yago Felipe,4,2305,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,Y. Felipe,,,,,,,,,,,,,,,,,,,,
166,False,Philipe Sampaio Azevedo,philipe-sampaio,3.0,,87808,0.0,0.0,3,Philipe Sampaio,3,263,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,P. Sampaio,,,,,,,,,,,,,,,,,,,,
167,False,Paolo Mauricio Lemos Merladett,mauricio-lemos,5.43,,87853,0.0,0.0,3,Mauricio Lemos,3,267,1.5,5,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,M. Lemos,1.0,,,,,,,,,,,,,,,,,,,
168,True,Giorgian Daniel de Arrascaeta Benedetti,arrascaeta,20.67,,87863,2.27,16.5,3,Arrascaeta,4,262,14.15,7,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,Arrascaeta,2.0,,,1.0,1.0,,,,,,,,,,,3.0,,,,
169,True,Gustavo Henrique Furtado Scarpa,gustavo-scarpa,13.86,,87999,-0.98,2.8,3,Gustavo Scarpa,4,282,4.37,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,G. Scarpa,1.0,1.0,1.0,4.0,5.0,,1.0,,,,,,,,,,,,,
170,False,Ramon Menezes Roma,ramon-menezes,6.0,,88087,0.0,0.0,3,Ramon Menezes,3,354,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,R. Menezes,,,,,,,,,,,,,,,,,,,,
171,False,Ivan Quaresma da Silva,ivan,4.0,,88136,0.0,0.0,3,Ivan,1,285,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,Ivan,,,,,,,,,,,,,,,,,,,,
172,True,Júnior Osmar Ignacio Alonso Mujica,junior-alonso,5.37,,88312,-0.87,0.8,3,Junior Alonso,3,282,2.77,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,J. Alonso,1.0,1.0,,2.0,1.0,,,,1.0,,,,,,,,,,,
173,True,Ángel Rodrigo Romero Villamayor,angel-romero,6.53,,88323,-0.15,2.2,3,Ángel Romero,5,264,1.13,6,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,Ã. Romero,2.0,2.0,,,2.0,,,,,,,,,,,,,,,
174,False,Ayrton Lucas Dantas de Medeiros,ayrton-lucas,7.36,,88393,0.0,0.0,3,Ayrton Lucas,2,262,0.0,6,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,A. Lucas,,,,,,,,,,,,,,,,,,,,
175,False,Aderlan de Lima Silva,aderlan,5.0,,88423,0.0,0.0,3,Aderlan,2,277,0.0,5,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,Aderlan,,,,,,,,,,,,,,,,,,,,
176,True,Walace Souza Silva,walace,4.36,,88479,-0.51,0.0,3,Walace,4,283,-0.05,6,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,Walace,1.0,2.0,,,,,,1.0,,,,,,,,,,,,
177,True,José Leonardo Nunes Alves Sousa Jardim,leonardo-jardim,8.64,,88963,-0.02,3.6,3,Leonardo Jardim,6,283,4.81,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,L. Jardim,,,,,,,,,,,,,,1.0,,,,,,
178,True,Héctor José Hernández Marrero,hector-hernandez,5.26,,89048,0.22,2.0,3,Héctor Hernández,5,264,4.1,6,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,H. Hernández,2.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,
179,True,Gerson Santos da Silva,gerson,11.46,,89256,-0.78,2.5,3,Gerson,4,262,3.2,7,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,Gerson,,,2.0,,8.0,,,,,,,,,,,,,,,
180,True,João Pedro Maturano dos Santos,joao-pedro,6.3,,89273,0.57,4.4,3,João Pedro,2,284,2.05,7,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,J. Pedro,3.0,1.0,,,,1.0,,,,,,,,,,,,,,
181,False,Willian de Asevedo Furtado,william,16.66,,89275,0.0,0.0,3,William,2,283,13.4,7,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,William,10.0,4.0,,2.0,3.0,1.0,2.0,,,,,,,,,,,,,
182,False,Matheus de Sales Cabral,matheus-sales,4.0,,89285,0.0,0.0,3,Matheus Sales,4,2305,0.0,5,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,M. Sales,,,,,,,,,,,,,,,,,,,,
183,True,Martin Christensen Braithwaite,braithwaite,17.09,,89368,-0.91,4.0,3,Braithwaite,5,284,4.0,7,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,Braithwaite,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,
184,False,Igor Rabello da Costa,igor-rabello,5.0,,89493,0.0,0.0,3,Igor Rabello,3,282,0.0,5,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,I. Rabello,,,,,,,,,,,,,,,,,,,,
185,True,Thiago Maia Alencar,thiago-maia,4.3,,89637,-0.5,0.0,3,Thiago Maia,4,285,-0.15,6,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,T. Maia,,1.0,,,,,,,,,,,,,,,,,,
186,True,Iury Lirio Freitas de Castilho,iury-castilho,4.52,,89695,-0.81,-0.7,3,Iury Castilho,5,2305,1.1,2,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,I. Castilho,,2.0,,1.0,9.0,4.0,,1.0,,,,,,,,,,,,
187,False,Jonathan Calleri,calleri,5.39,,89840,0.0,0.0,3,Calleri,5,276,-3.0,7,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,Calleri,,2.0,,2.0,,,,,,,,1.0,1.0,,,,,,,
188,True,Franco Cristaldo,cristaldo,9.29,,89846,0.66,6.0,3,Cristaldo,4,284,3.4,7,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,Cristaldo,2.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,
189,True,Douglas Moreira Fagundes,dodi,4.66,,89883,0.66,3.2,3,Dodi,4,284,3.2,6,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,Dodi,2.0,1.0,,,1.0,,,,,,,,,,,,,,,
190,False,Bruno de Jesus Pacheco,bruno-pacheco,7.57,,90061,0.0,0.0,3,Bruno Pacheco,2,356,2.5,7,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,B. Pacheco,1.0,,,,2.0,,,,,,,,,,,,,,,
191,True,Bruno Henrique Pinto,bruno-henrique,8.0,,90285,-1.45,-0.1,3,Bruno Henrique,5,262,4.63,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,B. Henrique,1.0,2.0,1.0,3.0,3.0,1.0,,,,,,,,,,1.0,,,,
192,True,Olávio Vieira dos Santos Júnior,juninho,5.76,,90307,-1.06,-0.3,3,Juninho,5,262,3.9,2,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,Juninho,2.0,4.0,2.0,2.0,,1.0,,,,,,,,,2.0,,,,,
193,False,David Correa da Fonseca,david,6.0,,90309,0.0,0.0,3,David,5,267,0.0,5,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,David,,,,,,,,,,,,,,,,,,,,
194,False,Júlio César de Rezende Miranda,rezende,3.0,,90449,0.0,0.0,3,Rezende,4,265,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,Rezende,,,,,,,,,,,,,,,,,,,,
195,False,Caique de Jesus Gonçalves,caique,4.0,,90588,0.0,0.0,3,Caíque,4,286,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,Caíque,,,,,,,,,,,,,,,,,,,,
196,True,Matheus Martins Fogaça de Paulo,matheuzinho,11.92,,90703,1.49,9.9,3,Matheuzinho,4,287,6.7,7,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,Matheuzinho,1.0,1.0,1.0,,6.0,,,,,,,,,,,1.0,,,,
197,True,Fabrício Bruno Soares de Faria,fabricio-bruno,8.38,,90768,-0.22,3.2,3,Fabrício Bruno,3,283,2.1,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,F. Bruno,5.0,4.0,,,2.0,,,1.0,,,,,,,,,,,,
198,True,Carlos Eduardo Ferreira de Souza,carlos-eduardo,4.02,,90917,0.02,1.5,3,Carlos Eduardo,5,287,1.5,2,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,C. Eduardo,1.0,,,,,,,,,,,,,,,,,,,
199,True,José Marcos Alves Luis,ze-marcos,3.3,,90943,-0.2,0.5,3,Zé Marcos,3,287,0.97,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,Z. Marcos,2.0,2.0,,,1.0,,,,,,,,,,,,,,,
200,True,Ronaldo de Oliveira Strada,ronaldo,4.35,,91101,-0.09,1.6,3,Ronaldo,1,265,2.47,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,Ronaldo,,,,,2.0,,,,,8.0,4.0,,,,,,,,,
201,False,Fernando José Marques Maciel,fernandinho,5.88,,91130,0.0,0.0,3,Fernandinho,5,354,4.3,5,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,Fernandinho,4.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,
202,True,Éder Ferreira Graminho,eder,2.9,,91203,-0.1,0.8,3,Éder,3,354,0.8,6,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,Éder,,,,1.0,,,,,,,,,,,,,,,,
203,True,Erick Antonio Pulgar Farfán,erick-pulgar,7.32,,91473,0.21,4.2,3,Erick Pulgar,4,262,2.33,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,E. Pulgar,5.0,8.0,2.0,,3.0,,,2.0,,,,,,,,,,,,
204,False,Rodrigo Eduardo da Silva,rodrigo-sam,4.0,,91509,0.0,0.0,3,Rodrigo Sam,3,286,0.0,5,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,R. Sam,,,,,,,,,,,,,,,,,,,,
205,False,Robert Abel Arboleda Escobar,arboleda,8.99,,91573,0.0,0.0,3,Arboleda,3,276,6.05,2,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,Arboleda,1.0,1.0,,,2.0,1.0,,,2.0,,,,,,,,,,,
206,True,Ronielson da Silva Barbosa,rony,13.69,,91607,0.2,6.9,3,Rony,5,282,8.33,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,Rony,5.0,5.0,5.0,4.0,4.0,2.0,,,,,,,,,,1.0,,,,
207,False,Carlos Eduardo de Souza Vieira,dudu-vieira,3.0,,91627,0.0,0.0,3,Dudu Vieira,4,286,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,D. Vieira,,,,,,,,,,,,,,,,,,,,
208,False,Igor Aquino da Silva,igor-carius,7.06,,91639,0.0,0.0,3,Igor Cariús,2,292,6.4,5,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,I. Cariús,4.0,2.0,,,5.0,1.0,,,1.0,,,,,,,,,,,
209,False,Marlon Rodrigues Xavier,marlon,5.84,,91706,0.0,0.0,3,Marlon,2,284,0.0,6,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,Marlon,,,,,,,,,,,,,,,,,,,,
210,True,David de Duarte Macedo,david-duarte,4.18,,91772,-0.66,-0.1,3,David Duarte,3,265,2.05,7,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,D. Duarte,3.0,1.0,,,,1.0,,,,,,,,,,,,,,
211,True,Caíque França Godoy,caique-franca,5.34,,91808,-0.17,0.9,3,Caíque França,1,292,3.47,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,C. França,,,,,,,,,1.0,8.0,5.0,,,,,,,,,
212,True,José Ivaldo Almeida Silva,ze-ivaldo,5.39,,91866,-0.77,1.1,3,Zé Ivaldo,3,277,2.77,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,Z. Ivaldo,6.0,4.0,,2.0,,1.0,,1.0,,,,,,,,,,,,
213,True,Cristian David Pavón,pavon,5.88,,91908,0.95,6.0,3,Pavón,5,284,2.0,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,Pavón,2.0,1.0,1.0,2.0,3.0,,,1.0,,,,,,,,,,,,
214,True,Ramón Ángel Díaz,ramon-diaz,9.02,,92075,-0.74,2.69,3,Ramón Díaz,6,264,5.07,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,R. Díaz,,,,,,,,,,,,,,1.0,,,,,,
215,True,Giovanny Bariani Marques,giovanny,4.73,,92085,2.05,8.5,3,Giovanny,5,286,4.5,7,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,Giovanny,1.0,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,
216,False,Lyanco Evangelista Silveira Neves Vojnovic,lyanco,6.9,,92087,0.0,0.0,3,Lyanco,3,282,3.55,7,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,Lyanco,3.0,3.0,1.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,
217,False,José Carlos Ferreira Júnior,juninho,3.63,,92182,0.0,0.0,3,Juninho,3,285,-1.3,6,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,Juninho,,1.0,,,,,,1.0,,,,,,,,,,,,
218,True,Rodrigo Ely,rodrigo-ely,4.75,,92237,-0.58,0.0,3,Rodrigo Ely,3,284,0.6,5,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,R. Ely,1.0,1.0,,,,,,,,,,,,,,,,,,
219,True,André Ramalho Silva,andre-ramalho,5.25,,92440,-1.47,-1.6,3,André Ramalho,3,264,1.7,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,A. Ramalho,1.0,3.0,,,1.0,,,1.0,1.0,,,,,,,,,,,
220,False,Renato Kayzer de Souza,renato-kayzer,4.0,,92696,0.0,0.0,3,Renato Kayzer,5,287,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,R. Kayzer,,,,,,,,,,,,,,,,,,,,
221,True,Deyverson Brum Silva Acosta,deyverson,5.43,,92708,-0.68,0.9,3,Deyverson,5,356,1.77,6,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,Deyverson,2.0,4.0,1.0,1.0,5.0,,,1.0,,,,,,,,,,,,
222,False,Bruno Rafael Rodrigues do Nascimento,bruno-rodrigues,6.0,,92811,0.0,0.0,3,Bruno Rodrigues,5,275,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,B. Rodrigues,,,,,,,,,,,,,,,,,,,,
223,True,Rafael Santos Borré Maury,borre,13.72,,92854,-1.8,1.3,3,Borré,5,285,3.1,6,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,Borré,,1.0,,1.0,2.0,2.0,,,,,,,,,,1.0,,,,
224,True,Ronaldo da Silva Souza Guerrero,ronaldo,4.34,,92981,-0.62,0.9,3,Ronaldo,4,285,2.1,6,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,Ronaldo,4.0,3.0,1.0,,,,,,,,,,,,,,,,,
225,True,Rafael António Figueiredo Ramos,rafael-ramos,3.71,,93236,-0.09,1.2,3,Rafael Ramos,2,354,1.35,6,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,R. Ramos,2.0,1.0,,,,,,,,,,,,,,,,,,
226,False,João Othávio Basso,joao-basso,5.0,,93372,0.0,0.0,3,João Basso,3,277,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,J. Basso,,,,,,,,,,,,,,,,,,,,
227,True,Wanderson Maciel Sousa Campos,wanderson,6.96,,93478,-0.07,3.3,3,Wanderson,5,283,2.8,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,Wanderson,2.0,2.0,,2.0,3.0,1.0,,,,,,,,,1.0,,,,,
228,False,Bruno Nunes de Barros,bruno-tubarao,4.0,,93637,0.0,0.0,3,Bruno Tubarão,2,354,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,B. Tubarão,,,,,,,,,,,,,,,,,,,,
229,True,Paulo Henrique de Oliveira Alves,paulo-henrique,13.0,,93716,2.33,13.3,3,Paulo Henrique,2,267,13.7,6,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,P. Henrique,18.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,
230,True,Marlon Rodrigues Freitas,marlon-freitas,6.08,,93790,-0.87,-0.3,3,Marlon Freitas,4,263,-0.2,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,M. Freitas,,2.0,,,2.0,,,1.0,,,,,,,,,,,,
231,False,Keiller da Silva Nunes,keiller,3.0,,93834,0.0,0.0,3,Keiller,1,354,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,Keiller,,,,,,,,,,,,,,,,,,,,
232,False,Marcos Venicius Santos Miranda - Vinícius,marcao,5.54,,93879,0.0,0.0,3,Marcão,1,286,7.35,6,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,Marcão,,,,,,,,,1.0,9.0,2.0,,,,,,,,,
233,True,Cleiton Schwengber,cleiton,6.72,,93882,1.42,7.9,3,Cleiton,1,280,3.9,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,Cleiton,,,,,,,,1.0,1.0,9.0,4.0,,,,,,,,,
234,False,Breno Henrique Vasconcelos Lopes,breno-lopes,6.0,,93988,0.0,0.0,3,Breno Lopes,5,356,0.0,5,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,B. Lopes,,,,,,,,,,,,,,,,,,,,
235,True,John Victor Maciel Furtado,john,12.08,,94044,-1.29,1.6,3,John,1,263,6.47,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,John,,,,,,,,,2.0,8.0,1.0,,,,,,,,,
236,False,Matheus Fernandes Siqueira,matheus-fernandes,5.05,,94067,0.0,0.0,3,Matheus Fernandes,4,280,1.5,6,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,M. Fernandes,3.0,5.0,,,2.0,,,1.0,,,,,,,,,,,,
237,False,Maycon de Andrade Barberan,maycon,4.78,,94154,0.0,0.0,3,Maycon,4,264,2.25,6,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,Maycon,3.0,,,,,,,,,,,,,,,,,,,
238,True,Diego Cristiano Evaristo,diego-pituca,5.36,,94156,-0.96,0.5,3,Diego Pituca,4,277,2.77,6,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,D. Pituca,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,
239,True,Guilherme Augusto Vieira dos Santos,guilherme,8.1,,94207,0.58,6.4,3,Guilherme,5,277,6.97,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,Guilherme,9.0,3.0,2.0,5.0,4.0,1.0,,,,,,,,,,,,,,
240,True,Matheus Barcelos da Silva,matheus-babi,5.21,,94444,1.91,8.2,3,Matheus Babi,5,286,4.05,6,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,M. Babi,,1.0,,,1.0,1.0,,,,,,,,,,1.0,,,,
