,atletas.posicao_id,atletas.jogos_num,atletas.pontos_num,atletas.variacao_num,atletas.atleta_id,atletas.media_num,atletas.preco_num,atletas.rodada_id,atletas.apelido_abreviado,atletas.nome,atletas.slug,atletas.foto,atletas.entrou_em_campo,atletas.apelido,atletas.minimo_para_valorizar,atletas.clube.id.full.name,atletas.clube_id,atletas.status_id,A,DS,FC,FD,FF,FS,G,I,CA,DE,GS,V,DP,SG,FT,PS,PC,CV,PP,GC
397,5,2,0.0,0.0,105533,4.3,4.46,6,Davó,Matheus Alvarenga de Oliveira,davo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,False,Davó,,MIR,2305,6,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,
398,5,6,-2.0,-0.69,105568,1.37,6.97,6,Lucero,Juan Martín Lucero,lucero,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,True,Lucero,,FOR,356,6,,3.0,6.0,1.0,,3.0,1.0,2.0,1.0,,,,,,,,,,1.0,
399,2,4,0.0,0.0,105584,2.9,7.7,6,L. Piton,Lucas Piton Crivellaro,lucas-piton,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,False,Lucas Piton,,VAS,267,7,,4.0,5.0,,2.0,3.0,,,1.0,,,,,1.0,,,,,,
400,4,2,0.0,0.0,105585,0.25,2.41,6,Roni,Roni Medeiros de Moura,roni,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,False,Roni,,MIR,2305,6,,1.0,,,,,,,1.0,,,,,,,,,,,
401,4,3,1.4,-1.01,105647,0.73,10.09,6,Maurício,Maurício Magalhães Prado,mauricio,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,True,Maurício,,PAL,275,7,,,1.0,,2.0,2.0,,1.0,,,,,,,,,,,,
402,5,3,1.9,-0.4,105786,2.2,6.79,6,T. Magno,Talles Magno Bacelar Martins,talles-magno,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,True,Talles Magno,,COR,264,6,,2.0,5.0,,1.0,9.0,,2.0,,,,,,,,,,,,
403,5,5,8.9,0.22,105811,7.02,13.54,6,Wesley,Wesley Ribeiro Silva,wesley,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,True,Wesley,,INT,285,7,1.0,14.0,5.0,2.0,3.0,12.0,,2.0,,,,,,,,,,,,
404,3,1,0.0,0.0,105842,0.0,2.6,6,Edu,Lucas Eduardo Ribeiro de Souza,edu,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,False,Edu,,VIT,287,7,,,,,,,,,,,,,,,,,,,,
405,4,4,1.3,-0.31,105845,4.25,6.42,6,M. Araújo,Matheus de Araújo Andrade,matheus-araujo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,True,Matheus Araújo,,CEA,354,6,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
406,5,3,0.0,0.0,105900,2.43,4.51,6,Allanzinho,Allan Victor Oliveira Mota,allanzinho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,False,Allanzinho,,FOR,356,6,1.0,1.0,4.0,,2.0,3.0,,1.0,1.0,,,,,,,,,,,
407,4,5,0.5,-0.2,105903,1.58,2.98,6,J. Aldo,José Aldo Soares de Oliveira Filho,jose-aldo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,True,José Aldo,,MIR,2305,6,,5.0,5.0,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,
408,1,1,0.0,0.0,105949,3.1,9.26,6,Rochet,Sergio Ramón Rochet Álvarez,rochet,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,False,Rochet,,INT,285,5,,,,,,1.0,,,,2.0,,,,,,,,,,
409,3,6,7.2,0.48,105990,3.22,5.23,6,S. Mingo,Santiago Martín Ramos Mingo,santiago-mingo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,True,Santiago Mingo,,BAH,265,7,,5.0,6.0,,1.0,6.0,,2.0,,,,,,2.0,,,,,,
410,2,6,5.5,-0.18,106082,4.95,7.59,6,Ewerthon,Ewerthon Diógenes da Silva,ewerthon,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,True,Ewerthon,,JUV,286,7,,12.0,3.0,2.0,4.0,6.0,,,1.0,,,,,1.0,,,,,,
411,6,6,3.65,0.1,106147,4.0,6.5,6,T. Carpini,Thiago Carpini Barbosa,thiago-carpini,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,True,Thiago Carpini,,VIT,287,7,,,,,,,,,,,,1.0,,,,,,,,
412,1,1,0.0,0.0,106160,8.9,6.09,6,Lucão,Lucas Alexandre Galdino de Azevedo,lucao,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,False,Lucão,,RBB,280,5,,,,,,,,,,3.0,,,,1.0,,,,,,
413,2,0,0.0,0.0,106202,0.0,6.0,6,B. Gomes,Bruno Gomes da Silva Clevelário,bruno-gomes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,False,Bruno Gomes,,INT,285,5,,,,,,,,,,,,,,,,,,,,
414,4,6,-0.8,-0.29,106294,1.12,3.31,6,M. Antônio,Marcos Antônio Silva Santos,marcos-antonio,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,True,Marcos Antônio,,SAO,276,3,,3.0,7.0,1.0,2.0,9.0,,,3.0,,,,,,,,,,,
415,4,5,3.1,-0.17,106323,2.84,5.8,6,C. Alexandre,Caio Alexandre Souza e Silva,caio-alexandre,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,True,Caio Alexandre,,BAH,265,7,,11.0,12.0,,1.0,5.0,,,2.0,,,,,,,,,,,
416,3,2,0.0,0.0,106434,8.0,8.38,6,E. Santos,Eduardo Gonzaga Mendes Santos,eduardo-santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,False,Eduardo Santos,,RBB,280,6,,4.0,,,,,,,,,,,,2.0,,,,,,
417,3,4,5.5,0.47,106593,6.18,6.89,6,Villalba,Lucas Hernán Villalba,villalba,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,True,Villalba,,CRU,283,7,,6.0,1.0,,,2.0,,,1.0,,,,,2.0,2.0,,,,,
418,5,3,0.0,0.0,106681,1.43,3.5,6,L. Pereira,Leonardo Augusto dos Santos Pereira,leo-pereira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,False,Léo Pereira,,VIT,287,6,,3.0,4.0,,,2.0,,,,,,,,,,,,,,
419,5,5,4.4,0.43,106704,2.02,4.37,6,C. Alberto,Carlos Alberto Gomes da Silva Filho,carlos-alberto,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,True,Carlos Alberto,,SPT,292,7,,5.0,2.0,2.0,1.0,,,,,,,,,,,,,,,
420,4,3,0.0,0.0,106822,2.8,6.43,6,R. Nestor,Rodrigo Nestor Bertalia,rodrigo-nestor,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,False,Rodrigo Nestor,,BAH,265,6,,4.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,
421,2,0,0.0,0.0,106829,0.0,4.0,6,Patryck,Patryck Lanza dos Reis,patryck,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,False,Patryck,,SAO,276,6,,,,,,,,,,,,,,,,,,,,
422,5,0,0.0,0.0,106843,0.0,5.0,6,Borrero,Dylan Felipe Borrero Caicedo,borrero,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,False,Borrero,,FOR,356,6,,,,,,,,,,,,,,,,,,,,
423,5,1,0.0,-0.41,106918,0.0,3.59,6,P. Baya,Paulo Henrique Silva Ribeiro,paulo-baya,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,True,Paulo Baya,,FLU,266,6,,,,,,,,,,,,,,,,,,,,
424,2,6,12.5,1.52,107093,8.07,10.72,6,L. Juba,Luciano Batista da Silva Júnior,luciano-juba,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,True,Luciano Juba,,BAH,265,7,3.0,10.0,4.0,,2.0,,1.0,,,,,,,2.0,,,,,,
425,4,5,5.4,-0.18,107111,6.48,10.74,6,R. Ríos,Richard Ríos Montoya,richard-rios,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,True,Richard Ríos,,PAL,275,7,2.0,12.0,14.0,1.0,3.0,14.0,,,2.0,,,,,,,,,,,
426,5,1,0.0,0.0,107170,-0.3,3.36,6,Jeffinho,Jefferson Ruan Pereira dos Santos,jeffinho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,False,Jeffinho,,BOT,263,6,,,1.0,,,,,,,,,,,,,,,,,
427,4,5,0.0,0.0,107172,1.72,4.04,6,P. Paula,Patrick de Paula Carreiro,patrick-de-paula,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,False,Patrick de Paula,,BOT,263,7,,2.0,3.0,,5.0,5.0,,,,,,,,,,,,,,
428,4,0,0.0,0.0,107173,0.0,6.0,6,M. Araújo,Michel Daryl Araújo Villar,michel-araujo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,False,Michel Araújo,,BAH,265,6,,,,,,,,,,,,,,,,,,,,
429,4,4,3.6,0.26,107174,3.4,6.04,6,B. Tabata,Bruno Vinícius Souza Ramos,bruno-tabata,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,True,Bruno Tabata,,INT,285,6,,6.0,3.0,2.0,2.0,5.0,,,1.0,,,,,,,,,,,
430,1,5,0.0,0.0,107179,3.08,4.42,6,M. Donelli,Matheus Planelles Donelli,matheus-donelli,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,False,Matheus Donelli,,COR,264,6,,,,,,1.0,,,1.0,13.0,6.0,,,1.0,,,,,,
431,1,0,0.0,0.0,107183,0.0,5.0,6,L. Linck,Leonardo Matias Baiersdorf Linck,leo-linck,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,False,Léo Linck,,BOT,263,6,,,,,,,,,,,,,,,,,,,,
432,1,0,0.0,0.0,107221,0.0,2.0,6,Magrão,Audenirton Soares da Silva,magrao,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,False,Magrão,,FOR,356,6,,,,,,,,,,,,,,,,,,,,
433,2,1,0.0,0.0,107236,1.2,3.77,6,Vanderlan,Vanderlan Barbosa da Silva,vanderlan,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,False,Vanderlan,,PAL,275,6,,1.0,1.0,,,,,,,,,,,,,,,,,
434,4,0,0.0,0.0,107256,0.0,3.0,6,Z. Vitor,Jose Vitor Silva Neves,ze-vitor,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,False,Zé Vitor,,MIR,2305,5,,,,,,,,,,,,,,,,,,,,
435,5,5,4.5,-0.33,107516,3.98,5.1,6,Ênio,Sebastião Ênio Santos de Almeida,enio,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,True,Ênio,,JUV,286,7,,3.0,1.0,2.0,1.0,11.0,1.0,,1.0,,,,,,,,,,,
436,2,6,0.0,-1.65,107554,3.72,6.32,6,Natanael,Natanael Moreira Milouski,natanael,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,True,Natanael,,CAM,282,7,,8.0,5.0,,1.0,2.0,,,,,,,,2.0,,,,,,
437,2,1,0.2,-0.23,107676,0.2,2.77,6,Nathan,Nathan Santos de Araújo,nathan,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,True,Nathan,,INT,285,2,,,2.0,,1.0,,,,,,,,,,,,,,,
438,5,6,0.2,-1.17,107726,4.37,5.55,6,C. Barletta,Chrystian Amaral Barletta de Almeida,chrystian-barletta,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,True,Chrystian Barletta,,SPT,292,7,,5.0,5.0,2.0,3.0,3.0,1.0,1.0,,,,,,,2.0,,,,,
439,4,0,0.0,0.0,107744,0.0,5.0,6,Praxedes,Bruno Conceição Praxedes,praxedes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,False,Praxedes,,RBB,280,6,,,,,,,,,,,,,,,,,,,,
440,1,0,0.0,0.0,107748,0.0,3.0,6,Adriel,Adriel Vasconcelos Ramos,adriel,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,False,Adriel,,GRE,284,6,,,,,,,,,,,,,,,,,,,,
441,6,6,4.13,-0.06,107771,4.8,6.49,6,F. Matias,Fábio Henrique Matias,fabio-matias,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,True,Fábio Matias,,JUV,286,7,,,,,,,,,,,,2.0,,,,,,,,
442,5,1,1.2,-0.15,107795,1.2,5.85,6,E. Manoel,Elias Manoel Alves de Paula,elias-manoel,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,True,Elias Manoel,,BOT,263,6,,1.0,1.0,,,,,,,,,,,,,,,,,
443,4,3,0.0,0.0,107796,0.4,2.85,6,D. Rosa,Diego Gabriel Silva Rosa,diego-rosa,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,False,Diego Rosa,,INT,285,5,,1.0,1.0,,,,,,,,,,,,,,,,,
444,3,1,0.0,0.0,107801,1.5,2.29,6,Natã,Natã Felipe de Amorim Santos,nata,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,False,Natã,,JUV,286,6,,1.0,,,,,,,,,,,,,,,,,,
445,1,0,0.0,0.0,107859,0.0,2.0,6,Fintelman,Alexandre Fintelman de Mello Ribeiro da Silva,fintelman,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,False,Fintelman,,VIT,287,6,,,,,,,,,,,,,,,,,,,,
446,4,3,4.4,0.53,107873,1.77,5.46,6,Bobadilla,Damián Josué Bobadilla Benítez,bobadilla,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,True,Bobadilla,,SAO,276,6,,4.0,3.0,1.0,,,,,1.0,,,,,,,,,,,
447,2,2,0.0,0.0,107908,3.35,6.28,6,Hugo,Hugo Ferreira de Farias,hugo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,False,Hugo,,COR,264,6,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
448,4,4,1.5,-0.41,107950,4.2,7.8,6,F. Vera,Fausto Mariano Vera,fausto-vera,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,True,Fausto Vera,,CAM,282,7,,4.0,2.0,,3.0,2.0,1.0,,,,,,,,,,,,,
449,2,5,1.1,0.07,107958,0.82,2.69,6,Felipinho,André Felipe de Almeida Santos,felipinho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,True,Felipinho,,JUV,286,6,,2.0,10.0,,1.0,1.0,,2.0,1.0,,,,,1.0,,,1.0,,,
450,5,3,0.0,0.0,107989,1.93,4.57,6,Carbonero,Johan Stiven Carbonero Balanta,carbonero,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,False,Carbonero,,INT,285,5,,1.0,4.0,,2.0,8.0,,1.0,,,,,,,,,,,,
451,5,2,0.0,0.0,108131,0.35,2.3,6,Garcez,Maurício Garcez de Jesus,garcez,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,False,Garcez,,JUV,286,6,,,1.0,,,2.0,,,,,,,,,,,,,,
452,5,5,0.9,-0.55,108133,1.44,5.95,6,I. Pitta,Isidro Miguel Pitta Saldívar,isidro-pitta,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,True,Isidro Pitta,,RBB,280,6,,,6.0,1.0,,2.0,1.0,2.0,1.0,,,,,,,,,,,
453,3,0,0.0,0.0,108176,0.0,4.0,6,G. Lacerda,Gabriel Santos Cordeiro Lacerda,gabriel-lacerda,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,False,Gabriel Lacerda,,CEA,354,6,,,,,,,,,,,,,,,,,,,,
454,3,1,0.0,0.0,108274,-3.3,2.31,6,D. Ricardo,David Ricardo Loiola da Silva,david-ricardo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,False,David Ricardo,,BOT,263,6,,,1.0,,,,,,,,,,,,,,,1.0,,
455,4,4,0.0,0.0,108509,1.18,4.18,6,F. Domínguez,Fabricio Domínguez Huertas,fabricio-dominguez,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,False,Fabricio Domínguez,,SPT,292,6,,2.0,2.0,,1.0,5.0,,,1.0,,,,,,,,,,,
456,5,3,0.8,-0.47,108548,1.93,3.26,6,Aravena,Alexander Ernesto Aravena Guzmán,aravena,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,True,Aravena,,GRE,284,6,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,
457,5,4,1.0,-0.1,108671,0.48,2.81,6,Garré,Benjamín Antonio Garré,garre,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,True,Garré,,VAS,267,6,,1.0,2.0,,,2.0,,,,,,,,,,,,,,
458,4,6,0.0,-1.08,108683,3.8,4.99,6,E. Martínez,Emiliano Martínez Toranza,emiliano-martinez,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,True,Emiliano Martínez,,PAL,275,7,,10.0,5.0,,1.0,3.0,1.0,,1.0,,,,,,,,,,,
459,5,1,0.0,0.0,108712,1.2,2.18,6,G. Maia,Gustavo Maia da Silva,gustavo-maia,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,False,Gustavo Maia,,SPT,292,6,,,,1.0,,,,,,,,,,,,,,,,
460,5,5,6.0,0.92,108713,2.68,4.25,6,Galeano,Antonio Javier Galeano Ferreira,galeano,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,True,Galeano,,CEA,354,7,,5.0,3.0,3.0,1.0,7.0,,1.0,1.0,,,,,,,,,,,
461,5,6,-0.3,-0.9,109096,3.08,5.68,6,Plata,Gonzalo Jordy Plata Jiménez,plata,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,True,Plata,,FLA,262,6,,6.0,3.0,,3.0,,1.0,,,,,,,,,,,,,
462,5,6,4.6,0.19,109401,5.42,7.93,6,E. Pulga,Erick da Costa Farias,erick-pulga,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,True,Erick Pulga,,BAH,265,7,,7.0,4.0,2.0,8.0,13.0,1.0,1.0,,,,,,,,,,,,
463,4,3,0.0,0.0,109461,1.1,4.32,6,Calebe,Calebe Gonçalves Ferreira da Silva,calebe,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,False,Calebe,,FOR,356,6,,1.0,2.0,1.0,1.0,3.0,,1.0,1.0,,,,,,,,,,,
464,4,6,1.5,-0.64,109573,4.12,7.43,6,Martinelli,Matheus Martinelli Lima,martinelli,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,True,Martinelli,,FLU,266,7,,7.0,3.0,2.0,1.0,8.0,1.0,1.0,,,,,,,,,,,,
465,2,0,0.0,0.0,109668,0.0,5.0,6,Hugo,Hugo Gonçalves Ferreira Neto,hugo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,False,Hugo,,VIT,287,6,,,,,,,,,,,,,,,,,,,,
466,5,6,8.0,0.35,109899,4.7,6.89,6,Batalla,Emerson Geovanny Batalla Martínez - Enmerson,batalla,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,True,Batalla,,JUV,286,7,1.0,1.0,7.0,2.0,3.0,10.0,2.0,,2.0,,,,,,,,,,,
467,4,4,1.5,-0.39,109966,0.85,4.03,6,Monsalve,Miguel Ángel Monsalve Gonzáles - González,monsalve,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,True,Monsalve,,GRE,284,2,,2.0,6.0,1.0,,4.0,,,1.0,,,,,,,,,,,
468,2,0,0.0,0.0,110260,0.0,4.0,6,Palacios,Diego José Palacios Espinoza,palacios,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,False,Palacios,,COR,264,6,,,,,,,,,,,,,,,,,,,,
469,4,4,0.0,-0.17,110311,0.0,2.93,6,J. Martínez,José Andrés Martínez Torres,jose-martinez,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,True,José Martínez,,COR,264,6,,2.0,5.0,,,5.0,,,3.0,,,,,,,,1.0,,,
470,2,5,1.3,-1.81,110426,8.38,14.78,6,Bernabéi,Alexandro Ezequiel Bernabéi,bernabei,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,True,Bernabéi,,INT,285,7,2.0,16.0,9.0,1.0,3.0,6.0,,,1.0,,,,,1.0,,,,,,
471,6,6,3.06,-0.91,110506,6.69,12.11,6,A. Ferreira,Abel Fernando Moreira Ferreira,abel-ferreira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,True,Abel Ferreira,,PAL,275,7,,,,,,,,,,,,4.0,,,,,,,,
472,2,5,0.0,0.0,110510,4.1,6.38,6,Aguirre,Braian Aguirre Nahuel,aguirre,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,False,Aguirre,,INT,285,2,,8.0,5.0,,,,,,,,,,,2.0,,,,,,
473,1,0,0.0,0.0,110624,0.0,2.0,6,Mateus,Mateus Oliveira Mendes,mateus,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,False,Mateus,,PAL,275,6,,,,,,,,,,,,,,,,,,,,
474,5,1,0.0,0.0,110632,-0.6,2.24,6,L. Filipe,Luiz Filipe dos Reis Silva,luiz-filipe,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,False,Luiz Filipe,,MIR,2305,6,,,2.0,,,,,,,,,,,,,,,,,
475,2,6,1.9,-0.81,110715,5.68,6.85,6,A. Hurtado,José Andrés Hurtado Cheme,andres-hurtado,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,True,Andrés Hurtado,,RBB,280,7,,12.0,11.0,1.0,4.0,2.0,,,1.0,,,,,3.0,,,,,,
476,4,6,8.5,1.03,110727,5.28,7.75,6,Rubens,Rubens Antônio Dias,rubens,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,True,Rubens,,CAM,282,7,,18.0,4.0,1.0,4.0,3.0,,,,,,,,,,,,,,
