,atletas.clube.id.full.name,atletas.minimo_para_valorizar,atletas.pontos_num,atletas.atleta_id,atletas.foto,atletas.clube_id,atletas.preco_num,atletas.status_id,atletas.variacao_num,atletas.media_num,atletas.posicao_id,atletas.apelido_abreviado,atletas.rodada_id,atletas.nome,atletas.entrou_em_campo,atletas.slug,atletas.jogos_num,atletas.apelido,A,DS,FC,FD,FF,FS,G,I,CA,DE,GS,DP,SG,V,FT,PS,PC,CV,PP,GC
470,COR,,0.0,110260,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,264,4.0,6,0.0,0.0,2,Palacios,7,Diego José Palacios Espinoza,False,palacios,0,Palacios,,,,,,,,,,,,,,,,,,,,
471,COR,,1.7,110311,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,264,2.89,6,-0.04,0.34,4,J. Martínez,7,José Andrés Martínez Torres,True,jose-martinez,5,José Martínez,,3.0,6.0,,,6.0,,,3.0,,,,,,,,1.0,,,
472,INT,,3.1,110426,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,285,14.39,7,-0.39,7.5,2,Bernabéi,7,Alexandro Ezequiel Bernabéi,True,bernabei,6,Bernabéi,2.0,18.0,12.0,1.0,3.0,8.0,,,1.0,,,,1.0,,,,,,,
473,PAL,,8.5,110506,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,275,12.85,7,0.74,6.95,6,A. Ferreira,7,Abel Fernando Moreira Ferreira,True,abel-ferreira,7,Abel Ferreira,,,,,,,,,,,,,,5.0,,,,,,
474,INT,,12.9,110510,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,285,8.63,7,2.25,5.57,2,Aguirre,7,Braian Aguirre Nahuel,True,aguirre,6,Aguirre,,11.0,6.0,,1.0,,1.0,1.0,,,,,2.0,,,,,,,
475,PAL,,0.0,110624,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,275,2.0,6,0.0,0.0,1,Mateus,7,Mateus Oliveira Mendes,False,mateus,0,Mateus,,,,,,,,,,,,,,,,,,,,
476,MIR,,0.0,110632,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,2305,2.24,6,0.0,-0.6,5,L. Filipe,7,Luiz Filipe dos Reis Silva,False,luiz-filipe,1,Luiz Filipe,,,2.0,,,,,,,,,,,,,,,,,
477,RBB,,4.7,110715,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,280,7.22,7,0.37,5.54,2,A. Hurtado,7,José Andrés Hurtado Cheme,True,andres-hurtado,7,Andrés Hurtado,,12.0,12.0,1.0,4.0,2.0,,,1.0,,,,4.0,,,,,,,
478,CAM,,11.7,110727,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,282,8.76,7,1.01,6.2,4,Rubens,7,Rubens Antônio Dias,True,rubens,7,Rubens,,24.0,6.0,2.0,6.0,4.0,,,,,,,,,,,,,,
479,BOT,,2.05,110818,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,263,8.28,7,-1.03,5.22,6,R. Paiva,7,Renato Manuel Alves Paiva,True,renato-paiva,7,Renato Paiva,,,,,,,,,,,,,,2.0,,,,,,
480,RBB,,0.0,110909,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,280,5.65,5,0.0,8.2,2,G. Lopes,7,Guilherme Lopes de Almeida,False,guilherme-lopes,1,Guilherme Lopes,,2.0,1.0,,,1.0,,,,,,,1.0,,,,,,,
481,CEA,,1.3,111166,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,354,3.59,6,-0.18,0.17,4,Rômulo,7,Rômulo Azevedo Simão,True,romulo,4,Rômulo,,,3.0,1.0,,1.0,,1.0,,,,,,,,,,,,
482,GRE,,0.0,111309,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,284,5.0,6,0.0,0.0,3,G. Martins,7,Gustavo Martins de Souza Santos,False,gustavo-martins,0,Gustavo Martins,,,,,,,,,,,,,,,,,,,,
483,JUV,,0.0,111332,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,286,3.0,6,0.0,0.0,4,K. Gomes,7,Kelvi Chiesa Gomes,False,kelvi-gomes,0,Kelvi Gomes,,,,,,,,,,,,,,,,,,,,
484,JUV,,2.6,111407,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,286,6.21,6,-0.15,4.62,4,L. Mandaca,7,Luis Gustavo da Silva Machado Duarte,True,luis-mandaca,6,Luis Mandaca,,9.0,10.0,,4.0,12.0,1.0,,,,,,,,,,,,,
485,SPT,,0.0,111465,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,292,3.0,6,0.0,0.0,3,Renzo,7,Renzo Azevedo Pimentel de Moura,False,renzo,0,Renzo,,,,,,,,,,,,,,,,,,,,
486,INT,,2.0,111466,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,285,9.23,7,-0.97,9.6,3,V. Gabriel,7,Victor Gabriel da Conceição Ribeiro,True,victor-gabriel,2,Victor Gabriel,,2.0,2.0,,1.0,,2.0,,,,,,,,,,,,,
487,CAM,,0.0,111582,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,282,1.0,6,0.0,0.0,1,G. Átila,7,Gabriel Átila Cardoso da Silva,False,gabriel-atila,0,Gabriel Átila,,,,,,,,,,,,,,,,,,,,
488,PAL,,0.0,111594,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,275,4.91,6,0.0,3.24,3,Micael,7,Micael dos Santos Silva,False,micael,5,Micael,,2.0,6.0,,,2.0,,,1.0,,,,3.0,,,,,,,
489,VAS,,0.5,111682,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,267,3.73,6,-0.41,0.55,4,Adson,7,Adson Ferreira Soares,True,adson,4,Adson,,,,1.0,,2.0,,,,,,,,,,,,,,
490,INT,,2.5,111683,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,285,4.97,7,0.37,3.03,1,Anthoni,7,Anthoni Spier Souza,True,anthoni,7,Anthoni,,,,,,2.0,,,,14.0,8.0,,2.0,,,,,,,
491,FLA,,0.0,111690,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,262,5.0,6,0.0,0.0,1,M. Cunha,7,Matheus Cunha Queiroz,False,matheus-cunha,0,Matheus Cunha,,,,,,,,,,,,,,,,,,,,
492,RBB,,0.0,111760,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,280,2.87,6,-0.82,1.78,4,Fabinho,7,Fábio Silva de Freitas,True,fabinho,5,Fabinho,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,
493,BAH,,0.0,111829,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,265,4.03,6,0.0,2.67,5,Kayky,7,Kayky da Silva Chagas,False,kayky,3,Kayky,,,,,,,1.0,,,,,,,,,,,,,
494,BOT,,0.0,111831,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,263,5.73,5,0.0,3.02,5,M. Martins,7,Matheus Martins Silva dos Santos,False,matheus-martins,5,Matheus Martins,,5.0,5.0,4.0,1.0,9.0,,,1.0,,,,,,,,,,,
495,CEA,,0.0,112060,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,354,0.87,6,0.0,0.0,5,J. Victor,7,João Victor Vieira Ferreira Sousa,False,joao-victor,1,João Victor,,,,,,,,,,,,,,,,,,,,
496,GRE,,0.0,112616,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,284,3.83,6,0.0,-3.0,1,G. Grando,7,Gabriel Hamester Grando,False,gabriel-grando,0,Gabriel Grando,,,,,,,,,,,,,,,,,,1.0,,
497,CRU,,3.1,112709,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,283,7.88,7,-0.28,5.69,2,K. Bruno,7,Kaiki Bruno da Silva,True,kaiki-bruno,7,Kaiki Bruno,1.0,14.0,15.0,1.0,2.0,13.0,,,1.0,,,,2.0,,,,,,,
498,PAL,,0.0,112869,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,275,3.81,6,-0.48,1.18,4,A. Moreno,7,Aníbal Ismael Moreno,True,anibal-moreno,6,Aníbal Moreno,,4.0,3.0,1.0,1.0,,,,,,,,,,,,,,,
499,RBB,,3.9,112886,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,280,7.6,7,-0.3,4.09,5,L. Barbosa,7,Lucas Henrique Barbosa,True,lucas-barbosa,7,Lucas Barbosa,1.0,12.0,13.0,4.0,5.0,4.0,,3.0,1.0,,,,,,,,,,,
500,VAS,,0.0,112906,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,267,5.0,6,0.0,0.0,4,Sforza,7,Juan Sebastián Sforza,False,sforza,0,Sforza,,,,,,,,,,,,,,,,,,,,
501,FLU,,2.7,113034,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,266,4.0,7,0.18,2.46,3,Freytes,7,Juan Pablo Freytes,True,freytes,7,Freytes,,3.0,3.0,2.0,1.0,3.0,,1.0,1.0,,,,2.0,,,,,,,
502,FOR,,0.0,113073,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,356,3.96,6,0.0,1.53,4,K. Andrade,7,Kervin Mario Andrade Navarro,False,kervin-andrade,3,Kervin Andrade,,3.0,2.0,,1.0,2.0,,1.0,1.0,,,,,,,,,,,
503,FOR,,0.0,113078,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,356,8.04,7,0.0,4.64,2,Mancuso,7,Eros Nazareno Mancuso,False,mancuso,5,Mancuso,,6.0,2.0,,3.0,7.0,,1.0,1.0,,,,2.0,,,,,,,
504,PAL,,1.3,113103,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,275,8.78,2,-0.89,5.45,5,F. López,7,José Manuel Alberto López,True,flaco-lopez,6,Flaco López,,5.0,11.0,1.0,9.0,9.0,2.0,4.0,1.0,,,,,,,1.0,,,,
505,RBB,,0.0,113157,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,280,4.0,6,0.0,0.0,2,N. Mendes,7,Nathan Gabriel de Souza Mendes,False,nathan-mendes,0,Nathan Mendes,,,,,,,,,,,,,,,,,,,,
506,CRU,,0.0,113158,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,283,4.17,6,0.0,0.28,5,Marquinhos,7,Marcus Vinícius Oliveira Alencar,False,marquinhos,4,Marquinhos,,1.0,3.0,,,1.0,,,,,,,,,,,,,,
507,SAO,,0.0,113359,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,276,8.0,6,0.0,0.0,4,P. Maia,7,Pablo Gonçalves Maia Fortunato,False,pablo-maia,0,Pablo Maia,,,,,,,,,,,,,,,,,,,,
508,GRE,,13.9,113397,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,284,11.08,7,2.33,8.25,5,C. Olivera,7,Cristian Gonzalo Olivera Ibarra,True,cristian-olivera,4,Cristian Olivera,,9.0,10.0,2.0,2.0,7.0,2.0,,1.0,,,,,,,,,,,
509,SPT,,0.0,113462,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,292,2.6,6,-0.11,0.73,5,L. Lobato,7,Lenny Ivo Lobato Romanelli,True,lenny-lobato,7,Lenny Lobato,,1.0,3.0,1.0,3.0,2.0,,1.0,,,,,,,,,,,,
510,SPT,,2.1,113687,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,292,2.7,7,-0.15,1.23,4,D. Queiroz,7,Eduardo Santos Queiroz,True,du-queiroz,7,Du Queiroz,,6.0,10.0,1.0,3.0,,,,,,,,,,,,1.0,,,
511,SAN,,0.0,113690,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,277,2.0,6,0.0,0.0,1,Diógenes,7,Diógenes Vinícius da Silva,False,diogenes,0,Diógenes,,,,,,,,,,,,,,,,,,,,
512,RBB,,0.0,114311,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,280,4.0,6,0.0,0.0,3,D. Mendes,7,Douglas Mendes Moreira,False,douglas-mendes,0,Douglas Mendes,,,,,,,,,,,,,,,,,,,,
513,CRU,,0.0,114334,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,283,4.83,6,0.0,2.35,3,Gamarra,7,Mateo Gamarra González,False,gamarra,2,Gamarra,,4.0,1.0,,,,,,,,,,,,,,1.0,,,
514,FLA,,0.0,114790,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,262,3.0,6,0.0,0.0,3,Cleiton,7,Cleiton Santana dos Santos,False,cleiton,0,Cleiton,,,,,,,,,,,,,,,,,,,,
515,PAL,,9.2,114802,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,275,11.76,2,0.75,4.68,5,V. Roque,7,Vitor Hugo Roque Ferreira,True,vitor-roque,7,Vitor Roque,,10.0,6.0,3.0,2.0,15.0,1.0,1.0,1.0,,,,,,,,,,,
516,SAN,,0.0,115025,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,277,3.0,6,0.0,0.0,4,Miguelito,7,Miguel Àngel Terceros,False,miguelito,0,Miguelito,,,,,,,,,,,,,,,,,,,,
517,VAS,,0.5,115141,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,267,4.09,5,-0.6,2.08,3,L. Freitas,7,Lucas de Freitas Molarinho Chagas,True,lucas-freitas,5,Lucas Freitas,,2.0,4.0,,2.0,4.0,,,,,,,1.0,,,,,,,
518,FLA,,0.9,115239,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,262,10.71,7,-1.67,6.88,2,Wesley,7,Wesley Vinícius França Lima,True,wesley,7,Wesley,1.0,13.0,12.0,,3.0,14.0,,1.0,2.0,,,,4.0,,,,,,,
519,PAL,,0.0,115246,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,275,3.19,6,0.0,-1.0,3,Naves,7,Kaiky Marques Naves,False,naves,1,Naves,,,,,,,,,,,,,,,,,1.0,,,
520,RBB,,5.8,115248,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,280,7.72,7,0.74,4.64,4,J. Jhon,7,Jhonatan dos Santos Rosa,True,jhon-jhon,7,Jhon Jhon,1.0,4.0,3.0,2.0,5.0,12.0,1.0,,1.0,,,,,,1.0,,,,,
521,CAM,,5.6,115268,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,282,4.46,6,1.19,3.55,3,Rômulo,7,Rômulo Helberte Pereira Junior,True,romulo,2,Rômulo,,2.0,3.0,,,,,,,,,,1.0,,,,,,,
522,BOT,,0.0,115404,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,263,3.58,7,-0.42,0.0,5,R. Cruz,7,Rwan Philipe Rodrigues de Souza Cruz,True,rwan-cruz,1,Rwan Cruz,,,,,,,,,,,,,,,,,,,,
523,CEA,,0.0,115537,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,354,3.0,6,0.0,0.0,3,M. Victor,7,Marcos Victor Ferreira da Silva,False,marcos-victor,0,Marcos Victor,,,,,,,,,,,,,,,,,,,,
524,CRU,,0.0,115563,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,283,3.12,6,0.0,-0.6,4,Rodriguinho,7,Rodrigo Henrique Santos de Souza,False,rodriguinho,1,Rodriguinho,,,2.0,,,,,,,,,,,,,,,,,
525,JUV,,0.0,115586,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,286,3.01,6,0.0,1.25,5,E. Galego,7,Emerson Mendes de Carvalho,False,emerson-galego,2,Emerson Galego,,1.0,,,,2.0,,,,,,,,,,,,,,
526,JUV,,5.4,115594,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,286,3.88,7,0.68,3.7,2,M. Paulo,7,Marcos Paulo Lima Batista Silva,True,marcos-paulo,3,Marcos Paulo,,5.0,1.0,2.0,,3.0,,,,,,,,,,,,,,
527,CAM,,0.0,115674,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,282,2.0,6,0.0,0.0,1,G. Delfim,7,Gabriel Delfim Ferreira,False,gabriel-delfim,0,Gabriel Delfim,,,,,,,,,,,,,,,,,,,,
528,FLA,,0.0,115914,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,262,3.34,6,0.0,0.0,4,E. Araújo,7,Everton Gustavo Fernandes Araújo,False,evertton-araujo,1,Evertton Araújo,,,,,,,,,,,,,,,,,,,,
529,CEA,,2.2,115915,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,354,3.6,6,0.17,1.07,5,Lelê,7,Leanderson da Silva Genésio,True,lele,3,Lelê,,,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,
530,FLA,,0.0,116012,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,262,4.44,6,0.0,2.35,4,M. Gonçalves,7,Matheus Gonçalves Martins,False,matheus-goncalves,2,Matheus Gonçalves,,2.0,,1.0,,1.0,,,,,,,,,,,,,,
531,JUV,,0.0,116025,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,286,2.46,6,0.0,1.95,5,Petterson,7,Petterson Novaes Reis,False,petterson,2,Petterson,,1.0,,,3.0,,,,,,,,,,,,,,,
532,BOT,,2.0,116065,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,263,8.03,7,-0.86,4.38,2,Cuiabano,7,Luís Eduardo Soares da Silva,True,cuiabano,7,Cuiabano,1.0,5.0,7.0,1.0,2.0,7.0,,,1.0,,,,3.0,,,,,,,
533,MIR,,0.0,116104,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,2305,2.0,6,0.0,0.0,1,G. Lacerda,7,Gustavo Henrique Lacerda Ferreira,False,gustavo-lacerda,0,Gustavo Lacerda,,,,,,,,,,,,,,,,,,,,
534,FLU,,-0.6,116447,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,266,5.33,6,-0.74,1.62,4,Hércules,7,Hércules Pereira do Nascimento,True,hercules,5,Hércules,,5.0,9.0,,1.0,1.0,,,1.0,,,,,,1.0,,,,,
535,VIT,,2.3,116461,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,287,6.79,7,-1.02,5.13,2,Jamerson,7,Jamerson Santos de Jesus,True,jamerson,7,Jamerson,2.0,12.0,5.0,4.0,4.0,3.0,,1.0,,,,,,,,,,,,
536,JUV,,0.0,117044,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,286,2.0,6,0.0,0.0,2,G. Souza,7,Gabriel Souza dos Santos,False,gabriel-souza,0,Gabriel Souza,,,,,,,,,,,,,,,,,,,,
537,MIR,,0.0,117061,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,2305,2.0,6,0.0,0.0,3,G. Knesowitsch,7,Gabriel Knesowitsch,False,gabriel-knesowitsch,0,Gabriel Knesowitsch,,,,,,,,,,,,,,,,,,,,
538,RBB,,0.0,117314,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,280,1.88,6,0.0,-0.55,5,T. Borbas,7,Thiago Nicolás Borbas Silva,False,thiago-borbas,2,Thiago Borbas,,,2.0,,,1.0,,,1.0,,,,,,,,,,,
539,JUV,,0.0,117336,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,286,4.0,5,0.0,0.0,3,Cipriano,7,João Luiz da Silva Cipriano,False,cipriano,0,Cipriano,,,,,,,,,,,,,,,,,,,,
540,CRU,,0.0,117404,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,283,1.0,6,0.0,0.0,1,Otávio,7,Otávio Eleodoro Rezende Costa,False,otavio,0,Otávio,,,,,,,,,,,,,,,,,,,,
541,COR,,0.0,117459,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,264,3.01,6,0.0,1.3,2,L. Maná,7,Leonardo Mana Hernandes,False,leo-mana,2,Léo Maná,,2.0,1.0,,,,,1.0,,,,,,,,,,,,
542,COR,,0.0,117632,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,264,23.0,5,0.0,0.0,4,Garro,7,Rodrigo Garro,False,garro,0,Garro,,,,,,,,,,,,,,,,,,,,
543,SAO,,0.0,117818,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,276,2.0,5,0.0,0.0,1,Young,7,Young Navarro Moraes,False,young,0,Young,,,,,,,,,,,,,,,,,,,,
544,COR,,0.0,117849,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,264,4.0,6,0.0,0.0,5,Giovane,7,Giovane Santana do Nascimento,False,giovane,0,Giovane,,,,,,,,,,,,,,,,,,,,
545,COR,,0.0,117910,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,264,8.48,6,0.0,4.32,4,B. Bidon,7,Breno de Souza Bidon,False,breno-bidon,6,Breno Bidon,1.0,10.0,17.0,2.0,2.0,18.0,,,2.0,,,,,,,,,,,
546,FLU,,0.0,117930,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,266,3.45,6,0.0,0.5,5,Lavega,7,Joaquín Lavega Colzada,False,lavega,1,Lavega,,,,,,1.0,,,,,,,,,,,,,,
547,FLA,,0.0,118090,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,262,2.0,6,0.0,0.0,3,Iago,7,Iago Teodoro da Silva Nogueira,False,iago,0,Iago,,,,,,,,,,,,,,,,,,,,
548,GRE,,0.0,118238,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,284,3.0,6,0.0,0.0,4,Ronald,7,Ronald Cardoso Falkoski,False,ronald,0,Ronald,,,,,,,,,,,,,,,,,,,,
549,SAO,,0.0,118563,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,276,1.47,6,0.0,-0.77,4,Rodriguinho,7,Rodrigo Huendra Almeida Mendonça,False,rodriguinho,3,Rodriguinho,,,1.0,,,,,,2.0,,,,,,,,,,,
550,SAN,,0.5,118701,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,277,1.98,6,-0.02,0.5,2,Kevyson,7,Kevyson Costa e Silva,True,kevyson,1,Kevyson,,,,,,1.0,,,,,,,,,,,,,,
