,atletas.preco_num,atletas.pontos_num,atletas.apelido_abreviado,atletas.apelido,atletas.jogos_num,atletas.nome,atletas.posicao_id,atletas.media_num,atletas.clube_id,atletas.entrou_em_campo,atletas.status_id,atletas.variacao_num,atletas.foto,atletas.atleta_id,atletas.slug,atletas.rodada_id,atletas.clube.id.full.name,A,CA,DS,FC,FD,FF,FS,G,I,PS,SG,FT,V,CV,DE,DP,GS,PP,PC,GC
273,6.74,0.0,F. Torres,Félix Torres,9,Félix Eduardo Torres Caicedo,3,3.72,264,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,97642,felix-torres,25,COR,,1.0,14.0,12.0,,2.0,1.0,,,,3.0,,,,,,,,,
274,3.0,0.0,T. Couto,Thiago Couto,0,Thiago Couto Wenceslau,1,0.0,287,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,97645,thiago-couto,25,VIT,,,,,,,,,,,,,,,,,,,,
275,7.86,4.5,Murilo,Murilo,9,Murilo Cerqueira Paim,3,3.41,275,True,7,0.39,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,97653,murilo,25,PAL,,4.0,8.0,13.0,1.0,3.0,2.0,1.0,,,3.0,,,,,,,,1.0,
276,7.22,5.1,Erick,Erick,19,Erick de Arruda Serafim,5,4.87,287,True,7,0.07,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,97810,erick,25,VIT,2.0,5.0,15.0,15.0,6.0,12.0,46.0,3.0,1.0,,,2.0,,,,,,,,
277,7.21,2.0,L. Ortiz,Léo Ortiz,22,Leonardo Rech Ortiz,3,5.05,262,True,7,-0.02,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,97867,leo-ortiz,25,FLA,2.0,3.0,19.0,17.0,3.0,8.0,3.0,1.0,1.0,,11.0,2.0,,,,,,,,
278,4.46,0.0,Iago,Iago,7,Iago Amaral Borduchi,2,2.73,265,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,97868,iago,25,BAH,,,4.0,2.0,1.0,2.0,2.0,,1.0,,2.0,,,,,,,,,
279,4.89,2.0,Maílton,Maílton,2,Maílton dos Santos de Sá,2,1.45,276,True,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,97898,mailton,25,SAO,,,,3.0,,1.0,6.0,,,,,,,,,,,,,
280,8.98,7.9,M. Bahia,Matheus Bahia,14,Matheus Bahia Santos,2,5.23,354,True,7,0.88,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,97899,matheus-bahia,25,CEA,1.0,3.0,22.0,12.0,2.0,3.0,14.0,,,,6.0,,,,,,,,,
281,6.63,0.0,Vitão,Vitão,18,Vitor Eduardo da Silva Matos,3,2.69,285,True,7,-0.4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,97900,vitao,25,INT,1.0,4.0,18.0,11.0,2.0,4.0,2.0,,,,4.0,,,,,,,,,1.0
282,8.32,0.0,Erick,Erick,8,Erick Luis Conrado de Carvalho,4,3.53,265,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,98022,erick,25,BAH,,3.0,14.0,12.0,,2.0,3.0,1.0,2.0,,,1.0,,,,,,,,
283,7.75,2.5,P. Raul,Pedro Raul,20,Pedro Raul Garay da Silva,5,3.75,354,True,7,-0.16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,98225,pedro-raul,25,CEA,,3.0,6.0,34.0,18.0,20.0,28.0,3.0,24.0,,,2.0,,,,,,,,
284,11.0,0.0,Bastos,Bastos,0,Bartolomeu Jacinto Quissanga,3,0.0,263,False,5,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,98280,bastos,25,BOT,,,,,,,,,,,,,,,,,,,,
285,3.0,0.0,V. Soares,Val Soares,0,Valdemir de Oliveira Soares,4,0.0,287,False,5,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,98306,val-soares,25,VIT,,,,,,,,,,,,,,,,,,,,
286,4.79,1.3,Negueba,Negueba,19,Luiz Henrique Soares Firmino,5,3.9,2305,True,7,-0.69,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,98384,negueba,25,MIR,2.0,2.0,12.0,10.0,6.0,7.0,29.0,3.0,3.0,,,,,,,,,,,
287,4.58,0.0,Kanu,Kanu,2,Victor Hugo Soares dos Santos,3,2.85,265,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,98484,kanu,25,BAH,,,4.0,1.0,,,,,,,,,,,,,,,,
288,6.59,0.0,J. Lucas,Jean Lucas,20,Jean Lucas de Souza Oliveira,4,4.35,265,False,7,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,98517,jean-lucas,25,BAH,1.0,2.0,30.0,26.0,6.0,9.0,19.0,3.0,1.0,,,1.0,,1.0,,,,,1.0,
289,7.23,6.2,Kuscevic,Kuscevic,16,Benjamín Kuščević Jaramillo,3,4.14,356,True,7,0.65,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,98619,kuscevic,25,FOR,,1.0,23.0,14.0,,3.0,3.0,1.0,,,5.0,,,,,,,,,
290,9.69,4.3,Savarino,Savarino,17,Jefferson David Savarino Quintero,4,4.28,263,True,7,0.47,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,98672,savarino,25,BOT,2.0,1.0,7.0,8.0,11.0,12.0,13.0,3.0,5.0,,,1.0,,,,,,,,
291,4.56,0.0,Angileri,Angileri,17,Fabrizio Germán Angileri - Fabricio,2,2.83,264,True,7,-0.26,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,98720,angileri,25,COR,,3.0,20.0,9.0,1.0,4.0,3.0,,1.0,,3.0,1.0,,,,,,,,
292,15.06,1.3,S. Lino,Samuel Lino,8,Samuel Dias Lino,5,7.93,262,True,7,-0.67,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,98873,samuel-lino,25,FLA,4.0,,10.0,8.0,2.0,12.0,6.0,2.0,1.0,,,,,,,,,,,
293,8.28,0.0,Cuello,Cuello,15,Tomás Esteban Cuello,5,4.43,282,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,98909,cuello,25,CAM,1.0,3.0,13.0,17.0,11.0,13.0,27.0,1.0,2.0,,,3.0,,1.0,,,,,1.0,
294,7.71,2.5,Viña,Viña,7,Matías Nicolás Viña Susperreguy,2,3.57,262,True,6,0.11,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,98974,vina,25,FLA,,1.0,4.0,5.0,,,3.0,,,,4.0,,,,,,,,,
295,4.6,0.2,Lourenço,Lourenço,19,João Paulo Ferreira Lourenço,4,3.19,354,True,7,-1.13,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,99032,lourenco,25,CEA,1.0,1.0,22.0,19.0,5.0,5.0,15.0,2.0,,,,,,,,,,1.0,,
296,4.89,1.5,L. Braga,Lucas Braga,15,Lucas Braga Ribeiro,5,2.18,287,True,6,0.18,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,99119,lucas-braga,25,VIT,,1.0,10.0,12.0,2.0,3.0,20.0,1.0,3.0,,,,,,,,,,,
297,14.88,5.1,Vegetti,Vegetti,20,Pablo Vegetti,5,7.16,267,True,7,0.28,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,99198,vegetti,25,VAS,1.0,2.0,11.0,24.0,7.0,22.0,29.0,11.0,5.0,,,2.0,,,,,,,,1.0
298,6.44,7.3,P. Rodríguez,Puma Rodríguez,13,José Luis Rodríguez Bebanz,2,4.19,267,True,7,0.22,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,99213,puma-rodriguez,25,VAS,2.0,,9.0,5.0,1.0,7.0,3.0,1.0,,,2.0,2.0,,,,,,,,
299,2.6,1.2,I. Ramírez,Ignacio Ramírez,6,Juan Ignacio Ramírez Polero,5,0.97,292,True,7,0.22,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,99221,ignacio-ramirez,25,SPT,,,,4.0,3.0,3.0,2.0,,,,,,,,,,,,,
300,7.97,3.0,D. Cruz,De la Cruz,13,Diego Nicolás de la Cruz Arcosa,4,2.41,262,True,6,-0.53,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,99228,de-la-cruz,25,FLA,,3.0,13.0,14.0,3.0,5.0,23.0,,,,,,,,,,,,,
301,3.96,0.0,Bareiro,Bareiro,8,Adam Fernando Bareiro Gamarra,5,0.97,356,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,99248,bareiro,25,FOR,,2.0,3.0,9.0,4.0,2.0,5.0,,,,,1.0,,,,,,1.0,,
302,10.25,0.0,Pochettino,Pochettino,13,Tomás Pochettino,4,4.77,356,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,99267,pochettino,25,FOR,2.0,,18.0,4.0,7.0,8.0,7.0,1.0,1.0,,,,,,,,,,,
303,10.15,0.0,A. Barboza,Alexander Barboza,13,Alexander Nahuel Barboza Ullúa,3,5.14,263,False,7,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,99274,alexander-barboza,25,BOT,,7.0,26.0,23.0,2.0,5.0,1.0,,1.0,,7.0,,,,,,,,,
304,4.18,-1.3,Dinenno,Dinenno,8,Juan Ignacio Dinenno de Cara,5,1.56,276,True,6,-0.4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,99316,dinenno,25,SAO,,2.0,1.0,6.0,2.0,3.0,4.0,1.0,,,,,,,,,,,,
305,8.68,8.05,L. Zubeldía,Luis Zubeldía,12,Luis Francisco Zubeldía,6,4.67,266,True,7,0.72,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,99366,luis-zubeldia,25,FLU,,,,,,,,,,,,,3.0,,,,,,,
306,8.08,0.0,Michael,Michael,10,Michael Richard Delgado de Oliveira,5,3.89,262,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,99392,michael,25,FLA,3.0,,7.0,1.0,2.0,3.0,2.0,1.0,1.0,,,,,,,,,,,
307,6.03,1.7,Baralhas,Baralhas,18,Gabriel Baralhas dos Santos,4,3.79,287,True,7,-0.36,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,99440,baralhas,25,VIT,1.0,7.0,33.0,27.0,3.0,10.0,14.0,1.0,,,,1.0,,,,,,,1.0,
308,10.43,10.4,Rossi,Rossi,24,Agustín Daniel Rossi,1,5.95,262,True,7,1.05,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,99552,rossi,25,FLA,,1.0,,,,,5.0,,,,13.0,,,,52.0,3.0,12.0,,,
309,5.0,0.0,Paulinho,Paulinho,7,Paulo Henrique Sampaio Filho,5,1.03,275,False,5,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,99818,paulinho,25,PAL,,,2.0,1.0,1.0,3.0,2.0,,1.0,,,,,,,,,,,
310,5.54,-0.3,A. Franco,Alan Franco,18,Alan Javier Franco,3,2.58,276,True,7,-0.95,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,99889,alan-franco,25,SAO,,5.0,15.0,18.0,,1.0,7.0,,1.0,,6.0,,,,,,,,,
311,5.16,-0.3,I. Gomes,Igor Gomes,21,Igor Silveira Gomes,4,2.94,282,True,6,-0.21,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,100084,igor-gomes,25,CAM,1.0,2.0,12.0,13.0,2.0,6.0,11.0,4.0,1.0,,,,,,,,,,,
312,2.11,0.0,P. Augusto,Pedro Augusto,8,Pedro Augusto Borges da Costa,4,0.82,292,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,100085,pedro-augusto,25,SPT,,3.0,8.0,9.0,,1.0,5.0,,,,,,,1.0,,,,,,
313,12.42,11.2,Y. Alberto,Yuri Alberto,16,Yuri Alberto Monteiro da Silva,5,5.14,264,True,3,1.23,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,100652,yuri-alberto,25,COR,1.0,3.0,1.0,15.0,9.0,22.0,17.0,6.0,4.0,,,1.0,,,,,,1.0,,
314,3.74,0.0,Fernando,Fernando,4,Fernando dos Santos Pedro,5,0.83,280,True,6,-0.65,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,100695,fernando,25,RBB,,,1.0,,,1.0,2.0,,,,,,,,,,,,,
315,6.1,1.5,M. Henrique,Matheus Henrique,11,Matheus Henrique de Souza,4,2.35,283,True,6,-0.04,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,100742,matheus-henrique,25,CRU,,2.0,15.0,8.0,1.0,2.0,10.0,,,,,,,,,,,,,
316,4.83,0.0,Brenno,Brenno,1,Brenno Oliveira Fraga Costa,1,0.8,356,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,100830,brenno,25,FOR,,,,,,,1.0,,,,,,,1.0,1.0,,1.0,,,
317,6.04,0.0,Ruan,Ruan,4,Ruan Tressoldi Netto,3,2.75,282,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,100842,ruan,25,CAM,,1.0,5.0,5.0,,,2.0,,,,1.0,,,,,,,,,
318,4.65,0.0,L. Esteves,Lucas Esteves,6,Lucas Esteves Souza,2,1.83,284,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,100846,lucas-esteves,25,GRE,,1.0,7.0,7.0,1.0,3.0,2.0,,,,,,,,,,,,1.0,
319,8.58,1.7,L. Cândido,Luan Cândido,2,Luan Cândido de Almeida,2,4.65,292,True,7,-0.73,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,100848,luan-candido,25,SPT,,1.0,4.0,2.0,,,,,1.0,,1.0,,,,,,,,,
320,9.84,3.9,Vitinho,Vitinho,22,Victor Alexander da Silva,2,5.91,263,True,7,-0.67,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,100898,vitinho,25,BOT,,1.0,41.0,16.0,2.0,5.0,11.0,1.0,3.0,,11.0,,,,,,,,,
321,4.32,4.8,R. Lopes,Ronald Lopes,21,Ronald dos Santos Lopes,4,2.67,287,True,6,0.71,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,100969,ronald-lopes,25,VIT,2.0,4.0,26.0,26.0,5.0,3.0,21.0,,3.0,,,,,,,,,,,
322,4.95,0.0,Nonato,Nonato,12,Gustavo Nonato Santana,4,2.59,266,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,100987,nonato,25,FLU,,3.0,13.0,10.0,1.0,3.0,12.0,1.0,,,,,,,,,,,,
323,5.89,0.0,J. Santos,Júnior Santos,16,José Antonio dos Santos Júnior,5,1.97,282,True,6,-0.01,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,101002,junior-santos,25,CAM,,1.0,4.0,9.0,2.0,5.0,14.0,2.0,3.0,,,,,,,,,,,
324,10.33,8.9,Diego,Diego,22,Jackson Diego Ibraim Fagundes - Ibrahim,2,5.64,354,True,3,0.72,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,101027,diego,25,CEA,2.0,3.0,32.0,18.0,3.0,6.0,52.0,,,,8.0,,,,,,,,,
325,9.16,6.8,Ferreira,Ferreira,18,Aldemir dos Santos Ferreira,5,4.67,276,True,7,0.65,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,101290,ferreira,25,SAO,2.0,3.0,12.0,10.0,4.0,9.0,30.0,4.0,2.0,,,1.0,,,,,,,,
326,6.4,7.8,Ademir,Ademir,17,Ademir da Silva Santos Júnior,5,3.97,265,True,6,1.19,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,101314,ademir,25,BAH,1.0,4.0,23.0,15.0,7.0,10.0,25.0,1.0,4.0,,,,,,,,,,,
327,9.54,8.5,Guga,Guga,13,Cláudio Rodrigues Gomes,2,6.18,266,True,6,0.39,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,101319,guga,25,FLU,1.0,1.0,24.0,5.0,1.0,2.0,12.0,1.0,,,5.0,,,,,,,,,
328,2.53,0.0,M. Pitaluga,Marcelo Pitaluga,0,Marcelo de Araújo Pitaluga Filho,1,-1.0,266,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,101478,marcelo-pitaluga,25,FLU,,1.0,,,,,,,,,,,,,,,,,,
329,4.83,0.0,Pepê,Pepê,12,João Pedro Vilardi Pinto,4,2.5,287,False,7,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,101573,pepe,25,VIT,,3.0,20.0,20.0,1.0,1.0,20.0,,,,,,,1.0,,,,,,
330,7.17,-2.0,H. Souza,Hugo Souza,20,Hugo de Souza Nogueira,1,3.42,264,True,7,-0.82,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,101574,hugo-souza,25,COR,,2.0,,,,,1.0,,,,6.0,,,,50.0,,25.0,,,
331,5.78,7.2,H. Moura,Hugo Moura,20,Hugo Moura Arruda da Silva,4,2.51,267,True,7,0.68,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,101594,hugo-moura,25,VAS,1.0,5.0,32.0,31.0,5.0,5.0,9.0,,,,,,,,,,,,,1.0
332,5.88,2.4,Ramon,Ramon,12,Ramon Ramos Lima,2,3.24,287,True,7,-0.25,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,101597,ramon,25,VIT,,2.0,18.0,14.0,1.0,5.0,8.0,,1.0,,2.0,,,,,,,,1.0,
333,3.54,0.0,Peixoto,Peixoto,2,Daniel Nascimento Peixoto dos Santos,4,2.0,286,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,101651,peixoto,25,JUV,,,2.0,,,,2.0,,,,,,,,,,,,,
334,5.24,0.0,F. Jonatan,Felipe Jonatan,1,Felipe Jonatan Rocha Andrade,2,-0.6,2305,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,101708,felipe-jonatan,25,MIR,,,,2.0,,,,,,,,,,,,,,,,
335,9.96,1.6,Matheuzinho,Matheuzinho,20,Matheus França Silva,2,5.86,264,True,7,-0.7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,101727,matheuzinho,25,COR,1.0,7.0,44.0,14.0,1.0,7.0,11.0,2.0,1.0,,6.0,,,,,,,,1.0,
336,4.15,0.0,P. Roberto,Pablo Roberto,2,Pablo Roberto dos Santos Barbosa,4,0.3,356,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,101733,pablo-roberto,25,FOR,,,1.0,3.0,,,,,,,,,,,,,,,,
337,4.37,0.0,Claudinho,Claudinho,13,Claudio Coelho Salvático,2,1.98,287,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,101752,claudinho,25,VIT,,5.0,11.0,10.0,1.0,3.0,7.0,,,,2.0,,,,,,,,,
338,3.0,0.0,J. David,Jean David,0,Jean David Meneses Villarroel,4,0.0,267,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,101768,jean-david,25,VAS,,,,,,,,,,,,,,,,,,,,
339,5.74,6.7,W. Machado,Willian Machado,21,Willian Estefani Machado,3,3.68,354,True,7,0.94,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,101908,willian-machado,25,CEA,,2.0,18.0,10.0,5.0,3.0,10.0,,,,8.0,1.0,,,,,,,1.0,
340,4.75,-0.1,Vitinho,Vitinho,14,Vitor Hugo Naum dos Santos,5,2.34,285,True,6,-0.23,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,101960,vitinho,25,INT,,4.0,13.0,20.0,1.0,5.0,15.0,1.0,4.0,,,1.0,,,,,,,,
341,4.57,0.0,Brítez,Brítez,7,Emanuel Fermín Brítez,3,2.1,356,False,7,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,101995,britez,25,FOR,,6.0,11.0,11.0,,,7.0,,,,1.0,,,,,,,,1.0,
342,10.91,0.0,Piquerez,Piquerez,21,Joaquín Piquerez Moreira,2,5.73,275,True,2,-0.4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,102130,piquerez,25,PAL,1.0,2.0,27.0,6.0,3.0,15.0,12.0,3.0,,,8.0,,,,,,,1.0,,1.0
343,2.0,0.0,V. Eudes,Vitor Eudes,0,Vitor Eudes de Souza Costa,1,0.0,266,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,102137,vitor-eudes,25,FLU,,,,,,,,,,,,,,,,,,,,
344,3.86,1.5,L. Halter,Lucas Halter,23,Lucas Halter,3,2.47,287,True,7,0.17,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,102253,lucas-halter,25,VIT,,5.0,21.0,13.0,2.0,4.0,5.0,1.0,1.0,,3.0,1.0,,,,,,,,
345,6.25,2.9,Rollheiser,Rollheiser,22,Benjamín Rollheiser,4,2.6,277,True,7,-0.74,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,102256,rollheiser,25,SAN,2.0,6.0,16.0,20.0,7.0,11.0,25.0,,3.0,,,2.0,,,,,,,,
346,7.55,9.2,C. Paulista,Caio Paulista,10,Caio Fernando de Oliveira,2,3.77,282,True,6,1.23,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,102318,caio-paulista,25,CAM,,1.0,9.0,5.0,2.0,3.0,4.0,,1.0,,4.0,,,,,,,,,
347,5.97,0.2,Cacá,Cacá,15,Carlos de Menezes Júnior,3,3.66,264,True,6,-0.25,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,102340,caca,25,COR,,3.0,12.0,14.0,1.0,2.0,13.0,2.0,,,4.0,,,,,,,,1.0,
348,4.2,0.0,Mastriani,Mastriani,7,Gonzalo Mathías Mastriani Borges,5,0.84,263,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,102561,mastriani,25,BOT,,1.0,2.0,4.0,1.0,4.0,2.0,,3.0,,,,,,,,,,,
349,3.04,0.0,L. Vinícius,Luan Vinícius,6,Luan Vinícius da Silva Santos,4,0.78,276,False,5,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,102909,luan-vinicius,25,SAO,,,2.0,6.0,1.0,1.0,3.0,,,,,,,,,,,,,
