,atletas.posicao_id,atletas.media_num,atletas.minimo_para_valorizar,atletas.foto,atletas.atleta_id,atletas.status_id,atletas.clube_id,atletas.clube.id.full.name,atletas.jogos_num,atletas.pontos_num,atletas.apelido_abreviado,atletas.entrou_em_campo,atletas.apelido,atletas.rodada_id,atletas.preco_num,atletas.slug,atletas.variacao_num,atletas.nome,CA,DS,FC,FS,SG,FD,FF,I,CV,A,FT,G,DE,DP,GS,PS,PC,V,PP,GC
545,3,5.37,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,118758,6,263,BOT,10,10.7,Jair,True,Jair,11,8.68,jair,0.56,Jair Paula da Cunha Filho,,8.0,4.0,7.0,6.0,1.0,4.0,,,1.0,,,,,,,,,,
546,5,0.3,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,118775,6,283,CRU,4,0.0,L. Díaz,False,Lautaro Díaz,11,3.8,lautaro-diaz,0.0,Lautaro Ariel Díaz,,,,,,1.0,,,,,,,,,,,,,,
547,5,1.67,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,120566,6,286,JUV,3,0.0,V. Pernambuco,False,Vitor Pernambuco,11,2.48,vitor-pernambuco,0.0,José Vitor Rodrigues da Silva dos Santos,,1.0,,1.0,,,,,,,1.0,,,,,,,,,
548,5,0.63,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,120856,6,292,SPT,6,0.0,A. Sousa,False,Arthur Sousa,11,1.85,arthur-sousa,0.0,Arthur Sousa Araújo,,1.0,4.0,7.0,,,,,,,,,,,,,,,,
549,4,9.3,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,121668,6,356,FOR,1,0.0,Bruninho,False,Bruninho,11,5.37,bruninho,0.0,Bruno César Pereira Silva,,5.0,,2.0,,,1.0,,,,,,,,,,,,,
550,2,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,121766,6,267,VAS,0,0.0,P. Silva,False,Paulinho Silva,11,2.0,paulinho-silva,0.0,Paulo Ricardo de Souza Babilônia,,,,,,,,,,,,,,,,,,,,
551,5,1.16,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,121792,2,284,GRE,5,0.2,André,True,André,11,2.51,andre,-0.35,André Henrique da Silva Martins,,,2.0,1.0,,3.0,3.0,1.0,,,,,,,,,,,,
552,5,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,121824,6,264,COR,0,0.0,Kayke,False,Kayke,11,1.0,kayke,0.0,Kayke Ferrari Guimarães,,,,,,,,,,,,,,,,,,,,
553,4,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,121827,6,263,BOT,0,0.0,K. Rodrigues,False,Kauê Rodrigues,11,3.0,kaue-rodrigues,0.0,Kauê Rodrigues Pessanha,,,,,,,,,,,,,,,,,,,,
554,5,1.65,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,121830,3,287,VIT,11,1.3,Janderson,True,Janderson,11,3.63,janderson,-0.03,Janderson de Carvalho Costa,3.0,7.0,16.0,6.0,,2.0,3.0,3.0,,,,1.0,,,,,,,,
555,2,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,122300,6,265,BAH,0,0.0,Ryan,False,Ryan,11,2.0,ryan,0.0,Ryan Carlos Santos de Sousa,,,,,,,,,,,,,,,,,,,,
556,5,2.84,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,122302,6,2305,MIR,10,-0.1,Cristian,True,Cristian,11,4.11,cristian,-0.4,Cristian Renato Gonçalves Riquelme,2.0,4.0,7.0,3.0,,8.0,3.0,,,1.0,,1.0,,,,,,,,
557,1,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,122318,6,262,FLA,0,0.0,D. Alves,False,Dyogo Alves,11,3.0,dyogo-alves,0.0,Francisco Dyogo Bento Alves,,,,,,,,,,,,,,,,,,,,
558,2,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,122320,6,262,FLA,0,0.0,D. Sales,False,Daniel Sales,11,2.0,daniel-sales,0.0,Daniel dos Santos Sales,,,,,,,,,,,,,,,,,,,,
559,4,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,122321,6,262,FLA,0,0.0,Lorran,False,Lorran,11,3.0,lorran,0.0,Lorran Lucas Pereira de Sousa,,,,,,,,,,,,,,,,,,,,
560,4,0.42,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,122394,6,280,RBB,5,0.0,Gustavinho,False,Gustavinho,11,2.22,gustavinho,0.0,Gustavo Ribeiro Neves,,2.0,3.0,,,,,,,,,,,,,,,,,
561,4,0.88,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,122396,6,264,COR,4,0.5,Ryan,True,Ryan,11,3.21,ryan,-0.46,Ryan Gustavo de Lima,1.0,2.0,5.0,6.0,,,,,,,,,,,,,,,,
562,3,4.23,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,122406,6,277,SAN,3,0.0,Luisão,False,Luisão,11,6.27,luisao,0.0,Luis Fellipe Campos Dória,1.0,5.0,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,
563,5,1.4,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,122420,6,285,INT,4,1.0,Lucca,True,Lucca,11,3.13,lucca,-0.27,Lucca Holanda Sampaio Tavares,,1.0,3.0,6.0,,1.0,1.0,,,,,,,,,,,,,
564,2,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,122458,6,280,RBB,0,0.0,V. Lago,False,Vinícius Lago,11,1.0,vinicius-lago,0.0,Vinicius dos Santos Lago,,,,,,,,,,,,,,,,,,,,
565,5,4.49,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,122486,7,267,VAS,9,2.9,Rayan,True,Rayan,11,6.61,rayan,-0.84,Rayan Vitor Simplício Rocha,,7.0,7.0,12.0,,6.0,6.0,,,,2.0,1.0,,,,,,,,
566,5,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,122487,6,267,VAS,0,0.0,GB,False,GB,11,2.0,gb,0.0,Gabriel Souza da Silva,,,,,,,,,,,,,,,,,,,,
567,5,3.33,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,122573,6,262,FLA,3,0.0,W. Yan,False,Wallace Yan,11,4.58,wallace-yan,0.0,Wallace Yan de Souza Barreto,1.0,1.0,2.0,4.0,,,4.0,1.0,,1.0,,,,,,,,,,
568,4,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,122660,6,283,CRU,0,0.0,Japa,False,Japa,11,3.0,japa,0.0,João Wellington Gadelha Melo de Oliveira,,,,,,,,,,,,,,,,,,,,
569,3,1.42,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,122755,6,292,SPT,6,0.9,L. Cunha,True,Lucas Cunha,11,3.6,lucas-cunha,-0.05,Lucas de Souza Cunha,2.0,4.0,5.0,2.0,1.0,,,,,,,,,,,,,,,
570,3,2.82,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,122861,6,286,JUV,6,0.0,Abner,False,Abner,11,5.0,abner,0.0,Abner Salles da Silva,1.0,4.0,2.0,2.0,1.0,,2.0,1.0,,1.0,,,,,,,,,,
571,3,3.65,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,122897,6,280,RBB,10,0.0,G. Rodríguez,False,Guzmán Rodríguez,11,6.47,guzman-rodriguez,0.0,Guzmán Rodríguez Ferrari,3.0,6.0,7.0,4.0,5.0,2.0,4.0,,,,,,,,,,,,,
572,4,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,122989,6,282,CAM,0,0.0,D. Kauã,False,David Kauã,11,1.0,david-kaua,0.0,David Kauã Ramos,,,,,,,,,,,,,,,,,,,,
573,4,2.6,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,122990,7,282,CAM,3,4.9,Patrick,True,Patrick,11,3.24,patrick,0.78,Patrick Roberto da Silva Campos,,4.0,3.0,3.0,,1.0,,,,,,,,,,,,,,
574,5,3.63,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,123004,6,265,BAH,3,0.0,Tiago,False,Tiago,11,3.54,tiago,0.0,Tiago Souza de Jesus Carvalho,,3.0,5.0,4.0,,,,1.0,,1.0,,,,,,1.0,,,,
575,4,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,123007,6,265,BAH,0,0.0,Vitinho,False,Vitinho,11,1.0,vitinho,0.0,Pedro Victor da Silva Santos,,,,,,,,,,,,,,,,,,,,
576,5,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,123359,5,282,CAM,0,0.0,Cadu,False,Cadu,11,3.0,cadu,0.0,Carlos Eduardo Amaral Pereira de Castro,,,,,,,,,,,,,,,,,,,,
577,4,2.76,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,123360,2,265,BAH,9,0.0,Cauly,False,Cauly,11,6.41,cauly,0.0,Cauly Oliveira Souza,1.0,2.0,2.0,6.0,,,3.0,,,2.0,,1.0,,,,,,,,
578,4,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,123497,6,265,BAH,0,0.0,Jota,False,Jota,11,1.0,jota,0.0,João Victor Broad Moreira Guimarães,,,,,,,,,,,,,,,,,,,,
579,3,5.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,123649,6,283,CRU,1,0.0,Janderson,False,Janderson,11,2.82,janderson,0.0,José Janderson da Silva Marques,,,,,1.0,,,,,,,,,,,,,,,
580,2,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,123717,6,265,BAH,0,0.0,Z. Guilherme,False,Zé Guilherme,11,3.0,ze-guilherme,0.0,José Guilherme de Lima Costa,,,,,,,,,,,,,,,,,,,,
581,4,0.83,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,123788,6,266,FLU,3,0.0,Lezcano,False,Lezcano,11,4.63,lezcano,0.0,Rubén Darío Lezcano Portillo,,1.0,,2.0,,,,,,,,,,,,,,,,
582,5,1.17,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,123795,6,265,BAH,10,0.0,L. Rodríguez,True,Lucho Rodríguez,11,5.46,lucho-rodriguez,-0.77,Luciano Rodríguez Rosales,1.0,2.0,7.0,7.0,,3.0,6.0,1.0,,,,,,,,,,,,
583,5,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,123873,5,282,CAM,1,0.0,Palacios,False,Palacios,11,3.58,palacios,0.0,Brahian Palacios Alzate,,,,,,,,,,,,,,,,,,,,
584,5,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,123960,6,287,VIT,0,0.0,Fábio,False,Fábio,11,3.0,fabio,0.0,Fábio Soares dos Santos,,,,,,,,,,,,,,,,,,,,
585,5,2.3,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,124239,5,280,RBB,6,0.0,H. Mosquera,False,Henry Mosquera,11,3.84,henry-mosquera,0.0,Henry David Mosquera Sánchez,,4.0,3.0,4.0,,5.0,1.0,1.0,,,,,,,,,,,,
586,5,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,124250,6,282,CAM,0,0.0,P. Ataíde,False,Pedro Ataíde,11,1.0,pedro-ataide,0.0,Pedro Ataide de Souza Oliveira,,,,,,,,,,,,,,,,,,,,
587,5,1.58,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,124251,7,277,SAN,10,0.0,D. Washington,True,Deivid Washington,11,3.7,deivid-washington,-0.37,Deivid Washington de Souza Eugênio,,,5.0,10.0,,1.0,4.0,1.0,,,,1.0,,,,,,,,
588,1,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,124264,6,285,INT,0,0.0,Kauan,False,Kauan,11,1.0,kauan,0.0,Kauan Jesus Santos Oliveira,,,,,,,,,,,,,,,,,,,,
589,4,4.38,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,124271,2,285,INT,6,3.6,G. Prado,True,Gustavo Prado,11,5.37,gustavo-prado,-1.01,Gustavo Prado Alves,1.0,6.0,3.0,5.0,,4.0,5.0,1.0,,,,1.0,,,,,,,,
590,4,0.97,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,124275,6,285,INT,3,0.0,G. Carvalho,False,Gabriel Carvalho,11,4.59,gabriel-carvalho,0.0,Gabriel Carvalho Teixeira,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
591,5,5.4,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,124280,5,285,INT,3,0.0,R. Mathias,False,Ricardo Mathias,11,5.73,ricardo-mathias,0.0,Ricardo Mathias da Silva,,,1.0,3.0,,2.0,2.0,,,,1.0,1.0,,,,,,,,
592,1,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,124369,6,283,CRU,0,0.0,L. Aragão,False,Léo Aragão,11,2.0,leo-aragao,0.0,Leonardo de Aragão Carvalho,,,,,,,,,,,,,,,,,,,,
593,2,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,124400,6,2305,MIR,0,0.0,W. Santos,False,Wesley Santos,11,2.0,wesley-santos,0.0,Wesley Santos Silva,,,,,,,,,,,,,,,,,,,,
594,2,3.7,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,124481,6,263,BOT,7,6.2,M. Ponte,True,Mateo Ponte,11,7.25,mateo-ponte,0.31,Mateo Ponte Costa,1.0,3.0,3.0,1.0,3.0,,,2.0,,,,1.0,,,,,,,,
595,2,7.01,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,124526,6,275,PAL,11,4.8,Giay,True,Giay,11,9.59,giay,-0.12,Agustín Giay,,29.0,11.0,19.0,5.0,,3.0,,,,,,,,,,,,,
596,3,0.75,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,124661,6,282,CAM,2,0.0,I. Román,False,Iván Román,11,2.06,ivan-roman,0.0,Ivan Ramiro Román Hurtado,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,
597,4,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,124674,6,276,SAO,0,0.0,F. Negrucci,False,Felipe Negrucci,11,2.0,felipe-negrucci,0.0,Felipe Negrucci Berdague,,,,,,,,,,,,,,,,,,,,
598,1,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,124701,6,276,SAO,0,0.0,Leandro,False,Leandro,11,2.0,leandro,0.0,Leandro Mathias Silva Bueno,,,,,,,,,,,,,,,,,,,,
599,5,1.4,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,124757,6,263,BOT,4,0.8,N. Fernandes,True,Nathan Fernandes,11,4.27,nathan-fernandes,-0.34,Nathan Ribeiro Fernandes,,1.0,2.0,3.0,,2.0,1.0,,,,,,,,,,,,,
600,3,2.64,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,124912,6,283,CRU,5,1.2,J. Jesus,True,Jonathan Jesus,11,4.17,jonathan-jesus,-0.76,Jonathan de Jesus Alves,,5.0,6.0,1.0,2.0,,,,1.0,,,,,,,,,,,
601,3,2.35,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,125467,6,284,GRE,2,0.0,Viery,False,Viery,11,2.86,viery,0.0,Viery Fernandes Santos Lopes,,,1.0,,1.0,,,,,,,,,,,,,,,
602,4,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,125469,6,282,CAM,0,0.0,Alisson,False,Alisson,11,4.0,alisson,0.0,Alisson Santana Lopes da Fonseca,,,,,,,,,,,,,,,,,,,,
603,3,2.05,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,125488,6,264,COR,2,0.0,J. Pedro,False,João Pedro,11,4.29,joao-pedro,0.0,João Pedro de Sousa Rodrigues,2.0,1.0,4.0,,1.0,,1.0,,,,,,,,,,,,,
604,3,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,125697,6,2305,MIR,0,0.0,Leonan,False,Leonan,11,1.0,leonan,0.0,Leonan Santos de Abreu,,,,,,,,,,,,,,,,,,,,
605,4,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,126120,6,280,RBB,0,0.0,Marcelinho,False,Marcelinho,11,2.0,marcelinho,0.0,Marcelo Braz da Silva,,,,,,,,,,,,,,,,,,,,
606,4,0.69,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,126182,6,267,VAS,7,0.0,Paulinho,False,Paulinho,11,4.3,paulinho,0.0,Paulo Lucas Santos de Paula,1.0,4.0,9.0,5.0,,,,,,,,,,,,,,,,
607,4,6.33,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,126471,7,277,SAN,8,5.5,Barreal,True,Barreal,11,9.93,barreal,0.13,Álvaro Martín Barreal,,17.0,6.0,7.0,,3.0,5.0,1.0,,,,2.0,,,,,,,,
608,4,3.1,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,126900,6,264,COR,6,0.0,I. Coronado,False,Igor Coronado,11,6.56,igor-coronado,0.0,Igor Caique Coronado,1.0,5.0,6.0,5.0,,3.0,1.0,,,,,1.0,,,,,1.0,,,
609,6,7.03,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,126977,7,280,RBB,11,9.25,F. Seabra,True,Fernando Seabra,11,10.0,fernando-seabra,0.19,Fernando Seabra,,,,,,,,,,,,,,,,,,7.0,,
610,2,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,127932,6,266,FLU,0,0.0,J. Fidélis,False,Julio Fidélis,11,1.0,julio-fidelis,0.0,Julio Cesar Lima Fidelis,,,,,,,,,,,,,,,,,,,,
611,4,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,128583,6,266,FLU,0,0.0,T. Henrique,False,Thiago Henrique,11,1.0,thiago-henrique,0.0,Thiago Henrique Gonçalves Silva,,,,,,,,,,,,,,,,,,,,
612,4,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,128590,6,262,FLA,0,0.0,R. Lucas,False,Rayan Lucas,11,2.0,rayan-lucas,0.0,Rayan Lucas Marques de Souza,,,,,,,,,,,,,,,,,,,,
613,5,3.1,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,128915,6,275,PAL,11,-0.1,Estêvão,True,Estêvão,11,9.46,estevao,-1.03,Estêvão Willian Almeida de Oliveira Gonçalves,3.0,3.0,13.0,22.0,,2.0,11.0,7.0,,3.0,,,,,,,,,,
614,4,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,129317,6,287,VIT,0,0.0,F. Cardoso,False,Felipe Cardoso,11,2.0,felipe-cardoso,0.0,Felipe Cardoso,,,,,,,,,,,,,,,,,,,,
615,3,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,129659,6,265,BAH,0,0.0,K. Davi,False,Kauã Davi,11,1.0,kaua-davi,0.0,Kauã Davi Fernandes Braga,,,,,,,,,,,,,,,,,,,,
616,5,1.2,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,129663,6,265,BAH,1,0.0,R. Pablo,False,Ruan Pablo,11,1.35,ruan-pablo,0.0,Ruan Pablo Barbosa Sousa,,,,,,1.0,,,,,,,,,,,,,,
617,4,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,129666,6,267,VAS,0,0.0,JP,False,JP,11,2.0,jp,0.0,João Pedro Murilo de Paula Morais,,,,,,,,,,,,,,,,,,,,
618,2,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,130190,6,262,FLA,0,0.0,Carbone,False,Carbone,11,2.0,carbone,0.0,João Victor Schlickmann Carbone,,,,,,,,,,,,,,,,,,,,
619,4,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,130255,6,267,VAS,0,0.0,G. Estrella,False,Guilherme Estrella,11,3.0,guilherme-estrella,0.0,Guilherme Estrella de Paiva,,,,,,,,,,,,,,,,,,,,
620,4,0.7,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,130265,6,263,BOT,1,0.0,K. Lindes,False,Kauan Lindes,11,1.16,kauan-lindes,0.0,Kauan Gabriel Cordeiro Lindes,,,1.0,2.0,,,,,,,,,,,,,,,,
621,4,0.6,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,130279,6,267,VAS,2,0.0,L. Zuccarello,False,Lukas Zuccarello,11,1.9,lukas-zuccarello,0.0,Lukas Rocha Zuccarello,,1.0,1.0,,,,,,,,,,,,,,,,,
622,1,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,130280,6,267,VAS,0,0.0,P. Gabriel,False,Phillipe Gabriel,11,1.0,phillipe-gabriel,0.0,Phillipe Gabriel Pires de Oliveira,,,,,,,,,,,,,,,,,,,,
623,2,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,130319,6,287,VIT,0,0.0,Maykon,False,Maykon,11,1.0,maykon,0.0,Maykon Kesley de Jesus Ramalho,,,,,,,,,,,,,,,,,,,,
624,4,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,130382,6,262,FLA,0,0.0,G. Gomes,False,Guilherme Gomes,11,2.0,guilherme-gomes,0.0,Guilherme Henrique Bernardineli Gomes,,,,,,,,,,,,,,,,,,,,
625,5,0.84,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,130386,6,2305,MIR,5,0.0,Maceió,False,Maceió,11,2.65,maceio,0.0,Everton Leandro de Oliveira Santos,1.0,1.0,2.0,2.0,,1.0,4.0,1.0,,,,,,,,,1.0,,,
