,atletas.atleta_id,atletas.jogos_num,atletas.entrou_em_campo,atletas.posicao_id,atletas.slug,atletas.nome,atletas.media_num,atletas.clube_id,atletas.preco_num,atletas.pontos_num,atletas.rodada_id,atletas.status_id,atletas.variacao_num,atletas.apelido_abreviado,atletas.apelido,atletas.clube.id.full.name,atletas.foto,A,DS,FC,FF,FS,I,CA,FD,G,FT,SG,V,DE,DP,GS,PC,PS,CV,PP,GC
73,73515,15,True,4,gabriel,Gabriel Santana Pinto,3.07,2305,6.44,9.0,19,7,0.35,Gabriel,Gabriel,MIR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,1.0,3.0,5.0,4.0,15.0,5.0,2.0,4.0,3.0,,,,,,,,1.0,,,
74,74187,10,True,4,rincon,Tomás Eduardo Rincón Hernández,0.78,277,2.88,-1.9,19,6,-0.35,Rincón,Rincón,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,,10.0,22.0,5.0,5.0,,4.0,,,,,,,,,,,1.0,,
75,77485,15,False,4,carrillo,André Martín Carrillo Díaz,3.06,264,6.96,0.0,19,5,0.0,Carrillo,Carrillo,COR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,1.0,19.0,18.0,5.0,12.0,2.0,1.0,1.0,1.0,,,,,,,,,,,
76,77656,16,False,2,cedric-soares,Cédric Ricardo Alves Soares,2.71,276,6.75,0.0,19,7,0.0,C. Soares,Cédric Soares,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,1.0,14.0,6.0,2.0,7.0,,1.0,,,,3.0,,,,,,,,,
77,77664,8,False,4,sergio-oliveira,Sérgio Miguel Relvas de Oliveira,4.6,292,8.59,0.0,19,5,0.0,S. Oliveira,Sérgio Oliveira,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,,14.0,12.0,6.0,6.0,,3.0,3.0,1.0,1.0,,,,,,,,,,
78,77738,1,True,5,romarinho,Romário Ricardo da Silva,5.3,287,8.4,5.3,19,7,1.4,Romarinho,Romarinho,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,,2.0,,1.0,3.0,,,,,,,,,,,,,,,
79,77777,13,True,4,joao-schmidt,João Felipe Schmidt Urbano,2.04,277,4.45,-0.3,19,7,-0.05,J. Schmidt,João Schmidt,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,1.0,16.0,25.0,5.0,6.0,1.0,3.0,1.0,,,,,,,,,,,,
80,78117,16,False,5,everaldo,Everaldo Stum,1.91,266,4.7,0.0,19,6,0.0,Everaldo,Everaldo,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,,2.0,15.0,9.0,10.0,1.0,1.0,5.0,2.0,1.0,,,,,,,,,1.0,
81,78248,6,True,3,gustavo-henrique,Gustavo Henrique Vernes,3.95,264,6.86,-0.1,19,7,-1.71,G. Henrique,Gustavo Henrique,COR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,,9.0,4.0,1.0,4.0,,,3.0,,,1.0,,,,,,,,,
82,78435,0,False,5,vitinho,Victor Vinícius Coelho dos Santos,0.0,264,8.0,0.0,19,6,0.0,Vitinho,Vitinho,COR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,,,,,,,,,,,,,,,,,,,,
83,78445,11,True,2,rene,Renê Rodrigues Martins,6.25,266,9.39,5.0,19,7,0.51,Renê,Renê,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,,28.0,8.0,2.0,9.0,,,,1.0,,3.0,,,,,,,,,
84,78478,1,False,4,willian-arao,Willian Souza Arão da Silva,-0.3,277,7.19,0.0,19,6,0.0,W. Arão,Willian Arão,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,,,1.0,,,,,,,,,,,,,,,,,
85,78479,12,True,6,cleber-xavier,Cleber Marcio Serpa Xavier,5.21,277,10.21,5.93,19,7,-0.16,C. Xavier,Cleber Xavier,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,,,,,,,,,,,,5.0,,,,,,,,
86,78605,17,True,4,gabriel,Gabriel Girotto Franco,3.27,280,5.36,-1.6,19,7,-0.53,Gabriel,Gabriel,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,,31.0,25.0,4.0,18.0,,5.0,1.0,1.0,,,,,,,,,,,
87,78850,16,True,2,reinaldo,Reinaldo Manoel da Silva,7.11,2305,9.78,4.1,19,7,0.18,Reinaldo,Reinaldo,MIR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,2.0,14.0,12.0,6.0,13.0,,3.0,5.0,7.0,,4.0,,,,,,,,1.0,
88,78851,0,False,1,richard,Richard de Oliveira Costa,-1.0,354,4.53,-1.0,19,6,-0.47,Richard,Richard,CEA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,,,,,,,1.0,,,,,,,,,,,,,
89,78855,6,True,3,thiago-santos,Thiago dos Santos,4.42,266,6.48,-0.8,19,7,-1.4,T. Santos,Thiago Santos,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,,5.0,6.0,1.0,2.0,,1.0,,,,4.0,,,,,,,,,
90,79066,6,False,1,alex-muralha,Alex Roberto Santana Rafael,2.37,2305,3.34,0.0,19,6,0.0,A. Muralha,Alex Muralha,MIR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,,,,,1.0,,2.0,,,,,,19.0,,9.0,,,,,
91,79266,10,True,1,bruno-ferreira,Bruno Ferreira Ventura Diniz - de Lins,2.58,354,5.09,1.1,19,7,-0.42,B. Ferreira,Bruno Ferreira,CEA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,,,1.0,,3.0,,2.0,,,,2.0,,22.0,,12.0,,,,,
92,79437,18,True,6,roger-machado,Roger Machado Marques,5.34,285,10.22,7.73,19,7,0.49,R. Machado,Roger Machado,INT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,,,,,,,,,,,,6.0,,,,,,,,
93,79631,10,True,5,cano,Germán Ezequiel Cano,4.96,266,11.31,19.2,19,7,3.05,Cano,Cano,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,,2.0,4.0,12.0,10.0,2.0,1.0,2.0,4.0,,,,,,,,,,,
94,79701,18,True,4,lucas-silva,Lucas Silva Borges,2.37,283,4.97,2.3,19,7,-0.12,L. Silva,Lucas Silva,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,2.0,12.0,27.0,5.0,15.0,,2.0,2.0,1.0,1.0,,,,,,,,,,
95,79973,0,False,1,helton-leite,Helton Brant Aleixo Leite,0.0,356,6.0,0.0,19,7,0.0,H. Leite,Helton Leite,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,,,,,,,,,,,,,,,,,,,,
96,80061,1,False,4,saul,Saúl Ñíguez Esclapez,2.0,262,11.72,0.0,19,2,0.0,Saúl,Saúl,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
97,80076,0,False,5,ze-roberto,José Roberto Assunção de Araújo Filho,0.0,292,6.0,0.0,19,6,0.0,Z. Roberto,Zé Roberto,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,,,,,,,,,,,,,,,,,,,,
98,80129,16,True,4,jadson,Jadson Alves dos Santos,3.6,286,6.18,3.1,19,7,-0.31,Jadson,Jadson,JUV,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,1.0,30.0,22.0,4.0,27.0,2.0,5.0,3.0,,,,,,,,1.0,,,,
99,80196,14,True,4,yago-pikachu,Glaybson Yago Souza Lisboa,2.79,356,5.62,0.5,19,6,0.03,Y. Pikachu,Yago Pikachu,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,,7.0,5.0,3.0,11.0,3.0,1.0,3.0,2.0,1.0,,,,,,,1.0,,,
100,80225,0,False,5,rafa-silva,Rafael da Silva,0.0,2305,4.0,0.0,19,6,0.0,R. Silva,Rafa Silva,MIR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,,,,,,,,,,,,,,,,,,,,
101,80287,16,True,5,luciano,Luciano da Rocha Neves,6.13,276,9.27,-0.3,19,7,-0.54,Luciano,Luciano,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,3.0,16.0,20.0,19.0,24.0,4.0,5.0,11.0,4.0,,,,,,,,2.0,,1.0,
102,80313,14,True,2,gilberto,Gilberto Moraes Júnior,4.34,265,7.79,3.8,19,2,-1.02,Gilberto,Gilberto,BAH,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,,21.0,10.0,4.0,6.0,1.0,3.0,1.0,1.0,,4.0,,,,,,,,,
103,80570,10,False,2,wendell,Wendell Nascimento Borges,5.26,276,9.6,0.0,19,5,0.0,Wendell,Wendell,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,1.0,15.0,11.0,3.0,12.0,,,,,,4.0,,,,,,,,,
104,80583,15,True,4,lucas-lima,Lucas Rafael Araújo Lima,3.14,292,5.51,0.1,19,7,-1.55,L. Lima,Lucas Lima,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,2.0,13.0,19.0,1.0,23.0,6.0,6.0,8.0,1.0,,,,,,,,,,,
105,81091,7,False,4,jair,Jair Rodrigues Júnior,2.02,267,5.06,0.0,19,6,0.0,Jair,Jair,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,,9.0,9.0,1.0,9.0,,2.0,,,,,,,,,,,,,
106,81121,14,True,4,lucas-mugni,Lucas Andrés Mugni,3.87,354,6.59,1.2,19,6,-1.25,L. Mugni,Lucas Mugni,CEA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,3.0,18.0,18.0,5.0,9.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,
107,81150,5,True,2,mayke,Mayke Rocha de Oliveira,2.94,277,7.4,3.0,19,6,-0.34,Mayke,Mayke,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,,7.0,10.0,1.0,5.0,1.0,1.0,,,,1.0,,,,,,,,,
108,81401,4,False,5,goncalo-paciencia,Gonçalo Mendes Paciência,0.58,292,5.5,0.0,19,6,0.0,G. Paciência,Gonçalo Paciência,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,,,2.0,3.0,1.0,,,,,,,,,,,,,,,
109,81845,16,False,4,alisson,Alisson Euler de Freitas Castro,1.86,276,4.64,0.0,19,7,0.0,Alisson,Alisson,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,1.0,9.0,15.0,4.0,19.0,1.0,4.0,6.0,,,,,,,,,,,,
110,81881,11,False,1,joao-ricardo,João Ricardo Riedi,4.75,356,8.76,0.0,19,6,0.0,J. Ricardo,João Ricardo,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,,,,,,,,,,,4.0,,41.0,,18.0,,,,,1.0
111,81952,8,False,4,willian-oliveira,Willian Osmar de Oliveira Silva,3.13,287,4.87,0.0,19,6,0.0,W. Oliveira,Willian Oliveira,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,,15.0,12.0,5.0,8.0,,3.0,1.0,,,,,,,,,,,,
112,82407,6,False,4,chico-kim,Francisco Hyun-Sol Kim,2.93,2305,5.15,0.0,19,6,0.0,C. Kim,Chico Kim,MIR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,,8.0,2.0,,8.0,,,1.0,,,,,,,,,1.0,,,
113,82455,10,True,4,ze-rafael,José Rafael Vivian,3.06,277,6.65,0.7,19,6,-0.16,Z. Rafael,Zé Rafael,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,,18.0,10.0,2.0,14.0,,2.0,,,,,,,,,,,,,
114,82463,0,False,4,otavio,Otávio Henrique Passos Santos,0.0,266,7.0,0.0,19,6,0.0,Otávio,Otávio,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,,,,,,,,,,,,,,,,,,,,
115,82627,16,True,5,luiz-araujo,Luiz de Araújo Guimarães Neto,5.62,262,8.95,0.9,19,6,-1.38,L. Araújo,Luiz Araújo,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,2.0,25.0,12.0,9.0,9.0,1.0,,6.0,3.0,1.0,,,,,,,,,,
116,82628,9,True,2,tinga,Guilherme de Jesus da Silva,4.1,356,8.34,4.0,19,6,0.03,Tinga,Tinga,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,,8.0,5.0,3.0,4.0,,1.0,,1.0,,3.0,,,,,,,,,
117,82639,6,True,2,marcelo-hermes,Marcelo Gazella Hermes,5.55,286,7.65,6.2,19,7,-0.1,M. Hermes,Marcelo Hermes,JUV,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,2.0,8.0,4.0,3.0,3.0,,,3.0,,,1.0,,,,,,,,,
118,82775,15,True,2,lucas-ramon,Lucas Ramon Batista Silva,6.42,2305,9.64,7.6,19,7,-0.4,L. Ramon,Lucas Ramon,MIR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,2.0,34.0,17.0,3.0,20.0,1.0,3.0,6.0,1.0,,3.0,,,,,,1.0,,,
119,83048,6,True,3,rafael-thyere,Rafael Thyere de Albuquerque Marques,4.23,292,6.94,5.5,19,7,0.08,R. Thyere,Rafael Thyere,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,,7.0,4.0,2.0,3.0,,,,,1.0,2.0,,,,,,,,,
120,83251,4,True,2,alan-benitez,Alan Max Benítez Domínguez,2.3,285,5.81,0.0,19,6,-1.11,A. Benítez,Alan Benítez,INT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,,2.0,4.0,,,,,2.0,,,1.0,,,,,,,,,
121,83257,15,True,5,gabriel,Gabriel Barbosa Almeida,3.53,283,6.85,0.8,19,6,-0.26,Gabriel,Gabriel,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,2.0,3.0,3.0,5.0,5.0,4.0,1.0,5.0,4.0,,,,,,,,,,1.0,
122,83528,17,True,3,leo-pereira,Leonardo Pereira,5.21,262,10.12,9.4,19,7,1.11,L. Pereira,Léo Pereira,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,,8.0,11.0,5.0,5.0,,2.0,2.0,3.0,,10.0,,,,,1.0,,,,
123,83786,3,False,3,neris,Hueglo dos Santos Neris,0.0,287,3.37,0.0,19,6,0.0,Neris,Neris,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,,1.0,7.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
124,84042,14,True,5,tiquinho-soares,Francisco das Chagas Soares dos Santos Meireles,3.39,277,7.99,0.7,19,7,-0.47,T. Soares,Tiquinho Soares,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,3.0,6.0,19.0,9.0,23.0,3.0,2.0,4.0,1.0,,,,,,,,,,,
125,84094,2,True,1,ruan-carneiro,Eudes Ruan de Souza Carneiro,2.55,286,2.41,1.6,19,2,0.13,R. Carneiro,Ruan Carneiro,JUV,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,,,,,,,,,,,,,7.0,,4.0,,,,,
126,84263,9,False,3,jemerson,Jemerson de Jesus Nascimento,3.2,284,4.77,0.0,19,6,0.0,Jemerson,Jemerson,GRE,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,,11.0,14.0,1.0,3.0,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,
127,84428,15,True,4,fernando-sobral,Fernando Pereira do Nascimento,1.55,354,4.04,-0.3,19,6,-0.26,F. Sobral,Fernando Sobral,CEA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,,17.0,20.0,4.0,11.0,1.0,5.0,,,,,,,,,,,,,
128,84523,8,False,5,romarinho,José Romário Silva de Souza,2.75,292,3.92,0.0,19,6,0.0,Romarinho,Romarinho,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,,,,2.0,4.0,,,2.0,2.0,,,,,,,,,,,
129,84558,18,True,4,lucas-romero,Lucas Daniel Romero,4.69,283,7.7,1.4,19,3,-0.31,L. Romero,Lucas Romero,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,2.0,40.0,21.0,4.0,29.0,1.0,6.0,1.0,1.0,,,,,,,,,,,
130,84674,13,True,4,lucas-evangelista,Lucas Evangelista Santana de Oliveira,3.34,275,6.7,4.4,19,7,0.54,L. Evangelista,Lucas Evangelista,PAL,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,1.0,15.0,13.0,2.0,13.0,,1.0,4.0,1.0,,,,,,,,,,,
131,84735,6,False,4,jorginho,Jorge Luiz Frello Filho,2.12,262,7.58,0.0,19,6,0.0,Jorginho,Jorginho,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,,11.0,11.0,1.0,1.0,,3.0,1.0,,,,,,,,,,,,
132,84816,13,True,2,varela,Guillermo Varela Olivera,4.75,262,7.61,0.5,19,2,-0.17,Varela,Varela,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,2.0,7.0,3.0,,4.0,1.0,,1.0,,,8.0,,,,,1.0,,,,
133,84847,10,False,3,luan-peres,Luan Peres Petroni,2.13,277,4.6,0.0,19,7,0.0,L. Peres,Luan Peres,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,,7.0,16.0,,7.0,,4.0,1.0,,,3.0,,,,,,,,,
134,85004,11,False,1,marcos-felipe,Marcos Felipe de Freitas Monteiro,4.35,265,7.14,0.0,19,6,0.0,M. Felipe,Marcos Felipe,BAH,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,,,,,3.0,,,,,,4.0,,28.0,,9.0,1.0,,,,
135,85034,8,False,4,oscar-romero,Óscar David Romero Villamayor,1.57,285,4.71,0.0,19,5,0.0,O. Romero,Óscar Romero,INT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,1.0,2.0,1.0,4.0,5.0,,1.0,1.0,,,,,,,,1.0,,,,
136,85048,13,False,5,memphis-depay,Memphis Depay,6.15,264,14.47,0.0,19,5,0.0,M. Depay,Memphis Depay,COR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,3.0,7.0,11.0,7.0,16.0,,3.0,11.0,4.0,2.0,,,,,,,,,1.0,
137,85083,2,True,1,vinicius-silvestre,Vinicius Silvestre da Costa,4.4,356,6.75,4.1,19,6,0.36,V. Silvestre,Vinicius Silvestre,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,,,,,1.0,,,,,,,,11.0,,6.0,,,,,
138,85403,16,True,4,danielzinho,Daniel de Oliveira Sertanejo,2.88,2305,5.3,3.5,19,7,0.16,Danielzinho,Danielzinho,MIR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,1.0,16.0,21.0,6.0,28.0,,3.0,3.0,,1.0,,,,,,,1.0,,,
139,85425,0,False,1,joao-paulo,João Paulo Silva Martins,-1.0,277,6.45,0.0,19,6,0.0,J. Paulo,João Paulo,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,,,,,,,2.0,,,,,,,,,,,,,
140,85465,6,False,4,alex-santana,Alex Paulo Menezes Santana,0.52,284,3.32,0.0,19,6,0.0,A. Santana,Alex Santana,GRE,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,,1.0,8.0,2.0,9.0,1.0,2.0,,,,,,,,,,,,,
141,85856,14,True,4,ricardo-ryller,Ricardo Ryller Ribeiro Lino Silva,1.07,287,2.48,-0.1,19,7,-0.1,R. Ryller,Ricardo Ryller,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,,13.0,27.0,,6.0,,3.0,3.0,,,,,,,,,,,,
142,85930,10,True,5,aylon,Aylon Darwin Tavella,2.31,354,4.04,0.4,19,6,-0.73,Aylon,Aylon,CEA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,,6.0,11.0,4.0,12.0,1.0,2.0,2.0,1.0,,,,,,,,,,,
143,85931,3,False,4,hyoran,Hyoran Kaue Dalmoro,-0.57,292,3.22,0.0,19,6,0.0,Hyoran,Hyoran,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,,,4.0,,1.0,,1.0,,,,,,,,,,,,,
144,86292,10,False,5,bolasie,Yannick Bolasie,0.91,283,3.59,0.0,19,6,0.0,Bolasie,Bolasie,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,1.0,3.0,8.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,
145,86410,3,True,2,victor-luis,Victor Luis Chuab Zamblauskas,0.57,267,3.34,0.0,19,6,-0.45,V. Luis,Victor Luis,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,,,,,1.0,,,1.0,,,,,,,,,,,,
146,86485,8,True,5,keno,Marcos da Silva França,3.3,266,7.52,11.8,19,7,1.72,Keno,Keno,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,2.0,1.0,2.0,7.0,15.0,,,2.0,,,,,,,,,,,,
147,86508,0,False,1,jandrei,Jandrei Chitolina Carniel,0.0,276,5.0,0.0,19,6,0.0,Jandrei,Jandrei,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,,,,,,,,,,,,,,,,,,,,
148,86536,4,True,4,richardson,Richardson Fernandes dos Santos,-0.45,354,2.08,-1.6,19,7,-0.62,Richardson,Richardson,CEA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,,1.0,6.0,,1.0,,2.0,,,,,,,,,,,,,
149,86686,14,True,4,tche-tche,Danilo das Neves Pinheiro,1.13,267,3.8,2.5,19,7,0.26,T. Tchê,Tchê Tchê,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,,2.0,10.0,4.0,23.0,1.0,,1.0,,,,,,,,,,,,
150,86711,1,False,4,richard,Richard Cândido Coelho,2.7,285,4.7,0.0,19,5,0.0,Richard,Richard,INT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,,1.0,1.0,,3.0,,,,,,,,,,,,,,,
