,atletas.atleta_id,atletas.posicao_id,atletas.slug,atletas.clube.id.full.name,atletas.pontos_num,atletas.preco_num,atletas.foto,atletas.entrou_em_campo,atletas.apelido_abreviado,atletas.media_num,atletas.variacao_num,atletas.apelido,atletas.status_id,atletas.jogos_num,atletas.clube_id,atletas.rodada_id,atletas.nome,FS,DE,GS,SG,A,CA,DS,FC,FD,FF,FT,G,I,PS,V,CV,DP,PP,PC,GC
270,97460,3,joao-victor,MIR,-0.1,3.37,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,True,J. Victor,2.95,-1.02,João Victor,7,26,2305,32,João Victor Carroll Santana,15.0,,,7.0,1.0,6.0,18.0,17.0,1.0,5.0,1.0,1.0,2.0,,,1.0,,,,
271,97468,2,marcal,BOT,0.0,9.39,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,False,Marçal,5.59,0.0,Marçal,5,11,263,32,Fernando Marçal de Oliveira,6.0,,,5.0,,5.0,17.0,16.0,,1.0,,2.0,,,,,,,,
272,97520,4,shaylon,MIR,5.8,4.53,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,True,Shaylon,1.36,0.84,Shaylon,6,8,2305,32,Shaylon Kallyson Cardozo - Cardoso,1.0,,,,,,4.0,4.0,2.0,4.0,,,1.0,,,,,,,
273,97642,3,felix-torres,COR,0.0,6.74,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,False,F. Torres,3.72,0.0,Félix Torres,6,9,264,32,Félix Eduardo Torres Caicedo,1.0,,,3.0,,1.0,14.0,12.0,,2.0,,,,,,,,,,
274,97645,1,thiago-couto,VIT,10.2,6.86,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,True,T. Couto,6.07,2.0,Thiago Couto,7,3,287,32,Thiago Couto Wenceslau,,14.0,4.0,1.0,,,,,,,,,,,,,,,1.0,
275,97653,3,murilo,PAL,0.0,8.37,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,False,Murilo,4.09,0.0,Murilo,2,14,275,32,Murilo Cerqueira Paim,4.0,,,6.0,,5.0,17.0,22.0,1.0,4.0,,1.0,,,,,,,1.0,
276,97810,5,erick,VIT,5.6,7.44,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,True,Erick,4.82,0.16,Erick,7,25,287,32,Erick de Arruda Serafim,61.0,,,,4.0,6.0,21.0,20.0,7.0,16.0,2.0,3.0,1.0,,,,,,,
277,97867,3,leo-ortiz,FLA,0.0,7.09,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,False,L. Ortiz,4.77,0.0,Léo Ortiz,6,26,262,32,Leonardo Rech Ortiz,5.0,,,13.0,2.0,4.0,20.0,19.0,4.0,9.0,2.0,1.0,1.0,,,,,,,
278,97868,2,iago,BAH,1.2,5.06,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,True,Iago,3.33,-0.29,Iago,6,12,265,32,Iago Amaral Borduchi,3.0,,,4.0,,1.0,6.0,5.0,2.0,2.0,,1.0,1.0,,,,,,,
279,97898,2,mailton,SAO,0.0,5.68,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,False,Maílton,3.26,0.0,Maílton,6,7,276,32,Maílton dos Santos de Sá,10.0,,,3.0,,1.0,3.0,9.0,1.0,1.0,,,,,,,,,,
280,97899,2,matheus-bahia,CEA,2.2,8.16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,True,M. Bahia,4.81,-0.68,Matheus Bahia,7,21,354,32,Matheus Bahia Santos,26.0,,,8.0,1.0,4.0,30.0,19.0,2.0,3.0,1.0,,,,,,,,,
281,97900,3,vitao,INT,-0.3,6.65,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,True,Vitão,3.04,-1.18,Vitão,7,24,285,32,Vitor Eduardo da Silva Matos,2.0,,,7.0,1.0,4.0,22.0,18.0,4.0,4.0,1.0,,,,,,,,,1.0
282,98022,4,erick,BAH,0.5,7.54,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,True,Erick,2.99,-0.11,Erick,6,11,265,32,Erick Luis Conrado de Carvalho,4.0,,,,,3.0,17.0,13.0,,2.0,1.0,1.0,2.0,,,,,,,
283,98225,5,pedro-raul,CEA,7.8,8.48,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,True,P. Raul,3.98,-0.08,Pedro Raul,7,27,354,32,Pedro Raul Garay da Silva,36.0,,,,,5.0,6.0,49.0,23.0,27.0,2.0,6.0,31.0,,,,,,,
284,98280,3,bastos,BOT,0.0,11.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,False,Bastos,0.0,0.0,Bastos,5,0,263,32,Bartolomeu Jacinto Quissanga,,,,,,,,,,,,,,,,,,,,
285,98306,4,val-soares,VIT,0.0,3.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,False,V. Soares,0.0,0.0,Val Soares,5,0,287,32,Valdemir de Oliveira Soares,,,,,,,,,,,,,,,,,,,,
286,98384,5,negueba,MIR,2.4,5.3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,True,Negueba,4.15,0.21,Negueba,7,25,2305,32,Luiz Henrique Soares Firmino,41.0,,,,2.0,3.0,16.0,15.0,8.0,9.0,,5.0,4.0,,,,,,,
287,98484,3,kanu,BAH,-1.8,3.73,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,True,Kanu,1.3,-0.85,Kanu,3,3,265,32,Victor Hugo Soares dos Santos,,,,,,,5.0,2.0,,,,,,,,1.0,,,,
288,98517,4,jean-lucas,BAH,4.7,6.84,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,True,J. Lucas,4.26,-0.02,Jean Lucas,7,27,265,32,Jean Lucas de Souza Oliveira,26.0,,,,1.0,2.0,42.0,34.0,10.0,14.0,1.0,3.0,1.0,,,1.0,,,1.0,
289,98619,3,kuscevic,FOR,0.0,6.41,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,False,Kuscevic,3.69,0.0,Kuscevic,6,18,356,32,Benjamín Kuščević Jaramillo,4.0,,,5.0,,3.0,26.0,17.0,1.0,3.0,,1.0,1.0,,,1.0,,,,
290,98672,4,savarino,BOT,7.5,9.71,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,True,Savarino,3.88,0.97,Savarino,7,22,263,32,Jefferson David Savarino Quintero,17.0,,,,3.0,1.0,8.0,8.0,14.0,13.0,1.0,3.0,8.0,,,,,,,
291,98720,2,angileri,COR,0.7,4.88,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,True,Angileri,3.12,-0.76,Angileri,6,24,264,32,Fabrizio Germán Angileri - Fabricio,5.0,,,7.0,,4.0,26.0,13.0,1.0,4.0,1.0,,1.0,,,,,,1.0,
292,98873,5,samuel-lino,FLA,8.9,14.66,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,True,S. Lino,6.44,-0.02,Samuel Lino,7,15,262,32,Samuel Dias Lino,17.0,,,,5.0,,15.0,11.0,6.0,16.0,,3.0,2.0,,,,,,,
293,98909,5,cuello,CAM,0.0,8.28,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,False,Cuello,4.43,0.0,Cuello,5,15,282,32,Tomás Esteban Cuello,27.0,,,,1.0,3.0,13.0,17.0,11.0,13.0,3.0,1.0,2.0,,,1.0,,,1.0,
294,98974,2,vina,FLA,0.0,7.71,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,False,Viña,3.57,0.0,Viña,6,7,262,32,Matías Nicolás Viña Susperreguy,3.0,,,4.0,,1.0,4.0,5.0,,,,,,,,,,,,
295,99032,4,lourenco,CEA,0.2,4.53,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,True,Lourenço,2.93,-0.01,Lourenço,6,25,354,32,João Paulo Ferreira Lourenço,20.0,,,,1.0,3.0,27.0,28.0,9.0,8.0,,2.0,,,,,,1.0,,
296,99119,5,lucas-braga,VIT,2.2,5.01,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,True,L. Braga,2.28,-0.21,Lucas Braga,6,17,287,32,Lucas Braga Ribeiro,22.0,,,,,1.0,10.0,12.0,3.0,4.0,1.0,1.0,3.0,,,,,,,
297,99198,5,vegetti,VAS,0.5,13.69,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,True,Vegetti,6.41,-0.22,Vegetti,6,26,267,32,Pablo Vegetti,35.0,,,,1.0,2.0,12.0,26.0,8.0,25.0,2.0,13.0,5.0,,,,,,,1.0
298,99213,2,puma-rodriguez,VAS,2.9,5.93,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,True,P. Rodríguez,3.95,-0.22,Puma Rodríguez,6,18,267,32,José Luis Rodríguez Bebanz,5.0,,,4.0,2.0,,11.0,8.0,2.0,10.0,2.0,1.0,,,,,,,,
299,99221,5,ignacio-ramirez,SPT,0.0,2.32,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,False,I. Ramírez,0.82,0.0,Ignacio Ramírez,6,7,292,32,Juan Ignacio Ramírez Polero,2.0,,,,,1.0,1.0,6.0,3.0,3.0,,,,,,,,,,
300,99228,4,de-la-cruz,FLA,1.0,7.58,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,True,D. Cruz,2.53,-0.87,De la Cruz,6,16,262,32,Diego Nicolás de la Cruz Arcosa,29.0,,,,,4.0,15.0,15.0,4.0,9.0,,,,,,,,,,
301,99248,5,bareiro,FOR,11.2,6.07,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,True,Bareiro,2.65,0.93,Bareiro,7,14,356,32,Adam Fernando Bareiro Gamarra,10.0,,,,,2.0,6.0,21.0,8.0,2.0,1.0,3.0,,,,1.0,,1.0,,
302,99267,4,pochettino,FOR,0.0,9.21,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,False,Pochettino,3.79,0.0,Pochettino,7,19,356,32,Tomás Pochettino,11.0,,,,2.0,3.0,23.0,9.0,10.0,10.0,,1.0,3.0,,,,,,,
303,99274,3,alexander-barboza,BOT,11.9,10.77,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,True,A. Barboza,4.99,1.13,Alexander Barboza,7,19,263,32,Alexander Nahuel Barboza Ullúa,3.0,,,9.0,,12.0,41.0,39.0,5.0,6.0,,,1.0,,,,,,,
304,99316,5,dinenno,SAO,0.0,4.18,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,False,Dinenno,1.56,0.0,Dinenno,5,8,276,32,Juan Ignacio Dinenno de Cara,4.0,,,,,2.0,1.0,6.0,2.0,3.0,,1.0,,,,,,,,
305,99366,6,luis-zubeldia,FLU,6.81,8.9,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,True,L. Zubeldía,5.08,0.8,Luis Zubeldía,7,19,266,32,Luis Francisco Zubeldía,,,,,,,,,,,,,,,7.0,,,,,
306,99392,5,michael,FLA,0.0,6.55,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,False,Michael,3.35,0.0,Michael,6,12,262,32,Michael Richard Delgado de Oliveira,2.0,,,,3.0,,7.0,1.0,3.0,3.0,,1.0,1.0,,,,,,,
307,99440,4,baralhas,VIT,1.8,5.89,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,True,Baralhas,3.43,-0.36,Baralhas,3,23,287,32,Gabriel Baralhas dos Santos,20.0,,,,1.0,9.0,40.0,38.0,5.0,10.0,1.0,1.0,,,,,,,1.0,
308,99552,1,rossi,FLA,0.6,9.3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,True,Rossi,5.89,-0.8,Rossi,7,31,262,32,Agustín Daniel Rossi,9.0,75.0,18.0,16.0,,2.0,,,,,,,,,,,3.0,,,
309,99818,5,paulinho,PAL,0.0,5.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,False,Paulinho,1.03,0.0,Paulinho,5,7,275,32,Paulo Henrique Sampaio Filho,2.0,,,,,,2.0,1.0,1.0,3.0,,,1.0,,,,,,,
310,99889,3,alan-franco,SAO,0.0,6.35,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,False,A. Franco,2.83,0.0,Alan Franco,7,23,276,32,Alan Javier Franco,8.0,,,8.0,,6.0,23.0,24.0,,1.0,,,2.0,,,,,,1.0,
311,100084,4,igor-gomes,CAM,8.0,6.12,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,True,I. Gomes,2.81,1.09,Igor Gomes,2,26,282,32,Igor Silveira Gomes,15.0,,,,1.0,2.0,13.0,14.0,2.0,6.0,,5.0,1.0,,,,,,,
312,100085,4,pedro-augusto,SPT,0.0,2.03,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,False,P. Augusto,1.73,0.0,Pedro Augusto,6,12,292,32,Pedro Augusto Borges da Costa,7.0,,,,,4.0,17.0,11.0,1.0,1.0,,,,,,1.0,,,,
313,100652,5,yuri-alberto,COR,10.6,12.37,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,True,Y. Alberto,5.43,1.4,Yuri Alberto,7,22,264,32,Yuri Alberto Monteiro da Silva,35.0,,,,2.0,3.0,2.0,20.0,11.0,27.0,1.0,8.0,7.0,1.0,,,,1.0,,
314,100695,5,fernando,RBB,0.0,3.24,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,False,Fernando,1.01,0.0,Fernando,6,10,280,32,Fernando dos Santos Pedro,3.0,,,,,,2.0,4.0,3.0,4.0,,,,,,,,,,
315,100742,4,matheus-henrique,CRU,0.0,5.9,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,False,M. Henrique,2.18,0.0,Matheus Henrique,5,13,283,32,Matheus Henrique de Souza,11.0,,,,,2.0,16.0,10.0,2.0,2.0,,,,,,,,,,
316,100830,1,brenno,FOR,1.6,5.82,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,True,Brenno,3.91,-0.57,Brenno,7,8,356,32,Brenno Oliveira Fraga Costa,2.0,21.0,9.0,1.0,,,,,,,,,,,,1.0,1.0,,,
317,100842,3,ruan,CAM,4.9,7.06,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,True,Ruan,4.18,0.11,Ruan,6,8,282,32,Ruan Tressoldi Netto,6.0,,,3.0,,3.0,9.0,10.0,,,,1.0,,,,,,,,
318,100846,2,lucas-esteves,GRE,0.0,7.01,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,False,L. Esteves,3.21,0.0,Lucas Esteves,6,7,284,32,Lucas Esteves Souza,2.0,,,1.0,,1.0,11.0,8.0,1.0,4.0,,,,,,,,,1.0,
319,100848,2,luan-candido,SPT,0.7,7.89,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,True,L. Cândido,3.84,-0.16,Luan Cândido,7,8,292,32,Luan Cândido de Almeida,3.0,,,1.0,,1.0,10.0,10.0,4.0,2.0,,1.0,2.0,,,,,,1.0,
320,100898,2,vitinho,BOT,8.9,10.41,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,True,Vitinho,5.67,0.79,Vitinho,7,28,263,32,Victor Alexander da Silva,13.0,,,14.0,1.0,2.0,47.0,22.0,3.0,7.0,,1.0,4.0,,,,,,1.0,
321,100969,4,ronald-lopes,VIT,0.0,3.89,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,False,R. Lopes,2.32,0.0,Ronald Lopes,7,26,287,32,Ronald dos Santos Lopes,22.0,,,,2.0,6.0,31.0,34.0,5.0,4.0,,,3.0,,,,,,,
322,100987,4,nonato,FLU,-0.6,4.47,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,True,Nonato,2.21,-0.25,Nonato,6,14,266,32,Gustavo Nonato Santana,12.0,,,,,3.0,13.0,13.0,1.0,4.0,,1.0,,,,,,,,
323,101002,5,junior-santos,CAM,0.0,5.89,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,False,J. Santos,1.97,0.0,Júnior Santos,5,16,282,32,José Antonio dos Santos Júnior,14.0,,,,,1.0,4.0,9.0,2.0,5.0,,2.0,3.0,,,,,,,
324,101027,2,diego,CEA,2.5,9.61,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,True,Diego,5.71,-0.96,Diego,7,24,354,32,Jackson Diego Ibraim Fagundes - Ibrahim,54.0,,,9.0,2.0,3.0,35.0,20.0,3.0,6.0,1.0,,,,,,,,,
325,101290,5,ferreira,SAO,12.3,10.06,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,True,Ferreira,4.98,0.78,Ferreira,2,22,276,32,Aldemir dos Santos Ferreira,34.0,,,,3.0,3.0,15.0,10.0,4.0,13.0,2.0,5.0,2.0,,,,,,,
326,101314,5,ademir,BAH,0.2,5.43,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,True,Ademir,3.7,-0.72,Ademir,7,23,265,32,Ademir da Silva Santos Júnior,38.0,,,,2.0,6.0,27.0,22.0,10.0,11.0,,1.0,5.0,,,,,,,
327,101319,2,guga,FLU,0.0,8.25,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,False,Guga,5.26,0.0,Guga,6,17,266,32,Cláudio Rodrigues Gomes,12.0,,,6.0,1.0,1.0,27.0,6.0,1.0,2.0,,1.0,,,,,,,,
328,101478,1,marcelo-pitaluga,FLU,0.0,2.53,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,False,M. Pitaluga,-1.0,0.0,Marcelo Pitaluga,6,0,266,32,Marcelo de Araújo Pitaluga Filho,,,,,,1.0,,,,,,,,,,,,,,
329,101573,4,pepe,VIT,0.0,4.7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,False,Pepê,2.21,0.0,Pepê,6,14,287,32,João Pedro Vilardi Pinto,20.0,,,,,3.0,21.0,22.0,1.0,1.0,,,,,,1.0,,,,
330,101574,1,hugo-souza,COR,0.0,8.66,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,False,H. Souza,3.8,0.0,Hugo Souza,2,24,264,32,Hugo de Souza Nogueira,2.0,57.0,26.0,9.0,,3.0,,,,,,,,,,,,,,
331,101594,4,hugo-moura,VAS,0.0,4.57,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,True,H. Moura,2.06,-0.03,Hugo Moura,6,25,267,32,Hugo Moura Arruda da Silva,11.0,,,,1.0,5.0,35.0,34.0,5.0,5.0,,,,,,1.0,,,,1.0
332,101597,2,ramon,VIT,0.0,6.27,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,False,Ramon,3.88,0.0,Ramon,6,17,287,32,Ramon Ramos Lima,12.0,,,4.0,,4.0,32.0,26.0,1.0,5.0,,,3.0,,,,,,1.0,
333,101651,4,peixoto,JUV,2.6,4.94,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,True,Peixoto,3.94,-0.01,Peixoto,7,8,286,32,Daniel Nascimento Peixoto dos Santos,5.0,,,,,1.0,11.0,13.0,2.0,5.0,1.0,1.0,,,,,,,,
334,101708,2,felipe-jonatan,MIR,0.0,4.47,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,False,F. Jonatan,0.87,0.0,Felipe Jonatan,6,4,2305,32,Felipe Jonatan Rocha Andrade,,,,1.0,,,,5.0,,,,,,,,,,,,
335,101727,2,matheuzinho,COR,7.5,10.93,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,True,Matheuzinho,6.1,0.62,Matheuzinho,7,26,264,32,Matheus França Silva,21.0,,,9.0,3.0,10.0,54.0,20.0,1.0,8.0,,2.0,1.0,,,,,,1.0,
336,101733,4,pablo-roberto,FOR,-0.3,3.1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,True,P. Roberto,-0.17,-0.76,Pablo Roberto,6,4,356,32,Pablo Roberto dos Santos Barbosa,,,,,,,2.0,5.0,,1.0,,,,,,1.0,,,,
337,101752,2,claudinho,VIT,0.0,4.35,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,False,Claudinho,2.08,0.0,Claudinho,5,15,287,32,Claudio Coelho Salvático,8.0,,,3.0,,5.0,11.0,10.0,1.0,3.0,,,,,,,,,,
338,101768,4,jean-david,VAS,0.0,3.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,False,J. David,0.0,0.0,Jean David,6,0,267,32,Jean David Meneses Villarroel,,,,,,,,,,,,,,,,,,,,
339,101908,3,willian-machado,CEA,3.0,5.61,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,True,W. Machado,3.96,-1.23,Willian Machado,7,28,354,32,Willian Estefani Machado,14.0,,,10.0,,2.0,31.0,13.0,5.0,7.0,1.0,,,,,,,,1.0,
340,101960,5,vitinho,INT,3.9,5.97,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,True,Vitinho,3.5,0.11,Vitinho,7,20,285,32,Vitor Hugo Naum dos Santos,24.0,,,,1.0,4.0,25.0,31.0,2.0,10.0,1.0,2.0,4.0,,,,,,,
341,101995,3,britez,FOR,2.0,5.29,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,True,Brítez,2.84,0.08,Brítez,7,14,356,32,Emanuel Fermín Brítez,15.0,,,2.0,1.0,8.0,19.0,17.0,1.0,2.0,,,,,,,,,1.0,
342,102130,2,piquerez,PAL,6.2,11.5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,True,Piquerez,5.48,0.59,Piquerez,7,26,275,32,Joaquín Piquerez Moreira,14.0,,,10.0,1.0,2.0,34.0,9.0,7.0,15.0,,3.0,,,,1.0,,1.0,,1.0
343,102137,1,vitor-eudes,FLU,0.0,2.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,False,V. Eudes,0.0,0.0,Vitor Eudes,6,0,266,32,Vitor Eudes de Souza Costa,,,,,,,,,,,,,,,,,,,,
344,102253,3,lucas-halter,VIT,16.1,6.48,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,True,L. Halter,3.61,2.34,Lucas Halter,7,28,287,32,Lucas Halter,7.0,,,6.0,1.0,6.0,28.0,16.0,2.0,6.0,1.0,3.0,1.0,,,1.0,,,,
345,102256,4,rollheiser,SAN,1.2,6.19,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,True,Rollheiser,2.99,-0.22,Rollheiser,7,29,277,32,Benjamín Rollheiser,33.0,,,,2.0,7.0,21.0,31.0,13.0,16.0,3.0,1.0,3.0,,,,,,,
