,atletas.posicao_id,atletas.jogos_num,atletas.variacao_num,atletas.rodada_id,atletas.slug,atletas.preco_num,atletas.entrou_em_campo,atletas.nome,atletas.apelido_abreviado,atletas.media_num,atletas.foto,atletas.pontos_num,atletas.clube.id.full.name,atletas.atleta_id,atletas.clube_id,atletas.apelido,atletas.status_id,CA,DS,FC,FF,FS,I,SG,DE,GS,A,FD,G,PS,FT,V,CV,DP,PP,PC,GC
592,5,1,0.0,37,isaac,1.1,False,Isaac Aguiar Tomich,Isaac,0.5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,0.0,CAM,124247,282,Isaac,6,,,,,1.0,,,,,,,,,,,,,,,
593,1,0,0.0,37,kauan,1.0,False,Kauan Jesus Santos Oliveira,Kauan,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,0.0,INT,124264,285,Kauan,5,,,,,,,,,,,,,,,,,,,,
594,4,0,0.0,37,allex,1.0,False,Allex Rodrigues Pereira da Silva,Allex,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,0.0,INT,124270,285,Allex,6,,,,,,,,,,,,,,,,,,,,
595,4,17,0.0,37,gustavo-prado,4.37,False,Gustavo Prado Alves,G. Prado,2.3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,0.0,INT,124271,285,Gustavo Prado,6,2.0,7.0,6.0,10.0,14.0,2.0,,,,,8.0,1.0,,,,,,,,
596,5,21,-0.53,37,ricardo-mathias,5.38,True,Ricardo Mathias da Silva,R. Mathias,2.94,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,3.5,INT,124280,285,Ricardo Mathias,6,1.0,6.0,18.0,6.0,10.0,2.0,,,,,8.0,5.0,,1.0,,,,,,1.0
597,1,3,0.0,37,leo-aragao,6.88,False,Leonardo de Aragão Carvalho,L. Aragão,6.73,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,0.0,CRU,124369,283,Léo Aragão,6,1.0,,,,1.0,,2.0,9.0,1.0,,,,,,,,,,,
598,2,17,0.0,37,mateo-ponte,6.67,False,Mateo Ponte Costa,M. Ponte,3.15,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,0.0,BOT,124481,263,Mateo Ponte,3,3.0,13.0,12.0,6.0,6.0,2.0,5.0,,,,,1.0,,,,,,,,
599,2,25,0.0,37,giay,9.18,False,Agustín Giay,Giay,5.18,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,0.0,PAL,124526,275,Giay,6,1.0,41.0,30.0,5.0,28.0,1.0,12.0,,,,,,,,,,,,,
600,3,10,0.0,37,ivan-roman,4.14,False,Ivan Ramiro Román Hurtado,I. Román,3.28,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,0.0,CAM,124661,282,Iván Román,6,3.0,11.0,7.0,1.0,9.0,1.0,3.0,,,,1.0,,,,,,,,,
601,4,5,0.0,37,felipe-negrucci,1.97,False,Felipe Negrucci Berdague,F. Negrucci,0.78,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,0.0,SAO,124674,276,Felipe Negrucci,6,,2.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
602,1,0,0.0,37,leandro,2.0,False,Leandro Mathias Silva Bueno,Leandro,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,0.0,SAO,124701,276,Leandro,6,,,,,,,,,,,,,,,,,,,,
603,5,9,0.0,37,nathan-fernandes,5.19,False,Nathan Ribeiro Fernandes,N. Fernandes,3.14,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,0.0,BOT,124757,263,Nathan Fernandes,5,,3.0,3.0,1.0,5.0,2.0,,,,2.0,3.0,1.0,,,,,,,,
604,3,12,0.0,37,jonathan-jesus,4.52,False,Jonathan de Jesus Alves,J. Jesus,2.71,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,0.0,CRU,124912,283,Jonathan Jesus,6,1.0,13.0,14.0,,3.0,1.0,4.0,,,,,,,,,1.0,,,,
605,3,3,0.0,37,viery,2.28,False,Viery Fernandes Santos Lopes,Viery,1.57,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.0,GRE,125467,284,Viery,6,,,1.0,,,,1.0,,,,,,,,,,,,,
606,4,0,0.0,37,alisson,4.0,False,Alisson Santana Lopes da Fonseca,Alisson,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,0.0,CAM,125469,282,Alisson,6,,,,,,,,,,,,,,,,,,,,
607,3,15,0.0,37,joao-pedro,5.56,False,João Pedro de Sousa Rodrigues,J. Pedro,3.88,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,0.0,COR,125488,264,João Pedro,6,4.0,17.0,18.0,2.0,4.0,,6.0,,,1.0,3.0,,,,,,,,,
608,4,0,0.0,37,marcelinho,2.0,False,Marcelo Braz da Silva,Marcelinho,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,0.0,RBB,126120,280,Marcelinho,6,,,,,,,,,,,,,,,,,,,,
609,4,9,0.0,37,paulinho,3.98,False,Paulo Lucas Santos de Paula,Paulinho,0.53,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.0,VAS,126182,267,Paulinho,6,1.0,4.0,11.0,,6.0,,,,,,,,,,,,,,,
610,4,32,-0.03,37,barreal,10.01,True,Álvaro Martín Barreal,Barreal,5.93,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,3.2,SAN,126471,277,Barreal,7,2.0,54.0,27.0,18.0,21.0,5.0,,,,1.0,10.0,9.0,,2.0,,,,,,
611,4,2,0.0,37,bahia,2.65,False,Luiz Gustavo Lemos Carvalho,Bahia,2.9,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,0.0,COR,127242,264,Bahia,6,,3.0,,1.0,1.0,,,,,,,,,,,,,,,
612,2,3,0.0,37,julio-fidelis,7.17,False,Julio Cesar Lima Fidelis,J. Fidélis,7.6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0.0,FLU,127932,266,Julio Fidélis,6,,5.0,2.0,3.0,7.0,,1.0,,,1.0,,,,,,,,,,
613,4,0,0.0,37,rayan-lucas,2.0,False,Rayan Lucas Marques de Souza,R. Lucas,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,FLA,128590,262,Rayan Lucas,6,,,,,,,,,,,,,,,,,,,,
614,4,3,0.0,37,felipe-cardoso,2.21,False,Felipe Cardoso,F. Cardoso,0.97,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,VIT,129317,287,Felipe Cardoso,6,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,
615,5,4,0.01,37,ruan-pablo,0.85,True,Ruan Pablo Barbosa Sousa,R. Pablo,0.1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,0.0,BAH,129663,265,Ruan Pablo,6,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,
616,1,0,0.0,37,pablo,1.0,False,Pablo de Paula Cardoso,Pablo,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.0,VAS,129665,267,Pablo,6,,,,,,,,,,,,,,,,,,,,
617,4,0,0.0,37,jp,2.0,False,João Pedro Murilo de Paula Morais,JP,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.0,VAS,129666,267,JP,6,,,,,,,,,,,,,,,,,,,,
618,1,0,0.0,37,cristhian-loor,2.0,False,Cristhian Joel Loor Santamaría - Christian,C. Loor,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,0.0,BOT,129930,263,Cristhian Loor,6,,,,,,,,,,,,,,,,,,,,
619,4,0,0.0,37,bruno-xavier,1.0,False,Bruno Fernandes Xavier,B. Xavier,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,FLA,129948,262,Bruno Xavier,6,,,,,,,,,,,,,,,,,,,,
620,4,13,0.0,37,noriega,3.74,False,Erick Carlos Noriega Loret de Mola,Noriega,1.52,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.0,GRE,130048,284,Noriega,5,3.0,13.0,14.0,6.0,9.0,,,,,,,,,,,,,,2.0,
621,1,0,0.0,37,leo-nannetti,1.0,False,Leonardo Nannetti Lopes,L. Nannetti,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,FLA,130189,262,Léo Nannetti,6,,,,,,,,,,,,,,,,,,,,
622,2,0,0.0,37,carbone,2.0,False,João Victor Schlickmann Carbone,Carbone,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,FLA,130190,262,Carbone,6,,,,,,,,,,,,,,,,,,,,
623,4,0,0.0,37,euder,1.0,False,Euder Galdino da Silva,Euder,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.0,VAS,130252,267,Euder,6,,,,,,,,,,,,,,,,,,,,
624,2,1,0.0,37,leandrinho,1.83,False,Leandro Viana da Silva Gama,Leandrinho,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.0,VAS,130254,267,Leandrinho,6,,,,,,,,,,,,,,,,,,,,
625,4,0,0.0,37,guilherme-estrella,3.0,False,Guilherme Estrella de Paiva,G. Estrella,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.0,VAS,130255,267,Guilherme Estrella,6,,,,,,,,,,,,,,,,,,,,
626,4,2,0.0,37,lukas-zuccarello,1.9,False,Lukas Rocha Zuccarello,L. Zuccarello,0.6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.0,VAS,130279,267,Lukas Zuccarello,6,,1.0,1.0,,,,,,,,,,,,,,,,,
627,1,0,0.0,37,phillipe-gabriel,1.0,False,Phillipe Gabriel Pires de Oliveira,P. Gabriel,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.0,VAS,130280,267,Phillipe Gabriel,6,,,,,,,,,,,,,,,,,,,,
628,1,0,0.0,37,rhyan,1.0,False,Rhyan Luca Carvalho de Arruda,Rhyan,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,0.0,BOT,130305,263,Rhyan,6,,,,,,,,,,,,,,,,,,,,
629,5,0,0.0,37,rafael-pinna,1.0,False,Rafael Oliveira Pinna,R. Pinna,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,0.0,JUV,130316,286,Rafael Pinna,6,,,,,,,,,,,,,,,,,,,,
630,2,9,0.0,37,maykon,5.8,False,Maykon Kesley de Jesus Ramalho,Maykon,4.25,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,VIT,130319,287,Maykon,6,1.0,11.0,16.0,3.0,8.0,,4.0,,,,1.0,,,,,,,,,
631,4,0,0.0,37,guilherme-gomes,2.0,False,Guilherme Henrique Bernardineli Gomes,G. Gomes,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,FLA,130382,262,Guilherme Gomes,6,,,,,,,,,,,,,,,,,,,,
632,5,6,0.0,37,maceio,2.81,False,Everton Leandro de Oliveira Santos,Maceió,0.78,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,0.0,MIR,130386,2305,Maceió,6,1.0,1.0,2.0,4.0,3.0,1.0,,,,,1.0,,,,,,,,1.0,
633,3,5,0.0,37,luiz-gustavo,1.8,False,Luiz Gustavo Marinho Ribeiro dos Santos,L. Gustavo,1.56,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,0.0,BAH,130393,265,Luiz Gustavo,6,3.0,4.0,4.0,,2.0,,1.0,,,,,,,,,,,,,
634,1,0,0.0,37,diego,1.0,False,Diego Esser Pereira,Diego,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,0.0,INT,130438,285,Diego,6,,,,,,,,,,,,,,,,,,,,
635,5,1,0.0,37,marlon,1.11,False,Marlon Santos Teodoro,Marlon,0.5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,0.0,JUV,130507,286,Marlon,6,,,1.0,1.0,,,,,,,,,,,,,,,,
636,5,1,0.0,37,riquelme-fillipi,0.92,False,Riquelme Fillipi Marinho de Souza,R. Fillipi,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,0.0,PAL,130608,275,Riquelme Fillipi,6,,,,,,,,,,,,,,,,,,,,
637,5,6,0.0,37,luighi,2.95,False,Luighi Hanri Sousa Santos,Luighi,1.05,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,0.0,PAL,130612,275,Luighi,6,,4.0,5.0,,4.0,2.0,,,,,,,,,,,,,,
638,4,0,0.0,37,edenilson,1.0,False,Edenílson Santos Nascimento Filho,Edenílson,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,VIT,130620,287,Edenílson,6,,,,,,,,,,,,,,,,,,,,
639,4,19,0.0,37,bernal,3.47,False,Facundo Bernal Cruz,Bernal,1.73,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0.0,FLU,130650,266,Bernal,6,7.0,22.0,16.0,5.0,12.0,,,,,,4.0,,,,,,,,,1.0
640,3,0,0.0,37,boateng,1.0,False,Stanley Boateng Osei,Boateng,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,0.0,RBB,130711,280,Boateng,6,,,,,,,,,,,,,,,,,,,,
641,2,22,-0.55,37,souza,7.81,True,João Victor de Souza Menezes,Souza,4.44,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,5.4,SAN,130811,277,Souza,7,4.0,30.0,18.0,9.0,19.0,1.0,4.0,,,2.0,6.0,1.0,1.0,,,,,,1.0,
642,3,0,0.0,37,andrei,1.0,False,Andrei Gabriel dos Santos Ferreira,Andrei,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,VIT,130869,287,Andrei,6,,,,,,,,,,,,,,,,,,,,
643,4,9,0.0,37,riquelme,2.62,False,Riquelme Freitas dos Santos,Riquelme,1.86,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.0,GRE,130889,284,Riquelme,5,,6.0,2.0,2.0,11.0,,,,,,1.0,,,,,,,,,
644,1,0,0.0,37,felipe-preis,1.0,False,Felipe Gabriel Preis,F. Preis,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,0.0,SAO,131116,276,Felipe Preis,6,,,,,,,,,,,,,,,,,,,,
645,5,4,0.61,37,jardiel,1.45,True,Jardiel Maciel Libertino da Silva,Jardiel,0.85,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,2.9,GRE,131455,284,Jardiel,6,,,,,1.0,1.0,,,,,,,,1.0,,,,,,
646,4,2,0.0,37,hyan,1.19,False,Hyan Carvalho Machado Silva,Hyan,0.7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,0.0,SAN,131515,277,Hyan,6,,1.0,2.0,,1.0,,,,,,,,,,,,,,,
647,2,5,0.0,37,jp-chermont,6.05,False,João Pedro Chermont Crema,J. Chermont,4.28,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,0.0,SAN,131516,277,JP Chermont,6,3.0,14.0,9.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,
648,5,19,0.0,37,andre-silva,6.73,False,André Oliveira e Silva,A. Silva,4.32,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,0.0,SAO,131617,276,André Silva,5,5.0,11.0,20.0,10.0,20.0,5.0,,,,2.0,5.0,5.0,,1.0,,,,,,
649,1,6,0.0,37,felipe-longo,3.24,False,Felipe Longo Fernandes da Silva,F. Longo,2.72,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,0.0,COR,131753,264,Felipe Longo,6,,,,,1.0,,1.0,16.0,10.0,,,,,,,,,,,
650,3,0,0.0,37,isac,1.0,False,Isac Silvestre da Silva,Isac,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,0.0,SAO,131762,276,Isac,6,,,,,,,,,,,,,,,,,,,,
651,4,0,0.0,37,yuri-leles,1.0,False,Yuri Silva Leles de Souza,Y. Leles,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,0.0,RBB,131763,280,Yuri Leles,6,,,,,,,,,,,,,,,,,,,,
652,3,0,0.0,37,kevyn,1.0,False,Kevyn Henrique Monteiro de Souza,Kevyn,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,0.0,RBB,131765,280,Kevyn,6,,,,,,,,,,,,,,,,,,,,
653,5,31,-1.94,37,serna,7.8,True,Kevin Steven Serna Jaramillo,Serna,5.32,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,6.4,FLU,132071,266,Serna,7,3.0,33.0,20.0,8.0,30.0,4.0,,,,6.0,13.0,7.0,1.0,,,,,,,
654,5,12,-0.39,37,arroyo,6.57,True,Keny Alexander Arroyo Alvarado,Arroyo,4.59,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,0.8,CRU,132264,283,Arroyo,6,4.0,9.0,6.0,8.0,18.0,,,,,1.0,9.0,2.0,,,,,,,,
655,3,34,-0.38,37,jemmes,6.05,True,Jemmes Bruno Ribeiro da Silva,Jemmes,4.53,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,5.0,MIR,132553,2305,Jemmes,7,3.0,60.0,32.0,9.0,11.0,1.0,11.0,,,,1.0,1.0,,,,,,,,
656,1,0,0.0,37,davi-barbosa,1.0,False,Davi Barbosa da Silva Novaes,D. Barbosa,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,VIT,132560,287,Davi Barbosa,6,,,,,,,,,,,,,,,,,,,,
657,5,21,0.0,37,vinicinho,5.82,False,Vinicius Mendonça Pereira,Vinicinho,3.01,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,0.0,RBB,132580,280,Vinicinho,6,2.0,20.0,16.0,6.0,35.0,4.0,,,,2.0,6.0,,1.0,,,,,,,
658,5,22,0.31,37,gui-negao,3.73,True,Guilherme William Silva Inácio,G. Negão,2.43,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,3.4,COR,133543,264,Gui Negão,7,3.0,13.0,28.0,2.0,25.0,3.0,,,,1.0,2.0,3.0,,,,,,,,
659,3,0,0.0,37,igao,2.0,False,Igor Odoni Gomes,Igão,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,0.0,SAO,133623,276,Igão,6,,,,,,,,,,,,,,,,,,,,
660,5,27,0.37,37,alysson,6.2,True,Alysson Edward Franco da Rocha dos Santos,Alysson,4.52,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,4.3,GRE,133669,284,Alysson,7,4.0,44.0,22.0,12.0,49.0,3.0,,,,2.0,9.0,1.0,1.0,1.0,,,,,,
661,1,0,0.0,37,gustavo-reis,1.0,False,Gustavo Reis de Alcântara,G. Reis,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,0.0,RBB,133671,280,Gustavo Reis,6,,,,,,,,,,,,,,,,,,,,
662,4,3,0.0,37,mateus-xavier,1.0,False,Mateus Xavier de Sousa,M. Xavier,0.5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,0.0,SAN,133673,277,Mateus Xavier,6,,1.0,,,,,,,,,,,,,,,,,,
663,3,2,0.0,37,benedetti,2.61,False,Luiz Gustavo Roncholeta Benedetti,Benedetti,1.6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,0.0,PAL,133679,275,Benedetti,6,,2.0,2.0,1.0,,,,,,,,,,,,,,,,
664,4,0,0.0,37,wallace-davi,2.0,False,Wallace Davi Nunes da Silva Dias,W. Davi,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0.0,FLU,133696,266,Wallace Davi,6,,,,,,,,,,,,,,,,,,,,
665,4,2,0.0,37,yago-noal,1.14,False,Yago Eduardo Noal Lopes,Y. Noal,0.6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,0.0,INT,134246,285,Yago Noal,6,,1.0,1.0,,,,,,,,,,,,,,,,,
666,4,0,0.0,37,larson,1.0,False,Larson Torna Ferreira dos Santos,Larson,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,0.0,PAL,136156,275,Larson,6,,,,,,,,,,,,,,,,,,,,
667,4,19,0.0,37,luis-otavio,2.5,False,Luis Otávio Costa de Aquino,L. Otávio,1.72,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,0.0,INT,136306,285,Luis Otávio,5,3.0,18.0,7.0,2.0,14.0,1.0,,,,,2.0,,,,,,,,,
668,5,8,0.0,37,sanabria,4.39,False,Mateo Naín Sanabria Doracio,Sanabria,1.6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,0.0,BAH,136955,265,Sanabria,5,,3.0,5.0,2.0,18.0,2.0,,,,,2.0,,,,,1.0,,,,
669,5,0,0.0,37,micael,1.0,False,Micael de Barros Viturino,Micael,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,SPT,137375,292,Micael,6,,,,,,,,,,,,,,,,,,,,
670,5,2,0.0,37,kaique-kenji,1.09,False,Kaique Kenji Takamura Correa,K. Kenji,0.5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,0.0,CRU,137542,283,Kaique Kenji,6,,,,,2.0,,,,,,,,,,,,,,,
671,3,10,0.0,37,clayton-sampaio,4.07,False,Clayton Sampaio Pereira,C. Sampaio,2.59,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,0.0,INT,137618,285,Clayton Sampaio,6,2.0,9.0,13.0,3.0,1.0,,2.0,,,,2.0,,,1.0,,,,,,
672,3,2,0.0,37,palacios,1.7,False,Sergio Stevan Palacios Zapata,Palacios,1.3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,0.0,RBB,138021,280,Palacios,6,2.0,,3.0,,1.0,,1.0,,,,,,,,,,,,,
