atletas.apelido,atletas.apelido_abreviado,atletas.atleta_id,atletas.clube.id.full.name,atletas.clube_id,atletas.craque,atletas.entrou_em_campo,atletas.foto,atletas.jogos_num,atletas.media_num,atletas.nome,atletas.pontos_num,atletas.posicao_id,atletas.preco_num,atletas.rodada_id,atletas.slug,atletas.status_id,atletas.variacao_num,A,CA,CV,DE,DP,DS,FC,FD,FF,FS,FT,G,GC,GS,I,PC,PP,PS,SG,V
Reinaldo,Reinaldo,78850,MIR,2305,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,14,2.4,Reinaldo Manoel da Silva,5.0,2,8.46,20,reinaldo,7,0.7,2.0,5.0,,,,8.0,10.0,2.0,9.0,10.0,,,,,,,,,1.0,
Thiago Santos,T. Santos,78855,CFC,294,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,13,3.46,Thiago dos Santos,7.2,3,5.12,20,thiago-santos,7,0.83,,4.0,,,,13.0,11.0,2.0,,11.0,,,,,,,,,5.0,
Alex Muralha,A. Muralha,79066,MIR,2305,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,-1.0,Alex Roberto Santana Rafael,0.0,1,2.64,20,alex-muralha,5,0.0,,1.0,,,,,,,,,,,,,,,,,,
Cano,Cano,79631,FLU,266,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,5,0.96,Germán Ezequiel Cano,2.0,5,4.12,20,cano,6,-0.17,,,,,,,,2.0,3.0,,,,,,,,,,,
Lucas Silva,L. Silva,79701,CRU,283,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,14,0.19,Lucas Silva Borges,0.0,4,3.22,20,lucas-silva,6,0.0,,5.0,,,,5.0,8.0,,2.0,2.0,,,,,,,,,,
Saúl,Saúl,80061,FLA,262,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,6,2.43,Saúl Ñíguez Esclapez,0.0,4,6.28,20,saul,6,0.0,1.0,,,,,7.0,3.0,,,,,,,,,,,,,
Jadson,Jadson,80129,CAP,293,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,13,2.89,Jadson Alves dos Santos,6.0,4,5.38,20,jadson,7,1.01,1.0,4.0,,,,23.0,16.0,,1.0,12.0,,,,,,,,,,
Yago Pikachu,Y. Pikachu,80196,REM,364,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,19,2.35,Glaybson Yago Souza Lisboa,1.0,4,5.04,20,yago-pikachu,7,-0.14,1.0,1.0,1.0,,,8.0,8.0,5.0,4.0,16.0,,2.0,,,1.0,,,1.0,,
Luciano,Luciano,80287,SAO,276,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,16,4.98,Luciano da Rocha Neves,-0.1,5,12.72,20,luciano,6,-0.67,1.0,3.0,,,,8.0,19.0,6.0,9.0,25.0,,6.0,,,4.0,,1.0,1.0,,
Gilberto,Gilberto,80313,CAP,293,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,9,3.99,Gilberto Moraes Júnior,8.8,2,7.65,20,gilberto,2,0.68,1.0,,,,,13.0,3.0,1.0,2.0,3.0,1.0,,,,,,,,1.0,
Wendell,Wendell,80570,SAO,276,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,14,4.17,Wendell Nascimento Borges,3.0,2,8.29,20,wendell,6,-0.21,3.0,4.0,,,,22.0,30.0,1.0,4.0,8.0,,,,,1.0,,,,3.0,
André Luis,A. Luis,81005,MIR,2305,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,10,1.13,André Luis Silva de Aguiar,0.0,5,3.24,20,andre-luis,6,0.0,,2.0,,,,,6.0,,2.0,11.0,,1.0,,,,,,,,
Jair,Jair,81091,VAS,267,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,1,3.0,Jair Rodrigues Júnior,3.0,4,6.65,20,jair,6,0.65,,,,,,2.0,,,,,,,,,,,,,,
Mayke,Mayke,81150,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,3,2.33,Mayke Rocha de Oliveira,0.0,2,5.16,20,mayke,6,0.0,,1.0,,,,4.0,4.0,1.0,,4.0,,,,,,,,,,
Lingard,Lingard,81720,COR,264,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,10,1.78,Jesse Ellis Lingard,0.0,5,4.05,20,lingard,6,0.0,1.0,2.0,,,,7.0,9.0,2.0,4.0,3.0,,,,,1.0,,,,,
Alisson,Alisson,81845,FLU,266,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,8,0.96,Alisson Euler de Freitas Castro,0.0,4,3.52,20,alisson,6,0.0,1.0,3.0,,,,3.0,5.0,1.0,,5.0,,,,,,1.0,,,,
Willian Oliveira,W. Oliveira,81952,CFC,294,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,10,1.84,Willian Osmar de Oliveira Silva,0.0,4,4.62,20,willian-oliveira,6,0.0,,,,,,12.0,9.0,,2.0,3.0,,,,,,,,,,
Chico Kim,C. Kim,82407,MIR,2305,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,3,0.57,Francisco Hyun-Sol Kim,0.5,4,3.39,20,chico-kim,6,-0.24,,,,,,1.0,1.0,,,1.0,,,,,,,,,,
Zé Rafael,Z. Rafael,82455,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,5,4.28,José Rafael Vivian,0.0,4,8.07,20,ze-rafael,6,0.0,1.0,1.0,,,,4.0,5.0,,3.0,5.0,,1.0,,,,,,,,
Otávio,Otávio,82463,FLU,266,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,5,0.32,Otávio Henrique Passos Santos,0.0,4,2.51,20,otavio,6,0.0,,1.0,,,,1.0,2.0,1.0,,1.0,,,,,,,,,,
Luiz Araújo,L. Araújo,82627,FLA,262,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,11,2.99,Luiz de Araújo Guimarães Neto,0.0,5,7.88,20,luiz-araujo,5,0.0,1.0,2.0,,,,11.0,6.0,2.0,3.0,5.0,,1.0,,,1.0,,,,,
Tinga,Tinga,82628,CFC,294,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,13,3.64,Guilherme de Jesus da Silva,7.0,2,6.51,20,tinga,7,1.08,2.0,,,,,15.0,2.0,1.0,1.0,7.0,,,,,,,,,2.0,
Marcelo Rangel,M. Rangel,82730,REM,364,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,19,4.27,Marcelo Rangel da Rosa,11.5,1,7.06,20,marcelo-rangel,7,1.48,,2.0,,74.0,1.0,,,,,4.0,,,,32.0,,,,,2.0,
Lucas Ramon,L. Ramon,82775,SAO,276,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,14,5.6,Lucas Ramon Batista Silva,2.8,2,10.42,20,lucas-ramon,6,-0.33,1.0,1.0,1.0,,,32.0,11.0,3.0,4.0,22.0,,,,,1.0,,,,3.0,
Rafael Thyere,R. Thyere,83048,CHA,315,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,3,-0.1,Rafael Thyere de Albuquerque Marques,0.0,3,2.75,20,rafael-thyere,6,0.0,,,,,,2.0,1.0,,,,,,1.0,,,,,,,
Ygor Vinhas,Y. Vinhas,83074,REM,364,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Ygor Vinhas Oliveira Lima,0.0,1,3.0,20,ygor-vinhas,6,0.0,,,,,,,,,,,,,,,,,,,,
Gabriel,Gabriel,83257,SAN,277,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,12,4.79,Gabriel Barbosa Almeida,2.0,5,8.68,20,gabriel,6,-0.58,2.0,4.0,1.0,,,4.0,6.0,,10.0,6.0,,5.0,,,8.0,,,,,
Patrick,Patrick,83433,REM,364,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,17,3.8,Patrick Bezerra do Nascimento,6.0,4,5.83,20,patrick,7,0.22,,,,,,30.0,10.0,2.0,6.0,15.0,3.0,,,,1.0,1.0,,,,
Léo Pereira,L. Pereira,83528,FLA,262,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,15,4.46,Leonardo Pereira,7.7,3,9.96,20,leo-pereira,7,0.5,,5.0,,,,9.0,14.0,2.0,7.0,7.0,,2.0,,,,,,,7.0,
Georgemy,Georgemy,84268,MIR,2305,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,Georgemy Gonçalves,0.0,1,3.0,20,georgemy,6,0.0,,,,,,,,,,,,,,,,,,,,
Bruno Melo,B. Melo,84339,CFC,294,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,18,3.71,Bruno Ferreira Melo,5.0,2,6.18,20,bruno-melo,7,0.66,1.0,1.0,1.0,,,15.0,9.0,,4.0,10.0,,1.0,,,2.0,,,,6.0,
Fernando Sobral,F. Sobral,84428,CFC,294,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,3,1.0,Fernando Pereira do Nascimento,0.0,4,4.34,20,fernando-sobral,6,0.0,,,,,,2.0,,,,,,,,,,,,,,
Lucas Romero,L. Romero,84558,CRU,283,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,13,4.73,Lucas Daniel Romero,12.4,4,9.87,20,lucas-romero,6,1.54,3.0,3.0,,,,22.0,16.0,5.0,1.0,13.0,,1.0,,,,,,,,
Josué,Josué,84626,CFC,294,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,19,4.14,Josué Filipe Soares Pesqueira,5.7,4,6.44,20,josue,7,-0.7,8.0,2.0,1.0,,,9.0,19.0,5.0,6.0,28.0,1.0,1.0,,,,,,,,
Lucas Evangelista,L. Evangelista,84674,PAL,275,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,18,1.15,Lucas Evangelista Santana de Oliveira,0.0,4,4.04,20,lucas-evangelista,6,-0.05,1.0,,,,,6.0,5.0,,3.0,12.0,,,,,,,,,,
Jorginho,Jorginho,84735,FLA,262,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,13,4.27,Jorge Luiz Frello Filho,5.7,4,9.76,20,jorginho,7,0.49,1.0,3.0,1.0,,,22.0,11.0,,1.0,20.0,,2.0,,,,,,,,
Varela,Varela,84816,FLA,262,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,14,4.94,Guillermo Varela Olivera,0.0,2,8.29,20,varela,2,0.0,2.0,3.0,,,,18.0,6.0,,2.0,9.0,,,,,1.0,,,1.0,6.0,
Luan Peres,L. Peres,84847,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,14,1.99,Luan Peres Petroni,0.0,3,4.07,20,luan-peres,6,0.0,,2.0,1.0,,,10.0,15.0,,1.0,13.0,,,,,,,,,3.0,
Memphis Depay,M. Depay,85048,COR,264,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,7,1.99,Memphis Depay,0.0,5,9.56,20,memphis-depay,6,0.0,,,,,,1.0,4.0,1.0,2.0,6.0,,1.0,,,2.0,,,,,
Danielzinho,Danielzinho,85403,SAO,276,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,18,2.76,Daniel de Oliveira Sertanejo,3.2,4,6.73,20,danielzinho,6,0.24,1.0,1.0,,,,14.0,14.0,1.0,4.0,31.0,,1.0,,,,,,1.0,,
João Paulo,J. Paulo,85425,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,2,0.15,João Paulo Silva Martins,0.0,1,5.2,20,joao-paulo,6,0.0,,1.0,,6.0,,,,,,1.0,,,,7.0,,,,,,
Alex Santana,A. Santana,85465,COR,264,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,1,0.8,Alex Paulo Menezes Santana,0.0,4,4.02,20,alex-santana,6,0.0,,,,,,,,,1.0,,,,,,,,,,,
Léo,Léo,85626,CAP,293,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,2,4.9,Leonardo Pinheiro da Conceição,0.0,3,6.77,20,leo,6,0.0,,,,,,4.0,4.0,,,,,,,,,,,,1.0,
Bolasie,Bolasie,86292,CHA,315,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,16,2.21,Yannick Bolasie,3.4,5,4.49,20,bolasie,6,0.14,1.0,3.0,,,,4.0,18.0,7.0,12.0,14.0,1.0,1.0,,,3.0,,1.0,1.0,,
Victor Luis,V. Luis,86410,MIR,2305,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,7,1.2,Victor Luis Chuab Zamblauskas,0.0,2,3.65,20,victor-luis,6,0.0,,2.0,,,,4.0,7.0,,2.0,2.0,,,,,1.0,1.0,,,1.0,
Keno,Keno,86485,CFC,294,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,5,0.68,Marcos da Silva França,0.5,5,3.45,20,keno,6,-0.67,,,,,,,2.0,1.0,1.0,4.0,,,,,,,,,,
Tchê Tchê,T. Tchê,86686,VAS,267,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,13,1.68,Danilo das Neves Pinheiro,0.5,4,3.87,20,tche-tche,6,-0.34,,2.0,,,,7.0,9.0,1.0,3.0,9.0,,1.0,,,1.0,,,,,
Richard,Richard,86711,INT,285,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0,0.0,Richard Cândido Coelho,0.0,4,4.0,20,richard,6,0.0,,,,,,,,,,,,,,,,,,,,
Everton,Everton,86757,FLA,262,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,9,1.42,Everton Sousa Soares,2.0,5,5.67,20,everton,6,0.15,,1.0,,,,4.0,6.0,1.0,8.0,4.0,,,,,,,,,,
José Welison,J. Welison,86859,REM,364,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,17,2.65,José Welison da Silva - Zé,4.9,4,4.04,20,jose-welison,7,0.36,,3.0,,,,27.0,22.0,,10.0,12.0,,,,,,,,,,
Léo Jardim,L. Jardim,87008,VAS,267,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,19,2.7,Leonardo César Jardim,1.6,1,6.16,20,leo-jardim,6,-0.34,,1.0,,58.0,,1.0,1.0,,,2.0,,,,30.0,,,,,1.0,
Pedro Henrique,P. Henrique,87225,RBB,280,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,12,3.33,Pedro Henrique Ribeiro Gonçalves,4.7,3,6.81,20,pedro-henrique,6,0.1,,3.0,,,,9.0,7.0,,2.0,10.0,,,,,1.0,,,,5.0,
Guilherme Arana,G. Arana,87228,FLU,266,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,14,3.25,Guilherme Antonio Arana Lopes,0.0,2,7.42,20,guilherme-arana,2,-0.1,,2.0,,,,13.0,9.0,4.0,7.0,5.0,,1.0,,,1.0,,,,2.0,
Soteldo,Soteldo,87258,FLU,266,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,13,1.08,Yeferson Julio Soteldo Martínez,1.5,5,3.71,20,soteldo,6,0.12,,,,,,2.0,1.0,3.0,3.0,11.0,,,,,1.0,,,,,
Kannemann,Kannemann,87342,GRE,284,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,1,0.2,Walter Kannemann,0.2,3,4.64,20,kannemann,6,-0.36,,,,,,1.0,1.0,,,,,,,,,1.0,,,,
Thaciano,Thaciano,87470,SAN,277,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,11,2.82,Thaciano Mickael da Silva,1.5,4,6.41,20,thaciano,6,-0.22,,1.0,,,,6.0,2.0,1.0,4.0,7.0,,2.0,,,3.0,,,,,
Vitor Bueno,V. Bueno,87552,REM,364,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,13,3.56,Vitor Frezarin Bueno,0.9,4,6.97,20,vitor-bueno,7,-0.13,2.0,,,,,3.0,10.0,6.0,5.0,9.0,1.0,2.0,,,,,,,,
Neto Moura,N. Moura,87742,MIR,2305,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,11,1.56,Antônio Francisco Moura Neto,0.0,4,3.31,20,neto-moura,6,0.0,,3.0,,,,9.0,10.0,2.0,6.0,5.0,,,,,,,,,,
Arrascaeta,Arrascaeta,87863,FLA,262,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,11,5.4,Giorgian Daniel de Arrascaeta Benedetti,1.2,4,14.51,20,arrascaeta,2,-0.21,1.0,1.0,,,,4.0,4.0,5.0,7.0,10.0,3.0,3.0,,,,,,1.0,,
Balbuena,Balbuena,87887,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,7,3.94,Fabián Cornelio Balbuena González,0.0,3,6.98,20,balbuena,6,0.0,,,,,,11.0,2.0,,1.0,2.0,,,,,1.0,,,,2.0,
Gustavo Scarpa,G. Scarpa,87999,CAM,282,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,10,3.09,Gustavo Henrique Furtado Scarpa,0.0,4,7.06,20,gustavo-scarpa,6,0.0,1.0,,,,,3.0,2.0,2.0,7.0,6.0,1.0,1.0,,,,,,,,
Luís Castro,L. Castro,88037,GRE,284,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,19,4.68,Luís Manuel Ribeiro de Castro,3.15,6,9.22,20,luis-castro,6,0.0,,,,,,,,,,,,,,,,,,,,5.0
Ivan,Ivan,88136,REM,364,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,1,10.2,Ivan Quaresma da Silva,0.0,1,7.58,20,ivan,6,0.0,,,,4.0,,,,,,,,,,,,,,,1.0,
Neto Pessoa,N. Pessoa,88293,CHA,315,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,9,3.49,Altemir Cordeiro Pessôa Neto,0.0,5,4.74,20,neto-pessoa,6,0.0,1.0,1.0,,,,3.0,5.0,2.0,5.0,2.0,,2.0,,,,,,1.0,,
Ayrton Lucas,A. Lucas,88393,FLA,262,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,10,4.8,Ayrton Lucas Dantas de Medeiros,0.0,2,9.09,20,ayrton-lucas,6,0.0,1.0,,,,,6.0,7.0,2.0,4.0,1.0,,,,,,,,,6.0,
Walace,Walace,88479,VIT,287,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,1,0.8,Walace Souza Silva,0.8,4,3.96,20,walace,6,-0.04,,,,,,,,,1.0,,,,,,,,,,,
Leonardo Jardim,L. Jardim,88963,FLA,262,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,16,7.22,José Leonardo Nunes Alves Sousa Jardim,4.93,6,13.26,20,leonardo-jardim,7,-0.75,,,,,,,,,,,,,,,,,,,,10.0
Gerson,Gerson,89256,CRU,283,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,18,4.26,Gerson Santos da Silva,0.0,4,8.84,20,gerson,7,0.0,1.0,3.0,,,,32.0,18.0,7.0,5.0,40.0,,,,,3.0,,,,,
João Pedro,J. Pedro,89273,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,5,0.72,João Pedro Maturano dos Santos,0.0,2,3.11,20,joao-pedro,6,0.0,,,,,,3.0,6.0,,,2.0,,,,,1.0,,,,,
Andreas Pereira,A. Pereira,89274,PAL,275,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,19,4.97,Andreas Hugo Hoelgebaum Pereira,1.7,4,12.29,20,andreas-pereira,7,-0.24,9.0,3.0,,,,18.0,20.0,5.0,13.0,14.0,,1.0,,,,,,,,
William,William,89275,CRU,283,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,10,3.01,Willian de Asevedo Furtado,0.0,2,7.65,20,william,7,-0.41,,1.0,1.0,,,14.0,9.0,3.0,1.0,3.0,,,,,1.0,,,,2.0,
Braithwaite,Braithwaite,89368,GRE,284,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,12,0.32,Martin Christensen Braithwaite,0.0,5,5.69,20,braithwaite,6,-0.22,,,,,,1.0,6.0,1.0,1.0,5.0,,,,,3.0,,,,,
Igor Rabello,I. Rabello,89493,FLU,266,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0,0.0,Igor Rabello da Costa,0.0,3,5.0,20,igor-rabello,6,0.0,,,,,,,,,,,,,,,,,,,,
Thiago Maia,T. Maia,89637,INT,285,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,10,0.92,Thiago Maia Alencar,0.0,4,3.6,20,thiago-maia,5,0.0,,,,,,5.0,1.0,1.0,,2.0,,,,,1.0,,,,,
Lucho Acosta,L. Acosta,89837,FLU,266,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,15,5.36,Luciano Federico Acosta,-0.3,4,10.46,20,lucho-acosta,7,-0.56,4.0,4.0,,,,16.0,16.0,4.0,11.0,15.0,,3.0,,,,,,,,
Calleri,Calleri,89840,SAO,276,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,18,5.91,Jonathan Calleri,9.9,5,12.79,20,calleri,6,1.11,1.0,4.0,,,,13.0,27.0,6.0,17.0,38.0,,7.0,,,7.0,1.0,,,,
Dodi,Dodi,89883,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,6,0.13,Douglas Moreira Fagundes,0.0,4,3.04,20,dodi,6,0.0,,2.0,,,,2.0,5.0,,1.0,1.0,,,,,,,,,,
Mendoza,Mendoza,90031,CAP,293,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,18,4.71,John Stiven Mendoza Valencia,-0.1,5,7.89,20,mendoza,7,-0.61,,,,,,14.0,9.0,5.0,10.0,13.0,2.0,5.0,,,2.0,,,,,
