atletas.apelido,atletas.apelido_abreviado,atletas.atleta_id,atletas.clube.id.full.name,atletas.clube_id,atletas.craque,atletas.entrou_em_campo,atletas.foto,atletas.jogos_num,atletas.media_num,atletas.nome,atletas.pontos_num,atletas.posicao_id,atletas.preco_num,atletas.rodada_id,atletas.slug,atletas.status_id,atletas.variacao_num,A,CA,CV,DE,DP,DS,FC,FD,FF,FS,FT,G,GC,GS,I,PC,PP,PS,SG,V
Wendell,Wendell,80570,SAO,276,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,13,4.26,Wendell Nascimento Borges,4.6,2,8.5,19,wendell,7,0.24,3.0,3.0,,,,20.0,29.0,1.0,3.0,7.0,,,,,1.0,,,,3.0,
André Luis,A. Luis,81005,MIR,2305,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,10,1.13,André Luis Silva de Aguiar,0.0,5,3.24,19,andre-luis,6,0.0,,2.0,,,,,6.0,,2.0,11.0,,1.0,,,,,,,,
Jair,Jair,81091,VAS,267,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0,0.0,Jair Rodrigues Júnior,0.0,4,6.0,19,jair,6,0.0,,,,,,,,,,,,,,,,,,,,
Mayke,Mayke,81150,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,3,2.33,Mayke Rocha de Oliveira,0.0,2,5.16,19,mayke,6,0.0,,1.0,,,,4.0,4.0,1.0,,4.0,,,,,,,,,,
Lingard,Lingard,81720,COR,264,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,10,1.78,Jesse Ellis Lingard,0.2,5,4.05,19,lingard,6,-0.58,1.0,2.0,,,,7.0,9.0,2.0,4.0,3.0,,,,,1.0,,,,,
Alisson,Alisson,81845,FLU,266,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,8,0.96,Alisson Euler de Freitas Castro,0.0,4,3.52,19,alisson,6,0.0,1.0,3.0,,,,3.0,5.0,1.0,,5.0,,,,,,1.0,,,,
Willian Oliveira,W. Oliveira,81952,CFC,294,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,10,1.84,Willian Osmar de Oliveira Silva,0.0,4,4.62,19,willian-oliveira,6,0.0,,,,,,12.0,9.0,,2.0,3.0,,,,,,,,,,
Chico Kim,C. Kim,82407,MIR,2305,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,2,0.6,Francisco Hyun-Sol Kim,0.0,4,3.63,19,chico-kim,6,0.0,,,,,,1.0,1.0,,,,,,,,,,,,,
Zé Rafael,Z. Rafael,82455,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,5,4.28,José Rafael Vivian,0.0,4,8.07,19,ze-rafael,6,0.0,1.0,1.0,,,,4.0,5.0,,3.0,5.0,,1.0,,,,,,,,
Otávio,Otávio,82463,FLU,266,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,5,0.32,Otávio Henrique Passos Santos,0.0,4,2.51,19,otavio,6,0.0,,1.0,,,,1.0,2.0,1.0,,1.0,,,,,,,,,,
Luiz Araújo,L. Araújo,82627,FLA,262,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,11,2.99,Luiz de Araújo Guimarães Neto,0.0,5,7.88,19,luiz-araujo,5,0.0,1.0,2.0,,,,11.0,6.0,2.0,3.0,5.0,,1.0,,,1.0,,,,,
Tinga,Tinga,82628,CFC,294,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,12,3.36,Guilherme de Jesus da Silva,0.0,2,5.43,19,tinga,7,-1.1,2.0,,,,,14.0,2.0,1.0,1.0,6.0,,,,,,,,,1.0,
Marcelo Rangel,M. Rangel,82730,REM,364,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,18,3.87,Marcelo Rangel da Rosa,2.2,1,5.58,19,marcelo-rangel,6,-1.28,,2.0,,69.0,1.0,,,,,4.0,,,,32.0,,,,,1.0,
Lucas Ramon,L. Ramon,82775,SAO,276,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,13,5.82,Lucas Ramon Batista Silva,5.0,2,10.75,19,lucas-ramon,7,0.32,1.0,,1.0,,,30.0,7.0,3.0,4.0,18.0,,,,,1.0,,,,3.0,
Rafael Thyere,R. Thyere,83048,CHA,315,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,3,-0.1,Rafael Thyere de Albuquerque Marques,0.0,3,2.75,19,rafael-thyere,7,-0.45,,,,,,2.0,1.0,,,,,,1.0,,,,,,,
Ygor Vinhas,Y. Vinhas,83074,REM,364,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Ygor Vinhas Oliveira Lima,0.0,1,3.0,19,ygor-vinhas,6,0.0,,,,,,,,,,,,,,,,,,,,
Gabriel,Gabriel,83257,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,11,5.04,Gabriel Barbosa Almeida,0.0,5,9.26,19,gabriel,6,0.0,2.0,4.0,1.0,,,3.0,5.0,,9.0,6.0,,5.0,,,8.0,,,,,
Patrick,Patrick,83433,REM,364,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,16,3.66,Patrick Bezerra do Nascimento,5.5,4,5.61,19,patrick,7,-0.38,,,,,,28.0,10.0,2.0,6.0,15.0,2.0,,,,1.0,1.0,,,,
Léo Pereira,L. Pereira,83528,FLA,262,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,14,4.23,Leonardo Pereira,5.0,3,9.46,19,leo-pereira,7,0.15,,5.0,,,,9.0,13.0,2.0,7.0,7.0,,1.0,,,,,,,7.0,
Georgemy,Georgemy,84268,MIR,2305,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,Georgemy Gonçalves,0.0,1,3.0,19,georgemy,6,0.0,,,,,,,,,,,,,,,,,,,,
Bruno Melo,B. Melo,84339,CFC,294,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,17,3.63,Bruno Ferreira Melo,0.5,2,5.52,19,bruno-melo,7,-0.1,1.0,1.0,1.0,,,15.0,9.0,,4.0,10.0,,1.0,,,2.0,,,,5.0,
Fernando Sobral,F. Sobral,84428,CFC,294,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,3,1.0,Fernando Pereira do Nascimento,0.0,4,4.34,19,fernando-sobral,6,0.0,,,,,,2.0,,,,,,,,,,,,,,
Lucas Romero,L. Romero,84558,CRU,283,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,12,4.09,Lucas Daniel Romero,0.0,4,8.33,19,lucas-romero,7,0.0,3.0,3.0,,,,15.0,15.0,4.0,1.0,11.0,,1.0,,,,,,,,
Josué,Josué,84626,CFC,294,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,18,4.05,Josué Filipe Soares Pesqueira,12.3,4,7.14,19,josue,7,1.72,8.0,2.0,1.0,,,8.0,18.0,5.0,6.0,25.0,,1.0,,,,,,,,
Lucas Evangelista,L. Evangelista,84674,PAL,275,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,17,1.22,Lucas Evangelista Santana de Oliveira,0.0,4,4.09,19,lucas-evangelista,7,-0.24,1.0,,,,,6.0,5.0,,3.0,12.0,,,,,,,,,,
Jorginho,Jorginho,84735,FLA,262,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,12,4.15,Jorge Luiz Frello Filho,2.5,4,9.27,19,jorginho,7,-0.75,,3.0,1.0,,,22.0,10.0,,1.0,18.0,,2.0,,,,,,,,
Varela,Varela,84816,FLA,262,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,14,4.94,Guillermo Varela Olivera,0.0,2,8.29,19,varela,7,0.0,2.0,3.0,,,,18.0,6.0,,2.0,9.0,,,,,1.0,,,1.0,6.0,
Luan Peres,L. Peres,84847,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,14,1.99,Luan Peres Petroni,0.0,3,4.07,19,luan-peres,7,0.0,,2.0,1.0,,,10.0,15.0,,1.0,13.0,,,,,,,,,3.0,
Memphis Depay,M. Depay,85048,COR,264,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,7,1.99,Memphis Depay,0.0,5,9.56,19,memphis-depay,6,0.0,,,,,,1.0,4.0,1.0,2.0,6.0,,1.0,,,2.0,,,,,
Danielzinho,Danielzinho,85403,SAO,276,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,17,2.73,Daniel de Oliveira Sertanejo,1.5,4,6.49,19,danielzinho,7,0.15,1.0,1.0,,,,12.0,13.0,1.0,4.0,30.0,,1.0,,,,,,1.0,,
João Paulo,J. Paulo,85425,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,2,0.15,João Paulo Silva Martins,0.0,1,5.2,19,joao-paulo,6,0.0,,1.0,,6.0,,,,,,1.0,,,,7.0,,,,,,
Alex Santana,A. Santana,85465,COR,264,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,1,0.8,Alex Paulo Menezes Santana,0.0,4,4.02,19,alex-santana,6,0.0,,,,,,,,,1.0,,,,,,,,,,,
Léo,Léo,85626,CAP,293,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,2,4.9,Leonardo Pinheiro da Conceição,0.0,3,6.77,19,leo,6,0.0,,,,,,4.0,4.0,,,,,,,,,,,,1.0,
Bolasie,Bolasie,86292,CHA,315,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,15,2.13,Yannick Bolasie,2.8,5,4.35,19,bolasie,7,-0.18,1.0,3.0,,,,3.0,17.0,6.0,12.0,12.0,1.0,1.0,,,3.0,,1.0,1.0,,
Victor Luis,V. Luis,86410,MIR,2305,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,7,1.2,Victor Luis Chuab Zamblauskas,0.0,2,3.65,19,victor-luis,6,0.0,,2.0,,,,4.0,7.0,,2.0,2.0,,,,,1.0,1.0,,,1.0,
Keno,Keno,86485,CFC,294,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,4,0.73,Marcos da Silva França,0.0,5,4.12,19,keno,6,0.0,,,,,,,2.0,1.0,1.0,3.0,,,,,,,,,,
Tchê Tchê,T. Tchê,86686,VAS,267,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,12,1.78,Danilo das Neves Pinheiro,0.0,4,4.21,19,tche-tche,6,0.0,,2.0,,,,7.0,9.0,1.0,3.0,8.0,,1.0,,,1.0,,,,,
Richard,Richard,86711,INT,285,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0,0.0,Richard Cândido Coelho,0.0,4,4.0,19,richard,6,0.0,,,,,,,,,,,,,,,,,,,,
Everton,Everton,86757,FLA,262,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,8,1.35,Everton Sousa Soares,0.0,5,5.52,19,everton,6,0.0,,1.0,,,,3.0,6.0,1.0,8.0,3.0,,,,,,,,,,
José Welison,J. Welison,86859,REM,364,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,16,2.51,José Welison da Silva - Zé,3.1,4,3.68,19,jose-welison,7,-0.75,,3.0,,,,24.0,19.0,,9.0,11.0,,,,,,,,,,
Léo Jardim,L. Jardim,87008,VAS,267,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,18,2.76,Leonardo César Jardim,0.0,1,6.5,19,leo-jardim,7,0.0,,1.0,,56.0,,1.0,1.0,,,2.0,,,,29.0,,,,,1.0,
Pedro Henrique,P. Henrique,87225,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,11,3.21,Pedro Henrique Ribeiro Gonçalves,0.0,3,6.71,19,pedro-henrique,6,0.0,,3.0,,,,9.0,6.0,,2.0,10.0,,,,,1.0,,,,4.0,
Guilherme Arana,G. Arana,87228,FLU,266,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,13,3.5,Guilherme Antonio Arana Lopes,0.0,2,7.52,19,guilherme-arana,6,0.0,,2.0,,,,13.0,9.0,4.0,7.0,5.0,,1.0,,,1.0,,,,2.0,
Soteldo,Soteldo,87258,FLU,266,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,12,1.05,Yeferson Julio Soteldo Martínez,0.0,5,3.59,19,soteldo,6,0.0,,,,,,1.0,1.0,3.0,3.0,11.0,,,,,1.0,,,,,
Kannemann,Kannemann,87342,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,0.0,Walter Kannemann,0.0,3,5.0,19,kannemann,7,0.0,,,,,,,,,,,,,,,,,,,,
Thaciano,Thaciano,87470,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,10,2.95,Thaciano Mickael da Silva,0.0,4,6.63,19,thaciano,6,0.0,,1.0,,,,5.0,2.0,1.0,4.0,7.0,,2.0,,,3.0,,,,,
Vitor Bueno,V. Bueno,87552,REM,364,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,12,3.78,Vitor Frezarin Bueno,1.2,4,7.1,19,vitor-bueno,7,-0.16,2.0,,,,,3.0,9.0,5.0,5.0,9.0,1.0,2.0,,,,,,,,
Neto Moura,N. Moura,87742,MIR,2305,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,11,1.56,Antônio Francisco Moura Neto,0.0,4,3.31,19,neto-moura,6,0.0,,3.0,,,,9.0,10.0,2.0,6.0,5.0,,,,,,,,,,
Arrascaeta,Arrascaeta,87863,FLA,262,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,10,5.82,Giorgian Daniel de Arrascaeta Benedetti,0.5,4,14.72,19,arrascaeta,6,-1.9,1.0,1.0,,,,4.0,4.0,4.0,7.0,10.0,3.0,3.0,,,,,,1.0,,
Balbuena,Balbuena,87887,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,7,3.94,Fabián Cornelio Balbuena González,0.0,3,6.98,19,balbuena,6,0.0,,,,,,11.0,2.0,,1.0,2.0,,,,,1.0,,,,2.0,
Gustavo Scarpa,G. Scarpa,87999,CAM,282,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,10,3.09,Gustavo Henrique Furtado Scarpa,0.0,4,7.06,19,gustavo-scarpa,6,0.0,1.0,,,,,3.0,2.0,2.0,7.0,6.0,1.0,1.0,,,,,,,,
Luís Castro,L. Castro,88037,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,18,4.76,Luís Manuel Ribeiro de Castro,0.0,6,9.22,19,luis-castro,7,0.0,,,,,,,,,,,,,,,,,,,,5.0
Ivan,Ivan,88136,REM,364,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,1,10.2,Ivan Quaresma da Silva,0.0,1,7.58,19,ivan,7,0.0,,,,4.0,,,,,,,,,,,,,,,1.0,
Neto Pessoa,N. Pessoa,88293,CHA,315,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,9,3.49,Altemir Cordeiro Pessôa Neto,1.6,5,4.74,19,neto-pessoa,6,0.04,1.0,1.0,,,,3.0,5.0,2.0,5.0,2.0,,2.0,,,,,,1.0,,
Ayrton Lucas,A. Lucas,88393,FLA,262,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,10,4.8,Ayrton Lucas Dantas de Medeiros,7.3,2,9.09,19,ayrton-lucas,2,-0.45,1.0,,,,,6.0,7.0,2.0,4.0,1.0,,,,,,,,,6.0,
Walace,Walace,88479,VIT,287,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0,0.0,Walace Souza Silva,0.0,4,4.0,19,walace,6,0.0,,,,,,,,,,,,,,,,,,,,
Leonardo Jardim,L. Jardim,88963,FLA,262,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,15,7.37,José Leonardo Nunes Alves Sousa Jardim,10.98,6,14.01,19,leonardo-jardim,7,0.25,,,,,,,,,,,,,,,,,,,,10.0
Gerson,Gerson,89256,CRU,283,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,18,4.26,Gerson Santos da Silva,5.1,4,8.84,19,gerson,3,-0.14,1.0,3.0,,,,32.0,18.0,7.0,5.0,40.0,,,,,3.0,,,,,
João Pedro,J. Pedro,89273,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,5,0.72,João Pedro Maturano dos Santos,0.0,2,3.11,19,joao-pedro,6,0.0,,,,,,3.0,6.0,,,2.0,,,,,1.0,,,,,
Andreas Pereira,A. Pereira,89274,PAL,275,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,18,5.15,Andreas Hugo Hoelgebaum Pereira,3.0,4,12.53,19,andreas-pereira,7,-0.25,9.0,3.0,,,,18.0,20.0,4.0,13.0,13.0,,1.0,,,,,,,,
William,William,89275,CRU,283,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,9,3.34,Willian de Asevedo Furtado,1.5,2,8.06,19,william,6,-0.45,,1.0,1.0,,,14.0,9.0,3.0,1.0,3.0,,,,,1.0,,,,2.0,
Braithwaite,Braithwaite,89368,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,11,0.35,Martin Christensen Braithwaite,0.0,5,5.91,19,braithwaite,6,0.0,,,,,,1.0,6.0,1.0,1.0,5.0,,,,,3.0,,,,,
Igor Rabello,I. Rabello,89493,FLU,266,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0,0.0,Igor Rabello da Costa,0.0,3,5.0,19,igor-rabello,6,0.0,,,,,,,,,,,,,,,,,,,,
Thiago Maia,T. Maia,89637,INT,285,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,10,0.92,Thiago Maia Alencar,0.0,4,3.6,19,thiago-maia,5,0.0,,,,,,5.0,1.0,1.0,,2.0,,,,,1.0,,,,,
Lucho Acosta,L. Acosta,89837,FLU,266,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,14,5.76,Luciano Federico Acosta,0.0,4,11.02,19,lucho-acosta,7,0.0,4.0,4.0,,,,16.0,15.0,4.0,11.0,15.0,,3.0,,,,,,,,
Calleri,Calleri,89840,SAO,276,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,17,5.68,Jonathan Calleri,2.6,5,11.68,19,calleri,7,-0.02,1.0,3.0,,,,11.0,25.0,6.0,17.0,37.0,,6.0,,,7.0,1.0,,,,
Dodi,Dodi,89883,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,6,0.13,Douglas Moreira Fagundes,0.0,4,3.04,19,dodi,6,0.0,,2.0,,,,2.0,5.0,,1.0,1.0,,,,,,,,,,
Everton Galdino,E. Galdino,89918,MIR,2305,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,7,1.2,Everton Galdino Moreira,0.0,5,2.73,19,everton-galdino,6,0.0,,,,,,1.0,1.0,1.0,5.0,4.0,,,,,,,,,,
Mendoza,Mendoza,90031,CAP,293,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,17,4.99,John Stiven Mendoza Valencia,4.0,5,8.5,19,mendoza,7,-0.11,,,,,,14.0,9.0,5.0,10.0,13.0,2.0,5.0,,,1.0,,,,,
Bruno Pacheco,B. Pacheco,90061,CHA,315,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,10,4.31,Bruno de Jesus Pacheco,2.7,2,6.51,19,bruno-pacheco,7,0.09,3.0,2.0,,,,18.0,7.0,,1.0,9.0,,,,,1.0,,,,,
Bruno Henrique,B. Henrique,90285,FLA,262,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,12,2.07,Bruno Henrique Pinto,7.2,5,6.0,19,bruno-henrique,7,0.55,2.0,2.0,,,,6.0,9.0,2.0,6.0,7.0,,,,,2.0,,,,,
Pedro Rocha,P. Rocha,90302,CFC,294,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,18,3.63,Pedro Rocha Neves,0.0,5,6.33,19,pedro-rocha,7,0.0,1.0,1.0,1.0,,,5.0,19.0,7.0,15.0,22.0,,4.0,,,7.0,,,,,
David,David,90309,VAS,267,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,15,2.36,David Corrêa da Fonseca,0.0,5,4.48,19,david,6,0.0,1.0,,,,,4.0,9.0,4.0,5.0,6.0,,2.0,,,7.0,,,,,
Matheus Pereira,M. Pereira,90370,COR,264,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,11,1.02,Matheus Pereira da Silva,0.0,4,3.35,19,matheus-pereira,6,-0.11,,1.0,,,,5.0,9.0,2.0,5.0,2.0,,,,,,,,,,
Caíque,Caíque,90588,VIT,287,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,14,2.1,Caique de Jesus Gonçalves,0.0,4,4.29,19,caique,7,0.0,,3.0,,,,19.0,17.0,1.0,1.0,16.0,,,,,,1.0,,,,
Chico da Costa,C. Costa,90608,CRU,283,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,7,1.24,Francisco da Costa Aragão,0.0,5,3.81,19,chico-da-costa,6,0.0,1.0,,,,,1.0,5.0,2.0,1.0,1.0,,,,,,,,,,
Matheuzinho,Matheuzinho,90703,VIT,287,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,15,3.46,Matheus Martins Fogaça de Paulo,0.0,4,6.68,19,matheuzinho,6,0.0,1.0,2.0,,,,8.0,6.0,10.0,8.0,23.0,,1.0,,,,,,1.0,,
Fabrício Bruno,F. Bruno,90768,CRU,283,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,18,2.12,Fabrício Bruno Soares de Faria,2.7,3,6.39,19,fabricio-bruno,7,0.47,,5.0,,,,14.0,8.0,4.0,4.0,5.0,,,,,,1.0,,,3.0,
