atletas.apelido,atletas.apelido_abreviado,atletas.atleta_id,atletas.clube.id.full.name,atletas.clube_id,atletas.craque,atletas.entrou_em_campo,atletas.foto,atletas.jogos_num,atletas.media_num,atletas.nome,atletas.pontos_num,atletas.posicao_id,atletas.preco_num,atletas.rodada_id,atletas.slug,atletas.status_id,atletas.variacao_num,A,CA,CV,DE,DP,DS,FC,FD,FF,FS,FT,G,GC,GS,I,PC,PP,PS,SG,V
Luighi,Luighi,130612,PAL,275,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,7,1.32,Luighi Hanri Sousa Santos,3.4,5,3.06,18,luighi,2,0.23,,2.0,,,,5.0,7.0,1.0,2.0,6.0,,,,,,,,,,
Edenílson,Edenílson,130620,VIT,287,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,8,1.74,Edenílson Santos Nascimento Filho,0.0,4,3.28,18,edenilson,6,0.0,,1.0,1.0,,,13.0,7.0,,,1.0,,,,,,,,,,
Bernal,Bernal,130650,FLU,266,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,10,2.45,Facundo Bernal Cruz,5.2,4,4.48,18,bernal,6,0.25,,2.0,,,,14.0,10.0,1.0,6.0,5.0,,,,,,,,,,
Kadu,Kadu,130698,BOT,263,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0,0.0,Carlos Eduardo da Silva Santos,0.0,2,1.0,18,kadu,6,0.0,,,,,,,,,,,,,,,,,,,,
Kauan,Kauan,130806,CHA,315,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,0.0,Kauan Faria Gomes,0.0,3,1.0,18,kauan,6,0.0,,,,,,,,,,,,,,,,,,,,
Souza,Souza,130811,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,0,0.0,João Victor de Souza Menezes,0.0,2,8.0,18,souza,6,0.0,,,,,,,,,,,,,,,,,,,,
Matheus Soares,M. Soares,130842,CAP,293,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,0.0,Matheus Soares Rocha,0.0,1,1.0,18,matheus-soares,6,0.0,,,,,,,,,,,,,,,,,,,,
Arthur Dias,A. Dias,130843,CAP,293,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,15,3.75,Arthur dos Santos Barbosa Dias,3.7,3,6.04,18,arthur-dias,7,0.22,,4.0,,,,20.0,8.0,,4.0,9.0,,,,,1.0,,,,5.0,
Zé Breno,Z. Breno,130847,VIT,287,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,2,0.6,José Breno Silva Costa,0.0,4,2.04,18,ze-breno,6,0.0,,,,,,1.0,1.0,,,,,,,,,,,,,
Riquelme,Riquelme,130889,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,2,-1.45,Riquelme Freitas dos Santos,0.0,4,2.42,18,riquelme,6,0.0,,,1.0,,,,3.0,,,2.0,,,,,,,,,,
Riquelme,Riquelme,130906,CAP,293,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,4,0.58,Diogo Riquelme Rivas do Nascimento,0.0,4,0.91,18,riquelme,6,-0.39,,1.0,,,,2.0,3.0,1.0,,,,,,,,,,,,
Thiago Azaf,T. Azaf,131279,CFC,294,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,0,0.0,Thiago Azaf Siqueira Soares,0.0,5,1.0,18,thiago-azaf,6,0.0,,,,,,,,,,,,,,,,,,,,
JP Chermont,J. Chermont,131516,CFC,294,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,11,2.95,João Pedro Chermont Crema,2.0,2,4.89,18,jp-chermont,7,0.11,1.0,,,,,6.0,3.0,2.0,,4.0,,,,,,,,,3.0,
André Silva,A. Silva,131617,SAO,276,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,10,0.42,André Oliveira e Silva,-0.6,5,3.66,18,andre-silva,7,-0.59,,3.0,,,,1.0,10.0,4.0,1.0,6.0,,,,,,,,,,
Felipe Longo,F. Longo,131753,COR,264,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0,0.0,Felipe Longo Fernandes da Silva,0.0,1,2.0,18,felipe-longo,6,0.0,,,,,,,,,,,,,,,,,,,,
Yuri Leles,Y. Leles,131763,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0,0.0,Yuri Silva Leles de Souza,0.0,4,2.0,18,yuri-leles,6,0.0,,,,,,,,,,,,,,,,,,,,
Filipinho,Filipinho,131766,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0,0.0,Filipe Gabriel Rios Rodrigues,0.0,5,1.0,18,filipinho,6,0.0,,,,,,,,,,,,,,,,,,,,
Portilla,Portilla,131832,CAP,293,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,13,1.22,Juan Camilo Portilla Orozco,0.0,4,2.62,18,portilla,7,0.0,,3.0,,,,11.0,19.0,1.0,3.0,9.0,,,,,,,,,,
Jhoan Hernández,J. Hernández,131964,BOT,263,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,1,0.0,Jhoan Hernández Mejía,0.0,2,3.69,18,jhoan-hernandez,6,0.0,,,,,,,,,,,,,,,,,,,,
Villarreal,Villarreal,131967,CRU,283,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,11,5.95,Neyser Villarreal - Neiser,6.4,5,9.24,18,villarreal,6,0.75,1.0,,,,,10.0,9.0,5.0,11.0,13.0,1.0,3.0,,,1.0,,,,,
Serna,Serna,132071,FLU,266,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,18,2.96,Kevin Steven Serna Jaramillo,10.4,5,6.92,18,serna,6,1.22,1.0,1.0,,,,13.0,16.0,5.0,9.0,22.0,1.0,1.0,,,6.0,,,,,
Arroyo,Arroyo,132264,CRU,283,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,15,3.31,Keny Alexander Arroyo Alvarado,0.5,5,5.26,18,arroyo,6,-1.64,1.0,3.0,1.0,,,8.0,15.0,8.0,9.0,21.0,,2.0,,,2.0,,,,,
Ignacio Sosa,I. Sosa,132274,RBB,280,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,14,1.58,Ignacio Sosa Ospital,2.0,4,3.65,18,ignacio-sosa,6,0.24,,4.0,,,,13.0,15.0,1.0,1.0,18.0,,,,,,,,,,
Román Gómez,R. Gómez,132412,BAH,265,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,3,4.77,Román Agustín Gómez,0.0,2,7.75,18,roman-gomez,7,0.0,,1.0,,,,7.0,5.0,,1.0,1.0,,,,,,,,,1.0,
Jemmes,Jemmes,132553,FLU,266,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,14,3.63,Jemmes Bruno Ribeiro da Silva,7.7,3,7.38,18,jemmes,6,0.23,1.0,3.0,,,,21.0,10.0,,2.0,8.0,,,,,1.0,,,,3.0,
Vinicinho,Vinicinho,132580,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,8,2.48,Vinicius Mendonça Pereira,0.0,5,4.27,18,vinicinho,6,0.0,,,,,,8.0,1.0,1.0,,14.0,,,,,1.0,,,,,
João Pedro,J. Pedro,132750,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,0,0.0,João Pedro Lucio da Silva,0.0,1,1.0,18,joao-pedro,6,0.0,,,,,,,,,,,,,,,,,,,,
Gui Negão,G. Negão,133543,COR,264,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,4,1.35,Guilherme William Silva Inácio,0.0,5,3.97,18,gui-negao,6,0.0,,,,,,4.0,2.0,,,,,,,,,,,,,
Gustavo Reis,G. Reis,133671,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0,0.0,Gustavo Reis de Alcântara,0.0,1,1.0,18,gustavo-reis,6,0.0,,,,,,,,,,,,,,,,,,,,
Mateus Xavier,M. Xavier,133673,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,1,1.2,Mateus Xavier de Sousa,0.0,5,2.33,18,mateus-xavier,6,0.0,,,,,,1.0,1.0,,,,,,,,,,,,,
Benedetti,Benedetti,133679,PAL,275,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,2,4.85,Luis Gustavo Roncholeta Benedetti - Luiz,5.0,3,5.42,18,benedetti,5,0.8,,,,,,,1.0,,,,,,,,,,,,2.0,
Bruno Lopes,B. Lopes,133690,VAS,267,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,1,1.7,Bruno Lopes Ferreira,1.7,5,1.57,18,bruno-lopes,6,0.57,,,,,,,1.0,1.0,1.0,,,,,,,,,,,
Wallace Davi,W. Davi,133696,BOT,263,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0,0.0,Wallace Davi Nunes da Silva Dias,0.0,4,4.0,18,wallace-davi,6,0.0,,,,,,,,,,,,,,,,,,,,
Larson,Larson,136156,PAL,275,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,4,0.48,Larson Torna Ferreira dos Santos,0.5,4,2.1,18,larson,6,-0.34,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,
Sanabria,Sanabria,136955,BAH,265,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,11,3.04,Mateo Naín Sanabria Doracio,1.7,5,6.07,18,sanabria,7,-0.39,1.0,1.0,,,,3.0,9.0,2.0,6.0,9.0,,2.0,,,1.0,,,,,
Kaique Kenji,K. Kenji,137542,CRU,283,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,7,1.44,Kaique Kenji Takamura Correa,-0.3,5,2.43,18,kaique-kenji,6,-0.45,,2.0,,,,,3.0,2.0,2.0,2.0,,1.0,,,,,,,,
Tevis,Tevis,137543,CRU,283,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,0.0,Tevis Gabriel Alves Santos,0.0,5,2.0,18,tevis,6,0.0,,,,,,,,,,,,,,,,,,,,
Clayton Sampaio,C. Sampaio,137618,INT,285,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0,-1.0,Clayton Sampaio Pereira,0.0,3,2.63,18,clayton-sampaio,6,0.0,,1.0,,,,,,,,,,,,,,,,,,
Palacios,Palacios,138021,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0,0.0,Sergio Stevan Palacios Zapata,0.0,3,3.0,18,palacios,6,0.0,,,,,,,,,,,,,,,,,,,,
Pedro Kauã,P. Kauã,139200,INT,285,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0,0.0,Pedro Kauã Rodrigues Machado,0.0,3,1.0,18,pedro-kaua,6,0.0,,,,,,,,,,,,,,,,,,,,
Kauã Prates,K. Prates,139345,CRU,283,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,1,0.0,Kauã Prates de Almeida,0.0,2,3.39,18,kaua-prates,5,0.0,,,,,,,,,,,,,,,,,,,,
Da Mata,D. Mata,140303,FLA,262,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,0.0,João Pedro do Nascimento da Mata,0.0,3,2.0,18,da-mata,6,0.0,,,,,,,,,,,,,,,,,,,,
David,David,140438,CHA,315,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,4,1.08,David Antunes da Silva,0.0,4,1.46,18,david,6,0.0,,,,,,2.0,2.0,,3.0,1.0,,,,,,1.0,,,,
Riquelme Felipe,R. Felipe,140484,FLU,266,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,3,0.7,Riquelme Felipe Silva de Almeida,0.0,5,3.53,18,riquelme-felipe,6,0.0,,1.0,,,,2.0,3.0,,,2.0,,,,,,,,,,
João Victor,J. Victor,140492,FLA,262,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,1,6.5,João Victor de Souza Cunha,6.5,3,4.34,18,joao-victor,6,2.34,,,,,,1.0,,,,,,,,,,,,,1.0,
Tiaguinho,Tiaguinho,140496,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,1,0.0,Tiago Augusto Gonçalves,0.0,4,0.93,18,tiaguinho,6,0.0,,,,,,,,,,,,,,,,,,,,
Ryan Francisco,R. Francisco,140542,SAO,276,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,0,0.0,Ryan Francisco Rodrigues dos Santos Silva,0.0,5,5.0,18,ryan-francisco,6,0.0,,,,,,,,,,,,,,,,,,,,
David Martins,D. Martins,140726,BAH,265,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,2,-0.15,David Martins Almeida de Lira,0.0,4,0.72,18,david-martins,6,0.0,,,,,,,1.0,,,,,,,,,,,,,
Davi Gomes,D. Gomes,140906,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,2,4.25,Davi Gomes de Alvarenga,0.0,5,5.19,18,davi-gomes,5,0.0,,,,,,1.0,,2.0,2.0,,1.0,,,,,,,,,
Davi Schuindt,D. Schuindt,141040,FLU,266,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0,0.0,Davi Duarte Schuindt,0.0,3,1.0,18,davi-schuindt,6,0.0,,,,,,,,,,,,,,,,,,,,
Robert,Robert,141125,CAM,282,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,0,0.0,Robert Pinto Alves Assunção,0.0,1,1.0,18,robert,6,0.0,,,,,,,,,,,,,,,,,,,,
Pedro Cobra,P. Cobra,141126,CAM,282,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,0,0.0,Pedro Cobra Rodrigues,0.0,1,1.0,18,pedro-cobra,6,0.0,,,,,,,,,,,,,,,,,,,,
Vitão,Vitão,141131,CAM,282,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,0,0.0,Vitor Fernandes Chaves Teixeira,0.0,3,1.0,18,vitao,6,0.0,,,,,,,,,,,,,,,,,,,,
Mateus Iseppe,M. Iseppe,141139,CAM,282,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,0,0.0,Mateus José Iseppe,0.0,4,2.0,18,mateus-iseppe,6,0.0,,,,,,,,,,,,,,,,,,,,
Enzo Vagner,E. Vagner,141165,CFC,294,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,1,0.5,Enzo Vágner Moraes de Souza,0.0,5,1.04,18,enzo-vagner,6,0.0,,,,,,,1.0,,1.0,,,,,,,,,,,
Walace Falcão,W. Falcão,141184,VAS,267,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0,0.0,Wallace Fernandes Alves Falcão,0.0,3,1.0,18,walace-falcao,6,0.0,,,,,,,,,,,,,,,,,,,,
Lucas Taverna,L. Taverna,141337,CFC,294,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,3,2.1,Lucas Taverna,0.0,2,2.58,18,lucas-taverna,6,-0.3,,1.0,,,,2.0,4.0,,,1.0,,,,,,,,,1.0,
Gustavo Santana,G. Santana,141382,SAO,276,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,0,0.0,Gustavo Domingos Santana,0.0,5,2.0,18,gustavo-santana,6,0.0,,,,,,,,,,,,,,,,,,,,
João Victor,J. Victor,141385,REM,364,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,João Victor Ferreira da Silva,0.0,1,1.0,18,joao-victor,6,0.0,,,,,,,,,,,,,,,,,,,,
Marcos Alexandre,M. Alexandre,141386,REM,364,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Marcos Alexandre Ferreira Campos Filho,0.0,1,1.0,18,marcos-alexandre,6,0.0,,,,,,,,,,,,,,,,,,,,
Huguinho,Huguinho,141400,BOT,263,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,3,5.13,Victor Hugo Custódio de Melo Moura,10.6,4,6.02,18,huguinho,6,2.09,,1.0,,,,5.0,7.0,,,6.0,,1.0,,,,,,,,
Avellar,Avellar,141405,VAS,267,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,1,1.5,Riquelme Avellar da Silva Fortes,0.0,2,1.49,18,avellar,6,0.0,,,,,,1.0,,,,,,,,,,,,,,
Andrey Fernandes,A. Fernandes,141406,VAS,267,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,1,1.7,Andrey Fernandes de Oliveira Nunes,0.0,5,1.41,18,andrey-fernandes,6,0.0,,,,,,,,1.0,,1.0,,,,,,,,,,
Fredi Lippert,F. Lippert,141419,BAH,265,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,0,0.0,Frederico Lippert Neto Gomes,0.0,3,2.0,18,fredi-lippert,6,0.0,,,,,,,,,,,,,,,,,,,,
Allan,Allan,141451,PAL,275,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,17,6.2,Allan Andrade Elias,-2.1,4,12.0,18,allan,3,-3.04,2.0,3.0,1.0,,,31.0,20.0,8.0,5.0,31.0,,4.0,,,1.0,,,,,
Yuri,Yuri,141536,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0,0.0,Yuri Alves de Aquino,0.0,4,1.0,18,yuri,6,0.0,,,,,,,,,,,,,,,,,,,,
Índio,Índio,141551,CAM,282,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,0,0.0,Hendel dos Santos Nascimento,0.0,4,1.0,18,indio,6,0.0,,,,,,,,,,,,,,,,,,,,
Pedro Gabriel,P. Gabriel,141594,GRE,284,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,9,3.91,Pedro Gabriel Crisostomo Pinheiro,2.4,2,5.12,18,pedro-gabriel,6,-0.47,1.0,3.0,,,,8.0,14.0,3.0,1.0,2.0,,,,,,,,,4.0,
Gabriel Mec,G. Mec,141595,GRE,284,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,14,2.82,Gabriel Ferreira de Carvalho,14.5,5,4.45,18,gabriel-mec,6,2.1,,3.0,,,,10.0,9.0,1.0,5.0,18.0,,2.0,,,,,,,,
Hugo Leonardo,H. Leonardo,141606,SAO,276,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,1,0.0,Hugo Leonardo Nunes Fernandes Santos,0.0,4,0.91,18,hugo-leonardo,6,-0.09,,,,,,,,,,,,,,,,,,,,
Lucca,Lucca,141609,SAO,276,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,4,0.23,Lucca Marques Alencar,0.0,5,2.05,18,lucca,6,-0.29,,,,,,1.0,2.0,,,,,,,,,,,,,
Maik,Maik,141611,SAO,276,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,5,3.48,Maik Gomes Viegas,0.0,2,5.52,18,maik,6,0.0,,,,,,8.0,3.0,,1.0,1.0,,,,,,,,,1.0,
Paulinho,Paulinho,141614,SAO,276,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,0,0.0,Paulo Sérgio Venuto Bezerra,0.0,5,2.0,18,paulinho,6,0.0,,,,,,,,,,,,,,,,,,,,
Pedro Ferreira,P. Ferreira,141615,SAO,276,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,2,1.2,Pedro Henrique Ferreira da Silva,0.0,4,1.51,18,pedro-ferreira,6,0.0,,,,,,,1.0,1.0,,3.0,,,,,,,,,,
Pablo Lúcio,P. Lúcio,141628,FLA,262,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,0.0,Pablo Lúcio,0.0,4,2.0,18,pablo-lucio,6,0.0,,,,,,,,,,,,,,,,,,,,
Caio Valle,C. Valle,141752,BOT,263,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0,0.0,Caio Ribeiro do Valle Silva,0.0,4,1.0,18,caio-valle,6,0.0,,,,,,,,,,,,,,,,,,,,
Gabriel Bontempo,G. Bontempo,141754,SAN,277,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,15,3.54,Gabriel Morais Silva Bontempo,-0.3,4,4.71,18,gabriel-bontempo,6,-1.02,2.0,2.0,,,,22.0,7.0,1.0,5.0,16.0,,,,,,,,1.0,,
Gustavo Henrique,G. Henrique,141776,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,8,1.5,Gustavo Henrique Pereira,0.0,4,2.48,18,gustavo-henrique,6,0.0,,3.0,1.0,,,10.0,11.0,,1.0,11.0,,,,,,,,,,
Kauan Coutinho,K. Coutinho,141795,VIT,287,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0,0.0,Kauan Santos Neves Coutinho,0.0,3,1.0,18,kauan-coutinho,6,0.0,,,,,,,,,,,,,,,,,,,,
Vinicius Lira,V. Lira,141868,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,4,2.42,Vinicius Rodrigues Lira,0.0,2,3.79,18,vinicius-lira,6,0.0,,1.0,,,,7.0,6.0,1.0,1.0,,,,,,,,,,,
Jacaré,Jacaré,141873,COR,264,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0,0.0,João Vitor Barros Silva,0.0,2,2.0,18,jacare,6,0.0,,,,,,,,,,,,,,,,,,,,
Tico,Tico,141991,REM,364,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Paulo Sérgio da Costa Evangelista Junior,0.0,5,1.0,18,tico,6,0.0,,,,,,,,,,,,,,,,,,,,
