,atletas.variacao_num,atletas.rodada_id,atletas.apelido,atletas.status_id,atletas.entrou_em_campo,atletas.clube_id,atletas.nome,atletas.slug,atletas.preco_num,atletas.atleta_id,atletas.jogos_num,atletas.apelido_abreviado,atletas.pontos_num,atletas.posicao_id,atletas.foto,atletas.media_num,atletas.clube.id.full.name,DS,FS,G,FD,DE,GS,FC,FF,CA,A,I,PS,SG,PC,PP,CV,FT,V,DP,GC
244,-0.56,3,Erick,6,True,265,Erick Luis Conrado de Carvalho,erick,4.5,98022,3,Erick,0.5,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,0.23,BAH,,2.0,,,,,1.0,,,,,,,,,,,,,
245,0.0,3,Jáderson,5,False,364,Jaderson Flores dos Reis,jaderson,3.87,98224,1,Jáderson,0.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,1.7,REM,,4.0,,,,,1.0,,,,,,,,,,,,,
246,0.0,3,Pedro Raul,6,False,264,Pedro Raul Garay da Silva,pedro-raul,4.91,98225,1,P. Raul,0.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0.0,COR,,,,,,,,,,,,,,,,,,,,
247,0.0,3,Bastos,5,False,263,Bartolomeu Jacinto Quissanga,bastos,6.0,98280,0,Bastos,0.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0.0,BOT,,,,,,,,,,,,,,,,,,,,
248,2.22,3,Negueba,6,True,2305,Luiz Henrique Soares Firmino,negueba,9.39,98384,3,Negueba,13.5,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,7.93,MIR,7.0,6.0,1.0,1.0,,,1.0,3.0,1.0,,,,,,,,,,,
249,0.67,3,Kanu,6,True,265,Victor Hugo Soares dos Santos,kanu,4.67,98484,1,Kanu,3.4,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,3.4,BAH,,,,,,,2.0,,1.0,,,,1.0,,,,,,,
250,-0.44,3,Jean Lucas,6,True,265,Jean Lucas de Souza Oliveira,jean-lucas,8.41,98517,3,J. Lucas,2.8,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,3.77,BAH,1.0,1.0,1.0,1.0,,,4.0,3.0,1.0,,1.0,,,,,,,,,
251,0.0,3,Savarino,6,False,266,Jefferson David Savarino Quintero,savarino,8.36,98672,1,Savarino,0.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0.5,FLU,,1.0,,,,,,,,,,,,,,,,,,
252,0.0,3,Angileri,6,False,264,Fabrizio Germán Angileri - Fabricio,angileri,4.0,98720,0,Angileri,0.0,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0.0,COR,,,,,,,,,,,,,,,,,,,,
253,0.0,3,Samuel Lino,6,False,262,Samuel Dias Lino,samuel-lino,8.23,98873,2,S. Lino,0.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,3.1,FLA,4.0,3.0,,,,,1.0,,1.0,,,,,,,,,,,
254,0.29,3,Cuello,6,True,282,Tomás Esteban Cuello,cuello,7.18,98909,3,Cuello,5.7,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,4.17,CAM,2.0,3.0,,1.0,,,4.0,3.0,,,4.0,,,,,,2.0,,,
255,0.0,3,Rodrigo Rodrigues,6,False,2305,Rodrigo Antonio Rodrigues,rodrigo-rodrigues,4.0,99147,0,R. Rodrigues,0.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0.0,MIR,,,,,,,,,,,,,,,,,,,,
256,0.0,3,Vegetti,6,False,267,Pablo Vegetti,vegetti,11.0,99198,0,Vegetti,0.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0.0,VAS,,,,,,,,,,,,,,,,,,,,
257,-0.72,3,Puma Rodríguez,2,True,267,José Luis Rodríguez Bebanz,puma-rodriguez,7.13,99213,3,P. Rodríguez,2.3,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,5.87,VAS,1.0,1.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,
258,0.0,3,De la Cruz,6,False,262,Diego Nicolás de la Cruz Arcosa,de-la-cruz,7.9,99228,1,D. Cruz,0.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,3.1,FLA,2.0,4.0,,,,,3.0,,1.0,,,,,,,,,,,
259,-0.91,3,Alexander Barboza,6,True,263,Alexander Nahuel Barboza Ullúa,alexander-barboza,11.68,99274,3,A. Barboza,4.5,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,7.17,BOT,6.0,,,,,,5.0,,1.0,2.0,,,1.0,,,,,,,
260,0.72,3,Luis Zubeldía,7,True,266,Luis Francisco Zubeldía,luis-zubeldia,9.93,99366,3,L. Zubeldía,8.15,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,6.0,FLU,,,,,,,,,,,,,,,,,,2.0,,
261,0.0,3,Baralhas,6,False,287,Gabriel Baralhas dos Santos,baralhas,8.17,99440,2,Baralhas,0.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,6.8,VIT,3.0,5.0,1.0,,,,4.0,1.0,1.0,,,,,,,,,,,
262,0.0,3,Rossi,6,False,262,Agustín Daniel Rossi,rossi,7.39,99552,2,Rossi,0.0,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,1.75,FLA,,,,,5.0,3.0,,,,,,,,,,,,,,
263,-0.99,3,Brenner,7,True,267,Brenner Souza da Silva,brenner,9.01,99789,2,Brenner,1.8,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,5.35,VAS,,2.0,,2.0,,,1.0,2.0,,,,,,,,,2.0,,,
264,0.0,3,Arias,6,False,275,Jhon Adolfo Arias Andrade,arias,16.0,99815,0,Arias,0.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,0.0,PAL,,,,,,,,,,,,,,,,,,,,
265,0.0,3,Paulinho,6,False,275,Paulo Henrique Sampaio Filho,paulinho,15.0,99818,0,Paulinho,0.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,0.0,PAL,,,,,,,,,,,,,,,,,,,,
266,1.15,3,Alan Franco,2,True,276,Alan Javier Franco,alan-franco,6.64,99889,3,A. Franco,7.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,2.87,SAO,3.0,1.0,,,,,4.0,1.0,1.0,,,,1.0,,,,,,,
267,-0.55,3,Igor Gomes,6,True,282,Igor Silveira Gomes,igor-gomes,5.03,100084,3,I. Gomes,0.7,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,0.07,CAM,,3.0,,,,,1.0,,1.0,,,,,,,,,,,
268,-0.53,3,Léo Andrade,7,True,364,Leonardo de Andrade Silva,leo-andrade,4.61,100342,3,L. Andrade,1.2,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,3.13,REM,7.0,1.0,,,,,2.0,,1.0,,,,,,,,,,,
269,-1.03,3,Yuri Alberto,7,True,264,Yuri Alberto Monteiro da Silva,yuri-alberto,14.76,100652,2,Y. Alberto,3.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,1.85,COR,,1.0,,2.0,,,2.0,2.0,,,2.0,,,,,,,,,
270,-0.54,3,Fernando,6,True,280,Fernando dos Santos Pedro,fernando,2.46,100695,1,Fernando,-0.3,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,-0.3,RBB,,,,,,,1.0,,,,,,,,,,,,,
271,-0.79,3,Matheus Henrique,6,True,283,Matheus Henrique de Souza,matheus-henrique,6.59,100742,3,M. Henrique,1.5,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,2.5,CRU,3.0,5.0,,,,,1.0,1.0,,,,,,,,,,,,
272,1.99,3,Ruan,7,True,282,Ruan Tressoldi Netto,ruan,5.74,100842,3,Ruan,10.2,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,2.77,CAM,1.0,2.0,1.0,,,,4.0,,1.0,,,,,,,,,,,
273,0.0,3,Luan Cândido,6,False,287,Luan Cândido de Almeida,luan-candido,4.56,100848,1,L. Cândido,0.0,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0.9,VIT,,,,1.0,,,1.0,,,,,,,,,,,,,
274,-0.2,3,Vitinho,6,True,263,Victor Alexander da Silva,vitinho,10.04,100898,3,Vitinho,5.0,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,6.17,BOT,7.0,5.0,,,,,1.0,1.0,,,,,1.0,,,,,,,
275,0.0,3,Ronald Lopes,6,False,287,Ronald dos Santos Lopes,ronald-lopes,5.0,100969,0,R. Lopes,0.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0.0,VIT,,,,,,,,,,,,,,,,,,,,
276,0.0,3,Nonato,5,False,266,Gustavo Nonato Santana,nonato,7.28,100987,2,Nonato,0.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,5.3,FLU,,1.0,1.0,,,,3.0,,2.0,1.0,,,,,,,,,,
277,0.0,3,Júnior Santos,6,False,282,José Antonio dos Santos Júnior,junior-santos,5.0,101002,0,J. Santos,0.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,0.0,CAM,,,,,,,,,,,,,,,,,,,,
278,0.79,3,Alef Manga,7,True,364,Alef Mangueira Severino Pereira,alef-manga,9.01,101254,3,A. Manga,10.7,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,9.23,REM,1.0,1.0,2.0,2.0,,,1.0,4.0,,1.0,6.0,,,,,,,,,
279,-1.04,3,Ferreira,6,True,276,Aldemir dos Santos Ferreira,ferreira,6.96,101290,1,Ferreira,0.3,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,0.3,SAO,,1.0,,,,,,1.0,1.0,,,,,,,,,,,
280,-0.36,3,Ademir,6,True,265,Ademir da Silva Santos Júnior,ademir,7.76,101314,3,Ademir,3.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,3.83,BAH,2.0,9.0,,2.0,,,3.0,2.0,,,1.0,1.0,,,,,,,,
281,0.49,3,Guga,6,True,266,Cláudio Rodrigues Gomes,guga,6.49,101319,1,Guga,3.7,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,3.7,FLU,,,,,,,1.0,,1.0,,,,1.0,,,,,,,
282,1.61,3,Eduardo Doma,6,True,315,Eduardo Vinícius Domachowski,eduardo-doma,4.72,101393,3,E. Doma,8.5,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,4.83,CHA,4.0,1.0,1.0,,,,,,,,,,,,,,,,,
283,0.0,3,Wallisson,6,False,294,Wallisson Luiz Alves Máximo,wallisson,3.93,101405,1,Wallisson,0.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,4.2,CFC,3.0,,,,,,1.0,,,,,,,,,,,,,
284,0.0,3,Marcelo Pitaluga,6,False,266,Marcelo de Araújo Pitaluga Filho,marcelo-pitaluga,3.0,101478,0,M. Pitaluga,0.0,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0.0,FLU,,,,,,,,,,,,,,,,,,,,
285,3.2,3,Hugo Souza,7,True,264,Hugo de Souza Nogueira,hugo-souza,12.97,101574,2,H. Souza,15.9,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,9.05,COR,,,,,7.0,2.0,,,,,,,1.0,1.0,,,,,1.0,
286,0.0,3,Hugo Moura,6,False,267,Hugo Moura Arruda da Silva,hugo-moura,3.39,101594,1,H. Moura,0.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0.0,VAS,,,,,,,,,,,,,,,,,,,,
287,0.0,3,Ramon,6,False,287,Ramon Ramos Lima,ramon,6.84,101597,2,Ramon,0.0,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,5.85,VIT,4.0,3.0,,,,,2.0,1.0,1.0,,,,1.0,,,,,,,
288,-1.23,3,Alerrandro,6,True,285,Alerrandro Barra Mansa Realino de Souza,alerrandro,7.12,101715,2,Alerrandro,-0.3,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0.85,INT,,4.0,,,,,1.0,,,,,,,,,,,,,
289,0.0,3,Marrony,6,False,364,Marrony da Silva Liberato,marrony,4.0,101717,0,Marrony,0.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0.0,REM,,,,,,,,,,,,,,,,,,,,
290,0.55,3,Matheuzinho,7,True,264,Matheus França Silva,matheuzinho,12.05,101727,2,Matheuzinho,7.2,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,6.0,COR,5.0,2.0,,,,,4.0,1.0,1.0,,1.0,,1.0,,,,,,,
291,0.0,3,Fabinho,6,False,294,Fabio Augusto Luciano da Silva,fabinho,3.0,101729,0,Fabinho,0.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,0.0,CFC,,,,,,,,,,,,,,,,,,,,
292,0.0,3,Claudinho,5,False,287,Claudio Coelho Salvático,claudinho,4.0,101752,0,Claudinho,0.0,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0.0,VIT,,,,,,,,,,,,,,,,,,,,
293,-0.32,3,Willian Machado,6,True,2305,Willian Estefani Machado,willian-machado,4.89,101908,3,W. Machado,2.7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,2.9,MIR,5.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,
294,0.53,3,Vitinho,7,True,285,Vitor Hugo Naum dos Santos,vitinho,6.9,101960,3,Vitinho,6.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,3.63,INT,5.0,6.0,,1.0,,,7.0,3.0,1.0,,1.0,,,,,,,,,
295,-0.55,3,Piquerez,7,True,275,Joaquín Piquerez Moreira,piquerez,11.61,102130,3,Piquerez,6.2,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,8.1,PAL,7.0,6.0,,1.0,,,,2.0,,1.0,,,,,,,1.0,,,
296,0.0,3,Vitor Eudes,6,False,266,Vitor Eudes de Souza Costa,vitor-eudes,2.0,102137,0,V. Eudes,0.0,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0.0,FLU,,,,,,,,,,,,,,,,,,,,
297,-0.89,3,Rollheiser,6,True,277,Benjamín Rollheiser,rollheiser,6.27,102256,3,Rollheiser,0.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,0.83,SAN,,1.0,,1.0,,,,1.0,,,,,,,,,,,,
298,0.0,3,Caio Paulista,6,False,284,Caio Fernando de Oliveira,caio-paulista,5.0,102318,0,C. Paulista,0.0,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0.0,GRE,,,,,,,,,,,,,,,,,,,,
299,0.0,3,Cacá,5,False,264,Carlos de Menezes Júnior,caca,5.0,102340,0,Cacá,0.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0.0,COR,,,,,,,,,,,,,,,,,,,,
300,0.0,3,Mastriani,6,False,293,Gonzalo Mathías Mastriani Borges,mastriani,4.0,102561,0,Mastriani,0.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0.0,CAP,,,,,,,,,,,,,,,,,,,,
301,1.78,3,Nathan Fogaça,6,True,2305,Nathan Uiliam Fogaça - Uilian,nathan-fogaca,6.61,102667,3,N. Fogaça,11.6,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,6.3,MIR,,,2.0,1.0,,,6.0,2.0,1.0,,1.0,,,,,,1.0,,,
302,3.54,3,Julimar,7,True,293,Julimar Silva Oliveira Júnior,julimar,7.09,102796,2,Julimar,14.4,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,7.6,CAP,3.0,2.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,
303,0.0,3,Anderson,5,False,315,Anderson Silva da Paixão,anderson,3.0,102906,0,Anderson,0.0,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0.0,CHA,,,,,,,,,,,,,,,,,,,,
304,0.0,3,Luan Vinícius,6,False,276,Luan Vinícius da Silva Santos,luan-vinicius,3.39,102909,1,L. Vinícius,0.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,0.0,SAO,,,,,,,,,,,,,,,,,,,,
305,0.5,3,Zé Ricardo,7,True,364,José Ricardo Araújo Fernandes,ze-ricardo,4.42,102911,3,Z. Ricardo,5.4,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,3.97,REM,9.0,2.0,,,,,8.0,1.0,1.0,,,,,,,,,,,
306,-0.78,3,Canobbio,3,True,266,Agustín Canobbio Graviz,canobbio,7.26,102928,3,Canobbio,1.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,3.07,FLU,3.0,5.0,,2.0,,,5.0,3.0,1.0,,1.0,,,,,1.0,1.0,,,
307,0.0,3,Escobar,7,False,277,Gonzalo Daniel Escobar,escobar,6.97,102975,1,Escobar,0.0,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,5.2,SAN,4.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,
308,-0.14,3,Gabriel Brazão,7,True,277,Gabriel Nascimento Rezende Brazão - Resende,gabriel-brazao,5.71,103056,3,G. Brazão,3.6,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,-0.27,SAN,,1.0,,1.0,5.0,7.0,,,1.0,,,,,1.0,,,,,,
309,0.0,3,Chris Ramos,5,False,263,Christopher Ramos de la Flor,chris-ramos,7.0,103179,0,C. Ramos,0.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0.0,BOT,,,,,,,,,,,,,,,,,,,,
310,0.0,3,Andrew,6,False,262,Andrew da Silva Ventura,andrew,3.0,103183,0,Andrew,0.0,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0.0,FLA,,,,,,,,,,,,,,,,,,,,
311,-0.51,3,Eric Ramires,7,True,280,Eric dos Santos Rodrigues,eric-ramires,3.72,103295,2,E. Ramires,0.2,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0.1,RBB,,1.0,,,,,1.0,,,,,,,,,,,,,
312,0.0,3,Emmanuel Martínez,6,False,287,Leandro Emmanuel Martínez,emmanuel-martinez,5.0,103388,0,E. Martínez,0.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0.0,VIT,,,,,,,,,,,,,,,,,,,,
313,0.2,3,Kaio Jorge,7,True,283,Kaio Jorge Pinto Ramos,kaio-jorge,14.32,103445,3,K. Jorge,9.2,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,5.43,CRU,,2.0,1.0,3.0,,,,5.0,,,3.0,,,,,,,,,
314,0.0,3,Ignácio,6,False,266,Ignácio da Silva Oliveira,ignacio,6.0,103523,0,Ignácio,0.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0.0,FLU,,,,,,,,,,,,,,,,,,,,
315,0.0,3,Gabriel Fuentes,6,False,266,Gabriel Rafael Fuentes Gómez,gabriel-fuentes,4.0,103672,0,G. Fuentes,0.0,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0.0,FLU,,,,,,,,,,,,,,,,,,,,
316,0.5,3,Gabriel Menino,7,True,277,Gabriel Vinícius Menino,gabriel-menino,10.27,103767,3,G. Menino,5.9,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,8.33,SAN,6.0,11.0,1.0,2.0,,,4.0,3.0,1.0,,1.0,,,,,,,,,
317,0.91,3,Hernán Crespo,7,True,276,Hernán Jorge Crespo,hernan-crespo,9.46,103912,3,H. Crespo,8.47,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,7.01,SAO,,,,,,,,,,,,,,,,,,2.0,,
318,0.24,3,Higor Meritão,6,True,315,Higor Matheus Meritão,higor-meritao,7.22,103987,3,H. Meritão,3.4,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,5.9,CHA,7.0,1.0,1.0,1.0,,,5.0,,1.0,,,,,,,,,,,
319,-0.16,3,Rafael Guanaes,6,True,2305,Rafael Silva Guanaes,rafael-guanaes,7.0,104027,3,R. Guanaes,3.75,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,4.67,MIR,,,,,,,,,,,,,,,,,,1.0,,
320,1.8,3,Sabino,7,True,276,José Sabino Chagas Monteiro,sabino,7.26,104075,3,Sabino,10.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,5.53,SAO,7.0,4.0,,,,,3.0,,,,,,1.0,,,,,,,
321,-0.18,3,Carlos Miguel,7,True,275,Carlos Miguel dos Santos Pereira,carlos-miguel,6.98,104084,3,C. Miguel,3.9,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,2.2,PAL,,3.0,,,7.0,4.0,,,,,,,,,,,,,,
322,0.0,3,Bruno Fuchs,6,False,275,Bruno de Lara Fuchs,bruno-fuchs,8.0,104085,0,B. Fuchs,0.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,0.0,PAL,,,,,,,,,,,,,,,,,,,,
323,0.0,3,Lucas Arcanjo,6,False,287,Lucas Willians Assis Arcanjo,lucas-arcanjo,4.0,104118,0,L. Arcanjo,0.0,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0.0,VIT,,,,,,,,,,,,,,,,,,,,
324,0.0,3,Fabri,6,False,287,Fabrício do Rosário dos Santos,fabri,6.52,104134,2,Fabri,0.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,6.55,VIT,2.0,,,2.0,,,1.0,,,1.0,,,,,,,1.0,,,
325,0.0,3,Raul,6,False,263,Raul Jonas Steffens,raul,3.0,104191,0,Raul,0.0,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0.0,BOT,,,,,,,,,,,,,,,,,,,,
