"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","athletes$atletas$scout"
"494","Luan Peres Petroni","Luan Peres ","https://s.glbimg.com/es/sde/f/2016/06/27/dd2390a796a155ff0c0f22c0b4aa4735_FORMATO.png",84847,20,"STC","zag","Provável",0,1.52,-0.36,0.25,2,NA
"495","Alex Raphael Meschini","Alex","https://s.glbimg.com/es/sde/f/2016/04/30/d4e8412bf508df299340807940cfcb38_FORMATO.png",38219,20,"INT","mei","Nulo",0,4.53,-0.44,1.72,12,NA
"496","Edinaldo Batista Libânio","Grafite","https://s.glbimg.com/es/sde/f/2016/05/01/47f9e9299b1a4fe137e0e39a1f1d5997_FORMATO.png",38230,20,"STC","ata","Provável",0,19.61,-0.81,3.07,17,NA
"497","Erik Nascimento Lima","Erik","https://s.glbimg.com/es/sde/f/2016/05/01/9d77b7b8de884f6ca9e47e4af829f114_FORMATO.png",84848,20,"PAL","ata","Suspenso",0,5.3,-0.6,5.17,9,NA
"498","Robson de Souza","Robinho","https://s.glbimg.com/es/sde/f/2016/04/26/8e31e8c5b840d14429d5ca4ea7e92d4a_FORMATO.png",38246,20,"ATL","ata","Provável",0,20.58,-1.61,4.94,16,NA
"499","Wellington Pereira do Nascimento","Wellington Paulista","https://s.glbimg.com/es/sde/f/2016/05/01/08df4542784046e1a9a8c28f2c4d7979_FORMATO.png",38279,20,"PON","ata","Dúvida",0,5.8,0.95,0.7,14,NA
"500","Fernando Leal Fonseca","Fernando Leal","https://s.glbimg.com/es/sde/f/2016/05/09/b4d5d9d8070f8826d346104d0f83e14a_FORMATO.png",38350,20,"AME","gol","Nulo",0,3,0,0,0,NA
"501","Roger Rodrigues da Silva","Roger","https://s.glbimg.com/es/sde/f/2016/07/08/38e8f580ae4e3bf9d8a96fb05a05cf25_FORMATO.png",38287,20,"PON","ata","Suspenso",0,8.62,2.21,4.03,15,NA
"502","Márcio Rodrigues Araújo","Márcio Araújo","https://s.glbimg.com/es/sde/f/2016/04/20/a9fe945df23da97fd8ba3c0574058bbf_FORMATO.png",38311,20,"FLA","mei","Provável",0,9.71,-0.3,3.23,19,NA
"503","Lucas Cândido Silva","Lucas Cândido","https://s.glbimg.com/es/sde/f/2016/04/26/fd989b79b53823a7699ecc9662a7b74a_FORMATO.png",84851,20,"ATL","mei","Provável",0,4.87,0,1.6,7,NA
"504","Thiago Heleno Henrique Ferreira","Thiago Heleno","https://s.glbimg.com/es/sde/f/2016/05/03/46f4db4d7b5db064ec7c2460f02a5b99_FORMATO.png",38394,20,"ATL","zag","Provável",0,8.12,0.01,3.16,17,NA
"505","Dener Gonçalves Pinheiro","Dener","https://s.glbimg.com/es/sde/f/2016/04/29/44b631eb22a18bd8eeb9d70b4793eacd_FORMATO.png",84887,20,"FIG","mei","Contundido",0,3,0,0,0,NA
"506","Emerson Raymundo Santos","Emerson Santos","https://s.glbimg.com/es/sde/f/2016/05/20/7743ec4420461e770a65425100024972_FORMATO.png",86972,20,"BOT","zag","Provável",0,6.22,0.79,3.66,12,NA
"507","Marcos Roberto da Silva Barbosa","Marquinhos","https://s.glbimg.com/es/sde/f/2016/04/29/b0d8a0ac72e4282897d8e69e4c670c2b_FORMATO.png",38515,20,"FIG","zag","Provável",0,5.66,0.7,2.83,10,NA
"508","Carlos Andrade Souza","Carlinhos","https://s.glbimg.com/es/sde/f/2016/05/01/d446f5335ee4582353eb54aec7443ad2_FORMATO.png",38451,20,"SAO","lat","Nulo",0,3.93,-0.48,0.82,6,NA
"509","Elosman Euller Silva Cavalcanti","Euller ","https://s.glbimg.com/es/sde/f/2016/05/01/d699ce96a133a9a4277276ec939d0670_FORMATO.png",84890,20,"VIT","lat","Nulo",0,4.53,0,3.21,12,NA
"510","Edílson Mendes Guimarães","Edílson","https://s.glbimg.com/es/sde/f/2016/06/06/fff1e2f2c5b5ab7d1955d4863ec54bf3_FORMATO.png",38523,20,"GRE","lat","Suspenso",0,12.93,1.94,4.91,16,NA
"511","Jeferson de Araújo de Carvalho","Jeferson","https://s.glbimg.com/es/sde/f/2016/05/01/57ea55576ea726448dc22e88900674b7_FORMATO.png",84917,20,"PON","lat","Nulo",0,6.5,1.03,1.56,14,NA
"512","Yago Henrique Severino dos Santos","Yago","https://s.glbimg.com/es/sde/f/2016/04/26/6da386200ffd6eb819bc89d0f7c0c596_FORMATO.png",84926,20,"ATL","mei","Nulo",0,0.8,0,-0.5,2,NA
"513","Fábio Ferreira da Silva","Fábio Ferreira","https://s.glbimg.com/es/sde/f/2016/05/01/f9c95517b0a6cf130d7f84e6aab3bb68_FORMATO.png",38425,20,"PON","zag","Provável",0,7.23,1.08,3.1,16,NA
"514","Cleiton Ribeiro Xavier","Cleiton Xavier","https://s.glbimg.com/es/sde/f/2016/05/01/5cb6787323010c1ede0ce214b83bd2c9_FORMATO.png",38530,20,"PAL","mei","Provável",0,13.38,-2.13,2.9,17,NA
"515","Nílton Ferreira Júnior","Nilton","https://s.glbimg.com/es/sde/f/2016/04/30/249fed612a2888df8575c1a9be60b53a_FORMATO.png",38573,20,"INT","mei","Nulo",0,4.5,0,1.45,2,NA
"516","Raphael Guimarães de Paula","Dodô","https://s.glbimg.com/es/sde/f/2016/04/29/73d2f99789d49931c8deea3969a3c2c3_FORMATO.png",84927,20,"FIG","mei","Provável",0,4.41,0,1.99,7,NA
"517","Marcos Felipe de Freitas Monteiro","Marcos Felipe ","https://s.glbimg.com/es/sde/f/2016/04/29/62d23ea7816659aafaf60c6e6027764f_FORMATO.png",85004,20,"FLU","gol","Nulo",0,2,0,0,0,NA
"518","Lucas Pierre Santos Oliveira","Pierre","https://s.glbimg.com/es/sde/f/2016/04/29/ec27531ace1e093fa1db50938eb9132b_FORMATO.png",38440,20,"FLU","mei","Nulo",0,7.89,0,2.46,5,NA
"519","Diego Cavalieri","Diego Cavalieri","https://s.glbimg.com/es/sde/f/2016/04/29/218be31082641b6814a593a00e28a095_FORMATO.png",38431,20,"FLU","gol","Provável",0,10.79,0.93,4,19,NA
"520","Danilo Verón Bairros","Danilinho","https://s.glbimg.com/es/sde/f/2016/07/19/ba0b7f6b07eaec07dd2060de31bbe42f_FORMATO.jpeg",38617,20,"FLU","ata","Provável",0,8.85,-1.76,2.67,3,NA
"521","Rodrigo Marcos dos Santos","Rodrigo Mancha","https://s.glbimg.com/es/sde/f/2016/05/01/28ca1fbce7ff092e6eebee52283a14f2_FORMATO.png",38579,20,"SPO","mei","Nulo",0,1.87,-0.05,0.83,13,NA
"522","Carlos Alberto Carvalho da Silva Júnior","Carlos","https://s.glbimg.com/es/sde/f/2016/05/09/92049d1586174aecc702f4584b544b81_FORMATO.png",85027,20,"ATL","ata","Dúvida",0,8.2,-0.16,1.54,15,NA
"523","Matheus Ferraz Pereira","Matheus Ferraz","https://s.glbimg.com/es/sde/f/2016/05/01/ee9c9754f977b8bf74b59867238b6618_FORMATO.png",38632,20,"SPO","zag","Provável",0,4.28,0.34,1.16,16,NA
"524","Gabriel Augusto Xavier","Gabriel Xavier","https://s.glbimg.com/es/sde/f/2016/05/01/0b59c50becbc8d730cad413e46f903e6_FORMATO.png",85040,20,"SPO","mei","Provável",0,8.71,-0.28,3.78,17,NA
"525","Anderson Luís de Abreu Oliveira","Anderson","https://s.glbimg.com/es/sde/f/2016/04/30/782b68bfa6a0e5f34271aa9a00e550be_FORMATO.png",38852,20,"INT","mei","Nulo",0,11.66,0,1.64,12,NA
"526","Rafael da Silva Francisco","Rafinha","https://s.glbimg.com/es/sde/f/2016/07/13/b976295943670eb1a5e506d9381bc658_FORMATO.png",38421,20,"CRU","mei","Nulo",0,9.01,2.01,2.1,6,NA
"527","Renan Paulino de Souza","Renan Paulino","https://s.glbimg.com/es/sde/f/2016/07/24/344ce1cd0567c16d9b113681eb04785a_FORMATO.png",85069,20,"ATL","mei","Nulo",0,3,0,0,0,NA
"528","Ronaldo Henrique Ferreira da Silva","Ronaldo","https://s.glbimg.com/es/sde/f/2016/05/01/2e217ce29ea48d7d573c191fa21e67d5_FORMATO.png",85149,20,"SPO","mei","Nulo",0,2.76,0,2.64,5,NA
"529","Douglas dos Santos","Douglas","https://s.glbimg.com/es/sde/f/2016/04/30/769e4a5d5c29aacc6485e57746072683_FORMATO.png",38738,20,"GRE","mei","Provável",0,8.82,1.06,2.77,17,NA
"530","Yerry Fernando Mina Gonzalez","Yerry Mina","https://s.glbimg.com/es/sde/f/2016/07/13/52db8ec4bad9f3aa17a9e3442b92d97f_FORMATO.png",85241,20,"PAL","zag","Nulo",0,7.66,0,3.65,2,NA
"531","Vinícius Silvestre da Costa","Vinícius Silvestre","https://s.glbimg.com/es/sde/f/2016/05/01/31d846d7d2c8a7f4d827850b61996f45_FORMATO.png",85083,20,"PAL","gol","Nulo",0,1,0,0,0,NA
"532","Renato Dirnei Florêncio","Renato","https://s.glbimg.com/es/sde/f/2016/05/01/49909c7b610545598b92f0e07bdee08e_FORMATO.png",38908,20,"SAN","mei","Provável",0,12.65,0.22,2.66,20,NA
"533","Everton Leandro dos Santos Pinto","Everton Santos","https://s.glbimg.com/es/sde/f/2016/04/29/1aaa0e9e35c2a6eb01c03b59b13b0d1c_FORMATO.png",50326,20,"FIG","ata","Nulo",0,3.56,0,0.37,6,NA
"534","Márcio José de Oliveira","Marcinho","https://s.glbimg.com/es/sde/f/2016/07/14/f73d6a34054528c4909ddb6c6ad71cb0_FORMATO.png",38763,20,"STC","mei","Nulo",0,2.62,0,-1.8,1,NA
"535","Ricardo de Oliveira","Ricardo Oliveira","https://s.glbimg.com/es/sde/f/2016/05/01/04f2207e667b88e15a5ccdc893894a1f_FORMATO.png",38910,20,"SAN","ata","Provável",0,24.69,3.3,4.23,4,NA
"536","Leandro Luchese Guerreiro","Leandro Guerreiro","https://s.glbimg.com/es/sde/f/2016/05/09/9fcbb33c340908edfdb650fe7c281ed4_FORMATO.png",38822,20,"AME","mei","Nulo",0,3.37,0,1.29,18,NA
"537","Uilson Pedruzzi de Oliveira","Uilson","https://s.glbimg.com/es/sde/f/2016/05/09/a9f39be0910746b095c3543177941fc5_FORMATO.png",85418,20,"ATL","gol","Nulo",0,5.37,0,4.3,1,NA
"538","Alexandro Silva de Souza","Dudu Cearense","https://s.glbimg.com/es/sde/f/2016/06/28/2b7b2415b00931bc7ebe03b683cd03be_FORMATO.jpeg",38928,20,"BOT","mei","Nulo",0,4.86,0,3.3,3,NA
"539","Wanderson Ferreira de Oliveira","Valdívia","https://s.glbimg.com/es/sde/f/2016/04/30/467a8f898eba5ed165e1db959364e376_FORMATO.png",85423,20,"INT","mei","Provável",0,13.47,-0.48,2.74,9,NA
"540","Diego Ribas da Cunha","Diego","https://s.glbimg.com/es/sde/f/2016/07/19/15a45a975c9ceaffcc527d4e24d9bc65_FORMATO.png",38909,20,"FLA","mei","Provável",0,10,0,0,0,NA
"541","Marcelo Machado dos Santos ","Marcelo","https://s.glbimg.com/es/sde/f/2016/05/01/246270cfb0d85a032e4cb806f0f4c2bf_FORMATO.png",85400,20,"VIT","mei","Provável",0,2.39,-0.59,0.99,7,NA
"542","João Paulo Silva Martins","João Paulo","https://s.glbimg.com/es/sde/f/2016/05/01/5cab514072a09725b9f0f42b2f1d9d77_FORMATO.png",85425,20,"SAN","gol","Nulo",0,1,0,0,0,NA
"543","Jonas Jessué da Silva Júnior","Jonas","https://s.glbimg.com/es/sde/f/2016/05/09/12665443037abe696b9b0e8b793b4b9d_FORMATO.png",39152,20,"AME","lat","Nulo",0,1.17,-1.82,0.46,7,NA
"544","Leandro Domingues Barbosa","Leandro Domingues","https://s.glbimg.com/es/sde/f/2016/05/01/229b055bfda96bb451ff23fa36f34c4e_FORMATO.png",39144,20,"VIT","mei","Contundido",0,6.89,0,2,9,NA
"545","Vagner Carmo Mancini","Vagner Mancini","https://s.glbimg.com/es/sde/f/2016/05/01/96e491504eed845c49686d39f3ce056b_FORMATO.png",39850,20,"VIT","tec","Provável",0,6.99,0.5,3.01,20,NA
"546","Paulo César Carpegiani","Carpegiani","https://s.glbimg.com/es/sde/f/2010/11/16/29685470627283b0e1e45a1a2bca9f2a_FORMATO.jpeg",39355,20,"COR","tec","Provável",0,8.84,-0.94,1.97,1,NA
"547","Artur Sérgio Batista de Souza","Artur","https://s.glbimg.com/es/sde/f/2016/04/30/4238400ed396294e767c230a127d5f39_FORMATO.png",85591,20,"INT","lat","Provável",0,7.38,0.82,1.44,16,NA
"548","Rafael Marques Mariano","Rafael Marques","https://s.glbimg.com/es/sde/f/2016/05/01/65ba6d104f9bf5f59b41bf5d109d9d3f_FORMATO.png",38957,20,"PAL","ata","Dúvida",0,5.77,0.08,0.9,10,NA
"549","Levir Culpi","Levir Culpi","https://s.glbimg.com/es/sde/f/2016/07/13/42e79d58026aea922dad47b68dcf6879_FORMATO.png",40025,20,"FLU","tec","Provável",0,13.11,0.38,3.71,19,NA
"550","Daniel Correa Freitas","Daniel","https://s.glbimg.com/es/sde/f/2016/05/01/262c8b0d359812c2e129d40c66840c50_FORMATO.png",85629,20,"SAO","mei","Nulo",0,2.86,0,2,2,NA
"551","Diogo Mateus de Almeida Rodrigues Maciel","Diogo Mateus","https://s.glbimg.com/es/sde/f/2016/08/11/fd8e854f194f4a615395b02c0dc3710d_FORMATO.png",85882,20,"VIT","lat","Provável",0,2.75,-0.25,1.7,1,NA
"552","Dorival Silvestre Júnior","Dorival Júnior","https://s.glbimg.com/es/sde/f/2016/07/08/a25c043c72cbfe64aa3f9e2a7d76cdc5_FORMATO.png",40990,20,"SAN","tec","Provável",0,12.81,1.51,4.34,20,NA
"553","Kleber Giacomace de Souza Freitas","Kleber","https://s.glbimg.com/es/sde/f/2016/04/28/3d30ea7a106ec16adcd2d114cd81b8ef_FORMATO.png",40179,20,"COR","ata","Dúvida",0,18.36,0,4.03,18,NA
"554","Alessandro Beti Rosa","Magrão","https://s.glbimg.com/es/sde/f/2016/05/01/92fb599635a635bc3681d6d69f04489c_FORMATO.png",41218,20,"SPO","gol","Provável",0,9.79,0.6,3.79,17,NA
"555","Ramón Darío Ábila","Ábila","https://s.glbimg.com/es/sde/f/2016/07/06/ca240a78354b4b67a6388a15bdedc4f5_FORMATO.png",91094,20,"CRU","ata","Provável",0,9.86,0.77,4.9,6,NA
"556","Aylon Darwin Tavella","Aylon","https://s.glbimg.com/es/sde/f/2016/05/30/9e4b6ca91c312f6c06d72158fcb584d7_FORMATO.png",85930,20,"INT","ata","Nulo",0,7.8,0,3.69,9,NA
"557","Ricardo Gomes Raymundo","Ricardo Gomes","https://s.glbimg.com/es/sde/f/2016/08/17/4381371c6205f7ad8e3ab4b21500d117_FORMATO.png",41273,20,"SAO","tec","Provável",0,8.99,0,3.62,18,NA
"558","Willian Gomes de Siqueira","Willian","https://s.glbimg.com/es/sde/f/2016/04/29/ebeec9645240ab968fdbbb15f61f93e6_FORMATO.png",42116,20,"CRU","ata","Nulo",0,12.41,-0.63,3,18,NA
"559","Hyoran Kaue Dalmoro","Hyoran","https://s.glbimg.com/es/sde/f/2016/04/27/0a298c039ef1a79534673291fb4e5ca3_FORMATO.png",85931,20,"CHA","mei","Nulo",0,5.28,-0.57,2.8,13,NA
"560","Fernando Paixão da Silva","Fernando Bob","https://s.glbimg.com/es/sde/f/2016/04/30/2d7884d092837e8a2431feb597c5649c_FORMATO.png",42213,20,"INT","mei","Suspenso",0,8.45,-2.79,1.27,15,NA
"561","Victor Luis Chuab Zamblauskas","Victor Luis","https://s.glbimg.com/es/sde/f/2016/05/20/16287b6e878c3c3367da1636b16106f1_FORMATO.png",86410,20,"BOT","lat","Nulo",0,11.22,0,4.81,7,NA
"562","Egídio de Araújo Pereira Júnior","Egídio","https://s.glbimg.com/es/sde/f/2016/05/01/208f53e7054acabd7a229fe523f020bf_FORMATO.png",42145,20,"PAL","lat","Nulo",0,18.05,0.55,6.03,7,NA
"563","Osvaldo Lourenço Filho","Osvaldo","https://s.glbimg.com/es/sde/f/2016/04/29/a8b9e1fa95ea371a1fe20b43399b8389_FORMATO.png",42222,20,"FLU","ata","Nulo",0,6.16,0,1.06,10,NA
"564","Luiz Carlos Saroli","Caio Júnior","https://s.glbimg.com/es/sde/f/2016/07/06/20fe77af65a1ff75e00576f6ff3ed454_FORMATO.png",41946,20,"CHA","tec","Nulo",0,9.48,0.38,3.15,9,NA
"565","Breno Gonçalves Lopes","Breno Lopes","https://s.glbimg.com/es/sde/f/2016/01/29/130dd023165feb260311b9a537b660e0_FORMATO.jpeg",86411,20,"PON","lat","Nulo",0,1.83,0,0.9,1,NA
"566","Marcos da Silva França","Keno","https://s.glbimg.com/es/sde/f/2016/05/01/a48a4207a6987e0ef85cd7f9f843e206_FORMATO.png",86485,20,"STC","ata","Provável",0,20.96,-1.47,4.97,18,NA
"567","Wellington Cézar Alves de Lima","Wellington Cézar","https://s.glbimg.com/es/sde/f/2016/05/01/2299d96676479b95a83cae7a08c52962_FORMATO.png",86527,20,"STC","mei","Contundido",0,0.77,0,-2.65,2,NA
"568","Everton Felipe de Oliveira Silva","Everton Felipe","https://s.glbimg.com/es/sde/f/2016/05/01/7c68f11162db883d1bca790a596547c2_FORMATO.png",86519,20,"SPO","mei","Provável",0,2.48,0.01,0.98,18,NA
"569","Cássio Ramos","Cássio","https://s.glbimg.com/es/sde/f/2016/04/28/8d0f1d77fad8f00513e096df10da46e2_FORMATO.png",42234,20,"COR","gol","Provável",0,19.1,1.25,2.37,13,NA
"570","William José de Souza","Amaral","https://s.glbimg.com/es/sde/f/2016/07/07/aaa674db0888451579915e9e99dfdb2c_FORMATO.png",42232,20,"COR","mei","Nulo",0,3.71,0.58,2,2,NA
"571","Bruno Martins Teles","Bruno Teles","https://s.glbimg.com/es/sde/f/2016/07/07/0b78476e89187e84de6857763819e4ba_FORMATO.png",42236,20,"AME","lat","Nulo",0,3,0,0.98,4,NA
"572","Icaro Cosmo da Rocha","Ícaro","https://s.glbimg.com/es/sde/f/2016/04/28/5da0c1d61541ac587e45378832b17aab_FORMATO.png",86588,20,"COR","mei","Nulo",0,3.74,0,3.1,1,NA
"573","Alexi Stival","Cuca","https://s.glbimg.com/es/sde/f/2016/05/01/ffe92c9e05e8100cdb59ce176a5352f5_FORMATO.png",42411,20,"PAL","tec","Provável",0,14.54,0.3,4.07,20,NA
"574","Danny Bittencourt Morais","Danny Morais","https://s.glbimg.com/es/sde/f/2016/05/01/d58fc02548731386b20009a3a1d294ef_FORMATO.png",42247,20,"STC","zag","Provável",0,1.57,0.26,0.79,20,NA
"575","Rivaldo Vitor Borba Ferreira Junior","Rivaldinho","https://s.glbimg.com/es/sde/f/2016/02/19/6e03babfe88c0a96df77c694fa554c01_FORMATO.png",86620,20,"INT","ata","Nulo",0,5,0,0,0,NA
"576","Bruno Vieira do Nascimento","Bruno","https://s.glbimg.com/es/sde/f/2016/05/01/d2edee13739b924fb1847c5369f28455_FORMATO.png",42499,20,"SAO","lat","Nulo",0,7.82,0,2.76,13,NA
"577","Arthur Henrique Peixoto Santos","Arthur Henrique","https://s.glbimg.com/es/sde/f/2016/04/20/3f46a527ea61558b1ac7d2bc9ce37b13_FORMATO.png",86629,20,"FLA","lat","Nulo",0,2,0,0,0,NA
"578","Leonardo Cesar Jardim","Léo","https://s.glbimg.com/es/sde/f/2016/04/30/e393c92239428f76920973cf24b82073_FORMATO.png",87008,20,"GRE","gol","Nulo",0,1,0,0,0,NA
"579","Fagner Conserva Lemos","Fagner","https://s.glbimg.com/es/sde/f/2016/04/28/5d7d807595168812606d2dcce7462db9_FORMATO.png",42500,20,"COR","lat","Provável",0,22.93,0,5.31,19,NA
"580","Júlio César Jacobi","Júlio César","https://s.glbimg.com/es/sde/f/2016/04/29/88d18a6c7e76b53f49c068867e67a91b_FORMATO.png",49673,20,"FLU","gol","Nulo",0,4,0,0,0,NA
"581","Michel Fernandes Bastos","Michel Bastos","https://s.glbimg.com/es/sde/f/2016/05/01/d9abb78626aaa013bb379d82f2084409_FORMATO.png",37607,20,"SAO","mei","Dúvida",0,10.91,0,0.27,9,NA
"582","Ernando Rodrigues Lopes","Ernando","https://s.glbimg.com/es/sde/f/2016/04/30/4281780d649686f58d2350aa3f372023_FORMATO.png",49651,20,"INT","zag","Provável",0,11.49,-1.4,3.85,20,NA
"583","Fabricio dos Santos Silva","Fabrício","https://s.glbimg.com/es/sde/f/2016/06/28/4bfcde55b9052618ae82d46dc33d27dd_FORMATO.jpeg",49674,20,"PAL","lat","Nulo",0,6.89,0.33,1.98,4,NA
"584","Danilo das Neves Pinheiro","Tchê Tchê","https://s.glbimg.com/es/sde/f/2016/05/20/2b96e76d6b1e3f8fc29f37d9dfe90206_FORMATO.jpeg",86686,20,"PAL","mei","Provável",0,3.7,-0.15,1.96,19,NA
"585","Fernando Gabriel Vougado Ribeiro","Fernando Gabriel","https://s.glbimg.com/es/sde/f/2016/07/13/0123f8e7423b5fa6c0cfed8f9932062e_FORMATO.png",49737,20,"STC","mei","Nulo",0,6.36,0,0.52,9,NA
"586","Rafael da Silva Santos","Rafael Silva","https://s.glbimg.com/es/sde/f/2016/07/12/a90914932e1867e9155bbabe94b021d6_FORMATO.png",86725,20,"FIG","ata","Contundido",0,4.82,0,0.1,7,NA
"587","Guilherme Milhomem Gusmão","Guilherme","https://s.glbimg.com/es/sde/f/2016/04/28/dffdad9720aa2f03053bdd0270fb8787_FORMATO.png",50294,20,"COR","mei","Provável",0,12.18,-0.26,2.07,19,NA
"588","Everton Sousa Soares","Everton","https://s.glbimg.com/es/sde/f/2016/04/30/58142c7fcee7f7bbfc6d8a343b2a103f_FORMATO.png",86757,20,"GRE","ata","Provável",0,8.95,2.13,3.89,17,NA
"589","Luan Guilherme de Jesus Vieira","Luan","https://s.glbimg.com/es/sde/f/2016/04/30/48dd7ee31224c5846fad2dbe7a73178c_FORMATO.png",86759,20,"GRE","ata","Nulo",0,19.23,0,6.78,14,NA
"590","Wilson Rodrigues de Moura Júnior","Wilson","https://s.glbimg.com/es/sde/f/2016/04/28/451b957d5e77145a9740c1dd14e810fb_FORMATO.png",50284,20,"COR","gol","Provável",0,10.58,0.16,3.83,20,NA
"591","Lucas Gonçalves Reis Santos","Lucas Rex","https://s.glbimg.com/es/sde/f/2016/04/27/b27a6937e76ed725481807462380bd42_FORMATO.jpeg",86745,20,"GRE","zag","Nulo",0,1,0,0,0,NA
"592","Lucas Macanhan Ferreira","Lucas Macanhan","https://s.glbimg.com/es/sde/f/2016/05/13/222c790995cc7292f07b0dc4db7cc5f4_FORMATO.png",86760,20,"ATL","gol","Nulo",0,1,0,0,0,NA
"593","Elicarlos Souza Santos","Elicarlos","https://s.glbimg.com/es/sde/f/2016/04/29/c60e01cd155db8e33220d9f2a9027f44_FORMATO.png",50313,20,"FIG","mei","Nulo",0,7.62,-1.07,2.15,17,NA
"594","Felipe Menezes Jácomo","Felipe Menezes","https://s.glbimg.com/es/sde/f/2016/05/01/d3e5fd4f04b0228f20ed0c104162bf46_FORMATO.png",50295,20,"PON","mei","Nulo",0,3.69,0,0.53,3,NA
"595","Sidcley Ferreira Pereira","Sidcley","https://s.glbimg.com/es/sde/f/2016/05/09/76b9cb2942f6965ee20898d648090291_FORMATO.png",86764,20,"ATL","lat","Provável",0,6.17,-0.92,3.61,19,NA
"596","Matheus Rossetto","Matheus Rossetto","https://s.glbimg.com/es/sde/f/2016/07/06/4b699440af1242f2544490fe5357dc29_FORMATO.png",86766,20,"ATL","mei","Provável",0,2.72,0.3,0.8,3,NA
"597","David Braz de Oliveira Filho","David Braz","https://s.glbimg.com/es/sde/f/2016/05/01/7bca046ddd8602f61aef411fe78c444b_FORMATO.png",50317,20,"SAN","zag","Nulo",0,8.05,0.7,2.8,8,NA
"598","Allan Vieira Reis","Allan ","https://s.glbimg.com/es/sde/f/2016/05/01/dfc551b1b4c6fb512cde5bc9b3c1e0b3_FORMATO.png",86779,20,"STC","lat","Nulo",0,2.65,0,0.8,4,NA
"599","Marcelo Oliveira Ferreira","Marcelo Oliveira","https://s.glbimg.com/es/sde/f/2016/04/30/401897dab69a776fef1185ec3ba1b85f_FORMATO.png",50328,20,"GRE","lat","Provável",0,13.86,0.24,4.16,13,NA
"600","Luís Vinícius da Silva Matos","Vinicius","https://s.glbimg.com/es/sde/f/2016/05/01/ab01678926fd95682bf892aaa54316e9_FORMATO.png",86861,20,"VIT","zag","Nulo",0,3,0,0,0,NA
"601","Hudson Rodrigues dos Santos","Hudson","https://s.glbimg.com/es/sde/f/2016/05/01/953543bc5a15bdf924109b07ae3bf85d_FORMATO.png",50324,20,"SAO","mei","Provável",0,6.52,0.29,4.36,8,NA
"602","Raniel Santana de Vasconcelos","Raniel","https://s.glbimg.com/es/sde/f/2016/06/18/20af893931cbb5cdd670f007ace7065d_FORMATO.png",86797,20,"CRU","mei","Nulo",0,2,0,0,0,NA
"603","Rafael Ramos de Lima","Rafael Lima","https://s.glbimg.com/es/sde/f/2016/04/27/6e9382dfa32bee612bc70217b093b2b6_FORMATO.png",50361,20,"CHA","zag","Nulo",0,6.42,0,3.93,4,NA
"604","José Welison da Silva","José Welison","https://s.glbimg.com/es/sde/f/2016/05/01/dbe064845aafa85bf15a1ca5262c97b9_FORMATO.png",86859,20,"VIT","mei","Nulo",0,0.81,-0.21,-0.06,8,NA
"605","Lucas Rios Marques","Lucas","https://s.glbimg.com/es/sde/f/2016/05/11/c42be00e62cf171cd7509aeab8ba6d9b_FORMATO.png",50362,20,"CRU","lat","Provável",0,0.82,0,-0.67,14,NA
"606","Carlos Eduardo Marques","Carlos Eduardo","https://s.glbimg.com/es/sde/f/2016/07/12/d58f34794f5686238b247c2cc8e17992_FORMATO.png",50369,20,"ATL","mei","Nulo",0,6.08,0,0.32,5,NA
"607","Rodrigo Vasconcelos Oliveira","Rodrigo","https://s.glbimg.com/es/sde/f/2016/05/01/0f8beb8328a953a76f62128657f0c463_FORMATO.png",86935,20,"PAL","mei","Nulo",0,3,0,0,0,NA
"608","Eduardo Gabriel dos Santos Bauermann","Eduardo","https://s.glbimg.com/es/sde/f/2016/04/30/cf8d0408cf9466d6ead82838f79a6b64_FORMATO.png",86970,20,"INT","zag","Provável",0,1.94,-0.06,1.7,1,NA
"609","Marco Antonio de Mattos Filho","Marquinho","https://s.glbimg.com/es/sde/f/2016/07/30/7905e0520c53cd23701cb3eddd0d3d19_FORMATO.png",50407,20,"FLU","mei","Nulo",0,7.12,-0.05,2.3,2,NA
"610","Willian Thiego de Jesus","Thiego","https://s.glbimg.com/es/sde/f/2016/04/27/106a8b39bab2f5fc4f76145e87e57147_FORMATO.png",50393,20,"CHA","zag","Nulo",0,6.66,0.89,3.4,18,NA
"611","Breno Vinicius Rodrigues Borges","Breno","https://s.glbimg.com/es/sde/f/2016/05/01/b7de8b8e99aca9df7de4c3f0097a939a_FORMATO.png",50408,20,"SAO","zag","Contundido",0,5,0,0,0,NA
"612","Anderson Angus Aquino","Anderson Aquino","https://s.glbimg.com/es/sde/f/2016/05/20/b0b4962c891176354de801debd50dcad_FORMATO.png",50413,20,"BOT","ata","Nulo",0,3.82,0,1.23,6,NA
"613","Leonardo Renan Simões de Lacerda","Léo","https://s.glbimg.com/es/sde/f/2016/04/29/442f1e513bf554cc4cbcce5ae7ace03b_FORMATO.png",50459,20,"CRU","zag","Nulo",0,2.24,0,1.7,3,NA
"614","Sérgio Antônio Borges Júnior","Serginho","https://s.glbimg.com/es/sde/f/2016/05/01/e717b60b7c1428ab394b5a7000b297c8_FORMATO.png",50454,20,"SPO","mei","Provável",0,9.07,0,2.59,16,NA
