"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","athletes$atletas$scout"
"518","Pedro Henrique Perotti","Perotti","https://s.glbimg.com/es/sde/f/2016/04/27/bdfa01266c1db8f51c4a40573c5ea27a_FORMATO.png",94286,18,"CHA","ata","Nulo",0,1,0,0,0,NA
"519","Edimar Ribeiro da Costa Júnior","Juninho","https://s.glbimg.com/es/sde/f/2016/05/01/3702c1c16aa8563dfc0d7e4f3399cadd_FORMATO.png",94445,18,"SPO","mei","Nulo",0,1,0,0,0,NA
"520","Leonardo Campos Duarte da Silva","Léo Duarte","https://s.glbimg.com/es/sde/f/2016/04/20/077473a4e168ab2b7fa9048b8d76a73a_FORMATO.png",94214,18,"FLA","zag","Nulo",0,8,0,2.28,7,NA
"521","Iago Sampaio Silva","Iago","https://s.glbimg.com/es/sde/f/2016/04/27/150290301c0430d874cbf7cea57b3cf8_FORMATO.jpeg",94228,18,"GRE","lat","Nulo",0,2.53,0,8.7,1,NA
"522","Fabiano Leissmann","Fabiano","https://s.glbimg.com/es/sde/f/2016/05/20/f4c81ee7ed80519ab5b636ea49368e6a_FORMATO.jpeg",79887,18,"PAL","lat","Nulo",0,5.49,0,5.4,2,NA
"523","Douglas dos Santos Justino de Melo","Douglas Santos","https://s.glbimg.com/es/sde/f/2016/05/09/9f0bdd83abab57f4975c9902282e8a0a_FORMATO.png",79826,18,"ATL","lat","Nulo",0,11.52,0,3.24,9,NA
"524","Alex Roberto Santana Rafael ","Alex Muralha","https://s.glbimg.com/es/sde/f/2016/07/12/23d3349f5e728db41d6ec8c7584ff0dd_FORMATO.png",79066,18,"FLA","gol","Provável",0,8.56,0.74,4.05,15,NA
"525","Roger Machado Marques","Roger Machado ","https://s.glbimg.com/es/sde/f/2016/04/30/fc8bf97ea73c1e25340aab3eea55ab35_FORMATO.png",79437,18,"GRE","tec","Nulo",0,14.87,0.24,4.34,18,NA
"526","Jucimar Lima Pacheco","Abuda","https://s.glbimg.com/es/sde/f/2012/06/04/d7536aa57941727104b2e0763a462d9b_FORMATO.jpeg",79193,18,"PON","mei","Provável",0,3,0,0,0,NA
"527","Maximiliano Brian Rolón","Maxi Rolón","https://s.glbimg.com/es/sde/f/2016/06/28/b62f57345c57b6539e94e642b8ccf827_FORMATO.jpeg",94649,18,"SAN","ata","Nulo",0,1.76,0,-0.05,2,NA
"528","Nery Bareiro","Nery Bareiro","https://s.glbimg.com/es/sde/f/2016/07/08/ea216cdd248ee475633584202148f7bf_FORMATO.png",79276,18,"COR","zag","Nulo",0,3.51,0,3.95,2,NA
"529","Rodrigo Luis Ramallo Cornejo","Rodrigo Ramallo","https://s.glbimg.com/es/sde/f/2015/10/08/9cd53013924c3978fcb2f6b9aa9fb4a4_FORMATO.jpeg",79170,18,"VIT","ata","Nulo",0,1.86,0,-0.7,2,NA
"530","Pedro Guilherme Abreu dos Santos","Pedro","https://s.glbimg.com/es/sde/f/2016/02/15/9014d90f048acbd879798bc652108dd4_FORMATO.jpeg",94583,18,"FLU","ata","Nulo",0,1.05,0,1.2,1,NA
"531","Yan Petter Pereira da Silva","Yan Petter","https://s.glbimg.com/es/sde/f/2016/04/30/714802b0dc9274bf50f058fe93821074_FORMATO.png",94722,18,"INT","mei","Contundido",0,1,0,0,0,NA
"532","Joeliton Lima Santos","Mansur","https://s.glbimg.com/es/sde/f/2016/07/05/885bc2c7afe242e7ce810bccdccd27cc_FORMATO.png",79553,18,"SPO","lat","Nulo",0,1.49,0,-0.6,1,NA
"533","Luiz Ricardo Alves","Sassá","https://s.glbimg.com/es/sde/f/2016/05/20/5c565cea17e3c15bc1b3b52893f19c4f_FORMATO.png",79578,18,"BOT","ata","Contundido",0,7.98,0,5.56,11,NA
"534","Leonardo Peixoto Principe","Léo Principe","https://s.glbimg.com/es/sde/f/2016/06/28/49dde3fde0a0256f05f9d0bd52eb976c_FORMATO.jpeg",94765,18,"COR","lat","Nulo",0,2.65,0,4.4,1,NA
"535","Odair Souza ","Nenén","https://s.glbimg.com/es/sde/f/2016/04/27/67be98e46866be3009b7b0f33ec4222e_FORMATO.png",79892,18,"CHA","mei","Nulo",0,3.94,0,0,1,NA
"536","João Victor da Vitória Fernandes","Capixaba","https://s.glbimg.com/es/sde/f/2016/07/07/6d9964a0f815acd56932767b61858c13_FORMATO.png",94894,18,"ATL","ata","Nulo",0,0.77,0,-1.05,2,NA
"537","Romário Correia de Souza","Romário","https://s.glbimg.com/es/sde/f/2016/04/19/d00d6026d2117a965f8cba4d7a298bfa_FORMATO.png",79954,18,"AME","ata","Nulo",0,4,0,0,0,NA
"538","Raphael Cavalcante Veiga","Raphael Veiga","https://s.glbimg.com/es/sde/f/2016/07/08/c899d456ca3d2445e9270a005cb3cf6e_FORMATO.png",94509,18,"COR","mei","Provável",0,3.92,1.34,3.13,3,NA
"539","Antonio Carlos Cunha Capocasali Júnior","Antonio Carlos ","https://s.glbimg.com/es/sde/f/2016/07/08/9fb2b82b684af027608cf59311615455_FORMATO.jpeg",79702,18,"PON","zag","Provável",0,2.27,0,-0.5,1,NA
"540","Íkaro Mychell Moura Maia","Íkaro",NA,94924,18,"ATL","mei","Nulo",0,2,0,0,0,NA
"541","Bruno Alexandre Marques Pereirinha","Bruno Pereirinha","https://s.glbimg.com/es/sde/f/2016/04/26/ee91ba67f57ac8cd752447e02b432bb6_FORMATO.png",79646,18,"ATL","lat","Nulo",0,3,0,0,0,NA
"542","Helton Brant Aleixo Leite","Helton Leite","https://s.glbimg.com/es/sde/f/2016/05/20/5fd57defcef29c5cd30495ee3eb4e67f_FORMATO.png",79973,18,"BOT","gol","Nulo",0,6.22,0,2.33,6,NA
"543","Brenner Marlos Varanda de Oliveira","Brenner","https://s.glbimg.com/es/sde/f/2016/07/06/a2fef5f37a0c3f525d91a7a781d2fe84_FORMATO.png",80080,18,"INT","ata","Nulo",0,6,0,0,0,NA
"544","Damián Emmanuel Lizio","Lizio","https://s.glbimg.com/es/sde/f/2016/05/20/66e6d57cbd8e83f278a7dabea1efed36_FORMATO.png",80224,18,"BOT","mei","Contundido",0,3,0,0,0,NA
"545","Arthur Caíke do Nascimento Cruz","Arthur ","https://s.glbimg.com/es/sde/f/2016/05/01/650ed6dcbbc7fac8feb6fdca3525c659_FORMATO.png",80337,18,"STC","ata","Nulo",0,8.38,0.05,3.11,18,NA
"546","Marcos Junio Lima dos Santos","Marcos Junior","https://s.glbimg.com/es/sde/f/2016/04/29/05a4d91c1c469c1d8f7bc682c5eb8e11_FORMATO.png",80188,18,"FLU","ata","Provável",0,8.35,0,3.28,13,NA
"547","Luciano da Rocha Neves","Luciano","https://s.glbimg.com/es/sde/f/2016/04/28/6489e4e072ac09e37fbab5b164be5115_FORMATO.png",80287,18,"COR","ata","Nulo",0,4.9,-0.38,1.8,15,NA
"548","Jadson Alves dos Santos","Jadson","https://s.glbimg.com/es/sde/f/2016/07/06/44938e3b528a140a197735c0868005c5_FORMATO.png",80129,18,"STC","mei","Provável",0,1.93,-0.58,-0.25,4,NA
"549","Jocinei Schad ","Jocinei","https://s.glbimg.com/es/sde/f/2016/04/29/a024082765790c877c2ea92b8e918c43_FORMATO.png",80330,18,"FIG","mei","Nulo",0,8.02,0,3.14,9,NA
"550","Matheus Caldeira Vidotto de Oliveira","Matheus Vidotto","https://s.glbimg.com/es/sde/f/2016/04/28/5ba6bd006602bef7f0c43836645b49c3_FORMATO.png",80286,18,"COR","gol","Nulo",0,3,0,0,0,NA
"551","Lucas Tolentino Coelho de Lima","Lucas Paquetá","https://s.glbimg.com/es/sde/f/2016/04/20/617d739dd1a0f98c8183bc66cee10d54_FORMATO.png",94930,18,"FLA","mei","Nulo",0,3,0,0,0,NA
"552","Cleberson Martins de Souza","Cleberson","https://s.glbimg.com/es/sde/f/2015/10/23/e756619fc21577a6e24f6b2599e9c8e7_FORMATO.png",80281,18,"ATL","zag","Contundido",0,0.92,0,-0.77,4,NA
"553","Ezequiel Jacinto de Biasi","Ezequiel ","https://s.glbimg.com/es/sde/f/2016/07/13/bbcda37d72af6ba8a2fe9aed4dc99c23_FORMATO.png",80318,18,"CRU","lat","Nulo",0,2.18,0,-0.5,1,NA
"554","Alejandro Ariel Cabral","Ariel Cabral","https://s.glbimg.com/es/sde/f/2016/04/28/577df852683a65bd049469a520254155_FORMATO.png",80363,18,"CRU","mei","Provável",0,5.48,0.14,0.1,9,NA
"555","Vitor Ruas Garrido","Vitinho","https://s.glbimg.com/es/sde/f/2016/05/09/7af1013445c4cc15fd5f4044616d04cd_FORMATO.png",94933,18,"AME","ata","Nulo",0,0.77,0,-0.3,1,NA
"556","Norberto Pereira Marinho Neto","Norberto ","https://s.glbimg.com/es/sde/f/2016/05/01/7020b210f29e4f813f0c395cc674d5bf_FORMATO.png",80374,18,"VIT","lat","Nulo",0,3.52,0,2.33,7,NA
"557","Fábio Gonçalves","Fabinho","https://s.glbimg.com/es/sde/f/2016/05/10/41bf16a10372662163a828bfbe7880d6_FORMATO.png",80393,18,"INT","mei","Dúvida",0,7.19,0.18,2.73,15,NA
"558","Domilson Cordeiro dos Santos","Dodô","https://s.glbimg.com/es/sde/f/2016/07/07/db1e5a2c9cffd51d57211909936a7953_FORMATO.png",94985,18,"COR","lat","Provável",0,11.61,-1.07,3.72,14,NA
"559","Lucas Emanoel Leite Romão","Lucão","https://s.glbimg.com/es/sde/f/2016/07/06/1d5f27ee4d8c230af2ff8999e8d6bc88_FORMATO.png",94962,18,"CRU","gol","Nulo",0,1,0,0,0,NA
"560","Edson Felipe da Cruz","Edson","https://s.glbimg.com/es/sde/f/2016/04/29/cbfa26086ef241df58aab4b320638112_FORMATO.png",80370,18,"FLU","mei","Suspenso",0,6.47,0,2.59,14,NA
"561","Marion Silva Fernandes","Marion","https://s.glbimg.com/es/sde/f/2016/06/28/3d4140b1fbb536f00a8563db1dc349d9_FORMATO.png",79947,18,"STC","ata","Nulo",0,3.39,0,3.47,3,NA
"562","Lucas Fernandes da Silva","Lucas Fernandes","https://s.glbimg.com/es/sde/f/2016/05/01/0a47d84040286532fb5d90cc746b49b3_FORMATO.png",94931,18,"SAO","mei","Contundido",0,10.6,0,3.56,5,NA
"563","Matheus Francisco Inácio","Matheus Inácio","https://s.glbimg.com/es/sde/f/2016/05/01/30cf7f0a43eef63c3dbb3271836e65c7_FORMATO.png",80394,18,"PON","gol","Provável",0,2.6,0.6,5.2,1,NA
"564","Thalis Henrique Cantanhede","Thalis ","https://s.glbimg.com/es/sde/f/2016/05/09/a1a3a7a82484b2a3f7b6388ea8f914cc_FORMATO.jpeg",95022,18,"ATL","mei","Nulo",0,1,0,0,0,NA
"565","Luis Guilherme Castro de Melo","Luis Guilherme","https://s.glbimg.com/es/sde/f/2016/05/09/47077cf4073dc5319b8e49c87010479b_FORMATO.jpeg",95023,18,"ATL","ata","Nulo",0,1,0,0,0,NA
"566","Maurides Roque Júnior","Maurides","https://s.glbimg.com/es/sde/f/2016/07/23/be2a935e7b5fe5f9b3ea540cfad6f121_FORMATO.png",80403,18,"FIG","ata","Dúvida",0,2.48,0,0.2,1,NA
"567","Paulo Cezar Magalhães Lobos","Paulo Cezar","https://s.glbimg.com/es/sde/f/2016/04/30/c1672b9c587a6a33d10e5bf33db00999_FORMATO.png",72896,18,"INT","lat","Dúvida",0,3.79,-0.62,3.35,2,NA
"568","Argélico Fucks","Argel Fucks","https://s.glbimg.com/es/sde/f/2016/07/13/0c678ec28cd7442fd6c177184426105f_FORMATO.png",73317,18,"FIG","tec","Provável",0,11.36,0,3.49,17,NA
"569","Weverson Leandro Oliveira Moura","Leandro","https://s.glbimg.com/es/sde/f/2016/07/08/3180115ee9f22a23cd52049946bf4972_FORMATO.png",73085,18,"COR","ata","Nulo",0,6.59,0,1.03,12,NA
"570","Cesar Iván Benitez","César Benítez","https://s.glbimg.com/es/sde/f/2016/07/07/ad2c349e6d6fb30277a07d8a145d3839_FORMATO.png",72932,18,"COR","lat","Provável",0,2.74,-0.16,0.33,3,NA
"571","Michael Vinicius Silva de Morais","Michael","https://s.glbimg.com/es/sde/f/2016/08/02/3d517c1c2d45c31bf57594fe18f27380_FORMATO.jpeg",80537,18,"AME","ata","Provável",0,2.14,-0.25,0.1,3,NA
"572","Rafael Oller Pereira","Rafael Oller","https://s.glbimg.com/es/sde/f/2016/06/28/9cfa51f4c396ed8b06b5d6131fa29050_FORMATO.jpeg",95619,18,"SAN","mei","Nulo",0,1,0,0,0,NA
"573","Bruno Leonardo dos Santos Covas","Bruno Leonardo","https://s.glbimg.com/es/sde/f/2016/07/12/93722d43ce4a5fc3d48f46f65fbafac8_FORMATO.png",95620,18,"SAN","mei","Nulo",0,1,0,0,0,NA
"574","Renê dos Santos Júnior","Renê Júnior","https://s.glbimg.com/es/sde/f/2016/07/08/f9dccfcf64eba1da00b352341a1ac60f_FORMATO.png",73281,18,"PON","mei","Contundido",0,3.85,0,0.91,11,NA
"575","Marcus Vinicius Aredes Duarte","Marcus Vinicius",NA,95622,18,"FIG","mei","Nulo",0,2,0,0,0,NA
"576","danilo ribeiro cardoso","Danilo","https://s.glbimg.com/es/sde/f/2016/06/28/2b372296e8cf8369ba5f80ace96e510a_FORMATO.jpeg",95621,18,"SAN","mei","Nulo",0,1,0,0,0,NA
"577","Marcos Garbellotto Pedroso","Marquinhos Pedroso","https://s.glbimg.com/es/sde/f/2016/04/29/37de3a15f91ef726f1204ad48c4d31c4_FORMATO.png",80552,18,"FIG","lat","Dúvida",0,8.45,0,2.77,15,NA
"578","Lucas Francisco de Lima Silva","Lucão",NA,95623,18,"STC","zag","Nulo",0,1,0,0,0,NA
"579","Stoitchkov Ortega Silva de Melo","Ortega","https://s.glbimg.com/es/sde/f/2016/07/13/936a64318d4514dfe4d3040a24f4215d_FORMATO.png",95624,18,"STC","lat","Nulo",0,1,0,0,0,NA
"580","Renato Augusto Santos Junior","Renato","https://s.glbimg.com/es/sde/f/2016/07/13/bd54216efc31c2f3e48e38ae68a2b107_FORMATO.png",80576,18,"FIG","mei","Contundido",0,3.32,0,-0.95,2,NA
"581","Cleber Henrique Pereira dos Santos","Cleber",NA,95625,18,"STC","mei","Nulo",0,1,0,0,0,NA
"582","Matheus Silva de Carvalho","Matheus",NA,95626,18,"STC","mei","Nulo",0,1,0,0,0,NA
"583","Marcelo da Conceição Benevenuto Malaquias","Marcelo","https://s.glbimg.com/es/sde/f/2016/06/28/dca1cc86e589d31cea6f34c1debc7fb7_FORMATO.jpeg",95638,18,"BOT","zag","Nulo",0,1,0,0,0,NA
"584","Pedro Gomes Bortoluzzo","Pedro",NA,95661,18,"SAO","ata","Nulo",0,1.29,0.27,1.07,3,NA
"585","Lucas Kal Schenfeld Progioli","Lucas Kal","https://s.glbimg.com/es/sde/f/2016/06/28/729e1834df2c58e399827dd968c022a1_FORMATO.jpeg",95662,18,"SAO","zag","Nulo",0,1,0,0,0,NA
"586","Matheus de Jesus Cardoso","Banguelê","https://s.glbimg.com/es/sde/f/2016/07/07/b91677434b9eea89f5d977689ea849c7_FORMATO.png",95637,18,"SAO","mei","Nulo",0,0.74,0,-1.1,1,NA
"587","Ailton Fagner Mendonça da Silva","Ailton ","https://s.glbimg.com/es/sde/f/2016/07/14/275b048caeee2a83c79e3937d231884d_FORMATO.png",95627,18,"STC","ata","Nulo",0,1,0,0,0,NA
"588","Filipe Rodrigues de Souza Santos","Filipinho","https://s.glbimg.com/es/sde/f/2016/05/13/8d5c16b7b121f5fd67db504d17862635_FORMATO.png",95651,18,"ATL","ata","Nulo",0,1,0,0,0,NA
"589","Felipe Araruna Hoffman","Felipe Araruna",NA,95660,18,"SAO","lat","Nulo",0,1,0,0,0,NA
"590","Diego Hipólito da Silva Lopes","Diego Lopes",NA,95997,18,"AME","mei","Nulo",0,1.99,0,0,0,NA
"591","Vinícius Alexandre Pinto","Vinícius","https://s.glbimg.com/es/sde/f/2016/07/08/c395598d9ffe0494929a8e190e4edb87_FORMATO.jpeg",95663,18,"PON","mei","Nulo",0,1,0,0,0,NA
"592","Rodney Wallace Burns","Rodney Wallace","https://s.glbimg.com/es/sde/f/2016/07/08/be30503bb37ff03ba2a82fc46259f268_FORMATO.png",95693,18,"SPO","ata","Provável",0,4.62,-0.05,3.99,10,NA
"593","José Artur de Lima Júnior","Artur","https://s.glbimg.com/es/sde/f/2016/06/28/9857d5ce7085f8e77dc7e133e26c9bce_FORMATO.jpeg",95659,18,"SAO","mei","Nulo",0,1.54,0,2.6,4,NA
"594","João Vitor Brandão Figueiredo","João Figueiredo",NA,95779,18,"ATL","ata","Nulo",0,0.77,0,-0.37,3,NA
"595","Vitor Hugo Carvalho","Vitinho","https://s.glbimg.com/es/sde/f/2016/06/28/0066a6b82eb2c048ead7c8b148fec04d_FORMATO.jpeg",95770,18,"PAL","mei","Nulo",0,1.95,0,1.05,2,NA
"596","Yonatthan Nicolas Rak Barragan","Rak",NA,95829,18,"INT","zag","Nulo",0,2,0,0,0,NA
"597","José Ricardo Mannarino","Zé Ricardo","https://s.glbimg.com/es/sde/f/2016/07/14/6bfb2dd930a89bee8175af0b5545f03d_FORMATO.jpeg",95780,18,"FLA","tec","Provável",0,13.15,-0.04,4.25,15,NA
"598","Leonardo Rodrigues dos Santos","Léo Santos","https://s.glbimg.com/es/sde/f/2016/06/28/34411a0d95777a4e5c4de1ba74779a23_FORMATO.jpeg",95820,18,"COR","zag","Nulo",0,1,0,0,0,NA
"599","Artur Victor Guimarães","Artur","https://s.glbimg.com/es/sde/f/2016/06/28/0a1a8bac3a7b8bc526958b35ff2a32be_FORMATO.jpeg",95799,18,"PAL","ata","Nulo",0,1,0,0,0,NA
"600","Nathanael Ananias da Silva","Nathan",NA,95794,18,"ATL","zag","Nulo",0,1,0,0,0,NA
"601","Marcos de Almeida","Marcão","https://s.glbimg.com/es/sde/f/2016/06/28/210eaa04ca1501fb8f61ad65809e8bdd_FORMATO.jpeg",95832,18,"GRE","zag","Nulo",0,2,0,0,0,NA
"602","Fabián Ariel Noguera","Fabián Noguera","https://s.glbimg.com/es/sde/f/2016/07/08/73aad4317e7f05e2a49b429174de5b6c_FORMATO.png",95837,18,"SAN","zag","Nulo",0,4,0,0,0,NA
"603","Kady Iuri Borges Malinowski","Kady","https://s.glbimg.com/es/sde/f/2016/07/11/f7b8ac0e8e33c791b002c13dfcf77bf4_FORMATO.png",95855,18,"COR","mei","Nulo",0,2,0,0,0,NA
"604","Thiago Ennes Moreira","Thiago Ennes",NA,95861,18,"FLA","lat","Nulo",0,2,0,0,0,NA
"605","Caique da Silva Maria","Caíque",NA,95831,18,"SAO","lat","Nulo",0,2,0,0,0,NA
"606","Matheus Henrique Meireles Mota","Matheus Henrique","https://s.glbimg.com/es/sde/f/2016/07/05/ae05f42174c1b9cccde7bf5c9039e152_FORMATO.jpeg",95841,18,"FIG","ata","Nulo",0,1.43,0,-0.3,1,NA
"607","Hueglo Neris dos Santos","Neris","https://s.glbimg.com/es/sde/f/2016/05/01/f9b2365ceb3a8b49fa3e7474bce9bc75_FORMATO.png",83786,18,"STC","zag","Dúvida",0,5.42,0.05,3.04,11,NA
"608","Alexis Ricardo Rojas Villalba","Alexis Rojas","https://s.glbimg.com/es/sde/f/2016/07/19/d0da6d5c7bca17f703451849588c8563_FORMATO.jpeg",95937,18,"FLU","ata","Nulo",0,2,0,0,0,NA
"609","Claudio Ezequiel Aquino","Claudio Aquino","https://s.glbimg.com/es/sde/f/2016/07/19/4fe2cbc4a5a06e7763249fc79eba390e_FORMATO.png",95950,18,"FLU","mei","Nulo",0,8,0,0,0,NA
"610","Pedro Tonon Geromel","Pedro Geromel","https://s.glbimg.com/es/sde/f/2016/04/30/18ff4912170bfa6b768c963fe382259d_FORMATO.png",80853,18,"GRE","zag","Suspenso",0,21.41,0.2,7.86,13,NA
"611","Rafael Vaz dos Santos","Rafael Vaz","https://s.glbimg.com/es/sde/f/2016/06/29/837c33157c2a34e3051e9233b916362e_FORMATO.png",73421,18,"FLA","zag","Provável",0,10.53,-0.13,4.03,11,NA
"612","Nixon Darlanio Reis Cardoso","Nixon","https://s.glbimg.com/es/sde/f/2016/07/20/e11f474d86eed11c4025cdebabfb2207_FORMATO.png",80913,18,"AME","ata","Nulo",0,3,0,0,0,NA
"613","Clayson Henrique da Silva Vieira","Clayson","https://s.glbimg.com/es/sde/f/2016/05/01/66db511d5e1f4776c5d9ed74ddbf545b_FORMATO.png",83817,18,"PON","mei","Provável",0,2.9,0,1.67,15,NA
"614","Thiago Rodrigues de Oliveira Nogueira","Thiago Rodrigues","https://s.glbimg.com/es/sde/f/2016/07/12/a02dbc02afeb9bb25479fca2d6884989_FORMATO.png",73414,18,"FIG","gol","Provável",0,5.27,0,4.87,6,NA
"615","Matheus Rossetto","Matheus Rossetto","https://s.glbimg.com/es/sde/f/2016/07/06/4b699440af1242f2544490fe5357dc29_FORMATO.png",86766,18,"ATL","mei","Nulo",0,2.42,0,0.25,2,NA
"616","Yan Medeiros Sasse","Yan",NA,96055,18,"COR","mei","Nulo",0,3,0,0,0,NA
"617","Lucas Rafael Araujo Lima","Lucas Lima","https://s.glbimg.com/es/sde/f/2016/05/01/99227d881a9f127bce3c284290295f02_FORMATO.png",80583,18,"SAN","mei","Provável",0,16.34,0,3.07,9,NA
"618","Jonathan Braz Santos","Jonathan",NA,96024,18,"CRU","gol","Nulo",0,5,0,0,0,NA
"619","Johnath Marlone Azevedo da Silva","Marlone","https://s.glbimg.com/es/sde/f/2016/04/28/e9ebab6fd2406ef83d5358e1e50028db_FORMATO.png",80944,18,"COR","mei","Nulo",0,2.88,0.14,0.82,5,NA
"620","Adilson dos Anjos Oliveira","Juninho","https://s.glbimg.com/es/sde/f/2016/07/13/7091937e35b77851686cccfe56830278_FORMATO.png",82381,18,"AME","mei","Provável",0,5.43,0.29,3.18,13,NA
"621","Jair Rodrigues Júnior","Jair","https://s.glbimg.com/es/sde/f/2016/05/30/73bc4e0ece2cb92c6f184604d5960f46_FORMATO.png",81091,18,"INT","mei","Dúvida",0,3.38,0,1.65,2,NA
"622","Luciano Javier Cabral Melgarejo","Luciano Cabral","https://s.glbimg.com/es/sde/f/2016/07/27/f6e78b040db92b3537900ecb6c92d151_FORMATO.png",96076,18,"ATL","ata","Nulo",0,4,0,1.6,1,NA
"623","Yerry Fernando Mina Gonzalez","Yerry Mina","https://s.glbimg.com/es/sde/f/2016/07/13/52db8ec4bad9f3aa17a9e3442b92d97f_FORMATO.png",85241,18,"PAL","zag","Nulo",0,7.66,0,3.65,2,NA
"624","César Henrique Martins","César Martins","https://s.glbimg.com/es/sde/f/2016/04/20/4e6efee24b28c19cfc465c7b37db52e5_FORMATO.png",82403,18,"FLA","zag","Nulo",0,2.2,0,-1.53,3,NA
"625","Vinicius Moreira de Lima","Lima","https://s.glbimg.com/es/sde/f/2016/08/03/60dea8229f0f904b8ed15fff6ef5c2ab_FORMATO.png",96340,18,"GRE","mei","Nulo",0,4,0,0,0,NA
"626","Rodrigo Vasconcelos Oliveira","Rodrigo","https://s.glbimg.com/es/sde/f/2016/05/01/0f8beb8328a953a76f62128657f0c463_FORMATO.png",86935,18,"PAL","mei","Nulo",0,3,0,0,0,NA
"627","Wanderson Ferreira de Oliveira","Valdívia","https://s.glbimg.com/es/sde/f/2016/04/30/467a8f898eba5ed165e1db959364e376_FORMATO.png",85423,18,"INT","mei","Provável",0,14.73,1.19,3.23,7,NA
"628","Luccas Claro dos Santos","Luccas Claro","https://s.glbimg.com/es/sde/f/2016/04/28/212653f2dde798fcc736ead5c59f61db_FORMATO.png",73465,18,"COR","zag","Provável",0,12.74,0,3.16,11,NA
"629","Marcelo Machado dos Santos ","Marcelo","https://s.glbimg.com/es/sde/f/2016/05/01/246270cfb0d85a032e4cb806f0f4c2bf_FORMATO.png",85400,18,"VIT","mei","Nulo",0,2.98,0,1.3,6,NA
"630","Christian Alberto Cueva Bravo","Cueva","https://s.glbimg.com/es/sde/f/2016/06/28/a68882f174b592bf4e78dbc9818a4465_FORMATO.jpeg",82411,18,"SAO","ata","Provável",0,10.25,0,5.32,6,NA
"631","Uilson Pedruzzi de Oliveira","Uilson","https://s.glbimg.com/es/sde/f/2016/05/09/a9f39be0910746b095c3543177941fc5_FORMATO.png",85418,18,"ATL","gol","Nulo",0,5.37,0,4.3,1,NA
"632","Marcus Vinicius Ferreira Teixeira ","Marcus Índio",NA,96201,18,"FIG","ata","Nulo",0,2,0,0,0,NA
"633","Otávio Henrique Passos Santos","Otávio","https://s.glbimg.com/es/sde/f/2016/04/26/e6f18e8db36b5cd2a6dfdb55d33b54bb_FORMATO.png",82463,18,"ATL","mei","Provável",0,13.78,-1.23,2.94,16,NA
"634","Matheus Oliveira","Matheus Oliveira",NA,96328,18,"SAN","mei","Nulo",0,4,0,0,0,NA
"635","João Paulo Silva Martins","João Paulo","https://s.glbimg.com/es/sde/f/2016/05/01/5cab514072a09725b9f0f42b2f1d9d77_FORMATO.png",85425,18,"SAN","gol","Nulo",0,1,0,0,0,NA
"636","Emerson Raymundo Santos","Emerson Santos","https://s.glbimg.com/es/sde/f/2016/05/20/7743ec4420461e770a65425100024972_FORMATO.png",86972,18,"BOT","zag","Nulo",0,5.43,-1,3.66,11,NA
"637","Francinilson Santos Meireles","Maranhão","https://s.glbimg.com/es/sde/f/2016/06/28/5b421dbcedd89d35ab19a538e6c4ab1f_FORMATO.jpeg",73513,18,"FLU","mei","Nulo",0,1.95,0,-0.07,9,NA
"638","Luiz Eduardo Figueiredo ","Dudu","https://s.glbimg.com/es/sde/f/2016/06/28/f246ddc73a9a5668b47e24852a3e9014_FORMATO.jpeg",73511,18,"FLU","mei","Nulo",0,8.59,0,0.15,6,NA
"639","Douglas Coutinho Gomes de Souza","Douglas Coutinho ","https://s.glbimg.com/es/sde/f/2016/04/28/de16cbb2364fc968c073acdc06dedf33_FORMATO.png",82469,18,"CRU","ata","Nulo",0,4.69,-0.74,2.14,7,NA
"640","Gabriel Santana Pinto","Gabriel","https://s.glbimg.com/es/sde/f/2016/04/20/43f762e9398936d399d42746fc9cfdd4_FORMATO.png",73515,18,"FLA","mei","Nulo",0,3.71,0,0.86,7,NA
"641","Jonas Gomes de Sousa","Jonas","https://s.glbimg.com/es/sde/f/2016/05/01/bf92a4e8d8b526db55b36eec1291cf64_FORMATO.png",85586,18,"PON","mei","Nulo",0,4,0,0,0,NA
"642","Geirton Marques Aires","Gegê","https://s.glbimg.com/es/sde/f/2016/05/20/0e39c7e6b5d2a8e4dbec105caa7d7ab8_FORMATO.png",82474,18,"BOT","mei","Nulo",0,4.62,0,0.62,4,NA
"643","Jorge Fellipe de Oliveira Figueiro","Jorge Fellipe","https://s.glbimg.com/es/sde/f/2016/06/06/f32873f8fe00f7196bcbb14d8028b9d7_FORMATO.png",73544,18,"ATL","zag","Nulo",0,2,0,0,0,NA
"644","José Rogério de Oliveira","Rogério","https://s.glbimg.com/es/sde/f/2016/06/23/d272a6afb889b325b761ee2ad2276506_FORMATO.png",73540,18,"SPO","ata","Provável",0,8.73,-0.19,4.18,13,NA
"645","Artur Sérgio Batista de Souza","Artur","https://s.glbimg.com/es/sde/f/2016/04/30/4238400ed396294e767c230a127d5f39_FORMATO.png",85591,18,"INT","lat","Provável",0,7.55,0.22,2.1,14,NA
"646","Christiano Andrey de Araujo Vieira","Christiano ","https://s.glbimg.com/es/sde/f/2016/05/01/506e76fc0cfd0d0814362b729d1cd678_FORMATO.png",82499,18,"SPO","lat","Nulo",0,4,0,0,0,NA
