"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","CA","FC","FD","FF","FS","G","I","PE","RB","A","GC","SG","FT","DD","GS","CV","PP","DP"
"682","Alex Leonardo Bolaño Reascos","Alex Bolaño","https://s.glbimg.com/es/sde/f/2016/05/27/6d67008a2568b9817d2674870a6fb061_FORMATO.jpeg",92850,10,"STC","mei","Nulo",0,3.37,0,2.17,3,NA,3,NA,1,NA,NA,NA,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","Ronaldo da Silva Souza","Ronaldo","https://s.glbimg.com/es/sde/f/2016/04/20/2a554728394f1684ee7952e88936bbc4_FORMATO.png",92981,10,"FLA","mei","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","Bruno Rafael Rodrigues do Nascimento","Bruno Rodrigues","https://s.glbimg.com/es/sde/f/2016/04/26/82136cdf105e3a392a1e3f8509d4e0d4_FORMATO.jpeg",92811,10,"ATL","ata","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","Danilo das Neves Pinheiro","Tchê Tchê","https://s.glbimg.com/es/sde/f/2016/05/20/2b96e76d6b1e3f8fc29f37d9dfe90206_FORMATO.jpeg",86686,10,"PAL","mei","Provável",5.2,3.91,0.97,1.78,10,1,13,1,2,8,NA,1,28,14,1,NA,NA,NA,NA,NA,NA,NA,NA
"686","Felipe Tontini da Silveira","Tontini","https://s.glbimg.com/es/sde/f/2016/04/30/a46c129afe79570472c320e05f2714b6_FORMATO.png",93152,10,"GRE","mei","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","Rafael da Silva Santos","Rafael Silva","https://s.glbimg.com/es/sde/f/2016/04/29/b8bcd5c46039f6093093bc2bcc03d08d_FORMATO.png",86725,10,"CRU","ata","Nulo",0,5.39,0,0.05,2,NA,2,NA,NA,1,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","Eriélton Carlos Pacheco","Pachequinho",NA,93153,10,"COR","tec","Provável",3.65,8.56,0.35,3.42,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","Lucas Gonçalves Reis Santos","Lucas Rex","https://s.glbimg.com/es/sde/f/2016/04/27/b27a6937e76ed725481807462380bd42_FORMATO.jpeg",86745,10,"GRE","zag","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","Yan Matheus Santos Souza","Yan","https://s.glbimg.com/es/sde/f/2016/05/01/34831256992fc14506e63c0ef90d673a_FORMATO.png",93146,10,"VIT","mei","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","Fábio Carvalho Matos","Fábio","https://s.glbimg.com/es/sde/f/2016/05/01/b3866c797355a02c74cb112a4fbaa9a5_FORMATO.png",93282,10,"SPO","mei","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","Wesley Pionteck Souza","Wesley Souza","https://s.glbimg.com/es/sde/f/2016/04/28/6343f9411df1ae28d796304142d3e73a_FORMATO.jpeg",93376,10,"SAN","mei","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","Fernando Medeiros","Fernando Medeiros","https://s.glbimg.com/es/sde/f/2016/05/01/834fe463de30d72d6e401c844feb7092_FORMATO.png",92841,10,"SAN","mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","Allan Vieira Reis","Allan ","https://s.glbimg.com/es/sde/f/2016/05/01/dfc551b1b4c6fb512cde5bc9b3c1e0b3_FORMATO.png",86779,10,"STC","lat","Provável",4.5,3.58,0.6,2.1,2,NA,1,NA,2,NA,NA,NA,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","Lucas Veríssimo da Silva","Lucas Veríssimo","https://s.glbimg.com/es/sde/f/2016/05/01/cc19b9e55d163ff47e693633d0443a0d_FORMATO.png",93368,10,"SAN","zag","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","Augusto de Souza Silva","Augusto","https://s.glbimg.com/es/sde/f/2016/05/01/956f8c7210c70087792d97d2e527d60c_FORMATO.png",93378,10,"PAL","zag","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","Matías Pisano","Pisano","https://s.glbimg.com/es/sde/f/2016/04/29/8007720f25e14fc4faca58ccdf8a89fa_FORMATO.png",93567,10,"CRU","mei","Nulo",0,2.27,0,0.23,3,NA,4,2,NA,2,NA,2,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","Diego Martín Alaníz Ávila","Martín Alaníz","https://s.glbimg.com/es/sde/f/2016/04/27/042d0503340a798e9066221b1fe16acb_FORMATO.png",93566,10,"CHA","ata","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","Marlon Rodrigues Freitas","Marlon Freitas","https://s.glbimg.com/es/sde/f/2016/04/29/cfce25280f9e71de54a5d5d03d8db439_FORMATO.png",93790,10,"FLU","mei","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","Francisco Ítalo Mascena Borges","Ítalo Borges","https://s.glbimg.com/es/sde/f/2016/05/01/8f6a85035f55a16f5af640a40b458af9_FORMATO.png",93733,10,"STC","ata","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","Mauro Joel Carli","Joel Carli","https://s.glbimg.com/es/sde/f/2016/05/20/6a298f9b1dd5a88146f9f926e4b91a1b_FORMATO.png",93414,10,"BOT","zag","Dúvida",0,6.67,0,1.1,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","Gervasio Daniel Núñez","Gervasio Núñez","https://s.glbimg.com/es/sde/f/2016/05/20/f3f94ef0c4f0873bd1f6a82953360998_FORMATO.png",93697,10,"BOT","mei","Provável",2.9,3.68,0.05,1.55,6,NA,4,2,4,7,NA,NA,13,2,NA,NA,NA,1,NA,NA,NA,NA,NA
"703","Daniel Sampaio Simões","Danielzinho","https://s.glbimg.com/es/sde/f/2016/04/29/8b1e3dc9185048c52bee9ac7faa1d27f_FORMATO.png",93791,10,"FLU","mei","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","Luan Guilherme de Jesus Vieira","Luan","https://s.glbimg.com/es/sde/f/2016/04/30/48dd7ee31224c5846fad2dbe7a73178c_FORMATO.png",86759,10,"GRE","ata","Provável",3,19.39,-1.75,8.93,9,3,13,7,10,30,5,2,42,15,1,NA,NA,2,NA,NA,NA,NA,NA
"705","Everton Sousa Soares","Everton","https://s.glbimg.com/es/sde/f/2016/04/30/58142c7fcee7f7bbfc6d8a343b2a103f_FORMATO.png",86757,10,"GRE","ata","Provável",1.6,6.17,-1.09,3.32,10,NA,9,3,11,13,1,2,23,7,1,NA,NA,1,NA,NA,NA,NA,NA
"706","Matheus Fernandes de Brito Cabral","Matheus Cabral","https://s.glbimg.com/es/sde/f/2016/04/27/ba9ba2b24a93b55ce1dcd5fe204c4b60_FORMATO.png",93795,10,"BOT","gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","Márcio Almeida de Oliveira","Marcinho","https://s.glbimg.com/es/sde/f/2016/05/20/f750960ead90efa047c243b4b6b090cc_FORMATO.png",93797,10,"BOT","lat","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","Maicon da Silva Moreira","Maicon","https://s.glbimg.com/es/sde/f/2016/05/01/73eb2f3c2116883ae2fab5c16f675916_FORMATO.png",93804,10,"SPO","lat","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","Keiller da Silva Nunes","Keiller","https://s.glbimg.com/es/sde/f/2016/04/30/27a59f8c22b27ce18864677f39ede22a_FORMATO.png",93834,10,"INT","gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","Kaike Silva Mendes","Kaike","https://s.glbimg.com/es/sde/f/2016/04/30/eda437dba946f4c78406fdb01f3c70a5_FORMATO.png",93835,10,"INT","lat","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","Rafael Augusto Leite Fachin","Rafael Fachin","https://s.glbimg.com/es/sde/f/2016/05/09/6a8b5fddd514fa4dbc67fcd2c301f4d3_FORMATO.jpeg",93846,10,"COR","gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","Lucas Oliveira de França","Lucas França","https://s.glbimg.com/es/sde/f/2016/04/29/14aa30db9557f9ceff03aade842303eb_FORMATO.png",93869,10,"CRU","gol","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","Danylo Fernandes Soares","Danylo Fernandes","https://s.glbimg.com/es/sde/f/2016/05/09/d3a75a8602cb0b8280503d0135270b23_FORMATO.png",93884,10,"AME","lat","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","Roger Duarte de Oliveira","Roger","https://s.glbimg.com/es/sde/f/2016/05/09/fa348aaee3689338060f59ba8b89de3f_FORMATO.png",93883,10,"AME","zag","Nulo",0,1.2,0,0.8,2,1,1,NA,NA,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"715","Cleiton Schwengber","Cleiton","https://s.glbimg.com/es/sde/f/2016/05/09/5478d297b25b3631c3664a8e03e2cd38_FORMATO.png",93882,10,"ATL","gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","Matheus Leonardo Sales Cardoso","Matheusinho","https://s.glbimg.com/es/sde/f/2016/05/09/ffb5011da1ab75ebc1ade153dd6b37b1_FORMATO.png",93886,10,"AME","mei","Nulo",0,2.28,0,0.45,2,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","Andrei Alba","Andrei","https://s.glbimg.com/es/sde/f/2016/04/27/2596d4746edbed226b3597a2391f7c23_FORMATO.png",94004,10,"CHA","mei","Nulo",0,2.07,0,-0.9,1,NA,1,NA,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","Maktom Chaidey Da Costa","Maktom","https://s.glbimg.com/es/sde/f/2016/05/09/de77428ca6af20063a4ea49e1cd1ec14_FORMATO.png",93885,10,"AME","mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","Lucas Luiz Scalon","Scalon","https://s.glbimg.com/es/sde/f/2016/05/09/b119d2bddf0c1d9bdba7a3ad69bbaa24_FORMATO.jpeg",94003,10,"CHA","zag","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","Lucas Macanhan Ferreira","Lucas Macanhan","https://s.glbimg.com/es/sde/f/2016/05/13/222c790995cc7292f07b0dc4db7cc5f4_FORMATO.png",86760,10,"ATL","gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","Guilherme Gianotti Morassi","Guilherme Morassi","https://s.glbimg.com/es/sde/f/2016/03/31/84a418b365c77f1a599844c98d630d32_FORMATO.png",94013,10,"FIG","lat","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","Sidcley Ferreira Pereira","Sidcley","https://s.glbimg.com/es/sde/f/2016/05/09/76b9cb2942f6965ee20898d648090291_FORMATO.png",86764,10,"ATL","lat","Provável",5,5.12,0.28,2.26,10,2,9,2,1,9,NA,NA,27,10,NA,NA,3,NA,NA,NA,NA,NA,NA
"723","John Victor Maciel Furtado","John Victor","https://s.glbimg.com/es/sde/f/2016/05/01/c1b4a2668433c14055e715bd223d2ced_FORMATO.png",94044,10,"SAN","gol","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","Ewandro Felipe de Lima Costa","Ewandro","https://s.glbimg.com/es/sde/f/2016/04/26/56ad0ab89503a3a67b55fbb9699091ea_FORMATO.png",86842,10,"ATL","ata","Nulo",0,7.24,0,2.28,9,1,6,2,2,4,1,2,24,4,2,NA,NA,1,NA,NA,NA,NA,NA
"725","Raniel Santana de Vasconcelos","Raniel","https://s.glbimg.com/es/sde/f/2016/06/18/20af893931cbb5cdd670f007ace7065d_FORMATO.png",86797,10,"CRU","mei","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","Lucas Gomes Vieira","Lucas Gomes","https://s.glbimg.com/es/sde/f/2016/05/01/d2700d0a987c9b99bcbb22152d7de341_FORMATO.png",88129,10,"STC","mei","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","Luís Vinícius da Silva Matos","Vinicius","https://s.glbimg.com/es/sde/f/2016/05/01/ab01678926fd95682bf892aaa54316e9_FORMATO.png",86861,10,"VIT","zag","Contundido",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","José Welison da Silva","José Welison","https://s.glbimg.com/es/sde/f/2016/05/01/dbe064845aafa85bf15a1ca5262c97b9_FORMATO.png",86859,10,"VIT","mei","Nulo",-0.3,0.96,-0.18,-0.22,4,1,2,NA,2,4,NA,NA,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","Diego Gomes dos Santos","Diego Gomes","https://s.glbimg.com/es/sde/f/2016/05/01/f392eee84b1739e345e9b45a514b398e_FORMATO.jpeg",94045,10,"SAN","mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","Rodrigo Vasconcelos Oliveira","Rodrigo","https://s.glbimg.com/es/sde/f/2016/05/01/0f8beb8328a953a76f62128657f0c463_FORMATO.png",86935,10,"PAL","mei","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","Emerson Raymundo Santos","Emerson Santos","https://s.glbimg.com/es/sde/f/2016/05/20/7743ec4420461e770a65425100024972_FORMATO.png",86972,10,"BOT","zag","Nulo",0,4.75,0,2.08,5,NA,3,NA,4,1,NA,NA,11,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","Matheus Fernandes Siqueira","Matheus Fernandes","https://s.glbimg.com/es/sde/f/2016/04/27/89aa4c949b4487f412aa063ca7db4bc4_FORMATO.png",94067,10,"BOT","mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","Lucas Ribamar Lopes dos Santos Bibiano","Ribamar","https://s.glbimg.com/es/sde/f/2016/05/20/c2b2ff7808695647ee0d6a0124a9df42_FORMATO.png",94068,10,"BOT","ata","Dúvida",0,6.8,-0.57,1.49,10,1,10,5,3,11,1,9,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","Luiz Miller dos Santos Silva","Luiz Miller","https://s.glbimg.com/es/sde/f/2016/05/01/07a0c81156c35ffc3aa26adc06a9a5e2_FORMATO.png",94143,10,"STC","gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","Felipe dos Reis Pereira Vizeu do Carmo","Felipe Vizeu","https://s.glbimg.com/es/sde/f/2016/04/20/f969d90dae6aa636d5e07326a7cb3c9c_FORMATO.png",94138,10,"FLA","ata","Nulo",2.1,5.9,-0.06,2.87,8,NA,8,3,5,9,2,2,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","Thallyson Gabriel Lobo Seabra","Thallyson",NA,94144,10,"SPO","ata","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","Leonardo Cesar Jardim","Léo","https://s.glbimg.com/es/sde/f/2016/04/30/e393c92239428f76920973cf24b82073_FORMATO.png",87008,10,"GRE","gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","Igor Brondani da Luz","Igor ","https://s.glbimg.com/es/sde/f/2016/04/27/9b0dc72678ed3d2a6171a25e0c4728dd_FORMATO.png",87201,10,"CHA","zag","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","Eduardo Augusto Baptista Miguel","Eduardo Baptista","https://s.glbimg.com/es/sde/f/2014/03/28/f0f2085b39b5c3d7a804aa369a856fa2_FORMATO.jpeg",87211,10,"PON","tec","Provável",-0.03,8.61,-0.29,2.31,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","Anderson Ferreira da Silva","Pará","https://s.glbimg.com/es/sde/f/2016/06/15/ac2022c9c1279ccc3a7c113923cb3fe5_FORMATO.png",87213,10,"FIG","lat","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","Maycon de Andrade Barberan","Maycon","https://s.glbimg.com/es/sde/f/2016/04/28/bb012e6b712bdcc32af3aa71cc4e1d3e_FORMATO.png",94154,10,"COR","mei","Nulo",0,4.26,0,1.4,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","José Carlos Cracco Neto","Zeca","https://s.glbimg.com/es/sde/f/2016/05/01/b75497cbd7fdf4e7cc56e0a77979a9f7_FORMATO.png",87192,10,"SAN","lat","Provável",3.4,9.77,0.42,3.35,9,3,14,2,1,8,1,NA,35,17,NA,NA,2,NA,NA,NA,NA,NA,NA
"743","Lucas Ferreira Amaral","Lucas Ferreira","https://s.glbimg.com/es/sde/f/2016/05/01/a38c7b2a46cf04e24085ad1f45ce78bc_FORMATO.png",94147,10,"SPO","gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","Iago Sampaio Silva","Iago","https://s.glbimg.com/es/sde/f/2016/04/27/150290301c0430d874cbf7cea57b3cf8_FORMATO.jpeg",94228,10,"GRE","lat","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","Leonardo Campos Duarte da Silva","Léo Duarte","https://s.glbimg.com/es/sde/f/2016/04/20/077473a4e168ab2b7fa9048b8d76a73a_FORMATO.png",94214,10,"FLA","zag","Nulo",0,8,0,2.28,7,2,4,1,NA,4,NA,1,8,7,NA,NA,2,NA,NA,NA,NA,NA,NA
"746","Pedro Henrique Ribeiro Gonçalves","Pedro Henrique","https://s.glbimg.com/es/sde/f/2016/04/28/d79ded1eae88c25646b800caa6438463_FORMATO.png",87225,10,"COR","zag","Dúvida",-1.8,0.79,-0.48,0.3,3,1,2,1,NA,2,NA,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","Guilherme Antonio Arana Lopes","Guilherme Arana","https://s.glbimg.com/es/sde/f/2016/04/28/791584b7c8c0a16ed8c52dc6c6821a90_FORMATO.png",87228,10,"COR","lat","Nulo",0,4.86,0,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"748","Marcos do Nascimento Teixeira","Marcão","https://s.glbimg.com/es/sde/f/2015/03/04/8e31188bc019c51828bdbdf9d97ebefb_FORMATO.png",87267,10,"ATL","zag","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","Pedro Henrique Perotti","Perotti","https://s.glbimg.com/es/sde/f/2016/04/27/bdfa01266c1db8f51c4a40573c5ea27a_FORMATO.png",94286,10,"CHA","ata","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","Lourency do Nascimento Rodrigues","Lourency","https://s.glbimg.com/es/sde/f/2016/04/27/3a84257ee84604c2cff291c1b066a26b_FORMATO.png",94249,10,"CHA","ata","Nulo",0,1.07,0,0.07,3,NA,3,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","Guilherme Natan de Lima","Lima","https://s.glbimg.com/es/sde/f/2016/04/27/059a0e58f2adc09337048722ca4f5ae4_FORMATO.png",94288,10,"CHA","mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","Gabriel Costa França","Gabriel","https://s.glbimg.com/es/sde/f/2016/05/09/08d7db2748121ab1683da235cfa4a04f_FORMATO.png",87393,10,"ATL","zag","Nulo",0,9.53,0,3.08,5,2,7,NA,2,7,NA,NA,13,7,1,NA,1,NA,NA,NA,NA,NA,NA
"753","Allano Brendon de Souza Lima","Allano","https://s.glbimg.com/es/sde/f/2016/04/28/3085654af6c3a83e8e6538ac7bc78942_FORMATO.png",87391,10,"CRU","ata","Nulo",0,2.81,0,1.28,5,NA,5,NA,1,7,NA,NA,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","Raphael Cavalcante Veiga","Raphael Veiga","https://s.glbimg.com/es/sde/f/2016/05/09/dd5d3e189da3dded80c0cee3231c0eb5_FORMATO.jpeg",94509,10,"COR","mei","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","Maximiliano Brian Rolón","Maxi Rolón","https://s.glbimg.com/es/sde/f/2016/04/28/97c77dedeea53fb40258a76eef4edc24_FORMATO.jpeg",94649,10,"SAN","ata","Nulo",0,1.76,0,-0.05,2,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","Pedro Guilherme Abreu dos Santos","Pedro","https://s.glbimg.com/es/sde/f/2016/02/15/9014d90f048acbd879798bc652108dd4_FORMATO.jpeg",94583,10,"FLU","ata","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","João Victor da Vitória Fernandes","Capixaba","https://s.glbimg.com/es/sde/f/2016/03/01/56c5c3f0146f152498f9f23857403b33_FORMATO.jpeg",94894,10,"ATL","ata","Nulo",0,0.77,0,-1.05,2,1,2,1,NA,4,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","Edimar Ribeiro da Costa Júnior","Juninho","https://s.glbimg.com/es/sde/f/2016/05/01/3702c1c16aa8563dfc0d7e4f3399cadd_FORMATO.png",94445,10,"SPO","mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","Lucas Fernandes da Silva","Lucas Fernandes","https://s.glbimg.com/es/sde/f/2016/05/01/0a47d84040286532fb5d90cc746b49b3_FORMATO.png",94931,10,"SAO","mei","Contundido",0,10.6,0,3.56,5,1,4,5,NA,1,1,NA,6,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"760","Lucas Tolentino Coelho de Lima","Lucas Paquetá","https://s.glbimg.com/es/sde/f/2016/04/20/617d739dd1a0f98c8183bc66cee10d54_FORMATO.png",94930,10,"FLA","mei","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","Yan Petter Pereira da Silva","Yan Petter","https://s.glbimg.com/es/sde/f/2016/04/30/714802b0dc9274bf50f058fe93821074_FORMATO.png",94722,10,"INT","mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","Leonardo Peixoto Principe","Léo Principe",NA,94765,10,"COR","lat","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","Domilson Cordeiro dos Santos","Dodô","https://s.glbimg.com/es/sde/f/2016/05/09/0f1b6534c01aff71e739f5cac6bb3053_FORMATO.jpeg",94985,10,"COR","lat","Provável",3.5,11.43,0.45,3.11,9,2,3,1,NA,13,NA,1,24,11,2,NA,1,NA,NA,NA,NA,NA,NA
"764","Lucas Emanoel Leite Romão","Lucão","https://s.glbimg.com/es/sde/f/2016/04/28/46ff09de149d9642f095549e519260c1_FORMATO.png",94962,10,"CRU","gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","Thalis Henrique Cantanhede","Thalis ","https://s.glbimg.com/es/sde/f/2016/05/09/a1a3a7a82484b2a3f7b6388ea8f914cc_FORMATO.jpeg",95022,10,"ATL","mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","Vitor Ruas Garrido","Vitinho","https://s.glbimg.com/es/sde/f/2016/05/09/7af1013445c4cc15fd5f4044616d04cd_FORMATO.png",94933,10,"AME","ata","Nulo",0,0.77,0,-0.3,1,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","Luis Guilherme Castro de Melo","Luis Guilherme","https://s.glbimg.com/es/sde/f/2016/05/09/47077cf4073dc5319b8e49c87010479b_FORMATO.jpeg",95023,10,"ATL","ata","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
