rodada,time,jogador,posição,jogou,pontos,pontos média,preço,preço var.,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS,confronto,mando
201607,Grêmio,Bruno Grassi,Goleiro,true,4.00,3.67,4.69,-0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,flu x gre,false
201608,Grêmio,Bruno Grassi,Goleiro,false,0.00,3.67,4.69,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cha x gre,false
201609,Grêmio,Bruno Grassi,Goleiro,false,0.00,3.67,4.69,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gre x cru,true
201610,Grêmio,Bruno Grassi,Goleiro,false,0.00,3.67,4.69,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gre x vit,true
201611,Grêmio,Bruno Grassi,Goleiro,false,0.00,3.67,4.69,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cap x gre,false
201612,Grêmio,Bruno Grassi,Goleiro,false,0.00,3.67,4.69,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gre x san,true
201613,Grêmio,Bruno Grassi,Goleiro,false,0.00,3.67,4.69,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,int x gre,false
201614,Grêmio,Bruno Grassi,Goleiro,false,0.00,3.67,4.69,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gre x fig,true
201615,Grêmio,Bruno Grassi,Goleiro,false,0.00,3.67,4.69,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spt x gre,false
201616,Grêmio,Bruno Grassi,Goleiro,false,0.00,3.67,4.69,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gre x sao,true
201617,Grêmio,Bruno Grassi,Goleiro,false,0.00,3.67,4.69,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ame x gre,false
201618,Grêmio,Bruno Grassi,Goleiro,false,0.00,3.67,4.69,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gre x scz,true
201619,Grêmio,Bruno Grassi,Goleiro,false,0.00,3.67,4.69,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bot x gre,false
201620,Grêmio,Bruno Grassi,Goleiro,false,0.00,3.67,4.69,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gre x cor,true
201621,Grêmio,Bruno Grassi,Goleiro,false,0.00,3.67,4.69,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fla x gre,false
201622,Grêmio,Bruno Grassi,Goleiro,false,0.00,3.67,4.69,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gre x cam,true
201623,Grêmio,Bruno Grassi,Goleiro,false,0.00,3.67,4.69,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cfc x gre,false
201624,Grêmio,Bruno Grassi,Goleiro,false,0.00,3.67,4.69,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gre x pal,true
201625,Grêmio,Bruno Grassi,Goleiro,false,0.00,3.67,4.69,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pon x gre,false
201626,Grêmio,Bruno Grassi,Goleiro,false,0.00,3.67,4.69,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gre x flu,true
201627,Grêmio,Bruno Grassi,Goleiro,false,0.00,3.67,4.69,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gre x cha,true
201628,Grêmio,Bruno Grassi,Goleiro,true,10.00,5.25,5.80,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cru x gre,false
201629,Grêmio,Bruno Grassi,Goleiro,true,8.00,5.80,5.70,-0.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cru x gre,false
201630,Grêmio,Bruno Grassi,Goleiro,true,4.70,5.62,5.18,-0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gre x cap,true
201631,Grêmio,Bruno Grassi,Goleiro,true,1.70,5.06,4.77,-0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x gre,false
201632,Grêmio,Bruno Grassi,Goleiro,false,0.00,5.06,4.77,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gre x int,true
201633,Grêmio,Bruno Grassi,Goleiro,false,0.00,5.06,4.77,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fig x gre,false
201634,Grêmio,Bruno Grassi,Goleiro,false,0.00,5.06,4.77,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gre x spt,true
201635,Grêmio,Bruno Grassi,Goleiro,false,0.00,5.06,4.77,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sao x gre,false
201636,Grêmio,Bruno Grassi,Goleiro,false,0.00,5.06,4.77,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gre x ame,true
201637,Grêmio,Bruno Grassi,Goleiro,false,0.00,5.06,4.77,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gre x ame,true
201600,Vitória,Caíque,Goleiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,false
201601,Vitória,Caíque,Goleiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x vit,false
201602,Vitória,Caíque,Goleiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x cor,true
201603,Vitória,Caíque,Goleiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ame x vit,false
201604,Vitória,Caíque,Goleiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x cam,true
201605,Vitória,Caíque,Goleiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fla x vit,false
201606,Vitória,Caíque,Goleiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x int,true
201607,Vitória,Caíque,Goleiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bot x vit,false
201608,Vitória,Caíque,Goleiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sao x vit,false
201609,Vitória,Caíque,Goleiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x cha,true
201610,Vitória,Caíque,Goleiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gre x vit,false
201611,Vitória,Caíque,Goleiro,true,3.00,3.00,3.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,vit x pon,true
201612,Vitória,Caíque,Goleiro,true,-1.30,0.85,2.23,-0.78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,vit x spt,true
201613,Vitória,Caíque,Goleiro,true,5.00,2.23,3.42,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,cru x vit,false
201614,Vitória,Caíque,Goleiro,true,7.70,3.60,4.23,0.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,vit x flu,true
201615,Vitória,Caíque,Goleiro,true,10.00,4.88,5.13,0.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,cap x vit,false
201616,Vitória,Caíque,Goleiro,true,-3.00,3.57,2.93,-2.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,vit x san,true
201617,Vitória,Caíque,Goleiro,false,0.00,3.57,2.93,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fig x vit,false
201618,Vitória,Caíque,Goleiro,false,0.00,3.57,2.93,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x cfc,true
201619,Vitória,Caíque,Goleiro,false,0.00,3.57,2.93,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pal x vit,false
201620,Vitória,Caíque,Goleiro,false,0.00,3.57,2.93,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x scz,true
201621,Vitória,Caíque,Goleiro,false,0.00,3.57,2.93,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x vit,false
201622,Vitória,Caíque,Goleiro,false,0.00,3.57,2.93,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x ame,true
201623,Vitória,Caíque,Goleiro,false,0.00,3.57,2.93,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cam x vit,false
201624,Vitória,Caíque,Goleiro,true,7.40,4.12,4.50,1.57,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,vit x fla,true
201625,Vitória,Caíque,Goleiro,false,0.00,4.12,4.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,int x vit,false
201626,Vitória,Caíque,Goleiro,false,0.00,4.12,4.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x bot,true
201627,Vitória,Caíque,Goleiro,false,0.00,4.12,4.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x sao,true
201628,Vitória,Caíque,Goleiro,false,0.00,4.12,4.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x sao,true
201629,Vitória,Caíque,Goleiro,false,0.00,4.12,4.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x gre,true
201630,Vitória,Caíque,Goleiro,false,0.00,4.12,4.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pon x vit,false
201631,Vitória,Caíque,Goleiro,false,0.00,4.12,4.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spt x vit,false
201632,Vitória,Caíque,Goleiro,false,0.00,4.12,4.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x cru,true
201633,Vitória,Caíque,Goleiro,false,0.00,4.12,4.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flu x vit,false
201634,Vitória,Caíque,Goleiro,false,0.00,4.12,4.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x cap,true
201635,Vitória,Caíque,Goleiro,true,-6.60,2.78,2.28,-2.22,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,san x vit,false
201636,Vitória,Caíque,Goleiro,false,0.00,2.78,2.28,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x fig,true
201637,Vitória,Caíque,Goleiro,false,0.00,2.78,2.28,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x fig,true
201600,Corinthians,Caíque França,Goleiro,false,0.00,0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,false
201601,Corinthians,Caíque França,Goleiro,false,0.00,0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x gre,true
201602,Corinthians,Caíque França,Goleiro,false,0.00,0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x cor,false
201603,Corinthians,Caíque França,Goleiro,false,0.00,0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x pon,true
201604,Corinthians,Caíque França,Goleiro,false,0.00,0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spt x cor,false
201605,Corinthians,Caíque França,Goleiro,false,0.00,0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x san,true
201606,Corinthians,Caíque França,Goleiro,false,0.00,0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x cfc,true
201607,Corinthians,Caíque França,Goleiro,false,0.00,0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pal x cor,false
201608,Corinthians,Caíque França,Goleiro,false,0.00,0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flu x cor,false
201609,Corinthians,Caíque França,Goleiro,true,0.00,0.00,0.78,-0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x bot,true
201610,Corinthians,Caíque França,Goleiro,false,0.00,0.00,0.78,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cam x cor,false
201611,Corinthians,Caíque França,Goleiro,false,0.00,0.00,0.78,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x scz,true
201612,Corinthians,Caíque França,Goleiro,false,0.00,0.00,0.78,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ame x cor,false
201613,Corinthians,Caíque França,Goleiro,false,0.00,0.00,0.78,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x fla,true
201614,Corinthians,Caíque França,Goleiro,false,0.00,0.00,0.78,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cha x cor,false
201615,Corinthians,Caíque França,Goleiro,false,0.00,0.00,0.78,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x sao,true
201616,Corinthians,Caíque França,Goleiro,false,0.00,0.00,0.78,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x fig,true
201617,Corinthians,Caíque França,Goleiro,false,0.00,0.00,0.78,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x fig,true
201618,Corinthians,Caíque França,Goleiro,false,0.00,0.00,0.78,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cap x cor,false
201619,Corinthians,Caíque França,Goleiro,false,0.00,0.00,0.78,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x cru,true
201620,Corinthians,Caíque França,Goleiro,false,0.00,0.00,0.78,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x cru,true
201621,Corinthians,Caíque França,Goleiro,false,0.00,0.00,0.78,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x vit,true
201622,Corinthians,Caíque França,Goleiro,false,0.00,0.00,0.78,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x vit,true
201623,Corinthians,Caíque França,Goleiro,false,0.00,0.00,0.78,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x spt,true
201624,Corinthians,Caíque França,Goleiro,false,0.00,0.00,0.78,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x cor,false
201625,Corinthians,Caíque França,Goleiro,false,0.00,0.00,0.78,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cfc x cor,false
201626,Corinthians,Caíque França,Goleiro,false,0.00,0.00,0.78,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x pal,true
201627,Corinthians,Caíque França,Goleiro,false,0.00,0.00,0.78,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x flu,true
201628,Corinthians,Caíque França,Goleiro,false,0.00,0.00,0.78,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bot x cor,false
201629,Corinthians,Caíque França,Goleiro,false,0.00,0.00,0.78,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x cam,true
201630,Corinthians,Caíque França,Goleiro,false,0.00,0.00,0.78,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x cam,true
201631,Corinthians,Caíque França,Goleiro,false,0.00,0.00,0.78,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x ame,true
201632,Corinthians,Caíque França,Goleiro,false,0.00,0.00,0.78,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x ame,true
201633,Corinthians,Caíque França,Goleiro,false,0.00,0.00,0.78,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x cha,true
201634,Corinthians,Caíque França,Goleiro,false,0.00,0.00,0.78,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sao x cor,false
201635,Corinthians,Caíque França,Goleiro,false,0.00,0.00,0.78,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fig x cor,false
201636,Corinthians,Caíque França,Goleiro,false,0.00,0.00,0.78,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x int,true
201637,Corinthians,Caíque França,Goleiro,false,0.00,0.00,0.78,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x int,true
201600,Corinthians,Cássio,Goleiro,false,0.00,0.00,25.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,false
201601,Corinthians,Cássio,Goleiro,false,0.00,0.00,25.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x gre,true
201602,Corinthians,Cássio,Goleiro,false,0.00,0.00,25.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x cor,false
201603,Corinthians,Cássio,Goleiro,false,0.00,0.00,25.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x pon,true
201604,Corinthians,Cássio,Goleiro,false,0.00,0.00,25.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spt x cor,false
201605,Corinthians,Cássio,Goleiro,false,0.00,0.00,25.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x san,true
201606,Corinthians,Cássio,Goleiro,false,0.00,0.00,25.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x cfc,true
201607,Corinthians,Cássio,Goleiro,false,0.00,0.00,25.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pal x cor,false
201608,Corinthians,Cássio,Goleiro,true,5.00,5.00,20.70,-4.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,flu x cor,false
201609,Corinthians,Cássio,Goleiro,true,-2.00,1.50,19.04,-1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,cor x bot,true
201610,Corinthians,Cássio,Goleiro,true,-1.00,0.67,18.71,-0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,cam x cor,false
201611,Corinthians,Cássio,Goleiro,true,-2.30,-0.07,18.01,-0.70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,cor x scz,true
201612,Corinthians,Cássio,Goleiro,true,5.00,0.94,18.93,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ame x cor,false
201613,Corinthians,Cássio,Goleiro,true,14.00,3.12,20.84,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,cor x fla,true
201614,Corinthians,Cássio,Goleiro,true,8.00,3.82,20.22,-0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,cha x cor,false
201615,Corinthians,Cássio,Goleiro,true,-2.00,3.09,18.67,-1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,cor x sao,true
201616,Corinthians,Cássio,Goleiro,true,-1.50,2.58,18.26,-0.41,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,cor x fig,true
201617,Corinthians,Cássio,Goleiro,true,5.50,2.87,19.52,1.26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,cor x fig,true
201618,Corinthians,Cássio,Goleiro,true,-1.00,2.52,17.99,-1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,cap x cor,false
201619,Corinthians,Cássio,Goleiro,true,-2.90,2.07,17.85,-0.14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,cor x cru,true
201620,Corinthians,Cássio,Goleiro,true,6.00,2.37,19.10,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,cor x cru,true
201621,Corinthians,Cássio,Goleiro,true,-2.00,2.06,17.88,-1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,cor x vit,true
201622,Corinthians,Cássio,Goleiro,true,-1.00,1.86,17.85,-0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,cor x vit,true
201623,Corinthians,Cássio,Goleiro,true,7.70,2.23,19.26,1.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,cor x spt,true
201624,Corinthians,Cássio,Goleiro,true,-4.00,1.86,17.06,-2.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,san x cor,false
201625,Corinthians,Cássio,Goleiro,true,1.00,1.81,17.80,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,cfc x cor,false
201626,Corinthians,Cássio,Goleiro,true,-1.30,1.65,17.25,-0.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,cor x pal,true
201627,Corinthians,Cássio,Goleiro,false,0.00,1.65,17.25,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x flu,true
201628,Corinthians,Cássio,Goleiro,false,0.00,1.65,17.25,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bot x cor,false
201629,Corinthians,Cássio,Goleiro,false,0.00,1.65,17.25,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x cam,true
201630,Corinthians,Cássio,Goleiro,false,0.00,1.65,17.25,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x cam,true
201631,Corinthians,Cássio,Goleiro,false,0.00,1.65,17.25,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x ame,true
201632,Corinthians,Cássio,Goleiro,false,0.00,1.65,17.25,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x ame,true
201633,Corinthians,Cássio,Goleiro,true,-2.30,1.45,16.42,-0.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,cor x cha,true
201634,Corinthians,Cássio,Goleiro,true,-8.00,1.00,15.10,-1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,sao x cor,false
201635,Corinthians,Cássio,Goleiro,false,0.00,1.00,15.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fig x cor,false
201636,Corinthians,Cássio,Goleiro,false,0.00,1.00,15.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x int,true
201637,Corinthians,Cássio,Goleiro,false,0.00,1.00,15.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x int,true
201600,Ponte Preta,César,Goleiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,false
201601,Ponte Preta,César,Goleiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fig x pon,false
201602,Ponte Preta,César,Goleiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pon x pal,true
201603,Ponte Preta,César,Goleiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x pon,false
201604,Ponte Preta,César,Goleiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pon x fla,true
201605,Ponte Preta,César,Goleiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ame x pon,false
201606,Ponte Preta,César,Goleiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gre x pon,false
201607,Ponte Preta,César,Goleiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pon x cha,true
201608,Ponte Preta,César,Goleiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pon x cap,true
201609,Ponte Preta,César,Goleiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cam x pon,false
201610,Ponte Preta,César,Goleiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pon x cru,true
201611,Ponte Preta,César,Goleiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x pon,false
201612,Ponte Preta,César,Goleiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x pon,false
201613,Ponte Preta,César,Goleiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pon x sao,true
201614,Ponte Preta,César,Goleiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pon x spt,true
201615,Ponte Preta,César,Goleiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x pon,false
201616,Ponte Preta,César,Goleiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pon x int,true
201617,Ponte Preta,César,Goleiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flu x pon,false
201618,Ponte Preta,César,Goleiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pon x bot,true
201619,Ponte Preta,César,Goleiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cfc x pon,false
201620,Ponte Preta,César,Goleiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pon x fig,true
201621,Ponte Preta,César,Goleiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pal x pon,false
201622,Ponte Preta,César,Goleiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pon x cor,true
