,atletas.entrou_em_campo,atletas.foto,atletas.minimo_para_valorizar,atletas.atleta_id,atletas.preco_num,atletas.slug,atletas.jogos_num,atletas.apelido,atletas.clube_id,atletas.rodada_id,atletas.variacao_num,atletas.pontos_num,atletas.apelido_abreviado,atletas.status_id,atletas.posicao_id,atletas.nome,atletas.clube.id.full.name,atletas.media_num,CA,DS,FC,FF,FS,SG,DE,GS,A,I,G,FD,FT,PS,PP,PC,V,CV,DP,GC
356,False,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_HKFN5Du.png,,102598,6.0,helinho,0,Helinho,280,4,0.0,0.0,Helinho,6,5,Hélio Júnio Nunes de Castro,Bragantino,0.0,,,,,,,,,,,,,,,,,,,,
357,False,https://s.sde.globo.com/media/person_role/2024/04/13/photo_FORMATO_S4nmFGH.png,,102599,1.95,thiaguinho,2,Thiaguinho,286,4,0.0,0.0,Thiaguinho,6,4,Thiago Beserra dos Santos Conti,Juventude,0.7,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
358,True,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_do5hHhP.png,,102796,5.03,julimar,4,Julimar,293,4,0.16,3.5,Julimar,7,5,Julimar Silva Oliveira Júnior,Athlético-PR,3.85,1.0,5.0,6.0,4.0,1.0,,,,1.0,1.0,,3.0,,,,,,,,
359,True,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_hfdtfwn.png,,102878,5.82,terans,1,Terans,266,4,-1.18,0.2,Terans,6,4,Miguel David Terans Pérez,Fluminense,0.2,,,1.0,,1.0,,,,,,,,,,,,,,,
360,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_pMtI9RP.png,,102906,1.19,anderson,4,Anderson,283,4,0.39,2.0,Anderson,6,1,Anderson Silva da Paixão,Cruzeiro,0.25,,,,,,,8.0,7.0,,,,,,,,,,,,
361,False,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO_udwUldz.png,,102907,3.0,matheus-teixeira,0,Matheus Teixeira,288,4,0.0,0.0,M. Teixeira,6,1,Matheus Henrique Teixeira,Criciúma,0.0,,,,,,,,,,,,,,,,,,,,
362,True,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_Zd7I4CW.png,,102909,3.44,luan-vinicius,2,Luan Vinícius,287,4,-0.59,0.0,L. Vinícius,2,4,Luan Vinícius da Silva Santos,Vitória,0.0,,,,,,,,,,,,,,,,,,,,
363,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_xvi8r6q.png,,102928,12.99,canobbio,3,Canobbio,293,4,0.0,0.0,Canobbio,7,5,Agustín Canobbio Graviz,Athlético-PR,9.93,,6.0,6.0,4.0,4.0,,,,1.0,,2.0,1.0,,,,,,1.0,,
364,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_0NKGpeO.png,,102975,3.0,escobar,0,Escobar,356,4,0.0,0.0,Escobar,6,2,Gonzalo Daniel Escobar,Fortaleza,0.0,,,,,,,,,,,,,,,,,,,,
365,True,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_lsx86RT.png,,103014,4.23,laquintana,4,Laquintana,280,4,-0.47,-0.1,Laquintana,7,5,Ignacio Jesús Laquintana Marsico - Nacho,Bragantino,3.05,,2.0,1.0,,2.0,,,,,1.0,1.0,1.0,,,,,,,,
366,True,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_ASVHNr0.png,,103076,2.8,mateus-goncalves,3,Mateus Gonçalves,287,4,-0.17,1.0,M. Gonçalves,6,5,Mateus Gonçalves Martins,Vitória,1.17,,,1.0,2.0,2.0,,,,,,,1.0,,,,,,,,
367,True,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_u2OAUgL.png,,103195,2.72,candelo,2,Candelo,288,4,0.25,2.4,Candelo,6,4,Yerson Candelo Miranda,Criciúma,1.2,,2.0,,,,,,,,,,,,,,,,,,
368,True,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_3VHcc20.png,,103295,5.99,eric-ramires,4,Eric Ramires,280,4,-0.41,1.9,E. Ramires,2,4,Eric dos Santos Rodrigues,Bragantino,3.75,1.0,4.0,6.0,3.0,4.0,,,,1.0,,,3.0,,,,,,,,
369,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_V7nD4iR.png,,103347,4.82,matheus-alexandre,2,Matheus Alexandre,1371,4,-0.23,-0.7,M. Alexandre,7,2,Matheus Alexandre Anastácio de Souza,Cuiabá,2.3,1.0,5.0,4.0,1.0,,,,,,,,,,,,,,,,
370,False,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_FP6SoEK.png,,103388,6.0,emmanuel-martinez,0,Emmanuel Martínez,356,4,0.0,0.0,E. Martínez,6,4,Leandro Emmanuel Martínez,Fortaleza,0.0,,,,,,,,,,,,,,,,,,,,
371,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_fyit2aL.png,,103575,5.0,caetano,0,Caetano,264,4,0.0,0.0,Caetano,6,3,João Victor Andrade Caetano,Corinthians,0.0,,,,,,,,,,,,,,,,,,,,
372,False,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_rDWVVAO.png,,103576,2.0,rafael-bilu,0,Rafael Bilu,283,4,0.0,0.0,R. Bilu,5,5,Rafael Bilu Mudesto,Cruzeiro,0.0,,,,,,,,,,,,,,,,,,,,
373,True,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_1ebxa2m.png,,103684,7.27,kaique-rocha,4,Kaíque Rocha,293,4,-0.42,2.9,K. Rocha,7,3,Kaíque Rocha Lima,Athlético-PR,6.07,,9.0,2.0,2.0,5.0,2.0,,,,,,,,,,,,,,
374,True,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_4l6blnt.png,,103695,2.8,jadsom-silva,4,Jadsom Silva,280,4,-0.19,1.2,J. Silva,7,4,Jadsom Meemyas de Oliveira da Silva,Bragantino,1.2,1.0,5.0,5.0,1.0,1.0,,,,,,,,,,,,,,,
375,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Kh2CeQC.png,,103764,3.8,gabriel-veron,3,Gabriel Veron,283,4,0.0,0.0,G. Veron,6,5,Gabriel Veron Fonseca de Souza,Cruzeiro,0.57,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
376,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_yzWSMvb.png,,103767,5.86,gabriel-menino,3,Gabriel Menino,275,4,0.0,0.0,G. Menino,6,4,Gabriel Vinícius Menino,Palmeiras,2.83,1.0,5.0,3.0,3.0,4.0,,,,,,,,,,,,,,,
377,True,https://s.sde.globo.com/media/person_role/2024/03/25/photo_FORMATO_5y8FTJb.png,,103987,4.39,higor-meritao,3,Higor Meritão,288,4,2.69,12.4,H. Meritão,6,4,Higor Matheus Meritão,Criciúma,4.37,1.0,4.0,4.0,2.0,2.0,,,,,1.0,1.0,,,,,,,,,
378,False,https://s.sde.globo.com/media/person_role/2024/03/15/photo_220x220_8aL4XNH.png,,104075,5.0,sabino,0,Sabino,276,4,0.0,0.0,Sabino,6,3,José Sabino Chagas Monteiro,São Paulo,0.0,,,,,,,,,,,,,,,,,,,,
379,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_2FClDmd.png,,104084,5.75,carlos-miguel,1,Carlos Miguel,264,4,2.52,7.0,C. Miguel,7,1,Carlos Miguel dos Santos Pereira,Corinthians,7.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,,
380,True,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_6xGko1v.png,,104085,5.91,bruno-fuchs,1,Bruno Fuchs,282,4,-0.09,2.8,B. Fuchs,3,3,Bruno de Lara Fuchs,Atlético-MG,2.8,,1.0,3.0,,1.0,1.0,,,,,,,,,,,,1.0,,
381,True,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_0iYWFXU.png,,104118,3.13,lucas-arcanjo,3,Lucas Arcanjo,287,4,-0.48,0.0,L. Arcanjo,7,1,Lucas Willians Assis Arcanjo,Vitória,1.5,,,,,1.0,,10.0,6.0,,,,,,,,,,,,
382,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_EP2XIGK.png,,104153,3.0,ruan,0,Ruan,264,4,0.0,0.0,Ruan,6,4,Ruan de Oliveira Ferreira,Corinthians,0.0,,,,,,,,,,,,,,,,,,,,
383,False,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_ahcx1NO.png,,104191,2.0,raul,0,Raul,263,4,0.0,0.0,Raul,6,1,Raul Jonas Steffens,Botafogo,0.0,,,,,,,,,,,,,,,,,,,,
384,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Xv4P6TP.png,,104204,2.0,edson-carioca,0,Edson Carioca,286,4,0.0,0.0,E. Carioca,5,5,Edson Guilherme Mendes dos Santos,Juventude,0.0,,,,,,,,,,,,,,,,,,,,
385,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_or4O39H.png,,104250,5.51,joao-victor,2,João Victor,267,4,0.0,0.0,J. Victor,6,3,João Victor da Silva Marcelino,Vasco,1.05,1.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,
386,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_JuPF2jd.png,,104253,3.22,adriano-martins,2,Adriano Martins,373,4,-0.46,-0.1,A. Martins,6,3,Adriano Martins da Fonseca,Atlético-GO,0.5,1.0,2.0,3.0,,1.0,,,,,,,,,,,,,,,
387,True,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Ey1s4jw.png,,104257,5.37,joao-lucas,4,João Lucas,286,4,-0.33,1.4,J. Lucas,6,2,João Lucas de Almeida Carvalho,Juventude,4.45,1.0,9.0,5.0,1.0,5.0,1.0,,,,,,1.0,,,,,,,,
388,False,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_YfMFo2m.png,,104276,3.0,calegari,0,Calegari,266,4,0.0,0.0,Calegari,6,2,Lucas Felipe Calegari,Fluminense,0.0,,,,,,,,,,,,,,,,,,,,
389,False,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_6VpYPLs.png,,104330,3.74,dudu,1,Dudu,287,4,0.0,0.0,Dudu,6,4,Eduardo Marcelo Rodrigues Nunes,Vitória,3.6,,3.0,,,,,,,,,,,,,,,,,,
390,False,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_xQ2S67t.png,,104383,3.0,matheus-mendes,0,Matheus Mendes,282,4,0.0,0.0,M. Mendes,6,1,Matheus Mendes Werneck de Oliveira,Atlético-MG,0.0,,,,,,,,,,,,,,,,,,,,
391,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_mxuErJK.png,,104385,4.85,igor-gomes,1,Igor Gomes,285,4,0.0,0.0,I. Gomes,6,3,Igor Gomes Silva,Internacional,5.0,,,,,,1.0,,,,,,,,,,,,,,
392,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_4ASqaCm.png,,104502,6.21,christian,2,Christian,293,4,0.09,3.0,Christian,7,4,Christian Roberto Alves Cardoso,Athlético-PR,2.2,,1.0,1.0,1.0,3.0,,,,,,,1.0,,,,,,,,
393,False,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_vCy6pfa.png,,104588,0.85,fabricio,0,Fabrício,280,4,0.0,0.0,Fabrício,6,1,Fabrício Oliveira de Souza,Bragantino,0.0,,,,,,,,,,,,,,,,,,,,
394,True,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_bUKbhSF.png,,104666,4.68,moises,3,Moisés,356,4,-0.43,0.8,Moisés,7,5,Moisés Vieira da Veiga,Fortaleza,0.83,,,,1.0,1.0,,,,,,,1.0,,,,,,,,
395,True,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_TFHsgGX.png,,104693,1.42,newton,1,Newton,288,4,0.42,1.7,Newton,6,4,Newton Araújo da Costa Júnior,Criciúma,1.7,,1.0,,,1.0,,,,,,,,,,,,,,,
396,True,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_UIx1Yzg.png,,104754,8.93,juan-vojvoda,3,Juan Vojvoda,356,4,-0.19,3.96,J. Vojvoda,7,6,Juan Pablo Vojvoda Rizzo,Fortaleza,4.27,,,,,,,,,,,,,,,,,1.0,,,
397,True,https://s.sde.globo.com/media/person_role/2024/01/19/photo_FORMATO.png,,104759,7.61,leo-godoy,4,Leo Godoy,293,4,-1.2,-0.1,L. Godoy,7,2,Leonardo Ezequiel Godoy,Athlético-PR,4.78,1.0,2.0,5.0,1.0,1.0,2.0,,,,1.0,1.0,,,,,,,,,
398,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_426fnSQ.png,,104783,5.0,acevedo,0,Acevedo,265,4,0.0,0.0,Acevedo,5,4,Nicolás Brian Acevedo Tabárez,Bahia,0.0,,,,,,,,,,,,,,,,,,,,
399,True,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_kfLtGgD.png,,104994,5.55,wagner-leonardo,3,Wagner Leonardo,287,4,-0.4,1.2,W. Leonardo,7,3,Wagner Leonardo Calvelo de Souza,Vitória,4.3,,2.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,
400,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_s2GXfyO.png,,105047,2.68,joao-marcelo,4,João Marcelo,283,4,0.17,2.4,J. Marcelo,6,3,João Marcelo Messias Ferreira,Cruzeiro,1.45,1.0,4.0,1.0,1.0,3.0,,,,,,,,,,,,,,,
401,True,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_CEULB4Y.png,,105208,9.53,bento,4,Bento,293,4,-1.06,2.0,Bento,7,1,Bento Matheus Krepski,Athlético-PR,5.0,1.0,,,,,2.0,14.0,3.0,,,,,,,,,,,,
402,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_of5ELHS.png,,105300,3.87,ferraresi,2,Ferraresi,276,4,0.0,0.0,Ferraresi,6,3,Nahuel Adolfo Ferraresi Hernández,São Paulo,1.45,,2.0,,,1.0,,,,,,,,,,,,,,,
403,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_7TSdotN.png,,105373,5.88,gabriel-xavier,2,Gabriel Xavier,265,4,1.28,5.4,G. Xavier,7,3,Gabriel Lheman Xavier - Lhman,Bahia,4.7,1.0,3.0,5.0,2.0,1.0,1.0,,,,,,1.0,,,,,,,,
404,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_1Zas2lO.png,,105531,6.45,matheus-bidu,1,Matheus Bidu,264,4,2.45,9.0,M. Bidu,6,2,Matheus Lima Beltrão Oliveira Valin,Corinthians,9.0,,2.0,2.0,,2.0,1.0,,,,,,1.0,,,,,,,,
405,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_GWnqoHo.png,,105547,4.56,rikelme,3,Rikelme,1371,4,-0.11,2.2,Rikelme,2,2,Rikelme Hernandes Amorim Rocha,Cuiabá,2.0,,4.0,3.0,,2.0,,,,,1.0,,1.0,,,,,,,,
406,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_W3SXUOe.png,,105568,11.31,lucero,2,Lucero,356,4,0.0,0.0,Lucero,6,5,Juan Martín Lucero,Fortaleza,4.35,1.0,1.0,5.0,,4.0,,,,,,1.0,,,,,,,,,
407,True,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_hcvXauo.png,,105584,5.92,lucas-piton,4,Lucas Piton,267,4,-0.35,2.7,L. Piton,7,2,Lucas Piton Crivellaro,Vasco,2.48,2.0,8.0,3.0,4.0,,,,,,,,,,,,,,,,
408,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_jbubVwk.png,,105585,2.68,roni,2,Roni,373,4,0.01,2.3,Roni,6,4,Roni Medeiros de Moura,Atlético-GO,0.35,2.0,3.0,3.0,,,,,,,,,,,,,,,,,
409,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_mH51PBM.png,,105647,6.94,mauricio,4,Maurício,285,4,0.31,5.2,Maurício,6,4,Maurício Magalhães Prado,Internacional,2.9,1.0,5.0,4.0,3.0,6.0,,,,,,,2.0,,,,,,,,
410,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_X6kjIiZ.png,,105811,12.14,wesley,4,Wesley,285,4,1.5,12.8,Wesley,6,5,Wesley Ribeiro Silva,Internacional,10.42,2.0,8.0,9.0,5.0,17.0,,,,1.0,1.0,2.0,2.0,,1.0,,,,,,
411,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_G0fv4ti.png,,105844,2.0,belezi,0,Belezi,293,4,0.0,0.0,Belezi,6,3,Lucas Belezi Barbosa,Athlético-PR,0.0,,,,,,,,,,,,,,,,,,,,
412,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_bzn3fop.png,,105845,4.0,matheus-araujo,0,Matheus Araújo,264,4,0.0,0.0,M. Araújo,5,4,Matheus de Araújo Andrade,Corinthians,0.0,,,,,,,,,,,,,,,,,,,,
413,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_JGhasXI.png,,105902,2.35,ze-gabriel,2,Zé Gabriel,267,4,0.0,0.0,Z. Gabriel,6,4,José Gabriel dos Santos Silva,Vasco,-0.7,1.0,,4.0,1.0,,,,,,,,,,,,,,,,
414,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_lQJeqYA.png,,105911,3.73,romulo,2,Rômulo,285,4,0.0,0.0,Rômulo,6,4,Rômulo Zanre Zwarg,Internacional,2.7,1.0,5.0,2.0,,2.0,,,,,,,,,,,,,,,
415,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_1KgmN5n.png,,105949,5.37,rochet,4,Rochet,285,4,-0.68,0.0,Rochet,6,1,Sergio Ramón Rochet Álvarez,Internacional,3.13,,,,,3.0,1.0,9.0,3.0,,,,,,,,,,,,
416,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_cNnjyZe.png,,106082,3.0,ewerthon,0,Ewerthon,286,4,0.0,0.0,Ewerthon,6,2,Ewerthon Diógenes da Silva,Juventude,0.0,,,,,,,,,,,,,,,,,,,,
417,False,https://s.sde.globo.com/media/person_role/2024/01/12/photo_220x220.png,,106083,2.0,breno,0,Breno,263,4,0.0,0.0,Breno,6,4,Breno Washington Rodrigues da Silva,Botafogo,0.0,,,,,,,,,,,,,,,,,,,,
418,False,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wvc5kfv.png,,106160,3.08,lucao,2,Lucão,280,4,0.0,0.0,Lucão,6,1,Lucas Alexandre Galdino de Azevedo,Bragantino,1.5,,,,,,,5.0,2.0,,,,,,,,,,,,
419,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_sq3mb5j.png,,106202,2.69,bruno-gomes,2,Bruno Gomes,285,4,0.0,0.0,B. Gomes,6,4,Bruno Gomes da Silva Clevelário,Internacional,-0.1,,,4.0,,2.0,,,,,,,,,,,,,,,
420,False,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_csUs5UL.png,,106299,4.0,realpe,0,Realpe,280,4,0.0,0.0,Realpe,6,3,Leonardo Javier Realpe Montaño,Bragantino,0.0,,,,,,,,,,,,,,,,,,,,
421,True,https://s.sde.globo.com/media/person_role/2024/02/15/photo_FORMATO_jiBs4Bk.png,,106323,6.1,caio-alexandre,3,Caio Alexandre,265,4,-0.96,0.0,C. Alexandre,7,4,Caio Alexandre Souza e Silva,Bahia,2.1,,2.0,1.0,,6.0,,,,,,,1.0,,,,,,,,
422,False,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_p7fftOF.png,,106327,2.0,wesley-gasolina,0,Wesley Gasolina,283,4,0.0,0.0,W. Gasolina,6,2,Wesley David de Oliveira Andrade,Cruzeiro,0.0,,,,,,,,,,,,,,,,,,,,
423,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_N5NG9cx.png,,106371,2.0,jhonata-robert,0,Jhonata Robert,284,4,0.0,0.0,J. Robert,6,5,Jhonata Robert Alves da Silva,Grêmio,0.0,,,,,,,,,,,,,,,,,,,,
424,True,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wPSGjby.png,,106434,3.71,eduardo-santos,1,Eduardo Santos,280,4,-0.29,1.2,E. Santos,6,3,Eduardo Gonzaga Mendes Santos,Bragantino,1.2,,1.0,,,,,,,,,,,,,,,,,,
425,False,https://s.sde.globo.com/media/person_role/2019/10/11/0afc8ba0ff6a6f6a67ae5417dcd38850_FORMATO.png,,106475,3.26,ricardo-colbachini,0,Ricardo Colbachini,1371,4,0.0,0.0,R. Colbachini,7,6,Ricardo Colbachini,Cuiabá,0.0,,,,,,,,,,,,,,,,,,,,
426,False,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_mqCHNug.png,,106593,5.0,villalba,0,Villalba,283,4,0.0,0.0,Villalba,6,3,Lucas Hernán Villalba,Cruzeiro,0.0,,,,,,,,,,,,,,,,,,,,
427,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_LPbAkh9.png,,106822,6.27,rodrigo-nestor,2,Rodrigo Nestor,276,4,0.0,0.0,R. Nestor,6,4,Rodrigo Nestor Bertalia,São Paulo,3.2,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,
428,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Z3aNUXx.png,,106824,9.04,welington,3,Welington,276,4,1.74,11.1,Welington,5,2,Welington Damascena Santos,São Paulo,8.27,,10.0,1.0,2.0,3.0,2.0,,,,,,,,,,,,,,
429,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_mCvHWjt.png,,106829,2.0,patryck,0,Patryck,276,4,0.0,0.0,Patryck,2,2,Patryck Lanza dos Reis,São Paulo,0.0,,,,,,,,,,,,,,,,,,,,
430,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_uPYz8tk.png,,106831,2.37,juan,1,Juan,276,4,0.0,0.0,Juan,6,5,Juan Santos da Silva,São Paulo,0.0,,,,,,,,,,,,,,,,,,,,
431,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_AUtEehU.png,,106835,5.0,luan-patrick,0,Luan Patrick,293,4,0.0,0.0,L. Patrick,6,3,Luan Patrick Wiedthauper,Athlético-PR,0.0,,,,,,,,,,,,,,,,,,,,
432,True,https://s.sde.globo.com/media/person_role/2024/03/12/photo_220x220_tVZpibR.png,,106931,3.77,clayton,3,Clayton,267,4,-0.16,1.6,Clayton,6,5,Clayton Fernandes Silva,Vasco,1.1,,,1.0,3.0,,,,,,,,1.0,,,,,,,,
433,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_qx7ZU51.png,,106950,4.0,fernando,0,Fernando,293,4,0.0,0.0,Fernando,6,2,Fernando Augusto Pereira Bueno Júnior,Athlético-PR,0.0,,,,,,,,,,,,,,,,,,,,
434,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_rR1yZyw.png,,107093,5.99,luciano-juba,3,Luciano Juba,265,4,1.37,8.6,L. Juba,7,2,Luciano Batista da Silva Júnior,Bahia,3.83,,5.0,,,1.0,1.0,,,,,,,,,,,,,,
435,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_PkMn7XO.png,,107111,7.82,richard-rios,4,Richard Ríos,275,4,0.11,4.7,R. Ríos,7,4,Richard Ríos Montoya,Palmeiras,4.57,1.0,8.0,7.0,1.0,6.0,,,,,,1.0,,,,,,,,,
436,True,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_jfNtXEg.png,,107170,5.84,jeffinho,4,Jeffinho,263,4,0.49,4.9,Jeffinho,2,5,Jefferson Ruan Pereira dos Santos,Botafogo,2.35,2.0,1.0,6.0,3.0,2.0,,,,1.0,,,3.0,,,,,,,,
437,False,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_tS5MIor.png,,107172,2.2,patrick-de-paula,1,Patrick de Paula,263,4,0.0,0.0,P. Paula,6,4,Patrick de Paula Carreiro,Botafogo,-0.5,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
438,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_498ez5E.png,,107173,4.02,michel-araujo,4,Michel Araújo,276,4,-0.9,-1.3,M. Araújo,2,4,Michel Daryl Araújo Villar,São Paulo,0.72,2.0,2.0,5.0,1.0,4.0,,,,,,,1.0,,,,,,,,
439,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_9utJF4u.png,,107179,2.0,matheus-donelli,0,Matheus Donelli,264,4,0.0,0.0,M. Donelli,6,1,Matheus Planelles Donelli,Corinthians,0.0,,,,,,,,,,,,,,,,,,,,
440,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bL4Rm1s.png,,107183,3.0,leo-linck,0,Léo Linck,293,4,0.0,0.0,L. Linck,6,1,Leonardo Matias Baiersdorf Linck,Athlético-PR,0.0,,,,,,,,,,,,,,,,,,,,
441,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_4kdpe6Z.png,,107191,2.0,leonardo-ataide,0,Leonardo Ataíde,293,4,0.0,0.0,L. Ataíde,6,2,Leonardo Ataíde de Oliveira Siqueira,Athlético-PR,0.0,,,,,,,,,,,,,,,,,,,,
442,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_tZvTg6Z.png,,107203,2.07,max,1,Max,1371,4,0.0,0.0,Max,5,4,Max Alves da Silva,Cuiabá,1.2,,1.0,,,,,,,,,,,,,,,,,,
443,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_jWfyxOy.png,,107225,3.0,gustavo-garcia,0,Gustavo Garcia,275,4,0.0,0.0,G. Garcia,6,2,Gustavo Garcia dos Santos,Palmeiras,0.0,,,,,,,,,,,,,,,,,,,,
444,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_JhaBedf.png,,107236,6.88,vanderlan,2,Vanderlan,275,4,1.76,7.1,Vanderlan,6,2,Vanderlan Barbosa da Silva,Palmeiras,6.15,,2.0,3.0,1.0,,2.0,,,,,,,,,,,,,,
445,True,https://s.sde.globo.com/media/person_role/2024/04/26/photo_FORMATO_1GgfZEe.png,,107238,3.57,marcelinho,4,Marcelinho,286,4,-0.53,0.9,Marcelinho,6,5,Marcelo José de Lima Filho,Juventude,2.55,,,1.0,3.0,4.0,,,,1.0,1.0,,1.0,,,,,,,,
446,False,https://s.sde.globo.com/media/person_role/2024/04/13/photo_220x220_dAbIrS8.png,,107256,1.9,ze-vitor,2,Zé Vitor,293,4,0.0,0.0,Z. Vitor,6,4,Jose Vitor Silva Neves,Athlético-PR,-0.2,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
447,False,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_0Njhcgz.png,,107498,7.41,andre,2,André,266,4,0.0,0.0,André,5,4,André Trindade da Costa Neto,Fluminense,2.65,2.0,5.0,4.0,,5.0,,,,,,,,,,,,,,,
448,True,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_lPIUydl.png,,107513,2.8,kleiton,1,Kleiton,286,4,0.8,3.3,Kleiton,6,5,Kleiton Pego Duarte,Juventude,3.3,,,,2.0,1.0,,,,,,,1.0,,,,,,,,
