,atletas.pontos_num,atletas.preco_num,atletas.status_id,atletas.rodada_id,atletas.entrou_em_campo,atletas.variacao_num,atletas.jogos_num,atletas.clube_id,atletas.atleta_id,atletas.apelido_abreviado,atletas.slug,atletas.nome,atletas.clube.id.full.name,atletas.posicao_id,atletas.apelido,atletas.media_num,atletas.foto,atletas.minimo_para_valorizar,A,CA,DS,FC,FD,FF,FS,FT,G,I,CV,PS,DE,GS,SG,PP,PC,DP,V,GC
519,0.0,3.0,6,24,False,0.0,0,286,113014,L. Wingert,lucas-wingert,Lucas Leandro Wingert,Juventude,1,Lucas Wingert,0.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_wdQRVkb.png,,,,,,,,,,,,,,,,,,,,,
520,0.0,6.47,6,24,False,0.0,6,356,113073,K. Andrade,kervin-andrade,Kervin Mario Andrade Navarro,Fortaleza,4,Kervin Andrade,3.93,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_AOrvNkN.png,,1.0,1.0,6.0,3.0,1.0,2.0,5.0,,1.0,,,,,,,,,,,
521,0.0,4.0,6,24,False,0.0,0,356,113078,Mancuso,mancuso,Eros Nazareno Mancuso,Fortaleza,2,Mancuso,0.0,https://s.sde.globo.com/media/person_role/2024/08/09/photo_FORMATO_zxil4A5.png,,,,,,,,,,,,,,,,,,,,,
522,4.7,7.16,7,24,True,-1.67,21,275,113103,F. López,flaco-lopez,José Manuel Alberto López,Palmeiras,5,Flaco López,4.67,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_leI4Pi1.png,,2.0,7.0,8.0,24.0,8.0,19.0,20.0,1.0,7.0,10.0,,,,,,,,,,
523,0.0,5.28,7,24,False,0.0,14,280,113157,N. Mendes,nathan-mendes,Nathan Gabriel de Souza Mendes,Bragantino,2,Nathan Mendes,2.72,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_avgtjrS.png,,1.0,5.0,19.0,12.0,3.0,,11.0,,,1.0,,,,,2.0,,,,,
524,0.0,7.34,6,24,False,0.0,14,266,113158,Marquinhos,marquinhos,Marcus Vinícius Oliveira Alencar,Fluminense,5,Marquinhos,4.16,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_aBFrEHr.png,,1.0,2.0,20.0,15.0,6.0,7.0,28.0,3.0,,1.0,,,,,,,,,,
525,0.0,2.0,6,24,False,0.0,0,275,113159,Michel,michel,Michel Augusto Modesto Rafael dos Santos,Palmeiras,3,Michel,0.0,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
526,2.21,8.17,7,24,True,-0.41,6,293,113228,M. Varini,martin-varini,Martín Varini Di Zioli,Athlético-PR,6,Martín Varini,3.63,https://s.sde.globo.com/media/person_role/2024/07/07/photo_220x220_YwgRivm.png,,,,,,,,,,,,,,,,,,,,1.0,
527,0.0,6.49,5,24,False,0.0,3,276,113359,P. Maia,pablo-maia,Pablo Gonçalves Maia Fortunato,São Paulo,4,Pablo Maia,2.73,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_h3xykq1.png,,,,4.0,6.0,,4.0,4.0,,,,,,,,,,,,,
528,0.0,5.31,5,24,False,0.0,14,284,113687,D. Queiroz,du-queiroz,Eduardo Santos Queiroz,Grêmio,4,Du Queiroz,2.31,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_XOn9XLw.png,,,2.0,24.0,6.0,3.0,4.0,1.0,,,,,,,,,,,,,
529,10.9,4.07,7,24,True,1.91,11,280,114311,D. Mendes,douglas-mendes,Douglas Mendes Moreira,Bragantino,3,Douglas Mendes,2.12,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_DOCYU5o.png,,,1.0,6.0,13.0,,3.0,1.0,,1.0,,,,,,2.0,,,,,
530,0.0,5.77,6,24,False,0.0,11,293,114334,Gamarra,gamarra,Mateo Gamarra González,Athlético-PR,3,Gamarra,3.08,https://s.sde.globo.com/media/person_role/2024/01/10/photo_FORMATO_IjL8XS2.png,,,6.0,16.0,12.0,2.0,6.0,4.0,,,,,,,,3.0,,,,,
531,1.2,2.48,7,24,True,-0.27,3,1371,114497,J. Tavares,juan-tavares,Juan Pablo Vilela Tavares,Cuiabá,2,Juan Tavares,2.67,https://s.sde.globo.com/media/person_role/2024/05/02/photo_220x220.png,,,1.0,8.0,4.0,,2.0,,,,,,,,,,,1.0,,,
532,0.0,2.13,6,24,False,0.0,1,262,114790,Cleiton,cleiton,Cleiton Santana dos Santos,Flamengo,3,Cleiton,0.8,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_TNiLoQL.png,,,,,,,1.0,,,,,,,,,,,,,,
533,0.0,3.0,6,24,False,0.0,0,356,115061,T. Lara,thauan-lara,Thauan Lara dos Santos,Fortaleza,2,Thauan Lara,0.0,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO_zPksBsJ.png,,,,,,,,,,,,,,,,,,,,,
534,0.0,2.59,5,24,False,0.0,7,286,115141,L. Freitas,lucas-freitas,Lucas de Freitas Molarinho Chagas,Juventude,3,Lucas Freitas,2.08,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_JGN1KdH.png,,,,7.0,6.0,,2.0,3.0,,,1.0,1.0,,,,2.0,,2.0,,,
535,0.0,2.0,6,24,False,0.0,0,276,115227,C. Matheus,caio-matheus,Caio Matheus da Silva,São Paulo,5,Caio Matheus,0.0,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
536,4.6,5.45,6,24,True,0.11,18,262,115239,Wesley,wesley,Wesley Vinícius França Lima,Flamengo,2,Wesley,3.84,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_zY4BtV3.png,,1.0,1.0,36.0,21.0,2.0,4.0,26.0,1.0,,2.0,,,,,2.0,,,,,1.0
537,7.1,6.7,6,24,True,0.95,10,275,115246,Naves,naves,Kaiky Marques Naves,Palmeiras,3,Naves,3.94,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_SDs96Yd.png,,,1.0,16.0,17.0,,1.0,1.0,,,,,,,,5.0,,,,,
538,8.0,7.03,7,24,True,1.16,7,280,115248,J. Jhon,jhon-jhon,Jhonatan dos Santos Rosa,Bragantino,4,Jhon Jhon,5.39,https://s.sde.globo.com/media/person_role/2024/07/15/photo_FORMATO_LO4nXCP.png,,1.0,,15.0,2.0,1.0,2.0,3.0,1.0,1.0,,,,,,,,,,,
539,0.0,1.0,6,24,False,0.0,0,293,115266,R. Viana,renan-viana,Renan Rodrigues Fonseca Viana,Athlético-PR,5,Renan Viana,0.0,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_pf3ihrT.png,,,,,,,,,,,,,,,,,,,,,
540,0.0,2.28,6,24,False,0.0,8,282,115268,Rômulo,romulo,Rômulo Helberte Pereira Junior,Atlético-MG,3,Rômulo,2.36,https://s.sde.globo.com/media/person_role/2024/04/13/photo_FORMATO_MSj6UGK.png,,,2.0,13.0,9.0,,3.0,1.0,,1.0,,1.0,,,,,,,,,
541,0.0,2.38,6,24,False,0.0,4,293,115273,Emersonn,emersonn,Emersonn Correia da Silva,Athlético-PR,5,Emersonn,2.35,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_8cy9qvA.png,,,,5.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
542,0.0,4.16,6,24,False,0.0,2,286,115511,Y. Souto,yan-souto,Yan da Cruz Souto,Juventude,3,Yan Souto,4.6,https://s.sde.globo.com/media/person_role/2024/07/21/photo_FORMATO_4OIbgLq.png,,,,1.0,,,,,,1.0,,,,,,,,,,,
543,0.0,1.0,6,24,False,0.0,0,356,115524,Iarley,iarley,Iarley Gilberto de Barros Leal,Fortaleza,5,Iarley,0.0,,,,,,,,,,,,,,,,,,,,,,
544,0.0,2.58,6,24,False,0.0,0,265,115537,M. Victor,marcos-victor,Marcos Victor Ferreira da Silva,Bahia,3,Marcos Victor,-1.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_Cxk2KLL.png,,,1.0,,,,,,,,,,,,,,,,,,
545,0.0,1.0,6,24,False,0.0,0,280,115594,M. Paulo,marcos-paulo,Marcos Paulo Lima Batista Silva,Bragantino,2,Marcos Paulo,0.0,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_OfzIXTE.png,,,,,,,,,,,,,,,,,,,,,
546,0.0,3.0,6,24,False,0.0,0,284,115671,Mila,mila,Lucas Eduardo Müller - Milla,Grêmio,4,Mila,0.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_9SO9AOT.png,,,,,,,,,,,,,,,,,,,,,
547,0.0,1.0,6,24,False,0.0,0,288,115672,Hiago,hiago,Hiago Accinelli da Roza,Criciúma,2,Hiago,0.0,,,,,,,,,,,,,,,,,,,,,,
548,0.0,2.0,6,24,False,0.0,0,282,115674,G. Delfim,gabriel-delfim,Gabriel Delfim Ferreira,Atlético-MG,1,Gabriel Delfim,0.0,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_ke74jzP.png,,,,,,,,,,,,,,,,,,,,,
549,0.0,3.03,6,24,True,-0.78,6,262,115914,E. Araújo,evertton-araujo,Everton Gustavo Fernandes Araújo,Flamengo,4,Evertton Araújo,2.37,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_TQMbzmd.png,,,1.0,4.0,1.0,1.0,,3.0,,1.0,,,,,,,,,,,
550,0.0,4.0,5,24,False,0.0,0,266,115915,Lelê,lele,Leanderson da Silva Genésio,Fluminense,5,Lelê,0.0,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_rQc4WPL.png,,,,,,,,,,,,,,,,,,,,,
551,2.2,2.97,7,24,True,0.46,17,1371,115986,Denilson,denilson,Denilson Alves Borges,Cuiabá,4,Denilson,2.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_dCrOJqx.png,,1.0,4.0,17.0,18.0,5.0,7.0,15.0,,,,,,,,,,1.0,,,
552,0.0,3.56,6,24,False,0.0,5,262,116012,M. Gonçalves,matheus-goncalves,Matheus Gonçalves Martins,Flamengo,4,Matheus Gonçalves,1.5,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_LLLLcT1.png,,,1.0,4.0,7.0,2.0,3.0,2.0,,,,,,,,,,,,,
553,0.0,3.9,6,24,False,0.0,3,262,116013,I. Jesus,igor-jesus,Igor Jesus Lima,Flamengo,4,Igor Jesus,1.9,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_dY49V4i.png,,,1.0,5.0,1.0,,,2.0,,,,,,,,,,,,,
554,0.0,2.0,6,24,False,0.0,0,293,116025,Petterson,petterson,Petterson Novaes Reis,Athlético-PR,5,Petterson,0.0,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_x9GN6Vh.png,,,,,,,,,,,,,,,,,,,,,
555,0.0,2.87,6,24,False,0.0,10,262,116034,V. Hugo,victor-hugo,Victor Hugo Gomes Silva,Flamengo,4,Victor Hugo,0.83,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_tzeghN4.png,,,1.0,4.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,
556,0.9,4.02,2,24,True,0.03,16,287,116056,Z. Hugo,ze-hugo,José Hugo Sousa dos Santos,Vitória,5,Zé Hugo,2.78,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_csNTrnu.png,,2.0,2.0,9.0,11.0,3.0,3.0,12.0,3.0,1.0,,,,,,,,,,,
557,0.0,9.26,2,24,False,0.0,18,263,116065,Cuiabano,cuiabano,Luís Eduardo Soares da Silva,Botafogo,2,Cuiabano,7.08,https://s.sde.globo.com/media/person_role/2024/06/11/photo_FORMATO_EU50mMf.png,,3.0,4.0,33.0,29.0,6.0,7.0,27.0,1.0,4.0,,,,,,5.0,,1.0,,,
558,0.0,1.0,6,24,False,0.0,0,284,116067,T. Beltrame,thiago-beltrame,Thiago Beltrame Stallbaum,Grêmio,1,Thiago Beltrame,0.0,,,,,,,,,,,,,,,,,,,,,,
559,0.0,6.84,6,24,False,0.0,3,276,116137,J. Moreira,joao-moreira,João Moreira Sanmartin Souza,São Paulo,2,João Moreira,5.53,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_1S7B5MC.png,,,,4.0,3.0,1.0,,3.0,,,,,,,,2.0,,,,,
560,-0.4,4.26,7,24,True,-0.53,18,356,116447,Hércules,hercules,Hércules Pereira do Nascimento,Fortaleza,4,Hércules,2.3,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_THe8tWf.png,,1.0,5.0,26.0,24.0,2.0,5.0,6.0,2.0,1.0,,2.0,,,,,,,,,
561,0.0,4.05,6,24,True,-0.14,12,293,116655,D. Yorio,di-yorio,Lucas Gabriel Di Yorio,Athlético-PR,5,Di Yorio,2.95,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_EU2wJae.png,,,1.0,3.0,8.0,4.0,4.0,7.0,,3.0,2.0,,,,,,,,,,
562,0.0,1.0,6,24,False,0.0,0,288,116937,K. Moroso,kaua-moroso,Kauã Inacio Moroso,Criciúma,1,Kauã Moroso,0.0,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_gRwmtlH.png,,,,,,,,,,,,,,,,,,,,,
563,0.0,1.0,6,24,False,0.0,0,288,116939,G. Silva,guilherme-silva,Guilherme Silva,Criciúma,2,Guilherme Silva,0.0,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_225vQMn.png,,,,,,,,,,,,,,,,,,,,,
564,0.0,0.64,6,24,False,0.0,5,288,116994,Popó,popo,Werik Silva Pinto,Criciúma,5,Popó,-0.44,https://s.sde.globo.com/media/person_role/2024/08/15/photo_FORMATO_KbhAMte.png,,,,1.0,4.0,,1.0,,,,,1.0,,,,,,,,,
565,0.0,1.83,6,24,True,-0.49,3,1371,117061,Gabriel,gabriel,Gabriel Knesowitsch,Cuiabá,3,Gabriel,1.3,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_vJGFbMn.png,,,,2.0,,,,3.0,,,,,,,,,,,,,
566,0.0,3.91,7,24,False,0.0,18,280,117314,T. Borbas,thiago-borbas,Thiago Nicolás Borbas Silva,Bragantino,5,Thiago Borbas,0.99,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_B328S5W.png,,,2.0,4.0,18.0,6.0,2.0,8.0,,1.0,1.0,,,,,,,,,,
567,0.0,6.87,6,24,False,0.0,12,285,117330,R. Renan,robert-renan,Robert Renan Alves Barbosa,Internacional,3,Robert Renan,3.8,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_cScwdGd.png,,1.0,2.0,22.0,15.0,1.0,2.0,,1.0,,,,,,,3.0,,,,,
568,0.0,1.0,6,24,False,0.0,0,265,117339,G. Souza,gabriel-souza,Gabriel Gonçalves de Souza,Bahia,1,Gabriel Souza,0.0,,,,,,,,,,,,,,,,,,,,,,
569,0.0,1.0,6,24,False,0.0,0,263,117343,Kawan,kawan,Kawan Thomaz Reis de Moraes,Botafogo,3,Kawan,0.0,https://s.sde.globo.com/media/person_role/2022/05/04/53923487da15da09cccfd077e342fab3_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
570,0.0,1.0,6,24,False,0.0,0,283,117350,Jhosefer,jhosefer,Jhosefer Raphael Januário,Cruzeiro,5,Jhosefer,0.0,,,,,,,,,,,,,,,,,,,,,,
571,0.0,1.0,6,24,False,0.0,0,283,117404,Otávio,otavio,Otávio Eleodoro Rezende Costa,Cruzeiro,1,Otávio,0.0,,,,,,,,,,,,,,,,,,,,,,
572,0.0,1.11,6,24,False,0.0,5,264,117459,L. Maná,leo-mana,Leonardo Mana Hernandes,Corinthians,2,Léo Maná,0.24,https://s.sde.globo.com/media/person_role/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,,,1.0,3.0,3.0,,,1.0,,,,,,,,,,1.0,,,
573,0.5,4.05,6,24,True,-0.27,11,276,117579,Galoppo,galoppo,Giuliano Galoppo,São Paulo,4,Galoppo,1.35,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_EntLJJn.png,,,2.0,6.0,7.0,4.0,5.0,6.0,,,,,,,,,,,,,
574,0.0,2.67,7,24,False,0.0,20,373,117622,A. Cruz,alejo-cruz,Alejo Cruz Techera,Atlético-GO,5,Alejo Cruz,1.26,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_4JP0Dfv.png,,,3.0,15.0,11.0,4.0,2.0,14.0,,,1.0,,,,,,,,,,
575,2.9,8.25,7,24,True,0.26,22,264,117632,Garro,garro,Rodrigo Garro,Corinthians,4,Garro,5.62,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_5Gp0vVv.png,,3.0,7.0,26.0,27.0,17.0,13.0,72.0,1.0,3.0,2.0,,,,,,,1.0,,,
576,4.08,8.49,7,24,True,0.08,21,280,117711,P. Caixinha,pedro-caixinha,Pedro Miguel Faria Caixinha,Bragantino,6,Pedro Caixinha,4.63,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LvzP4JH.png,,,,,,,,,,,,,,,,,,,,7.0,
577,0.0,0.64,6,24,False,0.0,0,276,117818,Young,young,Young Navarro Moraes,São Paulo,1,Young,-1.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Qtf8rgq.png,,,1.0,,,,,,,,,,,,,,,,,,
578,0.5,2.37,6,24,True,0.05,15,283,117842,Vitinho,vitinho,Vitor Hugo Amorim de Assis,Cruzeiro,4,Vitinho,1.4,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_bhMj4uh.png,,,1.0,3.0,3.0,1.0,5.0,6.0,1.0,1.0,1.0,,,,,,,,,,
579,1.2,2.89,6,24,True,0.02,11,264,117849,Giovane,giovane,Giovane Santana do Nascimento,Corinthians,5,Giovane,2.22,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_XV66WsM.png,,,1.0,,6.0,4.0,7.0,6.0,2.0,1.0,2.0,,,,,,,,,,
580,0.0,5.8,6,24,False,0.0,23,264,117909,Wesley,wesley,Wesley Gassova Ribeiro Teixeira,Corinthians,5,Wesley,3.59,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_KAHpgBA.png,,1.0,2.0,25.0,16.0,11.0,9.0,37.0,,2.0,4.0,,,,,,,,,,
581,0.0,3.18,6,24,False,0.0,16,264,117910,B. Bidon,breno-bidon,Breno de Souza Bidon,Corinthians,4,Breno Bidon,2.33,https://s.sde.globo.com/media/person_role/2022/07/02/7c27a7fcaaaccdedd144a0e9af0c0e2d_FORMATO.png,,,3.0,23.0,19.0,4.0,2.0,24.0,,,1.0,,,,,,,,,,
582,0.0,1.0,6,24,False,0.0,0,262,118090,Iago,iago,Iago Teodoro da Silva Nogueira,Flamengo,3,Iago,0.0,,,,,,,,,,,,,,,,,,,,,,
583,0.0,3.0,6,24,False,0.0,0,280,118175,N. Camargo,nathan-camargo,Nathan Camargo dos Santos,Bragantino,4,Nathan Camargo,0.0,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_6uXqvAE.png,,,,,,,,,,,,,,,,,,,,,
584,0.0,2.1,6,24,True,-0.31,5,284,118238,Ronald,ronald,Ronald Cardoso Falkoski,Grêmio,4,Ronald,0.18,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_KF8k6Z6.png,,,,1.0,1.0,,,,,,,,,,,,,,,,
585,0.0,2.0,6,24,False,0.0,0,283,118293,Pedrão,pedrao,Pedro Henrique Franklim da Silva,Cruzeiro,3,Pedrão,0.0,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_lueB4Je.png,,,,,,,,,,,,,,,,,,,,,
586,0.0,2.13,6,24,False,0.0,2,288,118305,Eliédson,eliedson,Eliédson Pereira de Souza,Criciúma,4,Eliédson,-0.15,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_Y7jZjrx.png,,,,,1.0,,,,,,,,,,,,,,,,
587,0.0,1.0,6,24,False,0.0,0,262,118433,Weliton,weliton,Weliton Santos do Amaral,Flamengo,5,Weliton,0.0,https://s.sde.globo.com/media/person_role/2024/04/24/photo_FORMATO_Evh0gJv.png,,,,,,,,,,,,,,,,,,,,,
588,0.0,1.0,6,24,False,0.0,0,288,118490,Jackson,jackson,Jackson Henrique Marcelino Crispim,Criciúma,3,Jackson,0.0,,,,,,,,,,,,,,,,,,,,,,
589,0.0,1.0,6,24,False,0.0,0,262,118501,Z. Welinton,ze-welinton,José Welinton Campos Menezes,Flamengo,2,Zé Welinton,0.0,https://s.sde.globo.com/media/person_role/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
590,0.0,3.13,6,24,False,0.0,2,276,118563,Rodriguinho,rodriguinho,Rodrigo Huendra Almeida Mendonça,São Paulo,4,Rodriguinho,2.7,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_TBiswrq.png,,,,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,
591,0.0,3.89,6,24,False,0.0,11,1371,118745,Eliel,eliel,Eliel Chrytian Pereira Silva,Cuiabá,5,Eliel,2.15,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_t0Fw29t.png,,,1.0,6.0,3.0,2.0,3.0,11.0,,1.0,,,,,,,,,,,
592,1.1,5.88,7,24,True,-1.12,19,267,118752,M. Carvalho,mateus-carvalho,Mateus Carvalho dos Santos,Vasco,4,Mateus Carvalho,4.1,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_JfIekB6.png,,1.0,7.0,46.0,27.0,3.0,2.0,23.0,,2.0,1.0,,,,,,,,,,
593,2.9,5.98,7,24,True,0.25,6,283,118775,L. Díaz,lautaro-diaz,Lautaro Ariel Díaz,Cruzeiro,5,Lautaro Díaz,2.88,https://s.sde.globo.com/media/person_role/2024/07/01/photo_220x220_UT1KNbY.png,,,1.0,8.0,7.0,2.0,,1.0,,1.0,1.0,,,,,,,,,,
594,0.0,1.59,6,24,False,0.0,6,286,120444,Ruan,ruan,Ruan Pereira Duarte,Juventude,5,Ruan,1.12,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_FNxwSO0.png,,,,3.0,5.0,2.0,1.0,3.0,,,1.0,,,,,,,,,,
595,0.0,5.0,6,24,False,0.0,0,263,120647,E. Arouch,el-arouch,Mohamed El Arouch,Botafogo,4,El Arouch,0.0,https://s.sde.globo.com/media/person_role/2024/08/21/photo_FORMATO_Qxttjam.png,,,,,,,,,,,,,,,,,,,,,
596,0.0,1.99,6,24,False,0.0,1,264,120856,A. Sousa,arthur-sousa,Arthur Sousa Araújo,Corinthians,5,Arthur Sousa,0.5,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_pbRL2zS.png,,,,,,,,1.0,,,,,,,,,,,,,
597,0.0,3.1,6,24,False,0.0,6,267,121184,E. Marcus,erick-marcus,Erick Marcus dos Santos Oliveira do Carmo,Vasco,5,Erick Marcus,1.57,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_NNvdTOg.png,,,1.0,5.0,2.0,1.0,1.0,6.0,,,,,,,,,,,,,
598,0.0,1.0,6,24,False,0.0,0,280,121220,Dija,dija,Diego Kauan Silva Santos,Bragantino,2,Dija,0.0,https://s.sde.globo.com/media/person_role/2022/10/22/photo_220x220.png,,,,,,,,,,,,,,,,,,,,,
599,0.0,1.87,6,24,False,0.0,3,356,121237,Kauan,kauan,Kauan Rodrigues da Silva,Fortaleza,4,Kauan,0.73,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_g8uOoWo.png,,,,1.0,,,,2.0,,,,,,,,,,,,,
600,0.0,1.35,6,24,False,0.0,1,373,121331,E. Júnior,eli-junior,Eli Silvano Kovalik Júnior,Atlético-GO,5,Eli Júnior,1.2,https://s.sde.globo.com/media/person_role/2024/08/11/photo_220x220_ZPyikzh.png,,,,,,1.0,,,,,,,,,,,,,,,
601,0.0,1.0,6,24,False,0.0,0,286,121397,D. Rocha,da-rocha,Cauê Pereira da Rocha,Juventude,2,Da Rocha,0.0,,,,,,,,,,,,,,,,,,,,,,
602,0.0,1.98,6,24,False,0.0,4,1371,121762,G. Madruga,guilherme-madruga,Guilherme Miranda Madruga Gomes,Cuiabá,4,Guilherme Madruga,-0.25,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_sRg7Zjl.png,,,1.0,,4.0,1.0,,,,,,,,,,,,,,,
603,0.0,4.0,5,24,False,0.0,0,284,121792,André,andre,André Henrique da Silva Martins,Grêmio,5,André,0.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_AwvmyTT.png,,,,,,,,,,,,,,,,,,,,,
604,0.0,0.79,6,24,False,0.0,2,264,121824,Kayke,kayke,Kayke Ferrari Guimarães,Corinthians,4,Kayke,0.0,,,,,,,,,,,,,,,,,,,,,,
605,0.0,1.93,6,24,False,0.0,8,263,121827,Kauê,kaue,Kauê Rodrigues Pessanha,Botafogo,4,Kauê,1.32,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_zW6WD4H.png,,,,1.0,4.0,,2.0,2.0,,1.0,,,,,,,,,,,
606,0.5,3.96,2,24,True,-0.32,15,287,121830,Janderson,janderson,Janderson de Carvalho Costa,Vitória,5,Janderson,2.41,https://s.sde.globo.com/media/person_role/2024/04/23/photo_FORMATO.png,,,5.0,15.0,16.0,4.0,11.0,13.0,,1.0,2.0,,,,,,,,,,
607,0.0,1.0,6,24,False,0.0,0,265,122301,Kennedy,kennedy,Kennedy Anderson Gomes Ferreira,Bahia,5,Kennedy,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_nXCTAYa.png,,,,,,,,,,,,,,,,,,,,,
608,0.0,1.0,6,24,False,0.0,0,373,122317,M. Macedo,mateus-macedo,Matheus Macedo dos Santos,Atlético-GO,3,Mateus Macedo,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_3LMCTRH.png,,,,,,,,,,,,,,,,,,,,,
609,0.0,1.0,6,24,False,0.0,0,262,122318,D. Alves,dyogo-alves,Francisco Dyogo Bento Alves,Flamengo,1,Dyogo Alves,0.0,,,,,,,,,,,,,,,,,,,,,,
610,0.0,1.0,6,24,False,0.0,0,262,122320,D. Sales,daniel-sales,Daniel dos Santos Sales,Flamengo,2,Daniel Sales,0.0,,,,,,,,,,,,,,,,,,,,,,
611,0.0,3.45,6,24,True,-0.08,15,262,122321,Lorran,lorran,Lorran Lucas Pereira de Sousa,Flamengo,4,Lorran,2.31,https://s.sde.globo.com/media/person_role/2024/06/21/photo_FORMATO_hV943L9.png,,1.0,,8.0,9.0,6.0,6.0,6.0,,1.0,2.0,,,,,,,,,,
612,0.0,3.97,6,24,False,0.0,1,267,122378,Lyncon,lyncon,Lyncon Correa Gonçalves,Vasco,3,Lyncon,8.0,https://s.sde.globo.com/media/person_role/2024/07/07/photo_FORMATO_Dm2djjq.png,,,,,,,,,,1.0,,,,,,,,,,,
613,0.0,1.0,6,24,False,0.0,0,267,122379,L. Eduardo,lucas-eduardo,Lucas Eduardo de Souza Oliveira,Vasco,4,Lucas Eduardo,0.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_1YblXkK.png,,,,,,,,,,,,,,,,,,,,,
