,atletas.clube.id.full.name,atletas.nome,atletas.pontos_num,atletas.apelido_abreviado,atletas.status_id,atletas.minimo_para_valorizar,atletas.media_num,atletas.clube_id,atletas.atleta_id,atletas.posicao_id,atletas.entrou_em_campo,atletas.foto,atletas.rodada_id,atletas.jogos_num,atletas.preco_num,atletas.apelido,atletas.slug,atletas.variacao_num,DS,FC,FF,FS,SG,FT,G,I,A,CA,FD,DE,CV,GS,PP,PS,PC,V,DP,GC
453,Vasco,Bruno Conceição Praxedes,0.0,Praxedes,6,,0.0,267,107744,4,False,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_kPHzPIn.png,5,0,5.0,Praxedes,praxedes,0.0,,,,,,,,,,,,,,,,,,,,
454,Bahia,Adriel Vasconcelos Ramos,0.0,Adriel,6,,0.0,265,107748,1,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_0qGGyWx.png,5,0,4.0,Adriel,adriel,0.0,,,,,,,,,,,,,,,,,,,,
455,Juventude,Rildo Gonçalves de Amorim Filho,0.0,Rildo,6,,0.75,286,107798,5,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_TXZoPOk.png,5,2,1.87,Rildo,rildo,0.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,
456,Grêmio,Natã Felipe de Amorim Santos,0.0,Natã,6,,5.0,284,107801,3,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Kjugdhc.png,5,2,4.04,Natã,nata,0.0,,,,,2.0,,,,,,,,,,,,,,,
457,Internacional,Matheus dos Santos Dias,0.0,M. Dias,6,,-0.3,285,107809,4,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_wwiHUgs.png,5,1,1.54,Matheus Dias,matheus-dias,0.0,,1.0,,,,,,,,,,,,,,,,,,
458,Vitória,Alexandre Fintelman de Mello Ribeiro da Silva,0.0,Fintelman,6,,0.0,287,107859,1,False,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_C8LyEyp.png,5,0,2.0,Fintelman,fintelman,0.0,,,,,,,,,,,,,,,,,,,,
459,São Paulo,Damián Josué Bobadilla Benítez,-1.3,Bobadilla,7,,0.47,276,107873,4,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_BoNwEka.png,5,3,3.27,Bobadilla,bobadilla,-0.79,3.0,4.0,,,,,,,,1.0,,,,,,,,,,
460,Corinthians,Hugo Ferreira de Farias,11.0,Hugo,7,,6.58,264,107908,2,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_h4IhTE1.png,5,5,8.81,Hugo,hugo,1.04,8.0,8.0,4.0,1.0,3.0,1.0,,,1.0,1.0,,,,,,,,,,
461,Corinthians,Fausto Mariano Vera,0.0,F. Vera,7,,1.22,264,107950,4,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_qmsceut.png,5,4,3.88,Fausto Vera,fausto-vera,-0.62,1.0,2.0,2.0,3.0,,,,,,,1.0,,,,,,,,,
462,Cuiabá,Isidro Miguel Pitta Saldívar,2.8,I. Pitta,6,,1.0,1371,108133,5,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_VmtW8Bv.png,5,4,3.97,Isidro Pitta,isidro-pitta,0.16,1.0,1.0,3.0,2.0,,,,3.0,,,,,,,,,,,,
463,Atlético-GO,Gabriel de Sousa Barros,0.0,G. Barros,6,,-3.6,373,108352,5,False,https://s.sde.globo.com/media/person_role/2024/03/22/photo_FORMATO_FfX4EYz.png,5,1,1.17,Gabriel Barros,gabriel-barros,0.0,,2.0,,,,,,,,,,,1.0,,,,,,,
464,Athlético-PR,Luciano Daniel Arriagada García,0.0,Arriagada,6,,0.0,293,108624,5,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_9Gl7lZe.png,5,0,3.0,Arriagada,arriagada,0.0,,,,,,,,,,,,,,,,,,,,
465,Botafogo,Matheus Nascimento de Paula,0.0,M. Nascimento,5,,1.7,263,109114,5,False,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_g47taLF.png,5,1,2.16,Matheus Nascimento,matheus-nascimento,0.0,1.0,,,1.0,,,,,,,,,,,,,,,,
466,Botafogo,Luiz Henrique André Rosa da Silva,2.4,L. Henrique,7,,5.1,263,109282,5,True,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_f3wPomL.png,5,4,12.44,Luiz Henrique,luiz-henrique,-1.36,3.0,1.0,4.0,4.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,
467,Corinthians,Raul Gustavo Pereira Bicalho,0.0,R. Gustavo,6,,1.2,264,109389,3,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_6EPA4gp.png,5,1,3.64,Raul Gustavo,raul-gustavo,0.0,1.0,,,,,,,,,,,,,,,,,,,
468,Fortaleza,Calebe Gonçalves Ferreira da Silva,0.0,Calebe,6,,0.0,356,109461,4,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_zjAtk2u.png,5,0,7.0,Calebe,calebe,0.0,,,,,,,,,,,,,,,,,,,,
469,Fluminense,Matheus Martinelli Lima,1.0,Martinelli,7,,3.9,266,109573,4,True,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_DxKpmdn.png,5,4,6.59,Martinelli,martinelli,-0.54,5.0,4.0,1.0,4.0,,,1.0,,,,,,,,,,,,,
470,Botafogo,Hugo Gonçalves Ferreira Neto,-1.0,Hugo,7,,5.08,263,109668,2,True,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_SUeVFmE.png,5,5,7.02,Hugo,hugo,-1.43,8.0,5.0,1.0,5.0,2.0,,,,1.0,,,,,,,,1.0,,,
471,Palmeiras,Lázaro Vinicius Marques,8.5,Lázaro,6,,3.3,275,110193,5,True,https://s.sde.globo.com/media/person_role/2024/02/07/photo_FORMATO.png,5,5,5.61,Lázaro,lazaro,1.35,3.0,3.0,2.0,6.0,,,1.0,,,,1.0,,,,,,,,,
472,Fortaleza,Jhonatan Paulo da Silva,0.0,Jhonatan,6,,0.0,356,110208,3,False,,5,0,1.0,Jhonatan,jhonatan,0.0,,,,,,,,,,,,,,,,,,,,
473,Athlético-PR,Gabriel Roberto Pereira,0.0,G. Pereira,6,,0.0,293,110251,1,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_YcSgOGr.png,5,0,1.0,Gabriel Pereira,gabriel-pereira,0.0,,,,,,,,,,,,,,,,,,,,
474,Corinthians,Diego José Palacios Espinoza,0.0,Palacios,5,,0.0,264,110260,2,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ykV382s.png,5,0,5.0,Palacios,palacios,0.0,,,,,,,,,,,,,,,,,,,,
475,Internacional,Alexandro Ezequiel Bernabei,0.0,Bernabéi,6,,0.0,285,110426,2,False,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_muBtltt.png,5,0,4.0,Bernabéi,bernabei,0.0,,,,,,,,,,,,,,,,,,,,
476,Palmeiras,Abel Fernando Moreira Ferreira,7.41,A. Ferreira,7,,5.79,275,110506,6,True,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,5,5,11.73,Abel Ferreira,abel-ferreira,0.1,,,,,,,,,,,,,,,,,,2.0,,
477,Grêmio,Lucas Agustín Besozzi,0.0,L. Besozzi,6,,0.0,284,110512,5,False,https://s.sde.globo.com/media/person_role/2023/10/18/photo_FORMATO_XvOUlVF.png,5,0,3.0,Lucas Besozzi,lucas-besozzi,0.0,,,,,,,,,,,,,,,,,,,,
478,Bragantino,Gabriel Caetano Godoy de Andrade,0.0,Caetano,6,,0.0,280,110587,4,False,https://s.sde.globo.com/media/person_role/2022/11/02/photo_FORMATO.png,5,0,2.0,Caetano,caetano,0.0,,,,,,,,,,,,,,,,,,,,
479,Palmeiras,Mateus Oliveira Mendes,0.0,Mateus,6,,0.0,275,110624,1,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Jhyg9Yk.png,5,0,2.0,Mateus,mateus,0.0,,,,,,,,,,,,,,,,,,,,
480,Fortaleza,Imanol Machuca,0.5,Machuca,6,,2.17,356,110667,5,True,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_aKgahZX.png,5,4,4.35,Machuca,machuca,-0.35,,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,
481,Athlético-PR,Lucas Ángel Esquivel,12.9,Esquivel,7,,6.82,293,110668,2,True,https://s.sde.globo.com/media/person_role/2023/05/31/photo_FORMATO_DlnAHYU.png,5,5,9.57,Esquivel,esquivel,1.8,7.0,8.0,2.0,5.0,3.0,,,,2.0,1.0,,,,,,,,,,
482,Athlético-PR,Mycael Pontes Moreira,0.0,Mycael,6,,0.0,293,110698,1,False,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_1naIetc.png,5,0,2.0,Mycael,mycael,0.0,,,,,,,,,,,,,,,,,,,,
483,Atlético-GO,Pedro Felipe de Faria Rangel,0.0,P. Rangel,6,,0.0,373,110708,1,False,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_HAuwqG4.png,5,0,2.0,Pedro Rangel,pedro-rangel,0.0,,,,,,,,,,,,,,,,,,,,
484,Bragantino,José Andrés Hurtado Cheme,0.0,A. Hurtado,5,,4.0,280,110715,2,False,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_VE4habv.png,5,3,5.63,Andrés Hurtado,andres-hurtado,0.0,4.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,
485,Atlético-MG,Rubens Antônio Dias,0.0,Rubens,5,,1.2,282,110727,2,False,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_mGd1yDc.png,5,1,4.36,Rubens,rubens,0.0,1.0,,,,,,,,,,,,,,,,,,,
486,Fluminense,John Kennedy Batista de Souza,0.0,J. Kennedy,6,,1.45,266,110759,5,False,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_XO4700O.png,5,2,7.37,John Kennedy,john-kennedy,0.0,1.0,,1.0,2.0,,,,1.0,,,,,,,,,,,,
487,Bahia,Gabriel Teixeira Aragão,1.3,Biel,6,,7.37,265,110760,5,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_549ojOA.png,5,4,10.47,Biel,biel,-0.8,3.0,1.0,1.0,3.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,
488,Bragantino,Guilherme Lopes de Almeida,0.0,G. Lopes,6,,2.25,280,110909,2,False,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wfa8twq.png,5,2,3.4,Guilherme Lopes,guilherme-lopes,0.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,
489,Vitória,Leonardo Naldi de Matos,0.0,L. Naldi,6,,1.55,287,111005,4,False,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_mVG5FsO.png,5,2,4.07,Léo Naldi,leo-naldi,0.0,2.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,
490,Palmeiras,Rômulo Azevedo Simão,1.4,Rômulo,7,,1.7,275,111166,4,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_HI2kx56.png,5,2,5.44,Rômulo,romulo,0.02,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
491,Atlético-GO,Alix Vinicius de Souza Sampaio,0.0,A. Vinicius,7,,-0.7,373,111246,3,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_lm7UgU1.png,5,3,0.93,Alix Vinicius,alix-vinicius,0.0,,4.0,2.0,1.0,,,,,,,,,1.0,,,,,,,
492,Grêmio,Gustavo Martins de Souza Santos,0.0,G. Martins,5,,5.93,284,111309,3,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_0UAzL2e.png,5,3,7.43,Gustavo Martins,gustavo-martins,0.0,,4.0,,2.0,2.0,,1.0,,,,,,,,,,,,,
493,Juventude,Kelvi Chiesa Gomes,0.0,K. Gomes,6,,0.0,286,111332,4,False,https://s.sde.globo.com/media/person_role/2022/03/03/d27c52d692c0df1d01ecb1f7a298b40a_FORMATO.png,5,0,2.0,Kelvi Gomes,kelvi-gomes,0.0,,,,,,,,,,,,,,,,,,,,
494,Criciúma,Eliel Felisbino Costa,0.0,Eliel,6,,0.0,288,111363,4,False,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_LMEmI4h.png,5,0,2.0,Eliel,eliel,0.0,,,,,,,,,,,,,,,,,,,,
495,Juventude,Luis Gustavo da Silva Machado Duarte,0.0,L. Mandaca,6,,1.83,286,111407,4,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_ZNLvDib.png,5,3,3.13,Luis Mandaca,luis-mandaca,0.0,3.0,1.0,,2.0,,,,,,,1.0,,,,,,,,,
496,Criciúma,Leonardo Gonçalves dos Santos,0.0,L. Gonçalves,6,,0.0,288,111518,4,False,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_iJzv5fI.png,5,0,3.0,Léo Gonçalves,leo-goncalves,0.0,,,,,,,,,,,,,,,,,,,,
497,Corinthians,António José Cardoso de Oliveira,5.88,A. Oliveira,7,,5.54,264,111578,6,True,https://s.sde.globo.com/media/person_role/2021/04/27/21a131dcff78d521da3297e98526ce48_FORMATO.png,5,5,10.11,António Oliveira,antonio-oliveira,-0.44,,,,,,,,,,,,,,,,,,1.0,,
498,Vasco,Adson Ferreira Soares,1.2,Adson,6,,1.43,267,111682,4,True,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_FdRiLgH.png,5,4,4.26,Adson,adson,-0.41,3.0,1.0,,,,,,,,,2.0,,,,,,,,,
499,Internacional,Anthoni Spier Souza,0.0,Anthoni,6,,0.0,285,111683,1,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_IeLrq8d.png,5,0,4.0,Anthoni,anthoni,0.0,,,,,,,,,,,,,,,,,,,,
500,Flamengo,Matheus Cunha Queiroz,0.0,M. Cunha,6,,0.0,262,111690,1,False,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_fcLIvEj.png,5,0,4.0,Matheus Cunha,matheus-cunha,0.0,,,,,,,,,,,,,,,,,,,,
501,Botafogo,Lucas de Souza Mombra Rosa,0.0,L. Mezenga,6,,0.0,263,111713,3,False,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_BuH7iqi.png,5,0,2.0,Lucas Mezenga,lucas-mezenga,0.0,,,,,,,,,,,,,,,,,,,,
502,Palmeiras,Fábio Silva de Freitas,0.0,Fabinho,6,,0.0,275,111760,4,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_jLmJElM.png,5,2,2.14,Fabinho,fabinho,-0.33,,,,,,,,,,,,,,,,,,,,
503,Vasco,Rodrigo Alves de Holanda Santos,0.0,Rodrigo,6,,0.0,267,111766,4,False,https://s.sde.globo.com/media/person_role/2023/09/01/photo_FORMATO_W0WhUm7.png,5,0,2.0,Rodrigo,rodrigo,0.0,,,,,,,,,,,,,,,,,,,,
504,Fluminense,Felipe de Andrade Vieira,2.4,F. Andrade,6,,1.77,266,111839,3,True,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_D9UhaMY.png,5,3,3.1,Felipe Andrade,felipe-andrade,0.25,4.0,,,1.0,,,,,,,,,,,,,,,,
505,Fluminense,Arthur Wenderrosky Sanches - Wenderroscky,0.0,Arthur,6,,0.0,266,111841,4,False,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_wVzBSeW.png,5,0,1.0,Arthur,arthur,0.0,,,,,,,,,,,,,,,,,,,,
506,Corinthians,Guilherme Sucigan Mafra Cunha,0.0,G. Biro,6,,0.0,264,111891,4,False,https://s.sde.globo.com/media/person_role/2022/07/02/ea53a64347e60658cdcbd15ba83320ba_FORMATO.png,5,1,2.46,Guilherme Biro,guilherme-biro,0.0,,,,,,,,,,,,,,,,,,,,
507,Botafogo,Diego Manuel Hernández González,0.0,D. Hernández,6,,1.37,263,111945,4,True,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_A2or1Su.png,5,3,3.88,Diego Hernández,diego-hernandez,-0.6,1.0,5.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,
508,Athlético-PR,Antonio Feliphe Costa Silva,0.0,Felipinho,6,,0.63,293,112017,4,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_WNPv1gX.png,5,3,2.27,Felipinho,felipinho,0.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,
509,Criciúma,Adriano Silveira Borges Filho,0.0,Adriano,6,,0.0,288,112020,5,False,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_nohrP8R.png,5,0,1.0,Adriano,adriano,0.0,,,,,,,,,,,,,,,,,,,,
510,Cruzeiro,Gabriel Hamester Grando,0.0,G. Grando,6,,0.0,283,112616,1,False,https://s.sde.globo.com/media/person_role/2024/04/25/photo_FORMATO_2UrGVBG.png,5,0,4.0,Gabriel Grando,gabriel-grando,0.0,,,,,,,,,,,,,,,,,,,,
511,Cruzeiro,Kaiki Bruno da Silva,0.0,K. Bruno,6,,0.0,283,112709,2,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_vh3WAlQ.png,5,0,3.0,Kaiki Bruno,kaiki-bruno,0.0,,,,,,,,,,,,,,,,,,,,
512,Palmeiras,Aníbal Ismael Moreno,0.9,A. Moreno,7,,1.85,275,112869,4,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_exCTW9r.png,5,4,4.49,Aníbal Moreno,anibal-moreno,-0.48,7.0,7.0,,2.0,,,,1.0,,1.0,1.0,,,,,,,,,
513,Juventude,Lucas Henrique Barbosa,0.0,L. Barbosa,7,,8.68,286,112886,5,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_v69l3WS.png,5,4,10.0,Lucas Barbosa,lucas-barbosa,0.0,14.0,7.0,6.0,4.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,
514,Vasco,Juan Sebastián Sforza,0.0,Sforza,7,,1.92,267,112906,4,True,https://s.sde.globo.com/media/person_role/2024/02/19/photo_FORMATO.png,5,5,3.85,Sforza,sforza,-0.51,6.0,4.0,2.0,6.0,,,,,,1.0,,,,,,,,,,
515,Flamengo,Werton de Almeida Rêgo,0.0,Werton,6,,0.0,262,112984,5,False,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_b5lT2QZ.png,5,0,2.0,Werton,werton,0.0,,,,,,,,,,,,,,,,,,,,
516,Juventude,Lucas Leandro Wingert,0.0,L. Wingert,6,,0.0,286,113014,1,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_wdQRVkb.png,5,0,3.0,Lucas Wingert,lucas-wingert,0.0,,,,,,,,,,,,,,,,,,,,
517,Fortaleza,Kervin Mario Andrade Navarro,0.0,K. Andrade,7,,11.3,356,113073,4,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_AOrvNkN.png,5,1,7.26,Kervin Andrade,kervin-andrade,0.0,3.0,1.0,,,,,1.0,,,,,,,,,,,,,
518,Palmeiras,José Manuel Alberto López,0.0,F. López,7,,0.95,275,113103,5,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_leI4Pi1.png,5,4,5.6,Flaco López,flaco-lopez,0.0,2.0,5.0,4.0,2.0,,,,5.0,,2.0,1.0,,,,,,,,,
519,Bragantino,Nathan Gabriel de Souza Mendes,0.9,N. Mendes,7,,3.05,280,113157,2,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_avgtjrS.png,5,2,6.08,Nathan Mendes,nathan-mendes,0.14,,2.0,,3.0,,,,,1.0,1.0,1.0,,,,,,,,,
520,Fluminense,Marcus Vinícius Oliveira Alencar,8.5,Marquinhos,7,,6.15,266,113158,5,True,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_aBFrEHr.png,5,4,9.0,Marquinhos,marquinhos,1.0,5.0,7.0,3.0,14.0,,2.0,,1.0,1.0,2.0,2.0,,,,,,,,,
521,Palmeiras,Michel Augusto Modesto Rafael dos Santos,0.0,Michel,6,,0.0,275,113159,3,False,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,5,0,2.0,Michel,michel,0.0,,,,,,,,,,,,,,,,,,,,
522,Criciúma,Mateo Baltasar Barcia Fernández,0.0,B. Barcia,6,,6.2,288,113311,4,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_vAZLl3s.png,5,1,3.68,Baltasar Barcia,baltasar-barcia,0.0,1.0,,,,,,,,1.0,,,,,,,,,,,
523,São Paulo,Pablo Gonçalves Maia Fortunato,0.0,P. Maia,5,,2.73,276,113359,4,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_h3xykq1.png,5,3,6.49,Pablo Maia,pablo-maia,0.0,4.0,6.0,4.0,4.0,,,,,,,,,,,,,,,,
524,Bragantino,Bruno Gonçalves de Jesus,0.0,Bruninho,5,,4.3,280,113558,4,False,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_UGZcauV.png,5,2,5.31,Bruninho,bruninho,0.0,,,2.0,4.0,,,,,1.0,,,,,,,,,,,
525,Grêmio,Eduardo Santos Queiroz,0.0,D. Queiroz,6,,2.12,284,113687,4,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_XOn9XLw.png,5,4,5.24,Du Queiroz,du-queiroz,0.0,8.0,2.0,,1.0,,,,,,1.0,,,,,,,,,,
526,Bragantino,Douglas Mendes Moreira,0.0,D. Mendes,6,,1.67,280,114311,3,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_DOCYU5o.png,5,3,2.87,Douglas Mendes,douglas-mendes,0.0,,2.0,2.0,,1.0,,,,,1.0,,,,,,,,,,
527,Athlético-PR,Mateo Gamarra González,9.1,Gamarra,5,,6.55,293,114334,3,True,https://s.sde.globo.com/media/person_role/2024/01/10/photo_FORMATO_IjL8XS2.png,5,2,7.77,Gamarra,gamarra,2.26,4.0,,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,
528,Athlético-PR,Jader Barbosa da Silva Gentil,0.0,Jader,6,,0.0,293,114335,4,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_WH7teaH.png,5,0,3.0,Jader,jader,0.0,,,,,,,,,,,,,,,,,,,,
529,Cuiabá,Juan Pablo Vilela Tavares,0.0,J. Tavares,6,,0.0,1371,114497,2,False,https://s.sde.globo.com/media/person_role/2024/05/02/photo_220x220.png,5,0,1.0,Juan Tavares,juan-tavares,0.0,,,,,,,,,,,,,,,,,,,,
530,Flamengo,Cleiton Santana dos Santos,0.0,Cleiton,6,,0.0,262,114790,3,False,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_TNiLoQL.png,5,0,2.0,Cleiton,cleiton,0.0,,,,,,,,,,,,,,,,,,,,
531,Fortaleza,Thauan Lara dos Santos,0.0,T. Lara,6,,0.0,356,115061,2,False,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO_zPksBsJ.png,5,0,3.0,Thauan Lara,thauan-lara,0.0,,,,,,,,,,,,,,,,,,,,
532,Juventude,Lucas de Freitas Molarinho Chagas,0.0,L. Freitas,6,,-1.9,286,115141,3,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_JGN1KdH.png,5,1,0.96,Lucas Freitas,lucas-freitas,0.0,2.0,1.0,,,,,,,,,,,1.0,,,,1.0,,,
533,São Paulo,Caio Matheus da Silva,0.0,C. Matheus,6,,0.0,276,115227,5,False,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,5,0,2.0,Caio Matheus,caio-matheus,0.0,,,,,,,,,,,,,,,,,,,,
534,Flamengo,Wesley Vinícius França Lima,0.4,Wesley,7,,1.0,262,115239,2,True,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_zY4BtV3.png,5,2,2.95,Wesley,wesley,-0.08,1.0,,,2.0,,,,2.0,,,,,,,,,,,,
535,Palmeiras,Kaiky Marques Naves,0.0,Naves,6,,5.0,275,115246,3,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_SDs96Yd.png,5,1,5.05,Naves,naves,0.0,,,,,1.0,,,,,,,,,,,,,,,
536,Palmeiras,Jhonatan dos Santos Rosa,0.0,J. Jhon,6,,0.0,275,115248,4,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_VLklPue.png,5,0,4.0,Jhon Jhon,jhon-jhon,0.0,,,,,,,,,,,,,,,,,,,,
537,Athlético-PR,Renan Rodrigues Fonseca Viana,0.0,R. Viana,6,,0.0,293,115266,5,False,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_pf3ihrT.png,5,0,1.0,Renan Viana,renan-viana,0.0,,,,,,,,,,,,,,,,,,,,
538,Atlético-MG,Rômulo Helberte Pereira Junior,1.6,Rômulo,6,,1.6,282,115268,3,True,https://s.sde.globo.com/media/person_role/2024/04/13/photo_FORMATO_MSj6UGK.png,5,1,1.42,Rômulo,romulo,0.42,,,2.0,,,,,,,,,,,,,,,,,
539,Bahia,Marcos Victor Ferreira da Silva,0.0,M. Victor,6,,0.0,265,115537,3,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_Cxk2KLL.png,5,0,3.0,Marcos Victor,marcos-victor,0.0,,,,,,,,,,,,,,,,,,,,
540,Grêmio,Lucas Eduardo Müller - Milla,0.0,Mila,6,,0.0,284,115671,4,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_9SO9AOT.png,5,0,3.0,Mila,mila,0.0,,,,,,,,,,,,,,,,,,,,
541,Atlético-MG,Gabriel Delfim Ferreira,0.0,G. Delfim,6,,0.0,282,115674,1,False,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_ke74jzP.png,5,0,2.0,Gabriel Delfim,gabriel-delfim,0.0,,,,,,,,,,,,,,,,,,,,
542,Flamengo,Everton Gustavo Fernandes Araújo,0.0,E. Araújo,6,,0.0,262,115914,4,False,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_TQMbzmd.png,5,0,2.0,Evertton Araújo,evertton-araujo,0.0,,,,,,,,,,,,,,,,,,,,
543,Fluminense,Leanderson da Silva Genésio,0.0,Lelê,5,,0.0,266,115915,5,False,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_rQc4WPL.png,5,0,4.0,Lelê,lele,0.0,,,,,,,,,,,,,,,,,,,,
544,Palmeiras,Endrick Felipe Moreira de Sousa,3.7,Endrick,7,,3.36,275,115959,5,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_dWD6Bmq.png,5,5,9.82,Endrick,endrick,-0.28,6.0,9.0,8.0,11.0,,,,,,2.0,2.0,,,,,,,,,
545,Cuiabá,Denilson Alves Borges,-1.1,Denilson,6,,-0.73,1371,115986,4,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_dCrOJqx.png,5,3,1.74,Denilson,denilson,-0.56,1.0,3.0,,1.0,,,,,,2.0,,,,,,,1.0,,,
546,Flamengo,Matheus Gonçalves Martins,0.0,M. Gonçalves,6,,0.0,262,116012,4,False,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_LLLLcT1.png,5,0,4.0,Matheus Gonçalves,matheus-goncalves,0.0,,,,,,,,,,,,,,,,,,,,
