,atletas.posicao_id,atletas.slug,atletas.atleta_id,atletas.preco_num,atletas.foto,atletas.minimo_para_valorizar,atletas.clube.id.full.name,atletas.media_num,atletas.entrou_em_campo,atletas.apelido_abreviado,atletas.status_id,atletas.pontos_num,atletas.nome,atletas.variacao_num,atletas.rodada_id,atletas.jogos_num,atletas.apelido,atletas.clube_id,A,DS,FC,FD,FS,FT,V,CA,CV,FF,G,I,SG,DE,GS,PP,PS,PC,GC,DP
343,5,ademir,101314,4.2,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_IWREALz.png,,Bahia,2.26,False,Ademir,6,0.0,Ademir da Silva Santos Júnior,0.0,17,14,Ademir,265,1.0,9.0,5.0,1.0,10.0,,,,,4.0,1.0,2.0,,,,,,,,
344,2,guga,101319,3.25,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_k1fivRS.png,,Fluminense,0.35,False,Guga,6,0.0,Cláudio Rodrigues Gomes,0.0,17,4,Guga,266,,3.0,5.0,,1.0,,,3.0,,1.0,,,,,,,,,,
345,3,danilo-boza,101431,6.19,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_b7q5w0V.png,,Juventude,3.18,False,D. Boza,6,0.0,Danilo Boza Júnior,0.0,17,12,Danilo Boza,286,,6.0,2.0,3.0,4.0,,,1.0,,5.0,1.0,,3.0,,,,,,,
346,4,pepe,101573,4.81,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_eQw4wlK.png,,Grêmio,2.35,True,Pepê,7,0.4,João Pedro Vilardi Pinto,-0.69,17,7,Pepê,284,,13.0,9.0,,12.0,,,1.0,1.0,2.0,,,,,,,,,,
347,1,hugo-souza,101574,7.02,https://s.sde.globo.com/media/person_role/2024/07/03/photo_FORMATO.png,,Corinthians,2.0,True,H. Souza,7,2.0,Hugo de Souza Nogueira,0.02,17,1,Hugo Souza,264,,,,,,,,,,,,,,3.0,1.0,,,,,
348,4,hugo-moura,101594,6.33,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_jLwJb5G.png,,Vasco,3.48,True,H. Moura,7,6.9,Hugo Moura Arruda da Silva,0.03,17,10,Hugo Moura,267,3.0,19.0,13.0,1.0,7.0,,,4.0,1.0,4.0,,,,,,,,,,
349,2,ramon,101597,5.24,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_j3eOqDC.png,,Cuiabá,3.79,False,Ramon,7,0.0,Ramon Ramos Lima,0.0,17,9,Ramon,1371,1.0,10.0,7.0,1.0,7.0,,,4.0,,1.0,1.0,2.0,2.0,,,,,,,
350,4,caio-vinicius,101601,2.12,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_fCg7WfQ.png,,Vitória,0.62,False,C. Vinícius,6,0.0,Caio Vinicius da Conceição,0.0,17,6,Caio Vinícius,287,,6.0,6.0,,5.0,,,5.0,,1.0,,,,,,,,,,
351,4,peixoto,101651,1.94,https://s.sde.globo.com/media/person_role/2024/04/28/photo_220x220_WXuSK4t.png,,Juventude,0.55,False,Peixoto,6,0.0,Daniel Nascimento Peixoto dos Santos,0.0,17,2,Peixoto,286,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,
352,4,rhaldney,101666,3.85,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_VWBr2KD.png,,Atlético-GO,2.64,True,Rhaldney,7,5.0,Rhaldney Norberto Simião Gomes,-0.21,17,13,Rhaldney,373,1.0,24.0,20.0,1.0,11.0,1.0,,4.0,,1.0,,,,,,,,,,
353,2,felipe-jonatan,101708,5.97,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_ZDljmkA.png,,Fortaleza,3.47,True,F. Jonatan,7,2.2,Felipe Jonatan Rocha Andrade,-0.11,17,12,Felipe Jonatan,356,,11.0,6.0,1.0,15.0,,,,,2.0,,,4.0,,,,,,,
354,5,alerrandro,101715,7.44,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_v6x7rRS.png,,Vitória,5.41,True,Alerrandro,7,1.7,Alerrandro Barra Mansa Realino de Souza,-0.61,17,14,Alerrandro,287,2.0,17.0,8.0,7.0,24.0,,,1.0,,7.0,3.0,3.0,,,,,,1.0,,
355,2,railan,101726,5.15,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_glaRaXf.png,,Cuiabá,4.24,False,Railan,7,0.0,Railan Reis Ferreira - Raylan,0.0,17,7,Railan,1371,2.0,6.0,6.0,1.0,7.0,,,2.0,,2.0,,,2.0,,,,,,,
356,2,matheuzinho,101727,6.21,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Mq6sxK4.png,,Corinthians,3.62,True,Matheuzinho,7,2.1,Matheus França Silva,-0.17,17,15,Matheuzinho,264,,27.0,9.0,2.0,12.0,,,2.0,,4.0,,,3.0,,,,,,,
357,3,diego-costa,101728,5.05,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_ApqbX2X.png,,São Paulo,2.57,False,D. Costa,6,0.0,Diego Henrique Costa Barbosa,0.0,17,14,Diego Costa,276,,11.0,15.0,2.0,2.0,,,2.0,,1.0,,,5.0,,,,,,,
358,2,claudinho,101752,6.86,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_6lSysiX.png,,Criciúma,4.82,True,Claudinho,7,11.3,Claudio Coelho Salvático,1.18,17,14,Claudinho,288,2.0,24.0,6.0,1.0,2.0,1.0,,2.0,,2.0,2.0,3.0,2.0,,,,,,,
359,2,mayk,101820,3.81,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_i2B5PuQ.png,,Grêmio,2.4,False,Mayk,6,0.0,Mayksilvan da Silva Ferreira,0.0,17,2,Mayk,284,,4.0,,,,,,,,,,,,,,,,,,
360,5,vitinho,101960,8.85,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_fcyTaPY.png,,Bragantino,4.28,False,Vitinho,6,0.0,Vitor Hugo Naum dos Santos,0.0,17,14,Vitinho,280,2.0,16.0,18.0,7.0,10.0,2.0,,4.0,,6.0,2.0,1.0,,,,,,,,
361,3,britez,101995,4.11,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_HXZBgqO.png,,Fortaleza,2.49,True,Brítez,3,5.8,Emanuel Fermín Brítez,0.56,17,13,Brítez,356,1.0,14.0,10.0,1.0,5.0,,,6.0,1.0,5.0,,2.0,3.0,,,,,,,
362,2,piquerez,102130,11.15,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_loXGEPe.png,,Palmeiras,6.23,True,Piquerez,7,3.6,Joaquín Piquerez Moreira,-0.09,17,16,Piquerez,275,,22.0,10.0,5.0,19.0,,,2.0,,15.0,2.0,,7.0,,,,,,,
363,1,vitor-eudes,102137,1.0,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_SYE5Cts.png,,Fluminense,0.0,False,V. Eudes,6,0.0,Vitor Eudes de Souza Costa,0.0,17,0,Vitor Eudes,266,,,,,,,,,,,,,,,,,,,,
364,3,lucas-halter,102253,6.49,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_SVv6kJE.png,,Botafogo,2.99,False,L. Halter,6,0.0,Lucas Halter,0.0,17,13,Lucas Halter,263,,9.0,14.0,1.0,4.0,,,2.0,,5.0,1.0,,4.0,,,,,1.0,,
365,2,caio-paulista,102318,4.47,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_nZ3jBWs.png,,Palmeiras,1.93,True,C. Paulista,6,0.5,Caio Fernando de Oliveira,-0.17,17,7,Caio Paulista,275,,2.0,2.0,1.0,3.0,,,1.0,,,,,2.0,,,,,,,
366,3,caca,102340,8.94,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO.png,,Corinthians,3.93,True,Cacá,7,8.8,Carlos de Menezes Júnior,0.92,17,14,Cacá,264,1.0,12.0,13.0,2.0,10.0,,,2.0,,9.0,3.0,,2.0,,,,,1.0,2.0,
367,4,araos,102352,3.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_nBCEEhL.png,,Atlético-GO,0.0,False,Araos,6,0.0,Ángelo Giovanni Araos Llanos,0.0,17,0,Araos,373,,,,,,,,,,,,,,,,,,,,
368,5,mastriani,102561,7.64,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_JrvZkOm.png,,Athlético-PR,4.95,False,Mastriani,6,0.0,Gonzalo Mathías Mastriani Borges,0.0,17,11,Mastriani,293,,8.0,8.0,3.0,4.0,2.0,,,,5.0,4.0,3.0,,,,,,,,
369,5,helinho,102598,9.54,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_HKFN5Du.png,,Bragantino,7.11,False,Helinho,7,0.0,Hélio Júnio Nunes de Castro,0.0,17,10,Helinho,280,2.0,9.0,10.0,3.0,11.0,,,3.0,,9.0,5.0,,,,,,,,,
370,4,thiaguinho,102599,1.31,https://s.sde.globo.com/media/person_role/2024/04/13/photo_FORMATO_S4nmFGH.png,,Juventude,-0.1,False,Thiaguinho,6,0.0,Thiago Beserra dos Santos Conti,0.0,17,3,Thiaguinho,286,,1.0,5.0,,2.0,,,,,,,,,,,,,1.0,,
371,5,julimar,102796,5.07,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_do5hHhP.png,,Athlético-PR,3.58,False,Julimar,7,0.0,Julimar Silva Oliveira Júnior,0.0,17,15,Julimar,293,1.0,15.0,14.0,8.0,5.0,,,1.0,,10.0,2.0,3.0,,,,,,,,
372,4,terans,102878,4.06,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_hfdtfwn.png,,Fluminense,0.97,False,Terans,5,0.0,Miguel David Terans Pérez,0.0,17,7,Terans,266,,3.0,5.0,2.0,5.0,,,1.0,,1.0,,,,,,,,,,
373,1,anderson,102906,4.7,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_pMtI9RP.png,,Cruzeiro,3.73,False,Anderson,6,0.0,Anderson Silva da Paixão,0.0,17,15,Anderson,283,,,,,2.0,,,1.0,,,,,6.0,43.0,17.0,,,,,
374,1,matheus-teixeira,102907,3.0,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO_udwUldz.png,,Criciúma,0.0,False,M. Teixeira,6,0.0,Matheus Henrique Teixeira,0.0,17,0,Matheus Teixeira,288,,,,,,,,,,,,,,,,,,,,
375,4,luan-vinicius,102909,2.46,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_Zd7I4CW.png,,Vitória,1.02,True,L. Vinícius,5,-0.5,Luan Vinícius da Silva Santos,-0.31,17,13,Luan Vinícius,287,,7.0,11.0,1.0,9.0,1.0,,3.0,,3.0,,,,,,,,,,
376,5,canobbio,102928,10.2,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_xvi8r6q.png,,Athlético-PR,5.48,False,Canobbio,7,0.0,Agustín Canobbio Graviz,0.0,17,6,Canobbio,293,1.0,7.0,6.0,1.0,5.0,,,,1.0,6.0,2.0,2.0,,,,,,,,
377,5,laquintana,103014,3.33,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_lsx86RT.png,,Bragantino,1.49,False,Laquintana,6,0.0,Ignacio Jesús Laquintana Marsico - Nacho,0.0,17,8,Laquintana,280,,2.0,2.0,1.0,4.0,,,1.0,,,1.0,1.0,,,,,,,,
378,4,eric-ramires,103295,6.1,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_3VHcc20.png,,Bragantino,3.82,False,E. Ramires,7,0.0,Eric dos Santos Rodrigues,0.0,17,14,Eric Ramires,280,2.0,11.0,14.0,4.0,13.0,1.0,,3.0,,9.0,2.0,,,,,,,,,
379,2,matheus-alexandre,103347,5.41,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_V7nD4iR.png,,Cuiabá,3.92,False,M. Alexandre,6,0.0,Matheus Alexandre Anastácio de Souza,0.0,17,10,Matheus Alexandre,1371,,21.0,11.0,1.0,3.0,,,2.0,,2.0,,,3.0,,,,,,,
380,4,emmanuel-martinez,103388,6.22,https://s.sde.globo.com/media/person_role/2024/06/14/photo_FORMATO.png,,Fortaleza,3.3,False,E. Martínez,6,0.0,Leandro Emmanuel Martínez,0.0,17,4,Emmanuel Martínez,356,,5.0,4.0,1.0,6.0,1.0,,2.0,,4.0,,,,,,,,,,
381,5,kaio-jorge,103445,8.0,https://s.sde.globo.com/media/person_role/2024/06/11/photo_220x220_GXGWlqW.png,,Cruzeiro,0.0,False,K. Jorge,6,0.0,Kaio Jorge Pinto Ramos,0.0,17,0,Kaio Jorge,283,,,,,,,,,,,,,,,,,,,,
382,3,caetano,103575,3.16,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_fyit2aL.png,,Corinthians,0.05,False,Caetano,6,0.0,João Victor Andrade Caetano,0.0,17,4,Caetano,264,,3.0,3.0,,1.0,,,,1.0,,,,,,,,,,,
383,5,rafael-bilu,103576,2.0,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_rDWVVAO.png,,Cruzeiro,0.0,False,R. Bilu,6,0.0,Rafael Bilu Mudesto,0.0,17,0,Rafael Bilu,283,,,,,,,,,,,,,,,,,,,,
384,3,kaique-rocha,103684,6.59,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_1ebxa2m.png,,Athlético-PR,3.99,False,K. Rocha,7,0.0,Kaíque Rocha Lima,0.0,17,15,Kaíque Rocha,293,1.0,21.0,7.0,1.0,7.0,,,1.0,,4.0,,,5.0,,,,,,,
385,4,jadsom-silva,103695,2.25,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_4l6blnt.png,,Bragantino,1.03,False,J. Silva,6,0.0,Jadsom Meemyas de Oliveira da Silva,0.0,17,13,Jadsom Silva,280,,16.0,14.0,,2.0,,,2.0,1.0,3.0,,,,,,,,,,
386,5,gabriel-veron,103764,4.76,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Kh2CeQC.png,,Cruzeiro,3.3,False,G. Veron,7,0.0,Gabriel Veron Fonseca de Souza,0.0,17,14,Gabriel Veron,283,1.0,11.0,6.0,2.0,1.0,,,1.0,,5.0,3.0,1.0,,,,,,,,
387,4,gabriel-menino,103767,5.68,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_yzWSMvb.png,,Palmeiras,2.64,True,G. Menino,6,6.4,Gabriel Vinícius Menino,0.57,17,15,Gabriel Menino,275,,22.0,20.0,5.0,16.0,,,4.0,,12.0,,4.0,,,,,,,,
388,4,higor-meritao,103987,3.05,https://s.sde.globo.com/media/person_role/2024/03/25/photo_FORMATO_5y8FTJb.png,,Criciúma,2.18,False,H. Meritão,6,0.0,Higor Matheus Meritão,0.0,17,8,Higor Meritão,288,,7.0,8.0,2.0,3.0,,,2.0,,2.0,1.0,1.0,,,,,,,,
389,3,sabino,104075,5.0,https://s.sde.globo.com/media/person_role/2024/03/15/photo_220x220_8aL4XNH.png,,São Paulo,0.0,False,Sabino,6,0.0,José Sabino Chagas Monteiro,0.0,17,0,Sabino,276,,,,,,,,,,,,,,,,,,,,
390,3,bruno-fuchs,104085,4.27,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_6xGko1v.png,,Atlético-MG,1.78,True,B. Fuchs,7,1.7,Bruno de Lara Fuchs,-0.17,17,11,Bruno Fuchs,282,,17.0,12.0,,6.0,,,3.0,1.0,1.0,,,1.0,,,,,,,
391,1,lucas-arcanjo,104118,2.76,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_0iYWFXU.png,,Vitória,1.82,True,L. Arcanjo,7,-2.0,Lucas Willians Assis Arcanjo,-0.66,17,16,Lucas Arcanjo,287,,,,,4.0,,,1.0,,,,,1.0,51.0,28.0,,,,,
392,4,ruan,104153,3.0,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_EP2XIGK.png,,Corinthians,0.0,False,Ruan,6,0.0,Ruan de Oliveira Ferreira,0.0,17,0,Ruan,264,,,,,,,,,,,,,,,,,,,,
393,1,raul,104191,2.0,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_ahcx1NO.png,,Botafogo,0.0,False,Raul,6,0.0,Raul Jonas Steffens,0.0,17,0,Raul,263,,,,,,,,,,,,,,,,,,,,
394,5,edson-carioca,104204,2.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Xv4P6TP.png,,Juventude,0.0,False,E. Carioca,5,0.0,Edson Guilherme Mendes dos Santos,0.0,17,0,Edson Carioca,286,,,,,,,,,,,,,,,,,,,,
395,3,joao-victor,104250,4.21,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_or4O39H.png,,Vasco,1.25,False,J. Victor,5,0.0,João Victor da Silva Marcelino,0.0,17,8,João Victor,267,,10.0,7.0,,7.0,,,2.0,1.0,2.0,,,,,,,,,,
396,3,adriano-martins,104253,4.36,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_JuPF2jd.png,,Atlético-GO,3.2,True,A. Martins,7,1.2,Adriano Martins da Fonseca,-0.78,17,13,Adriano Martins,373,,26.0,13.0,4.0,3.0,,,4.0,,4.0,,2.0,2.0,,,,,1.0,,
397,2,joao-lucas,104257,8.83,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Ey1s4jw.png,,Juventude,5.44,False,J. Lucas,7,0.0,João Lucas de Almeida Carvalho,0.0,17,12,João Lucas,286,2.0,21.0,15.0,1.0,15.0,,,1.0,,5.0,1.0,,3.0,,,,,,,
398,2,calegari,104276,3.5,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_YfMFo2m.png,,Fluminense,1.75,False,Calegari,6,0.0,Lucas Felipe Calegari,0.0,17,2,Calegari,266,,3.0,2.0,,3.0,,,,,,,,,,,,,1.0,,
399,4,dudu,104330,3.83,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_6VpYPLs.png,,Vitória,2.3,False,Dudu,6,0.0,Eduardo Marcelo Rodrigues Nunes,0.0,17,5,Dudu,287,,14.0,6.0,,5.0,,,3.0,1.0,,,,,,,,,,,
400,1,matheus-mendes,104383,4.42,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_xQ2S67t.png,,Atlético-MG,2.79,True,M. Mendes,7,0.0,Matheus Mendes Werneck de Oliveira,-0.57,17,7,Matheus Mendes,282,,,,,3.0,,,,,,,,,26.0,15.0,,,,,1.0
401,3,igor-gomes,104385,7.64,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_mxuErJK.png,,Internacional,5.94,False,I. Gomes,7,0.0,Igor Gomes Silva,0.0,17,8,Igor Gomes,285,1.0,7.0,5.0,,4.0,,,1.0,,2.0,1.0,,5.0,,,,,,,
402,4,christian,104502,5.84,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_4ASqaCm.png,,Athlético-PR,2.77,False,Christian,7,0.0,Christian Roberto Alves Cardoso,0.0,17,12,Christian,293,,15.0,24.0,3.0,20.0,,,2.0,,4.0,1.0,3.0,,,,,,,,
403,5,igor-jesus,104528,3.69,https://s.sde.globo.com/media/person_role/2024/07/01/photo_FORMATO_Scq0Epj.png,,Botafogo,0.3,True,I. Jesus,6,0.3,Igor Jesus Maciel da Cruz,-0.31,17,1,Igor Jesus,263,,,2.0,,2.0,,,,,,,1.0,,,,,,,,
404,1,fabricio,104588,0.85,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_vCy6pfa.png,,Bragantino,0.0,False,Fabrício,6,0.0,Fabrício Oliveira de Souza,0.0,17,0,Fabrício,280,,,,,,,,,,,,,,,,,,,,
405,5,moises,104666,3.81,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_bUKbhSF.png,,Fortaleza,1.1,False,Moisés,5,0.0,Moisés Vieira da Veiga,0.0,17,7,Moisés,356,,,,4.0,1.0,,,,,3.0,,,,,,,,,,
406,4,newton,104693,3.3,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_TFHsgGX.png,,Criciúma,2.53,True,Newton,7,2.8,Newton Araújo da Costa Júnior,0.04,17,9,Newton,288,,11.0,14.0,2.0,6.0,,,2.0,,3.0,1.0,,,,,,,,,
407,6,juan-vojvoda,104754,9.18,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_UIx1Yzg.png,,Fortaleza,5.15,True,J. Vojvoda,7,7.0,Juan Pablo Vojvoda Rizzo,0.29,17,16,Juan Vojvoda,356,,,,,,,8.0,,,,,,,,,,,,,
408,2,leo-godoy,104759,6.71,https://s.sde.globo.com/media/person_role/2024/01/19/photo_FORMATO.png,,Athlético-PR,3.37,False,L. Godoy,7,0.0,Leonardo Ezequiel Godoy,0.0,17,13,Leo Godoy,293,1.0,7.0,20.0,,6.0,,,2.0,,3.0,1.0,1.0,5.0,,,,,,,
409,4,acevedo,104783,5.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_426fnSQ.png,,Bahia,0.0,False,Acevedo,5,0.0,Nicolás Brian Acevedo Tabárez,0.0,17,0,Acevedo,265,,,,,,,,,,,,,,,,,,,,
410,3,wagner-leonardo,104994,4.92,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_kfLtGgD.png,,Vitória,2.91,True,W. Leonardo,7,3.2,Wagner Leonardo Calvelo de Souza,-0.09,17,15,Wagner Leonardo,287,,14.0,6.0,5.0,5.0,,,1.0,1.0,4.0,2.0,,1.0,,,,,,,
411,3,joao-marcelo,105047,5.27,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_s2GXfyO.png,,Cruzeiro,3.71,False,J. Marcelo,7,0.0,João Marcelo Messias Ferreira,0.0,17,14,João Marcelo,283,1.0,16.0,9.0,2.0,7.0,,,3.0,,3.0,,1.0,5.0,,,,,,,
412,3,ferraresi,105300,6.82,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_of5ELHS.png,,São Paulo,5.3,True,Ferraresi,6,8.6,Nahuel Adolfo Ferraresi Hernández,0.85,17,5,Ferraresi,276,,7.0,4.0,,1.0,,,,,1.0,1.0,,2.0,,,,,,,
413,5,hurtado,105301,6.77,https://s.sde.globo.com/media/person_role/2024/07/17/photo_FORMATO.png,,Atlético-GO,6.0,True,Hurtado,7,6.0,Jan Carlos Hurtado Anchico,1.77,17,1,Hurtado,373,,2.0,1.0,2.0,3.0,,,,,,,,,,,,,,,
414,3,gabriel-xavier,105373,5.45,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_7TSdotN.png,,Bahia,3.27,False,G. Xavier,3,0.0,Gabriel Lheman Xavier - Lhman,0.0,17,14,Gabriel Xavier,265,,20.0,21.0,4.0,4.0,,,2.0,,4.0,,,4.0,,,,,,,
415,2,matheus-bidu,105531,7.16,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_1Zas2lO.png,,Corinthians,4.57,False,M. Bidu,6,0.0,Matheus Lima Beltrão Oliveira Valin,0.0,17,6,Matheus Bidu,264,,6.0,4.0,1.0,8.0,,,,,4.0,1.0,,1.0,,,,,,,
416,2,rikelme,105547,5.46,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_GWnqoHo.png,,Cuiabá,3.68,False,Rikelme,6,0.0,Rikelme Hernandes Amorim Rocha,0.0,17,8,Rikelme,1371,,10.0,5.0,1.0,4.0,,,,,1.0,,1.0,3.0,,,,,,,
417,5,lucero,105568,9.24,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_W3SXUOe.png,,Fortaleza,5.39,True,Lucero,7,1.0,Juan Martín Lucero,-1.55,17,14,Lucero,356,,5.0,20.0,8.0,13.0,,,5.0,,11.0,7.0,4.0,,,,,,,,
418,2,lucas-piton,105584,7.68,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_hcvXauo.png,,Vasco,5.12,True,L. Piton,7,7.4,Lucas Piton Crivellaro,-1.1,17,14,Lucas Piton,267,3.0,28.0,16.0,,8.0,,,3.0,,5.0,1.0,,3.0,,,,,,,
419,4,roni,105585,2.69,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_jbubVwk.png,,Atlético-GO,1.57,True,Roni,6,0.0,Roni Medeiros de Moura,-0.45,17,9,Roni,373,,10.0,7.0,2.0,3.0,,,2.0,,3.0,,,,,,,,,,
420,4,mauricio,105647,5.95,https://s.sde.globo.com/media/person_role/2024/06/28/photo_FORMATO_8WcVxWa.png,,Palmeiras,2.3,True,Maurício,2,1.0,Maurício Magalhães Prado,-0.32,17,6,Maurício,275,,6.0,4.0,2.0,8.0,,,1.0,,3.0,,,,,,,,,,
421,5,wesley,105811,10.55,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_X6kjIiZ.png,,Internacional,7.33,False,Wesley,7,0.0,Wesley Ribeiro Silva,0.0,17,11,Wesley,285,1.0,14.0,22.0,6.0,32.0,1.0,,4.0,,12.0,4.0,5.0,,,,,2.0,,,
422,3,belezi,105844,2.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_G0fv4ti.png,,Athlético-PR,0.0,False,Belezi,6,0.0,Lucas Belezi Barbosa,0.0,17,0,Belezi,293,,,,,,,,,,,,,,,,,,,,
423,4,matheus-araujo,105845,2.76,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_bzn3fop.png,,Corinthians,0.43,False,M. Araújo,6,0.0,Matheus de Araújo Andrade,0.0,17,4,Matheus Araújo,264,,1.0,,,1.0,,,,,,,,,,,,,,,
424,4,ze-gabriel,105902,2.43,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_JGhasXI.png,,Vasco,1.17,True,Z. Gabriel,6,0.0,José Gabriel dos Santos Silva,-0.31,17,12,Zé Gabriel,267,,11.0,13.0,2.0,6.0,,,3.0,,3.0,,,,,,,,,,
425,4,romulo,105911,3.78,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_lQJeqYA.png,,Internacional,2.27,False,Rômulo,6,0.0,Rômulo Zanre Zwarg,0.0,17,7,Rômulo,285,,13.0,14.0,1.0,7.0,,,1.0,,1.0,,,,,,,,,,
426,1,rochet,105949,6.62,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_1KgmN5n.png,,Internacional,4.0,False,Rochet,7,0.0,Sergio Ramón Rochet Álvarez,0.0,17,5,Rochet,285,,,,,4.0,,,1.0,,,,,2.0,12.0,3.0,,,,,
427,2,ewerthon,106082,5.4,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_cNnjyZe.png,,Juventude,4.29,True,Ewerthon,6,0.0,Ewerthon Diógenes da Silva,-0.98,17,7,Ewerthon,286,1.0,3.0,1.0,2.0,3.0,,,,,6.0,1.0,,1.0,,,,,,,
428,6,thiago-carpini,106147,7.67,https://s.sde.globo.com/media/person_role/2024/05/14/photo_FORMATO_IgX32oN.png,,Vitória,4.35,True,T. Carpini,7,3.62,Thiago Carpini Barbosa,-0.11,17,13,Thiago Carpini,287,,,,,,,4.0,,,,,,,,,,,,,
429,1,lucao,106160,3.01,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wvc5kfv.png,,Bragantino,1.33,False,Lucão,6,0.0,Lucas Alexandre Galdino de Azevedo,0.0,17,3,Lucão,280,,,,,,,,,,,,,,8.0,4.0,,,,,
430,4,bruno-gomes,106202,4.35,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_sq3mb5j.png,,Internacional,2.32,False,B. Gomes,7,0.0,Bruno Gomes da Silva Clevelário,0.0,17,6,Bruno Gomes,285,1.0,4.0,4.0,1.0,7.0,,,1.0,,2.0,,,,,,,,,,
