,atletas.posicao_id,atletas.status_id,atletas.nome,atletas.foto,atletas.media_num,atletas.entrou_em_campo,atletas.jogos_num,atletas.slug,atletas.pontos_num,atletas.apelido,atletas.minimo_para_valorizar,atletas.variacao_num,atletas.atleta_id,atletas.apelido_abreviado,atletas.clube.id.full.name,atletas.rodada_id,atletas.preco_num,atletas.clube_id,CA,DE,DP,GS,PC,SG,DS,FC,FD,FF,FS,FT,G,I,A,CV,PP,PS,GC,V
340,2,6,Mayksilvan da Silva Ferreira,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_i2B5PuQ.png,2.4,False,2,mayk,0.0,Mayk,,0.0,101820,Mayk,Grêmio,13,3.81,284,,,,,,,4.0,,,,,,,,,,,,,
341,5,7,Vitor Hugo Naum dos Santos,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_fcyTaPY.png,4.86,True,12,vitinho,3.7,Vitinho,,-0.24,101960,Vitinho,Bragantino,13,9.53,280,4.0,,,,,,16.0,17.0,6.0,5.0,10.0,2.0,2.0,,2.0,,,,,
342,3,7,Emanuel Fermín Brítez,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_HXZBgqO.png,1.09,True,9,britez,0.6,Brítez,,-0.65,101995,Brítez,Fortaleza,13,2.69,356,5.0,,,,,2.0,5.0,8.0,1.0,2.0,3.0,,,1.0,,1.0,,,,
343,2,7,Joaquín Piquerez Moreira,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_loXGEPe.png,6.83,True,12,piquerez,5.2,Piquerez,,0.25,102130,Piquerez,Palmeiras,13,11.8,275,2.0,,,,,6.0,16.0,8.0,3.0,12.0,16.0,,2.0,,,,,,,
344,1,6,Vitor Eudes de Souza Costa,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_SYE5Cts.png,0.0,False,0,vitor-eudes,0.0,Vitor Eudes,,0.0,102137,V. Eudes,Fluminense,13,1.0,266,,,,,,,,,,,,,,,,,,,,
345,3,7,Lucas Halter,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_SVv6kJE.png,3.12,True,11,lucas-halter,-0.6,Lucas Halter,,-0.61,102253,L. Halter,Botafogo,13,5.88,263,2.0,,,,,3.0,9.0,13.0,1.0,4.0,4.0,,1.0,,,,,,,
346,2,6,Caio Fernando de Oliveira,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_nZ3jBWs.png,1.97,False,3,caio-paulista,0.0,Caio Paulista,,0.0,102318,C. Paulista,Palmeiras,13,5.33,275,1.0,,,,,1.0,1.0,1.0,,,2.0,,,,,,,,,
347,3,7,Carlos de Menezes Júnior,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO.png,3.95,True,10,caca,0.9,Cacá,,-0.28,102340,Cacá,Corinthians,13,8.27,264,1.0,,,,1.0,2.0,7.0,9.0,1.0,7.0,8.0,,2.0,,1.0,,,,2.0,
348,4,6,Ángelo Giovanni Araos Llanos,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_nBCEEhL.png,0.0,False,0,araos,0.0,Araos,,0.0,102352,Araos,Atlético-GO,13,3.0,373,,,,,,,,,,,,,,,,,,,,
349,5,5,Gonzalo Mathías Mastriani Borges,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_JrvZkOm.png,4.95,False,11,mastriani,0.0,Mastriani,,0.0,102561,Mastriani,Athlético-PR,13,7.64,293,,,,,,,8.0,8.0,3.0,5.0,4.0,2.0,4.0,3.0,,,,,,
350,5,7,Hélio Júnio Nunes de Castro,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_HKFN5Du.png,6.98,True,9,helinho,11.1,Helinho,,1.34,102598,Helinho,Bragantino,13,9.74,280,2.0,,,,,,9.0,9.0,3.0,7.0,11.0,,4.0,,2.0,,,,,
351,4,6,Thiago Beserra dos Santos Conti,https://s.sde.globo.com/media/person_role/2024/04/13/photo_FORMATO_S4nmFGH.png,-0.1,False,3,thiaguinho,0.0,Thiaguinho,,0.0,102599,Thiaguinho,Juventude,13,1.31,286,,,,,1.0,,1.0,5.0,,,2.0,,,,,,,,,
352,5,7,Julimar Silva Oliveira Júnior,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_do5hHhP.png,3.04,True,12,julimar,11.7,Julimar,,1.54,102796,Julimar,Athlético-PR,13,5.9,293,1.0,,,,,,11.0,11.0,7.0,6.0,3.0,,1.0,2.0,1.0,,,,,
353,4,7,Miguel David Terans Pérez,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_hfdtfwn.png,0.97,True,7,terans,3.1,Terans,,0.05,102878,Terans,Fluminense,13,4.06,266,1.0,,,,,,3.0,5.0,2.0,1.0,5.0,,,,,,,,,
354,1,7,Anderson Silva da Paixão,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_pMtI9RP.png,3.08,True,12,anderson,-1.0,Anderson,,-1.21,102906,Anderson,Cruzeiro,13,3.05,283,1.0,33.0,,16.0,,4.0,,,,,2.0,,,,,,,,,
355,1,6,Matheus Henrique Teixeira,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO_udwUldz.png,0.0,False,0,matheus-teixeira,0.0,Matheus Teixeira,,0.0,102907,M. Teixeira,Criciúma,13,3.0,288,,,,,,,,,,,,,,,,,,,,
356,4,7,Luan Vinícius da Silva Santos,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_Zd7I4CW.png,0.72,True,9,luan-vinicius,1.5,Luan Vinícius,,0.0,102909,L. Vinícius,Vitória,13,2.66,287,2.0,,,,,,5.0,8.0,1.0,2.0,4.0,,,,,,,,,
357,5,6,Agustín Canobbio Graviz,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_xvi8r6q.png,5.48,False,6,canobbio,0.0,Canobbio,,0.0,102928,Canobbio,Athlético-PR,13,10.2,293,,,,,,,7.0,6.0,1.0,6.0,5.0,,2.0,2.0,1.0,1.0,,,,
358,5,6,Ignacio Jesús Laquintana Marsico - Nacho,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_lsx86RT.png,1.49,False,8,laquintana,0.0,Laquintana,,0.0,103014,Laquintana,Bragantino,13,3.33,280,1.0,,,,,,2.0,2.0,1.0,,4.0,,1.0,1.0,,,,,,
359,4,3,Eric dos Santos Rodrigues,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_3VHcc20.png,4.06,True,13,eric-ramires,8.2,Eric Ramires,,1.24,103295,E. Ramires,Bragantino,13,7.2,280,3.0,,,,,,11.0,13.0,4.0,9.0,11.0,1.0,2.0,,2.0,,,,,
360,2,7,Matheus Alexandre Anastácio de Souza,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_V7nD4iR.png,4.22,True,9,matheus-alexandre,2.9,Matheus Alexandre,,-0.77,103347,M. Alexandre,Cuiabá,13,5.77,1371,2.0,,,,,3.0,21.0,11.0,,2.0,3.0,,,,,,,,,
361,4,6,Leandro Emmanuel Martínez,https://s.sde.globo.com/media/person_role/2024/06/14/photo_FORMATO.png,3.3,False,4,emmanuel-martinez,0.0,Emmanuel Martínez,,0.0,103388,E. Martínez,Fortaleza,13,6.22,356,2.0,,,,,,5.0,4.0,1.0,4.0,6.0,1.0,,,,,,,,
362,5,6,Kaio Jorge Pinto Ramos,https://s.sde.globo.com/media/person_role/2024/06/11/photo_220x220_GXGWlqW.png,0.0,False,0,kaio-jorge,0.0,Kaio Jorge,,0.0,103445,K. Jorge,Cruzeiro,13,8.0,283,,,,,,,,,,,,,,,,,,,,
363,3,7,João Victor Andrade Caetano,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_fyit2aL.png,0.05,False,4,caetano,0.0,Caetano,,0.0,103575,Caetano,Corinthians,13,3.16,264,,,,,,,3.0,3.0,,,1.0,,,,,1.0,,,,
364,5,6,Rafael Bilu Mudesto,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_rDWVVAO.png,0.0,False,0,rafael-bilu,0.0,Rafael Bilu,,0.0,103576,R. Bilu,Cruzeiro,13,2.0,283,,,,,,,,,,,,,,,,,,,,
365,3,7,Kaíque Rocha Lima,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_1ebxa2m.png,4.46,True,13,kaique-rocha,12.4,Kaíque Rocha,,1.43,103684,K. Rocha,Athlético-PR,13,8.27,293,,,,,,5.0,19.0,6.0,1.0,3.0,7.0,,,,1.0,,,,,
366,4,2,Jadsom Meemyas de Oliveira da Silva,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_4l6blnt.png,1.19,True,12,jadsom-silva,1.2,Jadsom Silva,,0.04,103695,J. Silva,Bragantino,13,2.63,280,2.0,,,,,,16.0,11.0,,3.0,2.0,,,,,1.0,,,,
367,5,7,Gabriel Veron Fonseca de Souza,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Kh2CeQC.png,2.66,True,11,gabriel-veron,2.0,Gabriel Veron,,-1.1,103764,G. Veron,Cruzeiro,13,4.33,283,1.0,,,,,,7.0,3.0,2.0,5.0,1.0,,2.0,1.0,,,,,,
368,4,3,Gabriel Vinícius Menino,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_yzWSMvb.png,2.24,True,12,gabriel-menino,0.9,Gabriel Menino,,-0.2,103767,G. Menino,Palmeiras,13,4.89,275,3.0,,,,,,14.0,19.0,5.0,9.0,12.0,,,4.0,,,,,,
369,4,6,Higor Matheus Meritão,https://s.sde.globo.com/media/person_role/2024/03/25/photo_FORMATO_5y8FTJb.png,2.49,True,7,higor-meritao,0.0,Higor Meritão,,-0.29,103987,H. Meritão,Criciúma,13,3.22,288,2.0,,,,,,7.0,8.0,2.0,2.0,3.0,,1.0,1.0,,,,,,
370,3,6,José Sabino Chagas Monteiro,https://s.sde.globo.com/media/person_role/2024/03/15/photo_220x220_8aL4XNH.png,0.0,False,0,sabino,0.0,Sabino,,0.0,104075,Sabino,São Paulo,13,5.0,276,,,,,,,,,,,,,,,,,,,,
371,1,6,Carlos Miguel dos Santos Pereira,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_2FClDmd.png,4.42,False,6,carlos-miguel,0.0,Carlos Miguel,,0.0,104084,C. Miguel,Corinthians,13,6.85,264,3.0,25.0,,7.0,,2.0,,,,,1.0,,,,,,,,,
372,3,7,Bruno de Lara Fuchs,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_6xGko1v.png,1.76,False,7,bruno-fuchs,0.0,Bruno Fuchs,,0.0,104085,B. Fuchs,Atlético-MG,13,4.53,282,3.0,,,,,1.0,11.0,8.0,,,5.0,,,,,1.0,,,,
373,1,7,Lucas Willians Assis Arcanjo,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_0iYWFXU.png,2.41,True,12,lucas-arcanjo,1.5,Lucas Arcanjo,,-1.02,104118,L. Arcanjo,Vitória,13,3.54,287,1.0,44.0,,20.0,,1.0,,,,,2.0,,,,,,,,,
374,4,6,Ruan de Oliveira Ferreira,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_EP2XIGK.png,0.0,False,0,ruan,0.0,Ruan,,0.0,104153,Ruan,Corinthians,13,3.0,264,,,,,,,,,,,,,,,,,,,,
375,1,6,Raul Jonas Steffens,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_ahcx1NO.png,0.0,False,0,raul,0.0,Raul,,0.0,104191,Raul,Botafogo,13,2.0,263,,,,,,,,,,,,,,,,,,,,
376,5,5,Edson Guilherme Mendes dos Santos,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Xv4P6TP.png,0.0,False,0,edson-carioca,0.0,Edson Carioca,,0.0,104204,E. Carioca,Juventude,13,2.0,286,,,,,,,,,,,,,,,,,,,,
377,3,5,João Victor da Silva Marcelino,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_or4O39H.png,1.25,True,8,joao-victor,0.4,João Victor,,-0.39,104250,J. Victor,Vasco,13,4.21,267,2.0,,,,,,10.0,7.0,,2.0,7.0,,,,,1.0,,,,
378,3,7,Adriano Martins da Fonseca,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_JuPF2jd.png,2.95,True,9,adriano-martins,2.4,Adriano Martins,,-0.12,104253,A. Martins,Atlético-GO,13,4.26,373,3.0,,,,,2.0,13.0,8.0,3.0,3.0,1.0,,,2.0,,,,,,
379,2,7,João Lucas de Almeida Carvalho,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Ey1s4jw.png,4.19,True,10,joao-lucas,6.1,João Lucas,,0.89,104257,J. Lucas,Juventude,13,6.25,286,1.0,,,,,2.0,18.0,15.0,1.0,4.0,13.0,,,,1.0,,,,,
380,2,6,Lucas Felipe Calegari,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_YfMFo2m.png,1.75,False,2,calegari,0.0,Calegari,,0.0,104276,Calegari,Fluminense,13,3.5,266,,,,,1.0,,3.0,2.0,,,3.0,,,,,,,,,
381,4,2,Eduardo Marcelo Rodrigues Nunes,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_6VpYPLs.png,3.2,False,4,dudu,0.0,Dudu,,0.0,104330,Dudu,Vitória,13,4.48,287,2.0,,,,,,14.0,5.0,,,5.0,,,,,1.0,,,,
382,1,7,Matheus Mendes Werneck de Oliveira,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_xQ2S67t.png,5.33,True,3,matheus-mendes,3.0,Matheus Mendes,,-0.5,104383,M. Mendes,Atlético-MG,13,5.66,282,,14.0,1.0,6.0,,,,,,,2.0,,,,,,,,,
383,3,6,Igor Gomes Silva,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_mxuErJK.png,5.85,True,6,igor-gomes,0.0,Igor Gomes,,-1.26,104385,I. Gomes,Internacional,13,7.1,285,1.0,,,,,5.0,3.0,2.0,,2.0,3.0,,,,1.0,,,,,
384,4,7,Christian Roberto Alves Cardoso,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_4ASqaCm.png,2.98,True,9,christian,0.1,Christian,,-1.07,104502,Christian,Athlético-PR,13,5.29,293,2.0,,,,,,13.0,20.0,3.0,1.0,14.0,,1.0,2.0,,,,,,
385,1,6,Fabrício Oliveira de Souza,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_vCy6pfa.png,0.0,False,0,fabricio,0.0,Fabrício,,0.0,104588,Fabrício,Bragantino,13,0.85,280,,,,,,,,,,,,,,,,,,,,
386,5,5,Moisés Vieira da Veiga,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_bUKbhSF.png,1.28,False,6,moises,0.0,Moisés,,0.0,104666,Moisés,Fortaleza,13,4.38,356,,,,,,,,,4.0,3.0,1.0,,,,,,,,,
387,4,6,Newton Araújo da Costa Júnior,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_TFHsgGX.png,2.96,True,5,newton,2.6,Newton,,0.59,104693,Newton,Criciúma,13,3.24,288,1.0,,,,,,4.0,6.0,1.0,2.0,4.0,,1.0,,,,,,,
388,6,7,Juan Pablo Vojvoda Rizzo,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_UIx1Yzg.png,4.87,True,12,juan-vojvoda,5.55,Juan Vojvoda,,-0.36,104754,J. Vojvoda,Fortaleza,13,8.93,356,,,,,,,,,,,,,,,,,,,,5.0
389,2,7,Leonardo Ezequiel Godoy,https://s.sde.globo.com/media/person_role/2024/01/19/photo_FORMATO.png,3.64,True,10,leo-godoy,4.6,Leo Godoy,,0.44,104759,L. Godoy,Athlético-PR,13,7.33,293,2.0,,,,,5.0,6.0,16.0,,2.0,3.0,,1.0,1.0,,,,,,
390,4,5,Nicolás Brian Acevedo Tabárez,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_426fnSQ.png,0.0,False,0,acevedo,0.0,Acevedo,,0.0,104783,Acevedo,Bahia,13,5.0,265,,,,,,,,,,,,,,,,,,,,
391,3,7,Wagner Leonardo Calvelo de Souza,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_kfLtGgD.png,3.03,True,11,wagner-leonardo,2.6,Wagner Leonardo,,-0.43,104994,W. Leonardo,Vitória,13,4.93,287,,,,,,1.0,7.0,5.0,4.0,2.0,4.0,,2.0,,,1.0,,,,
392,3,7,João Marcelo Messias Ferreira,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_s2GXfyO.png,3.59,True,12,joao-marcelo,-1.3,João Marcelo,,-1.07,105047,J. Marcelo,Cruzeiro,13,4.14,283,2.0,,,,,4.0,13.0,7.0,2.0,2.0,5.0,,,1.0,1.0,,,,,
393,1,6,Bento Matheus Krepski,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_CEULB4Y.png,6.29,False,7,bento,0.0,Bento,,0.0,105208,Bento,Athlético-PR,13,10.15,293,1.0,23.0,1.0,4.0,1.0,4.0,,,,,,,,,,,,,,
394,3,6,Nahuel Adolfo Ferraresi Hernández,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_of5ELHS.png,4.47,False,4,ferraresi,0.0,Ferraresi,,0.0,105300,Ferraresi,São Paulo,13,5.97,276,,,,,,1.0,4.0,4.0,,1.0,1.0,,1.0,,,,,,,
395,3,7,Gabriel Lheman Xavier - Lhman,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_7TSdotN.png,3.14,True,11,gabriel-xavier,1.1,Gabriel Xavier,,-0.47,105373,G. Xavier,Bahia,13,5.27,265,2.0,,,,,3.0,15.0,16.0,3.0,4.0,3.0,,,,,,,,,
396,2,6,Matheus Lima Beltrão Oliveira Valin,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_1Zas2lO.png,5.43,True,4,matheus-bidu,0.8,Matheus Bidu,,-1.37,105531,M. Bidu,Corinthians,13,6.96,264,,,,,,1.0,4.0,3.0,1.0,2.0,4.0,,1.0,,,,,,,
397,2,6,Rikelme Hernandes Amorim Rocha,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_GWnqoHo.png,3.72,False,7,rikelme,0.0,Rikelme,,0.0,105547,Rikelme,Cuiabá,13,6.11,1371,,,,,,3.0,8.0,4.0,1.0,,3.0,,,1.0,,,,,,
398,5,7,Juan Martín Lucero,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_W3SXUOe.png,4.82,True,10,lucero,7.7,Lucero,,-0.93,105568,Lucero,Fortaleza,13,9.88,356,3.0,,,,,,2.0,15.0,5.0,5.0,7.0,,5.0,2.0,,,,,,
399,2,7,Lucas Piton Crivellaro,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_hcvXauo.png,3.57,True,11,lucas-piton,8.9,Lucas Piton,,0.63,105584,L. Piton,Vasco,13,6.96,267,2.0,,,,,,23.0,11.0,,5.0,6.0,,,,2.0,,,,,
400,4,7,Roni Medeiros de Moura,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_jbubVwk.png,1.08,True,5,roni,3.7,Roni,,0.5,105585,Roni,Atlético-GO,13,2.89,373,2.0,,,,,,5.0,3.0,,1.0,3.0,,,,,,,,,
401,4,6,Maurício Magalhães Prado,https://s.sde.globo.com/media/person_role/2024/06/28/photo_FORMATO_8WcVxWa.png,2.56,False,5,mauricio,0.0,Maurício,,0.0,105647,Maurício,Palmeiras,13,6.27,275,1.0,,,,,,6.0,4.0,2.0,3.0,6.0,,,,,,,,,
402,5,7,Wesley Ribeiro Silva,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_X6kjIiZ.png,7.96,False,10,wesley,0.0,Wesley,,0.0,105811,Wesley,Internacional,13,10.93,285,3.0,,,,,,14.0,22.0,6.0,12.0,28.0,1.0,4.0,5.0,1.0,,,2.0,,
403,3,6,Lucas Belezi Barbosa,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_G0fv4ti.png,0.0,False,0,belezi,0.0,Belezi,,0.0,105844,Belezi,Athlético-PR,13,2.0,293,,,,,,,,,,,,,,,,,,,,
404,4,6,Matheus de Araújo Andrade,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_bzn3fop.png,0.6,False,2,matheus-araujo,0.0,Matheus Araújo,,0.0,105845,M. Araújo,Corinthians,13,3.52,264,,,,,,,1.0,,,,,,,,,,,,,
405,4,6,José Gabriel dos Santos Silva,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_JGhasXI.png,1.4,True,8,ze-gabriel,1.0,Zé Gabriel,,0.09,105902,Z. Gabriel,Vasco,13,2.76,267,3.0,,,,,,9.0,9.0,1.0,3.0,5.0,,,,,,,,,
406,4,7,Rômulo Zanre Zwarg,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_lQJeqYA.png,2.02,True,5,romulo,-0.1,Rômulo,,-0.21,105911,Rômulo,Internacional,13,3.37,285,1.0,,,,,,8.0,9.0,1.0,,6.0,,,,,,,,,
407,1,6,Sergio Ramón Rochet Álvarez,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_1KgmN5n.png,4.0,False,5,rochet,0.0,Rochet,,0.0,105949,Rochet,Internacional,13,6.62,285,1.0,12.0,,3.0,,2.0,,,,,4.0,,,,,,,,,
408,2,6,Ewerthon Diógenes da Silva,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_cNnjyZe.png,5.43,True,4,ewerthon,8.5,Ewerthon,,1.0,106082,Ewerthon,Juventude,13,6.49,286,,,,,,,2.0,1.0,2.0,4.0,2.0,,1.0,,1.0,,,,,
409,6,7,Thiago Carpini Barbosa,https://s.sde.globo.com/media/person_role/2024/05/14/photo_FORMATO_IgX32oN.png,4.37,True,9,thiago-carpini,1.56,Thiago Carpini,,-0.87,106147,T. Carpini,Vitória,13,7.5,287,,,,,,,,,,,,,,,,,,,,3.0
410,1,6,Lucas Alexandre Galdino de Azevedo,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wvc5kfv.png,1.33,False,3,lucao,0.0,Lucão,,0.0,106160,Lucão,Bragantino,13,3.01,280,,8.0,,4.0,,,,,,,,,,,,,,,,
411,4,6,Bruno Gomes da Silva Clevelário,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_sq3mb5j.png,-0.3,False,4,bruno-gomes,0.0,Bruno Gomes,,0.0,106202,B. Gomes,Internacional,13,2.06,285,1.0,,,,,,,4.0,,,2.0,,,,,,,,,
412,3,6,Leonardo Javier Realpe Montaño,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_csUs5UL.png,0.0,False,0,realpe,0.0,Realpe,,0.0,106299,Realpe,Bragantino,13,4.0,280,,,,,,,,,,,,,,,,,,,,
413,4,7,Caio Alexandre Souza e Silva,https://s.sde.globo.com/media/person_role/2024/02/15/photo_FORMATO_jiBs4Bk.png,2.74,True,12,caio-alexandre,1.7,Caio Alexandre,,-0.04,106323,C. Alexandre,Bahia,13,5.63,265,1.0,,,,,,13.0,11.0,1.0,,25.0,,1.0,2.0,,,,,,
414,2,7,Wesley David de Oliveira Andrade,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_p7fftOF.png,5.5,False,1,wesley-gasolina,0.0,Wesley Gasolina,,0.0,106327,W. Gasolina,Cruzeiro,13,3.92,283,,,,,,1.0,,,,,1.0,,,,,,,,,
415,5,6,Jhonata Robert Alves da Silva,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_N5NG9cx.png,0.0,False,0,jhonata-robert,0.0,Jhonata Robert,,0.0,106371,J. Robert,Grêmio,13,2.0,284,,,,,,,,,,,,,,,,,,,,
416,3,2,Eduardo Gonzaga Mendes Santos,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wPSGjby.png,1.72,False,8,eduardo-santos,0.0,Eduardo Santos,,0.0,106434,E. Santos,Bragantino,13,3.5,280,1.0,,,,,1.0,6.0,2.0,,2.0,3.0,,,,,,,,,
417,3,6,Lucas Hernán Villalba,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_mqCHNug.png,1.88,True,5,villalba,-0.6,Villalba,,-1.11,106593,Villalba,Cruzeiro,13,4.07,283,,,,,,2.0,,2.0,,,,,,,,,,,,
418,5,6,Carlos Alberto Gomes da Silva Filho,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_DgukYrK.png,0.0,False,0,carlos-alberto,0.0,Carlos Alberto,,0.0,106704,C. Alberto,Botafogo,13,5.0,263,,,,,,,,,,,,,,,,,,,,
419,4,7,Rodrigo Nestor Bertalia,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_LPbAkh9.png,2.17,False,9,rodrigo-nestor,0.0,Rodrigo Nestor,,0.0,106822,R. Nestor,São Paulo,13,5.59,276,2.0,,,,,,3.0,5.0,5.0,2.0,4.0,,,1.0,2.0,,,,,
420,2,7,Welington Damascena Santos,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Z3aNUXx.png,5.14,True,11,welington,0.0,Welington,,-0.3,106824,Welington,São Paulo,13,7.79,276,,,,,,4.0,20.0,8.0,1.0,4.0,11.0,,,,1.0,,,,,
421,2,6,Patryck Lanza dos Reis,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_mCvHWjt.png,0.93,True,3,patryck,0.0,Patryck,,-0.16,106829,Patryck,São Paulo,13,2.35,276,1.0,,,,,,3.0,1.0,,,1.0,,,,,,,,,
422,5,6,Juan Santos da Silva,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_uPYz8tk.png,1.71,True,7,juan,0.9,Juan,,0.04,106831,Juan,São Paulo,13,3.27,276,,,,,,,2.0,3.0,1.0,1.0,1.0,1.0,,,1.0,,,,,
423,3,6,Luan Patrick Wiedthauper,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_AUtEehU.png,0.0,False,0,luan-patrick,0.0,Luan Patrick,,0.0,106835,L. Patrick,Athlético-PR,13,5.0,293,,,,,,,,,,,,,,,,,,,,
424,5,6,Clayton Fernandes Silva,https://s.sde.globo.com/media/person_role/2024/03/12/photo_220x220_tVZpibR.png,0.95,False,6,clayton,0.0,Clayton,,0.0,106931,Clayton,Vasco,13,3.15,267,,,,,,,2.0,7.0,1.0,5.0,1.0,,,3.0,,,,,,
425,2,6,Fernando Augusto Pereira Bueno Júnior,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_qx7ZU51.png,2.53,False,3,fernando,0.0,Fernando,,0.0,106950,Fernando,Athlético-PR,13,4.92,293,,,,,,1.0,2.0,2.0,,1.0,,,,,,,,,,
426,2,7,Luciano Batista da Silva Júnior,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_rR1yZyw.png,3.13,True,12,luciano-juba,0.5,Luciano Juba,,-0.06,107093,L. Juba,Bahia,13,5.3,265,,,,,,3.0,11.0,2.0,1.0,1.0,6.0,,,,1.0,,,,,
427,4,6,Richard Ríos Montoya,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_PkMn7XO.png,3.83,False,7,richard-rios,0.0,Richard Ríos,,0.0,107111,R. Ríos,Palmeiras,13,7.37,275,1.0,,,,,,11.0,8.0,,2.0,9.0,1.0,1.0,1.0,,,,,,
428,5,5,Jefferson Ruan Pereira dos Santos,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_jfNtXEg.png,3.92,False,6,jeffinho,0.0,Jeffinho,,0.0,107170,Jeffinho,Botafogo,13,6.73,263,2.0,,,,,,3.0,7.0,4.0,4.0,6.0,,1.0,,1.0,,,,,
