,atletas.minimo_para_valorizar,atletas.posicao_id,atletas.clube_id,atletas.slug,atletas.apelido,atletas.atleta_id,atletas.pontos_num,atletas.variacao_num,atletas.rodada_id,atletas.media_num,atletas.clube.id.full.name,atletas.apelido_abreviado,atletas.jogos_num,atletas.entrou_em_campo,atletas.foto,atletas.status_id,atletas.nome,atletas.preco_num,DS,FC,FD,FF,FS,G,I,CA,FT,A,SG,PP,CV,PC,PS,GC,V,DE,GS,DP
665,,4,267,paulinho,Paulinho,126182,0.0,-0.63,37,0.0,Vasco,Paulinho,1,True,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_zLpxwyY.png,6,Paulo Lucas Santos de Paula,5.37,,,,,,,,,,,,,,,,,,,,
666,,5,1371,derik-lacerda,Derik Lacerda,126216,3.6,0.24,37,2.71,Cuiabá,D. Lacerda,22,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_cgYyCgr.png,6,Derik Gean Severino Lacerda,4.35,17.0,18.0,4.0,8.0,33.0,3.0,2.0,7.0,,,,,,,,,,,,
667,,2,266,justen,Justen,126387,0.0,0.0,37,0.0,Fluminense,Justen,0,False,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_9KI5y7C.png,6,Lucas da Silva Justen,3.0,,,,,,,,,,,,,,,,,,,,
668,,5,283,barreal,Barreal,126471,0.0,0.0,37,3.56,Cruzeiro,Barreal,27,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_rsHwvD6.png,6,Álvaro Martín Barreal,5.47,31.0,22.0,9.0,12.0,22.0,2.0,,5.0,1.0,4.0,,,,,,,,,,
669,,4,264,igor-coronado,Igor Coronado,126900,0.0,0.0,37,2.92,Corinthians,I. Coronado,29,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Bzw6tC2.png,6,Igor Caique Coronado,5.96,32.0,24.0,6.0,19.0,32.0,1.0,,6.0,1.0,2.0,,,,,,,,,,
670,,6,280,fernando-seabra,Fernando Seabra,126977,5.39,0.36,37,5.08,Bragantino,F. Seabra,31,True,https://s.sde.globo.com/media/person_role/2024/10/31/photo_FORMATO.png,7,Fernando Seabra,8.61,,,,,,,,,,,,,,,,,12.0,,,
671,,6,263,artur-jorge,Artur Jorge,127273,7.04,0.54,37,5.99,Botafogo,A. Jorge,36,True,https://s.sde.globo.com/media/person_role/2024/04/05/photo_220x220_4pgYWQ9.png,7,Artur Jorge Torres Gomes Araújo Amorim,9.5,,,,,,,,,,,,,,,,,21.0,,,
672,,5,266,matheus-reis,Matheus Reis,127969,0.0,0.0,37,0.0,Fluminense,M. Reis,0,False,,6,Matheus dos Reis Francisco,1.0,,,,,,,,,,,,,,,,,,,,
673,,4,373,randerson,Randerson,128099,0.0,0.0,37,0.45,Atlético-GO,Randerson,2,False,,6,Randerson de Sousa Almeida,1.83,1.0,1.0,,,,,,,,,,,,,,,,,,
674,,3,293,marcao,Marcão,128429,0.0,0.0,37,0.0,Athlético-PR,Marcão,0,False,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_560IfKk.png,6,Marcos André Paulino Maia,1.0,,,,,,,,,,,,,,,,,,,,
675,,4,293,joao-cruz,João Cruz,128431,0.0,0.0,37,2.37,Athlético-PR,J. Cruz,16,False,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_WnvtCLu.png,6,João Victor Machado Cruz,3.39,8.0,12.0,2.0,10.0,5.0,1.0,,2.0,1.0,2.0,,,,,,,,,,
676,,4,262,rayan-lucas,Rayan Lucas,128590,0.0,0.0,37,0.0,Flamengo,R. Lucas,0,False,https://s.sde.globo.com/media/person_role/2023/12/06/photo_FORMATO_eCO6g7f.png,6,Rayan Lucas Marques de Souza,3.0,,,,,,,,,,,,,,,,,,,,
677,,5,276,william-gomes,William Gomes,128668,4.7,0.67,37,3.79,São Paulo,W. Gomes,10,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_R4UlTHA.png,6,William Gomes Carvalho Santos,4.92,5.0,5.0,6.0,5.0,1.0,2.0,3.0,2.0,1.0,1.0,,,,,,,,,,
678,,4,1371,luiz-felipe,Luiz Felipe,128669,0.0,0.0,37,0.0,Cuiabá,L. Felipe,0,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_JOhmWKE.png,6,Luiz Felipe Mathias Silva,1.0,,,,,,,,,,,,,,,,,,,,
679,,5,276,talles-wander,Talles Wander,128769,0.0,0.0,37,0.0,São Paulo,T. Wander,0,False,https://s.sde.globo.com/media/person_role/2023/11/23/photo_FORMATO.png,6,Talles Wander Santos Ribeiro,1.0,,,,,,,,,,,,,,,,,,,,
680,,5,275,estevao,Estêvão,128915,12.2,0.79,37,8.0,Palmeiras,Estêvão,28,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ndyx6H0.png,7,Estêvão Willian Almeida de Oliveira Gonçalves,9.86,28.0,22.0,21.0,19.0,28.0,12.0,6.0,2.0,1.0,9.0,,,,,1.0,,,,,
681,,5,267,maxsuell-alegria,Maxsuell Alegria,129233,0.0,0.0,37,0.83,Vasco,M. Alegria,3,False,https://s.sde.globo.com/media/person_role/2024/10/28/photo_FORMATO_7nSqYNl.png,6,Maxsuel Alexandre Alves Soares,1.4,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
682,,4,1371,david,David,129316,0.0,-0.2,37,0.4,Cuiabá,David,4,True,,6,David Miguel de Souza Arcanjo,0.95,,,,2.0,,,,,,,,,,,,,,,,
683,,2,1371,hernandes,Hernandes,129319,0.0,0.0,37,0.0,Cuiabá,Hernandes,0,False,,6,Hernandes Fagundes de Alencar,1.0,,,,,,,,,,,,,,,,,,,,
684,,4,265,wendel,Wendel,129661,0.0,0.0,37,0.0,Bahia,Wendel,0,False,,6,Wendel Silva Passos,1.0,,,,,,,,,,,,,,,,,,,,
685,,5,265,ruan-pablo,Ruan Pablo,129663,0.0,0.0,37,-0.1,Bahia,R. Pablo,1,False,,6,Ruan Pablo Barbosa Sousa,0.87,,,,,,,1.0,,,,,,,,,,,,,
686,,1,267,pablo,Pablo,129665,0.0,0.0,37,0.0,Vasco,Pablo,0,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bizaQoV.png,6,Pablo de Paula Cardoso,1.0,,,,,,,,,,,,,,,,,,,,
687,,4,267,jp,JP,129666,0.0,0.0,37,2.32,Vasco,JP,10,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bBaUSEp.png,5,João Pedro Murilo de Paula Morais,2.99,12.0,7.0,2.0,2.0,4.0,,1.0,,,1.0,,,,,,,,,,
688,,1,263,lucas-barreto,Lucas Barreto,129697,0.0,0.0,37,0.0,Botafogo,L. Barreto,0,False,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_wPOUIvU.png,6,Lucas Fonseca Gomes Barreto,1.0,,,,,,,,,,,,,,,,,,,,
689,,1,373,eduardo,Eduardo,129761,0.0,0.0,37,0.0,Atlético-GO,Eduardo,0,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_KXJszMB.png,6,Eduardo Batista dos Santos,1.0,,,,,,,,,,,,,,,,,,,,
690,,5,373,max,Max,129766,0.0,0.0,37,0.56,Atlético-GO,Max,13,False,https://s.sde.globo.com/media/person_role/2024/03/16/photo_FORMATO_czuX078.png,6,Maswel Ananias Silva,1.54,4.0,6.0,3.0,,6.0,,2.0,3.0,,,,,,,1.0,,,,,
691,,2,286,joao-vitor,João Vitor,129999,0.0,0.0,37,0.0,Juventude,J. Vitor,0,False,https://s.sde.globo.com/media/person_role/2024/04/10/photo_FORMATO_JTq9k1X.png,6,João Vitor Cardoso de Souza,1.0,,,,,,,,,,,,,,,,,,,,
692,,3,373,luiz-gustavo,Luiz Gustavo,130020,0.0,0.0,37,-0.3,Atlético-GO,L. Gustavo,1,False,,6,Luiz Gustavo da Silva Alves,0.79,,1.0,,,,,,,,,,,,,,,,,,
693,,2,262,carbone,Carbone,130190,0.0,0.0,37,0.0,Flamengo,Carbone,0,False,,6,João Victor Schlickmann Carbone,1.0,,,,,,,,,,,,,,,,,,,,
694,,4,262,luis-aucelio,Luis Aucélio,130191,0.0,0.0,37,0.0,Flamengo,L. Aucélio,0,False,,6,Luis Guilherme de Oliveira Aucélio,1.0,,,,,,,,,,,,,,,,,,,,
695,,4,262,pedro-leao,Pedro Leão,130192,0.0,0.0,37,0.0,Flamengo,P. Leão,0,False,,6,Pedro Henrique Leão Alves Lopes,1.0,,,,,,,,,,,,,,,,,,,,
696,,4,262,caio-garcia,Caio Garcia,130194,0.0,0.0,37,0.0,Flamengo,C. Garcia,0,False,https://s.sde.globo.com/media/person_role/2024/11/20/photo_FORMATO_xBK8uI2.png,6,Caio Vinicius Garcia Guilhen,1.0,,,,,,,,,,,,,,,,,,,,
697,,3,288,erick-garcia,Erick Garcia,130211,0.0,0.0,37,0.0,Criciúma,E. Garcia,0,False,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_iq2Ogip.png,6,Erick Ryan Garcia da Silva,1.0,,,,,,,,,,,,,,,,,,,,
698,,2,267,leandrinho,Leandrinho,130254,4.9,0.45,37,2.88,Vasco,Leandrinho,16,True,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_5FEEg9Y.png,6,Leandro Viana da Silva Gama,4.85,9.0,7.0,1.0,,8.0,1.0,,1.0,,1.0,4.0,,,,,,,,,
699,,4,267,guilherme-estrella,Guilherme Estrella,130255,0.0,0.0,37,3.93,Vasco,G. Estrella,3,False,https://s.sde.globo.com/media/person_role/2024/01/18/photo_FORMATO_l9qdew2.png,5,Guilherme Estrella de Paiva,3.89,2.0,4.0,,2.0,4.0,1.0,,1.0,,,,,,,,,,,,
700,,1,267,phillipe-gabriel,Phillipe Gabriel,130280,0.0,0.0,37,0.0,Vasco,P. Gabriel,0,False,https://s.sde.globo.com/media/person_role/2024/07/06/photo_FORMATO_La3OCV2.png,6,Phillipe Gabriel Pires de Oliveira,1.0,,,,,,,,,,,,,,,,,,,,
701,,4,373,breno-santos,Breno Santos,130281,0.0,0.0,37,0.0,Atlético-GO,B. Santos,0,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_LIIpUay.png,6,Breno Santos Ignacio,2.0,,,,,,,,,,,,,,,,,,,,
702,,5,373,geovane,Geovane,130284,0.0,0.0,37,0.1,Atlético-GO,Geovane,2,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_OZZRB6n.png,6,Pedro Geovane Paranhos Santos,0.84,,2.0,,1.0,,,,,,,,,,,,,,,,
703,,1,1371,rhyan,Rhyan,130305,0.0,0.0,37,0.0,Cuiabá,Rhyan,0,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_v4dxbma.png,6,Rhyan Luca Carvalho de Arruda,1.0,,,,,,,,,,,,,,,,,,,,
704,,5,286,rafael-pinna,Rafael Pinna,130316,0.0,0.0,37,0.0,Juventude,R. Pinna,0,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_keCwUL8.png,6,Rafael Oliveira Pinna,1.0,,,,,,,,,,,,,,,,,,,,
705,,2,264,guilherme,Guilherme,130377,0.0,0.0,37,0.0,Corinthians,Guilherme,0,False,,6,Guilherme Pellegrin Almeida,1.0,,,,,,,,,,,,,,,,,,,,
706,,4,262,guilherme-gomes,Guilherme Gomes,130382,0.0,0.0,37,7.7,Flamengo,G. Gomes,1,False,,6,Guilherme Henrique Bernardineli Gomes,3.83,,1.0,,,,1.0,,,,,,,,,,,,,,
707,,3,267,luiz-gustavo,Luiz Gustavo,130393,0.0,0.0,37,0.0,Vasco,L. Gustavo,0,False,,6,Luiz Gustavo Marinho Ribeiro dos Santos,1.0,,,,,,,,,,,,,,,,,,,,
708,,5,266,jan-lucumi,Jan Lucumí,130398,0.0,0.0,37,1.47,Fluminense,J. Lucumí,3,False,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_ewdHwK6.png,6,Jan Fanc Lucumií González,2.54,4.0,2.0,,1.0,5.0,,1.0,,,,,,1.0,,,,,,,
709,,4,282,robert-santos,Robert Santos,130414,0.0,0.0,37,0.73,Atlético-MG,R. Santos,3,False,https://s.sde.globo.com/media/person_role/2024/03/27/photo_FORMATO_nXUDlTZ.png,6,Robert dos Santos Conceição,2.67,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
710,,3,275,vitor-reis,Vitor Reis,130609,2.5,-0.33,37,1.98,Palmeiras,V. Reis,17,True,https://s.sde.globo.com/media/person_role/2024/07/01/photo_FORMATO_FvXiXkH.png,3,Vitor de Oliveira Nunes dos Reis,3.63,12.0,22.0,,1.0,10.0,1.0,,3.0,,,3.0,,,,,,,,,
711,,5,275,luighi,Luighi,130612,0.0,0.0,37,3.8,Palmeiras,Luighi,3,False,,6,Luighi Hanri Sousa Santos,3.41,,2.0,,,2.0,1.0,,,1.0,,,,,,,,,,,
712,,4,266,bernal,Bernal,130650,1.6,-0.02,37,1.5,Fluminense,Bernal,11,True,https://s.sde.globo.com/media/person_role/2024/08/09/photo_FORMATO_rWog1Tq.png,3,Facundo Bernal Cruz,3.63,9.0,14.0,4.0,7.0,7.0,,,4.0,,,,,,,,,,,,
713,,1,293,matheus-soares,Matheus Soares,130842,0.0,0.0,37,0.0,Athlético-PR,M. Soares,0,False,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_wp1YM02.png,6,Matheus Soares Rocha,1.0,,,,,,,,,,,,,,,,,,,,
714,,3,293,arthur-dias,Arthur Dias,130843,0.0,0.0,37,0.0,Athlético-PR,A. Dias,0,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_fGIqcz9.png,6,Arthur dos Santos Barbosa Dias,1.0,,,,,,,,,,,,,,,,,,,,
715,,5,293,walace,Walace,130844,0.0,0.0,37,0.0,Athlético-PR,Walace,0,False,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_bCOkSpK.png,6,Walace dos Santos França,1.0,,,,,,,,,,,,,,,,,,,,
716,,4,287,jose-breno,José Breno,130847,0.0,0.0,37,-3.3,Vitória,J. Breno,1,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_iLnimwx.png,6,José Breno Silva Costa,0.64,,1.0,,,,,,,,,,,1.0,,,,,,,
717,,3,287,andrei,Andrei,130869,0.0,0.0,37,0.0,Vitória,Andrei,0,False,,6,Andrei Gabriel dos Santos Ferreira,1.0,,,,,,,,,,,,,,,,,,,,
718,,2,284,igor,Igor,130884,0.0,-0.37,37,3.45,Grêmio,Igor,4,True,,6,Igor Eduardo Schlemper,3.84,3.0,2.0,,1.0,,,,,,1.0,1.0,,,,,,,,,
719,,4,284,cheron,Cheron,130888,0.0,0.0,37,0.0,Grêmio,Cheron,0,False,,6,Bruno Fortuna Cheron,1.0,,,,,,,,,,,,,,,,,,,,
720,,5,287,luis-miguel,Luis Miguel,130892,0.0,0.0,37,0.0,Vitória,L. Miguel,1,False,,6,Luiz Miguel Borges de Paula,0.9,,,,,,,,,,,,,,,,,,,,
721,,2,373,rodallega,Rodallega,130905,0.0,0.0,37,0.6,Atlético-GO,Rodallega,2,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_RJIqsMI.png,6,Yeferson Andrés Rodallega Paz,1.92,1.0,,,,,,,,,,,,,,,,,,,
722,,4,293,riquelme,Riquelme,130906,0.0,0.0,37,0.0,Athlético-PR,Riquelme,0,False,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_JsnDwam.png,6,Diogo Riquelme Rivas do Nascimento,1.0,,,,,,,,,,,,,,,,,,,,
723,,3,373,marcao,Marcão,130951,0.0,0.0,37,7.5,Atlético-GO,Marcão,1,False,https://s.sde.globo.com/media/person_role/2024/07/29/photo_FORMATO_03b57Lk.png,6,Marcos Vinicius Carvalho dos Reis,3.8,3.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,
724,,2,1371,marcelinho,Marcelinho,130985,0.0,0.0,37,0.0,Cuiabá,Marcelinho,0,False,,6,Marcelo Henrique Laborão dos Santos,1.0,,,,,,,,,,,,,,,,,,,,
725,,4,1371,dudu,Dudu,130986,0.0,-0.11,37,0.0,Cuiabá,Dudu,1,True,,6,Eduardo Vinícius Rodrigues dos Santos,0.89,,,,,,,,,,,,,,,,,,,,
726,,5,284,jardiel,Jardiel,131455,0.0,0.0,37,0.0,Grêmio,Jardiel,0,False,,6,Jardiel Maciel Libertino da Silva,1.0,,,,,,,,,,,,,,,,,,,,
727,,5,263,yarlen,Yarlen,131512,0.0,0.0,37,0.4,Botafogo,Yarlen,4,False,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_yss1MD0.png,6,Yarlen Faustino Augusto,1.51,2.0,2.0,,1.0,,,,1.0,,,,,,,,,,,,
728,,5,276,henrique,Henrique,131518,0.0,0.0,37,0.5,São Paulo,Henrique,1,False,,6,Henrique Fabiano do Carmo,1.08,,,,,1.0,,,,,,,,,,,,,,,
729,,5,276,andre-silva,André Silva,131617,0.2,-0.3,37,3.11,São Paulo,A. Silva,29,True,https://s.sde.globo.com/media/person_role/2024/04/04/photo_FORMATO_E0Q8gBr.png,7,André Oliveira e Silva,5.59,6.0,24.0,6.0,11.0,17.0,7.0,5.0,3.0,1.0,2.0,,,,,,,,,,
730,,1,264,felipe-longo,Felipe Longo,131753,0.0,0.0,37,0.0,Corinthians,F. Longo,0,False,https://s.sde.globo.com/media/person_role/2024/03/10/photo_220x220.png,6,Felipe Longo Fernandes da Silva,1.0,,,,,,,,,,,,,,,,,,,,
731,,4,280,gabriel-lopes,Gabriel Lopes,131758,0.0,0.0,37,0.0,Bragantino,G. Lopes,0,False,https://s.sde.globo.com/media/person_role/2024/03/10/photo_220x220_532yNFc.png,6,Gabriel da Silva Lopes,1.0,,,,,,,,,,,,,,,,,,,,
732,,3,280,isac,Isac,131762,0.0,0.0,37,0.0,Bragantino,Isac,0,False,https://s.sde.globo.com/media/person_role/2024/03/10/photo_FORMATO_IXCPCUm.png,6,Isac Silvestre da Silva,1.0,,,,,,,,,,,,,,,,,,,,
733,,4,286,davi-goes,Davi Góes,131825,0.0,0.0,37,0.75,Juventude,D. Góes,2,False,,6,Davi Goes Silva Ferreira Carvalho,1.27,3.0,2.0,,,1.0,,,2.0,,,,,,,,,,,,
734,,4,276,santi-longo,Santi Longo,131991,0.0,0.0,37,1.85,São Paulo,S. Longo,2,False,https://s.sde.globo.com/media/person_role/2024/09/02/photo_FORMATO_UfaiIYB.png,6,Santiago Andrés Longo,4.23,2.0,,,1.0,1.0,,,,,,,,,,,,,,,
735,,5,266,serna,Serna,132071,12.6,1.56,37,4.9,Fluminense,Serna,13,True,https://s.sde.globo.com/media/person_role/2024/08/01/photo_FORMATO_FV7klQI.png,2,Kevin Steven Serna Jaramillo,8.92,19.0,11.0,4.0,7.0,12.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,
736,,3,284,joao-lima,João Lima,132344,0.0,0.0,37,0.0,Grêmio,J. Lima,0,False,https://s.sde.globo.com/media/person_role/2024/04/02/photo_220x220_TAVxUY5.png,6,João Vitor Lima Nogueira da Silva,1.0,,,,,,,,,,,,,,,,,,,,
737,,5,280,kelvin,Kelvin,132524,0.0,0.0,37,0.0,Bragantino,Kelvin,0,False,,6,Kelvin Javier Flórez Mosquera,1.0,,,,,,,,,,,,,,,,,,,,
738,,5,280,vinicinho,Vinicinho,132580,4.0,0.18,37,3.09,Bragantino,Vinicinho,15,True,https://s.sde.globo.com/media/person_role/2024/09/16/photo_FORMATO_JX9GERC.png,7,Vinicius Mendonça Pereira,3.81,16.0,9.0,6.0,3.0,25.0,1.0,1.0,1.0,,,,,,,1.0,,,,,
739,,5,1371,kauan-cristtyan,Kauan Cristtyan,132624,0.0,0.0,37,0.0,Cuiabá,K. Cristtyan,0,False,https://s.sde.globo.com/media/person_role/2024/04/23/photo_220x220_jqRk3hN.png,6,Kauan Cristtyan Cabral do Carmo,1.0,,,,,,,,,,,,,,,,,,,,
740,,3,286,mateus-schaffer,Mateus Schaffer,132679,0.0,0.0,37,0.0,Juventude,M. Schaffer,0,False,https://s.sde.globo.com/media/person_role/2024/04/28/photo_FORMATO_1BodwEt.png,6,Mateus Gabriel Schaffer,1.0,,,,,,,,,,,,,,,,,,,,
741,,5,263,fabiano,Fabiano,132733,0.0,0.0,37,3.9,Botafogo,Fabiano,1,False,,6,Fabiano Rodrigues Pereira,2.42,2.0,,,,3.0,,,,,,,,,,,,,,,
742,,5,283,arthur-viana,Arthur Viana,133528,0.0,0.0,37,-0.1,Cruzeiro,A. Viana,3,False,https://s.sde.globo.com/media/person_role/2024/06/13/photo_FORMATO.png,6,Arthur Rodrigues Viana,0.64,1.0,1.0,,,,,2.0,1.0,,,,,,,,,,,,
743,,5,293,kayke,Kayke,133529,0.0,0.0,37,0.0,Athlético-PR,Kayke,1,False,,6,Kayke Ayrton dos Santos Evaristo,0.9,,,,,,,,,,,,,,,,,,,,
744,,1,286,mario,Mário,133541,0.0,0.0,37,0.0,Juventude,Mário,0,False,,6,Mário Vinnicius Souza Rodrigues Silva,1.0,,,,,,,,,,,,,,,,,,,,
745,,4,286,trevisol,Trevisol,133542,0.0,0.0,37,0.0,Juventude,Trevisol,0,False,,6,João Victor Trevisol da Silva,1.0,,,,,,,,,,,,,,,,,,,,
746,,5,264,gui-negao,Gui Negão,133543,0.0,0.0,37,0.0,Corinthians,G. Negão,0,False,,6,Guilherme William Silva Inácio,1.0,,,,,,,,,,,,,,,,,,,,
747,,5,285,lucca-drummond,Lucca Drummond,133566,0.0,0.0,37,1.2,Internacional,L. Drummond,5,False,,6,Lucca Pelosi Drummond,1.58,1.0,4.0,,,2.0,,,,,1.0,,,,,,,,,,
748,,3,276,igao,Igão,133623,0.0,0.0,37,0.0,São Paulo,Igão,0,False,https://s.sde.globo.com/media/person_role/2024/06/22/photo_FORMATO.png,6,Igor Odoni Gomes,1.0,,,,,,,,,,,,,,,,,,,,
749,,4,282,vitinho,Vitinho,133630,0.0,0.0,37,0.0,Atlético-MG,Vitinho,1,False,,6,Victor Hugo da Silva Costa,0.9,,,,,,,,,,,,,,,,,,,,
750,,5,284,alysson,Alysson,133669,0.6,-0.19,37,1.43,Grêmio,Alysson,3,True,,6,Alysson Edward Franco da Rocha dos Santos,1.72,3.0,6.0,,,5.0,,,,,,,,,,,,,,,
751,,4,356,fabricio,Fabrício,133670,0.0,0.0,37,0.0,Fortaleza,Fabrício,0,False,https://s.sde.globo.com/media/person_role/2024/06/30/photo_FORMATO.png,6,Fabricio Dias Afonso,1.0,,,,,,,,,,,,,,,,,,,,
752,,1,280,gustavo-reis,Gustavo Reis,133671,0.0,0.0,37,0.0,Bragantino,G. Reis,0,False,,6,Gustavo Reis de Alcântara,1.0,,,,,,,,,,,,,,,,,,,,
753,,3,275,benedetti,Benedetti,133679,0.0,0.0,37,0.0,Palmeiras,Benedetti,0,False,https://s.sde.globo.com/media/person_role/2024/07/03/photo_FORMATO_YjvFUUl.png,6,Luiz Gustavo Roncholeta Benedetti,1.0,,,,,,,,,,,,,,,,,,,,
754,,5,267,bruno-lopes,Bruno Lopes,133690,0.0,0.0,37,-0.7,Vasco,B. Lopes,1,False,https://s.sde.globo.com/media/person_role/2024/07/06/photo_FORMATO_eadKrUx.png,6,Bruno Lopes Ferreira,0.64,1.0,3.0,,,,,,1.0,,,,,,,,,,,,
755,,4,266,wallace-davi,Wallace Davi,133696,0.0,0.0,37,0.0,Fluminense,W. Davi,0,False,,6,Wallace Davi Nunes da Silva Dias,1.0,,,,,,,,,,,,,,,,,,,,
756,,5,285,yago-noal,Yago Noal,134246,0.0,0.0,37,0.0,Internacional,Y. Noal,0,False,https://s.sde.globo.com/media/person_role/2024/07/27/photo_220x220_9tsNYDW.png,6,Yago Eduardo Noal Lopes,1.0,,,,,,,,,,,,,,,,,,,,
757,,5,287,lawan,Lawan,134678,0.0,0.0,37,0.13,Vitória,Lawan,4,False,https://s.sde.globo.com/media/person_role/2024/07/16/photo_FORMATO_NozTaos.png,6,Lawan Kennyd Gabriel Santos,0.63,1.0,4.0,,,3.0,,,1.0,,,,,,,,,,,,
758,,5,280,juliano-viana,Juliano Viana,135406,0.0,0.0,37,0.0,Bragantino,J. Viana,1,False,https://s.sde.globo.com/media/person_role/2024/07/21/photo_220x220.png,6,Juliano Viana Papille,0.9,,,,,,,,,,,,,,,,,,,,
759,,4,285,luis-otavio,Luis Otávio,136306,0.0,0.0,37,0.63,Internacional,L. Otávio,4,False,https://s.sde.globo.com/media/person_role/2024/07/27/photo_FORMATO_CnfbJSB.png,6,Luis Otávio Costa de Aquino,1.17,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
760,,5,262,shola,Shola,137089,0.0,0.0,37,0.0,Flamengo,Shola,0,False,https://s.sde.globo.com/media/person_role/2024/08/13/photo_220x220_uGki1sv.png,6,Ogundana Shola Elijah,2.0,,,,,,,,,,,,,,,,,,,,
761,,4,280,johan-caicedo,Johan Caicedo,137165,0.0,0.0,37,0.0,Bragantino,J. Caicedo,0,False,,6,Johan Caicedo Caicedo,1.0,,,,,,,,,,,,,,,,,,,,
762,,4,280,willian-chumbinho,Willian Chumbinho,137166,0.0,0.0,37,0.7,Bragantino,W. Chumbinho,2,False,,6,Willian da Silva Santos,1.22,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
763,,2,280,danilo,Danilo,137167,0.0,0.0,37,0.0,Bragantino,Danilo,0,False,,6,Danilo Ferreira dos Santos,1.0,,,,,,,,,,,,,,,,,,,,
764,,4,280,marquinhos,Marquinhos,137168,0.0,0.0,37,0.0,Bragantino,Marquinhos,0,False,,6,Marcos Vinicius da Silva Carvalho,1.0,,,,,,,,,,,,,,,,,,,,
765,,4,262,fabiano,Fabiano,137242,0.0,0.0,37,0.0,Flamengo,Fabiano,0,False,,6,Fabiano Henrique Alves dos Santos,1.0,,,,,,,,,,,,,,,,,,,,
766,,3,1371,luis-soares,Luís Soares,137286,0.0,0.0,37,0.0,Cuiabá,L. Soares,0,False,https://s.sde.globo.com/media/person_role/2024/08/23/photo_FORMATO_Pzslu45.png,6,Luís Henrique Fonseca Soares,1.0,,,,,,,,,,,,,,,,,,,,
767,,4,280,vitinho-mota,Vitinho Mota,137324,0.0,0.0,37,-0.15,Bragantino,V. Mota,2,False,,6,Victor Hugo de Faria Mota,0.7,,1.0,,,,,,,,,,,,,,,,,,
768,,5,262,felipe-lima,Felipe Lima,137417,0.0,0.0,37,0.0,Flamengo,F. Lima,0,False,,6,Felipe de Almeida Lima,1.0,,,,,,,,,,,,,,,,,,,,
769,,5,283,kaique-kenji,Kaique Kenji,137542,1.2,0.14,37,0.43,Cruzeiro,K. Kenji,4,True,https://s.sde.globo.com/media/person_role/2024/08/30/photo_FORMATO_N1uoy9u.png,6,Kaique Kenji Takamura Correa,0.96,1.0,,,,1.0,,,,,,,,,,,,,,,
770,,5,283,tevis,Tevis,137543,0.5,-0.06,37,0.63,Cruzeiro,Tevis,4,True,https://s.sde.globo.com/media/person_role/2024/08/30/photo_FORMATO_3CTkRvU.png,6,Tevis Gabriel Alves Santos,1.08,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
771,,3,285,clayton-sampaio,Clayton Sampaio,137618,1.2,0.07,37,1.52,Internacional,C. Sampaio,6,True,https://s.sde.globo.com/media/person_role/2024/08/30/photo_FORMATO_8dj1hQS.png,6,Clayton Sampaio Pereira,2.78,4.0,6.0,,2.0,1.0,,,1.0,,,1.0,,,,,,,,,
