,atletas.jogos_num,atletas.atleta_id,atletas.minimo_para_valorizar,atletas.clube.id.full.name,atletas.foto,atletas.posicao_id,atletas.variacao_num,atletas.entrou_em_campo,atletas.nome,atletas.rodada_id,atletas.status_id,atletas.preco_num,atletas.pontos_num,atletas.clube_id,atletas.apelido,atletas.apelido_abreviado,atletas.media_num,atletas.slug,CA,DS,FC,FS,FD,FF,SG,G,I,A,CV,FT,V,PS,DE,GS,PC,PP,DP,GC
595,0,121263,,Cuiabá,https://s.sde.globo.com/media/person_role/2023/03/06/photo_220x220_2WJ0Lb4.png,5,0.0,False,Gabryel Vinícius Araújo Freitas,33,6,1.0,0.0,1371,Gabryel Freitas,G. Freitas,0.0,gabryel-freitas,,,,,,,,,,,,,,,,,,,,
596,1,121331,,Atlético-GO,https://s.sde.globo.com/media/person_role/2024/08/11/photo_220x220_ZPyikzh.png,5,0.0,False,Eli Silvano Kovalik Júnior,33,6,1.35,0.0,373,Eli Júnior,E. Júnior,1.2,eli-junior,,,,,1.0,,,,,,,,,,,,,,,
597,0,121397,,Juventude,,2,0.0,False,Cauê Pereira da Rocha,33,6,1.0,0.0,286,Da Rocha,D. Rocha,0.0,da-rocha,,,,,,,,,,,,,,,,,,,,
598,0,121636,,Cruzeiro,https://s.sde.globo.com/media/person_role/2024/08/30/photo_220x220_VH8v9YX.png,2,0.0,False,Dorival Silva de Oliveira,33,6,1.0,0.0,283,Dorival,Dorival,0.0,dorival,,,,,,,,,,,,,,,,,,,,
599,4,121762,,Cuiabá,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_sRg7Zjl.png,4,0.0,False,Guilherme Miranda Madruga Gomes,33,6,1.98,0.0,1371,Guilherme Madruga,G. Madruga,-0.25,guilherme-madruga,1.0,,4.0,,1.0,,,,,,,,,,,,,,,
600,0,121792,,Grêmio,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_AwvmyTT.png,5,0.0,False,André Henrique da Silva Martins,33,5,4.0,0.0,284,André,André,0.0,andre,,,,,,,,,,,,,,,,,,,,
601,2,121824,,Corinthians,,4,0.0,False,Kayke Ferrari Guimarães,33,6,0.79,0.0,264,Kayke,Kayke,0.0,kayke,,,,,,,,,,,,,,,,,,,,
602,8,121827,,Botafogo,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_zW6WD4H.png,4,0.0,False,Kauê Rodrigues Pessanha,33,6,1.93,0.0,263,Kauê,Kauê,1.32,kaue,,1.0,4.0,2.0,,2.0,,1.0,,,,,,,,,,,,
603,22,121830,,Vitória,https://s.sde.globo.com/media/person_role/2024/04/23/photo_FORMATO.png,5,-0.01,True,Janderson de Carvalho Costa,33,6,3.67,0.0,287,Janderson,Janderson,2.04,janderson,6.0,19.0,19.0,15.0,4.0,11.0,,1.0,4.0,1.0,,,,,,,,,,
604,0,122301,,Bahia,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_nXCTAYa.png,5,0.0,False,Kennedy Anderson Gomes Ferreira,33,6,1.0,0.0,265,Kennedy,Kennedy,0.0,kennedy,,,,,,,,,,,,,,,,,,,,
605,0,122317,,Atlético-GO,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_3LMCTRH.png,3,0.0,False,Matheus Macedo dos Santos,33,6,1.0,0.0,373,Mateus Macedo,M. Macedo,0.0,mateus-macedo,,,,,,,,,,,,,,,,,,,,
606,0,122318,,Flamengo,,1,0.0,False,Francisco Dyogo Bento Alves,33,6,1.0,0.0,262,Dyogo Alves,D. Alves,0.0,dyogo-alves,,,,,,,,,,,,,,,,,,,,
607,0,122319,,Flamengo,,1,0.0,False,Caio Albado Barone,33,6,1.0,0.0,262,Caio Barone,C. Barone,0.0,caio-barone,,,,,,,,,,,,,,,,,,,,
608,1,122320,,Flamengo,,2,0.0,False,Daniel dos Santos Sales,33,6,0.88,0.0,262,Daniel Sales,D. Sales,0.0,daniel-sales,,,,,,,,,,,,,,,,,,,,
609,18,122321,,Flamengo,https://s.sde.globo.com/media/person_role/2024/06/21/photo_FORMATO_hV943L9.png,4,0.0,False,Lorran Lucas Pereira de Sousa,33,6,3.48,0.0,262,Lorran,Lorran,2.33,lorran,,13.0,11.0,6.0,7.0,7.0,,1.0,2.0,1.0,,,,,,,,,,
610,1,122378,,Vasco,https://s.sde.globo.com/media/person_role/2024/07/07/photo_FORMATO_Dm2djjq.png,3,0.0,False,Lyncon Correa Gonçalves,33,6,3.97,0.0,267,Lyncon,Lyncon,8.0,lyncon,,,,,,,,1.0,,,,,,,,,,,,
611,0,122379,,Vasco,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_1YblXkK.png,4,0.0,False,Lucas Eduardo de Souza Oliveira,33,6,1.0,0.0,267,Lucas Eduardo,L. Eduardo,0.0,lucas-eduardo,,,,,,,,,,,,,,,,,,,,
612,23,122394,,Bragantino,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_ayQ4fZH.png,4,-0.04,True,Gustavo Ribeiro Neves,33,6,3.35,2.0,280,Gustavinho,Gustavinho,2.01,gustavinho,,12.0,11.0,7.0,4.0,5.0,,1.0,,3.0,,,,,,,,,,
613,11,122396,,Corinthians,https://s.sde.globo.com/media/person_role/2024/08/09/photo_FORMATO_r9tm9Th.png,4,0.0,False,Ryan Gustavo de Lima,33,5,2.44,0.0,264,Ryan,Ryan,2.06,ryan,2.0,19.0,15.0,5.0,2.0,2.0,,,,,,,,,,,,,,
614,2,122413,,Vitória,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_58gJ7zZ.png,4,0.0,False,Pablo Santos de Alcântara,33,6,0.69,0.0,287,Pablo Baianinho,P. Baianinho,-0.15,pablo-baianinho,1.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,
615,8,122420,,Internacional,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Ki8AphB.png,5,0.0,False,Lucca Holanda Sampaio Tavares,33,6,1.79,0.0,285,Lucca,Lucca,0.66,lucca,,2.0,7.0,7.0,,2.0,,,1.0,,,,,,,,,,,
616,5,122439,,Fluminense,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_Lguei9P.png,5,0.0,False,Isaac Rodrigues de Lima,33,6,2.0,0.0,266,Isaac,Isaac,1.06,isaac,,3.0,1.0,4.0,,,,,,,,,,,,,,,,
617,22,122486,,Vasco,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_DAjK7yT.png,5,-0.45,True,Rayan Vitor Simplício Rocha,33,6,2.94,0.5,267,Rayan,Rayan,1.78,rayan,2.0,8.0,7.0,19.0,4.0,13.0,,1.0,,,,,,1.0,,,,,,
618,2,122487,,Vasco,,5,0.0,False,Gabriel Souza da Silva,33,6,4.64,0.0,267,GB,GB,6.55,gb,1.0,3.0,2.0,3.0,,2.0,,1.0,,,,,,,,,,,,
619,12,122525,,Vasco,https://s.sde.globo.com/media/person_role/2024/07/16/photo_FORMATO_K1FY4p0.png,5,-1.06,True,Emerson Rivaldo Rodríguez Valois,33,7,4.13,1.6,267,Emerson Rodríguez,E. Rodríguez,2.85,emerson-rodriguez,1.0,8.0,5.0,4.0,4.0,6.0,,2.0,5.0,,,,,,,,,,,
620,1,122573,,Flamengo,,4,0.0,False,Wallace Yan de Souza Barreto,33,6,1.18,0.0,262,Wallace Yan,W. Yan,0.8,wallace-yan,,,,,,1.0,,,,,,,,,,,,,,
621,0,122575,,Flamengo,,1,0.0,False,Lucas Furtado dos Santos,33,6,1.0,0.0,262,Lucas Furtado,L. Furtado,0.0,lucas-furtado,,,,,,,,,,,,,,,,,,,,
622,0,122598,,Fortaleza,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_tKEntj2.png,4,0.0,False,Alexsandro Amorim de Freitas Filho,33,6,1.0,0.0,356,Amorim,Amorim,0.0,amorim,,,,,,,,,,,,,,,,,,,,
623,0,122602,,São Paulo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_kBJ7dRJ.png,3,0.0,False,Matheus José Belém de Souza,33,6,2.0,0.0,276,Matheus Belém,M. Belém,0.0,matheus-belem,,,,,,,,,,,,,,,,,,,,
624,6,122660,,Cruzeiro,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_7IIL65y.png,4,0.0,False,João Wellington Gadelha Melo de Oliveira,33,7,1.55,0.0,283,Japa,Japa,0.5,japa,,3.0,2.0,,,,,,,,,,,,,,,,,
625,8,122755,,Bragantino,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_bGdGTnU.png,3,0.0,False,Lucas de Souza Cunha,33,6,3.17,0.0,280,Lucas Cunha,L. Cunha,0.92,lucas-cunha,2.0,5.0,3.0,3.0,,1.0,1.0,,,,1.0,,,,,,,,,
626,3,122797,,Cuiabá,https://s.sde.globo.com/media/person_role/2024/07/03/photo_FORMATO_FIHzuX5.png,5,-0.12,True,Jadson Alves de Lima,33,6,1.04,0.0,1371,Jadson,Jadson,0.4,jadson,,,,,1.0,,,,,,,,,,,,,,,
627,0,122819,,Atlético-GO,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_y7ZiXUn.png,2,0.0,False,Gustavo Daniel da Silva Gonçalves,33,6,1.0,0.0,373,Gustavo Daniel,G. Daniel,0.0,gustavo-daniel,,,,,,,,,,,,,,,,,,,,
628,3,122861,,Juventude,,3,0.0,False,Abner Salles da Silva,33,6,0.75,0.0,286,Abner,Abner,0.13,abner,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
629,0,122990,,Palmeiras,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_JpQIiS0.png,4,0.0,False,Patrick Roberto da Silva Campos,33,6,1.0,0.0,275,Patrick,Patrick,0.0,patrick,,,,,,,,,,,,,,,,,,,,
630,2,123004,,Bahia,,5,0.26,True,Tiago Souza de Jesus Carvalho,33,6,1.96,1.7,265,Tiago,Tiago,0.7,tiago,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
631,0,123005,,Bahia,https://s.sde.globo.com/media/person_role/2024/04/03/photo_FORMATO_JMWs04L.png,4,0.0,False,Sidney de Carvalho Duarte,33,6,1.0,0.0,265,Sidney,Sidney,0.0,sidney,,,,,,,,,,,,,,,,,,,,
632,0,123153,,Grêmio,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_dzNYC4x.png,5,0.0,False,Luis Henrique Hoffmann,33,6,1.0,0.0,284,Zinho,Zinho,0.0,zinho,,,,,,,,,,,,,,,,,,,,
633,20,123359,,Atlético-MG,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_zH8hlaB.png,5,0.0,False,Carlos Eduardo Amaral Pereira de Castro,33,5,4.01,0.0,282,Cadu,Cadu,3.37,cadu,1.0,22.0,26.0,26.0,4.0,3.0,,3.0,5.0,,,2.0,,,,,,,,
634,31,123360,,Bahia,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_31M3s89.png,4,1.65,True,Cauly Oliveira Souza,33,7,7.12,11.6,265,Cauly,Cauly,2.79,cauly,1.0,10.0,20.0,25.0,7.0,14.0,,3.0,4.0,4.0,,2.0,,,,,,,,
635,0,123494,,Bahia,https://s.sde.globo.com/media/person_role/2024/04/03/photo_FORMATO_lrs7L9Q.png,4,0.0,False,Roger Gabriel Farias de Jesus,33,6,1.0,0.0,265,Roger,Roger,0.0,roger,,,,,,,,,,,,,,,,,,,,
636,0,123497,,Bahia,,4,0.0,False,João Victor Broad Moreira Guimarães,33,6,1.0,0.0,265,Jota,Jota,0.0,jota,,,,,,,,,,,,,,,,,,,,
637,6,123717,,Grêmio,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HA7qoxl.png,2,0.0,False,José Guilherme de Lima Costa,33,6,3.3,0.0,284,Zé Guilherme,Z. Guilherme,2.77,ze-guilherme,,8.0,4.0,4.0,1.0,,1.0,,,,,,,,,,,,,
638,14,123795,,Bahia,https://s.sde.globo.com/media/person_role/2024/08/08/photo_FORMATO_JO2CdTv.png,5,-0.15,True,Luciano Rodríguez Rosales,33,7,6.75,4.9,265,Luciano Rodríguez,L. Rodríguez,4.12,luciano-rodriguez,,6.0,3.0,18.0,6.0,8.0,,3.0,2.0,1.0,,,,,,,,,,
639,17,123873,,Atlético-MG,https://s.sde.globo.com/media/person_role/2024/03/07/photo_220x220_b3oriPT.png,5,0.0,False,Brahian Palacios Alzate,33,6,5.4,0.0,282,Palacios,Palacios,4.04,palacios,3.0,15.0,13.0,8.0,12.0,8.0,,2.0,3.0,3.0,,,,2.0,,,,,,
640,0,123958,,Flamengo,,2,0.0,False,Ainoã Ricardo Silva Oliveira,33,6,1.0,0.0,262,Ainoã,Ainoã,0.0,ainoa,,,,,,,,,,,,,,,,,,,,
641,3,123960,,Vitória,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_ipoYISJ.png,5,0.0,False,Fábio Soares dos Santos,33,6,1.55,0.0,287,Fábio,Fábio,0.17,fabio,,,,1.0,,,,,,,,,,,,,,,,
642,1,123961,,Bragantino,,4,0.0,False,Riquelme Reis de Almeida de Jesus dos Santos,33,6,1.08,0.0,280,Riquelme,Riquelme,0.5,riquelme,,,,1.0,,,,,,,,,,,,,,,,
643,27,124239,,Bragantino,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_id8Dwn8.png,5,-0.41,True,Henry David Mosquera Sánchez,33,6,3.19,2.1,280,Henry Mosquera,H. Mosquera,1.93,henry-mosquera,4.0,16.0,26.0,27.0,13.0,10.0,,,7.0,1.0,,1.0,,,,,,,,
644,0,124264,,Internacional,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_AOu7Nff.png,1,0.0,False,Kauan Jesus Santos Oliveira,33,6,1.0,0.0,285,Kauan,Kauan,0.0,kauan,,,,,,,,,,,,,,,,,,,,
645,0,124266,,Internacional,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_YgddPlw.png,3,0.0,False,Evertow Vaz Pereira da Silva,33,6,1.0,0.0,285,Evertow,Evertow,0.0,evertow,,,,,,,,,,,,,,,,,,,,
646,22,124271,,Internacional,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_Ph1gWxf.png,4,0.0,False,Gustavo Prado Alves,33,6,1.73,0.0,285,Gustavo Prado,G. Prado,1.16,gustavo-prado,1.0,10.0,9.0,6.0,5.0,4.0,,,2.0,1.0,,,,,,,,,,
647,13,124275,,Internacional,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_Qpx6o0t.png,4,0.0,False,Gabriel Carvalho Teixeira,33,6,5.25,0.0,285,Gabriel Carvalho,G. Carvalho,4.08,gabriel-carvalho,2.0,18.0,12.0,10.0,7.0,7.0,,1.0,,2.0,,,,,,,,,,
648,3,124280,,Internacional,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_KQzCuL1.png,5,0.0,False,Ricardo Mathias da Silva,33,6,4.21,0.0,285,Ricardo Mathias,R. Mathias,3.7,ricardo-mathias,1.0,1.0,1.0,,,4.0,,1.0,,,,,,,,,,,,
649,0,124369,,Cruzeiro,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_7877COP.png,1,0.0,False,Leonardo de Aragão Carvalho,33,6,2.0,0.0,283,Léo Aragão,L. Aragão,0.0,leo-aragao,,,,,,,,,,,,,,,,,,,,
650,14,124481,,Botafogo,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_S1d60nA.png,2,0.0,False,Mateo Ponte Costa,33,6,7.98,0.0,263,Mateo Ponte,M. Ponte,5.63,mateo-ponte,3.0,28.0,21.0,5.0,,4.0,5.0,3.0,2.0,,,,,,,,,,,
651,1,124487,,Atlético-GO,https://s.sde.globo.com/media/person_role/2024/08/14/photo_FORMATO_5U0etRx.png,2,0.0,False,Rafael Germán Haller Piloni,33,6,4.88,0.0,373,Haller,Haller,5.9,haller,,1.0,1.0,,,,1.0,,,,,,,,,,,,,
652,8,124526,,Palmeiras,https://s.sde.globo.com/media/person_role/2024/07/08/photo_FORMATO_cssYjfO.png,2,0.0,False,Agustín Giay,33,6,8.1,0.0,275,Giay,Giay,5.37,giay,1.0,18.0,10.0,11.0,2.0,3.0,3.0,,,,,,,,,,,,,
653,0,124663,,Vitória,https://s.sde.globo.com/media/person_role/2024/07/19/photo_FORMATO_h1raV1Z.png,3,0.0,False,Roque Santos de Jesus Júnior,33,6,2.0,0.0,287,Roque Júnior,R. Júnior,0.0,roque-junior,,,,,,,,,,,,,,,,,,,,
654,0,124674,,São Paulo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Ftjtc7V.png,4,0.0,False,Felipe Negrucci Berdague,33,6,2.0,0.0,276,Felipe Negrucci,F. Negrucci,0.0,felipe-negrucci,,,,,,,,,,,,,,,,,,,,
655,10,124690,,Atlético-MG,https://s.sde.globo.com/media/person_role/2023/05/07/photo_FORMATO_1HEXq1i.png,4,0.0,False,Paulo Vitor Monteiro,33,6,1.1,0.0,282,Paulo Vitor,P. Vitor,0.81,paulo-vitor,3.0,10.0,11.0,5.0,,,,,,,,,,,,,,,,
656,0,124701,,São Paulo,,1,0.0,False,Leandro Mathias Silva Bueno,33,6,1.0,0.0,276,Leandro,Leandro,0.0,leandro,,,,,,,,,,,,,,,,,,,,
657,5,124728,,Fluminense,https://s.sde.globo.com/media/person_role/2023/05/16/photo_FORMATO_L1i5sSp.png,2,0.0,False,João Henrique Mendes da Silva,33,6,3.39,0.0,266,Esquerdinha,Esquerdinha,3.28,esquerdinha,,1.0,1.0,1.0,,,2.0,,,1.0,,,,,,,,,,
658,17,124757,,Grêmio,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_nzWNsYv.png,5,0.0,False,Nathan Ribeiro Fernandes,33,6,2.27,0.0,284,Nathan Fernandes,N. Fernandes,0.8,nathan-fernandes,3.0,8.0,9.0,13.0,2.0,5.0,,,1.0,,1.0,,,,,,,,,
659,22,124821,,Fluminense,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_UGP7Pol.png,5,0.0,False,Kauã Elias Nogueira,33,6,4.19,0.0,266,Kauã Elias,K. Elias,3.46,kaua-elias,2.0,7.0,12.0,8.0,10.0,10.0,,5.0,3.0,2.0,,,,,,,,,,
660,2,124912,,Cruzeiro,https://s.sde.globo.com/media/person_role/2024/06/21/photo_FORMATO_gDnfcOD.png,3,0.0,False,Jonathan de Jesus Alves,33,7,4.56,0.0,283,Jonathan Jesus,J. Jesus,3.55,jonathan-jesus,,2.0,1.0,,,,1.0,,,,,,,,,,,,,
661,0,124918,,Corinthians,https://s.sde.globo.com/media/person_role/2023/06/03/photo_FORMATO_kkl0avZ.png,3,0.0,False,Renato Santos da Cruz,33,2,1.0,0.0,264,Renato,Renato,0.0,renato,,,,,,,,,,,,,,,,,,,,
662,0,125000,,Grêmio,https://s.sde.globo.com/media/person_role/2023/09/03/photo_FORMATO_tWVFhHY.png,2,0.0,False,Wesley Costa da Silva,33,6,1.0,0.0,284,Wesley Costa,W. Costa,0.0,wesley-costa,,,,,,,,,,,,,,,,,,,,
663,0,125467,,Grêmio,,3,0.0,False,Viery Fernandes Santos Lopes,33,6,1.0,0.0,284,Viery,Viery,0.0,viery,,,,,,,,,,,,,,,,,,,,
664,14,125469,,Atlético-MG,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_THGcoZm.png,4,0.0,False,Alisson Santana Lopes da Fonseca,33,6,4.61,0.0,282,Alisson,Alisson,2.85,alisson,1.0,12.0,14.0,22.0,6.0,12.0,,,1.0,,,1.0,,,,,,,,
665,4,125471,,Criciúma,https://s.sde.globo.com/media/person_role/2024/08/15/photo_FORMATO_ouzG8H9.png,5,0.0,False,Sérgio Antonio de Luiz Junior,33,6,2.54,0.0,288,Serginho,Serginho,0.77,serginho,1.0,2.0,3.0,3.0,1.0,,,,1.0,,,,,,,,,,,
666,0,125746,,Athlético-PR,https://s.sde.globo.com/media/person_role/2023/07/07/photo_FORMATO_3PWOW7f.png,4,0.0,False,Eduardo Kogitzki Anastacio,33,6,1.0,0.0,293,Dudu,Dudu,0.0,dudu,,,,,,,,,,,,,,,,,,,,
667,0,125804,,Fluminense,https://s.sde.globo.com/media/person_role/2023/07/09/photo_FORMATO.png,2,0.0,False,Rafael Monteiro Reis,33,6,1.0,0.0,266,Rafael Monteiro,R. Monteiro,0.0,rafael-monteiro,,,,,,,,,,,,,,,,,,,,
668,28,125926,,Athlético-PR,https://s.sde.globo.com/media/person_role/2023/07/21/photo_FORMATO_hPfi5y5.png,4,0.79,True,Bruno Zapelli,33,6,5.04,6.2,293,Zapelli,Zapelli,2.45,zapelli,3.0,21.0,16.0,17.0,10.0,6.0,,,1.0,4.0,,2.0,,,,,,,,
669,0,126182,,Vasco,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_zLpxwyY.png,4,0.0,False,Paulo Lucas Santos de Paula,33,6,6.0,0.0,267,Paulinho,Paulinho,0.0,paulinho,,,,,,,,,,,,,,,,,,,,
670,19,126216,,Cuiabá,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_cgYyCgr.png,5,0.03,True,Derik Gean Severino Lacerda,33,7,3.66,0.4,1371,Derik Lacerda,D. Lacerda,2.31,derik-lacerda,7.0,14.0,17.0,28.0,3.0,7.0,,2.0,2.0,,,,,,,,,,,
671,0,126387,,Fluminense,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_9KI5y7C.png,2,0.0,False,Lucas da Silva Justen,33,6,3.0,0.0,266,Justen,Justen,0.0,justen,,,,,,,,,,,,,,,,,,,,
672,24,126471,,Cruzeiro,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_rsHwvD6.png,5,-0.56,True,Álvaro Martín Barreal,33,7,4.83,0.0,283,Barreal,Barreal,3.55,barreal,4.0,24.0,19.0,18.0,9.0,9.0,,2.0,,4.0,,1.0,,,,,,,,
673,27,126900,,Corinthians,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Bzw6tC2.png,4,-0.23,True,Igor Caique Coronado,33,6,6.04,1.4,264,Igor Coronado,I. Coronado,3.03,igor-coronado,6.0,31.0,24.0,30.0,6.0,18.0,,1.0,,2.0,,1.0,,,,,,,,
674,27,126977,,Bragantino,https://s.sde.globo.com/media/person_role/2024/10/31/photo_FORMATO.png,6,0.08,True,Fernando Seabra,33,7,8.74,6.2,280,Fernando Seabra,F. Seabra,5.29,fernando-seabra,,,,,,,,,,,,,11.0,,,,,,,
675,33,127273,,Botafogo,https://s.sde.globo.com/media/person_role/2024/04/05/photo_220x220_4pgYWQ9.png,6,-0.42,True,Artur Jorge Torres Gomes Araújo Amorim,33,7,9.4,6.75,263,Artur Jorge,A. Jorge,6.08,artur-jorge,,,,,,,,,,,,,20.0,,,,,,,
676,0,127969,,Fluminense,,5,0.0,False,Matheus dos Reis Francisco,33,6,1.0,0.0,266,Matheus Reis,M. Reis,0.0,matheus-reis,,,,,,,,,,,,,,,,,,,,
677,2,128099,,Atlético-GO,,4,0.0,False,Randerson de Sousa Almeida,33,6,1.83,0.0,373,Randerson,Randerson,0.45,randerson,,1.0,1.0,,,,,,,,,,,,,,,,,
678,0,128429,,Athlético-PR,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_560IfKk.png,3,0.0,False,Marcos André Paulino Maia,33,6,1.0,0.0,293,Marcão,Marcão,0.0,marcao,,,,,,,,,,,,,,,,,,,,
679,13,128431,,Athlético-PR,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_WnvtCLu.png,4,-0.48,True,João Victor Machado Cruz,33,7,3.61,1.7,293,João Cruz,J. Cruz,2.85,joao-cruz,2.0,7.0,11.0,5.0,2.0,10.0,,1.0,,2.0,,1.0,,,,,,,,
680,0,128590,,Flamengo,https://s.sde.globo.com/media/person_role/2023/12/06/photo_FORMATO_eCO6g7f.png,4,0.0,False,Rayan Lucas Marques de Souza,33,6,3.0,0.0,262,Rayan Lucas,R. Lucas,0.0,rayan-lucas,,,,,,,,,,,,,,,,,,,,
681,7,128668,,São Paulo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_R4UlTHA.png,5,0.0,False,William Gomes Carvalho Santos,33,6,4.89,0.0,276,William Gomes,W. Gomes,4.75,william-gomes,2.0,5.0,4.0,1.0,6.0,5.0,,2.0,2.0,,,1.0,,,,,,,,
682,0,128669,,Cuiabá,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_JOhmWKE.png,4,0.0,False,Luiz Felipe Mathias Silva,33,6,1.0,0.0,1371,Luiz Felipe,L. Felipe,0.0,luiz-felipe,,,,,,,,,,,,,,,,,,,,
683,0,128769,,São Paulo,https://s.sde.globo.com/media/person_role/2023/11/23/photo_FORMATO.png,5,0.0,False,Talles Wander Santos Ribeiro,33,6,1.0,0.0,276,Talles Wander,T. Wander,0.0,talles-wander,,,,,,,,,,,,,,,,,,,,
684,26,128915,,Palmeiras,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ndyx6H0.png,5,0.0,False,Estêvão Willian Almeida de Oliveira Gonçalves,33,3,8.53,0.0,275,Estêvão,Estêvão,7.88,estevao,2.0,27.0,22.0,25.0,19.0,18.0,,11.0,6.0,8.0,,1.0,,1.0,,,,,,
685,2,129233,,Vasco,https://s.sde.globo.com/media/person_role/2024/10/28/photo_FORMATO_7nSqYNl.png,5,0.0,False,Maxsuel Alexandre Alves Soares,33,6,1.16,0.0,267,Maxsuell Alegria,M. Alegria,0.6,maxsuell-alegria,,1.0,,,,,,,,,,,,,,,,,,
686,0,129316,,Cuiabá,,4,0.0,False,David Miguel de Souza Arcanjo,33,6,1.0,0.0,1371,David,David,0.0,david,,,,,,,,,,,,,,,,,,,,
687,0,129319,,Cuiabá,,2,0.0,False,Hernandes Fagundes de Alencar,33,6,1.0,0.0,1371,Hernandes,Hernandes,0.0,hernandes,,,,,,,,,,,,,,,,,,,,
688,0,129661,,Bahia,,4,0.0,False,Wendel Silva Passos,33,6,1.0,0.0,265,Wendel,Wendel,0.0,wendel,,,,,,,,,,,,,,,,,,,,
689,1,129663,,Bahia,,5,0.0,False,Ruan Pablo Barbosa Sousa,33,6,0.87,0.0,265,Ruan Pablo,R. Pablo,-0.1,ruan-pablo,,,,,,,,,1.0,,,,,,,,,,,
690,0,129665,,Vasco,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bizaQoV.png,1,0.0,False,Pablo de Paula Cardoso,33,6,1.0,0.0,267,Pablo,Pablo,0.0,pablo,,,,,,,,,,,,,,,,,,,,
691,10,129666,,Vasco,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bBaUSEp.png,4,0.0,False,João Pedro Murilo de Paula Morais,33,5,2.99,0.0,267,JP,JP,2.32,jp,,12.0,7.0,4.0,2.0,2.0,,,1.0,1.0,,,,,,,,,,
692,0,129697,,Botafogo,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_wPOUIvU.png,1,0.0,False,Lucas Fonseca Gomes Barreto,33,6,1.0,0.0,263,Lucas Barreto,L. Barreto,0.0,lucas-barreto,,,,,,,,,,,,,,,,,,,,
693,0,129761,,Atlético-GO,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_KXJszMB.png,1,0.0,False,Eduardo Batista dos Santos,33,6,1.0,0.0,373,Eduardo,Eduardo,0.0,eduardo,,,,,,,,,,,,,,,,,,,,
