,atletas.atleta_id,atletas.rodada_id,atletas.media_num,atletas.entrou_em_campo,atletas.preco_num,atletas.apelido_abreviado,atletas.variacao_num,atletas.foto,atletas.pontos_num,atletas.slug,atletas.jogos_num,atletas.minimo_para_valorizar,atletas.status_id,atletas.posicao_id,atletas.clube_id,atletas.nome,atletas.apelido,atletas.clube.id.full.name,CA,DS,FC,FD,FF,FS,SG,A,CV,FT,G,I,DE,GS,V,PC,PP,DP,PS,GC
615,122321,25,2.31,False,3.45,Lorran,0.0,https://s.sde.globo.com/media/person_role/2024/06/21/photo_FORMATO_hV943L9.png,0.0,lorran,15,,6,4,262,Lorran Lucas Pereira de Sousa,Lorran,Flamengo,,8.0,9.0,6.0,6.0,6.0,,1.0,,,1.0,2.0,,,,,,,,
616,122378,25,8.0,False,3.97,Lyncon,0.0,https://s.sde.globo.com/media/person_role/2024/07/07/photo_FORMATO_Dm2djjq.png,0.0,lyncon,1,,6,3,267,Lyncon Correa Gonçalves,Lyncon,Vasco,,,,,,,,,,,1.0,,,,,,,,,
617,122379,25,0.0,False,1.0,L. Eduardo,0.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_1YblXkK.png,0.0,lucas-eduardo,0,,6,4,267,Lucas Eduardo de Souza Oliveira,Lucas Eduardo,Vasco,,,,,,,,,,,,,,,,,,,,
618,122380,25,0.0,False,1.0,Julião,0.0,https://s.sde.globo.com/media/person_role/2024/05/09/photo_FORMATO_7dRSlSv.png,0.0,juliao,0,,6,2,267,Matheus Gabriel Julião Damasceno,Julião,Vasco,,,,,,,,,,,,,,,,,,,,
619,122394,25,2.11,True,4.23,Gustavinho,0.85,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_ayQ4fZH.png,8.8,gustavinho,19,,6,4,280,Gustavo Ribeiro Neves,Gustavinho,Bragantino,,11.0,11.0,1.0,4.0,6.0,,3.0,,,1.0,,,,,,,,,
620,122396,25,2.06,True,2.44,Ryan,0.01,https://s.sde.globo.com/media/person_role/2024/08/09/photo_FORMATO_r9tm9Th.png,0.9,ryan,11,,2,4,264,Ryan Gustavo de Lima,Ryan,Corinthians,2.0,19.0,15.0,2.0,2.0,5.0,,,,,,,,,,,,,,
621,122413,25,-0.15,False,0.69,P. Baianinho,0.0,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_58gJ7zZ.png,0.0,pablo-baianinho,2,,6,4,287,Pablo Santos de Alcantara,Pablo Baianinho,Vitória,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,
622,122420,25,0.66,False,1.79,Lucca,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Ki8AphB.png,0.0,lucca,8,,6,5,285,Lucca Holanda Sampaio Tavares,Lucca,Internacional,,2.0,7.0,,2.0,7.0,,,,,,1.0,,,,,,,,
623,122439,25,1.32,False,2.53,Isaac,0.0,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_Lguei9P.png,0.0,isaac,4,,6,5,266,Isaac Rodrigues de Lima,Isaac,Fluminense,,3.0,1.0,,,4.0,,,,,,,,,,,,,,
624,122486,25,1.89,True,3.31,Rayan,0.4,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_DAjK7yT.png,2.9,rayan,15,,7,5,267,Rayan Vitor Simplício Rocha,Rayan,Vasco,2.0,6.0,3.0,4.0,8.0,10.0,,,,,1.0,,,,,,,,,
625,122487,25,6.55,False,4.64,GB,0.0,,0.0,gb,2,,6,5,267,Gabriel Souza da Silva,GB,Vasco,1.0,3.0,2.0,,2.0,3.0,,,,,1.0,,,,,,,,,
626,122525,25,3.24,True,4.17,E. Rodríguez,-1.17,https://s.sde.globo.com/media/person_role/2024/07/16/photo_FORMATO_K1FY4p0.png,1.2,emerson-rodriguez,5,,6,5,267,Emerson Rivaldo Rodríguez Valois,Emerson Rodríguez,Vasco,,3.0,1.0,1.0,3.0,3.0,,,,,1.0,2.0,,,,,,,,
627,122575,25,0.0,False,1.0,L. Furtado,0.0,,0.0,lucas-furtado,0,,6,1,262,Lucas Furtado dos Santos,Lucas Furtado,Flamengo,,,,,,,,,,,,,,,,,,,,
628,122598,25,0.0,False,1.0,Amorim,0.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_tKEntj2.png,0.0,amorim,0,,6,4,356,Alexsandro Amorim de Freitas Filho,Amorim,Fortaleza,,,,,,,,,,,,,,,,,,,,
629,122602,25,0.0,False,2.0,M. Belém,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_kBJ7dRJ.png,0.0,matheus-belem,0,,6,3,276,Matheus José Belém de Souza,Matheus Belém,São Paulo,,,,,,,,,,,,,,,,,,,,
630,122660,25,0.5,True,1.55,Japa,-0.24,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_7IIL65y.png,0.0,japa,6,,6,4,283,João Wellington Gadelha Melo de Oliveira,Japa,Cruzeiro,,3.0,2.0,,,,,,,,,,,,,,,,,
631,122755,25,1.5,True,3.84,L. Cunha,-0.15,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_bGdGTnU.png,0.5,lucas-cunha,6,,6,3,280,Lucas de Souza Cunha,Lucas Cunha,Bragantino,2.0,4.0,2.0,,1.0,2.0,1.0,,,,,,,,,,,,,
632,122797,25,1.2,False,1.36,Jadson,0.0,https://s.sde.globo.com/media/person_role/2024/07/03/photo_FORMATO_FIHzuX5.png,0.0,jadson,1,,6,5,1371,Jadson Alves de Lima,Jadson,Cuiabá,,,,1.0,,,,,,,,,,,,,,,,
633,122819,25,0.0,False,1.0,G. Daniel,0.0,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_y7ZiXUn.png,0.0,gustavo-daniel,0,,6,2,373,Gustavo Daniel da Silva Gonçalves,Gustavo Daniel,Atlético-GO,,,,,,,,,,,,,,,,,,,,
634,122861,25,0.13,False,0.75,Abner,0.0,,0.0,abner,3,,6,3,286,Abner Salles da Silva,Abner,Juventude,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,
635,122887,25,1.34,True,3.02,E. Rodríguez,-0.26,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_1aZ2q89.png,-0.5,emiliano-rodriguez,18,,6,5,373,Emiliano Rodríguez Rosales,Emiliano Rodríguez,Atlético-GO,2.0,6.0,9.0,6.0,9.0,22.0,,,1.0,,,8.0,,,,,,,,
636,122990,25,0.0,False,1.0,Patrick,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_JpQIiS0.png,0.0,patrick,0,,6,4,275,Patrick Roberto da Silva Campos,Patrick,Palmeiras,,,,,,,,,,,,,,,,,,,,
637,122995,25,0.0,False,1.0,Marcello,0.0,,0.0,marcello,0,,6,3,265,Marcello Gesteira de Souza,Marcello,Bahia,,,,,,,,,,,,,,,,,,,,
638,123004,25,-0.3,False,1.7,Tiago,0.0,,0.0,tiago,1,,6,5,265,Tiago Souza de Jesus Carvalho,Tiago,Bahia,,,1.0,,,,,,,,,,,,,,,,,
639,123005,25,0.0,False,1.0,Sidney,0.0,https://s.sde.globo.com/media/person_role/2024/04/03/photo_FORMATO_JMWs04L.png,0.0,sidney,0,,6,4,265,Sidney de Carvalho Duarte,Sidney,Bahia,,,,,,,,,,,,,,,,,,,,
640,123153,25,0.0,False,1.0,Zinho,0.0,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_dzNYC4x.png,0.0,zinho,0,,6,5,284,Luis Henrique Hoffmann,Zinho,Grêmio,,,,,,,,,,,,,,,,,,,,
641,123359,25,3.15,True,3.76,Cadu,-0.22,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FDCeBal.png,0.7,cadu,17,,6,5,282,Carlos Eduardo Amaral Pereira de Castro,Cadu,Atlético-MG,1.0,17.0,22.0,4.0,3.0,24.0,,,,2.0,2.0,5.0,,,,,,,,
642,123360,25,2.19,True,5.49,Cauly,-0.14,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_31M3s89.png,0.0,cauly,23,,7,4,265,Cauly Oliveira Souza,Cauly,Bahia,1.0,4.0,15.0,5.0,12.0,23.0,,2.0,,2.0,1.0,2.0,,,,,,,,
643,123494,25,0.0,False,1.0,Roger,0.0,https://s.sde.globo.com/media/person_role/2024/04/03/photo_FORMATO_lrs7L9Q.png,0.0,roger,0,,6,4,265,Roger Gabriel Farias de Jesus,Roger,Bahia,,,,,,,,,,,,,,,,,,,,
644,123497,25,0.0,False,1.0,Jota,0.0,,0.0,jota,0,,6,4,265,João Victor Broad Moreira Guimarães,Jota,Bahia,,,,,,,,,,,,,,,,,,,,
645,123717,25,2.77,False,3.3,Z. Guilherme,0.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HA7qoxl.png,0.0,ze-guilherme,6,,6,2,284,José Guilherme de Lima Costa,Zé Guilherme,Grêmio,,8.0,4.0,1.0,,4.0,1.0,,,,,,,,,,,,,
646,123795,25,1.87,True,5.26,L. Rodríguez,-0.36,https://s.sde.globo.com/media/person_role/2024/08/08/photo_FORMATO_JO2CdTv.png,1.2,luciano-rodriguez,6,,6,5,265,Luciano Rodríguez Rosales,Luciano Rodríguez,Bahia,,1.0,2.0,4.0,3.0,7.0,,,,,,1.0,,,,,,,,
647,123873,25,4.02,True,6.55,Palacios,1.35,https://s.sde.globo.com/media/person_role/2024/03/07/photo_220x220_b3oriPT.png,12.7,palacios,12,,6,5,282,Brahian Palacios Alzate,Palacios,Atlético-MG,2.0,11.0,7.0,9.0,3.0,6.0,,1.0,,,2.0,1.0,,,,,,,2.0,
648,123960,25,0.17,False,1.55,Fábio,0.0,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_ipoYISJ.png,0.0,fabio,3,,6,5,287,Fábio Soares dos Santos,Fábio,Vitória,,,,,,1.0,,,,,,,,,,,,,,
649,123961,25,0.5,False,1.08,Riquelme,0.0,,0.0,riquelme,1,,6,4,280,Riquelme Reis de Almeida de Jesus dos Santos,Riquelme,Bragantino,,,,,,1.0,,,,,,,,,,,,,,
650,124239,25,1.56,True,3.29,H. Mosquera,0.63,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_id8Dwn8.png,4.6,henry-mosquera,21,,2,5,280,Henry David Mosquera Sánchez,Henry Mosquera,Bragantino,4.0,9.0,20.0,8.0,8.0,17.0,,1.0,,1.0,,6.0,,,,,,,,
651,124247,25,0.8,False,1.22,Isaac,0.0,https://s.sde.globo.com/media/person_role/2023/04/22/photo_FORMATO_3csZZPr.png,0.0,isaac,1,,6,5,282,Isaac Aguiar Tomich,Isaac,Atlético-MG,,,,,1.0,,,,,,,,,,,,,,,
652,124264,25,0.0,False,1.0,Kauan,0.0,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_AOu7Nff.png,0.0,kauan,0,,6,1,285,Kauan Jesus Santos Oliveira,Kauan,Internacional,,,,,,,,,,,,,,,,,,,,
653,124266,25,0.0,False,1.0,Evertow,0.0,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_YgddPlw.png,0.0,evertow,0,,6,3,285,Evertow Vaz Pereira da Silva,Evertow,Internacional,,,,,,,,,,,,,,,,,,,,
654,124271,25,0.97,True,1.76,G. Prado,0.05,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_Ph1gWxf.png,1.4,gustavo-prado,16,,6,4,285,Gustavo Prado Alves,Gustavo Prado,Internacional,1.0,8.0,9.0,4.0,3.0,5.0,,,,,,1.0,,,,,,,,
655,124275,25,5.34,True,6.73,G. Carvalho,1.68,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_Qpx6o0t.png,10.8,gabriel-carvalho,7,,2,4,285,Gabriel Carvalho Teixeira,Gabriel Carvalho,Internacional,1.0,9.0,6.0,3.0,6.0,6.0,,2.0,,,1.0,,,,,,,,,
656,124280,25,1.2,False,2.28,R. Mathias,0.0,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_KQzCuL1.png,0.0,ricardo-mathias,2,,6,5,285,Ricardo Mathias da Silva,Ricardo Mathias,Internacional,,,,,3.0,,,,,,,,,,,,,,,
657,124369,25,0.0,False,2.0,L. Aragão,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_7877COP.png,0.0,leo-aragao,0,,6,1,283,Leonardo de Aragão Carvalho,Léo Aragão,Cruzeiro,,,,,,,,,,,,,,,,,,,,
658,124481,25,5.95,True,8.34,M. Ponte,0.67,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_S1d60nA.png,9.8,mateo-ponte,11,,7,2,263,Mateo Ponte Costa,Mateo Ponte,Botafogo,3.0,25.0,19.0,,4.0,4.0,3.0,,,,3.0,1.0,,,,,,,,
659,124487,25,5.9,False,4.88,Haller,0.0,https://s.sde.globo.com/media/person_role/2024/08/14/photo_FORMATO_5U0etRx.png,0.0,haller,1,,6,2,373,Rafael Germán Haller Piloni,Haller,Atlético-GO,,1.0,1.0,,,,1.0,,,,,,,,,,,,,
660,124526,25,6.12,True,8.58,Giay,0.39,https://s.sde.globo.com/media/person_role/2024/07/08/photo_FORMATO_cssYjfO.png,6.2,giay,4,,6,2,275,Agustín Giay,Giay,Palmeiras,,10.0,4.0,2.0,1.0,11.0,1.0,,,,,,,,,,,,,
661,124663,25,0.0,False,2.0,R. Júnior,0.0,https://s.sde.globo.com/media/person_role/2024/07/19/photo_FORMATO_h1raV1Z.png,0.0,roque-junior,0,,6,3,287,Roque Santos de Jesus Júnior,Roque Júnior,Vitória,,,,,,,,,,,,,,,,,,,,
662,124674,25,0.0,False,2.0,F. Negrucci,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Ftjtc7V.png,0.0,felipe-negrucci,0,,6,4,276,Felipe Negrucci Berdague,Felipe Negrucci,São Paulo,,,,,,,,,,,,,,,,,,,,
663,124690,25,0.5,False,0.99,P. Vitor,0.0,https://s.sde.globo.com/media/person_role/2023/05/07/photo_FORMATO_1HEXq1i.png,0.0,paulo-vitor,6,,6,4,282,Paulo Vitor Monteiro,Paulo Vitor,Atlético-MG,1.0,3.0,7.0,,,5.0,,,,,,,,,,,,,,
664,124701,25,0.0,False,1.0,Leandro,0.0,,0.0,leandro,0,,6,1,276,Leandro Mathias Silva Bueno,Leandro,São Paulo,,,,,,,,,,,,,,,,,,,,
665,124728,25,3.28,False,3.39,Esquerdinha,0.0,https://s.sde.globo.com/media/person_role/2023/05/16/photo_FORMATO_L1i5sSp.png,0.0,esquerdinha,5,,6,2,266,João Henrique Mendes da Silva,Esquerdinha,Fluminense,,1.0,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,
666,124757,25,0.77,True,2.18,N. Fernandes,-0.32,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_nzWNsYv.png,0.5,nathan-fernandes,16,,6,5,284,Nathan Ribeiro Fernandes,Nathan Fernandes,Grêmio,3.0,7.0,9.0,2.0,5.0,13.0,,,1.0,,,1.0,,,,,,,,
667,124821,25,3.69,True,4.29,K. Elias,0.34,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_UGP7Pol.png,7.7,kaua-elias,16,,7,5,266,Kauã Elias Nogueira,Kauã Elias,Fluminense,1.0,4.0,9.0,6.0,4.0,6.0,,1.0,,,5.0,2.0,,,,,,,,
668,124912,25,0.0,False,3.0,J. Jesus,0.0,https://s.sde.globo.com/media/person_role/2024/06/21/photo_FORMATO_gDnfcOD.png,0.0,jonathan-jesus,0,,6,3,283,Jonathan de Jesus Alves,Jonathan Jesus,Cruzeiro,,,,,,,,,,,,,,,,,,,,
669,124918,25,0.0,False,1.0,Renato,0.0,https://s.sde.globo.com/media/person_role/2023/06/03/photo_FORMATO_kkl0avZ.png,0.0,renato,0,,6,3,264,Renato Santos da Cruz,Renato,Corinthians,,,,,,,,,,,,,,,,,,,,
670,125000,25,0.0,False,1.0,W. Costa,0.0,https://s.sde.globo.com/media/person_role/2023/09/03/photo_FORMATO_tWVFhHY.png,0.0,wesley-costa,0,,6,2,284,Wesley Costa da Silva,Wesley Costa,Grêmio,,,,,,,,,,,,,,,,,,,,
671,125467,25,0.0,False,1.0,Viery,0.0,,0.0,viery,0,,6,3,284,Viery Fernandes Santos Lopes,Viery,Grêmio,,,,,,,,,,,,,,,,,,,,
672,125469,25,2.57,False,4.28,Alisson,0.0,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_THGcoZm.png,0.0,alisson,11,,6,4,282,Alisson Santana Lopes da Fonseca,Alisson,Atlético-MG,,9.0,9.0,4.0,10.0,15.0,,,,,,1.0,,,,,,,,
673,125471,25,1.03,True,2.81,Serginho,-0.63,https://s.sde.globo.com/media/person_role/2024/08/15/photo_FORMATO_ouzG8H9.png,-0.3,serginho,3,,6,5,288,Sérgio Antonio de Luiz Junior,Serginho,Criciúma,1.0,2.0,3.0,1.0,,3.0,,,,,,1.0,,,,,,,,
674,125746,25,0.0,False,1.0,Dudu,0.0,https://s.sde.globo.com/media/person_role/2023/07/07/photo_FORMATO_3PWOW7f.png,0.0,dudu,0,,6,4,293,Eduardo Kogitzki Anastacio,Dudu,Athlético-PR,,,,,,,,,,,,,,,,,,,,
675,125804,25,0.0,False,1.0,R. Monteiro,0.0,https://s.sde.globo.com/media/person_role/2023/07/09/photo_FORMATO.png,0.0,rafael-monteiro,0,,6,2,266,Rafael Monteiro Reis,Rafael Monteiro,Fluminense,,,,,,,,,,,,,,,,,,,,
676,125926,25,2.51,True,4.75,Zapelli,0.32,https://s.sde.globo.com/media/person_role/2023/07/21/photo_FORMATO_hPfi5y5.png,3.3,zapelli,21,,7,4,293,Bruno Zapelli,Zapelli,Athlético-PR,3.0,19.0,15.0,5.0,5.0,13.0,,3.0,,2.0,,1.0,,,,,,,,
677,126182,25,0.0,False,6.0,Paulinho,0.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_zLpxwyY.png,0.0,paulinho,0,,5,4,267,Paulo Lucas Santos de Paula,Paulinho,Vasco,,,,,,,,,,,,,,,,,,,,
678,126216,25,2.93,True,4.36,D. Lacerda,0.17,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_cgYyCgr.png,3.6,derik-lacerda,14,,7,5,1371,Derik Gean Severino Lacerda,Derik Lacerda,Cuiabá,5.0,13.0,11.0,2.0,6.0,21.0,,,,,2.0,1.0,,,,,,,,
679,126387,25,0.0,False,3.0,Justen,0.0,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_9KI5y7C.png,0.0,justen,0,,6,2,266,Lucas da Silva Justen,Justen,Fluminense,,,,,,,,,,,,,,,,,,,,
680,126471,25,3.98,True,5.35,Barreal,-0.04,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_rsHwvD6.png,3.2,barreal,18,,7,5,283,Álvaro Martín Barreal,Barreal,Cruzeiro,3.0,21.0,17.0,6.0,7.0,16.0,,3.0,,1.0,2.0,,,,,,,,,
681,126900,25,3.47,False,6.22,I. Coronado,0.0,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Bzw6tC2.png,0.0,igor-coronado,20,,6,4,264,Igor Caique Coronado,Igor Coronado,Corinthians,3.0,27.0,19.0,5.0,17.0,20.0,,1.0,,1.0,1.0,,,,,,,,,
682,126977,25,5.36,True,8.8,F. Seabra,0.41,https://s.sde.globo.com/media/person_role/2024/04/09/photo_220x220_GrLAgQt.png,6.52,fernando-seabra,23,,7,6,283,Fernando Seabra,Fernando Seabra,Cruzeiro,,,,,,,,,,,,,,,11.0,,,,,
683,127273,25,5.77,True,9.36,A. Jorge,0.55,https://s.sde.globo.com/media/person_role/2024/04/05/photo_220x220_4pgYWQ9.png,8.77,artur-jorge,25,,7,6,263,Artur Jorge Torres Gomes Araújo Amorim,Artur Jorge,Botafogo,,,,,,,,,,,,,,,15.0,,,,,
684,127969,25,0.0,False,1.0,M. Reis,0.0,,0.0,matheus-reis,0,,6,5,266,Matheus dos Reis Francisco,Matheus Reis,Fluminense,,,,,,,,,,,,,,,,,,,,
685,128099,25,0.45,False,1.83,Randerson,0.0,,0.0,randerson,2,,6,4,373,Randerson de Sousa Almeida,Randerson,Atlético-GO,,1.0,1.0,,,,,,,,,,,,,,,,,
686,128429,25,0.0,False,1.0,Marcão,0.0,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_560IfKk.png,0.0,marcao,0,,6,3,293,Marcos André Paulino Maia,Marcão,Athlético-PR,,,,,,,,,,,,,,,,,,,,
687,128431,25,3.12,True,3.13,J. Cruz,-0.19,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_WnvtCLu.png,0.0,joao-cruz,6,,6,4,293,João Victor Machado Cruz,João Cruz,Athlético-PR,1.0,3.0,5.0,1.0,3.0,2.0,,1.0,,,1.0,,,,,,,,,
688,128482,25,0.0,False,1.0,C. Araújo,0.0,https://s.sde.globo.com/media/person_role/2023/10/18/photo_FORMATO_o6DPisY.png,0.0,caio-araujo,0,,6,4,284,Caio de Oliveira Araújo,Caio Araújo,Grêmio,,,,,,,,,,,,,,,,,,,,
689,128590,25,0.0,False,3.0,R. Lucas,0.0,https://s.sde.globo.com/media/person_role/2023/12/06/photo_FORMATO_eCO6g7f.png,0.0,rayan-lucas,0,,6,4,262,Rayan Lucas Marques de Souza,Rayan Lucas,Flamengo,,,,,,,,,,,,,,,,,,,,
690,128668,25,5.45,True,4.89,W. Gomes,0.74,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_R4UlTHA.png,8.3,william-gomes,4,,6,5,276,William Gomes Carvalho Santos,William Gomes,São Paulo,1.0,5.0,3.0,5.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,
691,128669,25,0.0,False,1.0,L. Felipe,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_JOhmWKE.png,0.0,luiz-felipe,0,,6,4,1371,Luiz Felipe Mathias Silva,Luiz Felipe,Cuiabá,,,,,,,,,,,,,,,,,,,,
692,128769,25,0.0,False,1.0,T. Wander,0.0,https://s.sde.globo.com/media/person_role/2023/11/23/photo_FORMATO.png,0.0,talles-wander,0,,6,5,276,Talles Wander Santos Ribeiro,Talles Wander,São Paulo,,,,,,,,,,,,,,,,,,,,
693,128915,25,7.76,True,8.93,Estêvão,-2.01,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ndyx6H0.png,10.4,estevao,21,,7,5,275,Estêvão Willian Almeida de Oliveira Gonçalves,Estêvão,Palmeiras,2.0,24.0,19.0,14.0,16.0,19.0,,7.0,,1.0,8.0,3.0,,,,,,,1.0,
694,129319,25,0.0,False,1.0,Hernandes,0.0,,0.0,hernandes,0,,6,2,1371,Hernandes Fagundes de Alencar,Hernandes,Cuiabá,,,,,,,,,,,,,,,,,,,,
695,129661,25,0.0,False,1.0,Wendel,0.0,,0.0,wendel,0,,6,4,265,Wendel Silva Passos,Wendel,Bahia,,,,,,,,,,,,,,,,,,,,
696,129663,25,-0.1,False,0.87,R. Pablo,0.0,,0.0,ruan-pablo,1,,6,5,265,Ruan Pablo Barbosa Sousa,Ruan Pablo,Bahia,,,,,,,,,,,,1.0,,,,,,,,
697,129665,25,0.0,False,1.0,Pablo,0.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bizaQoV.png,0.0,pablo,0,,6,1,267,Pablo de Paula Cardoso,Pablo,Vasco,,,,,,,,,,,,,,,,,,,,
698,129666,25,2.32,False,2.99,JP,0.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bBaUSEp.png,0.0,jp,10,,6,4,267,João Pedro Murilo de Paula Morais,JP,Vasco,,12.0,7.0,2.0,2.0,4.0,,1.0,,,,1.0,,,,,,,,
699,129697,25,0.0,False,1.0,L. Barreto,0.0,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_wPOUIvU.png,0.0,lucas-barreto,0,,6,1,263,Lucas Fonseca Gomes Barreto,Lucas Barreto,Botafogo,,,,,,,,,,,,,,,,,,,,
700,129761,25,0.0,False,1.0,Eduardo,0.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_KXJszMB.png,0.0,eduardo,0,,6,1,373,Eduardo Batista dos Santos,Eduardo,Atlético-GO,,,,,,,,,,,,,,,,,,,,
701,129766,25,0.56,False,1.54,Max,0.0,https://s.sde.globo.com/media/person_role/2024/03/16/photo_FORMATO_czuX078.png,0.0,max,13,,6,5,373,Maswel Ananias Silva,Max,Atlético-GO,3.0,4.0,6.0,3.0,,6.0,,,,,,2.0,,,,,,,1.0,
702,129999,25,0.0,False,1.0,J. Vitor,0.0,https://s.sde.globo.com/media/person_role/2024/04/10/photo_FORMATO_JTq9k1X.png,0.0,joao-vitor,0,,6,2,286,João Vitor Cardoso de Souza,João Vitor,Juventude,,,,,,,,,,,,,,,,,,,,
703,130020,25,-0.3,False,0.79,L. Gustavo,0.0,,0.0,luiz-gustavo,1,,6,3,373,Luiz Gustavo da Silva Alves,Luiz Gustavo,Atlético-GO,,,1.0,,,,,,,,,,,,,,,,,
704,130190,25,0.0,False,1.0,Carbone,0.0,,0.0,carbone,0,,2,2,262,João Victor Schlickmann Carbone,Carbone,Flamengo,,,,,,,,,,,,,,,,,,,,
705,130211,25,0.0,False,1.0,E. Garcia,0.0,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_iq2Ogip.png,0.0,erick-garcia,0,,6,3,288,Erick Ryan Garcia da Silva,Erick Garcia,Criciúma,,,,,,,,,,,,,,,,,,,,
706,130254,25,3.93,True,5.38,Leandrinho,-0.02,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_5FEEg9Y.png,5.9,leandrinho,10,,6,2,267,Leandro Viana da Silva Gama,Leandrinho,Vasco,,6.0,2.0,1.0,,7.0,3.0,1.0,,,1.0,,,,,,,,,
707,130255,25,3.93,False,3.89,G. Estrella,0.0,https://s.sde.globo.com/media/person_role/2024/01/18/photo_FORMATO_l9qdew2.png,0.0,guilherme-estrella,3,,5,4,267,Guilherme Estrella de Paiva,Guilherme Estrella,Vasco,1.0,2.0,4.0,,2.0,4.0,,,,,1.0,,,,,,,,,
708,130280,25,0.0,False,1.0,P. Gabriel,0.0,https://s.sde.globo.com/media/person_role/2024/07/06/photo_FORMATO_La3OCV2.png,0.0,phillipe-gabriel,0,,6,1,267,Phillipe Gabriel Pires de Oliveira,Phillipe Gabriel,Vasco,,,,,,,,,,,,,,,,,,,,
709,130281,25,0.0,False,2.0,B. Santos,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_LIIpUay.png,0.0,breno-santos,0,,6,4,373,Breno Santos Ignacio,Breno Santos,Atlético-GO,,,,,,,,,,,,,,,,,,,,
710,130284,25,0.0,False,1.0,Geovane,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_OZZRB6n.png,0.0,geovane,0,,6,5,373,Pedro Geovane Paranhos Santos,Geovane,Atlético-GO,,,,,,,,,,,,,,,,,,,,
711,130305,25,0.0,False,1.0,Rhyan,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_v4dxbma.png,0.0,rhyan,0,,6,1,1371,Rhyan Luca Carvalho de Arruda,Rhyan,Cuiabá,,,,,,,,,,,,,,,,,,,,
712,130316,25,0.0,False,1.0,R. Pinna,0.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_keCwUL8.png,0.0,rafael-pinna,0,,6,5,286,Rafael Oliveira Pinna,Rafael Pinna,Juventude,,,,,,,,,,,,,,,,,,,,
