,atletas.variacao_num,atletas.jogos_num,atletas.status_id,atletas.nome,atletas.apelido,atletas.rodada_id,atletas.foto,atletas.preco_num,atletas.clube_id,atletas.clube.id.full.name,atletas.apelido_abreviado,atletas.pontos_num,atletas.media_num,atletas.entrou_em_campo,atletas.posicao_id,atletas.minimo_para_valorizar,atletas.slug,atletas.atleta_id,CA,DS,FC,FF,FS,G,I,SG,A,CV,FD,DE,GS,FT,DP,PC,PP,PS,V,GC
261,-0.69,5,7,Lucas Kal Schenfeld Progioli,Lucas Kal,9,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_Ho8rTXl.png,3.25,373,Atlético-GO,L. Kal,0.3,1.08,True,4,,lucas-kal,95662,,4.0,4.0,1.0,2.0,,,,,,,,,,,,,,,
262,0.0,2,6,Miguel Ángel Trauco Saavedra,Trauco,9,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_38OPKZz.png,3.42,288,Criciúma,Trauco,0.0,0.1,False,2,,trauco,95738,1.0,1.0,,,,,,,,,,,,,,,,,,
263,-0.16,2,7,Tobias Pereira Figueiredo,Tobias Figueiredo,9,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO_GTVYOSI.png,2.43,288,Criciúma,T. Figueiredo,0.5,0.1,True,3,,tobias-figueiredo,95878,1.0,,2.0,1.0,2.0,,,,,,,,,,,,,,,
264,0.0,1,6,Luiz Filipe da Rosa Machado - Felipe,Machado,9,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_frORMmM.png,3.22,283,Cruzeiro,Machado,0.0,0.0,False,4,,machado,96089,,,,,,,,,,,,,,,,,,,,
265,-0.49,7,7,Vinicius Moreira de Lima,Lima,9,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_Lwuhu7n.png,8.1,266,Fluminense,Lima,1.7,4.12,True,4,,lima,96340,2.0,6.0,6.0,3.0,14.0,2.0,,,,,,,,,,,,,,
266,0.0,7,7,Matheus Fellipe Costa Pereira,Matheus Pereira,9,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_tZZNLQo.png,12.21,283,Cruzeiro,M. Pereira,0.0,8.01,False,4,,matheus-pereira,96610,3.0,2.0,6.0,7.0,24.0,3.0,1.0,,1.0,,5.0,,,2.0,,,,,,
267,0.0,6,5,Allan Rodrigues de Souza,Allan,9,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_j7yMylW.png,4.59,262,Flamengo,Allan,0.0,2.48,False,4,,allan,96652,2.0,11.0,9.0,,8.0,,,,,,2.0,,,,,,,,,
268,-0.63,8,7,Gabriel Alejandro Milito,Gabriel Milito,9,https://s.sde.globo.com/media/person_role/2024/03/24/photo_FORMATO.png,8.52,282,Atlético-MG,G. Milito,1.83,5.09,True,6,,gabriel-milito,96673,,,,,,,,,,,,,,,,,,,3.0,
269,0.15,6,7,Fabricio Tomás Bustos Sein,Bustos,9,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_4JN6eBb.png,7.34,285,Internacional,Bustos,5.6,3.87,True,2,,bustos,96678,2.0,10.0,3.0,2.0,5.0,,,2.0,,,,,,,,,,,,
270,-0.84,8,7,Renzo Saravia,Saravia,9,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_HmHq0Tu.png,7.09,282,Atlético-MG,Saravia,0.6,4.62,True,2,,saravia,96725,2.0,19.0,20.0,2.0,11.0,,1.0,3.0,,,1.0,,,,,1.0,,,,
271,-0.23,4,7,Cleidson Andrade da Souza Silva,Camutanga,9,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_dArb0z1.png,2.34,287,Vitória,Camutanga,1.3,0.63,True,3,,camutanga,96793,1.0,3.0,3.0,2.0,2.0,,,,,1.0,1.0,,,,,,,,,
272,0.0,2,6,Carlos Moisés de Lima,Carlinhos,9,https://s.sde.globo.com/media/person_role/2024/05/13/photo_FORMATO_3NTjVXj.png,2.43,262,Flamengo,Carlinhos,0.0,0.5,False,5,,carlinhos,96831,,,2.0,2.0,,,,,,,,,,,,,,,,
273,0.0,5,6,Arthur Gomes Lourenço,Arthur Gomes,9,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_0C3TGei.png,6.11,283,Cruzeiro,A. Gomes,0.0,3.84,False,5,,arthur-gomes,96966,1.0,3.0,5.0,,6.0,1.0,3.0,,1.0,,2.0,,,,,,,,,
274,0.0,3,6,Jony Alexander González Copete,Yony González,9,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_1seH9AO.png,3.82,373,Atlético-GO,Y. González,0.0,1.7,False,5,,yony-gonzalez,97080,,1.0,2.0,1.0,5.0,,,,,,1.0,,,,,,,,,
275,0.0,0,6,Luís Eduardo Marques dos Santos,Dudu,9,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_VyiA44m.png,4.0,356,Fortaleza,Dudu,0.0,0.0,False,2,,dudu,97133,,,,,,,,,,,,,,,,,,,,
276,0.0,5,6,Mathías Adalberto Villasanti Rolón,Villasanti,9,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_hHpUtkJ.png,8.93,284,Grêmio,Villasanti,0.0,3.66,False,4,,villasanti,97145,1.0,10.0,9.0,1.0,6.0,,,,1.0,,1.0,,,,,,,,,
277,-0.2,8,7,Rogério Mücke Ceni,Rogério Ceni,9,https://s.sde.globo.com/media/person_role/2022/03/01/e6fac1f227854170a80b2cf3234bfa1d_FORMATO.png,9.76,265,Bahia,R. Ceni,5.22,5.36,True,6,,rogerio-ceni,97341,,,,,,,,,,,,,,,,,,,4.0,
278,0.0,0,6,Romércio Pereira da Conceição,Romércio,9,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_2Luig7d.png,3.0,286,Juventude,Romércio,0.0,0.0,False,3,,romercio,97443,,,,,,,,,,,,,,,,,,,,
279,1.4,6,6,Gustavo Henric da Silva,Gustavo Mosquito,9,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_6NQENP4.png,5.31,264,Corinthians,G. Mosquito,7.6,2.83,True,5,,gustavo-mosquito,97450,1.0,3.0,4.0,2.0,2.0,1.0,,,1.0,,,,,,,,,,,
280,0.0,1,6,Fernando Marçal de Oliveira,Marçal,9,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_nKRokLk.png,4.53,263,Botafogo,Marçal,0.0,1.2,False,2,,marcal,97468,,1.0,,,,,,,,,,,,,,,,,,
281,-1.68,8,7,Shaylon Kallyson Cardozo - Cardoso,Shaylon,9,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_6COfCnm.png,4.58,373,Atlético-GO,Shaylon,0.0,2.3,True,4,,shaylon,97520,1.0,6.0,3.0,4.0,1.0,1.0,,,,,2.0,,,1.0,,,1.0,,,
282,0.42,6,3,William Bernardo Willemen - Willeam Lepu,Willean Lepo,9,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_0lR2onJ.png,4.22,287,Vitória,W. Lepo,3.9,2.48,True,2,,willean-lepo,97522,2.0,13.0,5.0,,6.0,,2.0,,,,,,,,,,,,,
283,-0.91,5,6,Óscar Eduardo Estupiñán Vallesilla,Estupiñán,9,https://s.sde.globo.com/media/person_role/2024/02/14/photo_FORMATO.png,4.16,265,Bahia,Estupiñán,0.0,1.64,True,5,,estupinan,97547,1.0,1.0,2.0,3.0,,,,,1.0,,1.0,,,,,,,,,
284,-0.2,3,6,Erick Leonel Castillo Arroyo - Culebra,Eryc Castillo,9,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_xuxbOxr.png,1.39,287,Vitória,E. Castillo,0.0,0.0,True,5,,eryc-castillo,97640,,,,,,,,,,,,,,,,,,,,
285,0.0,7,6,Félix Eduardo Torres Caicedo,Félix Torres,9,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ZA5gyHo.png,7.53,264,Corinthians,F. Torres,0.0,4.25,False,3,,felix-torres,97642,1.0,11.0,7.0,,1.0,,1.0,3.0,,,1.0,,,1.0,,,,,,
286,0.5,8,7,Murilo Cerqueira Paim,Murilo,9,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_YJUCJBH.png,11.98,275,Palmeiras,Murilo,8.6,5.04,True,3,,murilo,97653,3.0,9.0,12.0,5.0,2.0,,1.0,6.0,,,1.0,,,,,,,,,
287,0.0,3,6,Reynaldo César Moraes,Reynaldo,9,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_useyiNV.png,2.69,287,Vitória,Reynaldo,0.0,1.0,False,3,,reynaldo,97768,,3.0,2.0,,,,,,,,,,,,,,,,,
288,0.0,5,6,Erick de Arruda Serafim,Erick,9,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_l7c3hxY.png,4.78,276,São Paulo,Erick,0.0,1.66,False,5,,erick,97810,1.0,2.0,2.0,,5.0,,,,1.0,,,,,,,,,,,
289,-1.18,4,7,Leonardo Rech Ortiz,Léo Ortiz,9,https://s.sde.globo.com/media/person_role/2024/05/13/photo_FORMATO_Nw5qKTd.png,8.52,262,Flamengo,L. Ortiz,1.2,2.77,True,3,,leo-ortiz,97867,,3.0,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,
290,-0.97,7,3,Vitor Eduardo da Silva Matos,Vitão,9,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_cgStWK5.png,4.57,285,Internacional,Vitão,-0.8,2.48,True,3,,vitao,97900,3.0,3.0,10.0,2.0,4.0,,,3.0,,,1.0,,,,,,,,,
291,0.86,2,6,Luís Felipe Oyama,Luís Oyama,9,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_b9ZdFP4.png,4.45,286,Juventude,L. Oyama,4.4,2.2,True,4,,luis-oyama,97908,,2.0,,1.0,,,,,,,1.0,,,,,,,,,
292,0.0,0,6,Felipe Vieira Augusto,Felipe Vieira,9,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_g3d23Nj.png,2.0,287,Vitória,F. Vieira,0.0,0.0,False,2,,felipe-vieira,97927,,,,,,,,,,,,,,,,,,,,
293,-0.36,9,7,Erick Luis Conrado de Carvalho,Erick,9,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_PzrcPox.png,7.7,293,Athlético-PR,Erick,1.1,5.1,True,4,,erick,98022,,21.0,15.0,7.0,9.0,1.0,1.0,,,,1.0,,,2.0,,,,,,
294,0.17,5,6,Pedro Raul Garay da Silva,Pedro Raul,9,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_btuS15d.png,3.05,264,Corinthians,P. Raul,2.1,0.76,True,5,,pedro-raul,98225,,2.0,4.0,,3.0,,1.0,,,,1.0,,,,,,,,,
295,-2.01,9,7,Bartolomeu Jacinto Quissanga,Bastos,9,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_sq29S9f.png,4.93,263,Botafogo,Bastos,0.2,4.23,True,3,,bastos,98280,1.0,7.0,5.0,4.0,2.0,1.0,,4.0,,,,,,,,,,,,
296,0.0,5,2,Victor Hugo Soares dos Santos,Kanu,9,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_OKP0vwQ.png,3.35,265,Bahia,Kanu,0.0,2.16,False,3,,kanu,98484,3.0,2.0,6.0,,4.0,,,2.0,,,1.0,,,,,,,,,
297,0.15,8,7,Jean Lucas de Souza Oliveira,Jean Lucas,9,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_Lb03bwo.png,8.14,265,Bahia,J. Lucas,9.5,5.27,True,4,,jean-lucas,98517,1.0,11.0,7.0,12.0,12.0,1.0,1.0,,1.0,,3.0,,,,,,,,,
298,0.0,3,7,Benjamín Kuščević Jaramillo,Kuscevic,9,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_XpAwacz.png,6.99,356,Fortaleza,Kuscevic,0.0,5.57,False,3,,kuscevic,98619,,3.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
299,0.0,7,6,Jefferson David Savarino Quintero,Savarino,9,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_KxKxL8O.png,6.81,263,Botafogo,Savarino,0.0,3.95,False,5,,savarino,98672,1.0,1.0,4.0,2.0,3.0,2.0,2.0,,1.0,,4.0,,,,,,,,,
300,-0.55,4,6,Pedro Victor Delmino da Silva,Pedrinho,9,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_QTjI0Vv.png,3.84,282,Atlético-MG,Pedrinho,0.8,0.5,True,4,,pedrinho,98706,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
301,-0.9,8,6,Tomás Esteban Cuello,Cuello,9,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_JnDE8PH.png,5.77,293,Athlético-PR,Cuello,3.3,3.65,True,5,,cuello,98909,,6.0,6.0,7.0,8.0,1.0,4.0,,,,3.0,,,1.0,,,,,,
302,0.0,4,6,Matías Nicolás Viña Susperreguy,Viña,9,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_Y6GueeQ.png,5.65,262,Flamengo,Viña,0.0,0.7,False,2,,vina,98974,,1.0,,2.0,,,,,,,,,,,,,,,,
303,-0.84,9,3,Pablo Vegetti,Vegetti,9,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_fK3iFMZ.png,12.31,267,Vasco,Vegetti,2.9,6.28,True,5,,vegetti,99198,3.0,,14.0,15.0,22.0,4.0,9.0,,,,8.0,,,1.0,,,1.0,1.0,,
304,0.67,4,7,José Luis Rodríguez Bebanz,Puma Rodríguez,9,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_WaoVDSt.png,4.14,267,Vasco,P. Rodríguez,4.7,1.98,True,2,,puma-rodriguez,99213,,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,
305,0.0,7,6,Diego Nicolás de la Cruz Arcosa,De la Cruz,9,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_c5iH0Ku.png,14.07,262,Flamengo,D. Cruz,0.0,9.31,False,4,,de-la-cruz,99228,1.0,17.0,10.0,6.0,18.0,2.0,,,2.0,,5.0,,,1.0,,,,,,
306,-0.04,7,7,Tomás Pochettino,Pochettino,9,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_up62cTi.png,7.65,356,Fortaleza,Pochettino,2.1,4.89,True,4,,pochettino,99267,2.0,11.0,6.0,4.0,5.0,1.0,1.0,,2.0,,1.0,,,,,,,,,
307,0.0,5,7,Alexander Nahuel Barboza Ullúa,Alexander Barboza,9,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_9Ge6HYf.png,4.43,263,Botafogo,A. Barboza,0.0,2.14,False,3,,alexander-barboza,99274,2.0,2.0,2.0,2.0,,,1.0,2.0,,1.0,2.0,,,,,,,,,
308,0.0,0,5,Juan Ignacio Dinenno de Cara,Dinenno,9,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_2S2h9nH.png,7.0,283,Cruzeiro,Dinenno,0.0,0.0,False,5,,dinenno,99316,,,,,,,,,,,,,,,,,,,,
309,-0.18,6,7,Luis Francisco Zubeldía,Luis Zubeldía,9,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_1Msj2GU.png,10.37,276,São Paulo,L. Zubeldía,4.29,5.87,True,6,,luis-zubeldia,99366,,,,,,,,,,,,,,,,,,,3.0,
310,0.0,2,6,Robert Samuel Rojas Chávez,Robert Rojas,9,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_oeaxG9n.png,2.94,267,Vasco,R. Rojas,0.0,1.05,False,3,,robert-rojas,99387,,2.0,1.0,,,,,,,,,,,,,,,,,
311,0.51,7,7,Gabriel Baralhas dos Santos,Baralhas,9,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_5FJVKbT.png,5.36,373,Atlético-GO,Baralhas,4.4,3.46,True,4,,baralhas,99440,2.0,10.0,4.0,5.0,2.0,1.0,,,,,2.0,,,,,,,,,
312,-0.41,9,7,Agustín Daniel Rossi,Rossi,9,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_sM4o3AF.png,5.7,262,Flamengo,Rossi,1.0,2.28,True,1,,rossi,99552,,,,,1.0,,,2.0,,,,18.0,8.0,,,,,,,
313,0.0,7,7,Guilherme Kennedy Romão,Guilherme Romão,9,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_uJhNaxu.png,3.69,373,Atlético-GO,G. Romão,0.0,3.21,False,2,,guilherme-romao,99623,2.0,1.0,5.0,5.0,7.0,,1.0,1.0,2.0,,2.0,,,,,,,,,
314,0.0,3,6,José Adoni Cifuentes Charcopa,Cifuentes,9,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_RifhGmS.png,2.54,283,Cruzeiro,Cifuentes,0.0,0.7,False,4,,cifuentes,99766,,2.0,1.0,,,,,,,,,,,,,,,,,
315,0.0,6,6,Jhon Adolfo Arias Andrade,Arias,9,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_RYUmTsY.png,12.96,266,Fluminense,Arias,0.0,5.35,False,4,,arias,99815,1.0,13.0,6.0,6.0,17.0,,,,,,5.0,,,,,,,,,
316,-2.4,8,3,Paulo Henrique Sampaio Filho,Paulinho,9,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_XppRgGL.png,11.45,282,Atlético-MG,Paulinho,-3.2,5.43,True,5,,paulinho,99818,2.0,6.0,7.0,4.0,6.0,3.0,3.0,,1.0,1.0,7.0,,,,,,,,,
317,-0.69,6,6,Alan Javier Franco,Alan Franco,9,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Oa1eUuU.png,8.08,276,São Paulo,A. Franco,-1.0,6.06,False,3,,alan-franco,99889,3.0,10.0,5.0,3.0,3.0,,,4.0,1.0,,,,,,,,,,,
318,-1.03,8,7,Federico Matías Javier Zaracho,Zaracho,9,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_wjGLEpf.png,8.07,282,Atlético-MG,Zaracho,1.9,4.15,True,4,,zaracho,100079,1.0,13.0,8.0,2.0,7.0,2.0,1.0,,,,,,,,,,,,,
319,-0.14,7,7,Igor Silveira Gomes,Igor Gomes,9,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_UzfIqe6.png,5.97,282,Atlético-MG,I. Gomes,4.9,3.55,True,4,,igor-gomes,100084,1.0,8.0,5.0,3.0,6.0,,,,2.0,,2.0,,,,,,,,,
320,-0.69,7,6,Pedro Augusto Borges da Costa,Pedro Augusto,9,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_omYwNQA.png,3.28,356,Fortaleza,P. Augusto,0.0,2.13,True,4,,pedro-augusto,100085,4.0,9.0,8.0,1.0,7.0,,,,1.0,,1.0,,,,,,,,,
321,0.0,0,6,Luis Geovanny Segovia Vega,Segovia,9,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_TZ7Qc4F.png,3.0,263,Botafogo,Segovia,0.0,0.0,False,3,,segovia,100453,,,,,,,,,,,,,,,,,,,,
322,0.23,7,7,Yuri Alberto Monteiro da Silva,Yuri Alberto,9,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_wt9arbZ.png,9.19,264,Corinthians,Y. Alberto,13.0,5.95,True,5,,yuri-alberto,100652,2.0,7.0,6.0,6.0,10.0,2.0,3.0,,1.0,,3.0,,,1.0,,,,,,
323,-0.46,7,7,Lucas Esteves de Souza,Lucas Esteves,9,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_Oqbbci1.png,3.33,287,Vitória,L. Esteves,2.6,2.3,True,2,,lucas-esteves,100846,2.0,7.0,5.0,4.0,4.0,,2.0,,1.0,,1.0,,,,,,,,,
324,-0.68,9,3,Luan Cândido de Almeida,Luan Cândido,9,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_DTpZOty.png,5.18,280,Bragantino,L. Cândido,-0.6,3.63,True,3,,luan-candido,100848,3.0,12.0,18.0,7.0,4.0,1.0,1.0,2.0,,,1.0,,,,,,,,,
325,0.61,3,7,Ronald dos Santos Lopes,Ronald Lopes,9,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_Nhk7IV4.png,4.66,288,Criciúma,R. Lopes,5.2,2.77,True,4,,ronald-lopes,100969,1.0,7.0,7.0,,6.0,,,,,,,,,,,,,,,
326,-0.25,5,6,Derek Freitas Ribeiro,Derek,9,https://s.sde.globo.com/media/person_role/2023/07/21/photo_220x220_Rr5xK7r.png,3.87,373,Atlético-GO,Derek,1.7,2.46,True,5,,derek,100976,1.0,2.0,3.0,2.0,2.0,1.0,,,,,1.0,,,,,,,,,
327,0.06,9,7,José Antonio dos Santos Júnior,Júnior Santos,9,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_GZeQZHl.png,9.8,263,Botafogo,J. Santos,9.0,6.32,True,5,,junior-santos,101002,1.0,7.0,10.0,6.0,10.0,3.0,4.0,,2.0,,5.0,,,1.0,,,,,,
328,-0.16,6,6,Aldemir dos Santos Ferreira,Ferreira,9,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_nPg7koa.png,8.14,276,São Paulo,Ferreira,1.2,4.08,True,5,,ferreira,101290,1.0,4.0,3.0,1.0,5.0,2.0,1.0,,,,2.0,,,,,,,,,
329,-0.46,7,6,Ademir da Silva Santos Júnior,Ademir,9,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_IWREALz.png,4.31,265,Bahia,Ademir,0.2,2.43,True,5,,ademir,101314,,5.0,4.0,1.0,7.0,1.0,1.0,,,,,,,,,,,,,
330,1.35,2,3,Cláudio Rodrigues Gomes,Guga,9,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_k1fivRS.png,5.19,266,Fluminense,Guga,-1.0,-0.45,False,2,,guga,101319,3.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,
331,-0.79,6,7,Danilo Boza Júnior,Danilo Boza,9,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_b7q5w0V.png,5.44,286,Juventude,D. Boza,-1.3,3.52,True,3,,danilo-boza,101431,1.0,4.0,1.0,3.0,2.0,1.0,,1.0,,,1.0,,,,,,,,,
332,0.0,1,7,João Pedro Vilardi Pinto,Pepê,9,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_eQw4wlK.png,6.22,284,Grêmio,Pepê,0.0,2.1,False,4,,pepe,101573,,2.0,1.0,,,,,,,,,,,,,,,,,
333,0.0,4,6,Hugo Moura Arruda da Silva,Hugo Moura,9,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_jLwJb5G.png,5.49,267,Vasco,H. Moura,0.0,2.57,False,4,,hugo-moura,101594,1.0,7.0,2.0,,3.0,,,,1.0,1.0,,,,,,,,,,
334,3.92,4,7,Ramon Ramos Lima,Ramon,9,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_j3eOqDC.png,7.33,1371,Cuiabá,Ramon,18.0,5.23,True,2,,ramon,101597,2.0,3.0,2.0,,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
335,0.0,2,7,Caio Vinicius da Conceição,Caio Vinícius,9,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_fCg7WfQ.png,2.89,287,Vitória,C. Vinícius,0.0,0.8,False,4,,caio-vinicius,101601,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,
336,0.26,1,6,Daniel Nascimento Peixoto dos Santos,Peixoto,9,https://s.sde.globo.com/media/person_role/2024/04/28/photo_220x220_WXuSK4t.png,2.26,286,Juventude,Peixoto,1.2,1.2,True,4,,peixoto,101651,,,,,,,,,,,1.0,,,,,,,,,
337,0.23,7,7,Rhaldney Norberto Simião Gomes,Rhaldney,9,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_VWBr2KD.png,2.97,373,Atlético-GO,Rhaldney,3.4,1.62,True,4,,rhaldney,101666,3.0,11.0,12.0,,7.0,,,,,,1.0,,,,,,,,,
338,0.0,4,6,Felipe Jonatan Rocha Andrade,Felipe Jonatan,9,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_ZDljmkA.png,5.8,356,Fortaleza,F. Jonatan,0.0,2.93,False,2,,felipe-jonatan,101708,,3.0,2.0,,5.0,,,1.0,,,1.0,,,,,,,,,
339,1.23,7,7,Alerrandro Barra Mansa Realino de Souza,Alerrandro,9,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_v6x7rRS.png,7.0,287,Vitória,Alerrandro,8.3,3.46,True,5,,alerrandro,101715,1.0,7.0,4.0,4.0,8.0,,2.0,,1.0,,5.0,,,,,,,,,
340,0.0,3,7,Railan Reis Ferreira - Raylan,Railan,9,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_glaRaXf.png,3.73,1371,Cuiabá,Railan,0.0,2.13,False,2,,railan,101726,,4.0,3.0,,5.0,,,,,,,,,,,,,,,
341,0.8,7,7,Matheus França Silva,Matheuzinho,9,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Mq6sxK4.png,7.54,264,Corinthians,Matheuzinho,6.9,5.25,True,2,,matheuzinho,101727,1.0,13.0,4.0,4.0,8.0,,,3.0,,,1.0,,,,,,,,,
342,-0.34,8,7,Diego Henrique Costa Barbosa,Diego Costa,9,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_ApqbX2X.png,5.39,276,São Paulo,D. Costa,3.4,3.57,True,3,,diego-costa,101728,2.0,9.0,11.0,1.0,2.0,,,4.0,,,1.0,,,,,,,,,
343,-0.05,6,6,Claudio Coelho Salvático,Claudinho,9,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_6lSysiX.png,4.16,288,Criciúma,Claudinho,0.9,2.87,True,2,,claudinho,101752,,7.0,1.0,,,,1.0,1.0,,,1.0,,,1.0,,,,,,
344,0.65,2,6,Mayksilvan da Silva Ferreira,Mayk,9,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_i2B5PuQ.png,3.81,284,Grêmio,Mayk,3.6,2.4,True,2,,mayk,101820,,4.0,,,,,,,,,,,,,,,,,,
345,0.02,8,6,Vitor Hugo Naum dos Santos,Vitinho,9,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_fcyTaPY.png,10.41,280,Bragantino,Vitinho,4.6,6.11,True,5,,vitinho,101960,3.0,14.0,13.0,3.0,8.0,2.0,,,2.0,,3.0,,,1.0,,,,,,
346,-1.14,6,3,Emanuel Fermín Brítez,Brítez,9,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_HXZBgqO.png,2.03,356,Fortaleza,Brítez,-4.0,0.58,True,3,,britez,101995,4.0,3.0,6.0,2.0,2.0,,1.0,1.0,,1.0,1.0,,,,,,,,,
347,1.51,8,7,Joaquín Piquerez Moreira,Piquerez,9,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_loXGEPe.png,14.13,275,Palmeiras,Piquerez,18.7,8.45,True,2,,piquerez,102130,1.0,12.0,7.0,8.0,13.0,2.0,,5.0,,,2.0,,,,,,,,,
348,0.0,0,6,Vitor Eudes de Souza Costa,Vitor Eudes,9,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_SYE5Cts.png,1.0,266,Fluminense,V. Eudes,0.0,0.0,False,1,,vitor-eudes,102137,,,,,,,,,,,,,,,,,,,,
