,atletas.foto,atletas.jogos_num,atletas.posicao_id,atletas.nome,atletas.pontos_num,atletas.slug,atletas.variacao_num,atletas.apelido_abreviado,atletas.apelido,atletas.minimo_para_valorizar,atletas.entrou_em_campo,atletas.clube.id.full.name,atletas.status_id,atletas.atleta_id,atletas.media_num,atletas.rodada_id,atletas.preco_num,atletas.clube_id,A,CA,DS,FC,FD,FF,FS,G,I,SG,DE,GS,FT,CV,PS,PC,PP,DP,V,GC
255,https://s.sde.globo.com/media/person_role/2023/03/13/photo_220x220_PUzvx3f.png,0,4,Jhegson Sebastián Méndez Carabalí,0.0,jhegson-mendez,0.0,J. Méndez,Jhegson Méndez,,False,São Paulo,6,94786,0.0,23,4.0,276,,,,,,,,,,,,,,,,,,,,
256,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,16,4,Rodrigo Andrés Battaglia,0.0,battaglia,0.0,Battaglia,Battaglia,,False,Atlético-MG,7,94845,1.13,23,2.38,282,,3.0,17.0,20.0,3.0,2.0,9.0,,,,,,1.0,2.0,,,,,,
257,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_Bzva6ru.png,10,4,Lucas Fernandes da Silva,0.9,lucas-fernandes,-0.42,L. Fernandes,Lucas Fernandes,,True,Cuiabá,6,94931,1.21,23,3.48,1371,,1.0,4.0,4.0,4.0,2.0,6.0,,,,,,,,,,,,,
258,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_U4Lwrth.png,14,2,Luis Antônio da Rocha Júnior,0.0,juninho-capixaba,0.0,J. Capixaba,Juninho Capixaba,,False,Bragantino,5,94968,5.18,23,10.84,280,,3.0,41.0,18.0,2.0,3.0,24.0,,1.0,3.0,,,,,,,,,,
259,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_vGTDrZr.png,12,5,Gabriel Pereira Taliari,0.0,gabriel-taliari,0.0,G. Taliari,Gabriel Taliari,,False,Juventude,6,95131,2.4,23,3.55,286,2.0,,3.0,7.0,2.0,1.0,17.0,,3.0,,,,2.0,,,,,,,
260,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_OoYMXid.png,20,4,Gregore de Magalhães da Silva,7.5,gregore,0.82,Gregore,Gregore,,True,Botafogo,7,95464,2.25,23,4.65,263,1.0,4.0,43.0,56.0,2.0,3.0,7.0,,1.0,,,,,,1.0,,,,,
261,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_DKQOGT2.png,18,2,Igor Vinícius de Souza,0.0,igor-vinicius,0.0,I. Vinícius,Igor Vinícius,,False,São Paulo,6,95466,4.07,23,5.71,276,2.0,3.0,28.0,13.0,1.0,1.0,27.0,,1.0,5.0,,,1.0,1.0,,1.0,,,,1.0
262,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_wftQgQv.png,20,4,Raniele Almeida Melo,0.0,raniele,0.0,Raniele,Raniele,,False,Corinthians,7,95556,3.82,23,6.62,264,,6.0,51.0,22.0,7.0,6.0,23.0,,1.0,,,,1.0,,,,,,,
263,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_Ho8rTXl.png,16,4,Lucas Kal Schenfeld Progioli,0.0,lucas-kal,0.0,L. Kal,Lucas Kal,,False,Atlético-GO,6,95662,1.66,23,3.24,373,1.0,1.0,16.0,11.0,2.0,3.0,4.0,,,,,,,,,,,,,
264,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_38OPKZz.png,15,2,Miguel Ángel Trauco Saavedra,0.5,trauco,0.02,Trauco,Trauco,,True,Criciúma,7,95738,1.62,23,3.59,288,,2.0,10.0,7.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,,,,
265,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO_GTVYOSI.png,8,3,Tobias Pereira Figueiredo,0.0,tobias-figueiredo,0.0,T. Figueiredo,Tobias Figueiredo,,False,Criciúma,7,95878,0.27,23,1.55,288,,2.0,1.0,6.0,1.0,2.0,4.0,,,,,,,,,,,,,
266,https://s.sde.globo.com/media/person_role/2024/07/26/photo_FORMATO_qeBibe4.png,10,4,Luiz Filipe da Rosa Machado - Felipe,2.1,machado,0.17,Machado,Machado,,True,Vitória,7,96089,0.86,23,2.34,287,,2.0,6.0,10.0,3.0,1.0,4.0,,,,,,,,,,,,,
267,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_Lwuhu7n.png,13,4,Vinicius Moreira de Lima,1.3,lima,-0.18,Lima,Lima,,True,Fluminense,6,96340,3.03,23,7.0,266,,2.0,10.0,10.0,1.0,7.0,25.0,2.0,,,,,,1.0,,,,,,
268,https://s.sde.globo.com/media/person_role/2024/08/16/photo_FORMATO_B0JwXGp.png,3,4,Charles Rigon Mattos,7.3,charles,1.0,Charles,Charles,,True,Corinthians,7,96342,3.83,23,6.22,264,,1.0,8.0,5.0,2.0,2.0,1.0,,1.0,,,,,,,,,,,
269,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_tZZNLQo.png,20,4,Matheus Fellipe Costa Pereira,0.3,matheus-pereira,-0.6,M. Pereira,Matheus Pereira,,True,Cruzeiro,3,96610,6.08,23,9.3,283,4.0,6.0,9.0,20.0,11.0,19.0,58.0,5.0,6.0,,,,2.0,,,,,,,
270,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_j7yMylW.png,17,4,Allan Rodrigues de Souza,0.5,allan,-0.17,Allan,Allan,,True,Flamengo,6,96652,1.79,23,3.89,262,,3.0,25.0,19.0,2.0,2.0,12.0,,,,,,,,,1.0,,,,
271,https://s.sde.globo.com/media/person_role/2024/03/24/photo_FORMATO.png,21,6,Gabriel Alejandro Milito,4.18,gabriel-milito,-0.17,G. Milito,Gabriel Milito,,True,Atlético-MG,7,96673,4.83,23,8.49,282,,,,,,,,,,,,,,,,,,,7.0,
272,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_HmHq0Tu.png,17,2,Renzo Saravia,4.1,saravia,-0.71,Saravia,Saravia,,True,Atlético-MG,7,96725,4.08,23,7.13,282,,2.0,36.0,30.0,1.0,2.0,21.0,,1.0,5.0,,,,,,1.0,,,,
273,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_dArb0z1.png,4,3,Cleidson Andrade da Souza Silva,0.0,camutanga,0.0,Camutanga,Camutanga,,False,Vitória,5,96793,0.63,23,2.34,287,,1.0,3.0,3.0,1.0,2.0,2.0,,,,,,,1.0,,,,,,
274,https://s.sde.globo.com/media/person_role/2024/05/13/photo_FORMATO_3NTjVXj.png,10,5,Carlos Moisés de Lima,1.9,carlinhos,0.1,Carlinhos,Carlinhos,,True,Flamengo,7,96831,2.21,23,3.32,262,,1.0,3.0,6.0,2.0,4.0,,2.0,3.0,,,,,,,,,,,
275,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_0C3TGei.png,18,5,Arthur Gomes Lourenço,3.7,arthur-gomes,0.03,A. Gomes,Arthur Gomes,,True,Cruzeiro,2,96966,3.18,23,5.62,283,1.0,1.0,14.0,20.0,10.0,8.0,12.0,2.0,11.0,,,,1.0,,,,,,,
276,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_1seH9AO.png,9,5,Jony Alexander González Copete,0.0,yony-gonzalez,0.0,Y. González,Yony González,,False,Atlético-GO,6,97080,1.15,23,2.83,373,,,3.0,6.0,2.0,2.0,9.0,,,,,,,,,,,,,
277,https://s.sde.globo.com/media/person_role/2024/08/15/photo_FORMATO_k6f9iFp.png,3,2,Luís Eduardo Marques dos Santos,0.9,dudu,-0.23,Dudu,Dudu,,True,Criciúma,7,97133,0.47,23,3.1,288,,,1.0,1.0,,,1.0,,,,,,,,,,,,,
278,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_hHpUtkJ.png,12,4,Mathías Adalberto Villasanti Rolón,0.0,villasanti,0.0,Villasanti,Villasanti,,False,Grêmio,6,97145,4.76,23,8.88,284,1.0,2.0,36.0,19.0,1.0,1.0,13.0,1.0,,,,,,,,,,,,
279,https://s.sde.globo.com/media/person_role/2024/07/16/photo_FORMATO_QgbA4mS.png,6,5,Janderson Santos de Souza,2.6,janderson,0.61,Janderson,Janderson,,True,Atlético-GO,6,97245,2.1,23,4.19,373,,2.0,8.0,10.0,3.0,3.0,10.0,,,,,,,1.0,,,,,,
280,https://s.sde.globo.com/media/person_role/2022/03/01/e6fac1f227854170a80b2cf3234bfa1d_FORMATO.png,21,6,Rogério Mücke Ceni,9.04,rogerio-ceni,0.14,R. Ceni,Rogério Ceni,,True,Bahia,7,97341,5.07,23,9.77,265,,,,,,,,,,,,,,,,,,,10.0,
281,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_2Luig7d.png,0,3,Romércio Pereira da Conceição,0.0,romercio,0.0,Romércio,Romércio,,False,Juventude,6,97443,0.0,23,3.0,286,,,,,,,,,,,,,,,,,,,,
282,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_nKRokLk.png,9,2,Fernando Marçal de Oliveira,0.0,marcal,0.0,Marçal,Marçal,,False,Botafogo,6,97468,4.51,23,6.89,263,,3.0,14.0,8.0,1.0,,10.0,1.0,,3.0,,,,,,,,,,
283,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_6COfCnm.png,21,4,Shaylon Kallyson Cardozo - Cardoso,1.2,shaylon,-0.07,Shaylon,Shaylon,,True,Atlético-GO,6,97520,2.38,23,4.57,373,1.0,2.0,13.0,10.0,6.0,13.0,3.0,2.0,,,,,1.0,,,,1.0,,,
284,https://s.sde.globo.com/media/person_role/2024/06/26/photo_FORMATO.png,18,2,William Bernardo Willemen - Willeam Lepu,2.5,willean-lepo,-0.24,W. Lepo,Willean Lepo,,True,Vitória,7,97522,3.62,23,5.11,287,,2.0,40.0,14.0,3.0,3.0,15.0,,2.0,2.0,,,,,,,,,,
285,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ZA5gyHo.png,15,3,Félix Eduardo Torres Caicedo,5.9,felix-torres,0.59,F. Torres,Félix Torres,,True,Corinthians,7,97642,3.07,23,7.04,264,,2.0,19.0,19.0,1.0,1.0,2.0,,1.0,5.0,,,1.0,,,,,,,
286,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_YJUCJBH.png,15,3,Murilo Cerqueira Paim,0.0,murilo,0.0,Murilo,Murilo,,False,Palmeiras,6,97653,3.04,23,8.61,275,,3.0,12.0,19.0,1.0,6.0,4.0,,1.0,7.0,,,,1.0,,,,,,
287,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_l7c3hxY.png,10,5,Erick de Arruda Serafim,0.0,erick,0.0,Erick,Erick,,False,São Paulo,6,97810,0.79,23,3.53,276,1.0,1.0,2.0,3.0,,,5.0,,,,,,,,,,,,,
288,https://s.sde.globo.com/media/person_role/2024/05/13/photo_FORMATO_Nw5qKTd.png,14,3,Leonardo Rech Ortiz,7.0,leo-ortiz,0.9,L. Ortiz,Léo Ortiz,,True,Flamengo,6,97867,3.57,23,8.07,262,2.0,2.0,19.0,7.0,1.0,4.0,4.0,,,3.0,,,,,,,,,,
289,https://s.sde.globo.com/media/person_role/2024/07/01/photo_220x220_XqRTvwK.png,6,2,Iago Amaral Borduchi,6.2,iago,0.41,Iago,Iago,,True,Bahia,6,97868,3.32,23,6.02,265,,,4.0,2.0,2.0,1.0,5.0,,,2.0,,,,,,,,,,
290,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_cgStWK5.png,11,3,Vitor Eduardo da Silva Matos,0.0,vitao,0.0,Vitão,Vitão,,False,Internacional,7,97900,2.67,23,4.73,285,,3.0,7.0,11.0,2.0,3.0,5.0,,,4.0,,,,,,,,,,
291,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_b9ZdFP4.png,9,4,Luís Felipe Oyama,0.0,luis-oyama,-1.23,L. Oyama,Luís Oyama,,True,Juventude,6,97908,2.17,23,3.56,286,,,6.0,4.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,
292,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_PzrcPox.png,19,4,Erick Luis Conrado de Carvalho,0.0,erick,0.0,Erick,Erick,,False,Athlético-PR,7,98022,4.3,23,7.1,293,1.0,1.0,39.0,23.0,5.0,11.0,18.0,1.0,1.0,,,,2.0,,,,,,,
293,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_btuS15d.png,15,5,Pedro Raul Garay da Silva,3.2,pedro-raul,0.33,P. Raul,Pedro Raul,,True,Corinthians,2,98225,1.31,23,3.02,264,,2.0,11.0,9.0,4.0,4.0,7.0,,2.0,,,,,,,,,,,
294,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_sq29S9f.png,21,3,Bartolomeu Jacinto Quissanga,4.1,bastos,0.37,Bastos,Bastos,,True,Botafogo,7,98280,3.86,23,5.67,263,,3.0,20.0,21.0,,8.0,4.0,3.0,1.0,7.0,,,,,,1.0,,,,
295,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_OKP0vwQ.png,16,3,Victor Hugo Soares dos Santos,6.0,kanu,0.14,Kanu,Kanu,,True,Bahia,7,98484,1.97,23,3.81,265,,7.0,8.0,19.0,1.0,,17.0,,,5.0,,,,,,,,,,
296,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_Lb03bwo.png,20,4,Jean Lucas de Souza Oliveira,5.5,jean-lucas,0.33,J. Lucas,Jean Lucas,,True,Bahia,7,98517,5.01,23,7.79,265,4.0,3.0,25.0,23.0,9.0,21.0,33.0,2.0,1.0,,,,,,,,,,,
297,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_XpAwacz.png,9,3,Benjamín Kuščević Jaramillo,-0.4,kuscevic,-1.03,Kuscevic,Kuscevic,,True,Fortaleza,2,98619,3.31,23,4.85,356,,1.0,8.0,7.0,1.0,1.0,3.0,1.0,2.0,3.0,,,,1.0,,,,,,
298,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_KxKxL8O.png,15,5,Jefferson David Savarino Quintero,5.9,savarino,-0.16,Savarino,Savarino,,True,Botafogo,3,98672,4.09,23,7.41,263,3.0,3.0,1.0,6.0,11.0,4.0,4.0,4.0,3.0,,,,,,,,,,,
299,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_JnDE8PH.png,16,5,Tomás Esteban Cuello,0.9,cuello,-0.16,Cuello,Cuello,,True,Athlético-PR,7,98909,3.56,23,5.55,293,2.0,2.0,12.0,12.0,9.0,10.0,12.0,1.0,5.0,,,,2.0,,,,,,,
300,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_Y6GueeQ.png,9,2,Matías Nicolás Viña Susperreguy,0.0,vina,0.0,Viña,Viña,,False,Flamengo,5,98974,1.39,23,4.63,262,,1.0,5.0,4.0,1.0,2.0,2.0,,,1.0,,,,,,,,,,
301,https://s.sde.globo.com/media/person_role/2024/08/07/photo_220x220_iceK1km.png,2,3,Agustín Maximiliano Rogel Paita,0.8,rogel,-0.38,Rogel,Rogel,,True,Internacional,7,98975,1.55,23,4.05,285,,,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,
302,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_fK3iFMZ.png,20,5,Pablo Vegetti,0.0,vegetti,0.0,Vegetti,Vegetti,,False,Vasco,7,99198,6.3,23,12.49,267,1.0,4.0,9.0,24.0,16.0,30.0,48.0,7.0,16.0,,,,2.0,,2.0,,2.0,,,
303,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_WaoVDSt.png,9,2,José Luis Rodríguez Bebanz,0.0,puma-rodriguez,0.0,P. Rodríguez,Puma Rodríguez,,False,Vasco,6,99213,2.43,23,4.51,267,,,9.0,2.0,,2.0,,,,2.0,,,,,,,,,,
304,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_c5iH0Ku.png,10,4,Diego Nicolás de la Cruz Arcosa,0.0,de-la-cruz,0.0,D. Cruz,De la Cruz,,False,Flamengo,7,99228,7.74,23,12.84,262,2.0,1.0,22.0,13.0,5.0,8.0,29.0,2.0,,,,,1.0,,,,,,,
305,https://s.sde.globo.com/media/person_role/2024/07/29/photo_FORMATO_uebM1kx.png,4,4,Gonzalo Gastón Freitas Silva,4.2,gonzalo-freitas,0.14,G. Freitas,Gonzalo Freitas,,True,Atlético-GO,6,99234,5.3,23,6.45,373,,2.0,13.0,7.0,5.0,4.0,3.0,,,,,,,,,1.0,,,,
306,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_up62cTi.png,17,4,Tomás Pochettino,8.6,pochettino,1.12,Pochettino,Pochettino,,True,Fortaleza,7,99267,5.73,23,9.07,356,6.0,4.0,23.0,15.0,4.0,7.0,14.0,4.0,2.0,,,,,,,1.0,,,,
307,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_9Ge6HYf.png,14,3,Alexander Nahuel Barboza Ullúa,-0.1,alexander-barboza,-0.1,A. Barboza,Alexander Barboza,,True,Botafogo,3,99274,2.78,23,4.0,263,,6.0,12.0,18.0,3.0,6.0,1.0,,1.0,6.0,,,,1.0,,,,,,
308,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_2S2h9nH.png,5,5,Juan Ignacio Dinenno de Cara,20.1,dinenno,3.77,Dinenno,Dinenno,,True,Cruzeiro,6,99316,5.6,23,10.36,283,,1.0,,1.0,3.0,1.0,2.0,3.0,1.0,,,,,,,,,,,
309,https://s.sde.globo.com/media/person_role/2024/08/09/photo_FORMATO_FZ4aNBC.png,20,6,Luis Francisco Zubeldía,3.23,luis-zubeldia,-0.72,L. Zubeldía,Luis Zubeldía,,True,São Paulo,7,99366,5.21,23,9.44,276,,,,,,,,,,,,,,,,,,,10.0,
310,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_oeaxG9n.png,5,3,Robert Samuel Rojas Chávez,0.0,robert-rojas,0.0,R. Rojas,Robert Rojas,,False,Vasco,6,99387,1.84,23,3.21,267,,,4.0,2.0,,,,,,1.0,,,,,,,,,,
311,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_5FJVKbT.png,19,4,Gabriel Baralhas dos Santos,0.0,baralhas,0.0,Baralhas,Baralhas,,False,Atlético-GO,6,99440,3.9,23,5.97,373,1.0,5.0,36.0,13.0,8.0,11.0,17.0,1.0,1.0,,,,,,,,,,,
312,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_sM4o3AF.png,21,1,Agustín Daniel Rossi,7.0,rossi,0.31,Rossi,Rossi,,True,Flamengo,7,99552,2.64,23,6.11,262,,,,,,,4.0,,,3.0,56.0,25.0,,,,,,1.0,,
313,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_uJhNaxu.png,19,2,Guilherme Kennedy Romão,0.0,guilherme-romao,0.0,G. Romão,Guilherme Romão,,False,Atlético-GO,6,99623,3.47,23,4.8,373,3.0,5.0,11.0,14.0,7.0,13.0,27.0,1.0,4.0,2.0,,,,1.0,,,,,,
314,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_RYUmTsY.png,11,4,Jhon Adolfo Arias Andrade,0.0,arias,0.0,Arias,Arias,,False,Fluminense,7,99815,6.02,23,12.7,266,1.0,3.0,23.0,11.0,7.0,12.0,28.0,1.0,1.0,,,,,,,,,,,
315,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_XppRgGL.png,20,5,Paulo Henrique Sampaio Filho,0.0,paulinho,-0.81,Paulinho,Paulinho,,True,Atlético-MG,7,99818,4.84,23,10.52,282,1.0,2.0,20.0,8.0,11.0,8.0,14.0,6.0,8.0,,,,,1.0,1.0,,,,,
316,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Oa1eUuU.png,17,3,Alan Javier Franco,0.0,alan-franco,-0.99,A. Franco,Alan Franco,,True,São Paulo,7,99889,3.0,23,5.96,276,1.0,5.0,18.0,13.0,,3.0,4.0,,1.0,7.0,,,,1.0,,,,,,1.0
317,https://s.sde.globo.com/media/person_role/2024/07/12/photo_220x220_lgqGgyh.png,4,5,Ronie Edmundo Carrillo Morales,5.6,carrillo,-0.28,Carrillo,Carrillo,,True,Juventude,6,100076,4.78,23,5.8,286,,,5.0,3.0,2.0,2.0,4.0,1.0,,,,,,,,,,,,
318,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_wjGLEpf.png,13,4,Federico Matías Javier Zaracho,0.0,zaracho,0.0,Zaracho,Zaracho,,False,Atlético-MG,6,100079,3.23,23,7.04,282,,1.0,15.0,10.0,2.0,4.0,13.0,2.0,1.0,,,,,,,,,,,
319,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_UzfIqe6.png,12,4,Igor Silveira Gomes,12.2,igor-gomes,1.52,I. Gomes,Igor Gomes,,True,Atlético-MG,6,100084,3.54,23,6.74,282,2.0,3.0,11.0,12.0,3.0,3.0,12.0,1.0,,,,,2.0,,,,,,,
320,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_omYwNQA.png,19,4,Pedro Augusto Borges da Costa,0.0,pedro-augusto,-0.11,P. Augusto,Pedro Augusto,,True,Fortaleza,7,100085,1.88,23,3.17,356,1.0,6.0,28.0,27.0,2.0,1.0,18.0,,,,,,,,,1.0,,,,
321,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_TZ7Qc4F.png,0,3,Luis Geovanny Segovia Vega,0.0,segovia,0.0,Segovia,Segovia,,False,Botafogo,6,100453,0.0,23,3.0,263,,,,,,,,,,,,,,,,,,,,
322,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_wt9arbZ.png,17,5,Yuri Alberto Monteiro da Silva,0.0,yuri-alberto,0.0,Y. Alberto,Yuri Alberto,,False,Corinthians,6,100652,5.04,23,8.84,264,2.0,4.0,13.0,21.0,10.0,14.0,26.0,4.0,8.0,,,,1.0,,,,,,,
323,https://s.sde.globo.com/media/person_role/2024/06/25/photo_220x220_gfmexdE.png,6,4,Matheus Henrique de Souza,4.6,matheus-henrique,0.25,M. Henrique,Matheus Henrique,,True,Cruzeiro,7,100742,4.18,23,7.03,283,,2.0,9.0,8.0,2.0,6.0,7.0,1.0,,,,,,,,,,,,
324,https://s.sde.globo.com/media/person_role/2024/07/15/photo_220x220_823HKPQ.png,3,4,Igor Matheus Liziero Pereira,0.0,liziero,0.0,Liziero,Liziero,,False,São Paulo,6,100761,1.6,23,3.9,276,,1.0,5.0,5.0,,1.0,1.0,,,,,,,,,,,,,
325,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_hWYsgxj.png,0,1,Brenno Oliveira Fraga Costa,0.0,brenno,0.0,Brenno,Brenno,,False,Grêmio,6,100830,0.0,23,4.0,284,,,,,,,,,,,,,,,,,,,,
326,https://s.sde.globo.com/media/person_role/2024/08/20/photo_FORMATO_S9vlZEa.png,0,3,Ruan Tressoldi Netto,0.0,ruan,0.0,Ruan,Ruan,,False,São Paulo,6,100842,0.0,23,6.0,276,,,,,,,,,,,,,,,,,,,,
327,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_Oqbbci1.png,19,2,Lucas Esteves de Souza,3.7,lucas-esteves,0.47,L. Esteves,Lucas Esteves,,True,Vitória,7,100846,2.53,23,3.79,287,1.0,7.0,20.0,21.0,3.0,10.0,17.0,1.0,7.0,1.0,,,,,,,,,,
328,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_DTpZOty.png,18,3,Luan Cândido de Almeida,3.5,luan-candido,0.09,L. Cândido,Luan Cândido,,True,Bragantino,7,100848,3.3,23,5.48,280,,4.0,28.0,32.0,4.0,11.0,6.0,1.0,2.0,3.0,,,,,,,,,,
329,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_Nhk7IV4.png,14,4,Ronald dos Santos Lopes,1.7,ronald-lopes,0.09,R. Lopes,Ronald Lopes,,True,Criciúma,6,100969,2.18,23,3.97,288,2.0,3.0,16.0,19.0,1.0,3.0,13.0,,,,,,,,,,,,,
330,https://s.sde.globo.com/media/person_role/2023/07/21/photo_220x220_Rr5xK7r.png,13,5,Derek Freitas Ribeiro,1.2,derek,0.0,Derek,Derek,,True,Atlético-GO,6,100976,1.5,23,3.17,373,,1.0,9.0,8.0,1.0,3.0,7.0,1.0,1.0,,,,,1.0,,,,,,
331,https://s.sde.globo.com/media/person_role/2024/07/18/photo_FORMATO.png,4,4,Gustavo Nonato Santana,0.0,nonato,-0.46,Nonato,Nonato,,True,Fluminense,2,100987,0.23,23,3.26,266,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,
332,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_GZeQZHl.png,17,5,José Antonio dos Santos Júnior,0.0,junior-santos,0.0,J. Santos,Júnior Santos,,False,Botafogo,5,101002,4.27,23,7.59,263,2.0,2.0,8.0,16.0,13.0,14.0,15.0,3.0,16.0,,,,1.0,,,,,,,
333,https://s.sde.globo.com/media/person_role/2021/04/15/6b25bcef84ca2ca67c4b19b4e5356ca3_FORMATO.png,2,6,Umberto Lourenço Louzer Filho,8.38,umberto-louzer,1.47,U. Louzer,Umberto Louzer,,True,Atlético-GO,6,101077,5.68,23,8.14,373,,,,,,,,,,,,,,,,,,,1.0,
334,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_nPg7koa.png,19,5,Aldemir dos Santos Ferreira,0.0,ferreira,-0.47,Ferreira,Ferreira,,True,São Paulo,5,101290,4.23,23,7.54,276,1.0,4.0,12.0,11.0,5.0,9.0,28.0,5.0,1.0,,,,,,1.0,,,,,
335,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_IWREALz.png,15,5,Ademir da Silva Santos Júnior,0.0,ademir,0.0,Ademir,Ademir,,False,Bahia,5,101314,2.19,23,4.23,265,1.0,,9.0,5.0,2.0,4.0,10.0,1.0,2.0,,,,,,,,,,,
336,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_k1fivRS.png,4,2,Cláudio Rodrigues Gomes,0.0,guga,0.0,Guga,Guga,,False,Fluminense,6,101319,-0.4,23,2.9,266,,3.0,3.0,5.0,,1.0,1.0,,,,,,,1.0,,,,,,
337,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_b7q5w0V.png,15,3,Danilo Boza Júnior,0.0,danilo-boza,-1.43,D. Boza,Danilo Boza,,True,Juventude,6,101431,3.41,23,5.48,286,,1.0,8.0,2.0,4.0,6.0,5.0,2.0,,3.0,,,,,,,,,,
338,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_eQw4wlK.png,13,4,João Pedro Vilardi Pinto,5.3,pepe,0.29,Pepê,Pepê,,True,Grêmio,7,101573,2.46,23,5.22,284,,1.0,23.0,15.0,,3.0,21.0,,1.0,,,,,1.0,,,,,,
339,https://s.sde.globo.com/media/person_role/2024/07/03/photo_FORMATO.png,7,1,Hugo de Souza Nogueira,9.0,hugo-souza,1.05,H. Souza,Hugo Souza,,True,Corinthians,7,101574,4.14,23,8.04,264,,2.0,,,,,,,,2.0,28.0,7.0,,,,,,,,
340,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_jLwJb5G.png,15,4,Hugo Moura Arruda da Silva,1.2,hugo-moura,0.15,H. Moura,Hugo Moura,,True,Vasco,7,101594,2.81,23,5.19,267,3.0,5.0,27.0,26.0,1.0,6.0,9.0,,,,,,,1.0,,,,,,
