,atletas.preco_num,atletas.clube.id.full.name,atletas.jogos_num,atletas.media_num,atletas.variacao_num,atletas.minimo_para_valorizar,atletas.entrou_em_campo,atletas.atleta_id,atletas.apelido,atletas.nome,atletas.clube_id,atletas.status_id,atletas.pontos_num,atletas.foto,atletas.posicao_id,atletas.apelido_abreviado,atletas.rodada_id,atletas.slug,A,CA,DS,FC,FD,FF,FS,FT,G,I,DE,GS,SG,PS,V,CV,DP,PC,PP,GC
434,6.73,Botafogo,6,3.92,0.0,,False,107170,Jeffinho,Jefferson Ruan Pereira dos Santos,263,5,0.0,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_jfNtXEg.png,5,Jeffinho,16,jeffinho,1.0,2.0,3.0,7.0,4.0,4.0,6.0,,1.0,,,,,,,,,,,
435,1.4,Botafogo,4,-0.33,0.0,,False,107172,Patrick de Paula,Patrick de Paula Carreiro,263,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_tS5MIor.png,4,P. Paula,16,patrick-de-paula,,2.0,,3.0,,2.0,,,,,,,,,,,,,,
436,4.16,São Paulo,11,1.63,0.0,,False,107173,Michel Araújo,Michel Daryl Araújo Villar,276,5,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_498ez5E.png,4,M. Araújo,16,michel-araujo,1.0,3.0,7.0,9.0,3.0,4.0,7.0,,,,,,,,,,,,,
437,4.59,Corinthians,7,3.43,-0.32,,True,107179,Matheus Donelli,Matheus Planelles Donelli,264,7,-1.0,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_9utJF4u.png,1,M. Donelli,16,matheus-donelli,,,,,,,,,,,29.0,12.0,,,,,1.0,,,
438,3.9,Athlético-PR,8,2.63,-0.36,,True,107183,Léo Linck,Leonardo Matias Baiersdorf Linck,293,6,-1.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bL4Rm1s.png,1,L. Linck,16,leo-linck,,1.0,,,,,,,,,31.0,11.0,1.0,,,1.0,,,,
439,2.0,Athlético-PR,0,0.0,0.0,,False,107191,Leonardo Ataíde,Leonardo Ataíde de Oliveira Siqueira,293,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_4kdpe6Z.png,2,L. Ataíde,16,leonardo-ataide,,,,,,,,,,,,,,,,,,,,
440,2.25,Cuiabá,6,1.45,0.0,,False,107203,Max,Max Alves da Silva,1371,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_tZvTg6Z.png,4,Max,16,max,,1.0,2.0,2.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,
441,3.76,Palmeiras,2,2.35,0.0,,False,107225,Gustavo Garcia,Gustavo Garcia dos Santos,275,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_jWfyxOy.png,2,G. Garcia,16,gustavo-garcia,,,,,,,,,,3.0,,,1.0,,,,,,,
442,6.24,Palmeiras,9,3.93,-0.82,,True,107236,Vanderlan,Vanderlan Barbosa da Silva,275,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_JhaBedf.png,2,Vanderlan,16,vanderlan,1.0,,5.0,4.0,,2.0,,,,,,,5.0,,,,,1.0,,
443,3.83,Juventude,8,2.5,0.0,,False,107238,Marcelinho,Marcelo José de Lima Filho,286,5,0.0,https://s.sde.globo.com/media/person_role/2024/04/26/photo_FORMATO_1GgfZEe.png,5,Marcelinho,16,marcelinho,1.0,1.0,4.0,4.0,3.0,4.0,12.0,,,4.0,,,,,,,,,,
444,1.52,Athlético-PR,9,0.35,0.0,,False,107256,Zé Vitor,Jose Vitor Silva Neves,293,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/13/photo_220x220_dAbIrS8.png,4,Z. Vitor,16,ze-vitor,,2.0,3.0,5.0,1.0,1.0,2.0,,,,,,,,,,,,,
445,7.62,Fluminense,4,3.75,-1.23,,True,107498,André,André Trindade da Costa Neto,266,6,1.4,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_0Njhcgz.png,4,André,16,andre,1.0,4.0,8.0,7.0,,,13.0,,,,,,,,,,,,,
446,2.0,Atlético-GO,0,0.0,0.0,,False,107664,Thayllon,Thayllon Lopes Medeiros,373,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_UGtlqUd.png,5,Thayllon,16,thayllon,,,,,,,,,,,,,,,,,,,,
447,1.64,Criciúma,3,0.33,0.0,,False,107666,João Carlos,João Carlos Barros Lopes,288,6,0.0,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_HlvP7yl.png,5,J. Carlos,16,joao-carlos,,,,1.0,,1.0,1.0,,,,,,,,,,,,,
448,3.0,Criciúma,0,0.0,0.0,,False,107700,Eduardo Melo,Eduardo de Queiroz Melo,288,6,0.0,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_9c3cd5s.png,5,E. Melo,16,eduardo-melo,,,,,,,,,,,,,,,,,,,,
449,2.0,Atlético-GO,0,0.0,0.0,,False,107740,Emerson Júnior,Emerson Fabiano Kerber Júnior,373,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO.png,1,E. Júnior,16,emerson-junior,,,,,,,,,,,,,,,,,,,,
450,3.28,Vasco,4,0.37,-0.12,,True,107744,Praxedes,Bruno Conceição Praxedes,267,2,1.7,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_kPHzPIn.png,4,Praxedes,16,praxedes,,2.0,1.0,4.0,1.0,1.0,3.0,,,,,,,,,,,,,
451,4.0,Bahia,0,0.0,0.0,,False,107748,Adriel,Adriel Vasconcelos Ramos,265,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_0qGGyWx.png,1,Adriel,16,adriel,,,,,,,,,,,,,,,,,,,,
452,4.16,Grêmio,5,3.7,0.17,,False,107801,Natã,Natã Felipe de Amorim Santos,284,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Kjugdhc.png,3,Natã,16,nata,,1.0,3.0,1.0,1.0,,,,,,,,3.0,,,,,,,
453,1.2,Internacional,2,-0.55,0.0,,False,107809,Matheus Dias,Matheus dos Santos Dias,285,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_wwiHUgs.png,4,M. Dias,16,matheus-dias,,1.0,,2.0,,,1.0,,,,,,,,,,,,,
454,2.0,Vitória,0,0.0,0.0,,False,107859,Fintelman,Alexandre Fintelman de Mello Ribeiro da Silva,287,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_C8LyEyp.png,1,Fintelman,16,fintelman,,,,,,,,,,,,,,,,,,,,
455,4.05,São Paulo,6,2.4,0.0,,False,107873,Bobadilla,Damián Josué Bobadilla Benítez,276,7,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_BoNwEka.png,4,Bobadilla,16,bobadilla,,1.0,7.0,6.0,,1.0,,,1.0,,,,,,,,,,,
456,6.9,Corinthians,15,4.17,0.0,,False,107908,Hugo,Hugo Ferreira de Farias,264,2,0.0,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_h4IhTE1.png,2,Hugo,16,hugo,2.0,1.0,26.0,25.0,1.0,6.0,8.0,2.0,,1.0,,,3.0,,,,,1.0,,
457,3.79,Corinthians,6,1.63,0.0,,False,107950,Fausto Vera,Fausto Mariano Vera,264,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_qmsceut.png,4,F. Vera,16,fausto-vera,,,2.0,3.0,3.0,4.0,3.0,,,,,,,,,,,,,
458,4.71,Cuiabá,13,3.07,0.0,,False,108133,Isidro Pitta,Isidro Miguel Pitta Saldívar,1371,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_VmtW8Bv.png,5,I. Pitta,16,isidro-pitta,,1.0,3.0,10.0,9.0,6.0,7.0,,3.0,9.0,,,,2.0,,,,,1.0,
459,2.17,Atlético-GO,2,-0.05,0.0,,False,108352,Gabriel Barros,Gabriel de Sousa Barros,373,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/22/photo_FORMATO_FfX4EYz.png,5,G. Barros,16,gabriel-barros,,,3.0,4.0,,,1.0,,,,,,,,,1.0,,,,
460,3.0,Athlético-PR,0,0.0,0.0,,False,108624,Arriagada,Luciano Daniel Arriagada García,293,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_9Gl7lZe.png,5,Arriagada,16,arriagada,,,,,,,,,,,,,,,,,,,,
461,2.16,Botafogo,1,1.7,0.0,,False,109114,Matheus Nascimento,Matheus Nascimento de Paula,263,5,0.0,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_g47taLF.png,5,M. Nascimento,16,matheus-nascimento,,,1.0,,,,1.0,,,,,,,,,,,,,
462,9.96,Botafogo,15,4.24,-1.52,,True,109282,Luiz Henrique,Luiz Henrique André Rosa da Silva,263,7,1.0,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_f3wPomL.png,5,L. Henrique,16,luiz-henrique,2.0,2.0,20.0,14.0,1.0,9.0,24.0,,2.0,5.0,,,,,,,,,,
463,5.82,Fortaleza,2,0.45,0.0,,False,109461,Calebe,Calebe Gonçalves Ferreira da Silva,356,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_zjAtk2u.png,4,Calebe,16,calebe,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,
464,5.53,Fluminense,14,2.17,0.75,,True,109573,Martinelli,Matheus Martinelli Lima,266,6,4.9,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_DxKpmdn.png,4,Martinelli,16,martinelli,,3.0,18.0,16.0,,2.0,12.0,,1.0,,,,,1.0,,,,,,
465,7.06,Botafogo,7,4.62,0.0,,False,109668,Hugo,Hugo Gonçalves Ferreira Neto,263,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_SUeVFmE.png,2,Hugo,16,hugo,1.0,,9.0,6.0,,1.0,7.0,,,,,,3.0,,,,,1.0,,
466,3.0,Botafogo,0,0.0,0.0,,False,110055,Segovinha,Matías Emanuel Segovia Torales,263,6,0.0,https://s.sde.globo.com/media/person_role/2023/04/04/photo_220x220.png,4,Segovinha,16,segovinha,,,,,,,,,,,,,,,,,,,,
467,5.9,Palmeiras,9,4.21,0.0,,False,110193,Lázaro,Lázaro Vinicius Marques,275,5,0.0,https://s.sde.globo.com/media/person_role/2024/02/07/photo_FORMATO.png,5,Lázaro,16,lazaro,,,3.0,4.0,4.0,9.0,9.0,1.0,2.0,,,,,,,,,,,
468,1.0,Fortaleza,0,0.0,0.0,,False,110208,Jhonatan,Jhonatan Paulo da Silva,356,6,0.0,,3,Jhonatan,16,jhonatan,,,,,,,,,,,,,,,,,,,,
469,1.0,Athlético-PR,0,0.0,0.0,,False,110251,Gabriel Pereira,Gabriel Roberto Pereira,293,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_YcSgOGr.png,1,G. Pereira,16,gabriel-pereira,,,,,,,,,,,,,,,,,,,,
470,5.0,Corinthians,0,0.0,0.0,,False,110260,Palacios,Diego José Palacios Espinoza,264,5,0.0,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ykV382s.png,2,Palacios,16,palacios,,,,,,,,,,,,,,,,,,,,
471,4.0,Internacional,0,0.0,0.0,,False,110426,Bernabéi,Alexandro Ezequiel Bernabei,285,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_muBtltt.png,2,Bernabéi,16,bernabei,,,,,,,,,,,,,,,,,,,,
472,12.02,Palmeiras,16,6.61,-0.29,,True,110506,Abel Ferreira,Abel Fernando Moreira Ferreira,275,7,6.33,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,6,A. Ferreira,16,abel-ferreira,,,,,,,,,,,,,,,10.0,,,,,
473,3.0,Grêmio,0,0.0,0.0,,False,110512,Lucas Besozzi,Lucas Agustín Besozzi,284,6,0.0,https://s.sde.globo.com/media/person_role/2023/10/18/photo_FORMATO_XvOUlVF.png,5,L. Besozzi,16,lucas-besozzi,,,,,,,,,,,,,,,,,,,,
474,2.0,Bragantino,0,0.0,0.0,,False,110587,Caetano,Gabriel Caetano Godoy de Andrade,280,6,0.0,https://s.sde.globo.com/media/person_role/2022/11/02/photo_FORMATO.png,4,Caetano,16,caetano,,,,,,,,,,,,,,,,,,,,
475,2.0,Palmeiras,0,0.0,0.0,,False,110624,Mateus,Mateus Oliveira Mendes,275,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Jhyg9Yk.png,1,Mateus,16,mateus,,,,,,,,,,,,,,,,,,,,
476,4.01,Fortaleza,9,1.89,0.0,,False,110667,Machuca,Imanol Machuca,356,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_aKgahZX.png,5,Machuca,16,machuca,1.0,,,4.0,2.0,1.0,4.0,,1.0,,,,,,,,,,,
477,7.95,Athlético-PR,14,5.19,0.0,,False,110668,Esquivel,Lucas Ángel Esquivel,293,6,0.0,https://s.sde.globo.com/media/person_role/2023/05/31/photo_FORMATO_DlnAHYU.png,2,Esquivel,16,esquivel,3.0,3.0,25.0,14.0,3.0,4.0,12.0,,,,,,5.0,,,1.0,,,,
478,1.9,Athlético-PR,2,0.5,0.0,,False,110698,Mycael,Mycael Pontes Moreira,293,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_1naIetc.png,1,Mycael,16,mycael,,,,,,,,,,,2.0,1.0,,,,1.0,,,,
479,4.88,Atlético-GO,1,8.0,0.0,,False,110708,Pedro Rangel,Pedro Felipe de Faria Rangel,373,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_HAuwqG4.png,1,P. Rangel,16,pedro-rangel,,1.0,,,,,,,,,3.0,,1.0,,,,,,,
480,5.63,Bragantino,3,4.0,0.0,,False,110715,Andrés Hurtado,José Andrés Hurtado Cheme,280,6,0.0,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_VE4habv.png,2,A. Hurtado,16,andres-hurtado,,,4.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,
481,4.36,Atlético-MG,1,1.2,0.0,,False,110727,Rubens,Rubens Antônio Dias,282,5,0.0,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_mGd1yDc.png,2,Rubens,16,rubens,,,1.0,,,,,,,,,,,,,,,,,
482,4.71,Fluminense,13,1.09,0.03,,True,110759,John Kennedy,John Kennedy Batista de Souza,266,6,1.1,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_XO4700O.png,5,J. Kennedy,16,john-kennedy,,,3.0,12.0,3.0,4.0,15.0,,,2.0,,,,,,,,,,
483,10.42,Bahia,15,4.97,2.16,,True,110760,Biel,Gabriel Teixeira Aragão,265,6,16.3,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_549ojOA.png,5,Biel,16,biel,4.0,2.0,6.0,5.0,4.0,4.0,10.0,2.0,4.0,2.0,,,,,,,,,,
484,3.01,Bragantino,3,1.5,0.0,,False,110909,Guilherme Lopes,Guilherme Lopes de Almeida,280,6,0.0,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wfa8twq.png,2,G. Lopes,16,guilherme-lopes,,,2.0,,,2.0,1.0,,,,,,,,,,,,,
485,4.82,Vitória,10,2.54,0.5,,True,111005,Léo Naldi,Leonardo Naldi de Matos,287,7,4.8,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_mVG5FsO.png,4,L. Naldi,16,leo-naldi,,3.0,19.0,13.0,1.0,3.0,12.0,,,,,,,,,,,,,
486,5.09,Palmeiras,4,1.95,0.0,,False,111166,Rômulo,Rômulo Azevedo Simão,275,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_HI2kx56.png,4,Rômulo,16,romulo,,,4.0,2.0,,2.0,4.0,,,,,,,,,,,,,
487,1.16,Atlético-GO,10,0.84,-0.78,,True,111246,Alix Vinicius,Alix Vinicius de Souza Sampaio,373,7,-4.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_lm7UgU1.png,3,A. Vinicius,16,alix-vinicius,,,4.0,10.0,3.0,4.0,2.0,,,2.0,,,1.0,,,1.0,,,,1.0
488,5.43,Grêmio,10,2.32,0.43,,True,111309,Gustavo Martins,Gustavo Martins de Souza Santos,284,6,2.4,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_0UAzL2e.png,3,G. Martins,16,gustavo-martins,,1.0,6.0,11.0,1.0,2.0,5.0,,1.0,,,,2.0,,,,,,,1.0
489,2.0,Criciúma,0,0.0,0.0,,False,111363,Eliel,Eliel Felisbino Costa,288,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_LMEmI4h.png,4,Eliel,16,eliel,,,,,,,,,,,,,,,,,,,,
490,3.78,Juventude,11,2.78,0.0,,False,111407,Luis Mandaca,Luis Gustavo da Silva Machado Duarte,286,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_ZNLvDib.png,4,L. Mandaca,16,luis-mandaca,,2.0,6.0,5.0,4.0,2.0,3.0,1.0,2.0,,,,,,,,,,,
491,1.0,Atlético-MG,0,0.0,0.0,,False,111582,Gabriel Átila,Gabriel Átila Cardoso da Silva,282,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_MZjZBke.png,1,G. Átila,16,gabriel-atila,,,,,,,,,,,,,,,,,,,,
492,5.99,Vasco,14,3.92,-0.82,,True,111682,Adson,Adson Ferreira Soares,267,7,4.6,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_FdRiLgH.png,4,Adson,16,adson,1.0,1.0,23.0,5.0,7.0,6.0,7.0,,1.0,,,,,,,,,,,
493,4.0,Internacional,0,0.0,0.0,,False,111683,Anthoni,Anthoni Spier Souza,285,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_IeLrq8d.png,1,Anthoni,16,anthoni,,,,,,,,,,,,,,,,,,,,
494,1.0,Fortaleza,0,0.0,0.0,,False,111689,Bruno Guimarães,Bruno Guimarães de Souza,356,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_HscvooK.png,1,B. Guimarães,16,bruno-guimaraes,,,,,,,,,,,,,,,,,,,,
495,4.0,Flamengo,0,0.0,0.0,,False,111690,Matheus Cunha,Matheus Cunha Queiroz,262,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_fcLIvEj.png,1,M. Cunha,16,matheus-cunha,,,,,,,,,,,,,,,,,,,,
496,2.0,Botafogo,0,0.0,0.0,,False,111713,Lucas Mezenga,Lucas de Souza Mombra Rosa,263,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_BuH7iqi.png,3,L. Mezenga,16,lucas-mezenga,,,,,,,,,,,,,,,,,,,,
497,2.36,Palmeiras,10,1.6,-0.1,,True,111760,Fabinho,Fábio Silva de Freitas,275,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_jLmJElM.png,4,Fabinho,16,fabinho,,1.0,5.0,2.0,,2.0,4.0,,1.0,,,,,,,,,,,
498,1.0,Fluminense,0,0.0,0.0,,False,111837,Gustavo Ramalho,Gustavo Ramalho Bremer Pinto,266,6,0.0,https://s.sde.globo.com/media/person_role/2021/03/11/93f569dba64ea879ba52b815372f17f4_FORMATO.png,1,G. Ramalho,16,gustavo-ramalho,,,,,,,,,,,,,,,,,,,,
499,2.92,Fluminense,5,1.68,0.0,,False,111839,Felipe Andrade,Felipe de Andrade Vieira,266,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_D9UhaMY.png,3,F. Andrade,16,felipe-andrade,,,6.0,2.0,,1.0,2.0,,,,,,,,,,,,,
500,1.0,Fluminense,0,0.0,0.0,,False,111841,Arthur,Arthur Wenderrosky Sanches - Wenderroscky,266,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_wVzBSeW.png,4,Arthur,16,arthur,,,,,,,,,,,,,,,,,,,,
501,2.42,Corinthians,2,0.25,0.0,,False,111891,Guilherme Biro,Guilherme Sucigan Mafra Cunha,264,6,0.0,https://s.sde.globo.com/media/person_role/2022/07/02/ea53a64347e60658cdcbd15ba83320ba_FORMATO.png,4,G. Biro,16,guilherme-biro,,,,1.0,,1.0,,,,,,,,,,,,,,
502,3.32,Botafogo,10,1.4,-0.07,,True,111945,Diego Hernández,Diego Manuel Hernández González,263,3,1.3,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_A2or1Su.png,4,D. Hernández,16,diego-hernandez,2.0,3.0,5.0,12.0,,2.0,6.0,,,1.0,,,,,,,,,,
503,2.85,Athlético-PR,6,1.83,0.0,,False,112017,Felipinho,Antonio Feliphe Costa Silva,293,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_WNPv1gX.png,4,Felipinho,16,felipinho,,1.0,8.0,2.0,,,6.0,,,,,,,,,,,,,
504,1.0,Criciúma,0,0.0,0.0,,False,112020,Adriano,Adriano Silveira Borges Filho,288,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_nohrP8R.png,5,Adriano,16,adriano,,,,,,,,,,,,,,,,,,,,
505,4.0,Cruzeiro,0,0.0,0.0,,False,112616,Gabriel Grando,Gabriel Hamester Grando,283,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/25/photo_FORMATO_2UrGVBG.png,1,G. Grando,16,gabriel-grando,,,,,,,,,,,,,,,,,,,,
506,7.12,Cruzeiro,6,5.55,1.16,,True,112709,Kaiki Bruno,Kaiki Bruno da Silva,283,6,7.9,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_vh3WAlQ.png,2,K. Bruno,16,kaiki-bruno,,2.0,16.0,6.0,,3.0,11.0,,,,,,2.0,,,,,,,
507,6.25,Palmeiras,13,4.27,-1.07,,True,112869,Aníbal Moreno,Aníbal Ismael Moreno,275,7,3.4,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_exCTW9r.png,4,A. Moreno,16,anibal-moreno,1.0,4.0,29.0,14.0,3.0,8.0,12.0,,1.0,1.0,,,,,,,,,,
508,8.9,Juventude,12,6.09,0.0,,False,112886,Lucas Barbosa,Lucas Henrique Barbosa,286,7,0.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_v69l3WS.png,5,L. Barbosa,16,lucas-barbosa,1.0,4.0,29.0,24.0,4.0,10.0,16.0,,3.0,2.0,,,,,,,,,,
509,4.68,Vasco,14,2.0,1.18,,True,112906,Sforza,Juan Sebastián Sforza,267,6,8.0,https://s.sde.globo.com/media/person_role/2024/02/19/photo_FORMATO.png,4,Sforza,16,sforza,,3.0,12.0,12.0,1.0,2.0,13.0,1.0,1.0,,,,,,,,,,,
510,3.18,Flamengo,2,2.65,0.0,,False,112984,Werton,Werton de Almeida Rêgo,262,6,0.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_b5lT2QZ.png,5,Werton,16,werton,,,3.0,,,1.0,2.0,,,1.0,,,,,,,,,,
511,3.0,Juventude,0,0.0,0.0,,False,113014,Lucas Wingert,Lucas Leandro Wingert,286,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_wdQRVkb.png,1,L. Wingert,16,lucas-wingert,,,,,,,,,,,,,,,,,,,,
512,7.26,Fortaleza,1,11.3,0.0,,False,113073,Kervin Andrade,Kervin Mario Andrade Navarro,356,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_AOrvNkN.png,4,K. Andrade,16,kervin-andrade,,,3.0,1.0,,,,,1.0,,,,,,,,,,,
513,7.84,Palmeiras,14,4.2,1.64,,True,113103,Flaco López,José Manuel Alberto López,275,7,12.2,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_leI4Pi1.png,5,F. López,16,flaco-lopez,1.0,4.0,6.0,13.0,4.0,10.0,15.0,1.0,4.0,7.0,,,,,,,,,,
514,4.19,Bragantino,11,1.45,0.0,,False,113157,Nathan Mendes,Nathan Gabriel de Souza Mendes,280,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_avgtjrS.png,2,N. Mendes,16,nathan-mendes,1.0,4.0,5.0,8.0,2.0,,8.0,,,1.0,,,1.0,,,,,,,
515,8.54,Fluminense,11,4.79,0.63,,True,113158,Marquinhos,Marcus Vinícius Oliveira Alencar,266,6,8.4,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_aBFrEHr.png,5,Marquinhos,16,marquinhos,1.0,2.0,17.0,11.0,6.0,5.0,25.0,3.0,,1.0,,,,,,,,,,
516,2.0,Palmeiras,0,0.0,0.0,,False,113159,Michel,Michel Augusto Modesto Rafael dos Santos,275,6,0.0,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,3,Michel,16,michel,,,,,,,,,,,,,,,,,,,,
517,9.79,Athlético-PR,0,0.0,0.0,,False,113228,Martín Varini,Martín Varini Di Zioli,293,6,0.0,https://s.sde.globo.com/media/person_role/2024/07/07/photo_220x220_YwgRivm.png,6,M. Varini,16,martin-varini,,,,,,,,,,,,,,,,,,,,
518,2.95,Criciúma,4,1.63,0.0,,False,113311,Baltasar Barcia,Mateo Baltasar Barcia Fernández,288,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_vAZLl3s.png,4,B. Barcia,16,baltasar-barcia,1.0,,2.0,3.0,,,,,,,,,,,,,,,,
519,6.49,São Paulo,3,2.73,0.0,,False,113359,Pablo Maia,Pablo Gonçalves Maia Fortunato,276,5,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_h3xykq1.png,4,P. Maia,16,pablo-maia,,,4.0,6.0,,4.0,4.0,,,,,,,,,,,,,
520,4.56,Grêmio,11,2.05,-0.27,,True,113687,Du Queiroz,Eduardo Santos Queiroz,284,6,1.2,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_XOn9XLw.png,4,D. Queiroz,16,du-queiroz,,2.0,17.0,5.0,3.0,2.0,1.0,,,,,,,,,,,,,
521,2.11,Bragantino,5,0.88,0.0,,False,114311,Douglas Mendes,Douglas Mendes Moreira,280,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_DOCYU5o.png,3,D. Mendes,16,douglas-mendes,,1.0,,4.0,,2.0,,,,,,,1.0,,,,,,,
522,6.45,Athlético-PR,7,3.99,-0.59,,True,114334,Gamarra,Mateo Gamarra González,293,6,0.3,https://s.sde.globo.com/media/person_role/2024/01/10/photo_FORMATO_IjL8XS2.png,3,Gamarra,16,gamarra,,2.0,10.0,7.0,2.0,2.0,2.0,,,,,,3.0,,,,,,,
523,3.0,Athlético-PR,0,0.0,0.0,,False,114335,Jader,Jader Barbosa da Silva Gentil,293,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_WH7teaH.png,4,Jader,16,jader,,,,,,,,,,,,,,,,,,,,
524,1.0,Cuiabá,0,0.0,0.0,,False,114497,Juan Tavares,Juan Pablo Vilela Tavares,1371,6,0.0,https://s.sde.globo.com/media/person_role/2024/05/02/photo_220x220.png,2,J. Tavares,16,juan-tavares,,,,,,,,,,,,,,,,,,,,
