,atletas.rodada_id,atletas.slug,atletas.clube_id,atletas.status_id,atletas.apelido_abreviado,atletas.apelido,atletas.foto,atletas.entrou_em_campo,atletas.preco_num,atletas.minimo_para_valorizar,atletas.media_num,atletas.variacao_num,atletas.nome,atletas.jogos_num,atletas.clube.id.full.name,atletas.posicao_id,atletas.atleta_id,atletas.pontos_num,A,CA,DS,FC,FD,FF,FS,G,I,SG,FT,DE,GS,DP,PC,PS,PP,V,GC,CV
263,6,lucas-kal,373,7,L. Kal,Lucas Kal,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_Ho8rTXl.png,True,3.92,,0.25,-0.11,Lucas Kal Schenfeld Progioli,2,Atlético-GO,4,95662,0.5,,,,,,,1.0,,,,,,,,,,,,,
264,6,trauco,288,6,Trauco,Trauco,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_38OPKZz.png,False,3.42,,0.1,0.0,Miguel Ángel Trauco Saavedra,2,Criciúma,2,95738,0.0,,1.0,1.0,,,,,,,,,,,,,,,,,
265,6,tobias-figueiredo,288,5,T. Figueiredo,Tobias Figueiredo,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO_GTVYOSI.png,False,3.0,,0.0,0.0,Tobias Pereira Figueiredo,0,Criciúma,3,95878,0.0,,,,,,,,,,,,,,,,,,,,
266,6,machado,283,6,Machado,Machado,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_frORMmM.png,False,3.22,,0.0,0.0,Luiz Filipe da Rosa Machado - Felipe,1,Cruzeiro,4,96089,0.0,,,,,,,,,,,,,,,,,,,,
267,6,lima,266,7,Lima,Lima,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_Lwuhu7n.png,True,8.28,,4.72,-1.35,Vinicius Moreira de Lima,5,Fluminense,4,96340,-0.3,,2.0,5.0,5.0,,2.0,7.0,2.0,,,,,,,,,,,,
268,6,matheus-pereira,283,7,M. Pereira,Matheus Pereira,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_tZZNLQo.png,True,9.94,,6.68,0.1,Matheus Fellipe Costa Pereira,5,Cruzeiro,4,96610,9.1,,2.0,2.0,5.0,3.0,5.0,16.0,2.0,1.0,,1.0,,,,,,,,,
269,6,allan,262,7,Allan,Allan,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_j7yMylW.png,True,5.32,,2.98,0.17,Allan Rodrigues de Souza,5,Flamengo,4,96652,3.8,,2.0,11.0,9.0,2.0,,8.0,,,,,,,,,,,,,
270,6,gabriel-milito,282,6,G. Milito,Gabriel Milito,https://s.sde.globo.com/media/person_role/2024/03/24/photo_FORMATO.png,False,9.51,,6.27,0.0,Gabriel Alejandro Milito,5,Atlético-MG,6,96673,0.0,,,,,,,,,,,,,,,,,,2.0,,
271,6,bustos,285,6,Bustos,Bustos,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_4JN6eBb.png,False,6.56,,2.97,0.0,Fabricio Tomás Bustos Sein,4,Internacional,2,96678,0.0,,1.0,5.0,3.0,,1.0,4.0,,,1.0,,,,,,,,,,
272,6,saravia,282,6,Saravia,Saravia,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_HmHq0Tu.png,False,7.86,,5.32,0.0,Renzo Saravia,5,Atlético-MG,2,96725,0.0,,1.0,12.0,14.0,,,5.0,,1.0,3.0,,,,,,,,,,
273,6,camutanga,287,7,Camutanga,Camutanga,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_dArb0z1.png,True,1.94,,-0.65,-1.23,Cleidson Andrade da Souza Silva,2,Vitória,3,96793,-3.3,,1.0,3.0,3.0,,,,,,,,,,,,,,,,1.0
274,6,carlinhos,262,6,Carlinhos,Carlinhos,https://s.sde.globo.com/media/person_role/2024/05/13/photo_FORMATO_3NTjVXj.png,False,2.43,,0.5,0.0,Carlos Moisés de Lima,2,Flamengo,5,96831,0.0,,,,2.0,,2.0,,,,,,,,,,,,,,
275,6,arthur-gomes,283,7,A. Gomes,Arthur Gomes,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_0C3TGei.png,True,6.11,,3.84,-0.21,Arthur Gomes Lourenço,5,Cruzeiro,5,96966,4.0,1.0,1.0,3.0,5.0,2.0,,6.0,1.0,3.0,,,,,,,,,,,
276,6,yony-gonzalez,373,6,Y. González,Yony González,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_1seH9AO.png,True,3.82,,1.7,-0.11,Jony Alexander González Copete,3,Atlético-GO,5,97080,1.1,,,1.0,2.0,1.0,1.0,5.0,,,,,,,,,,,,,
277,6,dudu,356,6,Dudu,Dudu,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_VyiA44m.png,False,4.0,,0.0,0.0,Luís Eduardo Marques dos Santos,0,Fortaleza,2,97133,0.0,,,,,,,,,,,,,,,,,,,,
278,6,villasanti,284,6,Villasanti,Villasanti,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_hHpUtkJ.png,False,9.32,,3.9,0.0,Mathías Adalberto Villasanti Rolón,4,Grêmio,4,97145,0.0,1.0,,8.0,6.0,,1.0,4.0,,,,,,,,,,,,,
279,6,rogerio-ceni,265,7,R. Ceni,Rogério Ceni,https://s.sde.globo.com/media/person_role/2022/03/01/e6fac1f227854170a80b2cf3234bfa1d_FORMATO.png,True,10.15,,5.63,0.26,Rogério Mücke Ceni,5,Bahia,6,97341,7.22,,,,,,,,,,,,,,,,,,3.0,,
280,6,romercio,286,6,Romércio,Romércio,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_2Luig7d.png,False,3.0,,0.0,0.0,Romércio Pereira da Conceição,0,Juventude,3,97443,0.0,,,,,,,,,,,,,,,,,,,,
281,6,gustavo-mosquito,264,6,G. Mosquito,Gustavo Mosquito,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_6NQENP4.png,True,4.34,,2.35,-0.63,Gustavo Henric da Silva,4,Corinthians,5,97450,0.0,1.0,1.0,3.0,1.0,,2.0,1.0,,,,,,,,,,,,,
282,6,marcal,263,6,Marçal,Marçal,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_nKRokLk.png,False,4.53,,1.2,0.0,Fernando Marçal de Oliveira,1,Botafogo,2,97468,0.0,,,1.0,,,,,,,,,,,,,,,,,
283,6,shaylon,373,7,Shaylon,Shaylon,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_6COfCnm.png,True,4.22,,1.06,-0.13,Shaylon Kallyson Cardozo - Cardoso,5,Atlético-GO,4,97520,0.9,,,3.0,2.0,1.0,2.0,1.0,,,,1.0,,,,,,1.0,,,
284,6,willean-lepo,287,7,W. Lepo,Willean Lepo,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_0lR2onJ.png,True,3.6,,1.2,0.25,William Bernardo Willemen - Willeam Lepu,3,Vitória,2,97522,2.4,,,3.0,,,,,,,,,,,,,,,,,
285,6,estupinan,265,6,Estupiñán,Estupiñán,https://s.sde.globo.com/media/person_role/2024/02/14/photo_FORMATO.png,False,4.43,,0.4,0.0,Óscar Eduardo Estupiñán Vallesilla,2,Bahia,5,97547,0.0,,,,,,1.0,,,,,,,,,,,,,,
286,6,eryc-castillo,287,6,E. Castillo,Eryc Castillo,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_xuxbOxr.png,False,2.0,,0.0,0.0,Erick Leonel Castillo Arroyo,0,Vitória,5,97640,0.0,,,,,,,,,,,,,,,,,,,,
287,6,felix-torres,264,7,F. Torres,Félix Torres,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ZA5gyHo.png,True,8.02,,4.77,-0.5,Félix Eduardo Torres Caicedo,6,Corinthians,3,97642,2.7,,,9.0,6.0,1.0,,1.0,,1.0,3.0,1.0,,,,,,,,,
288,6,murilo,275,3,Murilo,Murilo,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_YJUCJBH.png,False,11.75,,4.86,0.0,Murilo Cerqueira Paim,5,Palmeiras,3,97653,0.0,,3.0,5.0,9.0,1.0,3.0,1.0,,1.0,4.0,,,,,,,,,,
289,6,reynaldo,287,7,Reynaldo,Reynaldo,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_useyiNV.png,True,3.28,,1.65,0.43,Reynaldo César Moraes,2,Vitória,3,97768,2.4,,,3.0,1.0,,,,,,,,,,,,,,,,
290,6,erick,276,6,Erick,Erick,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_l7c3hxY.png,True,4.76,,1.6,-0.98,Erick de Arruda Serafim,4,São Paulo,5,97810,-1.3,1.0,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,,
291,6,leo-ortiz,262,6,L. Ortiz,Léo Ortiz,https://s.sde.globo.com/media/person_role/2024/05/13/photo_FORMATO_Nw5qKTd.png,True,10.06,,2.75,0.62,Leonardo Rech Ortiz,2,Flamengo,3,97867,5.0,,,,,,,1.0,,,1.0,,,,,,,,,,
292,6,vitao,285,6,Vitão,Vitão,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_cgStWK5.png,False,4.63,,2.15,0.0,Vitor Eduardo da Silva Matos,4,Internacional,3,97900,0.0,,1.0,3.0,5.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,
293,6,luis-oyama,286,6,L. Oyama,Luís Oyama,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_b9ZdFP4.png,False,4.0,,0.0,0.0,Luís Felipe Oyama,0,Juventude,4,97908,0.0,,,,,,,,,,,,,,,,,,,,
294,6,felipe-vieira,287,5,F. Vieira,Felipe Vieira,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_g3d23Nj.png,False,2.0,,0.0,0.0,Felipe Vieira Augusto,0,Vitória,2,97927,0.0,,,,,,,,,,,,,,,,,,,,
295,6,erick,293,7,Erick,Erick,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_PzrcPox.png,True,8.64,,6.55,-1.56,Erick Luis Conrado de Carvalho,6,Athlético-PR,4,98022,4.4,,,18.0,9.0,,5.0,5.0,1.0,1.0,,2.0,,,,,,,,,
296,6,pedro-raul,264,6,P. Raul,Pedro Raul,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_btuS15d.png,False,2.88,,0.43,0.0,Pedro Raul Garay da Silva,4,Corinthians,5,98225,0.0,,,1.0,4.0,1.0,,1.0,,,,,,,,,,,,,
297,6,bastos,263,7,Bastos,Bastos,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_sq29S9f.png,True,3.77,,2.63,-0.31,Bartolomeu Jacinto Quissanga,6,Botafogo,3,98280,0.0,,1.0,4.0,2.0,,2.0,2.0,,,2.0,,,,,,,,,,
298,6,kanu,265,7,Kanu,Kanu,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_OKP0vwQ.png,True,4.31,,2.8,1.28,Victor Hugo Soares dos Santos,4,Bahia,3,98484,6.6,,2.0,1.0,4.0,1.0,,4.0,,,2.0,,,,,,,,,,
299,6,jean-lucas,265,7,J. Lucas,Jean Lucas,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_Lb03bwo.png,True,6.32,,3.5,-0.17,Jean Lucas de Souza Oliveira,5,Bahia,4,98517,3.5,1.0,1.0,6.0,5.0,1.0,4.0,7.0,,1.0,,,,,,,,,,,
300,6,kuscevic,356,7,Kuscevic,Kuscevic,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_XpAwacz.png,True,4.16,,1.85,-0.05,Benjamín Kuščević Jaramillo,2,Fortaleza,3,98619,1.1,,,3.0,1.0,,,1.0,,1.0,,,,,,,,,,,
301,6,savarino,263,6,Savarino,Savarino,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_KxKxL8O.png,True,7.29,,4.48,-0.13,Jefferson David Savarino Quintero,6,Botafogo,5,98672,2.4,1.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,,,,,,,,,,,
302,6,pedrinho,282,6,Pedrinho,Pedrinho,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_QTjI0Vv.png,False,5.1,,0.5,0.0,Pedro Victor Delmino da Silva,1,Atlético-MG,4,98706,0.0,,,,,,,1.0,,,,,,,,,,,,,
303,6,cuello,293,7,Cuello,Cuello,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_JnDE8PH.png,True,4.94,,2.48,0.05,Tomás Esteban Cuello,6,Athlético-PR,5,98909,2.3,,,5.0,6.0,3.0,5.0,7.0,,4.0,,,,,,,,,,,
304,6,vina,262,6,Viña,Viña,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_Y6GueeQ.png,False,6.03,,0.67,0.0,Matías Nicolás Viña Susperreguy,3,Flamengo,2,98974,0.0,,,1.0,,,1.0,,,,,,,,,,,,,,
305,6,vegetti,267,7,Vegetti,Vegetti,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_fK3iFMZ.png,True,13.45,,6.43,1.61,Pablo Vegetti,6,Vasco,5,99198,10.6,,1.0,,9.0,4.0,9.0,14.0,3.0,7.0,,1.0,,,,,1.0,1.0,,,
306,6,puma-rodriguez,267,6,P. Rodríguez,Puma Rodríguez,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_WaoVDSt.png,True,3.6,,0.0,-0.4,José Luis Rodríguez Bebanz,1,Vasco,2,99213,0.0,,,,,,,,,,,,,,,,,,,,
307,6,de-la-cruz,262,7,D. Cruz,De la Cruz,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_c5iH0Ku.png,True,14.23,,9.65,-0.61,Diego Nicolás de la Cruz Arcosa,6,Flamengo,4,99228,8.1,2.0,1.0,16.0,9.0,2.0,5.0,14.0,2.0,,,1.0,,,,,,,,,
308,6,pochettino,356,7,Pochettino,Pochettino,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_up62cTi.png,True,9.23,,6.73,1.37,Tomás Pochettino,4,Fortaleza,4,99267,10.5,2.0,1.0,6.0,4.0,,3.0,3.0,1.0,,,,,,,,,,,,
309,6,alexander-barboza,263,7,A. Barboza,Alexander Barboza,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_9Ge6HYf.png,True,2.96,,0.63,-0.13,Alexander Nahuel Barboza Ullúa,4,Botafogo,3,99274,0.7,,2.0,1.0,2.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,1.0
310,6,dinenno,283,6,Dinenno,Dinenno,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_2S2h9nH.png,False,7.0,,0.0,0.0,Juan Ignacio Dinenno de Cara,0,Cruzeiro,5,99316,0.0,,,,,,,,,,,,,,,,,,,,
311,6,luis-zubeldia,276,7,L. Zubeldía,Luis Zubeldía,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_1Msj2GU.png,True,10.75,,5.82,-0.39,Luis Francisco Zubeldía,3,São Paulo,6,99366,5.02,,,,,,,,,,,,,,,,,,2.0,,
312,6,robert-rojas,267,6,R. Rojas,Robert Rojas,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_oeaxG9n.png,False,3.21,,2.1,0.0,Robert Samuel Rojas Chávez,1,Vasco,3,99387,0.0,,,2.0,1.0,,,,,,,,,,,,,,,,
313,6,baralhas,373,7,Baralhas,Baralhas,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_5FJVKbT.png,True,3.81,,1.05,0.17,Gabriel Baralhas dos Santos,4,Atlético-GO,4,99440,1.7,,1.0,2.0,3.0,,4.0,1.0,,,,,,,,,,,,,
314,6,rossi,262,7,Rossi,Rossi,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_sM4o3AF.png,True,7.07,,2.75,1.55,Agustín Daniel Rossi,6,Flamengo,1,99552,8.5,,,,,,,1.0,,,2.0,,11.0,5.0,,,,,,,
315,6,guilherme-romao,373,7,G. Romão,Guilherme Romão,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_uJhNaxu.png,True,2.48,,1.08,0.29,Guilherme Kennedy Romão,5,Atlético-GO,2,99623,2.5,,1.0,1.0,3.0,1.0,3.0,5.0,,,,,,,,,,,,,
316,6,cifuentes,283,6,Cifuentes,Cifuentes,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_RifhGmS.png,True,2.54,,0.7,0.07,José Adoni Cifuentes Charcopa,3,Cruzeiro,4,99766,1.2,,,2.0,1.0,,,,,,,,,,,,,,,,
317,6,arias,266,7,Arias,Arias,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_RYUmTsY.png,True,13.92,,5.74,0.21,Jhon Adolfo Arias Andrade,5,Fluminense,4,99815,7.9,,1.0,12.0,5.0,5.0,6.0,12.0,,,,,,,,,,,,,
318,6,paulinho,282,6,Paulinho,Paulinho,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_XppRgGL.png,False,13.66,,6.84,0.0,Paulo Henrique Sampaio Filho,5,Atlético-MG,5,99818,0.0,1.0,2.0,5.0,5.0,5.0,4.0,3.0,2.0,,,,,,,,,,,,
319,6,alan-franco,276,7,A. Franco,Alan Franco,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Oa1eUuU.png,True,7.53,,5.2,-0.34,Alan Javier Franco,4,São Paulo,3,99889,2.9,,1.0,8.0,3.0,,2.0,3.0,,,2.0,,,,,,,,,,
320,6,zaracho,282,6,Zaracho,Zaracho,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_wjGLEpf.png,False,8.03,,3.76,0.0,Federico Matías Javier Zaracho,5,Atlético-MG,4,100079,0.0,,,8.0,6.0,,2.0,3.0,1.0,1.0,,,,,,,,,,,
321,6,igor-gomes,282,6,I. Gomes,Igor Gomes,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_UzfIqe6.png,False,5.43,,2.54,0.0,Igor Silveira Gomes,5,Atlético-MG,4,100084,0.0,1.0,1.0,4.0,3.0,1.0,2.0,4.0,,,,,,,,,,,,,
322,6,pedro-augusto,356,3,P. Augusto,Pedro Augusto,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_omYwNQA.png,False,3.75,,2.68,0.0,Pedro Augusto Borges da Costa,4,Fortaleza,4,100085,0.0,1.0,3.0,5.0,5.0,1.0,,6.0,,,,,,,,,,,,,
323,6,segovia,263,6,Segovia,Segovia,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_TZ7Qc4F.png,False,3.0,,0.0,0.0,Luis Geovanny Segovia Vega,0,Botafogo,3,100453,0.0,,,,,,,,,,,,,,,,,,,,
324,6,yuri-alberto,264,6,Y. Alberto,Yuri Alberto,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_wt9arbZ.png,True,5.73,,1.62,-0.33,Yuri Alberto Monteiro da Silva,4,Corinthians,5,100652,0.8,,1.0,1.0,5.0,2.0,4.0,5.0,,3.0,,,,,,,,,,,
325,6,lucas-esteves,287,6,L. Esteves,Lucas Esteves,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_Oqbbci1.png,False,2.66,,1.6,0.0,Lucas Esteves de Souza,4,Vitória,2,100846,0.0,,2.0,5.0,4.0,1.0,2.0,2.0,,2.0,,,,,,,,,,,
326,6,luan-candido,280,7,L. Cândido,Luan Cândido,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_DTpZOty.png,True,4.72,,2.33,0.32,Luan Cândido de Almeida,6,Bragantino,3,100848,2.9,,2.0,8.0,12.0,,5.0,2.0,,,1.0,,,,,,,,,,
327,6,ronald-lopes,288,6,R. Lopes,Ronald Lopes,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_Nhk7IV4.png,False,4.0,,0.0,0.0,Ronald dos Santos Lopes,0,Criciúma,4,100969,0.0,,,,,,,,,,,,,,,,,,,,
328,6,derek,373,7,Derek,Derek,https://s.sde.globo.com/media/person_role/2023/07/21/photo_220x220_Rr5xK7r.png,True,4.12,,2.65,0.0,Derek Freitas Ribeiro,4,Atlético-GO,5,100976,3.0,,1.0,1.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,
329,6,junior-santos,263,6,J. Santos,Júnior Santos,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_GZeQZHl.png,True,8.0,,4.53,0.11,José Antonio dos Santos Júnior,6,Botafogo,5,101002,3.7,2.0,1.0,3.0,7.0,4.0,2.0,5.0,1.0,2.0,,,,,,,,,,,
330,6,ferreira,276,6,Ferreira,Ferreira,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_nPg7koa.png,True,9.32,,6.03,-1.31,Aldemir dos Santos Ferreira,4,São Paulo,5,101290,0.2,,,3.0,2.0,2.0,1.0,4.0,2.0,1.0,,,,,,,,,,,
331,6,ademir,265,6,Ademir,Ademir,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_IWREALz.png,True,4.16,,1.62,-0.37,Ademir da Silva Santos Júnior,4,Bahia,5,101314,1.0,,,3.0,1.0,,1.0,5.0,,1.0,,,,,,,,,,,
332,6,guga,266,6,Guga,Guga,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_k1fivRS.png,True,3.84,,0.05,-0.41,Cláudio Rodrigues Gomes,2,Fluminense,2,101319,-0.3,,2.0,1.0,2.0,,,1.0,,,,,,,,,,,,,
333,6,danilo-boza,286,6,D. Boza,Danilo Boza,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_b7q5w0V.png,False,7.09,,6.4,0.0,Danilo Boza Júnior,3,Juventude,3,101431,0.0,,,2.0,,1.0,2.0,2.0,1.0,,1.0,,,,,,,,,,
334,6,pepe,284,6,Pepê,Pepê,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_eQw4wlK.png,False,6.0,,0.0,0.0,João Pedro Vilardi Pinto,0,Grêmio,4,101573,0.0,,,,,,,,,,,,,,,,,,,,
335,6,hugo-moura,267,3,H. Moura,Hugo Moura,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_jLwJb5G.png,False,6.08,,3.43,0.0,Hugo Moura Arruda da Silva,3,Vasco,4,101594,0.0,1.0,1.0,7.0,2.0,,,3.0,,,,,,,,,,,,,1.0
336,6,ramon,1371,6,Ramon,Ramon,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_j3eOqDC.png,False,3.8,,1.2,0.0,Ramon Ramos Lima,1,Cuiabá,2,101597,0.0,,,1.0,,,,,,,,,,,,,,,,,
337,6,caio-vinicius,287,6,C. Vinícius,Caio Vinícius,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_fCg7WfQ.png,False,3.0,,0.0,0.0,Caio Vinicius da Conceição,0,Vitória,4,101601,0.0,,,,,,,,,,,,,,,,,,,,
338,6,peixoto,286,6,Peixoto,Peixoto,https://s.sde.globo.com/media/person_role/2024/04/28/photo_220x220_WXuSK4t.png,False,2.0,,0.0,0.0,Daniel Nascimento Peixoto dos Santos,0,Juventude,4,101651,0.0,,,,,,,,,,,,,,,,,,,,
339,6,rhaldney,373,3,Rhaldney,Rhaldney,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_VWBr2KD.png,False,2.15,,0.65,0.0,Rhaldney Norberto Simião Gomes,4,Atlético-GO,4,101666,0.0,,3.0,5.0,8.0,,,4.0,,,,,,,,,,,,,
340,6,felipe-jonatan,356,7,F. Jonatan,Felipe Jonatan,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_ZDljmkA.png,True,6.11,,2.6,0.34,Felipe Jonatan Rocha Andrade,2,Fortaleza,2,101708,2.8,,,3.0,2.0,1.0,,2.0,,,,,,,,,,,,,
341,6,alerrandro,287,7,Alerrandro,Alerrandro,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_v6x7rRS.png,True,6.3,,2.92,-0.53,Alerrandro Barra Mansa Realino de Souza,4,Vitória,5,101715,1.7,,1.0,5.0,3.0,3.0,2.0,5.0,,1.0,,,,,,,,,,,
342,6,railan,1371,6,Railan,Railan,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_glaRaXf.png,False,3.45,,2.8,0.0,Railan Reis Ferreira - Raylan,1,Cuiabá,2,101726,0.0,,,2.0,2.0,,,2.0,,,,,,,,,,,,,
343,6,matheuzinho,264,5,Matheuzinho,Matheuzinho,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Mq6sxK4.png,False,7.48,,5.9,0.0,Matheus França Silva,4,Corinthians,2,101727,0.0,,1.0,4.0,3.0,,4.0,5.0,,,3.0,,,,,,,,,,
344,6,diego-costa,276,6,D. Costa,Diego Costa,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_ApqbX2X.png,False,4.55,,2.72,0.0,Diego Henrique Costa Barbosa,5,São Paulo,3,101728,0.0,,1.0,5.0,8.0,,,2.0,,,2.0,,,,,,,,,,
345,6,claudinho,288,6,Claudinho,Claudinho,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_6lSysiX.png,False,5.04,,4.47,0.0,Claudio Coelho Salvático,3,Criciúma,2,101752,0.0,,,6.0,,1.0,,,,,1.0,,,,,,,,,,
346,6,mayk,284,5,Mayk,Mayk,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_i2B5PuQ.png,False,3.0,,0.0,0.0,Mayksilvan da Silva Ferreira,0,Grêmio,2,101820,0.0,,,,,,,,,,,,,,,,,,,,
347,6,vitinho,280,7,Vitinho,Vitinho,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_fcyTaPY.png,True,10.49,,6.77,-0.47,Vitor Hugo Naum dos Santos,6,Bragantino,5,101960,2.8,2.0,2.0,11.0,12.0,2.0,2.0,6.0,2.0,,,,,,,,,,,,
348,6,britez,356,6,Brítez,Brítez,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_HXZBgqO.png,False,3.54,,1.65,-0.24,Emanuel Fermín Brítez,4,Fortaleza,3,101995,-1.0,,3.0,3.0,5.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,
349,6,piquerez,275,7,Piquerez,Piquerez,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_loXGEPe.png,True,11.2,,6.8,-1.51,Joaquín Piquerez Moreira,5,Palmeiras,2,102130,2.6,,,8.0,5.0,2.0,5.0,9.0,,,3.0,,,,,,,,,,
350,6,vitor-eudes,266,6,V. Eudes,Vitor Eudes,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_SYE5Cts.png,False,1.0,,0.0,0.0,Vitor Eudes de Souza Costa,0,Fluminense,1,102137,0.0,,,,,,,,,,,,,,,,,,,,
351,6,lucas-halter,263,6,L. Halter,Lucas Halter,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_SVv6kJE.png,False,5.95,,2.76,0.0,Lucas Halter,5,Botafogo,3,102253,0.0,,1.0,3.0,7.0,1.0,2.0,1.0,,,2.0,,,,,,,,,,
352,6,rafael-elias,283,6,R. Elias,Rafael Elias,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_HlIc5fu.png,True,4.67,,2.14,0.34,Rafael Elias da Silva,5,Cruzeiro,5,102302,2.7,,2.0,,4.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,,,
353,6,caio-paulista,275,6,C. Paulista,Caio Paulista,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_nZ3jBWs.png,False,6.0,,0.0,0.0,Caio Fernando de Oliveira,0,Palmeiras,2,102318,0.0,,,,,,,,,,,,,,,,,,,,
