,atletas.foto,atletas.rodada_id,atletas.posicao_id,atletas.jogos_num,atletas.minimo_para_valorizar,atletas.clube_id,atletas.apelido_abreviado,atletas.slug,atletas.nome,atletas.apelido,atletas.entrou_em_campo,atletas.pontos_num,atletas.media_num,atletas.variacao_num,atletas.status_id,atletas.atleta_id,atletas.clube.id.full.name,atletas.preco_num,CA,DS,FC,FS,PC,A,FD,FF,FT,G,I,CV,SG,DE,GS,V,PP,PS,DP,GC
252,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_PCw311H.png,26,4,16,,288,Matheusinho,matheusinho,Matheus Leonardo Sales Cardoso,Matheusinho,True,7.0,4.8,0.81,7,93886,Criciúma,7.08,2.0,15.0,9.0,15.0,,2.0,4.0,8.0,1.0,4.0,2.0,,,,,,,,,
253,https://s.sde.globo.com/media/person_role/2024/08/14/photo_FORMATO_4oznMOQ.png,26,5,21,,356,B. Lopes,breno-lopes,Breno Henrique Vasconcelos Lopes,Breno Lopes,True,0.9,5.1,-0.38,6,93988,Fortaleza,7.64,5.0,12.0,12.0,46.0,,3.0,11.0,17.0,1.0,4.0,6.0,,,,,,,2.0,,
254,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_5TQNQjS.png,26,1,23,,263,John,john,John Victor Maciel Furtado,John,True,7.0,4.19,0.24,7,94044,Botafogo,7.55,2.0,,1.0,3.0,,,,,,,,,9.0,66.0,21.0,,,,1.0,
255,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_sgQrNPa.png,26,4,6,,280,M. Fernandes,matheus-fernandes,Matheus Fernandes Siqueira,Matheus Fernandes,False,0.0,6.52,0.0,6,94067,Bragantino,8.68,,17.0,6.0,7.0,,1.0,2.0,2.0,,1.0,,,,,,,,,,
256,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_CKkxA4v.png,26,5,5,,288,F. Vizeu,felipe-vizeu,Felipe dos Reis Pereira Vizeu do Carmo,Felipe Vizeu,True,1.7,0.86,0.01,6,94138,Criciúma,2.9,,1.0,1.0,3.0,,,1.0,1.0,,,1.0,,,,,,,,,
257,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_fb3TwT8.png,26,4,2,,264,Maycon,maycon,Maycon de Andrade Barberan,Maycon,False,0.0,0.2,0.0,5,94154,Corinthians,4.65,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
258,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_XOXiO3C.png,26,4,22,,275,R. Veiga,raphael-veiga,Raphael Cavalcante Veiga,Raphael Veiga,True,10.9,4.79,1.53,6,94509,Palmeiras,11.89,3.0,14.0,11.0,32.0,,3.0,20.0,29.0,,3.0,4.0,1.0,,,,,1.0,,,
259,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_xrhSS2w.png,26,5,21,,262,Pedro,pedro,Pedro Guilherme Abreu dos Santos,Pedro,False,0.0,7.9,0.0,5,94583,Flamengo,13.93,3.0,15.0,14.0,25.0,,5.0,15.0,11.0,2.0,11.0,3.0,,,,,,1.0,1.0,,
260,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_PUzvx3f.png,26,4,0,,276,J. Méndez,jhegson-mendez,Jhegson Sebastián Méndez Carabalí,Jhegson Méndez,False,0.0,0.0,0.0,6,94786,São Paulo,4.0,,,,,,,,,,,,,,,,,,,,
261,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,26,4,19,,282,Battaglia,battaglia,Rodrigo Andrés Battaglia,Battaglia,True,0.6,1.13,-0.22,7,94845,Atlético-MG,2.37,3.0,20.0,25.0,10.0,,,3.0,3.0,1.0,,,2.0,,,,,,,,
262,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_Bzva6ru.png,26,4,13,,1371,L. Fernandes,lucas-fernandes,Lucas Fernandes da Silva,Lucas Fernandes,True,2.9,1.8,-0.61,7,94931,Cuiabá,3.99,1.0,6.0,7.0,8.0,,,4.0,3.0,,1.0,,,,,,,,,,
263,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_U4Lwrth.png,26,2,14,,280,J. Capixaba,juninho-capixaba,Luis Antônio da Rocha Júnior,Juninho Capixaba,False,0.0,5.18,0.0,5,94968,Bragantino,10.84,3.0,41.0,18.0,24.0,,,2.0,3.0,,,1.0,,3.0,,,,,,,
264,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_vGTDrZr.png,26,5,12,,286,G. Taliari,gabriel-taliari,Gabriel Pereira Taliari,Gabriel Taliari,False,0.0,2.4,0.0,6,95131,Juventude,3.55,,3.0,7.0,17.0,,2.0,2.0,1.0,2.0,,3.0,,,,,,,,,
265,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_OoYMXid.png,26,4,22,,263,Gregore,gregore,Gregore de Magalhães da Silva,Gregore,False,0.0,2.3,0.0,6,95464,Botafogo,4.21,6.0,47.0,60.0,10.0,,1.0,4.0,3.0,,,1.0,,,,,,,1.0,,
266,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_DKQOGT2.png,26,2,19,,276,I. Vinícius,igor-vinicius,Igor Vinícius de Souza,Igor Vinícius,True,8.3,4.29,1.08,7,95466,São Paulo,6.79,3.0,31.0,14.0,27.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,6.0,,,,,,,1.0
267,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_wftQgQv.png,26,4,23,,264,Raniele,raniele,Raniele Almeida Melo,Raniele,True,4.8,3.66,0.51,2,95556,Corinthians,6.84,6.0,56.0,24.0,24.0,,,7.0,7.0,1.0,,1.0,,,,,,,1.0,,
268,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_38OPKZz.png,26,2,16,,288,Trauco,trauco,Miguel Ángel Trauco Saavedra,Trauco,False,0.0,1.73,0.0,6,95738,Criciúma,3.97,2.0,11.0,8.0,1.0,,,1.0,5.0,,1.0,,,1.0,,,,,,,
269,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO_GTVYOSI.png,26,3,11,,288,T. Figueiredo,tobias-figueiredo,Tobias Pereira Figueiredo,Tobias Figueiredo,True,-2.9,0.47,-0.83,7,95878,Criciúma,1.19,3.0,7.0,10.0,6.0,,,1.0,2.0,,,,,,,,,,,,1.0
270,https://s.sde.globo.com/media/person_role/2024/08/23/photo_FORMATO_lcvtaws.png,26,4,13,,287,Machado,machado,Luiz Filipe da Rosa Machado - Felipe,Machado,True,1.2,1.01,-0.14,7,96089,Vitória,2.29,2.0,9.0,11.0,5.0,,,3.0,2.0,,,1.0,,,,,,,,,
271,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_Lwuhu7n.png,26,4,16,,266,Lima,lima,Vinicius Moreira de Lima,Lima,True,2.0,2.67,0.15,6,96340,Fluminense,6.79,2.0,11.0,10.0,26.0,,,1.0,9.0,,2.0,,1.0,,,,,,,,
272,https://s.sde.globo.com/media/person_role/2024/08/16/photo_FORMATO_B0JwXGp.png,26,4,5,,264,Charles,charles,Charles Rigon Mattos,Charles,False,0.0,3.96,0.0,6,96342,Corinthians,5.97,3.0,16.0,9.0,5.0,,,2.0,2.0,,,2.0,,,,,,,,,
273,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_tZZNLQo.png,26,4,22,,283,M. Pereira,matheus-pereira,Matheus Fellipe Costa Pereira,Matheus Pereira,True,3.1,5.87,-0.19,7,96610,Cruzeiro,9.63,7.0,9.0,23.0,60.0,,5.0,12.0,22.0,2.0,5.0,7.0,,,,,,,,,
274,https://s.sde.globo.com/media/person_role/2024/09/09/photo_FORMATO_yW5iRUR.png,26,4,0,,267,M. Dominguez,maxime-dominguez,Maxime Dominguez,Maxime Dominguez,False,0.0,0.0,0.0,6,96614,Vasco,5.0,,,,,,,,,,,,,,,,,,,,
275,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_j7yMylW.png,26,4,19,,262,Allan,allan,Allan Rodrigues de Souza,Allan,False,0.0,1.56,0.0,6,96652,Flamengo,3.47,4.0,25.0,22.0,12.0,1.0,,3.0,2.0,,,,,,,,,,,,
276,https://s.sde.globo.com/media/person_role/2024/03/24/photo_FORMATO.png,26,6,24,,282,G. Milito,gabriel-milito,Gabriel Alejandro Milito,Gabriel Milito,True,2.17,4.71,-0.58,7,96673,Atlético-MG,8.25,,,,,,,,,,,,,,,,8.0,,,,
277,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_HmHq0Tu.png,26,2,20,,282,Saravia,saravia,Renzo Saravia,Saravia,True,0.6,3.97,-0.82,6,96725,Atlético-MG,6.71,2.0,44.0,33.0,22.0,1.0,,1.0,3.0,,,1.0,,5.0,,,,,,,
278,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_dArb0z1.png,26,3,4,,287,Camutanga,camutanga,Cleidson Andrade da Souza Silva,Camutanga,False,0.0,0.63,0.0,5,96793,Vitória,2.34,1.0,3.0,3.0,2.0,,,1.0,2.0,,,,1.0,,,,,,,,
279,https://s.sde.globo.com/media/person_role/2024/05/13/photo_FORMATO_3NTjVXj.png,26,5,12,,262,Carlinhos,carlinhos,Carlos Moisés de Lima,Carlinhos,True,1.3,1.87,0.27,6,96831,Flamengo,3.1,2.0,3.0,6.0,1.0,,,2.0,5.0,,2.0,3.0,,,,,,,,,
280,https://s.sde.globo.com/media/person_role/2024/08/15/photo_FORMATO_k6f9iFp.png,26,2,6,,288,Dudu,dudu,Luís Eduardo Marques dos Santos,Dudu,True,-1.6,0.05,-0.43,6,97133,Criciúma,1.88,1.0,2.0,5.0,1.0,,,,,,,1.0,,,,,,,,,
281,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_hHpUtkJ.png,26,4,15,,284,Villasanti,villasanti,Mathías Adalberto Villasanti Rolón,Villasanti,True,2.4,4.29,-0.08,7,97145,Grêmio,8.56,2.0,40.0,22.0,15.0,,1.0,3.0,1.0,,1.0,,,,,,,,,,
282,https://s.sde.globo.com/media/person_role/2024/07/16/photo_FORMATO_QgbA4mS.png,26,5,7,,373,Janderson,janderson,Janderson Santos de Souza,Janderson,True,1.2,1.97,-0.23,6,97245,Atlético-GO,3.96,2.0,9.0,10.0,10.0,,,3.0,3.0,,,,1.0,,,,,,,,
283,https://s.sde.globo.com/media/person_role/2022/03/01/e6fac1f227854170a80b2cf3234bfa1d_FORMATO.png,26,6,24,,265,R. Ceni,rogerio-ceni,Rogério Mücke Ceni,Rogério Ceni,True,10.27,5.22,1.13,7,97341,Bahia,10.08,,,,,,,,,,,,,,,,11.0,,,,
284,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_2Luig7d.png,26,3,0,,286,Romércio,romercio,Romércio Pereira da Conceição,Romércio,False,0.0,0.0,0.0,6,97443,Juventude,3.0,,,,,,,,,,,,,,,,,,,,
285,https://s.sde.globo.com/media/person_role/2024/08/28/photo_FORMATO_t7r0bPE.png,26,5,12,,287,G. Mosquito,gustavo-mosquito,Gustavo Henric da Silva,Gustavo Mosquito,True,5.4,2.57,0.22,7,97450,Vitória,4.84,2.0,6.0,6.0,8.0,,2.0,,3.0,1.0,1.0,,,,,,,,,,
286,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_nKRokLk.png,26,2,12,,263,Marçal,marcal,Fernando Marçal de Oliveira,Marçal,True,-1.0,4.35,-1.19,7,97468,Botafogo,5.9,5.0,17.0,13.0,12.0,1.0,,1.0,2.0,,1.0,1.0,,5.0,,,,,,,
287,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_6COfCnm.png,26,4,23,,373,Shaylon,shaylon,Shaylon Kallyson Cardozo - Cardoso,Shaylon,True,-0.3,2.36,-0.66,7,97520,Atlético-GO,4.4,2.0,14.0,11.0,5.0,,1.0,6.0,16.0,1.0,2.0,,,,,,,1.0,,,
288,https://s.sde.globo.com/media/person_role/2024/06/26/photo_FORMATO.png,26,2,20,,287,W. Lepo,willean-lepo,William Bernardo Willemen - Willeam Lepu,Willean Lepo,False,0.0,3.26,0.0,5,97522,Vitória,4.58,3.0,40.0,14.0,17.0,,,3.0,3.0,,,2.0,,2.0,,,,,,,
289,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ZA5gyHo.png,26,3,17,,264,F. Torres,felix-torres,Félix Eduardo Torres Caicedo,Félix Torres,False,0.0,2.79,0.0,6,97642,Corinthians,6.27,3.0,21.0,22.0,4.0,,,1.0,1.0,1.0,,2.0,,5.0,,,,,,,
290,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_YJUCJBH.png,26,3,18,,275,Murilo,murilo,Murilo Cerqueira Paim,Murilo,True,6.7,3.98,0.24,7,97653,Palmeiras,10.13,3.0,14.0,21.0,5.0,,,1.0,7.0,,1.0,1.0,1.0,10.0,,,,,,,
291,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_l7c3hxY.png,26,5,13,,276,Erick,erick,Erick de Arruda Serafim,Erick,True,5.9,1.98,0.84,7,97810,São Paulo,4.81,1.0,4.0,4.0,7.0,1.0,2.0,1.0,2.0,,1.0,,,,,,,,,,
292,https://s.sde.globo.com/media/person_role/2024/05/13/photo_FORMATO_Nw5qKTd.png,26,3,17,,262,L. Ortiz,leo-ortiz,Leonardo Rech Ortiz,Léo Ortiz,True,4.2,3.38,0.12,2,97867,Flamengo,7.59,2.0,23.0,8.0,4.0,,2.0,1.0,4.0,1.0,,,,3.0,,,,,,,
293,https://s.sde.globo.com/media/person_role/2024/07/01/photo_220x220_XqRTvwK.png,26,2,9,,265,Iago,iago,Iago Amaral Borduchi,Iago,True,6.2,3.43,1.0,6,97868,Bahia,6.16,,5.0,3.0,5.0,,,2.0,1.0,,,,,4.0,,,,,,,
294,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_cgStWK5.png,26,3,14,,285,Vitão,vitao,Vitor Eduardo da Silva Matos,Vitão,True,7.4,3.05,1.02,7,97900,Internacional,5.81,3.0,9.0,12.0,6.0,,,2.0,4.0,,,,,6.0,,,,,,,
295,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_b9ZdFP4.png,26,4,11,,286,L. Oyama,luis-oyama,Luís Felipe Oyama,Luís Oyama,True,0.0,2.61,-1.21,7,97908,Juventude,3.87,,7.0,4.0,3.0,,,2.0,2.0,,2.0,,,,,,,,,,
296,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_PzrcPox.png,26,4,22,,293,Erick,erick,Erick Luis Conrado de Carvalho,Erick,True,1.2,3.81,-0.04,7,98022,Athlético-PR,6.97,1.0,41.0,24.0,18.0,,1.0,5.0,11.0,2.0,1.0,1.0,,,,,,,,,
297,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_btuS15d.png,26,5,17,,264,P. Raul,pedro-raul,Pedro Raul Garay da Silva,Pedro Raul,True,0.0,1.24,-0.2,6,98225,Corinthians,2.6,2.0,12.0,10.0,8.0,,,4.0,4.0,,,2.0,,,,,,,,,
298,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_sq29S9f.png,26,3,24,,263,Bastos,bastos,Bartolomeu Jacinto Quissanga,Bastos,True,2.1,3.89,-0.12,7,98280,Botafogo,5.55,4.0,23.0,26.0,4.0,1.0,,1.0,8.0,,3.0,1.0,,9.0,,,,,,,
299,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_OKP0vwQ.png,26,3,19,,265,Kanu,kanu,Victor Hugo Soares dos Santos,Kanu,True,2.8,2.05,0.49,3,98484,Bahia,3.52,9.0,8.0,26.0,20.0,,,1.0,,,,,,7.0,,,,,,,
300,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_Lb03bwo.png,26,4,23,,265,J. Lucas,jean-lucas,Jean Lucas de Souza Oliveira,Jean Lucas,True,3.3,4.82,0.21,7,98517,Bahia,7.53,4.0,30.0,30.0,38.0,,4.0,10.0,26.0,,2.0,1.0,,,,,,,,,
301,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_XpAwacz.png,26,3,12,,356,Kuscevic,kuscevic,Benjamín Kuščević Jaramillo,Kuscevic,True,2.3,3.5,-0.07,7,98619,Fortaleza,5.39,2.0,13.0,9.0,3.0,,,2.0,3.0,,1.0,2.0,1.0,4.0,,,,,,,
302,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_KxKxL8O.png,26,5,17,,263,Savarino,savarino,Jefferson David Savarino Quintero,Savarino,True,6.2,4.08,0.65,7,98672,Botafogo,7.51,3.0,1.0,7.0,5.0,,4.0,12.0,6.0,,4.0,3.0,,,,,,,,,
303,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_JnDE8PH.png,26,5,19,,293,Cuello,cuello,Tomás Esteban Cuello,Cuello,True,6.7,3.44,0.72,7,98909,Athlético-PR,6.25,2.0,13.0,13.0,13.0,,3.0,10.0,11.0,2.0,1.0,5.0,,,,,,,,,
304,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_Y6GueeQ.png,26,2,9,,262,Viña,vina,Matías Nicolás Viña Susperreguy,Viña,False,0.0,1.39,0.0,5,98974,Flamengo,4.63,1.0,5.0,4.0,2.0,,,1.0,2.0,,,,,1.0,,,,,,,
305,https://s.sde.globo.com/media/person_role/2024/09/10/photo_FORMATO_RuLD9HB.png,26,3,3,,285,Rogel,rogel,Agustín Maximiliano Rogel Paita,Rogel,False,0.0,4.63,0.0,6,98975,Internacional,6.28,,3.0,3.0,2.0,,,3.0,2.0,,,,,1.0,,,,,,,
306,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_fK3iFMZ.png,26,5,23,,267,Vegetti,vegetti,Pablo Vegetti,Vegetti,True,2.5,6.25,-0.18,7,99198,Vasco,11.73,4.0,12.0,27.0,54.0,,1.0,18.0,32.0,2.0,8.0,17.0,,,,,,2.0,2.0,,
307,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_WaoVDSt.png,26,2,10,,267,P. Rodríguez,puma-rodriguez,José Luis Rodríguez Bebanz,Puma Rodríguez,True,5.8,2.77,0.08,6,99213,Vasco,4.59,,9.0,2.0,,,1.0,,3.0,,,,,2.0,,,,,,,
308,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_c5iH0Ku.png,26,4,10,,262,D. Cruz,de-la-cruz,Diego Nicolás de la Cruz Arcosa,De la Cruz,False,0.0,7.74,0.0,2,99228,Flamengo,12.84,1.0,22.0,13.0,29.0,,2.0,5.0,8.0,1.0,2.0,,,,,,,,,,
309,https://s.sde.globo.com/media/person_role/2024/07/29/photo_FORMATO_uebM1kx.png,26,4,5,,373,G. Freitas,gonzalo-freitas,Gonzalo Gastón Freitas Silva,Gonzalo Freitas,False,0.0,3.78,0.0,7,99234,Atlético-GO,5.06,3.0,13.0,8.0,3.0,2.0,,5.0,4.0,,,,,,,,,,,,
310,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_up62cTi.png,26,4,20,,356,Pochettino,pochettino,Tomás Pochettino,Pochettino,True,0.5,4.94,-0.12,6,99267,Fortaleza,7.75,4.0,23.0,15.0,15.0,1.0,6.0,4.0,8.0,,4.0,2.0,,,,,,,,,
311,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_9Ge6HYf.png,26,3,16,,263,A. Barboza,alexander-barboza,Alexander Nahuel Barboza Ullúa,Alexander Barboza,True,-0.4,3.33,-1.94,7,99274,Botafogo,4.37,6.0,16.0,20.0,1.0,1.0,1.0,4.0,6.0,,,1.0,1.0,7.0,,,,,,,
312,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_2S2h9nH.png,26,5,6,,283,Dinenno,dinenno,Juan Ignacio Dinenno de Cara,Dinenno,False,0.0,4.95,0.0,5,99316,Cruzeiro,7.98,1.0,1.0,1.0,3.0,,,3.0,1.0,,3.0,1.0,,,,,,,,,
313,https://s.sde.globo.com/media/person_role/2024/08/09/photo_FORMATO_FZ4aNBC.png,26,6,23,,276,L. Zubeldía,luis-zubeldia,Luis Francisco Zubeldía,Luis Zubeldía,True,7.75,5.18,0.82,7,99366,São Paulo,10.04,,,,,,,,,,,,,,,,12.0,,,,
314,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_oeaxG9n.png,26,3,5,,267,R. Rojas,robert-rojas,Robert Samuel Rojas Chávez,Robert Rojas,False,0.0,1.84,0.0,6,99387,Vasco,3.21,,4.0,2.0,,,,,,,,,,1.0,,,,,,,
315,https://s.sde.globo.com/media/person_role/2024/08/22/photo_FORMATO_iwCejip.png,26,5,1,,262,Michael,michael,Michael Richard Delgado de Oliveira,Michael,False,0.0,12.2,0.0,5,99392,Flamengo,12.6,,1.0,,2.0,,,1.0,1.0,,1.0,,,,,,,,,,
316,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_5FJVKbT.png,26,4,20,,373,Baralhas,baralhas,Gabriel Baralhas dos Santos,Baralhas,False,0.0,3.83,0.0,7,99440,Atlético-GO,5.62,6.0,38.0,15.0,18.0,,1.0,9.0,11.0,,1.0,1.0,,,,,,,,,
317,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_sM4o3AF.png,26,1,24,,262,Rossi,rossi,Agustín Daniel Rossi,Rossi,True,0.0,2.31,-0.05,7,99552,Flamengo,5.06,,,,4.0,,,,,,,,,3.0,60.0,29.0,,,,1.0,
318,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_uJhNaxu.png,26,2,21,,373,G. Romão,guilherme-romao,Guilherme Kennedy Romão,Guilherme Romão,True,1.0,3.31,-0.24,7,99623,Atlético-GO,4.49,5.0,12.0,14.0,32.0,,3.0,7.0,13.0,,1.0,4.0,1.0,2.0,,,,,,,
319,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_RYUmTsY.png,26,4,14,,266,Arias,arias,Jhon Adolfo Arias Andrade,Arias,True,11.4,6.77,1.16,7,99815,Fluminense,13.97,3.0,26.0,16.0,37.0,,1.0,10.0,15.0,,3.0,1.0,,,,,,,,,
320,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_XppRgGL.png,26,5,21,,282,Paulinho,paulinho,Paulo Henrique Sampaio Filho,Paulinho,False,0.0,4.53,0.0,6,99818,Atlético-MG,10.12,3.0,20.0,10.0,14.0,,1.0,11.0,8.0,,6.0,8.0,1.0,,,,,,1.0,,
321,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Oa1eUuU.png,26,3,18,,276,A. Franco,alan-franco,Alan Javier Franco,Alan Franco,True,5.0,3.11,0.72,7,99889,São Paulo,6.68,5.0,18.0,13.0,4.0,,1.0,,3.0,,,1.0,1.0,8.0,,,,,,,1.0
322,https://s.sde.globo.com/media/person_role/2024/07/12/photo_220x220_lgqGgyh.png,26,5,6,,286,Carrillo,carrillo,Ronie Edmundo Carrillo Morales,Carrillo,True,1.9,3.7,-0.01,7,100076,Juventude,5.12,,7.0,3.0,4.0,,,2.0,3.0,,1.0,1.0,,,,,,,,,
323,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_wjGLEpf.png,26,4,13,,282,Zaracho,zaracho,Federico Matías Javier Zaracho,Zaracho,False,0.0,3.23,0.0,5,100079,Atlético-MG,7.04,1.0,15.0,10.0,13.0,,,2.0,4.0,,2.0,1.0,,,,,,,,,
324,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_UzfIqe6.png,26,4,13,,282,I. Gomes,igor-gomes,Igor Silveira Gomes,Igor Gomes,True,3.8,3.56,-0.92,3,100084,Atlético-MG,5.82,4.0,14.0,13.0,15.0,,2.0,3.0,3.0,2.0,1.0,,,,,,,,,,
325,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_omYwNQA.png,26,4,22,,356,P. Augusto,pedro-augusto,Pedro Augusto Borges da Costa,Pedro Augusto,True,2.2,1.76,0.22,7,100085,Fortaleza,3.4,7.0,30.0,27.0,21.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,
326,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_wt9arbZ.png,26,5,19,,264,Y. Alberto,yuri-alberto,Yuri Alberto Monteiro da Silva,Yuri Alberto,False,0.0,4.85,0.0,6,100652,Corinthians,7.44,4.0,13.0,23.0,27.0,,3.0,12.0,17.0,1.0,4.0,10.0,1.0,,,,,,,,
327,https://s.sde.globo.com/media/person_role/2024/06/25/photo_220x220_gfmexdE.png,26,4,9,,283,M. Henrique,matheus-henrique,Matheus Henrique de Souza,Matheus Henrique,True,2.8,4.85,-1.07,3,100742,Cruzeiro,7.35,3.0,16.0,10.0,9.0,,,3.0,8.0,,2.0,,,,,,,,,,
328,https://s.sde.globo.com/media/person_role/2024/07/15/photo_220x220_823HKPQ.png,26,4,3,,276,Liziero,liziero,Igor Matheus Liziero Pereira,Liziero,False,0.0,1.6,0.0,6,100761,São Paulo,3.9,1.0,5.0,5.0,1.0,,,,1.0,,,,,,,,,,,,
329,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_hWYsgxj.png,26,1,0,,284,Brenno,brenno,Brenno Oliveira Fraga Costa,Brenno,False,0.0,0.0,0.0,6,100830,Grêmio,4.0,,,,,,,,,,,,,,,,,,,,
330,https://s.sde.globo.com/media/person_role/2024/08/20/photo_FORMATO_S9vlZEa.png,26,3,1,,276,Ruan,ruan,Ruan Tressoldi Netto,Ruan,True,9.3,9.3,2.91,7,100842,São Paulo,8.91,,3.0,2.0,1.0,,,,1.0,,,,,1.0,,,,,,,
331,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_Oqbbci1.png,26,2,22,,287,L. Esteves,lucas-esteves,Lucas Esteves de Souza,Lucas Esteves,True,4.5,2.69,0.08,7,100846,Vitória,4.06,8.0,25.0,26.0,17.0,,1.0,3.0,12.0,,1.0,7.0,,2.0,,,,,1.0,,
332,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_DTpZOty.png,26,3,19,,280,L. Cândido,luan-candido,Luan Cândido de Almeida,Luan Cândido,False,0.0,3.13,0.0,6,100848,Bragantino,4.97,4.0,28.0,32.0,6.0,,,4.0,11.0,,1.0,2.0,,3.0,,,,,,,
333,https://s.sde.globo.com/media/person_role/2024/08/30/photo_220x220_DbahnIn.png,26,2,1,,263,Vitinho,vitinho,Victor Alexander da Silva,Vitinho,True,4.3,4.3,1.0,7,100898,Botafogo,7.0,,3.0,1.0,2.0,,,,,,,,,,,,,,,,
334,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_Nhk7IV4.png,26,4,16,,288,R. Lopes,ronald-lopes,Ronald dos Santos Lopes,Ronald Lopes,False,0.0,2.16,0.0,6,100969,Criciúma,4.07,3.0,20.0,23.0,14.0,,2.0,1.0,3.0,,,,,,,,,,,,
335,https://s.sde.globo.com/media/person_role/2023/07/21/photo_220x220_Rr5xK7r.png,26,5,14,,373,Derek,derek,Derek Freitas Ribeiro,Derek,True,0.8,1.45,-0.06,7,100976,Atlético-GO,3.11,1.0,9.0,12.0,7.0,,,2.0,4.0,,1.0,1.0,1.0,,,,,,,,
336,https://s.sde.globo.com/media/person_role/2024/07/18/photo_FORMATO.png,26,4,6,,266,Nonato,nonato,Gustavo Nonato Santana,Nonato,True,2.0,0.77,0.07,6,100987,Fluminense,3.27,1.0,3.0,1.0,3.0,,,,1.0,,,,,,,,,,,,
