,atletas.pontos_num,atletas.status_id,atletas.apelido_abreviado,atletas.preco_num,atletas.variacao_num,atletas.media_num,atletas.nome,atletas.slug,atletas.foto,atletas.entrou_em_campo,atletas.clube.id.full.name,atletas.minimo_para_valorizar,atletas.clube_id,atletas.rodada_id,atletas.posicao_id,atletas.apelido,atletas.jogos_num,atletas.atleta_id,CA,DE,DS,FS,GS,SG,FC,FD,FF,A,CV,FT,G,I,PC,V,PP,PS,DP,GC
611,0.0,6,D. Sales,0.88,0.0,0.0,Daniel dos Santos Sales,daniel-sales,,False,Flamengo,,262,28,2,Daniel Sales,1,122320,,,,,,,,,,,,,,,,,,,,
612,0.0,6,Lorran,4.22,0.0,2.52,Lorran Lucas Pereira de Sousa,lorran,https://s.sde.globo.com/media/person_role/2024/06/21/photo_FORMATO_hV943L9.png,False,Flamengo,,262,28,4,Lorran,16,122321,,,12.0,6.0,,,10.0,7.0,6.0,1.0,,,1.0,2.0,,,,,,
613,0.0,6,Lyncon,3.97,0.0,8.0,Lyncon Correa Gonçalves,lyncon,https://s.sde.globo.com/media/person_role/2024/07/07/photo_FORMATO_Dm2djjq.png,False,Vasco,,267,28,3,Lyncon,1,122378,,,,,,,,,,,,,1.0,,,,,,,
614,0.0,6,L. Eduardo,1.0,0.0,0.0,Lucas Eduardo de Souza Oliveira,lucas-eduardo,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_1YblXkK.png,False,Vasco,,267,28,4,Lucas Eduardo,0,122379,,,,,,,,,,,,,,,,,,,,
615,0.0,6,Gustavinho,3.3,0.0,2.06,Gustavo Ribeiro Neves,gustavinho,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_ayQ4fZH.png,False,Bragantino,,280,28,4,Gustavinho,20,122394,,,11.0,6.0,,,11.0,2.0,4.0,3.0,,,1.0,,,,,,,
616,0.0,6,Ryan,2.44,0.0,2.06,Ryan Gustavo de Lima,ryan,https://s.sde.globo.com/media/person_role/2024/08/09/photo_FORMATO_r9tm9Th.png,False,Corinthians,,264,28,4,Ryan,11,122396,2.0,,19.0,5.0,,,15.0,2.0,2.0,,,,,,,,,,,
617,0.0,6,P. Baianinho,0.69,0.0,-0.15,Pablo Santos de Alcântara,pablo-baianinho,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_58gJ7zZ.png,False,Vitória,,287,28,4,Pablo Baianinho,2,122413,1.0,,,1.0,,,2.0,,1.0,,,,,,,,,,,
618,0.0,6,Lucca,1.79,0.0,0.66,Lucca Holanda Sampaio Tavares,lucca,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Ki8AphB.png,False,Internacional,,285,28,5,Lucca,8,122420,,,2.0,7.0,,,7.0,,2.0,,,,,1.0,,,,,,
619,0.0,6,Isaac,2.53,0.0,1.32,Isaac Rodrigues de Lima,isaac,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_Lguei9P.png,False,Fluminense,,266,28,5,Isaac,4,122439,,,3.0,4.0,,,1.0,,,,,,,,,,,,,
620,0.0,6,Rayan,2.76,0.0,1.68,Rayan Vitor Simplício Rocha,rayan,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_DAjK7yT.png,False,Vasco,,267,28,5,Rayan,17,122486,2.0,,6.0,11.0,,,4.0,4.0,8.0,,,,1.0,,,,,,,
621,0.0,6,GB,4.64,0.0,6.55,Gabriel Souza da Silva,gb,,False,Vasco,,267,28,5,GB,2,122487,1.0,,3.0,3.0,,,2.0,,2.0,,,,1.0,,,,,,,
622,1.9,7,E. Rodríguez,3.8,0.25,2.26,Emerson Rivaldo Rodríguez Valois,emerson-rodriguez,https://s.sde.globo.com/media/person_role/2024/07/16/photo_FORMATO_K1FY4p0.png,True,Vasco,,267,28,5,Emerson Rodríguez,8,122525,1.0,,4.0,4.0,,,1.0,2.0,3.0,,,,1.0,2.0,,,,,,
623,0.0,6,W. Yan,1.18,0.0,0.8,Wallace Yan de Souza Barreto,wallace-yan,,False,Flamengo,,262,28,4,Wallace Yan,1,122573,,,,,,,,,1.0,,,,,,,,,,,
624,0.0,6,L. Furtado,1.0,0.0,0.0,Lucas Furtado dos Santos,lucas-furtado,,False,Flamengo,,262,28,1,Lucas Furtado,0,122575,,,,,,,,,,,,,,,,,,,,
625,0.0,6,Amorim,1.0,0.0,0.0,Alexsandro Amorim de Freitas Filho,amorim,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_tKEntj2.png,False,Fortaleza,,356,28,4,Amorim,0,122598,,,,,,,,,,,,,,,,,,,,
626,0.0,6,M. Belém,2.0,0.0,0.0,Matheus José Belém de Souza,matheus-belem,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_kBJ7dRJ.png,False,São Paulo,,276,28,3,Matheus Belém,0,122602,,,,,,,,,,,,,,,,,,,,
627,0.0,6,Japa,1.55,0.0,0.5,João Wellington Gadelha Melo de Oliveira,japa,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_7IIL65y.png,False,Cruzeiro,,283,28,4,Japa,6,122660,,,3.0,,,,2.0,,,,,,,,,,,,,
628,0.0,6,L. Cunha,3.51,0.0,1.3,Lucas de Souza Cunha,lucas-cunha,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_bGdGTnU.png,False,Bragantino,,280,28,3,Lucas Cunha,8,122755,2.0,,5.0,3.0,,1.0,3.0,,1.0,,,,,,,,,,,
629,0.0,6,Jadson,1.36,0.0,1.2,Jadson Alves de Lima,jadson,https://s.sde.globo.com/media/person_role/2024/07/03/photo_FORMATO_FIHzuX5.png,False,Cuiabá,,1371,28,5,Jadson,1,122797,,,,,,,,1.0,,,,,,,,,,,,
630,0.0,6,G. Daniel,1.0,0.0,0.0,Gustavo Daniel da Silva Gonçalves,gustavo-daniel,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_y7ZiXUn.png,False,Atlético-GO,,373,28,2,Gustavo Daniel,0,122819,,,,,,,,,,,,,,,,,,,,
631,0.0,6,Abner,0.75,0.0,0.13,Abner Salles da Silva,abner,,False,Juventude,,286,28,3,Abner,3,122861,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,
632,0.0,3,E. Rodríguez,3.03,0.0,1.27,Emiliano Rodríguez Rosales,emiliano-rodriguez,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_1aZ2q89.png,False,Atlético-GO,,373,28,5,Emiliano Rodríguez,19,122887,2.0,,6.0,22.0,,,9.0,6.0,9.0,,1.0,,,8.0,,,,,,
633,0.0,6,Patrick,1.0,0.0,0.0,Patrick Roberto da Silva Campos,patrick,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_JpQIiS0.png,False,Palmeiras,,275,28,4,Patrick,0,122990,,,,,,,,,,,,,,,,,,,,
634,0.0,6,Tiago,1.7,0.0,-0.3,Tiago Souza de Jesus Carvalho,tiago,,False,Bahia,,265,28,5,Tiago,1,123004,,,,,,,1.0,,,,,,,,,,,,,
635,0.0,6,Sidney,1.0,0.0,0.0,Sidney de Carvalho Duarte,sidney,https://s.sde.globo.com/media/person_role/2024/04/03/photo_FORMATO_JMWs04L.png,False,Bahia,,265,28,4,Sidney,0,123005,,,,,,,,,,,,,,,,,,,,
636,0.0,6,Zinho,1.0,0.0,0.0,Luis Henrique Hoffmann,zinho,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_dzNYC4x.png,False,Grêmio,,284,28,5,Zinho,0,123153,,,,,,,,,,,,,,,,,,,,
637,0.9,6,Cadu,4.01,-0.97,3.37,Carlos Eduardo Amaral Pereira de Castro,cadu,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FDCeBal.png,True,Atlético-MG,,282,28,5,Cadu,20,123359,1.0,,22.0,26.0,,,26.0,4.0,3.0,,,2.0,3.0,5.0,,,,,,
638,10.9,7,Cauly,7.18,0.92,2.85,Cauly Oliveira Souza,cauly,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_31M3s89.png,True,Bahia,,265,28,4,Cauly,26,123360,1.0,,7.0,23.0,,,17.0,6.0,14.0,4.0,,2.0,2.0,3.0,,,,,,
639,0.0,6,Roger,1.0,0.0,0.0,Roger Gabriel Farias de Jesus,roger,https://s.sde.globo.com/media/person_role/2024/04/03/photo_FORMATO_lrs7L9Q.png,False,Bahia,,265,28,4,Roger,0,123494,,,,,,,,,,,,,,,,,,,,
640,0.0,6,Jota,1.0,0.0,0.0,João Victor Broad Moreira Guimarães,jota,,False,Bahia,,265,28,4,Jota,0,123497,,,,,,,,,,,,,,,,,,,,
641,0.0,6,Z. Guilherme,3.3,0.0,2.77,José Guilherme de Lima Costa,ze-guilherme,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HA7qoxl.png,False,Grêmio,,284,28,2,Zé Guilherme,6,123717,,,8.0,4.0,,1.0,4.0,1.0,,,,,,,,,,,,
642,1.3,6,L. Rodríguez,5.58,0.05,2.68,Luciano Rodríguez Rosales,luciano-rodriguez,https://s.sde.globo.com/media/person_role/2024/08/08/photo_FORMATO_JO2CdTv.png,True,Bahia,,265,28,5,Luciano Rodríguez,9,123795,,,1.0,12.0,,,2.0,4.0,6.0,,,,1.0,1.0,,,,,,
643,0.0,6,Palacios,5.62,0.0,3.92,Brahian Palacios Alzate,palacios,https://s.sde.globo.com/media/person_role/2024/03/07/photo_220x220_b3oriPT.png,False,Atlético-MG,,282,28,5,Palacios,14,123873,2.0,,14.0,7.0,,,9.0,11.0,4.0,1.0,,,2.0,2.0,,,,2.0,,
644,0.0,6,Ainoã,1.0,0.0,0.0,Ainoã Ricardo Silva Oliveira,ainoa,,False,Flamengo,,262,28,2,Ainoã,0,123958,,,,,,,,,,,,,,,,,,,,
645,0.0,6,Fábio,1.55,0.0,0.17,Fábio Soares dos Santos,fabio,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_ipoYISJ.png,False,Vitória,,287,28,5,Fábio,3,123960,,,,1.0,,,,,,,,,,,,,,,,
646,0.0,6,Riquelme,1.08,0.0,0.5,Riquelme Reis de Almeida de Jesus dos Santos,riquelme,,False,Bragantino,,280,28,4,Riquelme,1,123961,,,,1.0,,,,,,,,,,,,,,,,
647,1.8,7,H. Mosquera,3.01,-0.29,1.66,Henry David Mosquera Sánchez,henry-mosquera,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_id8Dwn8.png,True,Bragantino,,280,28,5,Henry Mosquera,24,124239,4.0,,13.0,19.0,,,24.0,10.0,8.0,1.0,,1.0,,6.0,,,,,,
648,0.0,6,Kauan,1.0,0.0,0.0,Kauan Jesus Santos Oliveira,kauan,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_AOu7Nff.png,False,Internacional,,285,28,1,Kauan,0,124264,,,,,,,,,,,,,,,,,,,,
649,0.0,6,Evertow,1.0,0.0,0.0,Evertow Vaz Pereira da Silva,evertow,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_YgddPlw.png,False,Internacional,,285,28,3,Evertow,0,124266,,,,,,,,,,,,,,,,,,,,
650,0.0,6,G. Prado,1.78,-1.04,1.27,Gustavo Prado Alves,gustavo-prado,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_Ph1gWxf.png,True,Internacional,,285,28,4,Gustavo Prado,19,124271,1.0,,9.0,6.0,,,9.0,5.0,4.0,1.0,,,,2.0,,,,,,
651,6.6,7,G. Carvalho,6.38,0.77,5.1,Gabriel Carvalho Teixeira,gabriel-carvalho,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_Qpx6o0t.png,True,Internacional,,285,28,4,Gabriel Carvalho,9,124275,2.0,,14.0,6.0,,,9.0,6.0,7.0,2.0,,,1.0,,,,,,,
652,0.0,6,R. Mathias,2.28,0.0,1.2,Ricardo Mathias da Silva,ricardo-mathias,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_KQzCuL1.png,False,Internacional,,285,28,5,Ricardo Mathias,2,124280,,,,,,,,,3.0,,,,,,,,,,,
653,0.0,6,L. Aragão,2.0,0.0,0.0,Leonardo de Aragão Carvalho,leo-aragao,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_7877COP.png,False,Cruzeiro,,283,28,1,Léo Aragão,0,124369,,,,,,,,,,,,,,,,,,,,
654,0.0,6,M. Ponte,7.74,0.0,5.59,Mateo Ponte Costa,mateo-ponte,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_S1d60nA.png,False,Botafogo,,263,28,2,Mateo Ponte,13,124481,3.0,,27.0,5.0,,4.0,21.0,,4.0,,,,3.0,2.0,,,,,,
655,0.0,6,Haller,4.88,0.0,5.9,Rafael Germán Haller Piloni,haller,https://s.sde.globo.com/media/person_role/2024/08/14/photo_FORMATO_5U0etRx.png,False,Atlético-GO,,373,28,2,Haller,1,124487,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
656,0.9,6,Giay,8.0,-1.17,5.72,Agustín Giay,giay,https://s.sde.globo.com/media/person_role/2024/07/08/photo_FORMATO_cssYjfO.png,True,Palmeiras,,275,28,2,Giay,6,124526,,,15.0,11.0,,2.0,8.0,2.0,1.0,,,,,,,,,,,
657,0.0,6,R. Júnior,2.0,0.0,0.0,Roque Santos de Jesus Júnior,roque-junior,https://s.sde.globo.com/media/person_role/2024/07/19/photo_FORMATO_h1raV1Z.png,False,Vitória,,287,28,3,Roque Júnior,0,124663,,,,,,,,,,,,,,,,,,,,
658,0.0,6,F. Negrucci,2.0,0.0,0.0,Felipe Negrucci Berdague,felipe-negrucci,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Ftjtc7V.png,False,São Paulo,,276,28,4,Felipe Negrucci,0,124674,,,,,,,,,,,,,,,,,,,,
659,0.0,6,P. Vitor,0.92,0.0,0.43,Paulo Vitor Monteiro,paulo-vitor,https://s.sde.globo.com/media/person_role/2023/05/07/photo_FORMATO_1HEXq1i.png,False,Atlético-MG,,282,28,4,Paulo Vitor,7,124690,1.0,,3.0,5.0,,,7.0,,,,,,,,,,,,,
660,0.0,6,Leandro,1.0,0.0,0.0,Leandro Mathias Silva Bueno,leandro,,False,São Paulo,,276,28,1,Leandro,0,124701,,,,,,,,,,,,,,,,,,,,
661,0.0,6,Esquerdinha,3.39,0.0,3.28,João Henrique Mendes da Silva,esquerdinha,https://s.sde.globo.com/media/person_role/2023/05/16/photo_FORMATO_L1i5sSp.png,False,Fluminense,,266,28,2,Esquerdinha,5,124728,,,1.0,1.0,,2.0,1.0,,,1.0,,,,,,,,,,
662,1.2,6,N. Fernandes,2.27,0.09,0.8,Nathan Ribeiro Fernandes,nathan-fernandes,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_nzWNsYv.png,True,Grêmio,,284,28,5,Nathan Fernandes,17,124757,3.0,,8.0,13.0,,,9.0,2.0,5.0,,1.0,,,1.0,,,,,,
663,1.3,7,K. Elias,3.38,0.19,3.2,Kauã Elias Nogueira,kaua-elias,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_UGP7Pol.png,True,Fluminense,,266,28,5,Kauã Elias,19,124821,1.0,,4.0,6.0,,,11.0,6.0,7.0,1.0,,,5.0,2.0,,,,,,
664,0.0,6,J. Jesus,4.95,0.0,6.2,Jonathan de Jesus Alves,jonathan-jesus,https://s.sde.globo.com/media/person_role/2024/06/21/photo_FORMATO_gDnfcOD.png,False,Cruzeiro,,283,28,3,Jonathan Jesus,1,124912,,,1.0,,,1.0,,,,,,,,,,,,,,
665,0.0,6,Renato,1.0,0.0,0.0,Renato Santos da Cruz,renato,https://s.sde.globo.com/media/person_role/2023/06/03/photo_FORMATO_kkl0avZ.png,False,Corinthians,,264,28,3,Renato,0,124918,,,,,,,,,,,,,,,,,,,,
666,0.0,6,W. Costa,1.0,0.0,0.0,Wesley Costa da Silva,wesley-costa,https://s.sde.globo.com/media/person_role/2023/09/03/photo_FORMATO_tWVFhHY.png,False,Grêmio,,284,28,2,Wesley Costa,0,125000,,,,,,,,,,,,,,,,,,,,
667,0.0,6,Viery,1.0,0.0,0.0,Viery Fernandes Santos Lopes,viery,,False,Grêmio,,284,28,3,Viery,0,125467,,,,,,,,,,,,,,,,,,,,
668,0.0,6,Alisson,4.28,0.0,2.57,Alisson Santana Lopes da Fonseca,alisson,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_THGcoZm.png,False,Atlético-MG,,282,28,4,Alisson,11,125469,,,9.0,15.0,,,9.0,4.0,10.0,,,,,1.0,,,,,,
669,0.0,6,Serginho,2.81,0.0,1.03,Sérgio Antonio de Luiz Junior,serginho,https://s.sde.globo.com/media/person_role/2024/08/15/photo_FORMATO_ouzG8H9.png,False,Criciúma,,288,28,5,Serginho,3,125471,1.0,,2.0,3.0,,,3.0,1.0,,,,,,1.0,,,,,,
670,0.0,6,Dudu,1.0,0.0,0.0,Eduardo Kogitzki Anastacio,dudu,https://s.sde.globo.com/media/person_role/2023/07/07/photo_FORMATO_3PWOW7f.png,False,Athlético-PR,,293,28,4,Dudu,0,125746,,,,,,,,,,,,,,,,,,,,
671,0.0,6,R. Monteiro,1.0,0.0,0.0,Rafael Monteiro Reis,rafael-monteiro,https://s.sde.globo.com/media/person_role/2023/07/09/photo_FORMATO.png,False,Fluminense,,266,28,2,Rafael Monteiro,0,125804,,,,,,,,,,,,,,,,,,,,
672,4.1,7,Zapelli,4.93,0.07,2.63,Bruno Zapelli,zapelli,https://s.sde.globo.com/media/person_role/2023/07/21/photo_FORMATO_hPfi5y5.png,True,Athlético-PR,,293,28,4,Zapelli,23,125926,3.0,,20.0,15.0,,,15.0,9.0,6.0,3.0,,2.0,,1.0,,,,,,
673,0.0,5,Paulinho,6.0,0.0,0.0,Paulo Lucas Santos de Paula,paulinho,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_zLpxwyY.png,False,Vasco,,267,28,4,Paulinho,0,126182,,,,,,,,,,,,,,,,,,,,
674,1.4,7,D. Lacerda,3.94,0.08,2.57,Derik Gean Severino Lacerda,derik-lacerda,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_cgYyCgr.png,True,Cuiabá,,1371,28,5,Derik Lacerda,17,126216,5.0,,13.0,26.0,,,13.0,2.0,7.0,,,,2.0,2.0,,,,,,
675,0.0,6,Justen,3.0,0.0,0.0,Lucas da Silva Justen,justen,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_9KI5y7C.png,False,Fluminense,,266,28,2,Justen,0,126387,,,,,,,,,,,,,,,,,,,,
676,5.0,2,Barreal,5.61,0.55,3.92,Álvaro Martín Barreal,barreal,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_rsHwvD6.png,True,Cruzeiro,,283,28,5,Barreal,20,126471,3.0,,21.0,17.0,,,17.0,7.0,7.0,4.0,,1.0,2.0,,,,,,,
677,0.4,6,I. Coronado,6.19,-0.65,3.37,Igor Caique Coronado,igor-coronado,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Bzw6tC2.png,True,Corinthians,,264,28,4,Igor Coronado,23,126900,5.0,,30.0,24.0,,,21.0,5.0,17.0,2.0,,1.0,1.0,,,,,,,
678,6.37,7,A. Jorge,9.22,-0.05,5.89,Artur Jorge Torres Gomes Araújo Amorim,artur-jorge,https://s.sde.globo.com/media/person_role/2024/04/05/photo_220x220_4pgYWQ9.png,True,Botafogo,,263,28,6,Artur Jorge,28,127273,,,,,,,,,,,,,,,,17.0,,,,
679,0.0,6,M. Reis,1.0,0.0,0.0,Matheus dos Reis Francisco,matheus-reis,,False,Fluminense,,266,28,5,Matheus Reis,0,127969,,,,,,,,,,,,,,,,,,,,
680,0.0,6,Randerson,1.83,0.0,0.45,Randerson de Sousa Almeida,randerson,,False,Atlético-GO,,373,28,4,Randerson,2,128099,,,1.0,,,,1.0,,,,,,,,,,,,,
681,0.0,6,Marcão,1.0,0.0,0.0,Marcos André Paulino Maia,marcao,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_560IfKk.png,False,Athlético-PR,,293,28,3,Marcão,0,128429,,,,,,,,,,,,,,,,,,,,
682,0.0,6,J. Cruz,3.52,0.0,3.21,João Victor Machado Cruz,joao-cruz,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_WnvtCLu.png,False,Athlético-PR,,293,28,4,João Cruz,8,128431,2.0,,5.0,3.0,,,9.0,1.0,7.0,1.0,,1.0,1.0,,,,,,,
683,0.0,6,R. Lucas,3.0,0.0,0.0,Rayan Lucas Marques de Souza,rayan-lucas,https://s.sde.globo.com/media/person_role/2023/12/06/photo_FORMATO_eCO6g7f.png,False,Flamengo,,262,28,4,Rayan Lucas,0,128590,,,,,,,,,,,,,,,,,,,,
684,0.0,7,W. Gomes,4.42,0.0,5.13,William Gomes Carvalho Santos,william-gomes,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_R4UlTHA.png,False,São Paulo,,276,28,5,William Gomes,6,128668,2.0,,5.0,,,,4.0,5.0,4.0,,,1.0,2.0,2.0,,,,,,
685,0.0,6,L. Felipe,1.0,0.0,0.0,Luiz Felipe Mathias Silva,luiz-felipe,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_JOhmWKE.png,False,Cuiabá,,1371,28,4,Luiz Felipe,0,128669,,,,,,,,,,,,,,,,,,,,
686,0.0,6,T. Wander,1.0,0.0,0.0,Talles Wander Santos Ribeiro,talles-wander,https://s.sde.globo.com/media/person_role/2023/11/23/photo_FORMATO.png,False,São Paulo,,276,28,5,Talles Wander,0,128769,,,,,,,,,,,,,,,,,,,,
687,0.0,6,Estêvão,9.24,0.0,7.91,Estêvão Willian Almeida de Oliveira Gonçalves,estevao,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ndyx6H0.png,False,Palmeiras,,275,28,5,Estêvão,22,128915,2.0,,24.0,19.0,,,19.0,16.0,17.0,7.0,,1.0,9.0,4.0,,,,1.0,,
688,0.0,6,Hernandes,1.0,0.0,0.0,Hernandes Fagundes de Alencar,hernandes,,False,Cuiabá,,1371,28,2,Hernandes,0,129319,,,,,,,,,,,,,,,,,,,,
689,0.0,6,Wendel,1.0,0.0,0.0,Wendel Silva Passos,wendel,,False,Bahia,,265,28,4,Wendel,0,129661,,,,,,,,,,,,,,,,,,,,
690,0.0,6,R. Pablo,0.87,0.0,-0.1,Ruan Pablo Barbosa Sousa,ruan-pablo,,False,Bahia,,265,28,5,Ruan Pablo,1,129663,,,,,,,,,,,,,,1.0,,,,,,
691,0.0,6,Pablo,1.0,0.0,0.0,Pablo de Paula Cardoso,pablo,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bizaQoV.png,False,Vasco,,267,28,1,Pablo,0,129665,,,,,,,,,,,,,,,,,,,,
692,0.0,6,JP,2.99,0.0,2.32,João Pedro Murilo de Paula Morais,jp,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bBaUSEp.png,False,Vasco,,267,28,4,JP,10,129666,,,12.0,4.0,,,7.0,2.0,2.0,1.0,,,,1.0,,,,,,
693,0.0,6,L. Barreto,1.0,0.0,0.0,Lucas Fonseca Gomes Barreto,lucas-barreto,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_wPOUIvU.png,False,Botafogo,,263,28,1,Lucas Barreto,0,129697,,,,,,,,,,,,,,,,,,,,
694,0.0,6,Eduardo,1.0,0.0,0.0,Eduardo Batista dos Santos,eduardo,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_KXJszMB.png,False,Atlético-GO,,373,28,1,Eduardo,0,129761,,,,,,,,,,,,,,,,,,,,
695,0.0,6,Max,1.54,0.0,0.56,Maswel Ananias Silva,max,https://s.sde.globo.com/media/person_role/2024/03/16/photo_FORMATO_czuX078.png,False,Atlético-GO,,373,28,5,Max,13,129766,3.0,,4.0,6.0,,,6.0,3.0,,,,,,2.0,,,,1.0,,
696,0.0,6,J. Vitor,1.0,0.0,0.0,João Vitor Cardoso de Souza,joao-vitor,https://s.sde.globo.com/media/person_role/2024/04/10/photo_FORMATO_JTq9k1X.png,False,Juventude,,286,28,2,João Vitor,0,129999,,,,,,,,,,,,,,,,,,,,
697,0.0,6,L. Gustavo,0.79,0.0,-0.3,Luiz Gustavo da Silva Alves,luiz-gustavo,,False,Atlético-GO,,373,28,3,Luiz Gustavo,1,130020,,,,,,,1.0,,,,,,,,,,,,,
698,0.0,6,Carbone,1.0,0.0,0.0,João Victor Schlickmann Carbone,carbone,,False,Flamengo,,262,28,2,Carbone,0,130190,,,,,,,,,,,,,,,,,,,,
699,0.0,6,L. Aucélio,1.0,0.0,0.0,Luis Guilherme de Oliveira Aucélio,luis-aucelio,,False,Flamengo,,262,28,4,Luis Aucélio,0,130191,,,,,,,,,,,,,,,,,,,,
700,0.0,6,P. Leão,1.0,0.0,0.0,Pedro Henrique Leão Alves Lopes,pedro-leao,,False,Flamengo,,262,28,4,Pedro Leão,0,130192,,,,,,,,,,,,,,,,,,,,
701,0.0,6,E. Garcia,1.0,0.0,0.0,Erick Ryan Garcia da Silva,erick-garcia,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_iq2Ogip.png,False,Criciúma,,288,28,3,Erick Garcia,0,130211,,,,,,,,,,,,,,,,,,,,
702,0.0,6,Leandrinho,5.38,0.0,3.93,Leandro Viana da Silva Gama,leandrinho,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_5FEEg9Y.png,False,Vasco,,267,28,2,Leandrinho,10,130254,,,6.0,7.0,,3.0,2.0,1.0,,1.0,,,1.0,,,,,,,
703,0.0,5,G. Estrella,3.89,0.0,3.93,Guilherme Estrella de Paiva,guilherme-estrella,https://s.sde.globo.com/media/person_role/2024/01/18/photo_FORMATO_l9qdew2.png,False,Vasco,,267,28,4,Guilherme Estrella,3,130255,1.0,,2.0,4.0,,,4.0,,2.0,,,,1.0,,,,,,,
704,0.0,6,P. Gabriel,1.0,0.0,0.0,Phillipe Gabriel Pires de Oliveira,phillipe-gabriel,https://s.sde.globo.com/media/person_role/2024/07/06/photo_FORMATO_La3OCV2.png,False,Vasco,,267,28,1,Phillipe Gabriel,0,130280,,,,,,,,,,,,,,,,,,,,
705,0.0,6,B. Santos,2.0,0.0,0.0,Breno Santos Ignacio,breno-santos,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_LIIpUay.png,False,Atlético-GO,,373,28,4,Breno Santos,0,130281,,,,,,,,,,,,,,,,,,,,
706,0.0,6,Geovane,1.0,0.0,0.0,Pedro Geovane Paranhos Santos,geovane,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_OZZRB6n.png,False,Atlético-GO,,373,28,5,Geovane,0,130284,,,,,,,,,,,,,,,,,,,,
707,0.0,6,Rhyan,1.0,0.0,0.0,Rhyan Luca Carvalho de Arruda,rhyan,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_v4dxbma.png,False,Cuiabá,,1371,28,1,Rhyan,0,130305,,,,,,,,,,,,,,,,,,,,
708,0.0,6,R. Pinna,1.0,0.0,0.0,Rafael Oliveira Pinna,rafael-pinna,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_keCwUL8.png,False,Juventude,,286,28,5,Rafael Pinna,0,130316,,,,,,,,,,,,,,,,,,,,
709,0.0,6,L. Gustavo,1.0,0.0,0.0,Luiz Gustavo Marinho Ribeiro dos Santos,luiz-gustavo,,False,Vasco,,267,28,3,Luiz Gustavo,0,130393,,,,,,,,,,,,,,,,,,,,
