,atletas.atleta_id,atletas.clube.id.full.name,atletas.foto,atletas.variacao_num,atletas.apelido,atletas.apelido_abreviado,atletas.media_num,atletas.jogos_num,atletas.entrou_em_campo,atletas.clube_id,atletas.nome,atletas.rodada_id,atletas.preco_num,atletas.minimo_para_valorizar,atletas.status_id,atletas.posicao_id,atletas.slug,atletas.pontos_num,DE,GS,A,CA,DS,FC,FD,FF,FS,G,I,SG,DP,PC,FT,PP,PS,CV,V,GC
357,102796,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_do5hHhP.png,-0.24,Julimar,Julimar,3.09,7,True,293,Julimar Silva Oliveira Júnior,7,4.6,,7,5,julimar,1.2,,,1.0,1.0,7.0,7.0,6.0,4.0,2.0,,1.0,,,,,,,,,
358,102878,Fluminense,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_hfdtfwn.png,0.0,Terans,Terans,0.23,3,False,266,Miguel David Terans Pérez,7,4.75,,6,4,terans,0.0,,,,,,1.0,,,2.0,,,,,,,,,,,
359,102906,Cruzeiro,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_pMtI9RP.png,-1.27,Anderson,Anderson,1.83,6,True,283,Anderson Silva da Paixão,7,2.01,,7,1,anderson,0.0,15.0,9.0,,,,,,,,,,1.0,,,,,,,,
360,102907,Criciúma,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO_udwUldz.png,0.0,Matheus Teixeira,M. Teixeira,0.0,0,False,288,Matheus Henrique Teixeira,7,3.0,,6,1,matheus-teixeira,0.0,,,,,,,,,,,,,,,,,,,,
361,102909,Vitória,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_Zd7I4CW.png,0.0,Luan Vinícius,L. Vinícius,-0.2,3,False,287,Luan Vinícius da Silva Santos,7,3.05,,6,4,luan-vinicius,0.0,,,,,,2.0,,,,,,,,,,,,,,
362,102928,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_xvi8r6q.png,-0.54,Canobbio,Canobbio,5.48,6,True,293,Agustín Canobbio Graviz,7,10.2,,6,5,canobbio,0.7,,,1.0,,7.0,6.0,1.0,6.0,5.0,2.0,2.0,,,,,,,1.0,,
363,103014,Bragantino,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_lsx86RT.png,0.0,Laquintana,Laquintana,3.05,4,False,280,Ignacio Jesús Laquintana Marsico - Nacho,7,4.23,,6,5,laquintana,0.0,,,,,2.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,
364,103076,Vitória,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_ASVHNr0.png,0.0,Mateus Gonçalves,M. Gonçalves,1.3,4,False,287,Mateus Gonçalves Martins,7,2.83,,5,5,mateus-goncalves,0.0,,,,,1.0,1.0,1.0,2.0,3.0,,,,,,,,,,,
365,103295,Bragantino,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_3VHcc20.png,1.7,Eric Ramires,E. Ramires,4.75,7,True,280,Eric dos Santos Rodrigues,7,7.66,,2,4,eric-ramires,10.6,,,1.0,1.0,7.0,7.0,3.0,6.0,7.0,1.0,,,,,1.0,,,,,
366,103347,Cuiabá,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_V7nD4iR.png,0.12,Matheus Alexandre,M. Alexandre,1.73,4,True,1371,Matheus Alexandre Anastácio de Souza,7,4.26,,7,2,matheus-alexandre,2.4,,,,2.0,8.0,5.0,,1.0,,,,,,,,,,,,
367,103388,Fortaleza,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_FP6SoEK.png,0.89,Emmanuel Martínez,E. Martínez,3.9,1,True,356,Leandro Emmanuel Martínez,7,6.89,,2,4,emmanuel-martinez,3.9,,,,1.0,2.0,1.0,,1.0,4.0,,,,,,,,,,,
368,103575,Corinthians,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_fyit2aL.png,0.0,Caetano,Caetano,0.0,0,False,264,João Victor Andrade Caetano,7,5.0,,6,3,caetano,0.0,,,,,,,,,,,,,,,,,,,,
369,103576,Cruzeiro,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_rDWVVAO.png,0.0,Rafael Bilu,R. Bilu,0.0,0,False,283,Rafael Bilu Mudesto,7,2.0,,6,5,rafael-bilu,0.0,,,,,,,,,,,,,,,,,,,,
370,103684,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_1ebxa2m.png,-1.08,Kaíque Rocha,K. Rocha,5.67,7,True,293,Kaíque Rocha Lima,7,7.24,,7,3,kaique-rocha,0.0,,,,,14.0,4.0,,2.0,5.0,,,4.0,,,,,,,,
371,103695,Bragantino,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_4l6blnt.png,0.79,Jadsom Silva,J. Silva,1.86,7,True,280,Jadsom Meemyas de Oliveira da Silva,7,3.59,,6,4,jadsom-silva,5.7,,,,2.0,13.0,9.0,,2.0,1.0,,,,,,,,,,,
372,103764,Cruzeiro,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Kh2CeQC.png,0.29,Gabriel Veron,G. Veron,1.0,5,True,283,Gabriel Veron Fonseca de Souza,7,3.79,,7,5,gabriel-veron,3.3,,,,,2.0,1.0,,3.0,1.0,,,,,,,,,,,
373,103767,Palmeiras,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_yzWSMvb.png,0.35,Gabriel Menino,G. Menino,2.95,6,True,275,Gabriel Vinícius Menino,7,5.86,,6,4,gabriel-menino,4.2,,,,2.0,11.0,9.0,1.0,5.0,8.0,,,,,,,,,,,
374,103987,Criciúma,https://s.sde.globo.com/media/person_role/2024/03/25/photo_FORMATO_5y8FTJb.png,-0.81,Higor Meritão,H. Meritão,3.6,4,True,288,Higor Matheus Meritão,7,3.58,,7,4,higor-meritao,1.3,,,,2.0,6.0,6.0,,2.0,3.0,1.0,1.0,,,,,,,,,
375,104075,São Paulo,https://s.sde.globo.com/media/person_role/2024/03/15/photo_220x220_8aL4XNH.png,0.0,Sabino,Sabino,0.0,0,False,276,José Sabino Chagas Monteiro,7,5.0,,6,3,sabino,0.0,,,,,,,,,,,,,,,,,,,,
376,104084,Corinthians,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_2FClDmd.png,-1.02,Carlos Miguel,C. Miguel,4.88,4,True,264,Carlos Miguel dos Santos Pereira,7,6.67,,7,1,carlos-miguel,0.0,12.0,3.0,,1.0,,,,,1.0,,,2.0,,,,,,,,
377,104085,Atlético-MG,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_6xGko1v.png,-0.49,Bruno Fuchs,B. Fuchs,1.4,2,True,282,Bruno de Lara Fuchs,7,5.42,,7,3,bruno-fuchs,0.0,,,,,1.0,3.0,,,1.0,,,1.0,,,,,,1.0,,
378,104118,Vitória,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_0iYWFXU.png,-0.42,Lucas Arcanjo,L. Arcanjo,1.58,6,True,287,Lucas Willians Assis Arcanjo,7,3.01,,7,1,lucas-arcanjo,1.0,22.0,13.0,,,,,,,1.0,,,,,,,,,,,
379,104153,Corinthians,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_EP2XIGK.png,0.0,Ruan,Ruan,0.0,0,False,264,Ruan de Oliveira Ferreira,7,3.0,,6,4,ruan,0.0,,,,,,,,,,,,,,,,,,,,
380,104191,Botafogo,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_ahcx1NO.png,0.0,Raul,Raul,0.0,0,False,263,Raul Jonas Steffens,7,2.0,,6,1,raul,0.0,,,,,,,,,,,,,,,,,,,,
381,104204,Juventude,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Xv4P6TP.png,0.0,Edson Carioca,E. Carioca,0.0,0,False,286,Edson Guilherme Mendes dos Santos,7,2.0,,6,5,edson-carioca,0.0,,,,,,,,,,,,,,,,,,,,
382,104250,Vasco,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_or4O39H.png,-1.88,João Victor,J. Victor,1.2,5,True,267,João Victor da Silva Marcelino,7,4.1,,3,3,joao-victor,-3.3,,,,1.0,7.0,4.0,,1.0,4.0,,,,,,,,,1.0,,
383,104253,Atlético-GO,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_JuPF2jd.png,0.61,Adriano Martins,A. Martins,1.7,4,True,373,Adriano Martins da Fonseca,7,3.85,,7,3,adriano-martins,4.6,,,,2.0,4.0,5.0,,,1.0,,,1.0,,,,,,,,
384,104257,Juventude,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Ey1s4jw.png,0.06,João Lucas,J. Lucas,4.14,5,True,286,João Lucas de Almeida Carvalho,7,5.43,,7,2,joao-lucas,2.9,,,,1.0,11.0,6.0,1.0,2.0,5.0,,,1.0,,,,,,,,
385,104276,Fluminense,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_YfMFo2m.png,0.0,Calegari,Calegari,0.0,0,False,266,Lucas Felipe Calegari,7,3.0,,6,2,calegari,0.0,,,,,,,,,,,,,,,,,,,,
386,104330,Vitória,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_6VpYPLs.png,-0.73,Dudu,Dudu,3.2,4,True,287,Eduardo Marcelo Rodrigues Nunes,7,4.48,,7,4,dudu,-0.4,,,,2.0,14.0,5.0,,,5.0,,,,,,,,,1.0,,
387,104383,Atlético-MG,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_xQ2S67t.png,0.0,Matheus Mendes,M. Mendes,0.0,0,False,282,Matheus Mendes Werneck de Oliveira,7,3.0,,6,1,matheus-mendes,0.0,,,,,,,,,,,,,,,,,,,,
388,104385,Internacional,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_mxuErJK.png,1.0,Igor Gomes,I. Gomes,4.85,2,True,285,Igor Gomes Silva,7,5.85,,6,3,igor-gomes,4.7,,,,,,1.0,,,,,,2.0,,,,,,,,
389,104502,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_4ASqaCm.png,-0.96,Christian,Christian,1.1,3,True,293,Christian Roberto Alves Cardoso,7,5.25,,6,4,christian,-1.1,,,,1.0,2.0,7.0,1.0,1.0,4.0,,,,,,,,,,,
390,104588,Bragantino,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_vCy6pfa.png,0.0,Fabrício,Fabrício,0.0,0,False,280,Fabrício Oliveira de Souza,7,0.85,,6,1,fabricio,0.0,,,,,,,,,,,,,,,,,,,,
391,104666,Fortaleza,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_bUKbhSF.png,0.36,Moisés,Moisés,1.28,6,True,356,Moisés Vieira da Veiga,7,4.38,,7,5,moises,3.2,,,,,,,4.0,3.0,1.0,,,,,,,,,,,
392,104693,Criciúma,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_TFHsgGX.png,0.0,Newton,Newton,1.7,1,False,288,Newton Araújo da Costa Júnior,7,1.42,,6,4,newton,0.0,,,,,1.0,,,,1.0,,,,,,,,,,,
393,104754,Fortaleza,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_UIx1Yzg.png,0.69,Juan Vojvoda,J. Vojvoda,4.86,6,True,356,Juan Pablo Vojvoda Rizzo,7,9.23,,7,6,juan-vojvoda,7.61,,,,,,,,,,,,,,,,,,,2.0,
394,104759,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/01/19/photo_FORMATO.png,0.0,Leo Godoy,L. Godoy,4.38,6,False,293,Leonardo Ezequiel Godoy,7,7.63,,7,2,leo-godoy,0.0,,,,2.0,2.0,11.0,,1.0,1.0,1.0,1.0,4.0,,,,,,,,
395,104783,Bahia,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_426fnSQ.png,0.0,Acevedo,Acevedo,0.0,0,False,265,Nicolás Brian Acevedo Tabárez,7,5.0,,5,4,acevedo,0.0,,,,,,,,,,,,,,,,,,,,
396,104994,Vitória,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_kfLtGgD.png,-0.11,Wagner Leonardo,W. Leonardo,2.04,5,True,287,Wagner Leonardo Calvelo de Souza,7,4.13,,7,3,wagner-leonardo,0.6,,,,,2.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,1.0,,
397,105047,Cruzeiro,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_s2GXfyO.png,-1.26,João Marcelo,J. Marcelo,3.02,6,True,283,João Marcelo Messias Ferreira,7,3.61,,7,3,joao-marcelo,1.1,,,1.0,1.0,6.0,3.0,,1.0,4.0,,,1.0,,,,,,,,
398,105208,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_CEULB4Y.png,-1.87,Bento,Bento,6.29,7,True,293,Bento Matheus Krepski,7,10.15,,6,1,bento,2.0,23.0,4.0,,1.0,,,,,,,,4.0,1.0,1.0,,,,,,
399,105300,São Paulo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_of5ELHS.png,0.47,Ferraresi,Ferraresi,4.47,4,True,276,Nahuel Adolfo Ferraresi Hernández,7,5.97,,6,3,ferraresi,6.5,,,,,4.0,4.0,,1.0,1.0,1.0,,1.0,,,,,,,,
400,105373,Bahia,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_7TSdotN.png,-1.94,Gabriel Xavier,G. Xavier,3.5,5,True,265,Gabriel Lheman Xavier - Lhman,7,4.98,,7,3,gabriel-xavier,-1.6,,,,2.0,7.0,9.0,1.0,2.0,2.0,,,2.0,,,,,,,,
401,105531,Corinthians,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_1Zas2lO.png,0.0,Matheus Bidu,M. Bidu,9.0,1,False,264,Matheus Lima Beltrão Oliveira Valin,7,6.45,,6,2,matheus-bidu,0.0,,,,,2.0,2.0,1.0,,2.0,,,1.0,,,,,,,,
402,105547,Cuiabá,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_GWnqoHo.png,0.0,Rikelme,Rikelme,1.8,4,False,1371,Rikelme Hernandes Amorim Rocha,7,4.24,,7,2,rikelme,0.0,,,,,5.0,3.0,1.0,,2.0,,1.0,,,,,,,,,
403,105568,Fortaleza,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_W3SXUOe.png,-1.01,Lucero,Lucero,2.12,5,True,356,Juan Martín Lucero,7,8.27,,7,5,lucero,0.8,,,,2.0,1.0,5.0,1.0,1.0,6.0,1.0,1.0,,,,,,,,,
404,105584,Vasco,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_hcvXauo.png,-0.83,Lucas Piton,L. Piton,2.51,7,True,267,Lucas Piton Crivellaro,7,5.45,,7,2,lucas-piton,0.6,,,,2.0,15.0,7.0,,4.0,1.0,,,,,,,,,,,
405,105585,Atlético-GO,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_jbubVwk.png,-0.06,Roni,Roni,0.4,3,True,373,Roni Medeiros de Moura,7,2.62,,6,4,roni,0.5,,,,2.0,3.0,3.0,,,1.0,,,,,,,,,,,
406,105647,Internacional,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_mH51PBM.png,-0.67,Maurício,Maurício,2.56,5,True,285,Maurício Magalhães Prado,7,6.27,,7,4,mauricio,1.2,,,,1.0,6.0,4.0,2.0,3.0,6.0,,,,,,,,,,,
407,105811,Internacional,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_X6kjIiZ.png,-1.1,Wesley,Wesley,9.14,5,True,285,Wesley Ribeiro Silva,7,11.04,,7,5,wesley,4.0,,,1.0,2.0,10.0,12.0,2.0,7.0,19.0,2.0,2.0,,,,,,1.0,,,
408,105844,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_G0fv4ti.png,0.0,Belezi,Belezi,0.0,0,False,293,Lucas Belezi Barbosa,7,2.0,,6,3,belezi,0.0,,,,,,,,,,,,,,,,,,,,
409,105845,Corinthians,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_bzn3fop.png,0.0,Matheus Araújo,M. Araújo,0.0,0,False,264,Matheus de Araújo Andrade,7,4.0,,6,4,matheus-araujo,0.0,,,,,,,,,,,,,,,,,,,,
410,105902,Vasco,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_JGhasXI.png,-0.48,Zé Gabriel,Z. Gabriel,-1.0,3,True,267,José Gabriel dos Santos Silva,7,1.87,,6,4,ze-gabriel,-1.6,,,,2.0,,6.0,,1.0,,,,,,,,,,,,
411,105911,Internacional,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_lQJeqYA.png,0.0,Rômulo,Rômulo,2.7,2,False,285,Rômulo Zanre Zwarg,7,3.73,,6,4,romulo,0.0,,,,1.0,5.0,2.0,,,2.0,,,,,,,,,,,
412,105949,Internacional,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_1KgmN5n.png,1.25,Rochet,Rochet,4.0,5,True,285,Sergio Ramón Rochet Álvarez,7,6.62,,6,1,rochet,7.5,12.0,3.0,,1.0,,,,,4.0,,,2.0,,,,,,,,
413,106082,Juventude,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_cNnjyZe.png,0.0,Ewerthon,Ewerthon,0.0,0,False,286,Ewerthon Diógenes da Silva,7,3.0,,6,2,ewerthon,0.0,,,,,,,,,,,,,,,,,,,,
414,106147,Vitória,https://s.sde.globo.com/media/person_role/2024/05/14/photo_FORMATO_IgX32oN.png,-0.24,Thiago Carpini,T. Carpini,2.96,3,True,287,Thiago Carpini Barbosa,7,7.45,,7,6,thiago-carpini,1.97,,,,,,,,,,,,,,,,,,,,
415,106160,Bragantino,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wvc5kfv.png,0.0,Lucão,Lucão,1.5,2,False,280,Lucas Alexandre Galdino de Azevedo,7,3.08,,6,1,lucao,0.0,5.0,2.0,,,,,,,,,,,,,,,,,,
416,106202,Internacional,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_sq3mb5j.png,0.0,Bruno Gomes,B. Gomes,-0.1,2,False,285,Bruno Gomes da Silva Clevelário,7,2.69,,6,4,bruno-gomes,0.0,,,,,,4.0,,,2.0,,,,,,,,,,,
417,106299,Bragantino,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_csUs5UL.png,0.0,Realpe,Realpe,0.0,0,False,280,Leonardo Javier Realpe Montaño,7,4.0,,6,3,realpe,0.0,,,,,,,,,,,,,,,,,,,,
418,106323,Bahia,https://s.sde.globo.com/media/person_role/2024/02/15/photo_FORMATO_jiBs4Bk.png,0.38,Caio Alexandre,C. Alexandre,2.53,6,True,265,Caio Alexandre Souza e Silva,7,6.06,,7,4,caio-alexandre,4.8,,,,,8.0,2.0,1.0,,10.0,,,,,,,,,,,
419,106327,Cruzeiro,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_p7fftOF.png,0.0,Wesley Gasolina,W. Gasolina,0.0,0,False,283,Wesley David de Oliveira Andrade,7,2.0,,6,2,wesley-gasolina,0.0,,,,,,,,,,,,,,,,,,,,
420,106371,Grêmio,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_N5NG9cx.png,0.0,Jhonata Robert,J. Robert,0.0,0,False,284,Jhonata Robert Alves da Silva,7,2.0,,6,5,jhonata-robert,0.0,,,,,,,,,,,,,,,,,,,,
421,106434,Bragantino,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wPSGjby.png,1.25,Eduardo Santos,E. Santos,3.13,4,True,280,Eduardo Gonzaga Mendes Santos,7,5.11,,7,3,eduardo-santos,7.4,,,,,5.0,1.0,,1.0,2.0,,,1.0,,,,,,,,
422,106593,Cruzeiro,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_mqCHNug.png,0.0,Villalba,Villalba,0.0,0,False,283,Lucas Hernán Villalba,7,5.0,,6,3,villalba,0.0,,,,,,,,,,,,,,,,,,,,
423,106822,São Paulo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_LPbAkh9.png,-0.49,Rodrigo Nestor,R. Nestor,2.44,5,True,276,Rodrigo Nestor Bertalia,7,5.39,,7,4,rodrigo-nestor,1.7,,,1.0,2.0,3.0,3.0,4.0,1.0,2.0,,1.0,,,,,,,,,
424,106824,São Paulo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Z3aNUXx.png,2.41,Welington,Welington,7.52,5,True,276,Welington Damascena Santos,7,9.82,,7,2,welington,12.8,,,1.0,,11.0,3.0,1.0,2.0,5.0,,,3.0,,,,,,,,
425,106829,São Paulo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_mCvHWjt.png,0.0,Patryck,Patryck,3.6,1,False,276,Patryck Lanza dos Reis,7,3.19,,6,2,patryck,0.0,,,,,3.0,,,,,,,,,,,,,,,
426,106831,São Paulo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_uPYz8tk.png,0.17,Juan,Juan,3.8,3,True,276,Juan Santos da Silva,7,4.49,,6,5,juan,4.2,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,
427,106835,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_AUtEehU.png,0.0,Luan Patrick,L. Patrick,0.0,0,False,293,Luan Patrick Wiedthauper,7,5.0,,6,3,luan-patrick,0.0,,,,,,,,,,,,,,,,,,,,
428,106931,Vasco,https://s.sde.globo.com/media/person_role/2024/03/12/photo_220x220_tVZpibR.png,0.0,Clayton,Clayton,1.25,4,False,267,Clayton Fernandes Silva,7,3.65,,6,5,clayton,0.0,,,,,1.0,2.0,1.0,4.0,,,,,,,,,,,,
429,106950,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_qx7ZU51.png,-0.21,Fernando,Fernando,3.8,2,True,293,Fernando Augusto Pereira Bueno Júnior,7,5.55,,6,2,fernando,2.0,,,,,2.0,2.0,,1.0,,,,1.0,,,,,,,,
430,107093,Bahia,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_rR1yZyw.png,-0.67,Luciano Juba,L. Juba,3.63,6,True,265,Luciano Batista da Silva Júnior,7,5.57,,7,2,luciano-juba,1.7,,,,,9.0,,,,2.0,,,2.0,,,,,,,,
431,107111,Palmeiras,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_PkMn7XO.png,0.24,Richard Ríos,R. Ríos,3.83,7,True,275,Richard Ríos Montoya,7,7.37,,6,4,richard-rios,4.6,,,,1.0,11.0,8.0,,2.0,9.0,1.0,1.0,,,,1.0,,,,,
432,107170,Botafogo,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_jfNtXEg.png,0.0,Jeffinho,Jeffinho,3.92,6,False,263,Jefferson Ruan Pereira dos Santos,7,6.73,,5,5,jeffinho,0.0,,,1.0,2.0,3.0,7.0,4.0,4.0,6.0,1.0,,,,,,,,,,
433,107172,Botafogo,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_tS5MIor.png,0.0,Patrick de Paula,P. Paula,-0.5,1,False,263,Patrick de Paula Carreiro,7,2.2,,6,4,patrick-de-paula,0.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,
434,107173,São Paulo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_498ez5E.png,-0.28,Michel Araújo,M. Araújo,1.65,6,True,276,Michel Daryl Araújo Villar,7,4.48,,6,4,michel-araujo,1.7,,,1.0,3.0,3.0,6.0,1.0,3.0,5.0,,,,,,,,,,,
435,107179,Corinthians,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_9utJF4u.png,0.0,Matheus Donelli,M. Donelli,0.0,0,False,264,Matheus Planelles Donelli,7,2.0,,6,1,matheus-donelli,0.0,,,,,,,,,,,,,,,,,,,,
436,107183,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bL4Rm1s.png,0.0,Léo Linck,L. Linck,0.0,0,False,293,Leonardo Matias Baiersdorf Linck,7,3.0,,7,1,leo-linck,0.0,,,,,,,,,,,,,,,,,,,,
437,107191,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_4kdpe6Z.png,0.0,Leonardo Ataíde,L. Ataíde,0.0,0,False,293,Leonardo Ataíde de Oliveira Siqueira,7,2.0,,6,2,leonardo-ataide,0.0,,,,,,,,,,,,,,,,,,,,
438,107203,Cuiabá,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_tZvTg6Z.png,0.4,Max,Max,1.6,2,True,1371,Max Alves da Silva,7,2.47,,6,4,max,2.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,
439,107225,Palmeiras,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_jWfyxOy.png,0.0,Gustavo Garcia,G. Garcia,0.0,0,False,275,Gustavo Garcia dos Santos,7,3.0,,6,2,gustavo-garcia,0.0,,,,,,,,,,,,,,,,,,,,
440,107236,Palmeiras,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_JhaBedf.png,0.0,Vanderlan,Vanderlan,6.15,2,False,275,Vanderlan Barbosa da Silva,7,6.88,,7,2,vanderlan,0.0,,,,,2.0,3.0,,1.0,,,,2.0,,,,,,,,
441,107238,Juventude,https://s.sde.globo.com/media/person_role/2024/04/26/photo_FORMATO_1GgfZEe.png,0.74,Marcelinho,Marcelinho,3.02,5,True,286,Marcelo José de Lima Filho,7,4.31,,7,5,marcelinho,4.9,,,1.0,,2.0,2.0,3.0,3.0,5.0,,2.0,,,,,,,,,
442,107256,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/04/13/photo_220x220_dAbIrS8.png,-0.52,Zé Vitor,Z. Vitor,-0.37,4,True,293,Jose Vitor Silva Neves,7,1.32,,6,4,ze-vitor,-1.1,,,,2.0,1.0,4.0,,,1.0,,,,,,,,,,,
443,107498,Fluminense,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_0Njhcgz.png,0.0,André,André,2.65,2,False,266,André Trindade da Costa Neto,7,7.41,,5,4,andre,0.0,,,,2.0,5.0,4.0,,,5.0,,,,,,,,,,,
444,107513,Juventude,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_lPIUydl.png,0.0,Kleiton,Kleiton,3.3,1,False,286,Kleiton Pego Duarte,7,2.8,,6,5,kleiton,0.0,,,,,,,1.0,2.0,1.0,,,,,,,,,,,
445,107664,Atlético-GO,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_UGtlqUd.png,0.0,Thayllon,Thayllon,0.0,0,False,373,Thayllon Lopes Medeiros,7,2.0,,6,5,thayllon,0.0,,,,,,,,,,,,,,,,,,,,
446,107666,Criciúma,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_HlvP7yl.png,0.0,João Carlos,J. Carlos,0.0,0,False,288,João Carlos Barros Lopes,7,2.0,,6,5,joao-carlos,0.0,,,,,,,,,,,,,,,,,,,,
447,107700,Criciúma,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_9c3cd5s.png,0.0,Eduardo Melo,E. Melo,0.0,0,False,288,Eduardo de Queiroz Melo,7,3.0,,6,5,eduardo-melo,0.0,,,,,,,,,,,,,,,,,,,,
