,atletas.atleta_id,atletas.apelido,atletas.variacao_num,atletas.jogos_num,atletas.minimo_para_valorizar,atletas.entrou_em_campo,atletas.clube.id.full.name,atletas.pontos_num,atletas.rodada_id,atletas.apelido_abreviado,atletas.status_id,atletas.preco_num,atletas.nome,atletas.media_num,atletas.foto,atletas.posicao_id,atletas.clube_id,atletas.slug,CA,DS,FC,FF,FS,FT,I,A,FD,G,PP,SG,CV,PC,PS,GC,V,DE,GS,DP
76,72391,Fernando Diniz,-0.24,19,,True,Cruzeiro,2.19,36,F. Diniz,7,8.09,Fernando Diniz Silva,3.45,https://s.sde.globo.com/media/person_role/2024/09/23/photo_FORMATO_oIP1uaU.png,6,283,fernando-diniz,,,,,,,,,,,,,,,,,2.0,,,
77,72460,Bernard,0.0,13,,False,Atlético-MG,0.0,36,Bernard,2,5.77,Bernard Anício Caldeira Duarte,1.04,https://s.sde.globo.com/media/person_role/2024/07/08/photo_FORMATO_hLeY8f6.png,4,282,bernard,1.0,9.0,14.0,2.0,7.0,1.0,1.0,,,,,,,,,,,,,
78,72493,Alex Telles,0.0,8,,False,Botafogo,0.0,36,A. Telles,6,8.8,Alex Nicolao Telles,5.68,https://s.sde.globo.com/media/person_role/2024/09/03/photo_FORMATO_Dy4LFfE.png,2,263,alex-telles,,5.0,3.0,4.0,2.0,,,1.0,1.0,,,6.0,,,,,,,,
79,72497,Gustavo Campanharo,0.0,3,,False,Atlético-GO,0.0,36,G. Campanharo,6,3.66,Gustavo Campanharo,0.47,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_XGJ1uLI.png,4,373,gustavo-campanharo,,1.0,2.0,1.0,,,,,,,,,,,,,,,,
80,72532,Maguinho,0.0,21,,False,Atlético-GO,0.0,36,Maguinho,6,4.29,Magno José da Silva,2.38,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_204au3d.png,2,373,maguinho,3.0,20.0,23.0,7.0,12.0,,2.0,1.0,3.0,,,4.0,1.0,2.0,1.0,,,,,
81,72583,Pedro Henrique,0.0,11,,False,Corinthians,0.0,36,P. Henrique,6,4.93,Pedro Henrique Konzen Medina da Silva,2.53,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_sB7v4Fv.png,5,264,pedro-henrique,2.0,4.0,7.0,8.0,9.0,,4.0,1.0,3.0,1.0,,,,,,,,,,
82,72595,Maurício Kozlinski,0.0,0,,False,Fortaleza,0.0,36,M. Kozlinski,6,3.0,Maurício Kozlinski,0.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_EePQ79Y.png,1,356,mauricio-kozlinski,,,,,,,,,,,,,,,,,,,,
83,72605,Vitor Hugo,0.0,1,,False,Bahia,0.0,36,V. Hugo,6,3.58,Vitor Hugo Franchescoli de Souza,0.0,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_HuEb513.png,3,265,vitor-hugo,,,,,,,,,,,,,,,,,,,,
84,72775,Fernandinho,0.0,22,,False,Athlético-PR,0.0,36,Fernandinho,6,6.02,Fernando Luiz Rosa,2.83,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_G29hOpk.png,4,293,fernandinho,6.0,18.0,30.0,5.0,20.0,,1.0,3.0,9.0,2.0,,,,,,,,,,
85,72801,Wilker Ángel,0.0,12,,False,Criciúma,0.0,36,W. Ángel,6,3.85,Wílker José Ángel Romero,2.2,https://s.sde.globo.com/media/person_role/2024/03/25/photo_FORMATO_i1tcVtm.png,3,288,wilker-angel,3.0,9.0,18.0,2.0,4.0,,1.0,,2.0,1.0,,2.0,,,,,,,,
86,72951,Mercado,0.0,14,,False,Internacional,0.0,36,Mercado,5,4.98,Gabriel Iván Mercado,3.15,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_o74D2pK.png,3,285,mercado,5.0,9.0,7.0,1.0,3.0,,,,,1.0,,6.0,,,,,,,,
87,73384,Samuel Xavier,-0.59,25,,True,Fluminense,0.7,36,S. Xavier,7,6.05,Samuel Xavier Brito,4.19,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_yDwEEkd.png,2,266,samuel-xavier,4.0,27.0,31.0,6.0,43.0,,2.0,2.0,4.0,,,9.0,,,,,,,,
88,73620,Bruno Alves,0.0,24,,False,Cuiabá,0.0,36,B. Alves,6,4.28,Bruno Fabiano Alves,3.14,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_k3QDtbn.png,3,1371,bruno-alves,3.0,21.0,15.0,4.0,15.0,,,,3.0,1.0,,7.0,,,,,,,,
89,73800,Rodrigo Caio,0.0,3,,False,Grêmio,0.0,36,R. Caio,2,5.6,Rodrigo Caio Coquette Russo,2.2,https://s.sde.globo.com/media/person_role/2024/06/03/photo_FORMATO_F2HtPRp.png,3,284,rodrigo-caio,,4.0,,1.0,4.0,,,,,,,,,1.0,,,,,,
90,73991,Walisson Maia,0.0,12,,False,Criciúma,0.0,36,W. Maia,6,3.17,Walisson Moreira Farias Maia,1.49,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_o2efsws.png,3,288,walisson-maia,2.0,5.0,9.0,2.0,2.0,,,1.0,,,,2.0,,1.0,,,,,,
91,74061,Gatito Fernández,0.0,3,,False,Botafogo,0.0,36,G. Fernández,6,6.82,Roberto Junior Fernández Torres,2.0,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_XgarVDI.png,1,263,gatito-fernandez,1.0,,,,,,,,,,,1.0,,,,,,6.0,4.0,
92,74157,Campbell,0.0,9,,False,Atlético-GO,0.0,36,Campbell,6,7.34,Joel Nathaniel Campbell Samuels,3.36,https://s.sde.globo.com/media/person_role/2024/07/17/photo_FORMATO_WdH8RPs.png,5,373,campbell,3.0,7.0,3.0,5.0,9.0,,,,1.0,2.0,,,,,,,,,,
93,77485,Carrillo,0.12,11,,True,Corinthians,2.4,36,Carrillo,6,5.38,André Martín Carrillo Díaz,2.1,https://s.sde.globo.com/media/person_role/2024/09/10/photo_FORMATO_tEHEHYn.png,4,264,carrillo,2.0,18.0,15.0,1.0,2.0,,,1.0,1.0,,,,,,,,,,,
94,77544,Jorginho,0.0,2,,False,Atlético-GO,0.0,36,Jorginho,5,5.5,Jorge de Moura Xavier,3.95,https://s.sde.globo.com/media/person_role/2023/05/14/photo_FORMATO_BSixVEC.png,4,373,jorginho,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,
95,78077,Madson,0.0,18,,False,Athlético-PR,0.0,36,Madson,6,4.64,Madson Ferreira dos Santos,2.19,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_QT62TtG.png,2,293,madson,3.0,6.0,6.0,2.0,11.0,,1.0,1.0,,,,5.0,,,,,,,,
96,78117,Everaldo,-0.14,34,,True,Bahia,4.4,36,Everaldo,6,7.51,Everaldo Stum,4.47,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_ZTjMF4T.png,5,265,everaldo,4.0,19.0,27.0,19.0,28.0,4.0,6.0,3.0,18.0,8.0,,,,,,,,,,
97,78248,Gustavo Henrique,-1.43,17,,True,Corinthians,-0.8,36,G. Henrique,6,4.94,Gustavo Henrique Vernes,1.82,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_eaP6jN7.png,3,264,gustavo-henrique,5.0,8.0,14.0,5.0,6.0,,1.0,,3.0,1.0,,3.0,1.0,,,,,,,
98,78445,Renê,0.0,14,,False,Internacional,0.0,36,Renê,6,9.37,Renê Rodrigues Martins,5.45,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_PNCSDK4.png,2,285,rene,2.0,27.0,11.0,4.0,15.0,,,1.0,3.0,,,6.0,,,,,,,,
99,78450,Cláudio Tencati,-0.16,32,,True,Criciúma,5.31,36,C. Tencati,7,6.77,Cláudio Tencati,4.27,https://s.sde.globo.com/media/person_role/2024/03/25/photo_FORMATO_54lwaii.png,6,288,claudio-tencati,,,,,,,,,,,,,,,,,7.0,,,
100,78548,Jean Mota,0.0,15,,False,Vitória,0.0,36,J. Mota,6,3.28,Jean Mota Oliveira de Sousa,1.29,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_hp4AXuX.png,4,287,jean-mota,,3.0,7.0,2.0,6.0,1.0,1.0,,2.0,1.0,,,,,,,,,,
101,78580,Jonathan Cafu,-0.19,23,,True,Cuiabá,-1.3,36,J. Cafu,3,2.92,Jonathan Renato Barbosa,1.51,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_EstVL0K.png,5,1371,jonathan-cafu,2.0,13.0,16.0,5.0,19.0,,2.0,,4.0,1.0,,,,,,,,,,
102,78605,Gabriel,0.46,18,,True,Athlético-PR,6.1,36,Gabriel,7,5.98,Gabriel Girotto Franco,3.68,https://s.sde.globo.com/media/person_role/2024/04/22/photo_FORMATO_SpOJ3BZ.png,4,293,gabriel,3.0,40.0,19.0,8.0,13.0,,,1.0,1.0,1.0,,,,,,,,,,
103,78715,Ramiro,1.25,24,,True,Cruzeiro,9.8,36,Ramiro,6,4.72,Ramiro Moschen Benetti,2.03,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_MK4CCfT.png,4,283,ramiro,3.0,25.0,23.0,5.0,15.0,,1.0,,1.0,2.0,,,,,,,,,,
104,78850,Reinaldo,-0.12,23,,True,Grêmio,0.3,36,Reinaldo,7,7.4,Reinaldo Manoel da Silva,4.43,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_v8J7R5r.png,2,284,reinaldo,2.0,20.0,17.0,9.0,18.0,,1.0,1.0,16.0,2.0,,6.0,,1.0,,,,,,
105,78855,Thiago Santos,-1.23,22,,True,Fluminense,1.2,36,T. Santos,7,4.15,Thiago dos Santos,3.79,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_L3ovhxb.png,3,266,thiago-santos,8.0,29.0,21.0,3.0,21.0,,,,5.0,,,9.0,,1.0,,,,,,
106,79035,Luiz Felipe,0.0,15,,False,Atlético-GO,0.0,36,L. Felipe,6,4.44,Luiz Felipe do Nascimento dos Santos,2.9,https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_vnMYw4d.png,3,373,luiz-felipe,4.0,18.0,18.0,5.0,2.0,,,,1.0,1.0,,4.0,1.0,1.0,1.0,,,,,
107,79113,Víctor Cuesta,0.0,6,,False,Bahia,0.0,36,V. Cuesta,6,3.48,Víctor Leandro Cuesta,1.08,https://s.sde.globo.com/media/person_role/2024/02/15/photo_FORMATO.png,3,265,victor-cuesta,3.0,7.0,7.0,1.0,5.0,,1.0,,,,,,,,,,,,,
108,79268,Filipe Augusto,0.0,16,,False,Cuiabá,0.0,36,F. Augusto,6,1.35,Filipe Augusto Carvalho Souza,0.51,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_AseAsft.png,4,1371,filipe-augusto,6.0,12.0,20.0,2.0,6.0,,,,1.0,,,,,,,,,,,
109,79437,Roger Machado,-0.33,31,,True,Internacional,4.9,36,R. Machado,7,8.0,Roger Machado Marques,5.54,https://s.sde.globo.com/media/person_role/2021/04/27/ec1e7e490c3a05088fd967b9e2468216_FORMATO.png,6,285,roger-machado,,,,,,,,,,,,,,,,,14.0,,,
110,79631,Cano,-0.31,20,,True,Fluminense,-1.4,36,Cano,6,6.2,Germán Ezequiel Cano,1.73,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_uSA2481.png,5,266,cano,4.0,4.0,7.0,11.0,5.0,1.0,3.0,,14.0,1.0,,,1.0,,,,,,,
111,79701,Lucas Silva,0.3,28,,True,Cruzeiro,2.2,36,L. Silva,7,3.65,Lucas Silva Borges,0.96,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_KnivRCo.png,4,283,lucas-silva,5.0,10.0,23.0,10.0,18.0,,1.0,,5.0,1.0,,,,1.0,,1.0,,,,
112,79702,Antônio Carlos,0.0,13,,False,Fluminense,0.0,36,A. Carlos,6,2.84,Antônio Carlos Cunha Capocasali Júnior,1.72,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_Cwpf6R7.png,3,266,antonio-carlos,1.0,6.0,10.0,4.0,12.0,,1.0,,,,,2.0,,,,,,,,
113,80129,Jadson,0.0,27,,False,Juventude,0.0,36,Jadson,6,9.23,Jadson Alves dos Santos,4.79,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_1INRw87.png,4,286,jadson,11.0,60.0,34.0,10.0,55.0,2.0,2.0,5.0,5.0,1.0,,,1.0,,1.0,,,,,
114,80196,Yago Pikachu,0.21,28,,True,Fortaleza,1.7,36,Y. Pikachu,6,4.77,Glaybson Yago Souza Lisboa,2.88,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_QAL0UhA.png,4,356,yago-pikachu,5.0,18.0,11.0,13.0,35.0,,3.0,4.0,4.0,2.0,,,,1.0,,,,,,
115,80225,Rafa Silva,0.0,9,,False,Cruzeiro,0.0,36,R. Silva,6,5.02,Rafael da Silva,3.22,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_UXvdhXA.png,5,283,rafa-silva,2.0,4.0,7.0,1.0,4.0,,3.0,,4.0,3.0,,,1.0,,,,,,,
116,80287,Luciano,0.58,30,,True,São Paulo,4.6,36,Luciano,7,10.34,Luciano da Rocha Neves,5.67,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_hqCxZF4.png,5,276,luciano,11.0,23.0,30.0,30.0,39.0,4.0,5.0,3.0,15.0,10.0,1.0,,1.0,,1.0,,,,,
117,80313,Gilberto,0.04,16,,True,Bahia,3.3,36,Gilberto,6,7.32,Gilberto Moraes Júnior,4.01,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_iy1T2ej.png,2,265,gilberto,2.0,26.0,11.0,7.0,15.0,,1.0,1.0,2.0,1.0,,2.0,,,,,,,,
118,80337,Arthur Caíke,-0.1,27,,True,Criciúma,-0.3,36,A. Caíke,6,3.69,Arthur Caíke do Nascimento Cruz,2.28,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO.png,5,288,arthur-caike,4.0,4.0,22.0,16.0,27.0,1.0,15.0,,6.0,4.0,,,,,,,,,,
119,80853,Pedro Geromel,0.75,11,,True,Grêmio,5.3,36,P. Geromel,2,5.76,Pedro Tonon Geromel,2.66,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_6dWdAJP.png,3,284,pedro-geromel,4.0,10.0,4.0,6.0,3.0,,,,1.0,,,3.0,,,,,,,,
120,81091,Jair,-0.34,4,,True,Vasco,0.0,36,Jair,6,2.59,Jair Rodrigues Júnior,0.17,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_ut5p6cP.png,4,267,jair,2.0,2.0,4.0,,3.0,,,,,,,,,,,,,,,
121,81150,Mayke,0.0,19,,False,Palmeiras,0.0,36,Mayke,6,7.52,Mayke Rocha de Oliveira,4.2,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_pz3GebS.png,2,275,mayke,5.0,26.0,15.0,1.0,9.0,,2.0,,,1.0,,9.0,,,,,,,,
122,81798,Rossi,0.0,11,,False,Vasco,0.0,36,Rossi,6,4.06,Rosicley Pereira da Silva,1.66,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_8UqKNri.png,5,267,rossi,3.0,12.0,9.0,1.0,8.0,,2.0,1.0,,,,,,,,,,,,
123,81845,Alisson,-0.38,20,,True,São Paulo,0.2,36,Alisson,7,5.54,Alisson Euler de Freitas Castro,2.97,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_fS2GyF1.png,4,276,alisson,5.0,27.0,24.0,2.0,30.0,,,2.0,4.0,1.0,,,,,,,,,,
124,81881,João Ricardo,-0.62,33,,True,Fortaleza,4.0,36,J. Ricardo,7,8.42,João Ricardo Riedi,5.07,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_yXqoxi8.png,1,356,joao-ricardo,2.0,1.0,,,5.0,,,,,,,12.0,,,,,,136.0,31.0,
125,81952,Willian Oliveira,-0.35,32,,True,Vitória,1.0,36,W. Oliveira,7,7.03,Willian Osmar de Oliveira Silva,4.06,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_AuUF822.png,4,287,willian-oliveira,8.0,51.0,40.0,17.0,37.0,,1.0,1.0,8.0,5.0,,,,,2.0,,,,,
126,81965,Cavaleiro,0.0,5,,False,Bragantino,0.0,36,Cavaleiro,6,2.83,Ivan Ricardo Neves Abreu Cavaleiro,0.78,https://s.sde.globo.com/media/person_role/2015/08/18/87400d05b54fad3fbdebe823f0d1160b_220x220.png,5,280,cavaleiro,1.0,1.0,2.0,2.0,3.0,,,,1.0,,,,,,,,,,,
127,82455,Zé Rafael,0.0,17,,False,Palmeiras,0.0,36,Z. Rafael,6,4.61,José Rafael Vivian,1.61,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_BAUllGq.png,4,275,ze-rafael,7.0,18.0,29.0,3.0,17.0,,,2.0,2.0,,,,1.0,,1.0,,,,,
128,82463,Otávio,0.0,21,,False,Atlético-MG,0.0,36,Otávio,6,5.11,Otávio Henrique Passos Santos,2.74,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_ewcCU8a.png,4,282,otavio,2.0,42.0,22.0,7.0,16.0,,,,2.0,,,,,,,,,,,
129,82627,Luiz Araújo,0.0,23,,False,Flamengo,0.0,36,L. Araújo,6,8.3,Luiz de Araújo Guimarães Neto,5.54,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_HkAAcVs.png,5,262,luiz-araujo,3.0,35.0,23.0,17.0,30.0,1.0,2.0,5.0,13.0,3.0,,,,,,,,,,
130,82628,Tinga,-0.57,26,,True,Fortaleza,4.4,36,Tinga,7,5.77,Guilherme de Jesus da Silva,3.85,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_vAKLb1d.png,2,356,tinga,1.0,30.0,14.0,5.0,7.0,1.0,,2.0,,1.0,,9.0,1.0,1.0,,,,,,
131,82639,Marcelo Hermes,-1.19,30,,True,Criciúma,1.4,36,M. Hermes,7,5.33,Marcelo Gazella Hermes,3.35,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_g9yt731.png,2,288,marcelo-hermes,4.0,39.0,27.0,9.0,17.0,,1.0,2.0,6.0,1.0,,5.0,,,,,,,,
132,82766,Wellington Rato,-0.03,25,,True,São Paulo,1.6,36,W. Rato,6,5.97,Wellington Soares da Silva,2.49,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_NhIGhAv.png,4,276,wellington-rato,2.0,8.0,9.0,11.0,20.0,,4.0,5.0,5.0,1.0,,,,,,,,,,
133,83257,Gabriel,-0.4,18,,True,Flamengo,-0.3,36,Gabriel,6,5.88,Gabriel Barbosa Almeida,2.54,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_EM6z7aN.png,5,262,gabriel,2.0,3.0,2.0,7.0,5.0,,10.0,1.0,7.0,3.0,,,,,,,,,,
134,83528,Léo Pereira,-0.87,28,,True,Flamengo,0.2,36,L. Pereira,7,5.32,Leonardo Pereira,2.1,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_rrGsWJ1.png,3,262,leo-pereira,6.0,21.0,16.0,6.0,13.0,,1.0,,,,,7.0,,2.0,,,,,,
135,83786,Neris,0.35,21,,True,Vitória,4.7,36,Neris,7,5.11,Hueglo dos Santos Neris,3.14,https://s.sde.globo.com/media/person_role/2024/08/23/photo_FORMATO_NM0hbTO.png,3,287,neris,2.0,22.0,23.0,1.0,3.0,,1.0,,1.0,1.0,,8.0,1.0,,,,,,,
136,83817,Clayson,-1.48,27,,True,Cuiabá,3.4,36,Clayson,7,4.71,Clayson Henrique da Silva Vieira,2.91,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_eqdux0f.png,5,1371,clayson,6.0,14.0,16.0,13.0,30.0,1.0,5.0,2.0,8.0,3.0,,,,,1.0,,,,,
137,84042,Tiquinho Soares,0.0,27,,False,Botafogo,0.0,36,T. Soares,6,8.62,Francisco das Chagas Soares dos Santos Meireles,3.35,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_pjwDNV1.png,5,263,tiquinho-soares,4.0,11.0,37.0,16.0,37.0,,4.0,3.0,8.0,5.0,,,1.0,,,,,,,
138,84263,Jemerson,0.46,11,,True,Grêmio,4.1,36,Jemerson,7,5.88,Jemerson de Jesus Nascimento,3.15,https://s.sde.globo.com/media/person_role/2024/05/22/photo_FORMATO_PHlhzVS.png,3,284,jemerson,5.0,8.0,13.0,2.0,6.0,,1.0,,2.0,1.0,,4.0,,1.0,,,,,,
139,84266,Alisson,0.0,6,,False,Criciúma,0.0,36,Alisson,6,2.95,Alisson Machado dos Santos,1.58,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_Ea5KMU8.png,1,288,alisson,2.0,,,,1.0,,,,,,,,,,,,,18.0,7.0,
140,84428,Fernando Sobral,0.11,28,,True,Cuiabá,2.1,36,F. Sobral,7,5.17,Fernando Pereira do Nascimento,2.89,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_dW9VacB.png,4,1371,fernando-sobral,6.0,43.0,22.0,12.0,30.0,,1.0,1.0,4.0,1.0,,,,,,,,,,
141,84558,Lucas Romero,-0.57,31,,True,Cruzeiro,0.1,36,L. Romero,3,4.69,Lucas Daniel Romero,2.63,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_pUYQrUf.png,4,283,lucas-romero,6.0,57.0,41.0,9.0,24.0,,,2.0,4.0,,,,1.0,,,,,,,
142,84587,Fellipe Mateus,-0.02,27,,True,Criciúma,3.5,36,F. Mateus,7,6.87,Fellipe Mateus de Sena Araújo,3.65,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_3jr11fx.png,4,288,fellipe-mateus,3.0,29.0,22.0,10.0,48.0,1.0,2.0,,13.0,3.0,,,,1.0,,,,,,
143,84674,Lucas Evangelista,0.04,27,,True,Bragantino,1.6,36,L. Evangelista,7,7.1,Lucas Evangelista Santana de Oliveira,3.28,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_gMVR2lN.png,4,280,lucas-evangelista,4.0,25.0,27.0,13.0,52.0,2.0,4.0,1.0,6.0,2.0,,,,,,,,,,
144,84816,Varela,-0.58,15,,True,Flamengo,0.0,36,Varela,6,5.62,Guillermo Varela Olivera,3.99,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_RMaWUM3.png,2,262,varela,1.0,18.0,8.0,1.0,17.0,,1.0,,2.0,,,6.0,,,,,,,,
145,84918,Rafael Ratão,0.0,18,,False,Bahia,0.0,36,R. Ratão,6,4.01,Rafael Rogério da Silva,1.99,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_q8xm0Ax.png,5,265,rafael-ratao,,6.0,9.0,4.0,5.0,1.0,1.0,2.0,4.0,1.0,,,,,,,,,,
146,85004,Marcos Felipe,0.0,31,,False,Bahia,0.0,36,M. Felipe,6,7.17,Marcos Felipe de Freitas Monteiro,3.81,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_JDJmU6R.png,1,265,marcos-felipe,2.0,1.0,1.0,,5.0,,,,,,,9.0,,,,,,104.0,39.0,1.0
147,85034,Óscar Romero,0.0,19,,False,Botafogo,0.0,36,Ã. Romero,6,6.42,Óscar David Romero Villamayor,3.4,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_oSZD8nT.png,4,263,oscar-romero,5.0,21.0,12.0,3.0,16.0,,,4.0,8.0,1.0,,,,,,,,,,
148,85048,Memphis Depay,-2.03,9,,True,Corinthians,1.5,36,M. Depay,6,11.1,Memphis Depay,6.49,https://s.sde.globo.com/media/person_role/2024/09/17/photo_FORMATO_bZqek6n.png,5,264,memphis-depay,3.0,5.0,4.0,7.0,13.0,1.0,3.0,1.0,4.0,4.0,,,,,,,,,,
149,85465,Alex Santana,0.06,14,,True,Corinthians,0.8,36,A. Santana,6,3.06,Alex Paulo Menezes Santana,1.2,https://s.sde.globo.com/media/person_role/2024/07/15/photo_FORMATO_QlEJyTM.png,4,264,alex-santana,4.0,11.0,14.0,7.0,10.0,,,,1.0,,,,,,,,,,,
150,85626,Léo,0.06,27,,True,Vasco,0.9,36,Léo,7,3.76,Leonardo Pinheiro da Conceição,2.16,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_EPoR3bv.png,3,267,leo,2.0,26.0,20.0,2.0,13.0,,1.0,,2.0,,,5.0,,,,,,,,
151,85856,Ricardo Ryller,0.1,17,,True,Vitória,3.2,36,R. Ryller,7,4.73,Ricardo Ryller Ribeiro Lino Silva,2.66,https://s.sde.globo.com/media/person_role/2024/07/02/photo_220x220.png,4,287,ricardo-ryller,,26.0,14.0,8.0,14.0,,,1.0,,,,,,,,,,,,
152,85931,Hyoran,0.0,10,,False,Internacional,0.0,36,Hyoran,6,3.83,Hyoran Kaue Dalmoro,1.38,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_7KxaYiF.png,4,285,hyoran,,5.0,6.0,5.0,9.0,,1.0,,1.0,,,,,,,,,,,
153,86292,Bolasie,2.07,29,,True,Criciúma,16.4,36,Bolasie,7,9.52,Yannick Bolasie,5.16,https://s.sde.globo.com/media/person_role/2024/03/20/photo_FORMATO_r97hBeS.png,5,288,bolasie,4.0,16.0,33.0,27.0,24.0,1.0,12.0,4.0,21.0,8.0,,,,,,,,,,
154,86362,Caio Dantas,0.0,0,,False,Vitória,0.0,36,C. Dantas,6,3.0,Caio Henrique da Silva Dantas,0.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_YkGHL6O.png,5,287,caio-dantas,,,,,,,,,,,,,,,,,,,,
155,86410,Victor Luis,0.0,9,,False,Vasco,0.0,36,V. Luis,6,6.57,Victor Luis Chuab Zamblauskas,4.67,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_C2XW4GI.png,2,267,victor-luis,3.0,14.0,10.0,,10.0,,,1.0,1.0,1.0,,3.0,1.0,,,,,,,
156,86485,Keno,0.0,21,,False,Fluminense,0.0,36,Keno,6,5.48,Marcos da Silva França,2.49,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_EdYl0O3.png,5,266,keno,3.0,19.0,13.0,14.0,21.0,,4.0,,6.0,1.0,,,,,,,,,,
157,86508,Jandrei,0.0,12,,False,São Paulo,0.0,36,Jandrei,6,5.73,Jandrei Chitolina Carniel,3.75,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_FD4URNn.png,1,276,jandrei,,,,,8.0,,,,,,,4.0,,,,,,35.0,14.0,
158,86684,Rodrigo,-0.3,28,,True,Criciúma,4.6,36,Rodrigo,3,5.59,Rodrigo Fagundes de Freitas,3.54,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_fIUc997.png,3,288,rodrigo,8.0,46.0,27.0,6.0,10.0,1.0,2.0,1.0,3.0,2.0,,5.0,,2.0,,,,,,
159,86686,Tchê Tchê,0.0,27,,False,Botafogo,0.0,36,T. Tchê,6,3.22,Danilo das Neves Pinheiro,0.98,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_DbXXPxM.png,4,263,tche-tche,2.0,14.0,14.0,6.0,16.0,,,,5.0,,,,1.0,,,,,,,
160,86713,Jonathan,0.0,14,,False,Criciúma,0.0,36,Jonathan,6,3.65,Jonathan Francisco Lemos,1.93,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_9loGKby.png,2,288,jonathan,2.0,19.0,9.0,1.0,4.0,,,,1.0,,,1.0,,,,,,,,
