,atletas.minimo_para_valorizar,atletas.media_num,atletas.nome,atletas.posicao_id,atletas.clube_id,atletas.apelido_abreviado,atletas.clube.id.full.name,atletas.apelido,atletas.preco_num,atletas.pontos_num,atletas.atleta_id,atletas.foto,atletas.entrou_em_campo,atletas.slug,atletas.jogos_num,atletas.status_id,atletas.variacao_num,atletas.rodada_id,CA,DE,FS,GS,SG,A,CV,DS,FC,FD,FF,G,I,V,FT,PP,PS,GC,PC,DP
525,,1.87,Juan Sebastián Sforza,4,267,Sforza,Vasco,Sforza,3.6,0.0,112906,https://s.sde.globo.com/media/person_role/2024/02/19/photo_FORMATO.png,True,sforza,15,6,-1.08,18,3.0,,13.0,,,,,12.0,12.0,1.0,2.0,1.0,,,1.0,,,,,
526,,2.65,Werton de Almeida Rêgo,5,262,Werton,Flamengo,Werton,3.18,0.0,112984,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_b5lT2QZ.png,False,werton,2,6,0.0,18,,,2.0,,,,,3.0,,,1.0,,1.0,,,,,,,
527,,0.0,Fabrizio José Peralta Ramírez,4,283,Peralta,Cruzeiro,Peralta,4.0,0.0,112985,,False,peralta,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
528,,0.0,Lucas Leandro Wingert,1,286,L. Wingert,Juventude,Lucas Wingert,3.0,0.0,113014,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_wdQRVkb.png,False,lucas-wingert,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
529,,5.35,Kervin Mario Andrade Navarro,4,356,K. Andrade,Fortaleza,Kervin Andrade,6.3,0.0,113073,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_AOrvNkN.png,False,kervin-andrade,2,6,0.0,18,,,,,,,,3.0,3.0,,,1.0,,,,,,,,
530,,4.45,José Manuel Alberto López,5,275,F. López,Palmeiras,Flaco López,7.52,8.2,113103,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_leI4Pi1.png,True,flaco-lopez,16,7,0.71,18,5.0,,17.0,,,1.0,,6.0,18.0,7.0,13.0,5.0,8.0,,1.0,,,,,
531,,2.1,Nathan Gabriel de Souza Mendes,2,280,N. Mendes,Bragantino,Nathan Mendes,5.54,9.3,113157,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_avgtjrS.png,True,nathan-mendes,12,6,1.35,18,4.0,,10.0,,2.0,1.0,,8.0,9.0,2.0,,,1.0,,,,,,,
532,,4.53,Marcus Vinícius Oliveira Alencar,5,266,Marquinhos,Fluminense,Marquinhos,7.58,1.7,113158,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_aBFrEHr.png,True,marquinhos,12,7,-0.96,18,2.0,,26.0,,,1.0,,18.0,11.0,6.0,5.0,,1.0,,3.0,,,,,
533,,0.0,Michel Augusto Modesto Rafael dos Santos,3,275,Michel,Palmeiras,Michel,2.0,0.0,113159,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,False,michel,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
534,,2.91,Martín Varini Di Zioli,6,293,M. Varini,Athlético-PR,Martín Varini,9.94,2.91,113228,https://s.sde.globo.com/media/person_role/2024/07/07/photo_220x220_YwgRivm.png,True,martin-varini,1,6,0.15,18,,,,,,,,,,,,,,,,,,,,
535,,2.73,Pablo Gonçalves Maia Fortunato,4,276,P. Maia,São Paulo,Pablo Maia,6.49,0.0,113359,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_h3xykq1.png,False,pablo-maia,3,5,0.0,18,,,4.0,,,,,4.0,6.0,,4.0,,,,,,,,,
536,,2.05,Eduardo Santos Queiroz,4,284,D. Queiroz,Grêmio,Du Queiroz,4.56,0.0,113687,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_XOn9XLw.png,False,du-queiroz,11,6,0.0,18,2.0,,1.0,,,,,17.0,5.0,3.0,2.0,,,,,,,,,
537,,1.57,Douglas Mendes Moreira,3,280,D. Mendes,Bragantino,Douglas Mendes,3.07,5.0,114311,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_DOCYU5o.png,True,douglas-mendes,6,6,0.96,18,1.0,,,,2.0,,,,4.0,,2.0,,,,,,,,,
538,,4.23,Mateo Gamarra González,3,293,Gamarra,Athlético-PR,Gamarra,7.26,5.9,114334,https://s.sde.globo.com/media/person_role/2024/01/10/photo_FORMATO_IjL8XS2.png,True,gamarra,8,6,0.81,18,3.0,,2.0,,3.0,,,16.0,8.0,2.0,2.0,,,,,,,,,
539,,0.0,Jader Barbosa da Silva Gentil,4,293,Jader,Athlético-PR,Jader,3.0,0.0,114335,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_WH7teaH.png,False,jader,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
540,,0.0,Juan Pablo Vilela Tavares,2,1371,J. Tavares,Cuiabá,Juan Tavares,1.0,0.0,114497,https://s.sde.globo.com/media/person_role/2024/05/02/photo_220x220.png,False,juan-tavares,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
541,,0.8,Cleiton Santana dos Santos,3,262,Cleiton,Flamengo,Cleiton,2.13,0.0,114790,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_TNiLoQL.png,False,cleiton,1,6,0.0,18,,,,,,,,,,,1.0,,,,,,,,,
542,,0.0,Thauan Lara dos Santos,2,356,T. Lara,Fortaleza,Thauan Lara,3.0,0.0,115061,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO_zPksBsJ.png,False,thauan-lara,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
543,,2.68,Lucas de Freitas Molarinho Chagas,3,286,L. Freitas,Juventude,Lucas Freitas,3.21,7.2,115141,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_JGN1KdH.png,True,lucas-freitas,4,7,1.1,18,,,2.0,,2.0,,1.0,3.0,2.0,,1.0,,1.0,,,,,,1.0,
544,,0.0,Caio Matheus da Silva,5,276,C. Matheus,São Paulo,Caio Matheus,2.0,0.0,115227,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,False,caio-matheus,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
545,,3.72,Wesley Vinícius França Lima,2,262,Wesley,Flamengo,Wesley,4.65,-0.7,115239,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_zY4BtV3.png,True,wesley,13,7,-0.25,18,1.0,,21.0,,1.0,1.0,,26.0,15.0,,3.0,,2.0,,1.0,,,1.0,,
546,,4.0,Kaiky Marques Naves,3,275,Naves,Palmeiras,Naves,5.85,0.0,115246,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_SDs96Yd.png,False,naves,8,6,0.0,18,1.0,,1.0,,4.0,,,13.0,13.0,,1.0,,,,,,,,,
547,,4.77,Jhonatan dos Santos Rosa,4,280,J. Jhon,Bragantino,Jhon Jhon,6.31,0.0,115248,https://s.sde.globo.com/media/person_role/2024/07/15/photo_FORMATO_LO4nXCP.png,False,jhon-jhon,3,6,0.0,18,,,1.0,,,1.0,,5.0,,1.0,2.0,,,,,,,,,
548,,0.0,Renan Rodrigues Fonseca Viana,5,293,R. Viana,Athlético-PR,Renan Viana,1.0,0.0,115266,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_pf3ihrT.png,False,renan-viana,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
549,,2.36,Rômulo Helberte Pereira Junior,3,282,Rômulo,Atlético-MG,Rômulo,2.28,0.0,115268,https://s.sde.globo.com/media/person_role/2024/04/13/photo_FORMATO_MSj6UGK.png,False,romulo,8,6,0.0,18,2.0,,1.0,,,,1.0,13.0,9.0,,3.0,1.0,,,,,,,,
550,,2.35,Emersonn Correia da Silva,5,293,Emersonn,Athlético-PR,Emersonn,2.38,0.0,115273,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_8cy9qvA.png,False,emersonn,4,6,0.0,18,,,1.0,,,,,5.0,1.0,2.0,1.0,,,,,,,,,
551,,0.0,Yan da Cruz Souto,3,286,Y. Souto,Juventude,Yan Souto,2.0,0.0,115511,https://s.sde.globo.com/media/person_role/2024/07/21/photo_FORMATO_4OIbgLq.png,False,yan-souto,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
552,,0.0,Iarley Gilberto de Barros Leal,5,356,Iarley,Fortaleza,Iarley,1.0,0.0,115524,,False,iarley,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
553,,-1.0,Marcos Victor Ferreira da Silva,3,265,M. Victor,Bahia,Marcos Victor,2.58,0.0,115537,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_Cxk2KLL.png,False,marcos-victor,0,6,0.0,18,1.0,,,,,,,,,,,,,,,,,,,
554,,0.0,Lucas Eduardo Müller - Milla,4,284,Mila,Grêmio,Mila,3.0,0.0,115671,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_9SO9AOT.png,False,mila,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
555,,0.0,Gabriel Delfim Ferreira,1,282,G. Delfim,Atlético-MG,Gabriel Delfim,2.0,0.0,115674,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_ke74jzP.png,False,gabriel-delfim,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
556,,2.22,Everton Gustavo Fernandes Araújo,4,262,E. Araújo,Flamengo,Evertton Araújo,2.93,0.0,115914,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_TQMbzmd.png,False,evertton-araujo,4,6,0.0,18,1.0,,2.0,,,,,1.0,1.0,,,1.0,,,,,,,,
557,,0.0,Leanderson da Silva Genésio,5,266,Lelê,Fluminense,Lelê,4.0,0.0,115915,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_rQc4WPL.png,False,lele,0,5,0.0,18,,,,,,,,,,,,,,,,,,,,
558,,1.86,Denilson Alves Borges,4,1371,Denilson,Cuiabá,Denilson,3.16,4.5,115986,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_dCrOJqx.png,True,denilson,13,6,-0.11,18,3.0,,8.0,,,1.0,,13.0,12.0,4.0,3.0,,,,,,,,1.0,
559,,3.55,Matheus Gonçalves Martins,4,262,M. Gonçalves,Flamengo,Matheus Gonçalves,5.27,0.0,116012,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_LLLLcT1.png,False,matheus-goncalves,2,6,0.0,18,,,2.0,,,,,2.0,1.0,2.0,2.0,,,,,,,,,
560,,1.9,Igor Jesus Lima,4,262,I. Jesus,Flamengo,Igor Jesus,3.9,0.0,116013,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_dY49V4i.png,False,igor-jesus,3,6,0.0,18,1.0,,2.0,,,,,5.0,1.0,,,,,,,,,,,
561,,0.0,Petterson Novaes Reis,5,293,Petterson,Athlético-PR,Petterson,2.0,0.0,116025,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_x9GN6Vh.png,False,petterson,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
562,,0.44,Victor Hugo Gomes Silva,4,262,V. Hugo,Flamengo,Victor Hugo,2.54,0.0,116034,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_tzeghN4.png,False,victor-hugo,8,6,0.0,18,1.0,,,,,,,2.0,1.0,2.0,,,,,,,,,,
563,,2.67,José Hugo Sousa dos Santos,5,287,Z. Hugo,Vitória,Zé Hugo,4.93,0.0,116056,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_csNTrnu.png,False,ze-hugo,10,6,0.0,18,1.0,,7.0,,,1.0,,7.0,8.0,3.0,2.0,1.0,,,,,,,,
564,,6.81,Luís Eduardo Soares da Silva,2,263,Cuiabano,Botafogo,Cuiabano,9.75,11.3,116065,https://s.sde.globo.com/media/person_role/2024/06/11/photo_FORMATO_EU50mMf.png,True,cuiabano,14,2,-0.09,18,2.0,,21.0,,5.0,3.0,,22.0,19.0,5.0,5.0,2.0,,,,,,,,
565,,0.0,Thiago Beltrame Stallbaum,1,284,T. Beltrame,Grêmio,Thiago Beltrame,1.0,0.0,116067,,False,thiago-beltrame,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
566,,7.1,João Moreira Sanmartin Souza,2,276,J. Moreira,São Paulo,João Moreira,6.33,0.0,116137,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_1S7B5MC.png,False,joao-moreira,1,6,0.0,18,,,,,1.0,,,2.0,1.0,,,,,,,,,,,
567,,1.08,Daniel de Melo Araújo Junior,4,287,D. Júnior,Vitória,Daniel Júnior,2.47,0.0,116432,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_P6qw5Xf.png,True,daniel-junior,5,6,-0.36,18,1.0,,7.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,
568,,2.44,Hércules Pereira do Nascimento,4,356,Hércules,Fortaleza,Hércules,5.52,8.4,116447,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_THe8tWf.png,True,hercules,16,6,1.39,18,3.0,,5.0,,,1.0,1.0,23.0,22.0,2.0,4.0,1.0,,,1.0,,,,,
569,,2.98,Lucas Gabriel Di Yorio,5,293,D. Yorio,Athlético-PR,Di Yorio,3.9,0.0,116655,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_EU2wJae.png,True,di-yorio,7,6,-1.54,18,1.0,,1.0,,,,,2.0,4.0,3.0,1.0,2.0,2.0,,,,,,,
570,,0.0,Kauã Inacio Moroso,1,288,K. Moroso,Criciúma,Kauã Moroso,1.0,0.0,116937,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_gRwmtlH.png,False,kaua-moroso,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
571,,0.0,Guilherme Silva,2,288,G. Silva,Criciúma,Guilherme Silva,1.0,0.0,116939,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_225vQMn.png,False,guilherme-silva,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
572,,-0.44,Werik Silva Pinto,5,286,Popó,Juventude,Popó,0.64,0.0,116994,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_EiH3NWS.png,False,popo,5,6,0.0,18,,,,,,,1.0,1.0,4.0,,1.0,,,,,,,,,
573,,1.95,Gabriel Knesowitsch,3,1371,Gabriel,Cuiabá,Gabriel,2.32,0.0,117061,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_vJGFbMn.png,False,gabriel,2,6,0.0,18,,,3.0,,,,,2.0,,,,,,,,,,,,
574,,1.04,Thiago Nicolás Borbas Silva,5,280,T. Borbas,Bragantino,Thiago Borbas,3.85,-0.3,117314,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_B328S5W.png,True,thiago-borbas,15,6,-0.12,18,2.0,,5.0,,,,,4.0,17.0,5.0,2.0,1.0,1.0,,,,,,,
575,,4.37,Robert Renan Alves Barbosa,3,285,R. Renan,Internacional,Robert Renan,7.38,2.4,117330,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_cScwdGd.png,True,robert-renan,9,6,-0.06,18,2.0,,,,3.0,1.0,,16.0,12.0,1.0,2.0,,,,1.0,,,,,
576,,0.0,Gabriel Gonçalves de Souza,1,265,G. Souza,Bahia,Gabriel Souza,1.0,0.0,117339,,False,gabriel-souza,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
577,,0.0,Kawan Thomaz Reis de Moraes,3,263,Kawan,Botafogo,Kawan,1.0,0.0,117343,https://s.sde.globo.com/media/person_role/2022/05/04/53923487da15da09cccfd077e342fab3_FORMATO.png,False,kawan,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
578,,0.0,Jhosefer Raphael Januário,5,283,Jhosefer,Cruzeiro,Jhosefer,1.0,0.0,117350,,False,jhosefer,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
579,,0.0,Otávio Eleodoro Rezende Costa,1,283,Otávio,Cruzeiro,Otávio,1.0,0.0,117404,,False,otavio,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
580,,0.24,Leonardo Mana Hernandes,2,264,L. Maná,Corinthians,Léo Maná,1.11,0.0,117459,https://s.sde.globo.com/media/person_role/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,False,leo-mana,5,6,0.0,18,1.0,,1.0,,,,,3.0,3.0,,,,,,,,,,1.0,
581,,1.44,Giuliano Galoppo,4,276,Galoppo,São Paulo,Galoppo,4.32,1.2,117579,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_EntLJJn.png,True,galoppo,10,6,-0.14,18,2.0,,5.0,,,,,6.0,7.0,4.0,5.0,,,,,,,,,
582,,1.19,Alejo Cruz Techera,5,373,A. Cruz,Atlético-GO,Alejo Cruz,2.4,1.2,117622,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_4JP0Dfv.png,True,alejo-cruz,16,6,0.01,18,2.0,,11.0,,,,,12.0,10.0,2.0,2.0,,,,,,,,,
583,,5.6,Rodrigo Garro,4,264,Garro,Corinthians,Garro,8.22,3.1,117632,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_5Gp0vVv.png,True,garro,16,7,-0.31,18,6.0,,47.0,,,2.0,,21.0,16.0,11.0,12.0,2.0,1.0,,1.0,,,,,
584,,4.76,Pedro Miguel Faria Caixinha,6,280,P. Caixinha,Bragantino,Pedro Caixinha,9.21,7.88,117711,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LvzP4JH.png,True,pedro-caixinha,16,6,0.8,18,,,,,,,,,,,,,,7.0,,,,,,
585,,-1.0,Young Navarro Moraes,1,276,Young,São Paulo,Young,0.64,0.0,117818,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Qtf8rgq.png,False,young,0,6,0.0,18,1.0,,,,,,,,,,,,,,,,,,,
586,,1.72,Vitor Hugo Amorim de Assis,4,283,Vitinho,Cruzeiro,Vitinho,2.83,2.5,117842,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_bhMj4uh.png,True,vitinho,12,6,0.35,18,1.0,,5.0,,,,,3.0,2.0,1.0,5.0,1.0,1.0,,1.0,,,,,
587,,1.2,Giovane Santana do Nascimento,5,264,Giovane,Corinthians,Giovane,2.11,0.2,117849,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_XV66WsM.png,True,giovane,7,6,0.06,18,1.0,,3.0,,,,,,4.0,1.0,,1.0,1.0,,,,,,,
588,,3.75,Wesley Gassova Ribeiro Teixeira,5,264,Wesley,Corinthians,Wesley,5.98,0.4,117909,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_KAHpgBA.png,True,wesley,18,2,-0.29,18,2.0,,30.0,,,,,22.0,13.0,9.0,7.0,2.0,3.0,,,,,,,
589,,2.45,Breno de Souza Bidon,4,264,B. Bidon,Corinthians,Breno Bidon,3.11,-0.6,117910,https://s.sde.globo.com/media/person_role/2022/07/02/7c27a7fcaaaccdedd144a0e9af0c0e2d_FORMATO.png,True,breno-bidon,14,6,-0.78,18,3.0,,22.0,,,,,22.0,19.0,4.0,1.0,,1.0,,,,,,,
590,,0.0,Iago Teodoro da Silva Nogueira,3,262,Iago,Flamengo,Iago,1.0,0.0,118090,,False,iago,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
591,,0.0,Nathan Camargo dos Santos,4,280,N. Camargo,Bragantino,Nathan Camargo,3.0,0.0,118175,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_6uXqvAE.png,False,nathan-camargo,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
592,,0.6,Ronald Cardoso Falkoski,4,284,Ronald,Grêmio,Ronald,3.34,0.0,118238,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_KF8k6Z6.png,False,ronald,2,6,0.0,18,,,,,,,,1.0,,,,,,,,,,,,
593,,0.0,Pedro Henrique Franklim da Silva,3,283,Pedrão,Cruzeiro,Pedrão,2.0,0.0,118293,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_lueB4Je.png,False,pedrao,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
594,,-0.3,Eliédson Pereira de Souza,4,288,Eliédson,Criciúma,Eliédson,2.27,0.0,118305,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_Y7jZjrx.png,False,eliedson,1,6,0.0,18,,,,,,,,,1.0,,,,,,,,,,,
595,,0.0,Weliton Santos do Amaral,5,262,Weliton,Flamengo,Weliton,1.0,0.0,118433,https://s.sde.globo.com/media/person_role/2024/04/24/photo_FORMATO_Evh0gJv.png,False,weliton,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
596,,0.0,José Welinton Campos Menezes,2,262,Z. Welinton,Flamengo,Zé Welinton,1.0,0.0,118501,https://s.sde.globo.com/media/person_role/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_FORMATO.png,False,ze-welinton,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
597,,2.7,Rodrigo Huendra Almeida Mendonça,4,276,Rodriguinho,São Paulo,Rodriguinho,3.13,0.0,118563,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_TBiswrq.png,False,rodriguinho,2,6,0.0,18,,,1.0,,,,,2.0,1.0,1.0,2.0,,,,,,,,,
598,,2.84,Eliel Chrytian Pereira Silva,5,1371,Eliel,Cuiabá,Eliel,4.46,0.0,118745,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_t0Fw29t.png,False,eliel,8,6,0.0,18,1.0,,11.0,,,,,5.0,2.0,2.0,3.0,1.0,,,,,,,,
599,,4.22,Mateus Carvalho dos Santos,4,267,M. Carvalho,Vasco,Mateus Carvalho,6.66,6.7,118752,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_JfIekB6.png,True,mateus-carvalho,15,6,0.06,18,5.0,,18.0,,,,,37.0,21.0,3.0,2.0,2.0,1.0,,,,,,,
600,,2.55,Alexsander Christian Gomes da Costa - Cristhian,4,266,Alexsander,Fluminense,Alexsander,5.35,0.4,118774,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_35s5NpC.png,True,alexsander,11,6,-0.17,18,2.0,,13.0,,,1.0,,14.0,13.0,2.0,4.0,,,,,,,,,
601,,-0.3,Lautaro Ariel Díaz,5,283,L. Díaz,Cruzeiro,Lautaro Díaz,6.19,-0.3,118775,https://s.sde.globo.com/media/person_role/2024/07/01/photo_220x220_UT1KNbY.png,True,lautaro-diaz,1,6,-0.81,18,,,,,,,,,1.0,,,,,,,,,,,
602,,7.7,Jacob Christian Montes,4,263,J. Montes,Botafogo,Jacob Montes,3.47,0.0,118843,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_m1vIram.png,False,jacob-montes,1,6,0.0,18,,,,,,,,,1.0,,,1.0,,,,,,,,
603,,1.12,Ruan Pereira Duarte,5,286,Ruan,Juventude,Ruan,1.59,0.0,120444,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_FNxwSO0.png,False,ruan,6,6,0.0,18,,,3.0,,,,,3.0,5.0,2.0,1.0,,1.0,,,,,,,
604,,0.5,Arthur Sousa Araújo,5,264,A. Sousa,Corinthians,Arthur Sousa,1.99,0.0,120856,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_pbRL2zS.png,False,arthur-sousa,1,6,0.0,18,,,1.0,,,,,,,,,,,,,,,,,
605,,1.3,Erick Marcus dos Santos Oliveira do Carmo,5,267,E. Marcus,Vasco,Erick Marcus,2.94,0.0,121184,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_NNvdTOg.png,False,erick-marcus,5,6,0.0,18,1.0,,5.0,,,,,3.0,2.0,1.0,1.0,,,,,,,,,
606,,0.0,Diego Kauan Silva Santos,2,280,Dija,Bragantino,Dija,1.0,0.0,121220,https://s.sde.globo.com/media/person_role/2022/10/22/photo_220x220.png,False,dija,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
607,,0.73,Kauan Rodrigues da Silva,4,356,Kauan,Fortaleza,Kauan,1.87,0.0,121237,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_g8uOoWo.png,False,kauan,3,6,0.0,18,,,2.0,,,,,1.0,,,,,,,,,,,,
608,,0.0,Cauê Pereira da Rocha,2,286,D. Rocha,Juventude,Da Rocha,1.0,0.0,121397,,False,da-rocha,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
609,,-0.25,Guilherme Miranda Madruga Gomes,4,1371,G. Madruga,Cuiabá,Guilherme Madruga,1.98,0.0,121762,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_sRg7Zjl.png,False,guilherme-madruga,4,6,0.0,18,1.0,,,,,,,,4.0,1.0,,,,,,,,,,
610,,0.0,André Henrique da Silva Martins,5,284,André,Grêmio,André,4.0,0.0,121792,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_AwvmyTT.png,False,andre,0,5,0.0,18,,,,,,,,,,,,,,,,,,,,
611,,0.0,Kayke Ferrari Guimarães,4,264,Kayke,Corinthians,Kayke,0.79,0.0,121824,,False,kayke,2,6,0.0,18,,,,,,,,,,,,,,,,,,,,
612,,1.74,Kauê Rodrigues Pessanha,4,263,Kauê,Botafogo,Kauê,2.09,0.0,121827,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_zW6WD4H.png,True,kaue,5,6,-0.21,18,,,,,,,,,3.0,,2.0,1.0,,,,,,,,
613,,3.07,Janderson de Carvalho Costa,5,287,Janderson,Vitória,Janderson,4.46,1.2,121830,https://s.sde.globo.com/media/person_role/2024/04/23/photo_FORMATO.png,True,janderson,11,3,-0.43,18,3.0,,12.0,,,,,13.0,12.0,3.0,9.0,1.0,1.0,,,,,,,
614,,0.0,Kennedy Anderson Gomes Ferreira,5,265,Kennedy,Bahia,Kennedy,1.0,0.0,122301,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_nXCTAYa.png,False,kennedy,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
615,,0.0,Matheus Macedo dos Santos,3,373,M. Macedo,Atlético-GO,Mateus Macedo,1.0,0.0,122317,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_3LMCTRH.png,False,mateus-macedo,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
616,,0.0,Francisco Dyogo Bento Alves,1,262,D. Alves,Flamengo,Dyogo Alves,1.0,0.0,122318,,False,dyogo-alves,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
617,,0.0,Daniel dos Santos Sales,2,262,D. Sales,Flamengo,Daniel Sales,1.0,0.0,122320,,False,daniel-sales,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
618,,2.89,Lorran Lucas Pereira de Sousa,4,262,Lorran,Flamengo,Lorran,3.78,0.0,122321,https://s.sde.globo.com/media/person_role/2024/06/21/photo_FORMATO_hV943L9.png,False,lorran,12,6,0.0,18,,,6.0,,,1.0,,8.0,9.0,6.0,6.0,1.0,2.0,,,,,,,
619,,8.0,Lyncon Correa Gonçalves,3,267,Lyncon,Vasco,Lyncon,3.97,0.0,122378,https://s.sde.globo.com/media/person_role/2024/07/07/photo_FORMATO_Dm2djjq.png,False,lyncon,1,6,0.0,18,,,,,,,,,,,,1.0,,,,,,,,
