,atletas.variacao_num,atletas.clube.id.full.name,atletas.jogos_num,atletas.apelido,atletas.slug,atletas.pontos_num,atletas.media_num,atletas.status_id,atletas.clube_id,atletas.preco_num,atletas.posicao_id,atletas.atleta_id,atletas.apelido_abreviado,atletas.minimo_para_valorizar,atletas.entrou_em_campo,atletas.foto,atletas.rodada_id,atletas.nome,CA,DS,FC,FD,FF,FS,SG,A,FT,G,V,CV,I,PC,DE,GS,PP,PS,DP,GC
606,0.0,Bahia,0,Kennedy,kennedy,0.0,0.0,6,265,1.0,5,122301,Kennedy,,False,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_nXCTAYa.png,30,Kennedy Anderson Gomes Ferreira,,,,,,,,,,,,,,,,,,,,
607,0.0,Atlético-GO,0,Mateus Macedo,mateus-macedo,0.0,0.0,6,373,1.0,3,122317,M. Macedo,,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_3LMCTRH.png,30,Matheus Macedo dos Santos,,,,,,,,,,,,,,,,,,,,
608,0.0,Flamengo,0,Dyogo Alves,dyogo-alves,0.0,0.0,6,262,1.0,1,122318,D. Alves,,False,,30,Francisco Dyogo Bento Alves,,,,,,,,,,,,,,,,,,,,
609,0.0,Flamengo,0,Caio Barone,caio-barone,0.0,0.0,6,262,1.0,1,122319,C. Barone,,False,,30,Caio Albado Barone,,,,,,,,,,,,,,,,,,,,
610,0.0,Flamengo,1,Daniel Sales,daniel-sales,0.0,0.0,6,262,0.88,2,122320,D. Sales,,False,,30,Daniel dos Santos Sales,,,,,,,,,,,,,,,,,,,,
611,-0.45,Flamengo,17,Lorran,lorran,1.7,2.47,6,262,3.77,4,122321,Lorran,,True,https://s.sde.globo.com/media/person_role/2024/06/21/photo_FORMATO_hV943L9.png,30,Lorran Lucas Pereira de Sousa,,13.0,11.0,7.0,7.0,6.0,,1.0,,1.0,,,2.0,,,,,,,
612,0.0,Vasco,1,Lyncon,lyncon,0.0,8.0,6,267,3.97,3,122378,Lyncon,,False,https://s.sde.globo.com/media/person_role/2024/07/07/photo_FORMATO_Dm2djjq.png,30,Lyncon Correa Gonçalves,,,,,,,,,,1.0,,,,,,,,,,
613,0.0,Vasco,0,Lucas Eduardo,lucas-eduardo,0.0,0.0,6,267,1.0,4,122379,L. Eduardo,,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_1YblXkK.png,30,Lucas Eduardo de Souza Oliveira,,,,,,,,,,,,,,,,,,,,
614,0.0,Bragantino,20,Gustavinho,gustavinho,0.0,2.06,6,280,3.3,4,122394,Gustavinho,,False,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_ayQ4fZH.png,30,Gustavo Ribeiro Neves,,11.0,11.0,2.0,4.0,6.0,,3.0,,1.0,,,,,,,,,,
615,0.0,Corinthians,11,Ryan,ryan,0.0,2.06,5,264,2.44,4,122396,Ryan,,False,https://s.sde.globo.com/media/person_role/2024/08/09/photo_FORMATO_r9tm9Th.png,30,Ryan Gustavo de Lima,2.0,19.0,15.0,2.0,2.0,5.0,,,,,,,,,,,,,,
616,0.0,Vitória,2,Pablo Baianinho,pablo-baianinho,0.0,-0.15,6,287,0.69,4,122413,P. Baianinho,,False,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_58gJ7zZ.png,30,Pablo Santos de Alcântara,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,
617,0.0,Internacional,8,Lucca,lucca,0.0,0.66,6,285,1.79,5,122420,Lucca,,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Ki8AphB.png,30,Lucca Holanda Sampaio Tavares,,2.0,7.0,,2.0,7.0,,,,,,,1.0,,,,,,,
618,-0.53,Fluminense,5,Isaac,isaac,0.0,1.06,6,266,2.0,5,122439,Isaac,,True,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_Lguei9P.png,30,Isaac Rodrigues de Lima,,3.0,1.0,,,4.0,,,,,,,,,,,,,,
619,-0.04,Vasco,19,Rayan,rayan,1.2,1.64,6,267,2.95,5,122486,Rayan,,True,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_DAjK7yT.png,30,Rayan Vitor Simplício Rocha,2.0,6.0,5.0,4.0,9.0,15.0,,,,1.0,,,,,,,,,,
620,0.0,Vasco,2,GB,gb,0.0,6.55,6,267,4.64,5,122487,GB,,False,,30,Gabriel Souza da Silva,1.0,3.0,2.0,,2.0,3.0,,,,1.0,,,,,,,,,,
621,-0.14,Vasco,10,Emerson Rodríguez,emerson-rodriguez,1.9,2.29,7,267,3.82,5,122525,E. Rodríguez,,True,https://s.sde.globo.com/media/person_role/2024/07/16/photo_FORMATO_K1FY4p0.png,30,Emerson Rivaldo Rodríguez Valois,1.0,7.0,2.0,2.0,5.0,4.0,,,,1.0,,,3.0,,,,,,,
622,0.0,Flamengo,1,Wallace Yan,wallace-yan,0.0,0.8,6,262,1.18,4,122573,W. Yan,,False,,30,Wallace Yan de Souza Barreto,,,,,1.0,,,,,,,,,,,,,,,
623,0.0,Flamengo,0,Lucas Furtado,lucas-furtado,0.0,0.0,6,262,1.0,1,122575,L. Furtado,,False,,30,Lucas Furtado dos Santos,,,,,,,,,,,,,,,,,,,,
624,0.0,Fortaleza,0,Amorim,amorim,0.0,0.0,6,356,1.0,4,122598,Amorim,,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_tKEntj2.png,30,Alexsandro Amorim de Freitas Filho,,,,,,,,,,,,,,,,,,,,
625,0.0,São Paulo,0,Matheus Belém,matheus-belem,0.0,0.0,6,276,2.0,3,122602,M. Belém,,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_kBJ7dRJ.png,30,Matheus José Belém de Souza,,,,,,,,,,,,,,,,,,,,
626,0.0,Cruzeiro,6,Japa,japa,0.0,0.5,6,283,1.55,4,122660,Japa,,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_7IIL65y.png,30,João Wellington Gadelha Melo de Oliveira,,3.0,2.0,,,,,,,,,,,,,,,,,
627,0.0,Bragantino,8,Lucas Cunha,lucas-cunha,0.0,0.92,6,280,3.17,3,122755,L. Cunha,,False,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_bGdGTnU.png,30,Lucas de Souza Cunha,2.0,5.0,3.0,,1.0,3.0,1.0,,,,,1.0,,,,,,,,
628,0.0,Cuiabá,1,Jadson,jadson,0.0,1.2,6,1371,1.36,5,122797,Jadson,,False,https://s.sde.globo.com/media/person_role/2024/07/03/photo_FORMATO_FIHzuX5.png,30,Jadson Alves de Lima,,,,1.0,,,,,,,,,,,,,,,,
629,0.0,Atlético-GO,0,Gustavo Daniel,gustavo-daniel,0.0,0.0,6,373,1.0,2,122819,G. Daniel,,False,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_y7ZiXUn.png,30,Gustavo Daniel da Silva Gonçalves,,,,,,,,,,,,,,,,,,,,
630,0.0,Juventude,3,Abner,abner,0.0,0.13,6,286,0.75,3,122861,Abner,,False,,30,Abner Salles da Silva,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,
631,0.0,Palmeiras,0,Patrick,patrick,0.0,0.0,6,275,1.0,4,122990,Patrick,,False,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_JpQIiS0.png,30,Patrick Roberto da Silva Campos,,,,,,,,,,,,,,,,,,,,
632,0.0,Bahia,1,Tiago,tiago,0.0,-0.3,6,265,1.7,5,123004,Tiago,,False,,30,Tiago Souza de Jesus Carvalho,,,1.0,,,,,,,,,,,,,,,,,
633,0.0,Bahia,0,Sidney,sidney,0.0,0.0,6,265,1.0,4,123005,Sidney,,False,https://s.sde.globo.com/media/person_role/2024/04/03/photo_FORMATO_JMWs04L.png,30,Sidney de Carvalho Duarte,,,,,,,,,,,,,,,,,,,,
634,0.0,Grêmio,0,Zinho,zinho,0.0,0.0,6,284,1.0,5,123153,Zinho,,False,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_dzNYC4x.png,30,Luis Henrique Hoffmann,,,,,,,,,,,,,,,,,,,,
635,0.0,Atlético-MG,20,Cadu,cadu,0.0,3.37,5,282,4.01,5,123359,Cadu,,False,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_zH8hlaB.png,30,Carlos Eduardo Amaral Pereira de Castro,1.0,22.0,26.0,4.0,3.0,26.0,,,2.0,3.0,,,5.0,,,,,,,
636,-0.29,Bahia,28,Cauly,cauly,-0.3,2.68,7,265,5.63,4,123360,Cauly,,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_31M3s89.png,30,Cauly Oliveira Souza,1.0,8.0,19.0,6.0,14.0,24.0,,4.0,2.0,2.0,,,4.0,,,,,,,
637,0.0,Bahia,0,Roger,roger,0.0,0.0,6,265,1.0,4,123494,Roger,,False,https://s.sde.globo.com/media/person_role/2024/04/03/photo_FORMATO_lrs7L9Q.png,30,Roger Gabriel Farias de Jesus,,,,,,,,,,,,,,,,,,,,
638,0.0,Bahia,0,Jota,jota,0.0,0.0,6,265,1.0,4,123497,Jota,,False,,30,João Victor Broad Moreira Guimarães,,,,,,,,,,,,,,,,,,,,
639,0.0,Grêmio,6,Zé Guilherme,ze-guilherme,0.0,2.77,6,284,3.3,2,123717,Z. Guilherme,,False,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HA7qoxl.png,30,José Guilherme de Lima Costa,,8.0,4.0,1.0,,4.0,1.0,,,,,,,,,,,,,
640,1.35,Bahia,11,Luciano Rodríguez,luciano-rodriguez,9.2,3.07,6,265,6.66,5,123795,L. Rodríguez,,True,https://s.sde.globo.com/media/person_role/2024/08/08/photo_FORMATO_JO2CdTv.png,30,Luciano Rodríguez Rosales,,2.0,2.0,4.0,6.0,13.0,,,,2.0,,,1.0,,,,,,,
641,-0.01,Atlético-MG,16,Palacios,palacios,5.6,4.17,3,282,5.93,5,123873,Palacios,,True,https://s.sde.globo.com/media/person_role/2024/03/07/photo_220x220_b3oriPT.png,30,Brahian Palacios Alzate,3.0,15.0,11.0,11.0,7.0,7.0,,3.0,,2.0,,,3.0,,,,,2.0,,
642,0.0,Flamengo,0,Ainoã,ainoa,0.0,0.0,6,262,1.0,2,123958,Ainoã,,False,,30,Ainoã Ricardo Silva Oliveira,,,,,,,,,,,,,,,,,,,,
643,0.0,Vitória,3,Fábio,fabio,0.0,0.17,6,287,1.55,5,123960,Fábio,,False,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_ipoYISJ.png,30,Fábio Soares dos Santos,,,,,,1.0,,,,,,,,,,,,,,
644,0.0,Bragantino,1,Riquelme,riquelme,0.0,0.5,6,280,1.08,4,123961,Riquelme,,False,,30,Riquelme Reis de Almeida de Jesus dos Santos,,,,,,1.0,,,,,,,,,,,,,,
645,0.18,Bragantino,26,Henry Mosquera,henry-mosquera,5.4,1.92,7,280,3.6,5,124239,H. Mosquera,,True,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_id8Dwn8.png,30,Henry David Mosquera Sánchez,4.0,16.0,25.0,11.0,10.0,27.0,,1.0,1.0,,,,7.0,,,,,,,
646,0.0,Internacional,0,Kauan,kauan,0.0,0.0,6,285,1.0,1,124264,Kauan,,False,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_AOu7Nff.png,30,Kauan Jesus Santos Oliveira,,,,,,,,,,,,,,,,,,,,
647,0.0,Internacional,0,Evertow,evertow,0.0,0.0,6,285,1.0,3,124266,Evertow,,False,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_YgddPlw.png,30,Evertow Vaz Pereira da Silva,,,,,,,,,,,,,,,,,,,,
648,-0.18,Internacional,21,Gustavo Prado,gustavo-prado,0.0,1.21,6,285,1.75,4,124271,G. Prado,,True,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_Ph1gWxf.png,30,Gustavo Prado Alves,1.0,10.0,9.0,5.0,4.0,6.0,,1.0,,,,,2.0,,,,,,,
649,-0.3,Internacional,11,Gabriel Carvalho,gabriel-carvalho,1.4,4.56,7,285,5.6,4,124275,G. Carvalho,,True,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_Qpx6o0t.png,30,Gabriel Carvalho Teixeira,2.0,16.0,10.0,7.0,7.0,8.0,,2.0,,1.0,,,,,,,,,,
650,0.0,Internacional,3,Ricardo Mathias,ricardo-mathias,0.0,3.7,6,285,4.21,5,124280,R. Mathias,,False,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_KQzCuL1.png,30,Ricardo Mathias da Silva,1.0,1.0,1.0,,4.0,,,,,1.0,,,,,,,,,,
651,0.0,Cruzeiro,0,Léo Aragão,leo-aragao,0.0,0.0,6,283,2.0,1,124369,L. Aragão,,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_7877COP.png,30,Leonardo de Aragão Carvalho,,,,,,,,,,,,,,,,,,,,
652,0.0,Botafogo,13,Mateo Ponte,mateo-ponte,0.0,5.59,6,263,7.74,2,124481,M. Ponte,,False,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_S1d60nA.png,30,Mateo Ponte Costa,3.0,27.0,21.0,,4.0,5.0,4.0,,,3.0,,,2.0,,,,,,,
653,0.0,Atlético-GO,1,Haller,haller,0.0,5.9,6,373,4.88,2,124487,Haller,,False,https://s.sde.globo.com/media/person_role/2024/08/14/photo_FORMATO_5U0etRx.png,30,Rafael Germán Haller Piloni,,1.0,1.0,,,,1.0,,,,,,,,,,,,,
654,0.0,Palmeiras,7,Giay,giay,0.0,5.85,6,275,8.8,2,124526,Giay,,False,https://s.sde.globo.com/media/person_role/2024/07/08/photo_FORMATO_cssYjfO.png,30,Agustín Giay,1.0,17.0,10.0,2.0,2.0,11.0,3.0,,,,,,,,,,,,,
655,0.0,Vitória,0,Roque Júnior,roque-junior,0.0,0.0,6,287,2.0,3,124663,R. Júnior,,False,https://s.sde.globo.com/media/person_role/2024/07/19/photo_FORMATO_h1raV1Z.png,30,Roque Santos de Jesus Júnior,,,,,,,,,,,,,,,,,,,,
656,0.0,São Paulo,0,Felipe Negrucci,felipe-negrucci,0.0,0.0,6,276,2.0,4,124674,F. Negrucci,,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Ftjtc7V.png,30,Felipe Negrucci Berdague,,,,,,,,,,,,,,,,,,,,
657,0.18,Atlético-MG,8,Paulo Vitor,paulo-vitor,1.1,0.51,7,282,1.1,4,124690,P. Vitor,,True,https://s.sde.globo.com/media/person_role/2023/05/07/photo_FORMATO_1HEXq1i.png,30,Paulo Vitor Monteiro,2.0,5.0,8.0,,,5.0,,,,,,,,,,,,,,
658,0.0,São Paulo,0,Leandro,leandro,0.0,0.0,6,276,1.0,1,124701,Leandro,,False,,30,Leandro Mathias Silva Bueno,,,,,,,,,,,,,,,,,,,,
659,0.0,Fluminense,5,Esquerdinha,esquerdinha,0.0,3.28,6,266,3.39,2,124728,Esquerdinha,,False,https://s.sde.globo.com/media/person_role/2023/05/16/photo_FORMATO_L1i5sSp.png,30,João Henrique Mendes da Silva,,1.0,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,
660,0.0,Grêmio,17,Nathan Fernandes,nathan-fernandes,0.0,0.8,6,284,2.27,5,124757,N. Fernandes,,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_nzWNsYv.png,30,Nathan Ribeiro Fernandes,3.0,8.0,9.0,2.0,5.0,13.0,,,,,,1.0,1.0,,,,,,,
661,0.43,Fluminense,21,Kauã Elias,kaua-elias,6.2,3.36,7,266,4.14,5,124821,K. Elias,,True,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_UGP7Pol.png,30,Kauã Elias Nogueira,2.0,5.0,12.0,8.0,9.0,8.0,,2.0,,5.0,,,3.0,,,,,,,
662,0.0,Cruzeiro,1,Jonathan Jesus,jonathan-jesus,0.0,6.2,6,283,4.95,3,124912,J. Jesus,,False,https://s.sde.globo.com/media/person_role/2024/06/21/photo_FORMATO_gDnfcOD.png,30,Jonathan de Jesus Alves,,1.0,,,,,1.0,,,,,,,,,,,,,
663,0.0,Corinthians,0,Renato,renato,0.0,0.0,6,264,1.0,3,124918,Renato,,False,https://s.sde.globo.com/media/person_role/2023/06/03/photo_FORMATO_kkl0avZ.png,30,Renato Santos da Cruz,,,,,,,,,,,,,,,,,,,,
664,0.0,Grêmio,0,Wesley Costa,wesley-costa,0.0,0.0,6,284,1.0,2,125000,W. Costa,,False,https://s.sde.globo.com/media/person_role/2023/09/03/photo_FORMATO_tWVFhHY.png,30,Wesley Costa da Silva,,,,,,,,,,,,,,,,,,,,
665,0.0,Grêmio,0,Viery,viery,0.0,0.0,6,284,1.0,3,125467,Viery,,False,,30,Viery Fernandes Santos Lopes,,,,,,,,,,,,,,,,,,,,
666,0.45,Atlético-MG,12,Alisson,alisson,5.4,2.81,7,282,4.73,4,125469,Alisson,,True,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_THGcoZm.png,30,Alisson Santana Lopes da Fonseca,,10.0,10.0,4.0,10.0,18.0,,,1.0,,,,1.0,,,,,,,
667,0.0,Criciúma,3,Serginho,serginho,0.0,1.03,6,288,2.81,5,125471,Serginho,,False,https://s.sde.globo.com/media/person_role/2024/08/15/photo_FORMATO_ouzG8H9.png,30,Sérgio Antonio de Luiz Junior,1.0,2.0,3.0,1.0,,3.0,,,,,,,1.0,,,,,,,
668,0.0,Athlético-PR,0,Dudu,dudu,0.0,0.0,6,293,1.0,4,125746,Dudu,,False,https://s.sde.globo.com/media/person_role/2023/07/07/photo_FORMATO_3PWOW7f.png,30,Eduardo Kogitzki Anastacio,,,,,,,,,,,,,,,,,,,,
669,0.0,Fluminense,0,Rafael Monteiro,rafael-monteiro,0.0,0.0,6,266,1.0,2,125804,R. Monteiro,,False,https://s.sde.globo.com/media/person_role/2023/07/09/photo_FORMATO.png,30,Rafael Monteiro Reis,,,,,,,,,,,,,,,,,,,,
670,-0.14,Athlético-PR,25,Zapelli,zapelli,0.0,2.44,6,293,4.29,4,125926,Zapelli,,True,https://s.sde.globo.com/media/person_role/2023/07/21/photo_FORMATO_hPfi5y5.png,30,Bruno Zapelli,3.0,20.0,15.0,9.0,6.0,16.0,,3.0,2.0,,,,1.0,,,,,,,
671,0.0,Vasco,0,Paulinho,paulinho,0.0,0.0,6,267,6.0,4,126182,Paulinho,,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_zLpxwyY.png,30,Paulo Lucas Santos de Paula,,,,,,,,,,,,,,,,,,,,
672,0.0,Cuiabá,17,Derik Lacerda,derik-lacerda,0.0,2.57,6,1371,3.94,5,126216,D. Lacerda,,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_cgYyCgr.png,30,Derik Gean Severino Lacerda,5.0,13.0,13.0,2.0,7.0,26.0,,,,2.0,,,2.0,,,,,,,
673,0.0,Fluminense,0,Justen,justen,0.0,0.0,6,266,3.0,2,126387,Justen,,False,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_9KI5y7C.png,30,Lucas da Silva Justen,,,,,,,,,,,,,,,,,,,,
674,0.08,Cruzeiro,22,Barreal,barreal,1.7,3.68,7,283,5.09,5,126471,Barreal,,True,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_rsHwvD6.png,30,Álvaro Martín Barreal,4.0,23.0,19.0,7.0,9.0,17.0,,4.0,1.0,2.0,,,,,,,,,,
675,-0.17,Corinthians,25,Igor Coronado,igor-coronado,0.0,3.12,6,264,5.95,4,126900,I. Coronado,,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Bzw6tC2.png,30,Igor Caique Coronado,5.0,30.0,21.0,5.0,17.0,25.0,,2.0,1.0,1.0,,,,,,,,,,
676,-0.41,Botafogo,30,Artur Jorge,artur-jorge,3.71,5.85,7,263,8.86,6,127273,A. Jorge,,True,https://s.sde.globo.com/media/person_role/2024/04/05/photo_220x220_4pgYWQ9.png,30,Artur Jorge Torres Gomes Araújo Amorim,,,,,,,,,,,18.0,,,,,,,,,
677,0.0,Fluminense,0,Matheus Reis,matheus-reis,0.0,0.0,6,266,1.0,5,127969,M. Reis,,False,,30,Matheus dos Reis Francisco,,,,,,,,,,,,,,,,,,,,
678,0.0,Atlético-GO,2,Randerson,randerson,0.0,0.45,6,373,1.83,4,128099,Randerson,,False,,30,Randerson de Sousa Almeida,,1.0,1.0,,,,,,,,,,,,,,,,,
679,0.0,Athlético-PR,0,Marcão,marcao,0.0,0.0,6,293,1.0,3,128429,Marcão,,False,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_560IfKk.png,30,Marcos André Paulino Maia,,,,,,,,,,,,,,,,,,,,
680,-0.01,Athlético-PR,10,João Cruz,joao-cruz,2.0,2.97,6,293,3.6,4,128431,J. Cruz,,True,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_WnvtCLu.png,30,João Victor Machado Cruz,2.0,7.0,9.0,1.0,9.0,3.0,,1.0,1.0,1.0,,,,,,,,,,
681,0.0,Flamengo,0,Rayan Lucas,rayan-lucas,0.0,0.0,6,262,3.0,4,128590,R. Lucas,,False,https://s.sde.globo.com/media/person_role/2023/12/06/photo_FORMATO_eCO6g7f.png,30,Rayan Lucas Marques de Souza,,,,,,,,,,,,,,,,,,,,
682,0.0,São Paulo,7,William Gomes,william-gomes,0.0,4.75,6,276,4.89,5,128668,W. Gomes,,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_R4UlTHA.png,30,William Gomes Carvalho Santos,2.0,5.0,4.0,6.0,5.0,1.0,,,1.0,2.0,,,2.0,,,,,,,
683,0.0,Cuiabá,0,Luiz Felipe,luiz-felipe,0.0,0.0,6,1371,1.0,4,128669,L. Felipe,,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_JOhmWKE.png,30,Luiz Felipe Mathias Silva,,,,,,,,,,,,,,,,,,,,
684,0.0,São Paulo,0,Talles Wander,talles-wander,0.0,0.0,6,276,1.0,5,128769,T. Wander,,False,https://s.sde.globo.com/media/person_role/2023/11/23/photo_FORMATO.png,30,Talles Wander Santos Ribeiro,,,,,,,,,,,,,,,,,,,,
685,2.23,Palmeiras,24,Estêvão,estevao,15.7,7.89,7,275,9.9,5,128915,Estêvão,,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ndyx6H0.png,30,Estêvão Willian Almeida de Oliveira Gonçalves,2.0,25.0,20.0,17.0,17.0,20.0,,8.0,1.0,10.0,,,6.0,,,,,1.0,,
686,0.0,Cuiabá,0,Hernandes,hernandes,0.0,0.0,6,1371,1.0,2,129319,Hernandes,,False,,30,Hernandes Fagundes de Alencar,,,,,,,,,,,,,,,,,,,,
687,0.0,Bahia,0,Wendel,wendel,0.0,0.0,6,265,1.0,4,129661,Wendel,,False,,30,Wendel Silva Passos,,,,,,,,,,,,,,,,,,,,
688,0.0,Bahia,1,Ruan Pablo,ruan-pablo,0.0,-0.1,6,265,0.87,5,129663,R. Pablo,,False,,30,Ruan Pablo Barbosa Sousa,,,,,,,,,,,,,1.0,,,,,,,
689,0.0,Vasco,0,Pablo,pablo,0.0,0.0,6,267,1.0,1,129665,Pablo,,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bizaQoV.png,30,Pablo de Paula Cardoso,,,,,,,,,,,,,,,,,,,,
690,0.0,Vasco,10,JP,jp,0.0,2.32,6,267,2.99,4,129666,JP,,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bBaUSEp.png,30,João Pedro Murilo de Paula Morais,,12.0,7.0,2.0,2.0,4.0,,1.0,,,,,1.0,,,,,,,
691,0.0,Botafogo,0,Lucas Barreto,lucas-barreto,0.0,0.0,6,263,1.0,1,129697,L. Barreto,,False,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_wPOUIvU.png,30,Lucas Fonseca Gomes Barreto,,,,,,,,,,,,,,,,,,,,
692,0.0,Atlético-GO,0,Eduardo,eduardo,0.0,0.0,6,373,1.0,1,129761,Eduardo,,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_KXJszMB.png,30,Eduardo Batista dos Santos,,,,,,,,,,,,,,,,,,,,
693,0.0,Atlético-GO,13,Max,max,0.0,0.56,6,373,1.54,5,129766,Max,,False,https://s.sde.globo.com/media/person_role/2024/03/16/photo_FORMATO_czuX078.png,30,Maswel Ananias Silva,3.0,4.0,6.0,3.0,,6.0,,,,,,,2.0,,,,,1.0,,
694,0.0,Juventude,0,João Vitor,joao-vitor,0.0,0.0,6,286,1.0,2,129999,J. Vitor,,False,https://s.sde.globo.com/media/person_role/2024/04/10/photo_FORMATO_JTq9k1X.png,30,João Vitor Cardoso de Souza,,,,,,,,,,,,,,,,,,,,
695,0.0,Atlético-GO,1,Luiz Gustavo,luiz-gustavo,0.0,-0.3,6,373,0.79,3,130020,L. Gustavo,,False,,30,Luiz Gustavo da Silva Alves,,,1.0,,,,,,,,,,,,,,,,,
696,0.0,Flamengo,0,Carbone,carbone,0.0,0.0,6,262,1.0,2,130190,Carbone,,False,,30,João Victor Schlickmann Carbone,,,,,,,,,,,,,,,,,,,,
697,0.0,Flamengo,0,Luis Aucélio,luis-aucelio,0.0,0.0,6,262,1.0,4,130191,L. Aucélio,,False,,30,Luis Guilherme de Oliveira Aucélio,,,,,,,,,,,,,,,,,,,,
698,0.0,Flamengo,0,Pedro Leão,pedro-leao,0.0,0.0,6,262,1.0,4,130192,P. Leão,,False,,30,Pedro Henrique Leão Alves Lopes,,,,,,,,,,,,,,,,,,,,
699,0.0,Criciúma,0,Erick Garcia,erick-garcia,0.0,0.0,6,288,1.0,3,130211,E. Garcia,,False,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_iq2Ogip.png,30,Erick Ryan Garcia da Silva,,,,,,,,,,,,,,,,,,,,
700,-0.22,Vasco,12,Leandrinho,leandrinho,0.0,3.33,6,267,4.42,2,130254,Leandrinho,,True,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_5FEEg9Y.png,30,Leandro Viana da Silva Gama,,7.0,4.0,1.0,,7.0,3.0,1.0,,1.0,,,,,,,,,,
701,0.0,Vasco,3,Guilherme Estrella,guilherme-estrella,0.0,3.93,5,267,3.89,4,130255,G. Estrella,,False,https://s.sde.globo.com/media/person_role/2024/01/18/photo_FORMATO_l9qdew2.png,30,Guilherme Estrella de Paiva,1.0,2.0,4.0,,2.0,4.0,,,,1.0,,,,,,,,,,
702,0.0,Vasco,0,Phillipe Gabriel,phillipe-gabriel,0.0,0.0,6,267,1.0,1,130280,P. Gabriel,,False,https://s.sde.globo.com/media/person_role/2024/07/06/photo_FORMATO_La3OCV2.png,30,Phillipe Gabriel Pires de Oliveira,,,,,,,,,,,,,,,,,,,,
703,0.0,Atlético-GO,0,Breno Santos,breno-santos,0.0,0.0,6,373,2.0,4,130281,B. Santos,,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_LIIpUay.png,30,Breno Santos Ignacio,,,,,,,,,,,,,,,,,,,,
704,-0.11,Atlético-GO,1,Geovane,geovane,0.0,0.0,6,373,0.89,5,130284,Geovane,,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_OZZRB6n.png,30,Pedro Geovane Paranhos Santos,,,,,,,,,,,,,,,,,,,,
